path	source_ref	blob	sha256	size
udt_complete_screen_response_branch_atlas_2026-07-28/STATUS_LEDGER.tsv	53256c399a33904c72bd1148788f5cf11c6427cc:udt_complete_screen_response_branch_atlas_2026-07-28/STATUS_LEDGER.tsv	dcbbe82d46872031f9a5249573beb99d08a9ce9e	5fb4fcc4f956e56af91046c09ef46c3992e097d4157c2a6ff67b021a98bd131b	1866
udt_complete_screen_response_branch_atlas_2026-07-28/TEN_CRITERION_COVERAGE.tsv	53256c399a33904c72bd1148788f5cf11c6427cc:udt_complete_screen_response_branch_atlas_2026-07-28/TEN_CRITERION_COVERAGE.tsv	1a2b14fcfeaa2947a218fa5ebc9b184389deabe2	7f54d0a87b97705f2c3b8bedc293e4f6ea79360e02f294413e43b710bbc39bef	1532
udt_complete_screen_response_branch_atlas_2026-07-28/TWISTED_PARAMETER_STRATA.tsv	53256c399a33904c72bd1148788f5cf11c6427cc:udt_complete_screen_response_branch_atlas_2026-07-28/TWISTED_PARAMETER_STRATA.tsv	e6229d6e1348b7bb5558f616e5745cc78507e5ec	9e90154446c07816aeaf720b776f7327579367763524fd9575355483c3f88177	1334
udt_general_screen_complete_cell_atlas_2026-07-28/AUDIT_REPORT.md	53256c399a33904c72bd1148788f5cf11c6427cc:udt_general_screen_complete_cell_atlas_2026-07-28/AUDIT_REPORT.md	3f508e2d21328aef5a8e51cc7ca069ba3889992f	21fc7594ff288bb8297f3a8be36e8cfac336e340b376802a649ae95b3c10f932	4171
udt_general_screen_complete_cell_atlas_2026-07-28/BLOCK_PRESERVATION_CONDITIONS.tsv	53256c399a33904c72bd1148788f5cf11c6427cc:udt_general_screen_complete_cell_atlas_2026-07-28/BLOCK_PRESERVATION_CONDITIONS.tsv	7f9caaa0e4eb69dfb170dc91b702f19341828184	2c451dc9c3e202c078241b51b05d70272a6198dd22b67920f3fcd9e41bf34d32	718
udt_general_screen_complete_cell_atlas_2026-07-28/CANDIDATE_STRATA.tsv	53256c399a33904c72bd1148788f5cf11c6427cc:udt_general_screen_complete_cell_atlas_2026-07-28/CANDIDATE_STRATA.tsv	f130516cd46440c3befd07b44251be41a2425713	6838f5c5b4822c3c2723da7d89d4b974185488fc16f356dec0c2063841f4c2a7	1087
udt_general_screen_complete_cell_atlas_2026-07-28/CARTAN_RESPONSE_ATLAS.tsv	53256c399a33904c72bd1148788f5cf11c6427cc:udt_general_screen_complete_cell_atlas_2026-07-28/CARTAN_RESPONSE_ATLAS.tsv	16ba29718fcbaaaebf2d2b4ea6341dc82d5e1500	92d42821c73156c0c987a2f155d17dc76d1d558eb3d51a2b9b2b2f3904fecaba	824
udt_general_screen_complete_cell_atlas_2026-07-28/CATCH_PROOFS.tsv	53256c399a33904c72bd1148788f5cf11c6427cc:udt_general_screen_complete_cell_atlas_2026-07-28/CATCH_PROOFS.tsv	5373d74892a04939b780552fd9eafd4378e5c4be	8f88f55d4a91bb6daab663a9a39d8283c5019aabec3634347c34d11247a98f4c	1394
udt_general_screen_complete_cell_atlas_2026-07-28/COMPLETENESS_PLAN.tsv	53256c399a33904c72bd1148788f5cf11c6427cc:udt_general_screen_complete_cell_atlas_2026-07-28/COMPLETENESS_PLAN.tsv	3f806fe445c39221a94b38910033b9c335573240	49a9c64e71f4bb841e925df80382893456faa3c195c7a740326e963df954966a	1327
udt_general_screen_complete_cell_atlas_2026-07-28/COMPLETE_S3_WITNESS_ATLAS.tsv	53256c399a33904c72bd1148788f5cf11c6427cc:udt_general_screen_complete_cell_atlas_2026-07-28/COMPLETE_S3_WITNESS_ATLAS.tsv	6cf2733bdb47f8e2778c4faae1064a971f2954c6	970e5bac91fd4caca27ff2c997a0f8af93fe8e964956c4e70579b371f58cbcdc	1264
udt_general_screen_complete_cell_atlas_2026-07-28/COMPLETION_DESCENT_ATLAS.tsv	53256c399a33904c72bd1148788f5cf11c6427cc:udt_general_screen_complete_cell_atlas_2026-07-28/COMPLETION_DESCENT_ATLAS.tsv	50e0c5b5e55cc8d9fadb83340f6331a8815b9e16	b92c3b85268d354817b03e7f0b166c171ab8589f0ac7a108b8026d67fd7d5064	2341
udt_general_screen_complete_cell_atlas_2026-07-28/DERIVATION_RESULT.json	53256c399a33904c72bd1148788f5cf11c6427cc:udt_general_screen_complete_cell_atlas_2026-07-28/DERIVATION_RESULT.json	af6f6c84b84a36165ec1efdd5d06ede2da88e39d	dc2ebb4eb581577252ff668113e66118d75dc818805f0a3d7bdd01047feb8ff2	3348
udt_general_screen_complete_cell_atlas_2026-07-28/EXACT_DERIVATION.md	53256c399a33904c72bd1148788f5cf11c6427cc:udt_general_screen_complete_cell_atlas_2026-07-28/EXACT_DERIVATION.md	b4f9a0300cc3053f53b69ad28f1122e416273113	3d6cab420d4cb20dc0042c4ccce88a4d0b13d0c75572cc78a47daa04be87297f	7384
udt_general_screen_complete_cell_atlas_2026-07-28/FALSIFICATION_CONTRACT.tsv	53256c399a33904c72bd1148788f5cf11c6427cc:udt_general_screen_complete_cell_atlas_2026-07-28/FALSIFICATION_CONTRACT.tsv	2b148c447542e63e9c3fd0f73841e5c34110a949	81088f4a47bdc8b545a258b66115a62a9e4919cac9da1e57957ca9361cc21a1a	2685
udt_general_screen_complete_cell_atlas_2026-07-28/GAUGE_INVARIANT_ATLAS.tsv	53256c399a33904c72bd1148788f5cf11c6427cc:udt_general_screen_complete_cell_atlas_2026-07-28/GAUGE_INVARIANT_ATLAS.tsv	6eb9798495c3f6596aede744bd25f58edb609053	fbc8882ebd81bc5fc29399f4049bfb3bf3fa72ac5e1572bd108c7be7ea32cb36	570
udt_general_screen_complete_cell_atlas_2026-07-28/GLOBAL_EXISTENCE_ATLAS.tsv	53256c399a33904c72bd1148788f5cf11c6427cc:udt_general_screen_complete_cell_atlas_2026-07-28/GLOBAL_EXISTENCE_ATLAS.tsv	6b0fb716a6d839e1fc118bbc97f71e7dde383301	ea1033244090666fb8e515e2dc6af50b5e064be4ac3f0b042435d1c9dbb793ff	1058
udt_general_screen_complete_cell_atlas_2026-07-28/ORIENTATION_DEGENERACY_ATLAS.tsv	53256c399a33904c72bd1148788f5cf11c6427cc:udt_general_screen_complete_cell_atlas_2026-07-28/ORIENTATION_DEGENERACY_ATLAS.tsv	39b246cef611ab07025be5dc596ab70883cdc185	de3a7ff9aa3c61796d4dbfb5b1513f93e4419cd8b787def612d3b5c279b9bbd2	494
udt_general_screen_complete_cell_atlas_2026-07-28/PAIR_SCREEN_MIXING_ATLAS.tsv	53256c399a33904c72bd1148788f5cf11c6427cc:udt_general_screen_complete_cell_atlas_2026-07-28/PAIR_SCREEN_MIXING_ATLAS.tsv	e328ba1b29c8f7c56b80e0fe02e31072c29afd76	ca45cda737d231575efa333b6617a57bc506a116fbd76395bacefd8bd08417ca	753
udt_general_screen_complete_cell_atlas_2026-07-28/POLAR_RESPONSE_ATLAS.tsv	53256c399a33904c72bd1148788f5cf11c6427cc:udt_general_screen_complete_cell_atlas_2026-07-28/POLAR_RESPONSE_ATLAS.tsv	5536082372933faf34786096fd703d9572aaffd5	eb863de42b9b7af79ca5a03e27701b63b2ba184ad2b531adfcfab328fd2c2dbc	1053
udt_general_screen_complete_cell_atlas_2026-07-28/PREMISE_LEDGER.tsv	53256c399a33904c72bd1148788f5cf11c6427cc:udt_general_screen_complete_cell_atlas_2026-07-28/PREMISE_LEDGER.tsv	742af0a3df547c874291118d0ad28ba04d7c5fa6	9cbea588d17a36dbb431dee9c0350b314d6d3d78965bf50970914a2118f4ce95	1799
udt_general_screen_complete_cell_atlas_2026-07-28/RESPONSE_RANK_ATLAS.tsv	53256c399a33904c72bd1148788f5cf11c6427cc:udt_general_screen_complete_cell_atlas_2026-07-28/RESPONSE_RANK_ATLAS.tsv	831c437d728c57ef0294a885e1e23d9d7cebafb7	c6a148d81c0e75a8f77aa533172c8b6b049bb156e27e75b75ea81f5ab4d51d1b	492
udt_general_screen_complete_cell_atlas_2026-07-28/SOURCE_MANIFEST.tsv	53256c399a33904c72bd1148788f5cf11c6427cc:udt_general_screen_complete_cell_atlas_2026-07-28/SOURCE_MANIFEST.tsv	bfd002d9dccde4c9a6b8ef5077d076c23471c334	a70fbf5c3cde60bb985c6f663e7da54ad5b2cac2b20f8e8775b47b21b9155b72	3150
udt_general_screen_complete_cell_atlas_2026-07-28/SOURCE_SCOPE.tsv	53256c399a33904c72bd1148788f5cf11c6427cc:udt_general_screen_complete_cell_atlas_2026-07-28/SOURCE_SCOPE.tsv	83321a8e2e4e0dc5adf9b4f06e98de699ba437e8	a54374501f6d2d0d04ee643cdd1881cf1a1d18083b43945ee14bce0c64f06a4a	1466
udt_general_screen_complete_cell_atlas_2026-07-28/STATUS_LEDGER.tsv	53256c399a33904c72bd1148788f5cf11c6427cc:udt_general_screen_complete_cell_atlas_2026-07-28/STATUS_LEDGER.tsv	bb44fa42638a5cf8fbc677326b20374f54bba3fb	3d1352de95c99c2ca17265e666521cc646765aea6d0673c6531bd5377318eafc	2044
udt_general_screen_complete_cell_atlas_2026-07-28/TEN_CRITERION_COVERAGE.tsv	53256c399a33904c72bd1148788f5cf11c6427cc:udt_general_screen_complete_cell_atlas_2026-07-28/TEN_CRITERION_COVERAGE.tsv	6c96833fa96c6d47afacf954d9816e93af7ff2c6	0faaa07d3f12ae920f6d20a0ebe77264162cf743311a9d54d7c87c53618b7e72	1570
udt_completion_parameterized_local_fiber_audit_2026-08-01/AUDIT_REPORT.md	53256c399a33904c72bd1148788f5cf11c6427cc:udt_completion_parameterized_local_fiber_audit_2026-08-01/AUDIT_REPORT.md	f2387105c3737a562e680d10ce1ecdb2daca3497	ef0544dd733fda802f119ceaac2e79e6a13bd0c5b6a1f3b7d9782412d9ffa74a	3305
udt_completion_parameterized_local_fiber_audit_2026-08-01/CANDIDATE_GLOBAL_DATA_LEDGER.tsv	53256c399a33904c72bd1148788f5cf11c6427cc:udt_completion_parameterized_local_fiber_audit_2026-08-01/CANDIDATE_GLOBAL_DATA_LEDGER.tsv	26e87c971c4b03588da1c46576ce5dd4d7b46d2e	43af60a27c631baf10c67bab9342a35da055c7b5b76085cabe046e1db369aa02	1782
udt_completion_parameterized_local_fiber_audit_2026-08-01/CAP_LOCAL_JET_FIBERS.tsv	53256c399a33904c72bd1148788f5cf11c6427cc:udt_completion_parameterized_local_fiber_audit_2026-08-01/CAP_LOCAL_JET_FIBERS.tsv	035fab7951db3079b462fed229ebb1ac82c505dd	7d3a22cd45c59d92b739d1d0493f4139ab2607568658cba7aef17c4a7909b00a	205
udt_completion_parameterized_local_fiber_audit_2026-08-01/DERIVATION_RESULT.json	53256c399a33904c72bd1148788f5cf11c6427cc:udt_completion_parameterized_local_fiber_audit_2026-08-01/DERIVATION_RESULT.json	3a887d1a616b62ce13a326199f5732759f0253c9	34f1456b269b84136f9fecd814d833e52f1b64f133af5e455f6e31dc91af03b6	795
udt_completion_parameterized_local_fiber_audit_2026-08-01/EXACT_DERIVATION.md	53256c399a33904c72bd1148788f5cf11c6427cc:udt_completion_parameterized_local_fiber_audit_2026-08-01/EXACT_DERIVATION.md	b3f5780a2df1d0c23aaa332381bf881787d70df2	61daf998093be9682f43c1d55ffb9ca5b998fb3b4998e2a1cb8db6da96ae6ec3	4649
udt_completion_parameterized_local_fiber_audit_2026-08-01/FALSIFICATION_CONTRACT.tsv	53256c399a33904c72bd1148788f5cf11c6427cc:udt_completion_parameterized_local_fiber_audit_2026-08-01/FALSIFICATION_CONTRACT.tsv	fdff23db8a5b6258e416a7f09f8575d22b18bcd6	79710d0e676a448efde7d483a4e71e1c8bd2619798bdf25a81b0fb44606fcf1a	648
udt_completion_parameterized_local_fiber_audit_2026-08-01/FIBER_OWNERSHIP_LEDGER.tsv	53256c399a33904c72bd1148788f5cf11c6427cc:udt_completion_parameterized_local_fiber_audit_2026-08-01/FIBER_OWNERSHIP_LEDGER.tsv	c6464cd4c38ee73752389269b69e864c264c4acb	9adf9b00a88f5b1e9a37fd2cb4485cadec2b9297379ed14749a89039178ee644	647
udt_completion_parameterized_local_fiber_audit_2026-08-01/GLOBAL_DATA_FIBER_GATE_MATRIX.tsv	53256c399a33904c72bd1148788f5cf11c6427cc:udt_completion_parameterized_local_fiber_audit_2026-08-01/GLOBAL_DATA_FIBER_GATE_MATRIX.tsv	3d71116359496c019e2feb0251228eff752d8952	bde65c5b4afed57d261b310af717b2fb8aeee9bc8b2d3230ac1502de3c65670e	2429
udt_completion_parameterized_local_fiber_audit_2026-08-01/JET_MATCHING_FIBERS.tsv	53256c399a33904c72bd1148788f5cf11c6427cc:udt_completion_parameterized_local_fiber_audit_2026-08-01/JET_MATCHING_FIBERS.tsv	ba6060c6a5656286216013288dbfb349e24c575a	4f4bb1f84586e7999dac21ed937a2f9224f668720b18a8cb39045222ec199133	557
udt_completion_parameterized_local_fiber_audit_2026-08-01/MONODROMY_LOCAL_FIBERS.tsv	53256c399a33904c72bd1148788f5cf11c6427cc:udt_completion_parameterized_local_fiber_audit_2026-08-01/MONODROMY_LOCAL_FIBERS.tsv	947e5de2e69e545d8c2e076cbed9475f5ebe84f4	c0e0ef961522e47f73526ce597d150df24fb5c2dfb4f8a9bba6724e57431fbec	1131
udt_completion_parameterized_local_fiber_audit_2026-08-01/OUTCOME_PREMISE_AUDIT.tsv	53256c399a33904c72bd1148788f5cf11c6427cc:udt_completion_parameterized_local_fiber_audit_2026-08-01/OUTCOME_PREMISE_AUDIT.tsv	95bd8073bf42f2d261bae462620e5f74b64f7e54	02c6eff5deb6a2d66ea47f1f638cc2a65495fae4bed4574ff90df7145e3f8c9f	1500
udt_completion_parameterized_local_fiber_audit_2026-08-01/SOURCE_ANCHOR_LEDGER.tsv	53256c399a33904c72bd1148788f5cf11c6427cc:udt_completion_parameterized_local_fiber_audit_2026-08-01/SOURCE_ANCHOR_LEDGER.tsv	b40b181b54d855371528648a61b060a9e73c1a36	bb5e0a38a60a5da7229e9ff5fde1bc869b67f5ab64e19172b4ddebc284205e4c	2764
udt_completion_parameterized_local_fiber_audit_2026-08-01/SOURCE_MANIFEST.tsv	53256c399a33904c72bd1148788f5cf11c6427cc:udt_completion_parameterized_local_fiber_audit_2026-08-01/SOURCE_MANIFEST.tsv	e8fc920fdb6066cbb426fd713cd5cce20c7f3575	65d657feef05124a678efc1eeb2fa5dae25cfdd303f703d0bd5721e8b129c33a	9818
udt_completion_parameterized_local_fiber_audit_2026-08-01/SOURCE_SCOPE.tsv	53256c399a33904c72bd1148788f5cf11c6427cc:udt_completion_parameterized_local_fiber_audit_2026-08-01/SOURCE_SCOPE.tsv	6267c91defbca37330b6c55e157af8fbd70b8e0a	eb1aed17022c4ccef301fb6ae2e31de26ef5c33c4ddddc0ac1e4ede442b350f5	3263
udt_completion_parameterized_local_fiber_audit_2026-08-01/STATUS_LEDGER.tsv	53256c399a33904c72bd1148788f5cf11c6427cc:udt_completion_parameterized_local_fiber_audit_2026-08-01/STATUS_LEDGER.tsv	faf8c2f18a756780c2c588f817b4c010256f547c	4598b601bc43a2fe7a52005ea1d1c3e87a382b75fecd85a636419380f454c7a7	1426
udt_branchwise_projector_holonomy_census_2026-08-01/AUDIT_REPORT.md	53256c399a33904c72bd1148788f5cf11c6427cc:udt_branchwise_projector_holonomy_census_2026-08-01/AUDIT_REPORT.md	fd1ae85c26b1e9ef5990e6e16fb835d06615d2b3	4ce72343b7424654327e66b17cdc8f63347e3760ccaeca8320079b3a83f73c1b	8549
udt_branchwise_projector_holonomy_census_2026-08-01/AUDIT_REPORT_SCREEN.tsv	53256c399a33904c72bd1148788f5cf11c6427cc:udt_branchwise_projector_holonomy_census_2026-08-01/AUDIT_REPORT_SCREEN.tsv	cc9ba7f1c933dc4581f7107db25dd8f7fddf331b	c953302c850ca1a3ea7df451364dad7fb92d1cf0c6b4c635798fa35e332adf02	92819
udt_branchwise_projector_holonomy_census_2026-08-01/AUDIT_REPORT_UNIVERSE.tsv	53256c399a33904c72bd1148788f5cf11c6427cc:udt_branchwise_projector_holonomy_census_2026-08-01/AUDIT_REPORT_UNIVERSE.tsv	fa77b68aaa7d9f82c4491529b9fd448bef1c64ff	ef9f8120a8df04a5b0f539b9936aa7620a090ed3555cd36ea809e60e3e74232a	84891
udt_branchwise_projector_holonomy_census_2026-08-01/BASE_TREE_MANIFEST.tsv	53256c399a33904c72bd1148788f5cf11c6427cc:udt_branchwise_projector_holonomy_census_2026-08-01/BASE_TREE_MANIFEST.tsv	d9854dc90d8c8fea60172e7a339a28a3068cbe58	c0356f4f732878b6b646074b09dcc5576e916e17cb326ca673cfee9e75a64b52	2583013
udt_branchwise_projector_holonomy_census_2026-08-01/BRANCH_OBJECT_GATE_LEDGER.tsv	53256c399a33904c72bd1148788f5cf11c6427cc:udt_branchwise_projector_holonomy_census_2026-08-01/BRANCH_OBJECT_GATE_LEDGER.tsv	ce76b5ffbda3045d203de79a4907e2b6fa4465f1	9bcf866293cbb198938be1b3b71870df64b3612bf96583c82cdc37fa82b29e69	8569
udt_branchwise_projector_holonomy_census_2026-08-01/CANDIDATE_CLASSES.tsv	53256c399a33904c72bd1148788f5cf11c6427cc:udt_branchwise_projector_holonomy_census_2026-08-01/CANDIDATE_CLASSES.tsv	27ffc4373145c8ef23040e7ba014e83732b35517	2a752ffca2ced4d5ab31c1496eb5031310cb6ce0a55dab6e989668b4a84d3331	2449
udt_branchwise_projector_holonomy_census_2026-08-01/CATCH_PROOFS.tsv	53256c399a33904c72bd1148788f5cf11c6427cc:udt_branchwise_projector_holonomy_census_2026-08-01/CATCH_PROOFS.tsv	3dea065d319c88dc48f4bb3f671d305e8e29b37a	8f2777b1a25e120f571abd539a1d6e5d075aa3f99055e933b262d5451a428487	607
udt_branchwise_projector_holonomy_census_2026-08-01/DERIVATION_RESULT.json	53256c399a33904c72bd1148788f5cf11c6427cc:udt_branchwise_projector_holonomy_census_2026-08-01/DERIVATION_RESULT.json	da8c0a4212591760838f62aa9a0fddec4c5d5131	289cb626fb51118fa8474f0c4aeba2c8679bb045c0ad47f782f2bfb7ae5cb7b1	2037
udt_branchwise_projector_holonomy_census_2026-08-01/DISCOVERY_GROUPS.tsv	53256c399a33904c72bd1148788f5cf11c6427cc:udt_branchwise_projector_holonomy_census_2026-08-01/DISCOVERY_GROUPS.tsv	d4348e72386a1461a078c78cf15b1746637d3658	8080963640750e7c55481688edf07857d48ed7b86f2610c90694789dd78c263b	91349
udt_branchwise_projector_holonomy_census_2026-08-01/DISCOVERY_HITS.tsv	53256c399a33904c72bd1148788f5cf11c6427cc:udt_branchwise_projector_holonomy_census_2026-08-01/DISCOVERY_HITS.tsv	1531afc3d3a5967571b40e6ef73d6fce5bf4a4a8	4bc6008140855e3281ea8a8ce2aaaee33806b391c987197ebb42c82b6fb7c6b2	1474155
udt_branchwise_projector_holonomy_census_2026-08-01/DISCOVERY_HIT_DISPOSITIONS.tsv	53256c399a33904c72bd1148788f5cf11c6427cc:udt_branchwise_projector_holonomy_census_2026-08-01/DISCOVERY_HIT_DISPOSITIONS.tsv	980eb160163305c5da91957abcf49c084e59c5de	98bdb08124e7b8b8d68bc6dfd4c6d18a47e270250e0ef1d0e2c6b6fa1b3ec1d9	1750154
udt_branchwise_projector_holonomy_census_2026-08-01/DISCOVERY_RULES.tsv	53256c399a33904c72bd1148788f5cf11c6427cc:udt_branchwise_projector_holonomy_census_2026-08-01/DISCOVERY_RULES.tsv	612d1f523a90021a850cc0bb9203e4f6405398cd	4080802ae4dfc3b4f7fc969c16022b914d72f217863d1ecdc674fc1351754453	1429
udt_branchwise_projector_holonomy_census_2026-08-01/EXACT_DERIVATION.md	53256c399a33904c72bd1148788f5cf11c6427cc:udt_branchwise_projector_holonomy_census_2026-08-01/EXACT_DERIVATION.md	32430764ecf795c53dfad632fcaa77f1343becc7	f8a289c76030511479bbf79795bb36fa90e703730a641239e577de44ed3eb271	4397
udt_branchwise_projector_holonomy_census_2026-08-01/FALSIFICATION_CONTRACT.tsv	53256c399a33904c72bd1148788f5cf11c6427cc:udt_branchwise_projector_holonomy_census_2026-08-01/FALSIFICATION_CONTRACT.tsv	6e6519e32dbdef887e67d53f108f99f83382cb12	5bbead2255dfdfb2843a9952a2ee76e58d43b9f24cfb533e255222e5aed299d7	2026
udt_branchwise_projector_holonomy_census_2026-08-01/GROUP_DISPOSITIONS.tsv	53256c399a33904c72bd1148788f5cf11c6427cc:udt_branchwise_projector_holonomy_census_2026-08-01/GROUP_DISPOSITIONS.tsv	fb981972d8c384ac34380f19b821cb5e2e03bde7	c2dde882b70db58d25a4425c74379113579f4b0f4226d87c5b2776d360089594	92441
udt_branchwise_projector_holonomy_census_2026-08-01/OUTCOME_PREMISE_AUDIT.tsv	53256c399a33904c72bd1148788f5cf11c6427cc:udt_branchwise_projector_holonomy_census_2026-08-01/OUTCOME_PREMISE_AUDIT.tsv	e0a5adce73a791a6fb7e8356a4f8c220e496b379	0b369dcf0e0cd572e0b2ec3606f94b2bbac7c4494392a75ac92b78301fa417b1	2758
udt_branchwise_projector_holonomy_census_2026-08-01/PACKAGE_GROUP_UNIVERSE.tsv	53256c399a33904c72bd1148788f5cf11c6427cc:udt_branchwise_projector_holonomy_census_2026-08-01/PACKAGE_GROUP_UNIVERSE.tsv	e748004e7eb64ef5694fd59593efdf477c31c2a7	053a1a657b8764e688840c8dc999e9ea651bb25b993e84691a2fbdf9b3d8fb4f	15510
udt_branchwise_projector_holonomy_census_2026-08-01/PARENT_REPLAY.tsv	53256c399a33904c72bd1148788f5cf11c6427cc:udt_branchwise_projector_holonomy_census_2026-08-01/PARENT_REPLAY.tsv	7c0038170e80813ac66f8da9cb17a5ba5c53a2aa	b71fcd7df6219a1b60244547764ebcc9f8a4ed75f23dda4cdd90f0ca3b0fbf2d	1336
udt_branchwise_projector_holonomy_census_2026-08-01/PREMISE_LEDGER.tsv	53256c399a33904c72bd1148788f5cf11c6427cc:udt_branchwise_projector_holonomy_census_2026-08-01/PREMISE_LEDGER.tsv	8d624ec250c638bdf1f75cf8adb1ce0e4dd0af30	20d3edb4a742745d44d9ed89b9478071bcecaa757f3c5d9254a1e261f2d82552	2696
udt_branchwise_projector_holonomy_census_2026-08-01/REPORT_DISPOSITIONS.tsv	53256c399a33904c72bd1148788f5cf11c6427cc:udt_branchwise_projector_holonomy_census_2026-08-01/REPORT_DISPOSITIONS.tsv	8d0852236aa21d5d374622635b2ffcb05746662d	dcbdf30df8325a749f2f52b75f534616c3f956c8ad4c5f0508512adf9170d106	250023
udt_branchwise_projector_holonomy_census_2026-08-01/REPORT_EVIDENCE_EXTRACT.tsv	53256c399a33904c72bd1148788f5cf11c6427cc:udt_branchwise_projector_holonomy_census_2026-08-01/REPORT_EVIDENCE_EXTRACT.tsv	1c6993f0365168ec533707a041477899121e38f2	72ed176f20d924f13fb5aa6a9bd1dd142a07a3783669d5c610d87eea2acd6517	266152
udt_branchwise_projector_holonomy_census_2026-08-01/SIX_GATE_SOURCE_MANIFEST.tsv	53256c399a33904c72bd1148788f5cf11c6427cc:udt_branchwise_projector_holonomy_census_2026-08-01/SIX_GATE_SOURCE_MANIFEST.tsv	44a3c285835f9d352e135315a2ac8393e5527ebd	ae56ef98437203a49e3afe93df703a7bfed0d8be59eba9f8bcaa153df4bc47e0	316027
udt_branchwise_projector_holonomy_census_2026-08-01/STATUS_LEDGER.tsv	53256c399a33904c72bd1148788f5cf11c6427cc:udt_branchwise_projector_holonomy_census_2026-08-01/STATUS_LEDGER.tsv	4712e437a7ba90c4eefc0b723522920bc6398f43	e8307e83b7eff0045a5210fd82401f704ef719c4c69e7237a9273d73412a1750	1898
udt_branchwise_projector_holonomy_census_2026-08-01/TWISTED_S3_RELATIVE_CURVATURE.tsv	53256c399a33904c72bd1148788f5cf11c6427cc:udt_branchwise_projector_holonomy_census_2026-08-01/TWISTED_S3_RELATIVE_CURVATURE.tsv	538a03605f7d724f4a39d220fc187db2723d22ba	a589f4dcff9af3f59ff7f2dc4b8d0aef6bee1596cc31ec674a8d61761bafce0b	1029
udt_global_phi_ownership_overlap_audit_2026-08-05/AUDIT_REPORT.md	53256c399a33904c72bd1148788f5cf11c6427cc:udt_global_phi_ownership_overlap_audit_2026-08-05/AUDIT_REPORT.md	9722d5a49c063284f0c49455c2bf995fc77650fe	bbf8e91b5f6c594bd12f6c407bca2b9be4fdb3232cbe5c817d814effe863a79f	6503
udt_global_phi_ownership_overlap_audit_2026-08-05/CANDIDATE_UNIVERSE.tsv	53256c399a33904c72bd1148788f5cf11c6427cc:udt_global_phi_ownership_overlap_audit_2026-08-05/CANDIDATE_UNIVERSE.tsv	b4f04a1ee2bf2272fe55294bcaba98b75fcf5809	22e3630f92a6281932c20713607e2c91b6195641fde2ae01cd721036d1205abc	2332
udt_global_phi_ownership_overlap_audit_2026-08-05/CATCH_PROOFS.tsv	53256c399a33904c72bd1148788f5cf11c6427cc:udt_global_phi_ownership_overlap_audit_2026-08-05/CATCH_PROOFS.tsv	42b92ef64a1e7d30eff18fa023213cf68d0aaaae	4083ae0c727ba9c5c163b9fadc485301af185831ccdc97acc8781418a7f5bde4	711
udt_global_phi_ownership_overlap_audit_2026-08-05/EXACT_DERIVATION.md	53256c399a33904c72bd1148788f5cf11c6427cc:udt_global_phi_ownership_overlap_audit_2026-08-05/EXACT_DERIVATION.md	27d3b89edb1d324ca19bbca62688f455f07c9510	96f8c7e4b9b56f47ca8fdb800cb851f60ced751273c80335e4a90a7b4f3bf7f5	8483
udt_global_phi_ownership_overlap_audit_2026-08-05/FALSIFICATION_CONTRACT.tsv	53256c399a33904c72bd1148788f5cf11c6427cc:udt_global_phi_ownership_overlap_audit_2026-08-05/FALSIFICATION_CONTRACT.tsv	99fdccc0bcce2cac871ad56c2f679ec649bb1810	d404e7c5163faaaf249c4989cd6f44798ff85e158f1694b49f0425533600ed71	1954
udt_global_phi_ownership_overlap_audit_2026-08-05/PACKAGE_MANIFEST.tsv	53256c399a33904c72bd1148788f5cf11c6427cc:udt_global_phi_ownership_overlap_audit_2026-08-05/PACKAGE_MANIFEST.tsv	8e4556a467a49bb56e24159e360f3d11c6e010b5	119c703c6acfb4a722432f9279349ef7151dd05c73cb7a75999b4557c8f01f02	3498
udt_global_phi_ownership_overlap_audit_2026-08-05/PREMISE_LEDGER.tsv	53256c399a33904c72bd1148788f5cf11c6427cc:udt_global_phi_ownership_overlap_audit_2026-08-05/PREMISE_LEDGER.tsv	b6b6b7d85e83ab7ee167f658db8afccf2a620782	d394fda131720d47a497e355cc92b95a7de118fbf3a117491b929b4664d2ca2a	2067
udt_global_phi_ownership_overlap_audit_2026-08-05/ROUTE_CLASSIFICATION.tsv	53256c399a33904c72bd1148788f5cf11c6427cc:udt_global_phi_ownership_overlap_audit_2026-08-05/ROUTE_CLASSIFICATION.tsv	2855fbee0fa5729ee9c1c84d962506876ad3ed6a	80a3e729635169e4f2f8545eb2b94d06c05f3e24321efa21d7c94286af42a1a0	1159
udt_global_phi_ownership_overlap_audit_2026-08-05/SOURCE_ADJUDICATION.tsv	53256c399a33904c72bd1148788f5cf11c6427cc:udt_global_phi_ownership_overlap_audit_2026-08-05/SOURCE_ADJUDICATION.tsv	88a5d86665c0d350bb768a836d782a37eb3489e9	6767d5592baec55d022b927bbce505357d8b7ad6de49df2ad7a3cf8609e6f0ca	3988
udt_global_phi_ownership_overlap_audit_2026-08-05/SOURCE_MANIFEST.tsv	53256c399a33904c72bd1148788f5cf11c6427cc:udt_global_phi_ownership_overlap_audit_2026-08-05/SOURCE_MANIFEST.tsv	def5977b2749bfd0ef50ce81d8efb5b6c9678404	1691f470e950e0a3e9352ea4633781abbe6415a1c9649d5703dddadcf332a1e4	5190
