profile_id	shape_id	stratum_code	behavior_class	lapse_a	amplitude	G76_sample_class	direct_class	crossed_vertices	missing_vertices	crossing_mask_mismatch	direct_G76_max_chord	maximum_null_backward_error	nonfinite_count	active_remaining	valid_faces	degree	G76_degree_difference	min_signed_area_ratio	max_signed_area_ratio	negative_faces	near_area_1e2	near_area_1e3	near_area_1e4	projected_face_maps	negative_projected_face_maps	min_projected_area_ratio	max_projected_area_ratio
G75_AM_S11_E100	S11	C0_E0_O1_T0	INTERIOR_SIGN_CHANGE	-0.25	1.0	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	STRONG_DIRECT_AGREEMENT	2562	0	0	4.977620911888197e-06	3.659632319408246e-11	0	0	5120	1.0000000000000002	0.0	0.543286701204207	2.872042340523303	0	0	0	0	5120	0	0.5436008192257273	2.865877136070553
G75_A0_S11_E100	S11	C0_E0_O1_T0	INTERIOR_SIGN_CHANGE	0.0	1.0	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	STRONG_DIRECT_AGREEMENT	2562	0	0	3.888752522391585e-06	1.878064370686161e-11	0	0	5120	1.0	2.220446049250313e-16	0.5460200157398085	2.8476144563506023	0	0	0	0	5120	0	0.546335864941678	2.841578758293989
G75_AP_S11_E100	S11	C0_E0_O1_T0	INTERIOR_SIGN_CHANGE	0.25	1.0	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	STRONG_DIRECT_AGREEMENT	2562	0	0	3.200836280644593e-06	1.8826100400826107e-11	0	0	5120	1.0000000000000002	2.220446049250313e-16	0.5483833225773245	2.8264575877056437	0	0	0	0	5120	0	0.5487003773683177	2.8205326302464533
G75_AM_S12_E05	S12	C0_E2_O0_T0	ENDPOINT_TAPER_NO_INTERIOR_ROOT	-0.25	0.05	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	STRONG_DIRECT_AGREEMENT	2562	0	0	3.0321479645421505e-08	2.915445662665661e-13	0	0	5120	1.0	0.0	0.5713974957759786	1.5929813137725755	0	0	0	0	5120	0	0.5716729316602666	1.5919203225221328
G75_A0_S12_E05	S12	C0_E2_O0_T0	ENDPOINT_TAPER_NO_INTERIOR_ROOT	0.0	0.05	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	STRONG_DIRECT_AGREEMENT	2562	0	0	3.0772127039386804e-08	1.1435297153639112e-14	0	0	5120	1.0000000000000002	0.0	0.5625022926963722	1.5686983919995008	0	0	0	0	5120	0	0.5627790712648411	1.567685833842055
G75_AP_S12_E05	S12	C0_E2_O0_T0	ENDPOINT_TAPER_NO_INTERIOR_ROOT	0.25	0.05	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	STRONG_DIRECT_AGREEMENT	2562	0	0	3.0934877184505106e-08	3.7664316110408436e-14	0	0	5120	1.0	0.0	0.5538805926123367	1.5454191980538767	0	0	0	0	5120	0	0.5541585026742114	1.5444727382097903
G75_AM_S12_E20	S12	C0_E2_O0_T0	ENDPOINT_TAPER_NO_INTERIOR_ROOT	-0.25	0.2	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	STRONG_DIRECT_AGREEMENT	2562	0	0	3.474494002119249e-08	3.925471059318397e-13	0	0	5120	1.0	0.0	0.5700132799893426	1.670821086635831	0	0	0	0	5120	0	0.5702888472817786	1.6695526485618002
G75_A0_S12_E20	S12	C0_E2_O0_T0	ENDPOINT_TAPER_NO_INTERIOR_ROOT	0.0	0.2	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	STRONG_DIRECT_AGREEMENT	2562	0	0	3.504940297576401e-08	6.905587213168474e-14	0	0	5120	1.0000000000000002	0.0	0.5612924646521895	1.649918144234649	0	0	0	0	5120	0	0.561569335497716	1.6487044791224048
G75_AP_S12_E20	S12	C0_E2_O0_T0	ENDPOINT_TAPER_NO_INTERIOR_ROOT	0.25	0.2	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	STRONG_DIRECT_AGREEMENT	2562	0	0	3.4302100921236683e-08	5.827976989891681e-14	0	0	5120	1.0	0.0	0.5528476687600686	1.6315606037562072	0	0	0	0	5120	0	0.5531256375754595	1.6304048054410238
G75_AM_S12_E50	S12	C0_E2_O0_T0	ENDPOINT_TAPER_NO_INTERIOR_ROOT	-0.25	0.5	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	STRONG_DIRECT_AGREEMENT	2562	0	0	4.150462408105752e-08	1.0351303147970725e-12	0	0	5120	1.0	0.0	0.5624400535025382	1.9823355993163108	0	0	0	0	5120	0	0.5627162276984481	1.980194507222583
G75_A0_S12_E50	S12	C0_E2_O0_T0	ENDPOINT_TAPER_NO_INTERIOR_ROOT	0.0	0.5	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	STRONG_DIRECT_AGREEMENT	2562	0	0	4.1333707252760283e-08	6.025735466153037e-13	0	0	5120	1.0	0.0	0.5545464405735535	1.9644877871615656	0	0	0	0	5120	0	0.5548237379949953	1.9624065952773788
G75_AP_S12_E50	S12	C0_E2_O0_T0	ENDPOINT_TAPER_NO_INTERIOR_ROOT	0.25	0.5	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	STRONG_DIRECT_AGREEMENT	2562	0	0	4.169815535053048e-08	4.263256414560601e-13	0	0	5120	1.0000000000000002	2.220446049250313e-16	0.5469524258626951	1.9478267654663188	0	0	0	0	5120	0	0.5472306634543493	1.94582888936887
G75_AM_S12_E100	S12	C0_E2_O0_T0	ENDPOINT_TAPER_NO_INTERIOR_ROOT	-0.25	1.0	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	STRONG_DIRECT_AGREEMENT	2562	0	0	5.6818435892821506e-08	5.125594393362576e-12	0	0	5120	1.0000000000000002	2.220446049250313e-16	0.5346502972985435	2.8155577241173955	0	0	0	0	5120	0	0.5349233717396671	2.809701467498334
G75_A0_S12_E100	S12	C0_E2_O0_T0	ENDPOINT_TAPER_NO_INTERIOR_ROOT	0.0	1.0	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	STRONG_DIRECT_AGREEMENT	2562	0	0	5.8683858770379767e-08	4.326719538205737e-12	0	0	5120	1.0	2.220446049250313e-16	0.5305682504673941	2.792893474952323	0	0	0	0	5120	0	0.530851412473949	2.7871557636972693
G75_AP_S12_E100	S12	C0_E2_O0_T0	ENDPOINT_TAPER_NO_INTERIOR_ROOT	0.25	1.0	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	STRONG_DIRECT_AGREEMENT	2562	0	0	5.539950347353889e-08	4.030220601691781e-12	0	0	5120	1.0	0.0	0.5259702519519853	2.7720363637575014	0	0	0	0	5120	0	0.5262495744972879	2.7664063541223665
G75_AM_S13_E05	S13	C0_E0_O0_T0	PERSISTENT_SIGN_NO_INTERIOR_ROOT	-0.25	0.05	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	STRONG_DIRECT_AGREEMENT	2562	0	0	8.664363484658083e-07	3.304023721284466e-13	0	0	5120	1.0	0.0	0.5713753290491553	1.592418130108002	0	0	0	0	5120	0	0.571650762520008	1.5913584594655712
G75_A0_S13_E05	S13	C0_E0_O0_T0	PERSISTENT_SIGN_NO_INTERIOR_ROOT	0.0	0.05	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	STRONG_DIRECT_AGREEMENT	2562	0	0	5.831458010580217e-07	7.827072323607354e-14	0	0	5120	1.0	0.0	0.5624564578003619	1.567942550052025	0	0	0	0	5120	0	0.5627332376279275	1.5669317903860167
G75_AP_S13_E05	S13	C0_E0_O0_T0	PERSISTENT_SIGN_NO_INTERIOR_ROOT	0.25	0.05	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	STRONG_DIRECT_AGREEMENT	2562	0	0	4.4808325711980215e-07	8.521633919345017e-14	0	0	5120	1.0	0.0	0.5538206655663602	1.544525529697483	0	0	0	0	5120	0	0.5540985782279266	1.54357622831119
G75_AM_S13_E20	S13	C0_E0_O0_T0	PERSISTENT_SIGN_NO_INTERIOR_ROOT	-0.25	0.2	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	STRONG_DIRECT_AGREEMENT	2562	0	0	3.1104031185194154e-06	1.7084111902931909e-12	0	0	5120	1.0	0.0	0.5700336361647168	1.6620823104694207	0	0	0	0	5120	0	0.5703090887123045	1.6608367879058805
G75_A0_S13_E20	S13	C0_E0_O0_T0	PERSISTENT_SIGN_NO_INTERIOR_ROOT	0.0	0.2	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	STRONG_DIRECT_AGREEMENT	2562	0	0	2.2030450384397922e-06	8.433080622705091e-13	0	0	5120	1.0	0.0	0.5610452564189465	1.641260772162717	0	0	0	0	5120	0	0.5613220825991073	1.640069440117913
G75_AP_S13_E20	S13	C0_E0_O0_T0	PERSISTENT_SIGN_NO_INTERIOR_ROOT	0.25	0.2	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	STRONG_DIRECT_AGREEMENT	2562	0	0	1.6550193795054916e-06	7.870943480314807e-13	0	0	5120	1.0	2.220446049250313e-16	0.5523659740106164	1.6218123484681104	0	0	0	0	5120	0	0.5526439296869714	1.6206810975389785
G75_AM_S13_E50	S13	C0_E0_O0_T0	PERSISTENT_SIGN_NO_INTERIOR_ROOT	-0.25	0.5	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	STRONG_DIRECT_AGREEMENT	2562	0	0	5.011447204297996e-06	1.7086276837829928e-11	0	0	5120	1.0	0.0	0.5614656647359285	1.949757079162334	0	0	0	0	5120	0	0.5617420732418826	1.9477137290621775
G75_A0_S13_E50	S13	C0_E0_O0_T0	PERSISTENT_SIGN_NO_INTERIOR_ROOT	0.0	0.5	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	STRONG_DIRECT_AGREEMENT	2562	0	0	3.936336610069337e-06	7.067318952280743e-12	0	0	5120	1.0	0.0	0.5524598808184799	1.9312442740552498	0	0	0	0	5120	0	0.5527369484440117	1.9292629801355867
G75_AP_S13_E50	S13	C0_E0_O0_T0	PERSISTENT_SIGN_NO_INTERIOR_ROOT	0.25	0.5	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	STRONG_DIRECT_AGREEMENT	2562	0	0	3.287014283564675e-06	3.1353253326926733e-12	0	0	5120	1.0	0.0	0.5441190105585013	1.9138238655065836	0	0	0	0	5120	0	0.5443971161242144	1.9118997639739388
G75_AM_S13_E100	S13	C0_E0_O0_T0	PERSISTENT_SIGN_NO_INTERIOR_ROOT	-0.25	1.0	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	STRONG_DIRECT_AGREEMENT	2562	0	0	4.735246739772802e-06	1.8266832491065088e-11	0	0	5120	1.0	2.220446049250313e-16	0.5301797675328087	2.753702244608628	0	0	0	0	5120	0	0.5304503435074938	2.7481879894483385
G75_A0_S13_E100	S13	C0_E0_O0_T0	PERSISTENT_SIGN_NO_INTERIOR_ROOT	0.0	1.0	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	STRONG_DIRECT_AGREEMENT	2562	0	0	4.030147602699315e-06	1.2514100866667377e-11	0	0	5120	1.0	0.0	0.5219438902867142	2.7234809210840254	0	0	0	0	5120	0	0.5222168556722023	2.718125202402472
G75_AP_S13_E100	S13	C0_E0_O0_T0	PERSISTENT_SIGN_NO_INTERIOR_ROOT	0.25	1.0	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	STRONG_DIRECT_AGREEMENT	2562	0	0	3.3921748728641945e-06	9.69482827350987e-12	0	0	5120	1.0	2.220446049250313e-16	0.5150114431645098	2.699252898126955	0	0	0	0	5120	0	0.5152829511231936	2.6940212732482856
G75_AM_S14_E05	S14	C0_E0_O1_T0	INTERIOR_SIGN_CHANGE	-0.25	0.05	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	STRONG_DIRECT_AGREEMENT	2562	0	0	9.833708937193522e-07	4.116880447657678e-13	0	0	5120	1.0	0.0	0.571653604607938	1.5883866784387206	0	0	0	0	5120	0	0.5719290070428561	1.587336636359638
G75_A0_S14_E05	S14	C0_E0_O1_T0	INTERIOR_SIGN_CHANGE	0.0	0.05	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	STRONG_DIRECT_AGREEMENT	2562	0	0	6.831096205393924e-07	4.8929908518999254e-14	0	0	5120	1.0	0.0	0.5627382221049357	1.56363707485058	0	0	0	0	5120	0	0.5630149748086892	1.5626468514040441
G75_AP_S14_E05	S14	C0_E0_O1_T0	INTERIOR_SIGN_CHANGE	0.25	0.05	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	STRONG_DIRECT_AGREEMENT	2562	0	0	5.346961361368116e-07	6.539213615042172e-14	0	0	5120	1.0	0.0	0.554101528054185	1.5398989056286345	0	0	0	0	5120	0	0.5543794182220847	1.5389648377488176
G75_AM_S14_E20	S14	C0_E0_O1_T0	INTERIOR_SIGN_CHANGE	-0.25	0.2	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	STRONG_DIRECT_AGREEMENT	2562	0	0	3.533135768008449e-06	2.8046454048080705e-12	0	0	5120	1.0000000000000002	2.220446049250313e-16	0.5724179931204201	1.6076459585253529	0	0	0	0	5120	0	0.5726932425503359	1.6065499911596617
G75_A0_S14_E20	S14	C0_E0_O1_T0	INTERIOR_SIGN_CHANGE	0.0	0.2	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	STRONG_DIRECT_AGREEMENT	2562	0	0	2.539984234841151e-06	3.6518357782178157e-13	0	0	5120	1.0000000000000002	2.220446049250313e-16	0.5632768854479349	1.5847472890264414	0	0	0	0	5120	0	0.5635535383203895	1.5836626853541034
G75_AP_S14_E20	S14	C0_E0_O1_T0	INTERIOR_SIGN_CHANGE	0.25	0.2	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	STRONG_DIRECT_AGREEMENT	2562	0	0	2.018529507436147e-06	4.513013227014362e-13	0	0	5120	1.0	0.0	0.5545074283397918	1.5629047615326097	0	0	0	0	5120	0	0.5547852491439533	1.5618749751576797
G75_AM_S14_E50	S14	C0_E0_O1_T0	INTERIOR_SIGN_CHANGE	-0.25	0.5	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	STRONG_DIRECT_AGREEMENT	2562	0	0	5.538572714542065e-06	1.9051600574915284e-11	0	0	5120	1.0	0.0	0.5774206061335936	1.7029554747881415	0	0	0	0	5120	0	0.5776948980548087	1.7016116516105717
G75_A0_S14_E50	S14	C0_E0_O1_T0	INTERIOR_SIGN_CHANGE	0.0	0.5	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	STRONG_DIRECT_AGREEMENT	2562	0	0	4.448181453128306e-06	7.33910675287941e-12	0	0	5120	1.0	0.0	0.5672385745939537	1.6853336208404048	0	0	0	0	5120	0	0.5675145436817995	1.6840727544179501
G75_AP_S14_E50	S14	C0_E0_O1_T0	INTERIOR_SIGN_CHANGE	0.25	0.5	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	STRONG_DIRECT_AGREEMENT	2562	0	0	3.7473652957557913e-06	5.004399672436932e-12	0	0	5120	1.0	0.0	0.5576891451830286	1.6695319176642356	0	0	0	0	5120	0	0.5579664814263433	1.6683131915803375
G75_AM_S14_E100	S14	C0_E0_O1_T0	INTERIOR_SIGN_CHANGE	-0.25	1.0	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	STRONG_DIRECT_AGREEMENT	2562	0	0	5.4479152020484645e-06	4.6310413837069575e-11	0	0	5120	1.0	0.0	0.5951758000136749	1.9752108230956573	0	0	0	0	5120	0	0.5954462395569787	1.973118806431241
G75_A0_S14_E100	S14	C0_E0_O1_T0	INTERIOR_SIGN_CHANGE	0.0	1.0	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	STRONG_DIRECT_AGREEMENT	2562	0	0	4.500517360839666e-06	2.7468950725140218e-11	0	0	5120	1.0	0.0	0.5810921233814136	1.959761884816947	0	0	0	0	5120	0	0.5813655037847403	1.95759289674205
G75_AP_S14_E100	S14	C0_E0_O1_T0	INTERIOR_SIGN_CHANGE	0.25	1.0	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	STRONG_DIRECT_AGREEMENT	2562	0	0	3.690217948899566e-06	2.49335378732507e-11	0	0	5120	1.0000000000000002	0.0	0.5691965500749956	1.947337433168756	0	0	0	0	5120	0	0.5694720344966661	1.9452113161043574
G75_AM_S15_E05	S15	C0_E0_O1_T0	INTERIOR_SIGN_CHANGE	-0.25	0.05	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	STRONG_DIRECT_AGREEMENT	2562	0	0	1.0860248942998759e-06	4.5060830067278346e-13	0	0	5120	1.0000000000000002	2.220446049250313e-16	0.5714578299828895	1.5920050873534421	0	0	0	0	5120	0	0.5717332545704732	1.5909463919306248
G75_A0_S15_E05	S15	C0_E0_O1_T0	INTERIOR_SIGN_CHANGE	0.0	0.05	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	STRONG_DIRECT_AGREEMENT	2562	0	0	7.753826888742812e-07	5.395683899678261e-14	0	0	5120	1.0	0.0	0.562549187233593	1.5674721889037035	0	0	0	0	5120	0	0.5628259579060041	1.5664730098131434
G75_AP_S15_E05	S15	C0_E0_O1_T0	INTERIOR_SIGN_CHANGE	0.25	0.05	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	STRONG_DIRECT_AGREEMENT	2562	0	0	6.191754963383174e-07	7.349676423018536e-14	0	0	5120	1.0	0.0	0.5539188448579682	1.5439918479410377	0	0	0	0	5120	0	0.5541967491796594	1.5430384419141714
G75_AM_S15_E20	S15	C0_E0_O1_T0	INTERIOR_SIGN_CHANGE	-0.25	0.2	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	STRONG_DIRECT_AGREEMENT	2562	0	0	4.005004264724073e-06	4.554356891617317e-12	0	0	5120	1.0	0.0	0.5710179430235149	1.6587176639677892	0	0	0	0	5120	0	0.5712933280375841	1.6574807398667033
G75_A0_S15_E20	S15	C0_E0_O1_T0	INTERIOR_SIGN_CHANGE	0.0	0.2	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	STRONG_DIRECT_AGREEMENT	2562	0	0	2.8487854460144386e-06	6.794564910705958e-13	0	0	5120	1.0	0.0	0.5620898048822492	1.6379051072786361	0	0	0	0	5120	0	0.5623665474687649	1.6367222160479784
G75_AP_S15_E20	S15	C0_E0_O1_T0	INTERIOR_SIGN_CHANGE	0.25	0.2	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	STRONG_DIRECT_AGREEMENT	2562	0	0	2.2799299767378274e-06	5.440240272158725e-13	0	0	5120	1.0000000000000002	2.220446049250313e-16	0.5535058150732289	1.619541979148447	0	0	0	0	5120	0	0.5537836906538279	1.618416189311911
G75_AM_S15_E50	S15	C0_E0_O1_T0	INTERIOR_SIGN_CHANGE	-0.25	0.5	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	STRONG_DIRECT_AGREEMENT	2562	0	0	6.144609735877689e-06	3.207428073137564e-11	0	0	5120	1.0	0.0	0.5690671470749469	1.952209432708508	0	0	0	0	5120	0	0.5693542544499586	1.9501883512620082
G75_A0_S15_E50	S15	C0_E0_O1_T0	INTERIOR_SIGN_CHANGE	0.0	0.5	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	STRONG_DIRECT_AGREEMENT	2562	0	0	4.9928481069152815e-06	1.2371520474729891e-11	0	0	5120	1.0	2.220446049250313e-16	0.5599104632307543	1.936384594966151	0	0	0	0	5120	0	0.5601869714266483	1.9344156067364262
G75_AP_S15_E50	S15	C0_E0_O1_T0	INTERIOR_SIGN_CHANGE	0.25	0.5	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	STRONG_DIRECT_AGREEMENT	2562	0	0	4.136824813928776e-06	8.344241964053367e-12	0	0	5120	1.0	0.0	0.5514628951281454	1.9237663978236765	0	0	0	0	5120	0	0.551740555506716	1.9217173367262206
G75_AM_S15_E100	S15	C0_E0_O1_T0	INTERIOR_SIGN_CHANGE	-0.25	1.0	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	STRONG_DIRECT_AGREEMENT	2562	0	0	6.166229061246127e-06	1.1971102234498154e-10	0	0	5120	1.0000000000000002	0.0	0.5531483184643643	2.801374619123882	0	0	0	0	5120	0	0.5534511826415877	2.7956156682307576
G75_A0_S15_E100	S15	C0_E0_O1_T0	INTERIOR_SIGN_CHANGE	0.0	1.0	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	STRONG_DIRECT_AGREEMENT	2562	0	0	4.961672723475042e-06	6.181125056237136e-11	0	0	5120	1.0000000000000002	2.220446049250313e-16	0.556013347346574	2.7759536439185597	0	0	0	0	5120	0	0.5563181277150353	2.7703287964193937
G75_AP_S15_E100	S15	C0_E0_O1_T0	INTERIOR_SIGN_CHANGE	0.25	1.0	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	STRONG_DIRECT_AGREEMENT	2562	0	0	4.275885951705015e-06	5.4813764638339535e-11	0	0	5120	1.0000000000000002	2.220446049250313e-16	0.5506968485935634	2.7576525178557207	0	0	0	0	5120	0	0.5509733468058272	2.7509516791377133
G75_AM_S16_E05	S16	C0_E1_O0_T0	ENDPOINT_TAPER_NO_INTERIOR_ROOT	-0.25	0.05	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	STRONG_DIRECT_AGREEMENT	2562	0	0	2.762744823499719e-07	3.194666753358888e-13	0	0	5120	1.0	0.0	0.5713160594668103	1.5915510619636688	0	0	0	0	5120	0	0.5715915020170151	1.5904934285415582
G75_A0_S16_E05	S16	C0_E1_O0_T0	ENDPOINT_TAPER_NO_INTERIOR_ROOT	0.0	0.05	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	STRONG_DIRECT_AGREEMENT	2562	0	0	2.1732269247510302e-07	1.199040866595169e-14	0	0	5120	1.0	0.0	0.562414339252221	1.567012774573723	0	0	0	0	5120	0	0.5626911243685134	1.5660146484739026
G75_AP_S16_E05	S16	C0_E1_O0_T0	ENDPOINT_TAPER_NO_INTERIOR_ROOT	0.25	0.05	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	STRONG_DIRECT_AGREEMENT	2562	0	0	1.85558640821885e-07	3.4965086381788524e-14	0	0	5120	1.0	0.0	0.5537886002448111	1.5433340567861968	0	0	0	0	5120	0	0.5540665161092703	1.5423821822379884
G75_AM_S16_E20	S16	C0_E1_O0_T0	ENDPOINT_TAPER_NO_INTERIOR_ROOT	-0.25	0.2	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	STRONG_DIRECT_AGREEMENT	2562	0	0	1.04782233384146e-06	5.468334118852169e-13	0	0	5120	1.0	0.0	0.5690592835504051	1.6516652198263688	0	0	0	0	5120	0	0.5693348837685593	1.6504466153486115
G75_A0_S16_E20	S16	C0_E1_O0_T0	ENDPOINT_TAPER_NO_INTERIOR_ROOT	0.0	0.2	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	STRONG_DIRECT_AGREEMENT	2562	0	0	7.888775326656675e-07	4.889144644693033e-14	0	0	5120	1.0	0.0	0.5604194728978181	1.6307406223099523	0	0	0	0	5120	0	0.5606963779335036	1.6295760163320214
G75_AP_S16_E20	S16	C0_E1_O0_T0	ENDPOINT_TAPER_NO_INTERIOR_ROOT	0.25	0.2	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	STRONG_DIRECT_AGREEMENT	2562	0	0	6.666433623407015e-07	5.473399511402022e-14	0	0	5120	1.0000000000000002	0.0	0.551896133810946	1.6111240655534886	0	0	0	0	5120	0	0.552174136759866	1.61001923586413
G75_AM_S16_E50	S16	C0_E1_O0_T0	ENDPOINT_TAPER_NO_INTERIOR_ROOT	-0.25	0.5	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	STRONG_DIRECT_AGREEMENT	2562	0	0	2.521191278978326e-06	2.213645933224484e-12	0	0	5120	1.0	0.0	0.5560873955027951	1.926946773284496	0	0	0	0	5120	0	0.5563637322763387	1.924976240304357
G75_A0_S16_E50	S16	C0_E1_O0_T0	ENDPOINT_TAPER_NO_INTERIOR_ROOT	0.0	0.5	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	STRONG_DIRECT_AGREEMENT	2562	0	0	1.9353059187907014e-06	6.906211713619825e-13	0	0	5120	1.0	0.0	0.5485217508659661	1.9097910664301823	0	0	0	0	5120	0	0.5487998753746908	1.9078995549916564
G75_AP_S16_E50	S16	C0_E1_O0_T0	ENDPOINT_TAPER_NO_INTERIOR_ROOT	0.25	0.5	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	STRONG_DIRECT_AGREEMENT	2562	0	0	1.5451196988922579e-06	4.620678839550862e-13	0	0	5120	1.0	0.0	0.5411885377068705	1.8958270409763405	0	0	0	0	5120	0	0.5414668692615932	1.8938667215511458
G75_AM_S16_E100	S16	C0_E1_O0_T0	ENDPOINT_TAPER_NO_INTERIOR_ROOT	-0.25	1.0	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	STRONG_DIRECT_AGREEMENT	2562	0	0	5.047654808823808e-06	1.6783907597073267e-11	0	0	5120	1.0000000000000002	0.0	0.5131809816296845	2.7535031569704325	0	0	0	0	5120	0	0.5134643663195287	2.7479873289750953
G75_A0_S16_E100	S16	C0_E1_O0_T0	ENDPOINT_TAPER_NO_INTERIOR_ROOT	0.0	1.0	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	STRONG_DIRECT_AGREEMENT	2562	0	0	3.906132597388268e-06	5.586475726460094e-12	0	0	5120	1.0	0.0	0.509132153244454	2.727715772072873	0	0	0	0	5120	0	0.5094052949302323	2.7212777466162628
G75_AP_S16_E100	S16	C0_E1_O0_T0	ENDPOINT_TAPER_NO_INTERIOR_ROOT	0.25	1.0	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	STRONG_DIRECT_AGREEMENT	2562	0	0	3.180125642225028e-06	3.3245350916644156e-12	0	0	5120	1.0	2.220446049250313e-16	0.505192477239109	2.7061110890581412	0	0	0	0	5120	0	0.5054668790510561	2.699781440561633
G75_AM_S17_E05	S17	C0_E0_O0_T0	PERSISTENT_SIGN_NO_INTERIOR_ROOT	-0.25	0.05	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	STRONG_DIRECT_AGREEMENT	2562	0	0	5.897234210568196e-07	3.189115638235762e-13	0	0	5120	1.0	0.0	0.5713438305241385	1.5909890970173528	0	0	0	0	5120	0	0.5716192614925311	1.589932769906365
G75_A0_S17_E05	S17	C0_E0_O0_T0	PERSISTENT_SIGN_NO_INTERIOR_ROOT	0.0	0.05	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	STRONG_DIRECT_AGREEMENT	2562	0	0	3.993430973734529e-07	2.930988785010413e-14	0	0	5120	1.0	0.0	0.5624075768969481	1.5664560646569397	0	0	0	0	5120	0	0.5626843569467062	1.5654592111790304
G75_AP_S17_E05	S17	C0_E0_O0_T0	PERSISTENT_SIGN_NO_INTERIOR_ROOT	0.25	0.05	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	STRONG_DIRECT_AGREEMENT	2562	0	0	3.0191200341021747e-07	4.720854783479833e-14	0	0	5120	1.0	0.0	0.5537605157278498	1.5426792925860122	0	0	0	0	5120	0	0.5540384296927191	1.541738786048881
G75_AM_S17_E20	S17	C0_E0_O0_T0	PERSISTENT_SIGN_NO_INTERIOR_ROOT	-0.25	0.2	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	STRONG_DIRECT_AGREEMENT	2562	0	0	2.173623449632268e-06	3.1374902675906924e-13	0	0	5120	1.0	0.0	0.5691413756821442	1.6428826003703545	0	0	0	0	5120	0	0.5694168265185169	1.6416864753668252
