path	git_blob_oid	sha256	size_bytes
reorganization_r1c/correction/final_validation/TEST_BASELINE.json	4b8e9dabdf5e725caa06aa0fca3d8f332384cb02	c19bde352edf61b931e421fd84098885f7f71917c2ea2322e3c1da57e59b8f60	320
reorganization_r1c/correction/final_validation/TEST_BASELINE.txt	55f01dbe8868b6e8c8fd172a58a3680f0daa1b82	65b7cffb0f29ccf8c8662d948fdb5b2bd539cb5f6c5f5cec8188a86fa7183190	10764
reorganization_r1c/correction/verify_correction_preregistration.py	61e45bc9cbec999079d392429873dd03f724c152	c011a0d7c314589066e18784bb049f6a53f02eafe57fc5547025eab2f2849a9d	3575
reorganization_r1c/final_validation/TEST_BASELINE.json	88510d9d713923bf88a38bfce2f06493b68a5e02	0c10dc94b0f8bc8d4054ec54239ca777a77e1c1283b05b7f2326447758b5adf3	301
reorganization_r1c/final_validation/TEST_BASELINE.txt	ea35dd3281c2fe2e84a25d801e6592130fcfee94	a678543758051047d86df0cbe72b9685fa54d19ad5c67b3436cfb9c9eb7db65b	10753
reorganization_r1c/freeze_r1c_root_inventory.py	1839ab9322e33ea14aab30c53dc95a7a87ee0db6	7c25e91bd9256b734685c91fdb61731786f5d474d4ad1b66d3c8bed4c50266d9	6668
reorganization_r1c/verify_r1c_overlay.py	a4d60e324ce4b64b03243e6a72eaea5d1c5542a7	d680273ab43e9d488206dbecbbfed5547afb35ce6ab5d32b94dd576069fdde1d	30400
reorganization_r1c/verify_r1c_preregistration.py	576c087fcf4e8c44a5c23832674688924a47ed7e	7d40f3f58b97a254ad9d54ada6bf7f3e6ce18fcb512e02e8e28a2fe2cc80ea56	4438
research/_registry/CURRENT_FRONTIER_TARGETS.tsv	b400e268ee0a6cdcc995e8e37a67b752455ce9eb	5ad9408676d788063165d5b41d6e4002d81f157c2b2a22a5dd23714740d2ec61	20157
research/_registry/FIRST_ACTIVE_FAMILY_MIGRATION_RECOMMENDATION.json	441f032e0a6a0ccff09c72445e832933cfb88adf	17291c222135a241ce210db2ec8cec0d8ce2651bcd97afa731da83d6251e660e	3127
research/_registry/FIRST_ACTIVE_FAMILY_MIGRATION_RECOMMENDATION.md	d355137a79bfbaab5f83b05cfaba8de5246d0fbe	790f60973f10f43179ce046b18d1ffa17bb85d2e788d839198c989295bd81c51	4879
research/_registry/MIGRATION_READINESS.tsv	0834235e68891c0b6b8f4ea6b65a4de957298861	4fbdb4e71aae4caf18df9142e7ab822bb5b348b3b364b72e97707679bd244062	352498
research/_registry/OVERLAY_SUMMARY.json	0c3daadcf4a88ab809ab98afdac1fd94b1dbc883	b328c0f22ea118429abddb41b6be8166d8a7bbc80b9e9b485e004ef3aaed06a4	760
research/_registry/ROOT_OWNERSHIP.tsv	5bbae7457a2192ccf54ff89866acbad5d9036c9e	4e8a4e82d4698f24dea7510932a919773267dfad3ad4033999e195044a056edc	278597
research/_registry/VERIFY_RESULT.json	33238bc44877020b28bf45643970fa0fd2f24eb1	fe8742f9997847f8ac391a87bf62053f0a0f442d854dc0d66caddca1260c65c3	3628
