path	git_blob	sha256	bytes	layer
udt_complete_screen_response_branch_atlas_2026-07-28/CATCH_PROOFS.tsv	dedff12a248a56ba3be1a9ac730da29dc71eadf9	ecdce55f8728f9e674fb55e110b2ed28a29f04668b1e15bcacfdba8b6dd2984d	1203	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_complete_screen_response_branch_atlas_2026-07-28/COFRAME_GAUGE_ATLAS.tsv	9bfb4f4ab8b5765009f232abc95794870b32917d	a6b229d83e4948496a7d58d78feb5192368b92a4df8ba9f11a43df8d15c986ba	380	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_complete_screen_response_branch_atlas_2026-07-28/COMMANDS.txt	458355407892ee0d2f46c141cee232df405a796d	d47179d045d0b40130c90d9d04a478d4f07dbbbb4af0058db4328452089b7c60	700	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_complete_screen_response_branch_atlas_2026-07-28/COMMON_INTERSECTION_AUDIT.tsv	0ed4115d50f13ac0c8a5a331ea331a58404254c9	072189150e2cecc6c8f4f2a1aa4f064d0d025585875c14e2c52745ea1b84af27	542	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_complete_screen_response_branch_atlas_2026-07-28/COMPLETENESS_MAP.md	c44ce0619eba8de8094482912eb49fb5696e518b	6772c120bb2320322188c75efda0525b3fbb50d8cf3b04ab0e8035824f2d3193	1093	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_complete_screen_response_branch_atlas_2026-07-28/COMPLETENESS_PLAN.tsv	1d204ddfb2afa7f01a28254a9d8ce8b43c797169	d30e408763441459f0f77eb4cf66e14770ce97e087315fb3251b99ba4a6c1958	1245	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_complete_screen_response_branch_atlas_2026-07-28/COMPLETION_CLASS_UNIVERSE.tsv	87345d308a8ec636af2279e4b14a7ba27e8cce10	69a20a4096ea79c3b53d4176777d6082e63d2dd09fee608e6f6beab2556758d9	4145	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_complete_screen_response_branch_atlas_2026-07-28/CONCRETE_REPRESENTATIVE_UNIVERSE.tsv	3e29eec75452f28f53d13ba68ededbe2dfd2525c	e00994b2cc5d781e579ff5f17b23e0e23aa8680dd2f7cf2a5585a19e1517537e	2020	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_complete_screen_response_branch_atlas_2026-07-28/DEGENERACY_ATLAS.tsv	7a7246038f3c5c5629c6c09b9d6d22244c999a57	0e6c64ebd932d5b43b6e39d5cfb85406e82eb2d35e00e39ce6bacca9fd3c0ecd	14454	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_complete_screen_response_branch_atlas_2026-07-28/DERIVATION_RESULT.json	4ff2f1fdff05843b38890db1810a0c0be2d8e759	851a8eb3e9fd51752c7d724623eda7a2c06d5c6afc8b837704c19b6f6eb1b621	3521	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_complete_screen_response_branch_atlas_2026-07-28/DERIVATION_STDERR.txt	e69de29bb2d1d6434b8b29ae775ad8c2e48c5391	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_complete_screen_response_branch_atlas_2026-07-28/DERIVATION_STDOUT.txt	80a72a54916a4aa21cf55e4494f93a4b067946a2	3042f78c744cb716719a55ee66b89360e13e6b55ec453fb54d222cb5eeb61825	861	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_complete_screen_response_branch_atlas_2026-07-28/DISCOVERED_SOURCE_CENSUS.tsv	3b0faac08cbadf0ae1d3008762b35f755b848cd1	8b5f573df259ccf0994c3936a3cdd82f754a0bfa874bc56375ee3b6fb1d589fa	3329227	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_complete_screen_response_branch_atlas_2026-07-28/EXACT_DERIVATION.md	6fdc6a65c21e4bd542311771a39879b0fafc3d72	71d049e4a8401088ec861edd4d80b2af1a41ed149e4c909c27a633fe55904164	5909	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_complete_screen_response_branch_atlas_2026-07-28/EXCLUDED_SEED_CENSUS.tsv	d11343cbd5d2c4ae5d9da7358dd90842e25a9ddb	7da38c897b0810bddc03a8d1be20b55cdd8a3fab877ed6aa6c9fa4e673a004ab	7426	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_complete_screen_response_branch_atlas_2026-07-28/EXTRACTION_STDERR.txt	e69de29bb2d1d6434b8b29ae775ad8c2e48c5391	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_complete_screen_response_branch_atlas_2026-07-28/EXTRACTION_STDOUT.txt	528e49e75e967afabadea275d168b64be0e4b8ed	512ad4f7091305f1d335066392c3d9b484187d1f8672f269cb84c52fa0a5766c	459	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_complete_screen_response_branch_atlas_2026-07-28/FALSIFICATION_CONTRACT.tsv	d94e7ea13e6e121830bbb8289a0ce5f156333765	3b71402f37b087165f741a27a06c6511213943c73d01b757125ff8f77c8bcdcc	2188	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_complete_screen_response_branch_atlas_2026-07-28/FROZEN_DOF_DIAGNOSTIC.tsv	1f4dd44e0fda83da271e6f5e0110ca3dd6ab3fdc	6947408af6629bbd1585777c0e6e03d42ee12b24a048d198174cf2f8f2eb4c8c	802	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_complete_screen_response_branch_atlas_2026-07-28/GENERATED_ALGEBRA_ATLAS.tsv	19e2597d24671c12b458dddd1714402b37c28757	6fefaf9f4d21caf9b53330b6ae4b0b7d38a49151832a5f0b752f14dfc886e73a	511	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_complete_screen_response_branch_atlas_2026-07-28/HOLONOMY_DESCENT_ATLAS.tsv	41e1fe4c31706efcf4cec9f26800365a881ea6e8	4a76456885181198b9cc635436ad9a6d1aaa6d794e10ea051d969deda693f300	1105	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_complete_screen_response_branch_atlas_2026-07-28/INDEPENDENT_RESULT.json	ee945077a61a6fc61389359202b1cc420dd17e5f	3f4c7ac65f55f493324b89f2bb39f3297ce75aaadd39dd342b797836edb66905	1502	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_complete_screen_response_branch_atlas_2026-07-28/INDEPENDENT_STDERR.txt	e69de29bb2d1d6434b8b29ae775ad8c2e48c5391	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_complete_screen_response_branch_atlas_2026-07-28/INDEPENDENT_STDOUT.txt	8d68dfcc237380fd0fcf8196e440adde11a51387	9c8e51b12fbce95e274297d213f706301fd8d95b404bf36edfb0c4b498ce4858	1326	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_complete_screen_response_branch_atlas_2026-07-28/INTRINSIC_INVARIANT_ATLAS.tsv	2f3269bf0a6cea525b79360e37ced3dfdce8896b	020d3562ea814561d7434e081430642cf482d2b0a432ce5b5a04640ba7363236	598	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_complete_screen_response_branch_atlas_2026-07-28/LAY_REPORT.md	f8f69b13ba59c58ecf14a2f2b151920688d51fe6	b2a3ef94436766952c45952233e126894e0f82fca3c35a0563caea87c50d8a63	1745	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_complete_screen_response_branch_atlas_2026-07-28/LOAD_BEARING_SOURCE_MANIFEST.tsv	2792a5872db2d4fd57b08698d89c202593ca88e9	0e13c7d78ba24d8fd9b2dab9131c30033d2ccff9d397db3b9fe75c9da9ba65a1	3520	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_complete_screen_response_branch_atlas_2026-07-28/NEXT_STEP.md	bdb60d8900c513bb45f11854925a379b0f662eed	519e0e4a49c2aed81e73c4e1356df68003162d49a540b2bd95265a5b483b8df5	1410	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_complete_screen_response_branch_atlas_2026-07-28/NONULTRASTATIC_WITNESS_UNIVERSE.tsv	dd23892e4b02509fa93d47706fa8064e07fb753b	86fe7a84582bfa6792be6d8a73e82271f8261736ebe369b47770d32218287fd7	2096	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_complete_screen_response_branch_atlas_2026-07-28/PAIR_SCREEN_MIXING_ATLAS.tsv	f1da6eea69fd247d5c5cad281ede3d52d05f93a1	17723e90277f71f4014f5286e51e35027b5c4c25ddaaea7d7d6cc1b8901a870c	4390	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_complete_screen_response_branch_atlas_2026-07-28/PREMISE_LEDGER.tsv	2266b21b723d354202588707c23241fddd78004e	1ba9203ff68f71c182b2a7b3b678d6c28d783c308595269cc3b7433fb3b98787	1717	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_complete_screen_response_branch_atlas_2026-07-28/PREREGISTRATION.md	0b31398cf4c85e192fc5b6ea9668742a4dc6828d	0be0f63f4c6e3fedec2c1608f49424254afba91124ef0010f31642449dbccdd0	4201	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_complete_screen_response_branch_atlas_2026-07-28/README.md	42869fd09b8afb896885d7642cf8581926628e80	c04f49972c606cf3cf83d37e35133a5af1dd4f7e50f478400eb6c2b6ef2bec5b	378	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_complete_screen_response_branch_atlas_2026-07-28/REPOSITORY_GATES.json	71ea36a81526ba6f01ce0046b946dc34474d89ae	8bd387a6b146355fc0ba01d1b147fb70660e3a1cb6bd28ba86b0a963eeeceb7e	8041	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_complete_screen_response_branch_atlas_2026-07-28/ROTATION_OWNERSHIP_ATLAS.tsv	4d5190f85e45cce0eeda8ab1099846ac33d65cc4	b8620719d9a7abc250329272c60f29f5329cb5adf325c911449bcded752f724d	733	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_complete_screen_response_branch_atlas_2026-07-28/RUN_ENVIRONMENT.json	7cb4199e515ae7dc3db04dafdc7a49ceee2b4009	0a75f38108a1e2ca56fc5adf81171e8d0bb00791bdce1a83972c7a6673b2a21f	669	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_complete_screen_response_branch_atlas_2026-07-28/RUN_LOG.md	2c6cef9acdcbfe506fcc84d7e10519ec888bd4e4	80d8a6d5a1ad6866da105078624fe21ed04ee4c31535d11278284baa95177df7	615	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_complete_screen_response_branch_atlas_2026-07-28/SCREEN_COMPONENT_COVERAGE.tsv	90d7351d17d674201fab88dc37e0cbeca0ba187e	9c2834b2970adec9f31ce4a0f865055e4ed6fa7327c259f97af5737c12f48153	487	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_complete_screen_response_branch_atlas_2026-07-28/SHA256SUMS.txt	65442fd693dce767af3fff23f540cef31812910e	e0311d4a3ffa482fad38c2677e4c95592bc0188cf8b2c48743d7b752db46d83f	5237	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_complete_screen_response_branch_atlas_2026-07-28/SOURCE_DISCOVERY_RULE.md	da93d16af7d78eae54e3bde59784ce7ffe2b5cf6	ace1dd64d4a8422be8ec146b9470ae885b96103670f9b35aae2931fb43d83ecb	1889	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_complete_screen_response_branch_atlas_2026-07-28/SOURCE_EXTRACTION_RESULT.json	82d027587c84a7a794fc1a0788c33d064517fafd	51b9016a67c26fe1eae097cb9dbc696eecb1c7bd943fa13466acd4a825aeeea4	499	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_complete_screen_response_branch_atlas_2026-07-28/SOURCE_ROLE_CENSUS.tsv	6d10285066a4577db41f20774ca95dcf6c21a00b	a5d6779ad59d3e89c0a38a8c42092167b4ce671d4a2cbaa13ac6bbc406ea1048	3961286	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_complete_screen_response_branch_atlas_2026-07-28/STATUS_LEDGER.tsv	dcbbe82d46872031f9a5249573beb99d08a9ce9e	5fb4fcc4f956e56af91046c09ef46c3992e097d4157c2a6ff67b021a98bd131b	1866	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_complete_screen_response_branch_atlas_2026-07-28/TEN_CRITERION_COVERAGE.tsv	1a2b14fcfeaa2947a218fa5ebc9b184389deabe2	7f54d0a87b97705f2c3b8bedc293e4f6ea79360e02f294413e43b710bbc39bef	1532	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_complete_screen_response_branch_atlas_2026-07-28/TWISTED_PARAMETER_STRATA.tsv	e6229d6e1348b7bb5558f616e5745cc78507e5ec	9e90154446c07816aeaf720b776f7327579367763524fd9575355483c3f88177	1334	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_complete_screen_response_branch_atlas_2026-07-28/VERIFICATION_RESULT.json	226be76a7477c74ba727da9cd160892bbe84955b	ac97bb666a7f4693202bdc1df6d2d8714c9341e6e05a1ea64a3d6aed3178e4f7	1905	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_complete_screen_response_branch_atlas_2026-07-28/VERIFICATION_STDERR.txt	e69de29bb2d1d6434b8b29ae775ad8c2e48c5391	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_complete_screen_response_branch_atlas_2026-07-28/VERIFICATION_STDOUT.txt	033998311d40a7713d545ded710378458ad1277f	5fef65d2d12bf011c72f2cc67b99e34242dccb4cd431ab638219af9f50331c36	1687	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_complete_screen_response_branch_atlas_2026-07-28/derive_screen_response_atlas.py	bb657f18b98859926eac2f4a0f9ebd3da989b452	5e779012359488df5629e3965911d74bb83d5ca5056d2ae17a58a5b234b71f7f	32753	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_complete_screen_response_branch_atlas_2026-07-28/discover_and_freeze_sources.py	cf3c100ceb9405315e280359c39cfaeaa749e26f	0a6021869f76a0184241e777e3395c10ff94d59b773ca7c867b75d48c7407f5d	6032	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_complete_screen_response_branch_atlas_2026-07-28/extract_branch_universe.py	abde45c5d62630de07c5678b98bf0abc6a0b3e31	acd2a5fb2df4bee5afaaddae6a1880a85bae9cee6763f9dd41cce025dae514f7	11102	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_complete_screen_response_branch_atlas_2026-07-28/finalize_package.py	7c90c2f732b35372becec5e9983bd269eea28b73	fc5905292cf134fba30e0ae5626f7416511819c69e5d749500cb4cba489f0464	2530	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_complete_screen_response_branch_atlas_2026-07-28/requirements.txt	5e51b14406f9494b0bbb035eaeac9f8297fdea76	630f8ff6a2a97d3ca8c5791a950e5b45988b3e30b9388e64dea40b5681d2aed7	14	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_complete_screen_response_branch_atlas_2026-07-28/verify_audit.py	73d0fcee881def8fab45b655fc0ff60c17c60cb9	b0fcedcb4b2a3c3268e4e67d3ecca4dd6a91c84e545e53e67d04acd5745e75c5	4870	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_complete_screen_response_branch_atlas_2026-07-28/verify_repository_gates.py	1320bdeb3b8942ff191cd72ed62cf344b6aeb402	4749d517ddf2f5a2baaf0cd2a3710fb68f4aa4f65f760e439ad7f7c8fa46604f	5226	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_complete_screen_response_branch_atlas_2026-07-28/verify_screen_response_independent.py	b6ae14e6307f7d7faeb5d18bf7d8c6cc927e6aa4	c2da5e5590a2d2c5de7e36322da9280fcdb55c698f5532603f771f153a021829	14900	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_founded_phi_complete_coframe_extension_audit_2026-07-25/AUDIT_REPORT.md	3f134a87767bfeefbe98a8464ba115dfed788239	3c7fed27fae474c8718ffe8f09dad858c12b0aba068494e2a8248fe19f642783	5790	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_founded_phi_complete_coframe_extension_audit_2026-07-25/EXTENSION_CLASS_LEDGER.tsv	aa7d624aa1282e46d6296f890661cf50bfde5c9f	7a4fba1c6f9d02eb7ca12ac953d04e1c04e2b7271598dc99e51db5baeddedb08	2002	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_founding_observer_comparison_semantics_audit_2026-07-27/AUDIT_REPORT.md	e8f39081b60f02879693b89c66d27af9160e4547	f5b048e1e3055e91933293037f9f3755068d4400ac01bd61ae19e008ebf9a730	5219	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_founding_observer_comparison_semantics_audit_2026-07-27/CATCH_PROOFS.tsv	646c316e447e7c2d88a1da1b1642add31a2a3baa	afc7fad211a1eaf7935403a9120f6a0345b2f964467b8ebcd996f67b60bc281a	863	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_founding_observer_comparison_semantics_audit_2026-07-27/COMMANDS.txt	0edcd4c7dec3f6744ad6e95d1c639f49a6c8459f	41056db3e2f0025094765c6a4c0bd8e2accdf3ab5f10347dfd6d06db7333333d	545	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_founding_observer_comparison_semantics_audit_2026-07-27/DERIVATION_RESULT.json	ba74f6300b9f15130fc18fbbe8b4be6c645f2461	bdc052045076fb368c64168862d43a026e8495e82b53c5f78b9ff1a877bec3f0	739	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_founding_observer_comparison_semantics_audit_2026-07-27/DERIVATION_STDERR.txt	8b137891791fe96927ad78e64b0aad7bded08bdc	01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b	1	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_founding_observer_comparison_semantics_audit_2026-07-27/DERIVATION_STDOUT.txt	ba74f6300b9f15130fc18fbbe8b4be6c645f2461	bdc052045076fb368c64168862d43a026e8495e82b53c5f78b9ff1a877bec3f0	739	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_founding_observer_comparison_semantics_audit_2026-07-27/EXACT_ADJUDICATION.md	713f5fad6bb11a39720b34f1d71a23569076b25b	0995eaa36f5281c0dcd1662b6050950476e1ca992f59e18840ec9dc9aca0da60	4938	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_founding_observer_comparison_semantics_audit_2026-07-27/FALSIFICATION_CONTRACT.tsv	17bacfd9f5887bf3e6ad0a783ac2cb94279ffad6	6057a3d05c4540be7b2d5f2c362115f869468f695b4924d31c630ec911d1a9b8	1658	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_founding_observer_comparison_semantics_audit_2026-07-27/IMPLICATION_MATRIX.tsv	1c3808ee5072ba752f391bf9a507cd3531f565d7	0b7c9b45756f7033745d2cb318caab675f88c63d0078bd5f095453f372456115	741	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_founding_observer_comparison_semantics_audit_2026-07-27/INDEPENDENT_RESULT.json	36f33a8143792f0f91b7771cce2d09f8a4824b58	128e9a24f94b0df3c5b6d86d76636ad42c994e8bc640a8b488567bd3a661d644	258	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_founding_observer_comparison_semantics_audit_2026-07-27/INDEPENDENT_STDERR.txt	8b137891791fe96927ad78e64b0aad7bded08bdc	01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b	1	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_founding_observer_comparison_semantics_audit_2026-07-27/INDEPENDENT_STDOUT.txt	36f33a8143792f0f91b7771cce2d09f8a4824b58	128e9a24f94b0df3c5b6d86d76636ad42c994e8bc640a8b488567bd3a661d644	258	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_founding_observer_comparison_semantics_audit_2026-07-27/LAY_REPORT.md	ecb7bd0587940019f87f63863c8bf1e5dd0c3a84	e056707ea8f059e30b3aed23f9ef1412b77eb897750ab88bc0b69e438e5b346e	1045	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_founding_observer_comparison_semantics_audit_2026-07-27/NEXT_STEP.md	6a20031e8fdf20d617cda38d9afcd6bbbb833b2b	7f5bb0f3890215fd5c259d4c4ac191261f3ee50d77b1794409bdde90acc31acd	1115	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_founding_observer_comparison_semantics_audit_2026-07-27/PREMISE_LEDGER.tsv	d4e19a8a265ed886e9d0229d5952aeca0ccebc96	ace24ba79b5995da79841ab6f4dbabba7ef003e7e6d2232c80b2f463c08b64b1	1665	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_founding_observer_comparison_semantics_audit_2026-07-27/PREREGISTRATION.md	2c3954daaabd3f0ecf49dd5adca8659c7a00ddb0	47ff5eadd56abf4c96f53ae9af463eac0e48ba9f10667c74256b1fbdc0b7f33d	5508	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_founding_observer_comparison_semantics_audit_2026-07-27/REPOSITORY_GATES.json	0d5d0090a54e67bf5bdee325472effb8ee2249c0	82aab732c6688e1e8ab5fe88728bd0a8a1188911245f991883000fff2d463958	5906	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_founding_observer_comparison_semantics_audit_2026-07-27/REQUIREMENT_OUTCOMES.tsv	91a1e36004c5df360bb6a34f3445190aff118e19	83642eb30bfefeae41321b707a8c613027a9ee06de3b20c3bc87c2f02295c71e	932	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_founding_observer_comparison_semantics_audit_2026-07-27/REQUIREMENT_UNIVERSE.tsv	ca65fe287da77f38148041d769650a75a0ecb896	21f90d162c6ff837b922c3051ddd926eea10d15e6abfe966f1dd210cd3d49f9a	1373	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_founding_observer_comparison_semantics_audit_2026-07-27/RUN_ENVIRONMENT.json	23055919039f6886044996f2cdf78b7d9f5406ea	4291646f160cb5d308751a4c19219a1d2be2675cfc99ae91365790fef28c89ce	287	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_founding_observer_comparison_semantics_audit_2026-07-27/SEMANTIC_ROUTE_OUTCOMES.tsv	1ad7b16f6849ddb3c6a695ea0359ba5f60e5632f	cea980e71fb49edc7b27b4eb0a994395f48a330eddf6eef3c37a31a822de892a	1235	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_founding_observer_comparison_semantics_audit_2026-07-27/SEMANTIC_ROUTE_UNIVERSE.tsv	f9d0a4f26fdb0f8b704145a575a52ae0cc858aef	19fe4028faaaa3ee90dd703bbdd891b606552f2571f49ccef5a25dfca6b3e7d4	1011	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_founding_observer_comparison_semantics_audit_2026-07-27/SHA256SUMS.txt	123ebca3e8aa54a2ad5a7cb359ed54bf3b8b5186	4d2a33018343524d90752de41f4ef5753b1a239fd94db9ebc6f6251daaff566e	3252	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_founding_observer_comparison_semantics_audit_2026-07-27/SOURCE_CLAIM_OUTCOMES.tsv	25407fed14f519f48a34d6c8b697a31ed3ea2223	feaa798d96a89c70af5f663df5f3d5d9bb8217ce17760687e0073a371588c17a	3422	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_founding_observer_comparison_semantics_audit_2026-07-27/SOURCE_CLAIM_UNIVERSE.tsv	ac10cadf433aab9eb8088b21c3e356e9182ed04b	88014c9a792a42bb44cff78670783b1fe1ce6b5b0b62f3db07d80893c2990721	6168	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_founding_observer_comparison_semantics_audit_2026-07-27/SOURCE_LINEAGE.tsv	35cd22c2e70630798934147042c99bd2d8b245cf	34ddea5ad3a959d171dc177b3c70e99ac5f752a6af3b21e2b80da077bd612ca1	1705	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_founding_observer_comparison_semantics_audit_2026-07-27/SOURCE_MANIFEST.tsv	d714b4f02ead809960e09bb3dec86e7a349f81f9	3fe2e11800f25e697c1c190d84641d8d80bfd42a049d6c1ebcf31db11bc8d657	3586	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_founding_observer_comparison_semantics_audit_2026-07-27/SOURCE_SCOPE.tsv	71c970cf1cba3c8ff2708c9089d4b77dd6114db0	52fb8d98addbc83b60e4872153510b907c60af91b3913407e4d3a7fdc10feb3a	3742	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_founding_observer_comparison_semantics_audit_2026-07-27/STATUS_LEDGER.tsv	3d41a9c710832b6b6009e0973c3545dbbdfc6155	a2fa970ddfc080a411d635dfb20cce58e83c1fbe3a60bd571f2bbeda5f7ce4aa	1507	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_founding_observer_comparison_semantics_audit_2026-07-27/VERIFICATION_RESULT.json	969e89ac217827169a17069b72ccc6e87ca91fc5	1141f7321e07a403d191485af1b424c17e2100b48de8f7272612a0a065f89f38	403	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_founding_observer_comparison_semantics_audit_2026-07-27/VERIFICATION_STDERR.txt	8b137891791fe96927ad78e64b0aad7bded08bdc	01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b	1	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_founding_observer_comparison_semantics_audit_2026-07-27/VERIFICATION_STDOUT.txt	969e89ac217827169a17069b72ccc6e87ca91fc5	1141f7321e07a403d191485af1b424c17e2100b48de8f7272612a0a065f89f38	403	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_founding_observer_comparison_semantics_audit_2026-07-27/build_manifest.py	8eedb17da915d39bbad512ec6668d7a805d3042a	39eae4c00dec3be026e0874986953a87a3cc067e97f57d2376455423c8bb077e	550	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_founding_observer_comparison_semantics_audit_2026-07-27/build_source_manifest.py	bf49c368419be2af33c1e24e30b7b54316571c4f	39e4d05549f7982c9449c9dc251c5db0775b506579992ac9d379b160ddaed9ab	1042	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_founding_observer_comparison_semantics_audit_2026-07-27/derive_founding_semantics.py	54dab7c90d6e69289ab3262488597d441d759759	ed28267d44d7718ea723ec56df81380657ade4082e81ee0ed2317df0f4c60153	5331	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_founding_observer_comparison_semantics_audit_2026-07-27/requirements.txt	2668236bafc7fc61d5c00b9faa6766a290366b5f	fb7638c7cb634beb85ddc004c92fb87e0a3c124b48319b218fd868e4e2a73ec7	53	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_founding_observer_comparison_semantics_audit_2026-07-27/verify_audit.py	db885808cc65ba7aa19fc9ce8a783105da446b1b	ac4fc34b51a426284d2bba8f30c4d6c420e4cb6fc75d1d3defa5bd285f3d139d	4780	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
