scope	identity	point	parent_owner_class	spi_class	spi_rank	spi_singular_1	spi_singular_2	spi_singular_3	spi_singular_4	spi_pair_defect	spi_screen_defect	spi_negative_directions	k_riem_class	k_riem_block_residual	k_riem_spectral_gap	k_ric_class	k_ric_block_residual	k_ric_spectral_gap	k_weyl_class	k_weyl_block_residual	k_weyl_spectral_gap	joint_registered_preservation	generated_algebra_dimension	tested_derivative_owner	independent_spi_class	adjudicated_spi_class	cross_route_status	ownership_adjudication
G85	G75_AM_S14_E100:A03_RADIAL_SHIFT_TIMELIVE	CPLUS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	3	1.1211403401035149	0.0006184627809707829	2.1296912951235109e-05	2.9256677116494838e-21	nan	nan	-1	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	0.34562264890419636	0.14211083730440147	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	0.030424797910675535	0.026187255464486837	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	0.28480180216252354	0.034026811671400106	FALSE	16	FALSE	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	VERIFIED	RESOLVED_NO_OWNER
G85	G75_AM_S14_E100:A04_LAPSE_LIFT_TIMELIVE	C0	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPI_RANK2_ALTERNATIVE_PLANE	2	1.1234493965537666	0.00091526518037426919	0	0	1.4142135623730949	1.4142135623730951	0	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	0.34518286997186148	0.14228428025000794	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	0.030343596358183358	0.026303715336437022	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	0.28449567725549463	0.033874313447670404	FALSE	6	FALSE	SPI_RANK2_ALTERNATIVE_PLANE	SPI_RANK2_ALTERNATIVE_PLANE	VERIFIED	RESOLVED_NO_OWNER
G85	G75_AM_S14_E100:A04_LAPSE_LIFT_TIMELIVE	CMINUS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	3	1.1230153915867944	0.00087604380940889913	4.3624665036367834e-05	4.0668195123430904e-21	nan	nan	-1	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	0.34523910537459945	0.14225503169477483	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	0.03035036459886787	0.026280384274776841	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	0.28453837624501771	0.03389839667468493	FALSE	10	FALSE	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	VERIFIED	RESOLVED_NO_OWNER
G85	G75_AM_S14_E100:A04_LAPSE_LIFT_TIMELIVE	CPLUS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	3	1.1238832679741249	0.00095552810505178138	4.3562643381345881e-05	1.6929515469977302e-21	nan	nan	-1	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	0.34512664666036341	0.14231350294755762	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	0.030336829745269547	0.026327045321685463	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	0.28445298723809737	0.033850243122981065	FALSE	10	FALSE	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	VERIFIED	RESOLVED_NO_OWNER
G85	G75_AM_S14_E20:A03_RADIAL_SHIFT_TIMELIVE	C0	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPI_RANK2_ALTERNATIVE_PLANE	2	1.175572721708011	0.015402080509313609	5.1800611723606936e-20	2.3893628810748214e-20	1.4142135623730949	1.4142135623730949	0	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	0.34315629064065911	0.14936518729453321	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	0.030352969774743058	0.029499019073550931	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	0.28302154771579696	0.029606145736420491	FALSE	10	FALSE	SPI_RANK2_ALTERNATIVE_PLANE	SPI_RANK2_ALTERNATIVE_PLANE	VERIFIED	RESOLVED_NO_OWNER
G85	G75_AM_S14_E20:A03_RADIAL_SHIFT_TIMELIVE	CMINUS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	3	1.1706232560529797	0.015699162104819125	0.0019109054590034863	3.5841010691349634e-19	nan	nan	-1	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	0.34322227806850752	0.14909711363533684	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	0.030236469532763197	0.029186480439212022	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	0.28319145770851933	0.029768847320127675	FALSE	16	FALSE	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	VERIFIED	RESOLVED_NO_OWNER
G85	G75_AM_S14_E20:A03_RADIAL_SHIFT_TIMELIVE	CPLUS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	3	1.1812580127879608	0.015291758357618399	0.0024342081883237097	4.618085728760374e-19	nan	nan	-1	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	0.3430818074881441	0.14967707698196106	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	0.03049006298410226	0.02985434252461483	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	0.28282865640501265	0.029421093027296008	FALSE	16	FALSE	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	VERIFIED	RESOLVED_NO_OWNER
G85	G75_AM_S14_E20:A04_LAPSE_LIFT_TIMELIVE	C0	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPI_RANK2_ALTERNATIVE_PLANE	2	1.2356594552121929	0.022199929936921436	0	0	1.4142135623730951	1.4142135623730951	0	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	0.33269909178432699	0.15322376621684691	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	0.02856649613885693	0.032747552896482221	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	0.2755660995066132	0.025932350135071877	FALSE	6	FALSE	SPI_RANK2_ALTERNATIVE_PLANE	SPI_RANK2_ALTERNATIVE_PLANE	VERIFIED	RESOLVED_NO_OWNER
G85	G75_AM_S14_E20:A04_LAPSE_LIFT_TIMELIVE	CMINUS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	3	1.2256629086786883	0.021337127119791913	0.004646972230447733	1.4328560137133879e-19	nan	nan	-1	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	0.33404526331277057	0.15263822392134663	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	0.028727689375836855	0.032169881520391394	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	0.27659119513056291	0.026463516428774377	FALSE	10	FALSE	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	VERIFIED	RESOLVED_NO_OWNER
G85	G75_AM_S14_E20:A04_LAPSE_LIFT_TIMELIVE	CPLUS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	3	1.2456301267421757	0.023078563090236055	0.0044996048805362142	2.5944441131365311e-19	nan	nan	-1	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	0.33136006388711847	0.15379519156409216	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	0.028407527004569853	0.03332620793425127	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	0.274546368601643	0.02540840538666168	FALSE	10	FALSE	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	VERIFIED	RESOLVED_NO_OWNER
G85	G75_AM_S14_E50:A03_RADIAL_SHIFT_TIMELIVE	C0	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPI_RANK2_ALTERNATIVE_PLANE	2	1.1277940242873195	0.0024801236964022283	3.7495999722202476e-21	2.2218804587377541e-22	1.4142135623730954	1.4142135623730954	0	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	0.34534114057969706	0.14300688088439295	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	0.030415577649890436	0.026586524451733207	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	0.2846004952872721	0.033477777066408622	FALSE	10	FALSE	SPI_RANK2_ALTERNATIVE_PLANE	SPI_RANK2_ALTERNATIVE_PLANE	VERIFIED	RESOLVED_NO_OWNER
G85	G75_AM_S14_E50:A03_RADIAL_SHIFT_TIMELIVE	CMINUS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	3	1.1269768495870489	0.0025281107271897386	0.00013062586937160459	1.7293540347657918e-20	nan	nan	-1	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	0.34534303892031815	0.14296463712208407	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	0.030394742686048137	0.026536713592613302	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	0.28462260119056115	0.033504931830503862	FALSE	16	FALSE	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	VERIFIED	RESOLVED_NO_OWNER
G85	G75_AM_S14_E50:A03_RADIAL_SHIFT_TIMELIVE	CPLUS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	3	1.1287240063996589	0.0024702784934458638	0.00016845301475999896	1.9164141400140704e-20	nan	nan	-1	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	0.34533898964305787	0.14305505239207611	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	0.030439360844555501	0.026643126707944415	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	0.28457537452837911	0.033446912859549677	FALSE	16	FALSE	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	VERIFIED	RESOLVED_NO_OWNER
G85	G75_AM_S14_E50:A04_LAPSE_LIFT_TIMELIVE	C0	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPI_RANK2_ALTERNATIVE_PLANE	2	1.1378983578136765	0.0036471491242025403	0	0	1.4142135623730949	1.4142135623730951	0	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	0.34359300347857091	0.14373289084007307	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	0.030116876913668652	0.02710869517064567	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	0.28335924965123349	0.032843545969301877	FALSE	6	FALSE	SPI_RANK2_ALTERNATIVE_PLANE	SPI_RANK2_ALTERNATIVE_PLANE	VERIFIED	RESOLVED_NO_OWNER
G85	G75_AM_S14_E50:A04_LAPSE_LIFT_TIMELIVE	CMINUS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	3	1.1361777248768647	0.0034926962064511743	0.00034183351962984582	1.4814359602531e-20	nan	nan	-1	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	0.34381672404434038	0.14361893305231954	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	0.030143774747654648	0.02701543964068218	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	0.28352917903346292	0.03293841351749284	FALSE	10	FALSE	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	VERIFIED	RESOLVED_NO_OWNER
G85	G75_AM_S14_E50:A04_LAPSE_LIFT_TIMELIVE	CPLUS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	3	1.1396170487669985	0.0038055465919118745	0.0003399179533134093	2.7518739794780203e-20	nan	nan	-1	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	0.34336947501626047	0.14384644174019012	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	0.030090008240110291	0.027201939069511939	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	0.28318946305116205	0.032748882059262983	FALSE	10	FALSE	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	VERIFIED	RESOLVED_NO_OWNER
G85	G75_AM_S15_E05:A03_RADIAL_SHIFT_TIMELIVE	C0	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPI_RANK2_ALTERNATIVE_PLANE	2	1.7217611945030435	0.18634541807735908	4.1679501264134519e-18	8.4532847469805854e-20	1.4142135623730951	1.4142135623730949	0	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	0.2828510908133039	0.18698850733164285	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	0.025870788591030688	0.019763004479961262	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	0.24201987441901748	0.022751862049211823	FALSE	10	FALSE	SPI_RANK2_ALTERNATIVE_PLANE	SPI_RANK2_ALTERNATIVE_PLANE	VERIFIED	RESOLVED_NO_OWNER
G85	G75_AM_S15_E05:A03_RADIAL_SHIFT_TIMELIVE	CMINUS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	3	1.6967016154518182	0.1922198242180238	0.041041952901981697	1.7226624319439795e-17	nan	nan	-1	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	0.28654330204525019	0.19208736014647235	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	0.026339281605487149	0.020702640350602028	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	0.24579961312571613	0.021652909562909512	FALSE	16	FALSE	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	VERIFIED	RESOLVED_NO_OWNER
G85	G75_AM_S15_E05:A03_RADIAL_SHIFT_TIMELIVE	CPLUS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	3	1.775738010146642	0.1808839193166368	0.046458762323358223	2.0524653799206508e-17	nan	nan	-1	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	0.27916000015687586	0.18028276240844165	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	0.029237946126448058	0.017770815460376253	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	0.23784419502453708	0.024085863352468977	FALSE	16	FALSE	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	VERIFIED	RESOLVED_NO_OWNER
G85	G75_AM_S15_E05:A04_LAPSE_LIFT_TIMELIVE	C0	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPI_RANK2_ALTERNATIVE_PLANE	2	1.9416624315366116	0.20263700046331695	0	0	1.4142135623730951	1.4142135623730949	0	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	0.19789954267298018	0.036322701925942405	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	0.0097007444251171505	0.01305604540451516	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	0.17849805382274594	0.030740414181376265	FALSE	6	FALSE	SPI_RANK2_ALTERNATIVE_PLANE	SPI_RANK2_ALTERNATIVE_PLANE	VERIFIED	RESOLVED_NO_OWNER
G85	G75_AM_S15_E05:A04_LAPSE_LIFT_TIMELIVE	CMINUS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	3	1.9405895724939495	0.20397321430342491	0.055589115824414156	6.2363100201203768e-18	nan	nan	-1	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	0.20833986433410229	0.050747792176350656	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	0.017022603066771596	0.012768870299294077	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	0.18660104992751655	0.031149275071218452	FALSE	10	FALSE	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	VERIFIED	RESOLVED_NO_OWNER
G85	G75_AM_S15_E05:A04_LAPSE_LIFT_TIMELIVE	CPLUS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	3	1.9665655728474343	0.20116288820222944	0.045394633578351364	6.2198056594756779e-18	nan	nan	-1	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	0.18881016029470052	0.019645582653325791	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	0.015567167619070406	0.011245818320348846	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	0.17088198008997502	0.030167950144118348	FALSE	10	FALSE	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	VERIFIED	RESOLVED_NO_OWNER
G85	G75_AM_S15_E100:A03_RADIAL_SHIFT_TIMELIVE	C0	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPI_RANK2_ALTERNATIVE_PLANE	2	1.098972398225192	0.00050980226461504825	1.7808746421274507e-22	1.1090111903042039e-24	1.4142135623730949	1.4142135623730954	0	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	0.32872562162842073	0.13008605165771309	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	0.027578437127226102	0.028672244289688127	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	0.27358866450130148	0.032570521539560159	FALSE	10	FALSE	SPI_RANK2_ALTERNATIVE_PLANE	SPI_RANK2_ALTERNATIVE_PLANE	VERIFIED	RESOLVED_NO_OWNER
G85	G75_AM_S15_E100:A03_RADIAL_SHIFT_TIMELIVE	CMINUS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	3	1.0988049974047773	0.00051990633285481673	1.2473136617303761e-05	1.5636461329296357e-21	nan	nan	-1	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	0.32872570423361458	0.1300775890599285	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	0.027573912104462899	0.028662061361473735	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	0.27359304170177251	0.032569484083154604	FALSE	16	FALSE	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	VERIFIED	RESOLVED_NO_OWNER
G85	G75_AM_S15_E100:A03_RADIAL_SHIFT_TIMELIVE	CPLUS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	3	1.0991627039283316	0.00050792057036415557	1.6115744281570139e-05	5.9338025324759132e-22	nan	nan	-1	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	0.32872552808144023	0.13009567625230209	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	0.027583584960453641	0.02868381649033145	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	0.2735836899057621	0.032571701264903948	FALSE	16	FALSE	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	VERIFIED	RESOLVED_NO_OWNER
G85	G75_AM_S15_E100:A04_LAPSE_LIFT_TIMELIVE	C0	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPI_RANK2_ALTERNATIVE_PLANE	2	1.10102795025911	0.00074407036529593813	0	0	1.4142135623730951	1.4142135623730951	0	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	0.32836972208444143	0.13024318238537058	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	0.027517681459451139	0.028777297922575367	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	0.27333435916553883	0.03261561677396279	FALSE	6	FALSE	SPI_RANK2_ALTERNATIVE_PLANE	SPI_RANK2_ALTERNATIVE_PLANE	VERIFIED	RESOLVED_NO_OWNER
G85	G75_AM_S15_E100:A04_LAPSE_LIFT_TIMELIVE	CMINUS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	3	1.1006761639714391	0.00071298612083906259	3.2841886345395902e-05	6.9803505908930719e-22	nan	nan	-1	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	0.32841521460593681	0.13021864415343828	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	0.027523021525765017	0.028758437788349859	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	0.27336917159861207	0.03260931249515174	FALSE	9	FALSE	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	VERIFIED	RESOLVED_NO_OWNER
G85	G75_AM_S15_E100:A04_LAPSE_LIFT_TIMELIVE	CPLUS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	3	1.1013796440594483	0.0007760124936097777	3.2802849888834021e-05	5.6376952963876457e-22	nan	nan	-1	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	0.32832423786889126	0.13026770256588932	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	0.027512342486727528	0.028796157365864043	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	0.27329955293970659	0.032621917317503461	FALSE	10	FALSE	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	VERIFIED	RESOLVED_NO_OWNER
G85	G75_AM_S15_E20:A03_RADIAL_SHIFT_TIMELIVE	C0	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPI_RANK2_ALTERNATIVE_PLANE	2	1.14385907176517	0.012666482543307203	2.8045739531091045e-20	1.5280669099633957e-21	1.4142135623730951	1.4142135623730951	0	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	0.32672050635106442	0.13606408464342618	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	0.027545216085327617	0.031420599999229436	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	0.27213260244999221	0.030376298045994038	FALSE	10	FALSE	SPI_RANK2_ALTERNATIVE_PLANE	SPI_RANK2_ALTERNATIVE_PLANE	VERIFIED	RESOLVED_NO_OWNER
G85	G75_AM_S15_E20:A03_RADIAL_SHIFT_TIMELIVE	CMINUS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	3	1.139797626398465	0.012915379128330459	0.0014628106055463723	2.7437552424178886e-19	nan	nan	-1	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	0.3267665384679968	0.13585150545189886	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	0.027443416909015469	0.031164891830206279	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	0.27226798301163369	0.030513838958369708	FALSE	16	FALSE	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	VERIFIED	RESOLVED_NO_OWNER
G85	G75_AM_S15_E20:A03_RADIAL_SHIFT_TIMELIVE	CPLUS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	3	1.1485159228293238	0.012578432874542326	0.001867724857275029	3.3768685691621284e-19	nan	nan	-1	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	0.32666857349920897	0.13631048917813526	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	0.027664568433363217	0.031711056069803865	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	0.2719788818004738	0.030219875389937163	FALSE	16	FALSE	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	VERIFIED	RESOLVED_NO_OWNER
