base	path	match_basis	git_blob	disposition	reason
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	e2d_mms_fieldaxis_certification.json	TEXT	b7a3942880a13ffcf875c5a44ef6477a1027f51d	SUPPORTING_NOT_LOAD_BEARING	discovery hit but not required after current authority, exact field code, and banked result sources were selected
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	e2d_mms_fieldaxis_certification.py	TEXT	5fb32b0665ae09f9ba4a3f3778f77a5b0a86f42d	SUPPORTING_NOT_LOAD_BEARING	discovery hit but not required after current authority, exact field code, and banked result sources were selected
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	e2e_mms_combinedcell_certification.py	TEXT	d9f87c266dca7167e3e37de035b5c879930a1d73	SUPPORTING_NOT_LOAD_BEARING	discovery hit but not required after current authority, exact field code, and banked result sources were selected
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	e2e_physinformed_seed.py	TEXT	37936ddbc16b05e6cdd02fcd5bcd3ebacab7a79f	SUPPORTING_NOT_LOAD_BEARING	discovery hit but not required after current authority, exact field code, and banked result sources were selected
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	embedded_cell_closure_H_amb_results.md	TEXT	31a611d9418ea4e2bf21931c18c5e32dd508c3b5	SUPPORTING_NOT_LOAD_BEARING	discovery hit but not required after current authority, exact field code, and banked result sources were selected
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	embedded_classB_mini_MAP.md	TEXT	853e8c272992800fe0e1d7c05dd12f1bc2749d7d	SUPPORTING_NOT_LOAD_BEARING	discovery hit but not required after current authority, exact field code, and banked result sources were selected
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	embedded_run_gate_rulings.md	TEXT	71beb173ae7af6acad04d14c6aa3be14fa1afd9c	SUPPORTING_NOT_LOAD_BEARING	discovery hit but not required after current authority, exact field code, and banked result sources were selected
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	embedded_run_mini_MAP.md	TEXT	9e06155e09f65c02aaa6e88e526ee8f4f14d593d	SUPPORTING_NOT_LOAD_BEARING	discovery hit but not required after current authority, exact field code, and banked result sources were selected
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	external.md	TEXT	f1fd10e237821192017de3db3acd7e3b8e66cb13	SUPPORTING_NOT_LOAD_BEARING	discovery hit but not required after current authority, exact field code, and banked result sources were selected
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	external_input_notes.md	TEXT	9b5c9b88d86948770d505834592e2f4ceb2cf5f6	SUPPORTING_NOT_LOAD_BEARING	discovery hit but not required after current authority, exact field code, and banked result sources were selected
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	f2d_virial_step0_results.md	TEXT	4a5ece946ab0d1113aa4a303d9b14cf6048dfa09	SUPPORTING_NOT_LOAD_BEARING	discovery hit but not required after current authority, exact field code, and banked result sources were selected
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	f_rtheta_free_field_MAP.md	TEXT	53e841f0bc1add1bff712ca9c2de07dbf9ce1b96	SUPPORTING_NOT_LOAD_BEARING	discovery hit but not required after current authority, exact field code, and banked result sources were selected
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	flux_sealed_universe_cell_miniMAP.md	TEXT	b90e4bd18cd54ec0a5e10265bab146e93e2fb8bd	SUPPORTING_NOT_LOAD_BEARING	discovery hit but not required after current authority, exact field code, and banked result sources were selected
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	free_s2_matter.py	FILENAME;TEXT	079f1c32180818d510d26e7ca78076b2ea4d474f	SUPPORTING_NOT_LOAD_BEARING	discovery hit but not required after current authority, exact field code, and banked result sources were selected
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	full3d_newton.py	TEXT	c070d7de3064a62b84940a78ba2a162dbe1670ae	SUPPORTING_NOT_LOAD_BEARING	discovery hit but not required after current authority, exact field code, and banked result sources were selected
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	full3d_spectral.py	TEXT	c5e2c9c99cb26b53f2c7e526e59027484a8240cc	SUPPORTING_NOT_LOAD_BEARING	discovery hit but not required after current authority, exact field code, and banked result sources were selected
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	galerkin_basis.py	TEXT	0e750cb7500fbb40fa3245c3472beb179927b2a1	SUPPORTING_NOT_LOAD_BEARING	discovery hit but not required after current authority, exact field code, and banked result sources were selected
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	gp_switch_criterion_results.md	TEXT	88b1ea2993027f345874632d27c5449054e65a3c	SUPPORTING_NOT_LOAD_BEARING	discovery hit but not required after current authority, exact field code, and banked result sources were selected
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	gr_constraint_paired_trial_2026-07-18/ADVERSARIAL_AUDIT.md	TEXT	a7b0ba9f73a3831d714116d7908b7a64dfaf473b	SUPPORTING_NOT_LOAD_BEARING	discovery hit but not required after current authority, exact field code, and banked result sources were selected
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	gr_constraint_paired_trial_2026-07-18/DERIVATION_REPORT.md	TEXT	f6fc40290fa8900d11d205010c2b57564c5c8942	SUPPORTING_NOT_LOAD_BEARING	discovery hit but not required after current authority, exact field code, and banked result sources were selected
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	gr_constraint_paired_trial_2026-07-18/DERIVATION_RESULT.json	TEXT	e0993a4dafa55f8660968ea87ef4490e51001467	SUPPORTING_NOT_LOAD_BEARING	discovery hit but not required after current authority, exact field code, and banked result sources were selected
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	gr_constraint_paired_trial_2026-07-18/LAY_DECISION_TREE.md	TEXT	421af3eae85b9fa30deaabeb73d2807eaecda3c0	SUPPORTING_NOT_LOAD_BEARING	discovery hit but not required after current authority, exact field code, and banked result sources were selected
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	gr_constraint_paired_trial_2026-07-18/PREMISE_LEDGER.tsv	TEXT	5ad2351ee08eddd89c85f5b37a088899b3f7b1c7	SUPPORTING_NOT_LOAD_BEARING	discovery hit but not required after current authority, exact field code, and banked result sources were selected
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	gr_constraint_paired_trial_2026-07-18/PREREGISTRATION.md	TEXT	44ce9944aeceaf3ec35d582e2b037cebb099eb4b	SUPPORTING_NOT_LOAD_BEARING	discovery hit but not required after current authority, exact field code, and banked result sources were selected
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	gr_constraint_paired_trial_2026-07-18/STATUS_LEDGER.tsv	TEXT	8a06a1002b8da06aaf50f02b2462a75f353f1c45	SUPPORTING_NOT_LOAD_BEARING	discovery hit but not required after current authority, exact field code, and banked result sources were selected
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	gr_constraint_paired_trial_2026-07-18/VERIFICATION_RESULT.json	TEXT	c6312089a8a675fda9d40add1a4d772211435352	SUPPORTING_NOT_LOAD_BEARING	discovery hit but not required after current authority, exact field code, and banked result sources were selected
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	gr_constraint_paired_trial_2026-07-18/derive_gr_constraint_trial.py	TEXT	254c0f81bc47bc1c1045d93c5c68f86e217f0f15	SUPPORTING_NOT_LOAD_BEARING	discovery hit but not required after current authority, exact field code, and banked result sources were selected
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	gr_constraint_paired_trial_2026-07-18/verify_gr_constraint_trial.py	TEXT	5c5fdcbfdee24b30e1067db37c7d693e0ffbb9ed	SUPPORTING_NOT_LOAD_BEARING	discovery hit but not required after current authority, exact field code, and banked result sources were selected
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	grok/quarantine_free_DA/macro_native_FE_from_metric_CLEAN.md	TEXT	29e24a3e5f99408680fe7d997fde84d2fe86f590	SUPPORTING_NOT_LOAD_BEARING	discovery hit but not required after current authority, exact field code, and banked result sources were selected
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	grok/quarantine_free_DA/macro_native_FE_rederive_clean.py	TEXT	694fcbeefcf7a7f9a31b3f13652af77a8889bb53	SUPPORTING_NOT_LOAD_BEARING	discovery hit but not required after current authority, exact field code, and banked result sources were selected
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	grok/quarantine_free_DA/macro_sector_fork_resolution.md	TEXT	83c19a4b02a7230cc605de7ca5605a3be322374e	SUPPORTING_NOT_LOAD_BEARING	discovery hit but not required after current authority, exact field code, and banked result sources were selected
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	h4_scripts/h4_n4_phaseA_totalderiv.py	TEXT	19c0763fab07ea36825c2d10f8dfb66a3c2f9b2d	SUPPORTING_NOT_LOAD_BEARING	discovery hit but not required after current authority, exact field code, and banked result sources were selected
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	h4_scripts/n5d_stage2b_blind_lambda.py	TEXT	f9953edb562ec8ad5336bcf5fd293cc0f0116125	SUPPORTING_NOT_LOAD_BEARING	discovery hit but not required after current authority, exact field code, and banked result sources were selected
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	h4_scripts/vv_n2.py	TEXT	84435848a2fe879ecc4ad92ec75ef3751fc242d7	SUPPORTING_NOT_LOAD_BEARING	discovery hit but not required after current authority, exact field code, and banked result sources were selected
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	hopfion_GP_exterior_NEXT_CHARTER.md	FILENAME	c756f888c4affe012c2181d4fed8c8decdfb5c44	SUPPORTING_NOT_LOAD_BEARING	discovery hit but not required after current authority, exact field code, and banked result sources were selected
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	hopfion_GP_exterior_probe_MAP.md	FILENAME;TEXT	712a59c9fc3cf4f4b2ef731138762d12c8fcdcf4	SUPPORTING_NOT_LOAD_BEARING	discovery hit but not required after current authority, exact field code, and banked result sources were selected
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	hopfion_GP_exterior_probe_results.md	FILENAME	5e30f94a39c588916c132faaa16135629abc2b48	SUPPORTING_NOT_LOAD_BEARING	discovery hit but not required after current authority, exact field code, and banked result sources were selected
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	hopfion_GP_switch_apply_MAP.md	FILENAME;TEXT	33f2ad899487a90058be61eb888b96bea46d1cdf	SUPPORTING_NOT_LOAD_BEARING	discovery hit but not required after current authority, exact field code, and banked result sources were selected
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	hopfion_GP_switch_apply_out.json	FILENAME	642944b8cfa09c9fa1be3455b4bb304e55a2c352	SUPPORTING_NOT_LOAD_BEARING	discovery hit but not required after current authority, exact field code, and banked result sources were selected
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	hopfion_GP_switch_apply_results.md	FILENAME	87c3a47910cc980d839206f322caeb8a576ea433	SUPPORTING_NOT_LOAD_BEARING	discovery hit but not required after current authority, exact field code, and banked result sources were selected
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	hopfion_WORKSTATION_DISPATCH_GP_switch.md	FILENAME;TEXT	46365a4dc94f274c963b498b9924a764b1cd5057	SUPPORTING_NOT_LOAD_BEARING	discovery hit but not required after current authority, exact field code, and banked result sources were selected
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	hopfion_WORKSTATION_DISPATCH_phase2_metric.md	FILENAME;TEXT	db4b7a9f196690841b0814a1a469bf7bac7941c1	SUPPORTING_NOT_LOAD_BEARING	discovery hit but not required after current authority, exact field code, and banked result sources were selected
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	hopfion_arc_scripts_2026-07-05/L4.py	FILENAME	a2a278eded00e4f15b61e60c0a272fa6e084de66	SUPPORTING_NOT_LOAD_BEARING	discovery hit but not required after current authority, exact field code, and banked result sources were selected
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	hopfion_arc_scripts_2026-07-05/README.md	FILENAME;TEXT	6e673251899703133f07b75ad6ffc464ae2f0e43	SUPPORTING_NOT_LOAD_BEARING	discovery hit but not required after current authority, exact field code, and banked result sources were selected
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	hopfion_arc_scripts_2026-07-05/analyze_final.py	FILENAME	fb83d117d641612652a11f56d70abd1277e84ba3	SUPPORTING_NOT_LOAD_BEARING	discovery hit but not required after current authority, exact field code, and banked result sources were selected
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	hopfion_arc_scripts_2026-07-05/armchair_check.py	FILENAME;TEXT	ecdc683d24b8716f891aca25578a414d05dde396	SUPPORTING_NOT_LOAD_BEARING	discovery hit but not required after current authority, exact field code, and banked result sources were selected
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	hopfion_arc_scripts_2026-07-05/crux.py	FILENAME	e062add5a340b0e4cfbeeee1cd153b41b0b2cd24	SUPPORTING_NOT_LOAD_BEARING	discovery hit but not required after current authority, exact field code, and banked result sources were selected
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	hopfion_arc_scripts_2026-07-05/diag.py	FILENAME;TEXT	91970143d93858173bf2cfe33f11b5b27550775f	SUPPORTING_NOT_LOAD_BEARING	discovery hit but not required after current authority, exact field code, and banked result sources were selected
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	hopfion_arc_scripts_2026-07-05/drive1.py	FILENAME;TEXT	b71bdde712780ffad89857f33c92a7fe71aa44e3	SUPPORTING_NOT_LOAD_BEARING	discovery hit but not required after current authority, exact field code, and banked result sources were selected
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	hopfion_arc_scripts_2026-07-05/drive3.py	FILENAME	6bcba5cb1605c4dbbb8d77c17711572601569041	SUPPORTING_NOT_LOAD_BEARING	discovery hit but not required after current authority, exact field code, and banked result sources were selected
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	hopfion_arc_scripts_2026-07-05/drive4.py	FILENAME;TEXT	471a5d1d969dacbfa207e07c2203e1f555901bb9	SUPPORTING_NOT_LOAD_BEARING	discovery hit but not required after current authority, exact field code, and banked result sources were selected
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	hopfion_arc_scripts_2026-07-05/drive_ckpt.py	FILENAME;TEXT	143041011247ef2dbc431015a89b80f30d0fcf08	SUPPORTING_NOT_LOAD_BEARING	discovery hit but not required after current authority, exact field code, and banked result sources were selected
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	hopfion_arc_scripts_2026-07-05/drive_production.py	FILENAME;TEXT	46bc05004edc37938cf8adaf26317dbf280cd0d9	SUPPORTING_NOT_LOAD_BEARING	discovery hit but not required after current authority, exact field code, and banked result sources were selected
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	hopfion_arc_scripts_2026-07-05/drive_pt.py	FILENAME	0e0596b238ff41f1414b06cf30bd805e0b63fdcf	SUPPORTING_NOT_LOAD_BEARING	discovery hit but not required after current authority, exact field code, and banked result sources were selected
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	hopfion_arc_scripts_2026-07-05/drive_stereo.py	FILENAME;TEXT	97f2aacb1c7cef9eab0c7a3f5c90b42432420b78	SUPPORTING_NOT_LOAD_BEARING	discovery hit but not required after current authority, exact field code, and banked result sources were selected
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	hopfion_arc_scripts_2026-07-05/drive_val.py	FILENAME;TEXT	b6292b5e8fb6762ce7947c2dd85184e0704eda21	SUPPORTING_NOT_LOAD_BEARING	discovery hit but not required after current authority, exact field code, and banked result sources were selected
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	hopfion_arc_scripts_2026-07-05/ergo_check.py	FILENAME;TEXT	b8f35b12986af0b50ffb3ae6eb655df848339ea6	SUPPORTING_NOT_LOAD_BEARING	discovery hit but not required after current authority, exact field code, and banked result sources were selected
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	hopfion_arc_scripts_2026-07-05/f4_test.py	FILENAME;TEXT	056263134cbdced5af1e20af836360f5259249e1	SUPPORTING_NOT_LOAD_BEARING	discovery hit but not required after current authority, exact field code, and banked result sources were selected
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	hopfion_arc_scripts_2026-07-05/fd.py	FILENAME	2d1e7c9eea8d976b958a6834f8246d42efa733b1	SUPPORTING_NOT_LOAD_BEARING	discovery hit but not required after current authority, exact field code, and banked result sources were selected
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	hopfion_arc_scripts_2026-07-05/framedrag.py	FILENAME	db9a6ddf8a1decc372c90f86fbc2b241b2cb838e	SUPPORTING_NOT_LOAD_BEARING	discovery hit but not required after current authority, exact field code, and banked result sources were selected
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	hopfion_arc_scripts_2026-07-05/fs_hopfion.py	FILENAME;TEXT	7165eff497b6b5221c15b1f48c195fe319626fe3	LOAD_BEARING_SOURCE	opened and hash-bound in SOURCE_INVENTORY.tsv
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	hopfion_arc_scripts_2026-07-05/prof2.py	FILENAME	8617049e17880760d31ba9eb37a4fdce884010bf	SUPPORTING_NOT_LOAD_BEARING	discovery hit but not required after current authority, exact field code, and banked result sources were selected
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	hopfion_arc_scripts_2026-07-05/wcheck.py	FILENAME	972361d856e043d890fe16aa8f539c8c64283744	SUPPORTING_NOT_LOAD_BEARING	discovery hit but not required after current authority, exact field code, and banked result sources were selected
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	hopfion_arc_scripts_2026-07-05/wide.py	FILENAME	22e530387d263d6c44cb8c0c6330ca90d1f0ad3e	SUPPORTING_NOT_LOAD_BEARING	discovery hit but not required after current authority, exact field code, and banked result sources were selected
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	hopfion_fixedQ_collective_phase0.py	FILENAME	6c8fb91a34563a0721cd82d02a5a211ac4ff700a	SUPPORTING_NOT_LOAD_BEARING	discovery hit but not required after current authority, exact field code, and banked result sources were selected
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	hopfion_fixedQ_collective_phase0_out.json	FILENAME	26607dd71df8026970d868209f7c6a9c8832a29f	SUPPORTING_NOT_LOAD_BEARING	discovery hit but not required after current authority, exact field code, and banked result sources were selected
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	hopfion_fixedQ_collective_phase0_results.md	FILENAME	2c4321df11496a2f198b3ba920c502c508f12603	SUPPORTING_NOT_LOAD_BEARING	discovery hit but not required after current authority, exact field code, and banked result sources were selected
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	hopfion_fixedQ_isorotation_MAP.md	FILENAME;TEXT	e08f1270fe8482eabe150e657f5f86ba650ae356	SUPPORTING_NOT_LOAD_BEARING	discovery hit but not required after current authority, exact field code, and banked result sources were selected
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	hopfion_fixedQ_phase1_isorotation.py	FILENAME;TEXT	1a86efcc0ecaf55e00093185bacfda776328f456	SUPPORTING_NOT_LOAD_BEARING	discovery hit but not required after current authority, exact field code, and banked result sources were selected
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	hopfion_fixedQ_phase1_isorotation_out.json	FILENAME	7d76820f29710f71a467da8dc0577685dd11bce3	SUPPORTING_NOT_LOAD_BEARING	discovery hit but not required after current authority, exact field code, and banked result sources were selected
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	hopfion_fixedQ_phase1_isorotation_results.md	FILENAME;TEXT	3402ce7e1953e66062140d3b5d2a9824bdea281d	SUPPORTING_NOT_LOAD_BEARING	discovery hit but not required after current authority, exact field code, and banked result sources were selected
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	hopfion_fixedQ_phase1b_production.py	FILENAME;TEXT	86e76f025150ee4590f9ec9627e94c95eb364766	SUPPORTING_NOT_LOAD_BEARING	discovery hit but not required after current authority, exact field code, and banked result sources were selected
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	hopfion_fixedQ_phase1b_production_out.json	FILENAME	0c754c2a5701ef94ee008e8006e3b11878140386	SUPPORTING_NOT_LOAD_BEARING	discovery hit but not required after current authority, exact field code, and banked result sources were selected
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	hopfion_fixedQ_phase1b_production_results.md	FILENAME	8bc171874562eb59678130bfedc9bbf251bfc10e	SUPPORTING_NOT_LOAD_BEARING	discovery hit but not required after current authority, exact field code, and banked result sources were selected
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	hopfion_mass_background_coupling_MAP.md	FILENAME;TEXT	f5869e739f27fd1e89ff72c18adb96c8b42fdbb6	SUPPORTING_NOT_LOAD_BEARING	discovery hit but not required after current authority, exact field code, and banked result sources were selected
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	hopfion_phase2_metric_backreaction_out.json	FILENAME	72913296e4fdd0629b6c78149d4c6742a3944235	SUPPORTING_NOT_LOAD_BEARING	discovery hit but not required after current authority, exact field code, and banked result sources were selected
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	hopfion_phase2_metric_backreaction_results.md	FILENAME;TEXT	ff4ae430d80542b8f7db58307fed9b123feb9985	SUPPORTING_NOT_LOAD_BEARING	discovery hit but not required after current authority, exact field code, and banked result sources were selected
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	hopfion_static_mass_common.py	FILENAME;TEXT	d42ee4a104baff84fc6f01e3a5af50a50f8fbd0e	SUPPORTING_NOT_LOAD_BEARING	discovery hit but not required after current authority, exact field code, and banked result sources were selected
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	hopfion_static_mass_hessian.py	FILENAME;TEXT	34f168b763a8e57c606f15c336eab32b14aceef2	SUPPORTING_NOT_LOAD_BEARING	discovery hit but not required after current authority, exact field code, and banked result sources were selected
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	hopfion_static_mass_hessian_256driver.py	FILENAME;TEXT	1bf3450f1d1a1fa32333ad692b83b87f63e1d51f	SUPPORTING_NOT_LOAD_BEARING	discovery hit but not required after current authority, exact field code, and banked result sources were selected
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	hopfion_static_mass_hessian_out.json	FILENAME;TEXT	d68f6e4b24ff1e54f9db662837f8b021aee9a22b	SUPPORTING_NOT_LOAD_BEARING	discovery hit but not required after current authority, exact field code, and banked result sources were selected
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	hopfion_static_mass_linear_metric.py	FILENAME;TEXT	22b21fe9f1012af58e5a12900fc18c662321041f	SUPPORTING_NOT_LOAD_BEARING	discovery hit but not required after current authority, exact field code, and banked result sources were selected
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	hopfion_static_mass_out.json	FILENAME;TEXT	8f169245a92eb3f4953cdab43fcb7b2a013b6818	SUPPORTING_NOT_LOAD_BEARING	discovery hit but not required after current authority, exact field code, and banked result sources were selected
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	hopfion_static_mass_phaseC_redo.py	FILENAME	a48c11ae7a08599a26bc2c2d811c9623fe3a42d9	SUPPORTING_NOT_LOAD_BEARING	discovery hit but not required after current authority, exact field code, and banked result sources were selected
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	hopfion_static_mass_phaseC_redo_out.json	FILENAME	3bd1e9219bfe75c695444c22d9a0eb2ed12e22f3	SUPPORTING_NOT_LOAD_BEARING	discovery hit but not required after current authority, exact field code, and banked result sources were selected
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	hopfion_static_mass_results.md	FILENAME;TEXT	0ee498f51594e61e415635b9e78d0644a69a56f5	SUPPORTING_NOT_LOAD_BEARING	discovery hit but not required after current authority, exact field code, and banked result sources were selected
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	i_flow_hbar_clock_MAP.md	TEXT	2c218439969fa42508414f122a1757f01b194678	SUPPORTING_NOT_LOAD_BEARING	discovery hit but not required after current authority, exact field code, and banked result sources were selected
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	infinite_c_reciprocity_adjudication_2026-07-18/ADVERSARIAL_AUDIT.md	TEXT	c44b8f76941b55b9c7e7d4fbdd5b0fd45e2016a6	SUPPORTING_NOT_LOAD_BEARING	discovery hit but not required after current authority, exact field code, and banked result sources were selected
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	infinite_c_reciprocity_adjudication_2026-07-18/DERIVATION_REPORT.md	TEXT	dac98d179f77b6d2f7d9ef98cfe09a31d9e8c11d	SUPPORTING_NOT_LOAD_BEARING	discovery hit but not required after current authority, exact field code, and banked result sources were selected
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	infinite_c_reciprocity_adjudication_2026-07-18/DERIVATION_RESULT.json	TEXT	a90b9c931840ad92df8524209aadf30f7c713d26	SUPPORTING_NOT_LOAD_BEARING	discovery hit but not required after current authority, exact field code, and banked result sources were selected
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	infinite_c_reciprocity_adjudication_2026-07-18/LAY_DECISION_TREE.md	TEXT	0726bda2dd8c957212105dbba82a6f99dc6186d8	SUPPORTING_NOT_LOAD_BEARING	discovery hit but not required after current authority, exact field code, and banked result sources were selected
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	infinite_c_reciprocity_adjudication_2026-07-18/POST_PREREG_METRIC_ENDPOINT_CLARIFICATION.md	TEXT	36f60c81d1ed6c37cb476f0a9ab49032757394d5	SUPPORTING_NOT_LOAD_BEARING	discovery hit but not required after current authority, exact field code, and banked result sources were selected
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	infinite_c_reciprocity_adjudication_2026-07-18/PREMISE_LEDGER.tsv	TEXT	6e06048023430667772d38cb29d2f36bbd87dc74	SUPPORTING_NOT_LOAD_BEARING	discovery hit but not required after current authority, exact field code, and banked result sources were selected
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	infinite_c_reciprocity_adjudication_2026-07-18/PREREGISTRATION.md	TEXT	9352b592a16a1a35653f0eb627d64b2f2bee13cf	SUPPORTING_NOT_LOAD_BEARING	discovery hit but not required after current authority, exact field code, and banked result sources were selected
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	infinite_c_reciprocity_adjudication_2026-07-18/REVIEW_CAUSALITY_PROVENANCE.md	TEXT	36992c6bbd72bbefe3bc0c5695477a7945ceb684	SUPPORTING_NOT_LOAD_BEARING	discovery hit but not required after current authority, exact field code, and banked result sources were selected
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	infinite_c_reciprocity_adjudication_2026-07-18/REVIEW_PROJECTIVE_COUNTERAUDIT.md	TEXT	8f573264880f32963e6f6186f85cb14ea4d7affc	SUPPORTING_NOT_LOAD_BEARING	discovery hit but not required after current authority, exact field code, and banked result sources were selected
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	infinite_c_reciprocity_adjudication_2026-07-18/STATUS_LEDGER.tsv	TEXT	38d678d68921fc11bee83a9b9212b56377a4b004	SUPPORTING_NOT_LOAD_BEARING	discovery hit but not required after current authority, exact field code, and banked result sources were selected
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	infinite_c_reciprocity_adjudication_2026-07-18/derive_infinite_c_reciprocity.py	TEXT	3ee513dfbd2c87ddf94afb7b71bc64e3ef189ca3	SUPPORTING_NOT_LOAD_BEARING	discovery hit but not required after current authority, exact field code, and banked result sources were selected
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	invariant_reciprocal_causal_flow_2026-07-18/ADVERSARIAL_AUDIT.md	TEXT	bf79fdc0158bb91f634cf96cc3919508ea1b6008	SUPPORTING_NOT_LOAD_BEARING	discovery hit but not required after current authority, exact field code, and banked result sources were selected
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	invariant_reciprocal_causal_flow_2026-07-18/DERIVATION_REPORT.md	TEXT	26f18453d056d5d77724cc3a664c508ea743311f	SUPPORTING_NOT_LOAD_BEARING	discovery hit but not required after current authority, exact field code, and banked result sources were selected
