model_id	variant	premise	shape	endpoint_x	output_dimension	matrix_json	column_norms_json	singular_values_json	sigma_ratio	condition	classification	x_a_ratio	x_a_classification	x_epsilon_ratio	x_epsilon_classification	a_epsilon_ratio	a_epsilon_classification	matrix_log_reconstruction_relative
R03_KNOWN_SOURCE_COVARIANCE	IDENTITY	SOURCE_COVARIANCE_SUPPLIED	TAPERED	0.8	3	[[3.646394295260773,-0.06254182516186058,-0.00039291584589928874],[0.00011979156247676759,-3.4009363392706327e-05,0.0018333295975699513],[0.0,0.0,0.0]]	[3.646394297228473,0.06254183440876622,0.0018749614063454088]	[1.442577001166458,0.9586300619663404,0.0]	0.0	inf	RANK_DEFICIENT_OBSERVED	0.00025546690466755873	FULL_RANK_OBSERVED	0.8084172954761801	FULL_RANK_OBSERVED	0.8088398071032931	FULL_RANK_OBSERVED	5.551115123228847e-17
R03_KNOWN_SOURCE_COVARIANCE	IDENTITY	SOURCE_COVARIANCE_SUPPLIED	TAPERED	0.95	3	[[2.862122088715206,-0.06254457508442313,-0.0003365785203531443],[-5.5107365558859644e-05,-3.994803285062298e-05,0.0018912307340409238],[0.0,0.0,0.0]]	[2.8621220892457253,0.06254458784208566,0.0019209473677704143]	[1.4345177337806438,0.97064868591517,0.0]	0.0	inf	RANK_DEFICIENT_OBSERVED	0.00032898347744018497	FULL_RANK_OBSERVED	0.8377284877763549	FULL_RANK_OBSERVED	0.8382885025851982	FULL_RANK_OBSERVED	4.996351318421548e-22
R03_KNOWN_SOURCE_COVARIANCE	IDENTITY	SOURCE_COVARIANCE_SUPPLIED	SIGN_CHANGING	0.35	3	[[21.971948331357243,-0.06250603506616681,-0.0001684909624385019],[0.0003526218241678425,-1.9313131192078004e-06,0.00024195517728919924],[0.0,0.0,0.0]]	[21.97194833418681,0.06250603509600369,0.0002948415035921851]	[1.5653476863743976,0.7414085383662105,0.0]	0.0	inf	RANK_DEFICIENT_OBSERVED	7.424649136273924e-06	FULL_RANK_OBSERVED	0.5222166087625724	FULL_RANK_OBSERVED	0.5222260582257972	FULL_RANK_OBSERVED	4.906538933387657e-18
R03_KNOWN_SOURCE_COVARIANCE	IDENTITY	SOURCE_COVARIANCE_SUPPLIED	SIGN_CHANGING	0.5	3	[[8.108893022795717,-0.06250080290984972,-0.0009301479720787617],[0.0005575552781045268,-8.477849387622527e-06,0.001083429125891359],[0.0,0.0,0.0]]	[8.108893041964048,0.06250080348483376,0.0014279334441044329]	[1.5962640516420297,0.6722656301160811,0.0]	0.0	inf	RANK_DEFICIENT_OBSERVED	3.344267611270399e-05	FULL_RANK_OBSERVED	0.4594952924696344	FULL_RANK_OBSERVED	0.45953579671848094	FULL_RANK_OBSERVED	1.9626155733558363e-17
R03_KNOWN_SOURCE_COVARIANCE	IDENTITY	SOURCE_COVARIANCE_SUPPLIED	SIGN_CHANGING	0.65	3	[[5.026790708930364,-0.06251133170274925,-0.0010710775874445133],[0.0007630379416212474,-1.738836914999542e-05,0.0022120328615334492],[0.0,0.0,0.0]]	[5.026790766842751,0.06251133412115378,0.002457701482855438]	[1.5144039103640428,0.8405836045713098,0.0]	0.0	inf	RANK_DEFICIENT_OBSERVED	6.318460715679947e-05	FULL_RANK_OBSERVED	0.6269607419923777	FULL_RANK_OBSERVED	0.627048766677543	FULL_RANK_OBSERVED	2.7755575618032375e-17
R03_KNOWN_SOURCE_COVARIANCE	IDENTITY	SOURCE_COVARIANCE_SUPPLIED	SIGN_CHANGING	0.8	3	[[3.6492583589778316,-0.06268289137488225,0.0015824910141374697],[0.0013580160060555624,-6.63472051742886e-05,0.003980806909146632],[0.0,0.0,0.0]]	[3.649258611660326,0.06268292648773606,0.0042838185603192155]	[1.4912470284858421,0.8810120884710642,0.0]	0.0	inf	RANK_DEFICIENT_OBSERVED	0.0003431614063887039	FULL_RANK_OBSERVED	0.678316222834637	FULL_RANK_OBSERVED	0.6778152850432837	FULL_RANK_OBSERVED	7.85046229808898e-17
R03_KNOWN_SOURCE_COVARIANCE	IDENTITY	SOURCE_COVARIANCE_SUPPLIED	SIGN_CHANGING	0.95	3	[[2.8688902083654226,-0.06340468990817538,0.009803679723923153],[0.0026907927562336287,-0.0003115353676671484,0.007389310792302132],[0.0,0.0,0.0]]	[2.868891470240841,0.06340545525928494,0.012276565078005114]	[1.6544927718965234,0.512497480717866,0.0]	0.0	inf	RANK_DEFICIENT_OBSERVED	0.001987744217609493	FULL_RANK_OBSERVED	0.33413570447194185	FULL_RANK_OBSERVED	0.3319275018694724	FULL_RANK_OBSERVED	1.5320994607096008e-20
R02_FIXED_SHAPE_UNKNOWN_AMPLITUDE	DIAGONAL_2_1	SOURCE_SHAPE_SUPPLIED	PERSISTENT	0.35	2	[[0.0007064223615871335,-6.402375356318046e-06,0.0004158680529646001],[0.0,0.0,0.0]]	[0.0007064223615871335,6.402375356318046e-06,0.0004158680529646001]	[1.7320508075688772,0.0,0.0]	0.0	inf	RANK_DEFICIENT_OBSERVED	0.0	RANK_DEFICIENT_OBSERVED	0.0	RANK_DEFICIENT_OBSERVED	0.0	RANK_DEFICIENT_OBSERVED	6.938893903907262e-18
R02_FIXED_SHAPE_UNKNOWN_AMPLITUDE	DIAGONAL_2_1	SOURCE_SHAPE_SUPPLIED	PERSISTENT	0.5	2	[[0.0017599047120619993,-6.341628792627674e-05,0.0025922376389416377],[0.0,0.0,0.0]]	[0.0017599047120619993,6.341628792627674e-05,0.0025922376389416377]	[1.7320508075688772,0.0,0.0]	0.0	inf	RANK_DEFICIENT_OBSERVED	0.0	RANK_DEFICIENT_OBSERVED	0.0	RANK_DEFICIENT_OBSERVED	0.0	RANK_DEFICIENT_OBSERVED	3.1031676917836524e-17
R02_FIXED_SHAPE_UNKNOWN_AMPLITUDE	DIAGONAL_2_1	SOURCE_SHAPE_SUPPLIED	PERSISTENT	0.65	2	[[0.0028044940659599504,-0.0002377726579327888,0.006617283450658373],[0.0,0.0,0.0]]	[0.0028044940659599504,0.0002377726579327888,0.006617283450658373]	[1.7320508075688772,0.0,0.0]	0.0	inf	RANK_DEFICIENT_OBSERVED	0.0	RANK_DEFICIENT_OBSERVED	0.0	RANK_DEFICIENT_OBSERVED	0.0	RANK_DEFICIENT_OBSERVED	2.775557583937689e-17
R02_FIXED_SHAPE_UNKNOWN_AMPLITUDE	DIAGONAL_2_1	SOURCE_SHAPE_SUPPLIED	PERSISTENT	0.8	2	[[0.003838097557281317,-0.0006233468679267551,0.012471331716904881],[0.0,0.0,0.0]]	[0.003838097557281317,0.0006233468679267551,0.012471331716904881]	[1.7320508075688772,0.0,0.0]	0.0	inf	RANK_DEFICIENT_OBSERVED	0.0	RANK_DEFICIENT_OBSERVED	0.0	RANK_DEFICIENT_OBSERVED	0.0	RANK_DEFICIENT_OBSERVED	1.1130317316995849e-20
R02_FIXED_SHAPE_UNKNOWN_AMPLITUDE	DIAGONAL_2_1	SOURCE_SHAPE_SUPPLIED	PERSISTENT	0.95	2	[[0.004858556759125832,-0.0013483532948654897,0.02013043857233369],[0.0,0.0,0.0]]	[0.004858556759125832,0.0013483532948654897,0.02013043857233369]	[1.7320508075688772,0.0,0.0]	0.0	inf	RANK_DEFICIENT_OBSERVED	0.0	RANK_DEFICIENT_OBSERVED	0.0	RANK_DEFICIENT_OBSERVED	0.0	RANK_DEFICIENT_OBSERVED	2.327952883703866e-20
R02_FIXED_SHAPE_UNKNOWN_AMPLITUDE	DIAGONAL_2_1	SOURCE_SHAPE_SUPPLIED	TAPERED	0.35	2	[[0.00029694734109741994,-2.094867335156181e-06,0.00020899076906684874],[0.0,0.0,0.0]]	[0.00029694734109741994,2.094867335156181e-06,0.00020899076906684874]	[1.7320508075688772,0.0,0.0]	0.0	inf	RANK_DEFICIENT_OBSERVED	0.0	RANK_DEFICIENT_OBSERVED	0.0	RANK_DEFICIENT_OBSERVED	0.0	RANK_DEFICIENT_OBSERVED	7.757919228899918e-18
R02_FIXED_SHAPE_UNKNOWN_AMPLITUDE	DIAGONAL_2_1	SOURCE_SHAPE_SUPPLIED	TAPERED	0.5	2	[[0.0003857425378023249,-1.1559850854991893e-05,0.0008658502463439651],[0.0,0.0,0.0]]	[0.0003857425378023249,1.1559850854991893e-05,0.0008658502463439651]	[1.7320508075688772,0.0,0.0]	0.0	inf	RANK_DEFICIENT_OBSERVED	0.0	RANK_DEFICIENT_OBSERVED	0.0	RANK_DEFICIENT_OBSERVED	0.0	RANK_DEFICIENT_OBSERVED	3.1031676915668025e-17
R02_FIXED_SHAPE_UNKNOWN_AMPLITUDE	DIAGONAL_2_1	SOURCE_SHAPE_SUPPLIED	TAPERED	0.65	2	[[0.00028233434677865654,-2.3894654991085673e-05,0.0014739975692405298],[0.0,0.0,0.0]]	[0.00028233434677865654,2.3894654991085673e-05,0.0014739975692405298]	[1.7320508075688772,0.0,0.0]	0.0	inf	RANK_DEFICIENT_OBSERVED	0.0	RANK_DEFICIENT_OBSERVED	0.0	RANK_DEFICIENT_OBSERVED	0.0	RANK_DEFICIENT_OBSERVED	6.20633538314802e-17
R02_FIXED_SHAPE_UNKNOWN_AMPLITUDE	DIAGONAL_2_1	SOURCE_SHAPE_SUPPLIED	TAPERED	0.8	2	[[0.00011979156247649003,-3.400936339276184e-05,0.0018333295975699513],[0.0,0.0,0.0]]	[0.00011979156247649003,3.400936339276184e-05,0.0018333295975699513]	[1.7320508075688772,0.0,0.0]	0.0	inf	RANK_DEFICIENT_OBSERVED	0.0	RANK_DEFICIENT_OBSERVED	0.0	RANK_DEFICIENT_OBSERVED	0.0	RANK_DEFICIENT_OBSERVED	5.551115123357703e-17
R02_FIXED_SHAPE_UNKNOWN_AMPLITUDE	DIAGONAL_2_1	SOURCE_SHAPE_SUPPLIED	TAPERED	0.95	2	[[-5.5107365558859644e-05,-3.994803285051196e-05,0.0018912307340409238],[0.0,0.0,0.0]]	[5.5107365558859644e-05,3.994803285051196e-05,0.0018912307340409238]	[1.7320508075688772,0.0,0.0]	0.0	inf	RANK_DEFICIENT_OBSERVED	0.0	RANK_DEFICIENT_OBSERVED	0.0	RANK_DEFICIENT_OBSERVED	0.0	RANK_DEFICIENT_OBSERVED	6.732514569482409e-22
R02_FIXED_SHAPE_UNKNOWN_AMPLITUDE	DIAGONAL_2_1	SOURCE_SHAPE_SUPPLIED	SIGN_CHANGING	0.35	2	[[0.00035262182416673227,-1.931313118763711e-06,0.00024195517728919924],[0.0,0.0,0.0]]	[0.00035262182416673227,1.931313118763711e-06,0.00024195517728919924]	[1.7320508075688772,0.0,0.0]	0.0	inf	RANK_DEFICIENT_OBSERVED	0.0	RANK_DEFICIENT_OBSERVED	0.0	RANK_DEFICIENT_OBSERVED	0.0	RANK_DEFICIENT_OBSERVED	7.757919228897728e-18
R02_FIXED_SHAPE_UNKNOWN_AMPLITUDE	DIAGONAL_2_1	SOURCE_SHAPE_SUPPLIED	SIGN_CHANGING	0.5	2	[[0.0005575552781050819,-8.477849387844572e-06,0.001083429125891359],[0.0,0.0,0.0]]	[0.0005575552781050819,8.477849387844572e-06,0.001083429125891359]	[1.7320508075688772,0.0,0.0]	0.0	inf	RANK_DEFICIENT_OBSERVED	0.0	RANK_DEFICIENT_OBSERVED	0.0	RANK_DEFICIENT_OBSERVED	0.0	RANK_DEFICIENT_OBSERVED	3.103167691560681e-17
R02_FIXED_SHAPE_UNKNOWN_AMPLITUDE	DIAGONAL_2_1	SOURCE_SHAPE_SUPPLIED	SIGN_CHANGING	0.65	2	[[0.0007630379416209698,-1.7388369149773375e-05,0.0022120328615334492],[0.0,0.0,0.0]]	[0.0007630379416209698,1.7388369149773375e-05,0.0022120328615334492]	[1.7320508075688772,0.0,0.0]	0.0	inf	RANK_DEFICIENT_OBSERVED	0.0	RANK_DEFICIENT_OBSERVED	0.0	RANK_DEFICIENT_OBSERVED	0.0	RANK_DEFICIENT_OBSERVED	5.551115123204537e-17
R02_FIXED_SHAPE_UNKNOWN_AMPLITUDE	DIAGONAL_2_1	SOURCE_SHAPE_SUPPLIED	SIGN_CHANGING	0.8	2	[[0.0013580160060555624,-6.634720517434411e-05,0.003980806909147002],[0.0,0.0,0.0]]	[0.0013580160060555624,6.634720517434411e-05,0.003980806909147002]	[1.7320508075688772,0.0,0.0]	0.0	inf	RANK_DEFICIENT_OBSERVED	0.0	RANK_DEFICIENT_OBSERVED	0.0	RANK_DEFICIENT_OBSERVED	0.0	RANK_DEFICIENT_OBSERVED	5.551115137991361e-17
R02_FIXED_SHAPE_UNKNOWN_AMPLITUDE	DIAGONAL_2_1	SOURCE_SHAPE_SUPPLIED	SIGN_CHANGING	0.95	2	[[0.0026907927562336287,-0.0003115353676671484,0.007389310792302132],[0.0,0.0,0.0]]	[0.0026907927562336287,0.0003115353676671484,0.007389310792302132]	[1.7320508075688772,0.0,0.0]	0.0	inf	RANK_DEFICIENT_OBSERVED	0.0	RANK_DEFICIENT_OBSERVED	0.0	RANK_DEFICIENT_OBSERVED	0.0	RANK_DEFICIENT_OBSERVED	1.8219405075772982e-20
R03_KNOWN_SOURCE_COVARIANCE	DIAGONAL_2_1	SOURCE_COVARIANCE_SUPPLIED	PERSISTENT	0.35	3	[[21.9754846934687,-0.0625497692066741,0.002192709400000344],[0.0007064223615871335,-6.402375356318046e-06,0.0004158680529646001],[0.0,0.0,0.0]]	[21.975484704823003,0.06254976953433646,0.002231797649950917]	[1.7253079218068426,0.15268456028870064,0.0]	0.0	inf	RANK_DEFICIENT_OBSERVED	3.510528478522665e-05	FULL_RANK_OBSERVED	0.09397573677042974	FULL_RANK_OBSERVED	0.09394032157229615	FULL_RANK_OBSERVED	6.938893903907262e-18
R03_KNOWN_SOURCE_COVARIANCE	DIAGONAL_2_1	SOURCE_COVARIANCE_SUPPLIED	PERSISTENT	0.5	3	[[8.11500313293267,-0.0627887106091718,0.010352741185721825],[0.0017599047120619993,-6.341628792627674e-05,0.0025922376389416377],[0.0,0.0,0.0]]	[8.115003323768368,0.06278874263423259,0.010672344917368752]	[1.720562832453806,0.1991570726299614,0.0]	0.0	inf	RANK_DEFICIENT_OBSERVED	0.0003965621384710799	FULL_RANK_OBSERVED	0.12318252303619294	FULL_RANK_OBSERVED	0.122779963154872	FULL_RANK_OBSERVED	3.1031676917836524e-17
R03_KNOWN_SOURCE_COVARIANCE	DIAGONAL_2_1	SOURCE_COVARIANCE_SUPPLIED	PERSISTENT	0.65	3	[[5.033569175414028,-0.06330062859828112,0.02187483565765813],[0.0028044940659599504,-0.0002377726579327888,0.006617283450658373],[0.0,0.0,0.0]]	[5.033569956687324,0.06330107516286264,0.022853815333897944]	[1.7157640605828706,0.23696769487037656,0.0]	0.0	inf	RANK_DEFICIENT_OBSERVED	0.001599535894651624	FULL_RANK_OBSERVED	0.14765817078387344	FULL_RANK_OBSERVED	0.1460241462427836	FULL_RANK_OBSERVED	2.775557583937689e-17
R03_KNOWN_SOURCE_COVARIANCE	DIAGONAL_2_1	SOURCE_COVARIANCE_SUPPLIED	PERSISTENT	0.8	3	[[3.6549982478565113,-0.06420925728028071,0.03586970997745483],[0.003838097557281317,-0.0006233468679267551,0.012471331716904881],[0.0,0.0,0.0]]	[3.6550002630406238,0.06421228295118493,0.03797591616616774]	[1.7113082578436254,0.2672527766669904,0.0]	0.0	inf	RANK_DEFICIENT_OBSERVED	0.004328853414547858	FULL_RANK_OBSERVED	0.1683438487913216	FULL_RANK_OBSERVED	0.16389555880828988	FULL_RANK_OBSERVED	1.1130317316995849e-20
R03_KNOWN_SOURCE_COVARIANCE	DIAGONAL_2_1	SOURCE_COVARIANCE_SUPPLIED	PERSISTENT	0.95	3	[[2.8717380600490054,-0.06568472511707835,0.051990709806668534],[0.004858556759125832,-0.0013483532948654897,0.02013043857233369],[0.0,0.0,0.0]]	[2.871742170026377,0.06569856292426736,0.05575184717402393]	[1.7074734773604425,0.2907478703458335,0.0]	0.0	inf	RANK_DEFICIENT_OBSERVED	0.009416738539112434	FULL_RANK_OBSERVED	0.18596300490551262	FULL_RANK_OBSERVED	0.17623764517134974	FULL_RANK_OBSERVED	2.327952883703866e-20
R03_KNOWN_SOURCE_COVARIANCE	DIAGONAL_2_1	SOURCE_COVARIANCE_SUPPLIED	TAPERED	0.35	3	[[21.972283961906214,-0.06251041247247624,6.345166498888943e-05],[0.00029694734109741994,-2.094867335156181e-06,0.00020899076906684874],[0.0,0.0,0.0]]	[21.97228396391278,0.06251041250757815,0.00021841074915171908]	[1.4653212827055344,0.9234898691649017,0.0]	0.0	inf	RANK_DEFICIENT_OBSERVED	9.998830900711489e-06	FULL_RANK_OBSERVED	0.7414533008164492	FULL_RANK_OBSERVED	0.7414378052131709	FULL_RANK_OBSERVED	7.757919228899918e-18
R03_KNOWN_SOURCE_COVARIANCE	DIAGONAL_2_1	SOURCE_COVARIANCE_SUPPLIED	TAPERED	0.5	3	[[8.109198430275171,-0.06252521101429487,-1.5002489502554304e-06],[0.0003857425378023249,-1.1559850854991893e-05,0.0008658502463439651],[0.0,0.0,0.0]]	[8.109198439449772,0.06252521208290503,0.000865851546075202]	[1.4142154066598926,0.9999973917794955,0.0]	0.0	inf	RANK_DEFICIENT_OBSERVED	6.86572590458604e-05	FULL_RANK_OBSERVED	0.998316299754537	FULL_RANK_OBSERVED	0.9984533926673497	FULL_RANK_OBSERVED	3.1031676915668025e-17
R03_KNOWN_SOURCE_COVARIANCE	DIAGONAL_2_1	SOURCE_COVARIANCE_SUPPLIED	TAPERED	0.65	3	[[5.026160201408084,-0.06253646737483787,-0.00023223456144953286],[0.00028233434677865654,-2.3894654991085673e-05,0.0014739975692405298],[0.0,0.0,0.0]]	[5.0261602093378634,0.06253647193981043,0.0014921801920876202]	[1.4304464640301855,0.9766385787708468,0.0]	0.0	inf	RANK_DEFICIENT_OBSERVED	0.0001629592760442072	FULL_RANK_OBSERVED	0.8548299580611454	FULL_RANK_OBSERVED	0.8551120365569547	FULL_RANK_OBSERVED	6.20633538314802e-17
R03_KNOWN_SOURCE_COVARIANCE	DIAGONAL_2_1	SOURCE_COVARIANCE_SUPPLIED	TAPERED	0.8	3	[[3.646394295260773,-0.0625418251618608,-0.0003929158459000289],[0.00011979156247649003,-3.400936339276184e-05,0.0018333295975699513],[0.0,0.0,0.0]]	[3.646394297228473,0.06254183440876644,0.0018749614063455638]	[1.4425770011665522,0.9586300619661984,0.0]	0.0	inf	RANK_DEFICIENT_OBSERVED	0.00025546690466803974	FULL_RANK_OBSERVED	0.8084172954758608	FULL_RANK_OBSERVED	0.8088398071029745	FULL_RANK_OBSERVED	5.551115123357703e-17
R03_KNOWN_SOURCE_COVARIANCE	DIAGONAL_2_1	SOURCE_COVARIANCE_SUPPLIED	TAPERED	0.95	3	[[2.862122088715206,-0.06254457508442307,-0.0003365785203535143],[-5.5107365558859644e-05,-3.994803285051196e-05,0.0018912307340409238],[0.0,0.0,0.0]]	[2.8621220892457253,0.06254458784208561,0.001920947367770479]	[1.4345177337806847,0.9706486859151092,0.0]	0.0	inf	RANK_DEFICIENT_OBSERVED	0.00032898347743929766	FULL_RANK_OBSERVED	0.8377284877761935	FULL_RANK_OBSERVED	0.8382885025850348	FULL_RANK_OBSERVED	6.732514569482409e-22
R03_KNOWN_SOURCE_COVARIANCE	DIAGONAL_2_1	SOURCE_COVARIANCE_SUPPLIED	SIGN_CHANGING	0.35	3	[[21.971948331357247,-0.06250603506616503,-0.00016849096243258071],[0.00035262182416673227,-1.931313118763711e-06,0.00024195517728919924],[0.0,0.0,0.0]]	[21.971948334186813,0.06250603509600192,0.00029484150358880136]	[1.5653476863692033,0.7414085383771772,0.0]	0.0	inf	RANK_DEFICIENT_OBSERVED	7.424649132747261e-06	FULL_RANK_OBSERVED	0.5222166087730595	FULL_RANK_OBSERVED	0.5222260582362803	FULL_RANK_OBSERVED	7.757919228897728e-18
R03_KNOWN_SOURCE_COVARIANCE	DIAGONAL_2_1	SOURCE_COVARIANCE_SUPPLIED	SIGN_CHANGING	0.5	3	[[8.10889302279572,-0.0625008029098506,-0.0009301479720787617],[0.0005575552781050819,-8.477849387844572e-06,0.001083429125891359],[0.0,0.0,0.0]]	[8.10889304196405,0.06250080348483465,0.0014279334441044329]	[1.5962640516420292,0.6722656301160823,0.0]	0.0	inf	RANK_DEFICIENT_OBSERVED	3.3442676114445134e-05	FULL_RANK_OBSERVED	0.4594952924696344	FULL_RANK_OBSERVED	0.4595357967184831	FULL_RANK_OBSERVED	3.103167691560681e-17
R03_KNOWN_SOURCE_COVARIANCE	DIAGONAL_2_1	SOURCE_COVARIANCE_SUPPLIED	SIGN_CHANGING	0.65	3	[[5.026790708930365,-0.0625113317027488,-0.0010710775874445133],[0.0007630379416209698,-1.7388369149773375e-05,0.0022120328615334492],[0.0,0.0,0.0]]	[5.026790766842752,0.06251133412115334,0.002457701482855438]	[1.5144039103640432,0.8405836045713088,0.0]	0.0	inf	RANK_DEFICIENT_OBSERVED	6.318460715505206e-05	FULL_RANK_OBSERVED	0.6269607419923774	FULL_RANK_OBSERVED	0.6270487666775407	FULL_RANK_OBSERVED	5.551115123204537e-17
R03_KNOWN_SOURCE_COVARIANCE	DIAGONAL_2_1	SOURCE_COVARIANCE_SUPPLIED	SIGN_CHANGING	0.8	3	[[3.6492583589778316,-0.06268289137488214,0.0015824910141382098],[0.0013580160060555624,-6.634720517434411e-05,0.003980806909147002],[0.0,0.0,0.0]]	[3.649258611660326,0.06268292648773595,0.004283818560319834]	[1.491247028485883,0.8810120884709943,0.0]	0.0	inf	RANK_DEFICIENT_OBSERVED	0.0003431614063891477	FULL_RANK_OBSERVED	0.678316222834543	FULL_RANK_OBSERVED	0.6778152850431896	FULL_RANK_OBSERVED	5.551115137991361e-17
R03_KNOWN_SOURCE_COVARIANCE	DIAGONAL_2_1	SOURCE_COVARIANCE_SUPPLIED	SIGN_CHANGING	0.95	3	[[2.868890208365423,-0.06340468990817538,0.009803679723923153],[0.0026907927562336287,-0.0003115353676671484,0.007389310792302132],[0.0,0.0,0.0]]	[2.8688914702408415,0.06340545525928494,0.012276565078005114]	[1.6544927718965234,0.512497480717866,0.0]	0.0	inf	RANK_DEFICIENT_OBSERVED	0.001987744217609493	FULL_RANK_OBSERVED	0.33413570447194185	FULL_RANK_OBSERVED	0.3319275018694724	FULL_RANK_OBSERVED	1.8219405075772982e-20
R02_FIXED_SHAPE_UNKNOWN_AMPLITUDE	CORRELATED	SOURCE_SHAPE_SUPPLIED	PERSISTENT	0.35	2	[[0.0007193170268104954,-6.5192414828718626e-06,0.0004234591827856349],[-1.934655481428127e-05,1.7533230492472462e-07,-1.1387902517645543e-05]]	[0.0007195771496112651,6.521598801608968e-06,0.00042361228005008205]	[1.732050807567396,2.2653248097281437e-06,0.0]	0.0	inf	RANK_DEFICIENT_OBSERVED	5.700670250472403e-07	RANK_NUMERICALLY_UNRESOLVED	1.5814338655399665e-06	FULL_RANK_OBSERVED	1.0113668404899903e-06	FULL_RANK_OBSERVED	2.22998011240428e-17
R02_FIXED_SHAPE_UNKNOWN_AMPLITUDE	CORRELATED	SOURCE_SHAPE_SUPPLIED	PERSISTENT	0.5	2	[[0.0017920261482334832,-6.457375408941424e-05,0.002639553120002229],[-4.82410465355021e-05,1.7382489352069097e-06,-7.102016167955436e-05]]	[0.0017926753511228336,6.4597145653356e-05,0.0026405083860269202]	[1.7320508075352756,1.0788809609497923e-05,0.0]	0.0	inf	RANK_DEFICIENT_OBSERVED	5.091978733715654e-07	RANK_NUMERICALLY_UNRESOLVED	6.846635264158594e-06	FULL_RANK_OBSERVED	6.337437390771054e-06	FULL_RANK_OBSERVED	1.2063502038080008e-16
R02_FIXED_SHAPE_UNKNOWN_AMPLITUDE	CORRELATED	SOURCE_SHAPE_SUPPLIED	PERSISTENT	0.65	2	[[0.00285567244795476,-0.00024211170800236825,0.006738055567642546],[-7.70015200919627e-05,6.528293970464727e-06,-0.00018146413928517754]]	[0.0028567104095627905,0.00024219970638708223,0.006740498651174498]	[1.732050807360087,2.6893674277452078e-05,0.0]	0.0	inf	RANK_DEFICIENT_OBSERVED	2.1703068324095323e-07	RANK_NUMERICALLY_UNRESOLVED	1.657638760545142e-05	FULL_RANK_OBSERVED	1.635935692215186e-05	FULL_RANK_OBSERVED	1.7512976435879405e-16
R02_FIXED_SHAPE_UNKNOWN_AMPLITUDE	CORRELATED	SOURCE_SHAPE_SUPPLIED	PERSISTENT	0.8	2	[[0.0039081205239197,-0.0006347192588687101,0.012698914436416835],[-0.00010563341095920498,1.7156915156857355e-05,-0.0003424611518868896]]	[0.003909547857104868,0.000634951098366279,0.012703531300547403]	[1.7320508068247846,5.0770202196623645e-05,0.0]	0.0	inf	RANK_DEFICIENT_OBSERVED	7.516875602767229e-07	RANK_NUMERICALLY_UNRESOLVED	3.070761262405697e-05	FULL_RANK_OBSERVED	3.1459300185061926e-05	FULL_RANK_OBSERVED	1.7554167342883506e-16
R02_FIXED_SHAPE_UNKNOWN_AMPLITUDE	CORRELATED	SOURCE_SHAPE_SUPPLIED	PERSISTENT	0.95	2	[[0.004947168380495248,-0.0013729442848382511,0.02049772115961431],[-0.00013413721386426602,3.723504007940859e-05,-0.0005537570344540018]]	[0.004948986540405545,0.001373449109898045,0.02050519981835114]	[1.732050805574346,8.312195367857255e-05,0.0]	0.0	inf	RANK_DEFICIENT_OBSERVED	3.3169461869653833e-06	FULL_RANK_OBSERVED	4.916200114435028e-05	FULL_RANK_OBSERVED	5.247894733987719e-05	FULL_RANK_OBSERVED	3.865804200648485e-16
R02_FIXED_SHAPE_UNKNOWN_AMPLITUDE	CORRELATED	SOURCE_SHAPE_SUPPLIED	TAPERED	0.35	2	[[0.0003023677279545556,-2.133106451251976e-06,0.00021280564213910225],[-8.131446145587251e-06,5.736411412549103e-08,-5.722614600522924e-06]]	[0.00030247704594699203,2.1338776380013455e-06,0.0002128825724292662]	[1.7320508075686076,9.657494372718957e-07,0.0]	0.0	inf	RANK_DEFICIENT_OBSERVED	1.420537551338781e-07	RANK_NUMERICALLY_UNRESOLVED	6.494882322258915e-07	RANK_NUMERICALLY_UNRESOLVED	5.074344770936076e-07	RANK_NUMERICALLY_UNRESOLVED	5.2020015716462175e-17
R02_FIXED_SHAPE_UNKNOWN_AMPLITUDE	CORRELATED	SOURCE_SHAPE_SUPPLIED	TAPERED	0.5	2	[[0.00039278357926886276,-1.1770855248061096e-05,0.0008816550467146319],[-1.056569011281816e-05,3.166310982571918e-07,-2.3712435426870293e-05]]	[0.00039292565957292625,1.1775113100229272e-05,0.0008819738663879181]	[1.7320508075655099,3.415416586993197e-06,0.0]	0.0	inf	RANK_DEFICIENT_OBSERVED	3.103342575624949e-08	RANK_NUMERICALLY_UNRESOLVED	2.075817578528407e-06	FULL_RANK_OBSERVED	2.1068510042850637e-06	FULL_RANK_OBSERVED	9.539401966176753e-17
R02_FIXED_SHAPE_UNKNOWN_AMPLITUDE	CORRELATED	SOURCE_SHAPE_SUPPLIED	TAPERED	0.65	2	[[0.00028748772642611664,-2.433079792996118e-05,0.001500902801060041],[-7.73518694208164e-06,6.546530560147534e-07,-4.037301839732166e-05]]	[0.0002875917696365573,2.433960349990017e-05,0.0015014457029291428]	[1.7320508075591987,5.790171311755647e-06,0.0]	0.0	inf	RANK_DEFICIENT_OBSERVED	1.034471641472867e-07	RANK_NUMERICALLY_UNRESOLVED	3.492885768142879e-06	FULL_RANK_OBSERVED	3.5963329322957985e-06	FULL_RANK_OBSERVED	1.7554167342883506e-16
