sample	cap	shell_id	replicate	n_pseudo_data	n_pseudo_random	max_abs_w	rms_w	max_abs_z_proxy	rms_z_proxy	min_rr_raw	within_registered_guard
LOWZ	North	17	1	11836	59180	0.022451751293713195	0.0045970241549718712	3.0347321405098784	1.050989740954148	159943	1
LOWZ	North	17	DIFFERENCE_0_MINUS_1	11836	59180	0.044075594685023631	0.0064589289049962733	2.9434319362484365	1.0757954684586648	NA	1
LOWZ	North	18	0	13202	66010	0.021379709746241895	0.0034049420074077851	2.2030140820648065	0.89257654572524447	198366	1
LOWZ	North	18	1	13202	66010	0.021329120659635249	0.003570882878229997	2.3107946093552165	0.99098121938174677	199740	1
LOWZ	North	18	DIFFERENCE_0_MINUS_1	13202	66010	0.028188436341906202	0.0048642254356515615	2.3501975528002759	0.93174555442004636	NA	1
LOWZ	North	19	0	13371	66855	0.012347170200728752	0.003565250771583759	2.9716632522832653	1.0997864175712662	204225	1
LOWZ	North	19	1	13371	66855	0.016644201178531905	0.0037698440087012498	2.683119306734699	1.1193501269448765	203768	1
LOWZ	North	19	DIFFERENCE_0_MINUS_1	13371	66855	0.019369096499254963	0.0057749018377404151	3.7156481802084063	1.2340262789069887	NA	1
LOWZ	North	20	0	12731	63655	0.012579898654357225	0.0033728366932150454	3.650142125926148	1.0512332032793199	185516	1
LOWZ	North	20	1	12731	63655	0.020897553983105381	0.0040487478859390288	3.039516094397809	1.0100964103670571	185413	1
LOWZ	North	20	DIFFERENCE_0_MINUS_1	12731	63655	0.032095938498219623	0.0051832506952496889	3.3185126706817516	0.99235940698460323	NA	1
LOWZ	North	21	0	11997	59985	0.017214682032324274	0.0035435034826160738	2.6829947248062394	0.82535577098886881	164133	1
LOWZ	North	21	1	11997	59985	0.023881770595464123	0.0044518089409864179	2.8069871680988236	1.0238120814156242	164005	1
LOWZ	North	21	DIFFERENCE_0_MINUS_1	11997	59985	0.040122449914454385	0.0067973851115393563	3.7281629417321618	0.94779168920792689	NA	1
LOWZ	North	22	0	11771	58855	0.018805117996651105	0.004350549917033467	2.6999987054844916	1.0594130621991018	158754	1
LOWZ	North	22	1	11771	58855	0.011968014317352959	0.0033303383311004491	2.4255236532324251	0.87928354319304147	158210	1
LOWZ	North	22	DIFFERENCE_0_MINUS_1	11771	58855	0.026770762953795949	0.0053506773552856827	2.5191456064101008	1.0000544289159579	NA	1
LOWZ	North	23	0	10601	53005	0.01911886536315803	0.0043813800500538159	2.4080802792058447	0.98865707549845772	127731	1
LOWZ	North	23	1	10601	53005	0.015249217379994739	0.004358426602232731	2.939015053565619	1.0108929183104678	129255	1
LOWZ	North	23	DIFFERENCE_0_MINUS_1	10601	53005	0.025457132016662484	0.0059434232046690306	2.2014060581583648	0.88177927139425749	NA	1
LOWZ	North	24	0	10271	51355	0.026406761046512715	0.0044477744913429523	2.5678334450100766	0.95326303784981326	120770	1
LOWZ	North	24	1	10271	51355	0.035294607869914202	0.005540725637143265	3.109870124834714	1.0445399338485954	119958	1
LOWZ	North	24	DIFFERENCE_0_MINUS_1	10271	51355	0.045562171814483382	0.0075054582148550925	2.5994715602715139	1.0472209267149877	NA	1
LOWZ	North	25	0	9614	48070	0.049103511451889376	0.0064647396972809541	2.8118339636832888	1.0562178346485913	105206	1
LOWZ	North	25	1	9614	48070	0.025290174352480429	0.0054816621971236412	3.0042892840543729	1.0720837382200761	105600	1
LOWZ	North	25	DIFFERENCE_0_MINUS_1	9614	48070	0.065563718069083593	0.01005653997986814	3.0239081011859121	1.1375315742291454	NA	1
LOWZ	North	26	0	8946	44730	0.027914206347833277	0.005604244732626701	3.850928116937026	1.0918037259737086	91042	1
LOWZ	North	26	1	8946	44730	0.017048291522879844	0.0046872265563448357	3.1832605713318118	1.0343306420420606	91885	1
LOWZ	North	26	DIFFERENCE_0_MINUS_1	8946	44730	0.027763100758320888	0.0068425788942861896	3.4675354832549932	1.0094216067824147	NA	1
LOWZ	North	27	0	8201	41005	0.029801966485900468	0.0055835432930000477	3.2021706507175498	0.91927773170193028	76902	1
LOWZ	North	27	1	8201	41005	0.038461171447805531	0.0067380844534311339	2.729101538064115	1.0834907175819006	77153	1
LOWZ	North	27	DIFFERENCE_0_MINUS_1	8201	41005	0.034378394042388447	0.0079146950997241103	3.0407468600139835	1.0208488385535928	NA	1
LOWZ	South	0	0	2634	13170	0.080992914545182787	0.01285493315642997	2.711116624678179	0.91321849829682544	18494	1
LOWZ	South	0	1	2634	13170	0.065900690198086434	0.012837126518429802	2.4865910407800857	0.93982112654910799	18339	1
LOWZ	South	0	DIFFERENCE_0_MINUS_1	2634	13170	0.089010659503478876	0.017503687140019559	2.9741417324676882	0.97839365605929796	NA	1
LOWZ	South	1	0	2525	12625	0.036477883483177424	0.010664520920734074	2.3948796811547144	0.86796078253520026	16847	1
LOWZ	South	1	1	2525	12625	0.067925786795799512	0.012080101926195958	2.9854408170377211	0.92936165441191709	17054	1
LOWZ	South	1	DIFFERENCE_0_MINUS_1	2525	12625	0.058722832232329769	0.014658750460456416	2.7188081033868756	0.88012117493056319	NA	1
LOWZ	South	2	0	2892	14460	0.032870361308931881	0.010427348024920036	3.0969575606104907	1.1160545341963339	22180	1
LOWZ	South	2	1	2892	14460	0.025511024015408935	0.009626696216434619	2.9894930567502156	1.0210521011032179	22284	1
LOWZ	South	2	DIFFERENCE_0_MINUS_1	2892	14460	0.058381385324340812	0.01474300902646658	3.8176596423710945	1.1157744962127085	NA	1
LOWZ	South	3	0	3019	15095	0.044073326858524095	0.010475774818944808	2.659700364517124	0.96710425575218084	24154	1
LOWZ	South	3	1	3019	15095	0.052745738275426252	0.010283388675372131	3.4240011276116227	1.0269215965075331	24239	1
LOWZ	South	3	DIFFERENCE_0_MINUS_1	3019	15095	0.095833198696992958	0.014828131402822953	2.9234778436339215	0.97267234078689568	NA	1
LOWZ	South	4	0	3066	15330	0.072767097406358713	0.012508424057996107	2.9390667913006534	1.0663549399308601	24902	1
LOWZ	South	4	1	3066	15330	0.026274924900228827	0.009604987269510621	3.3486457337150561	1.0724342063831509	24844	1
LOWZ	South	4	DIFFERENCE_0_MINUS_1	3066	15330	0.068791782389640857	0.014411056291179206	2.7794702579280508	0.98746495666553147	NA	1
LOWZ	South	5	0	2771	13855	0.066485993411580013	0.013328134229333889	2.5940777838708073	0.98054850443192043	20272	1
LOWZ	South	5	1	2771	13855	0.029918286874144502	0.0094301626423233201	2.2330829711372133	0.88975293968372082	20647	1
LOWZ	South	5	DIFFERENCE_0_MINUS_1	2771	13855	0.085312773349841997	0.015828267766654733	2.6870174538462854	0.90647212273229716	NA	1
LOWZ	South	6	0	2961	14805	0.046134018633726182	0.010280857226373575	2.804518047187806	0.98816378167190488	23410	1
LOWZ	South	6	1	2961	14805	0.031200362168958589	0.0098567240459334574	2.1754751654243081	0.93438857187134516	23153	1
LOWZ	South	6	DIFFERENCE_0_MINUS_1	2961	14805	0.044229566001314682	0.014837596912389761	2.5523747008903102	1.0450081063503704	NA	1
LOWZ	South	7	0	3273	16365	0.071578657030390083	0.011105936088426412	2.9058611236388647	1.1038614455557456	28579	1
LOWZ	South	7	1	3273	16365	0.034743164493513258	0.0089302180309298422	2.6670151677878082	0.99314006682559697	28572	1
LOWZ	South	7	DIFFERENCE_0_MINUS_1	3273	16365	0.055859603982133937	0.014073025230440479	3.1323735271120401	1.0913107429971038	NA	1
LOWZ	South	8	0	3665	18325	0.036972487397806654	0.0088811710350521697	2.3178483742163145	1.0217055573532687	35894	1
LOWZ	South	8	1	3665	18325	0.05432625350791434	0.0095900295401840866	2.5025902318637421	0.94293958131345434	35766	1
LOWZ	South	8	DIFFERENCE_0_MINUS_1	3665	18325	0.048314685372204298	0.012497291239024043	2.6201968860650569	0.97913598129218837	NA	1
LOWZ	South	9	0	3368	16840	0.027203867917281847	0.0086118960867958335	2.5729738100497674	0.99811649077945164	30262	1
LOWZ	South	9	1	3368	16840	0.043981889537400058	0.0088574416004212151	2.6351620495262456	0.94891981156719185	29822	1
LOWZ	South	9	DIFFERENCE_0_MINUS_1	3368	16840	0.071185757454681906	0.013758455546961087	3.2370515057506886	1.027106224934492	NA	1
LOWZ	South	10	0	3725	18625	0.041354434208541367	0.0086094052363085236	2.134776009628423	0.95864952343081988	36826	1
LOWZ	South	10	1	3725	18625	0.025400498806186757	0.0073615762967892172	2.737385748841056	0.90012286558245369	36961	1
LOWZ	South	10	DIFFERENCE_0_MINUS_1	3725	18625	0.038032210462290494	0.011636363759009073	2.283001100883375	0.98878572851225588	NA	1
LOWZ	South	11	0	3570	17850	0.025233495671725198	0.007561814779268889	2.3333987402178984	0.92131495794264662	33779	1
LOWZ	South	11	1	3570	17850	0.037207005154995261	0.0091589861509777052	2.7771644129816617	1.0201133562906104	33989	1
LOWZ	South	11	DIFFERENCE_0_MINUS_1	3570	17850	0.060717277064567164	0.012721399382657131	2.9913084291446146	1.0097551254429777	NA	1
LOWZ	South	12	0	3694	18470	0.03100418823453592	0.0096155132420021709	2.54681592906404	1.0645108414885744	36351	1
LOWZ	South	12	1	3694	18470	0.0239498723074048	0.0079367250164069855	2.5397170603604979	0.95401193933592821	36233	1
LOWZ	South	12	DIFFERENCE_0_MINUS_1	3694	18470	0.046030907409084096	0.012423117413336895	2.7874617140496278	0.99713869423943124	NA	1
LOWZ	South	13	0	3745	18725	0.020825789908754749	0.0077777887945712377	2.7714771735034756	1.0046128859629746	36906	1
LOWZ	South	13	1	3745	18725	0.033401301225866493	0.0082846587886292889	3.2647108596427126	1.0187792656332808	37442	1
LOWZ	South	13	DIFFERENCE_0_MINUS_1	3745	18725	0.0404383385806465	0.011784001003808324	2.9437612012186105	1.0186331753920945	NA	1
LOWZ	South	14	0	4526	22630	0.030680914713998201	0.0071148051858429366	2.5618003751939806	1.0121174182188448	54756	1
LOWZ	South	14	1	4526	22630	0.026539813904545465	0.0070353646130411739	2.4419255861891056	1.0182268283434066	54915	1
LOWZ	South	14	DIFFERENCE_0_MINUS_1	4526	22630	0.053000220211633406	0.010048230403475312	2.8824064224118056	1.0000841906940363	NA	1
LOWZ	South	15	0	4736	23680	0.022874382294540491	0.0060057736776080919	2.8975336956925308	0.94470375302845466	59626	1
LOWZ	South	15	1	4736	23680	0.019920068918249406	0.0059774675268186002	2.7932721328252015	0.90363306304625302	59421	1
LOWZ	South	15	DIFFERENCE_0_MINUS_1	4736	23680	0.033687476185971288	0.0083403366413134575	3.0352000432606516	0.89221180505229547	NA	1
LOWZ	South	16	0	4621	23105	0.027406753974898158	0.0064094645692744333	2.5711438786293224	0.98212091990492856	56789	1
LOWZ	South	16	1	4621	23105	0.018725479918098607	0.0064806129777562676	2.8545521522819191	1.0538210676871433	56549	1
LOWZ	South	16	DIFFERENCE_0_MINUS_1	4621	23105	0.046132233892996768	0.0097027407844613792	3.2324308657921859	1.1276068959267225	NA	1
LOWZ	South	17	0	5167	25835	0.028437105769570276	0.0067705719633778779	2.7146709997394947	1.0952971732907095	71001	1
LOWZ	South	17	1	5167	25835	0.031939280431817617	0.0060504458863886073	2.1363440517141479	0.92033833833761214	70662	1
LOWZ	South	17	DIFFERENCE_0_MINUS_1	5167	25835	0.037850655345739878	0.0087075215132502871	2.3603570978241999	0.99264636826679509	NA	1
LOWZ	South	18	0	6014	30070	0.029310176755438844	0.0054969195635004593	2.9149015988326776	1.0165909375285469	95984	1
LOWZ	South	18	1	6014	30070	0.025152163568391325	0.0051420061680341215	2.7146153255263181	0.93067774593537855	95934	1
LOWZ	South	18	DIFFERENCE_0_MINUS_1	6014	30070	0.039302479970533509	0.0081258509687281537	2.4588161143688261	0.95497845573837248	NA	1
LOWZ	South	19	0	5700	28500	0.025593381572649915	0.0055614262071833958	3.7394576263207573	0.99098383672619927	85805	1
LOWZ	South	19	1	5700	28500	0.048773730038267737	0.0076575552801064458	2.8580440290645392	1.053456694909352	86805	1
LOWZ	South	19	DIFFERENCE_0_MINUS_1	5700	28500	0.040698017851223928	0.0094650258482447021	2.923001137430095	1.0584813101811439	NA	1
LOWZ	South	20	0	5296	26480	0.026458806818700477	0.0069008149194620793	2.5841940565853085	1.0850484915961303	74705	1
LOWZ	South	20	1	5296	26480	0.020791239856360739	0.0056212516227888074	2.6425321324338142	1.041803740839448	74470	1
LOWZ	South	20	DIFFERENCE_0_MINUS_1	5296	26480	0.046986872582456943	0.0096666374021334607	3.2024694035493488	1.1017599037475558	NA	1
LOWZ	South	21	0	5808	29040	0.023218347265130595	0.0057952899042719962	2.5418849251901054	0.98089918374233231	90298	1
LOWZ	South	21	1	5808	29040	0.035545212902251669	0.0059744649323945839	3.6681753821938492	1.0428443163234655	89853	1
LOWZ	South	21	DIFFERENCE_0_MINUS_1	5808	29040	0.058763560167382267	0.0092603234492791755	2.8054499298627773	0.99716517167803753	NA	1
LOWZ	South	22	0	5327	26635	0.032079644602589462	0.0070968730404196547	3.0089008718109733	1.0581907796119072	75763	1
LOWZ	South	22	1	5327	26635	0.01636367244652609	0.0060327455204191123	3.0217996532953832	1.1394781750719809	75345	1
LOWZ	South	22	DIFFERENCE_0_MINUS_1	5327	26635	0.048443317049115552	0.0098813362089300704	2.4829828382380827	1.1184691918025549	NA	1
LOWZ	South	23	0	5224	26120	0.025507702269260437	0.0057471391746590625	2.9385581765361124	0.91577537722382285	72587	1
LOWZ	South	23	1	5224	26120	0.024299053982456752	0.0061988785535208469	2.613910441145709	1.0345521134052913	72228	1
LOWZ	South	23	DIFFERENCE_0_MINUS_1	5224	26120	0.049806756251717189	0.0094619592021893458	3.0125619193353774	1.0700164343089389	NA	1
LOWZ	South	24	0	4548	22740	0.030100264932225052	0.006958097300542713	2.242672713233997	0.9563131274420934	55176	1
LOWZ	South	24	1	4548	22740	0.039380493315264664	0.0075515118778408984	3.5277421106704399	1.0106915553184239	54892	1
LOWZ	South	24	DIFFERENCE_0_MINUS_1	4548	22740	0.045650287435811301	0.010065445811093336	2.5614801751074947	1.0098981427031388	NA	1
LOWZ	South	25	0	4515	22575	0.026657161098133236	0.0071342010257175216	2.3849657307579024	0.99099128542543513	53933	1
LOWZ	South	25	1	4515	22575	0.027939668941945231	0.0065579766329094975	2.7028550785660941	0.9807034229811713	54120	1
LOWZ	South	25	DIFFERENCE_0_MINUS_1	4515	22575	0.030692689202602028	0.0089358171383377115	2.8387392916284679	0.95605170667813866	NA	1
LOWZ	South	26	0	3816	19080	0.048946180204057138	0.0095182320107377993	2.7919913027820464	1.0300577510961122	38942	1
LOWZ	South	26	1	3816	19080	0.028901677779154703	0.0079567144829248305	3.1581506680083211	1.0098094540790037	38876	1
LOWZ	South	26	DIFFERENCE_0_MINUS_1	3816	19080	0.077847857983211838	0.013081755163512249	2.9931640653514138	0.98287917429726479	NA	1
LOWZ	South	27	0	3319	16595	0.036364449152013034	0.0090748598617093178	2.6271324709441606	1.0264687953105254	29604	1
LOWZ	South	27	1	3319	16595	0.041079647665562664	0.0084109783685235081	2.7538211767507716	0.92942365542427174	29128	1
LOWZ	South	27	DIFFERENCE_0_MINUS_1	3319	16595	0.057626358671521723	0.012934070708724399	2.7247491136172171	0.97847728231444231	NA	1
