transform	pair_id	view_a	view_b	dimension	rank	projector_overlap	normalized_chord_distance	smallest_principal_cosine	view_a_boundary_absolute_gap	view_b_boundary_absolute_gap	view_a_boundary_relative_gap_to_first	view_b_boundary_relative_gap_to_first
CENTERED_UNIT	CAP__A_VS_B	CAP_A	CAP_B	119	94	0.8251932807035491	0.4180989348186035	0.00710413287098866	0.0013742996708435672	0.0011952038410092194	4.0649361652703115e-05	3.5504031205723096e-05
CENTERED_UNIT	CAP__A_VS_B	CAP_A	CAP_B	119	95	0.8310530292596923	0.4110315933603009	0.0184464230995436	0.00010157050558356681	0.0008747502569832269	3.004276507015387e-06	2.5984823136882156e-05
CENTERED_UNIT	CAP__A_VS_B	CAP_A	CAP_B	119	96	0.838125854617882	0.4023358614169485	0.01887285540906392	0.0007913468202590569	0.0024071266282006537	2.3406643959742764e-05	7.150470571747752e-05
CENTERED_UNIT	CAP__A_VS_B	CAP_A	CAP_B	119	97	0.8442382965479603	0.39466657250398046	0.01196773915753274	0.0015210718187755289	0.0004971187520431547	4.499062305908052e-05	1.4767120954520211e-05
CENTERED_UNIT	CAP__A_VS_B	CAP_A	CAP_B	119	98	0.8514872936729874	0.3853734634442447	0.012783755460423828	0.00016722757879265512	0.002009268389482094	4.9462969924718165e-06	5.9686159927840276e-05
CENTERED_UNIT	CAP__A_VS_B	CAP_A	CAP_B	119	99	0.8583950547997471	0.37630432524786755	0.001573015657782095	0.0003967703669279024	0.0027182353392077377	1.173576802825552e-05	8.074632041530261e-05
CENTERED_UNIT	CAP__A_VS_B	CAP_A	CAP_B	119	100	0.8644259055237307	0.3682038762374309	0.01289541613999618	0.00021378931301629586	0.0004638574353752964	6.323511011938213e-06	1.3779079597556424e-05
CENTERED_UNIT	CAP__A_VS_B	CAP_A	CAP_B	119	101	0.8711741104763288	0.3589232362548728	0.0007435103769618263	0.0013442917470686995	0.0007121567658646688	3.976178016530989e-05	2.1154915313254086e-05
CENTERED_UNIT	CAP__A_VS_B	CAP_A	CAP_B	119	102	0.8785917999223946	0.34843679495369806	0.027462552988623008	0.00027070917561834024	0.0008033340337401107	8.007100209563832e-06	2.3863374283038548e-05
CENTERED_UNIT	CAP__A_VS_B	CAP_A	CAP_B	119	103	0.8869525900260208	0.3362252369676899	0.021879765236689795	0.001077238335091088	0.0016863584300739198	3.186281099987094e-05	5.009398419839652e-05
CENTERED_UNIT	CAP__A_VS_B	CAP_A	CAP_B	119	104	0.8939422851880375	0.3256650346782142	0.035922495105562	0.0003690539105235986	0.0008211943183571158	1.0915964106292587e-05	2.439392152579992e-05
CENTERED_UNIT	CAP__A_VS_B	CAP_A	CAP_B	119	105	0.9011992752870448	0.31432582571744755	0.003306875838581283	0.0002697656077963774	0.001079004292519753	7.979191136708363e-06	3.205227489930312e-05
CENTERED_UNIT	CAP__A_VS_B	CAP_A	CAP_B	119	106	0.9077682926767806	0.303696735779658	0.01144945742949637	0.0009175823234271636	0.0006103042043225648	2.714046761593384e-05	1.812934226931187e-05
CENTERED_UNIT	CAP__A_VS_B	CAP_A	CAP_B	119	107	0.9145985239148405	0.29223530944285203	0.037157051675214735	0.0005027681799469053	0.001414197638610927	1.4870996484768409e-05	4.200933378017396e-05
CENTERED_UNIT	CAP__A_VS_B	CAP_A	CAP_B	119	108	0.9224181850860292	0.2785351233039933	0.04522664057965649	0.0007821352305832814	0.0012321275171283813	2.3134181375292703e-05	3.66008644856913e-05
CENTERED_UNIT	CAP__A_VS_B	CAP_A	CAP_B	119	109	0.9303086826276521	0.26399113123805484	0.0244465351376484	0.00015361880075080714	0.0004820649694428844	4.543773327502234e-06	1.4319942030837313e-05
CENTERED_UNIT	CAP__A_VS_B	CAP_A	CAP_B	119	110	0.9358541799416232	0.25327025103311435	0.03850184371008795	0.0014492083821450522	0.0009744841590789283	4.286502928417604e-05	2.8947460513686737e-05
CENTERED_UNIT	CAP__A_VS_B	CAP_A	CAP_B	119	111	0.9438582914172681	0.2369424161747574	0.04978097410115301	9.57080801662416e-05	0.0006286114288395761	2.8308762974347674e-06	1.867316604918971e-05
CENTERED_UNIT	CAP__A_VS_B	CAP_A	CAP_B	119	112	0.9515173389733598	0.22018778582528192	0.04661111188372239	0.0004210047888691948	0.00019405699308589625	1.2452579508921246e-05	5.76454434115001e-06
CENTERED_UNIT	CAP__A_VS_B	CAP_A	CAP_B	119	113	0.9584972380613173	0.20372226667373095	0.01994553688869607	0.0008206560091122764	0.0018183847794415522	2.4273558099881206e-05	5.4015882260544695e-05
CENTERED_UNIT	CAP__A_VS_B	CAP_A	CAP_B	119	114	0.9668849404410362	0.18197543669122976	0.018976110064094828	0.0007082738386261708	0.0004459493497870337	2.0949491603815343e-05	1.3247112406902514e-05
CENTERED_UNIT	CAP__A_VS_B	CAP_A	CAP_B	119	115	0.9748319171321924	0.15864451729513876	0.02606948084556632	0.0008264729840878025	0.0011292515516644237	2.4445613965513294e-05	3.3544890799171775e-05
CENTERED_UNIT	CAP__A_VS_B	CAP_A	CAP_B	119	116	0.9829307604165956	0.13064929997288333	0.017626835470908098	0.00043570300591393857	0.0024965872467386067	1.2887326859137066e-05	7.416217089895887e-05
CENTERED_UNIT	CAP__A_VS_B	CAP_A	CAP_B	119	117	0.9914729657399703	0.0923419420416836	0.04834244073800891	0.0005057403006067211	0.0002604960302624547	1.4958906574641434e-05	7.738143796120747e-06
CENTERED_UNIT	CAP__A_VS_B	CAP_A	CAP_B	119	118	1.0000000000000002	0.0	0.9999999999999992	0.01391870766044368	0.02736430590056017	0.0004116908367447512	0.00081286817970404
CENTERED_UNIT	CAP__A_VS_B	CAP_A	CAP_B	119	119	1.0000000000000002	0.0	0.999999999999999	1.2814810482348934e-15	1.4930038057144635e-15	3.7903950416295114e-17	4.4350304014744853e-17
CENTERED_UNIT	ADJACENT_SHELL__A_VS_B	ADJACENT_SHELL_A	ADJACENT_SHELL_B	119	1	0.9998947736233729	0.010257990866984245	0.9999473854275396	41.17317100166056	41.21288927594568	0.8907211826418134	0.891814466802306
CENTERED_UNIT	ADJACENT_SHELL__A_VS_B	ADJACENT_SHELL_A	ADJACENT_SHELL_B	119	2	0.9977925476599327	0.046983532647803854	0.9978031629156849	3.085088748085177	3.128519396407925	0.066741371417289	0.06769869587902569
CENTERED_UNIT	ADJACENT_SHELL__A_VS_B	ADJACENT_SHELL_A	ADJACENT_SHELL_B	119	3	0.9808404548632752	0.13841800871535756	0.9723979539194724	0.3841264051791844	0.26002227136046585	0.008310011533757072	0.00562667717221671
CENTERED_UNIT	ADJACENT_SHELL__A_VS_B	ADJACENT_SHELL_A	ADJACENT_SHELL_B	119	4	0.9306895845102273	0.26326871346548697	0.8593338498252101	0.30793750818033083	0.07830990701538831	0.0066617764625196115	0.0016945647150011464
CENTERED_UNIT	ADJACENT_SHELL__A_VS_B	ADJACENT_SHELL_A	ADJACENT_SHELL_B	119	5	0.8823002875549009	0.343073916882498	0.6656131754066271	0.12854061233530012	0.31264445599234136	0.0027807876695283857	0.006765379805153422
CENTERED_UNIT	ADJACENT_SHELL__A_VS_B	ADJACENT_SHELL_A	ADJACENT_SHELL_B	119	6	0.8940366970506863	0.3255200499958699	0.632031504594337	0.06682257297092464	0.11483516814273176	0.0014456083846791968	0.0024849426003999454
CENTERED_UNIT	ADJACENT_SHELL__A_VS_B	ADJACENT_SHELL_A	ADJACENT_SHELL_B	119	7	0.8822341680841791	0.3431702666546461	0.48576677232168164	0.0774774211885998	0.06381888611684716	0.0016761104027271598	0.0013809904351314657
CENTERED_UNIT	ADJACENT_SHELL__A_VS_B	ADJACENT_SHELL_A	ADJACENT_SHELL_B	119	8	0.8609100273408001	0.3729476808604658	0.0052092589330896355	0.09339911644617949	0.06465662452417931	0.0020205529337365387	0.0013991184345069133
CENTERED_UNIT	ADJACENT_SHELL__A_VS_B	ADJACENT_SHELL_A	ADJACENT_SHELL_B	119	9	0.874593645870219	0.3541275958320404	0.1483785609520221	0.06835125899689753	0.10031293320270107	0.001478679265347768	0.0021706928732549875
CENTERED_UNIT	ADJACENT_SHELL__A_VS_B	ADJACENT_SHELL_A	ADJACENT_SHELL_B	119	10	0.8937616831006101	0.3259421987092035	0.4797800302625977	0.03314358654688976	0.03742568874027252	0.0007170128966954305	0.0008098624298126047
CENTERED_UNIT	ADJACENT_SHELL__A_VS_B	ADJACENT_SHELL_A	ADJACENT_SHELL_B	119	11	0.8878547735485978	0.33488091383565327	0.4235455414865166	0.03311410306044227	0.02497823391888021	0.0007163750646976023	0.0005405093104460165
CENTERED_UNIT	ADJACENT_SHELL__A_VS_B	ADJACENT_SHELL_A	ADJACENT_SHELL_B	119	12	0.8975949492785776	0.3200078916549127	0.4780116199929197	0.032038489765998546	0.07353818050307004	0.0006931057482377764	0.0015913083112383238
CENTERED_UNIT	ADJACENT_SHELL__A_VS_B	ADJACENT_SHELL_A	ADJACENT_SHELL_B	119	13	0.8951799818902229	0.32375919772228423	0.5156283188654049	0.07938191669178996	0.03410663259194291	0.0017173113703880946	0.0007380406686788346
CENTERED_UNIT	ADJACENT_SHELL__A_VS_B	ADJACENT_SHELL_A	ADJACENT_SHELL_B	119	14	0.8978266665493927	0.31964563730889134	0.5689007594711067	0.013644956668592334	0.03752124882133234	0.00029518863000507496	0.000811930274708587
CENTERED_UNIT	ADJACENT_SHELL__A_VS_B	ADJACENT_SHELL_A	ADJACENT_SHELL_B	119	15	0.9051922156031111	0.30790872738019115	0.6534981203269464	0.026089398155811794	0.015958140965036116	0.000564405874369516	0.000345321602681135
CENTERED_UNIT	ADJACENT_SHELL__A_VS_B	ADJACENT_SHELL_A	ADJACENT_SHELL_B	119	16	0.9150686734596476	0.29142979693290183	0.621875991937404	0.039441258969834525	0.008521374386064262	0.0008532538053257098	0.00018439583072294436
CENTERED_UNIT	ADJACENT_SHELL__A_VS_B	ADJACENT_SHELL_A	ADJACENT_SHELL_B	119	17	0.8965077339398021	0.3217021387249359	0.2282395877099453	0.025006151800444076	0.07306108257065924	0.0005409714278289117	0.001580984287718484
CENTERED_UNIT	ADJACENT_SHELL__A_VS_B	ADJACENT_SHELL_A	ADJACENT_SHELL_B	119	18	0.9001607548113236	0.31597348811043685	0.28294233346090003	0.013200401103164894	0.013488156161641895	0.0002855713221962701	0.000291873076767314
CENTERED_UNIT	ADJACENT_SHELL__A_VS_B	ADJACENT_SHELL_A	ADJACENT_SHELL_B	119	19	0.8971836033945297	0.3206499596218129	0.02379114061756379	0.019980960717509433	0.02515944939838477	0.00043225878715782724	0.000544430670706604
CENTERED_UNIT	ADJACENT_SHELL__A_VS_B	ADJACENT_SHELL_A	ADJACENT_SHELL_B	119	20	0.9016627494305212	0.31358770793747454	0.19415322668399124	0.007867503867160952	0.009000179222286797	0.00017020191009125852	0.00019475679029700148
CENTERED_UNIT	ADJACENT_SHELL__A_VS_B	ADJACENT_SHELL_A	ADJACENT_SHELL_B	119	21	0.9135256787451809	0.2940651649801777	0.08060621267178426	0.03500877447050099	0.022703987003783288	0.0007573635025086487	0.0004912963982819637
CENTERED_UNIT	ADJACENT_SHELL__A_VS_B	ADJACENT_SHELL_A	ADJACENT_SHELL_B	119	22	0.8965463330402076	0.32164214114414863	0.09627601408009351	0.012060340124858626	0.011725839134741345	0.0002609077745953387	0.0002537379242144632
CENTERED_UNIT	ADJACENT_SHELL__A_VS_B	ADJACENT_SHELL_A	ADJACENT_SHELL_B	119	23	0.9032741365559932	0.31100781894352236	0.2246454330387638	0.018737745753231005	0.010696184317688928	0.00040536365432447275	0.00023145700487605658
CENTERED_UNIT	ADJACENT_SHELL__A_VS_B	ADJACENT_SHELL_A	ADJACENT_SHELL_B	119	24	0.9091773531972255	0.30136795915089337	0.15710674514902312	0.003800877981464279	0.01220828243594868	8.222642192389187e-05	0.0002641776173053255
CENTERED_UNIT	ADJACENT_SHELL__A_VS_B	ADJACENT_SHELL_A	ADJACENT_SHELL_B	119	25	0.9163881032351149	0.28915721807502076	0.40104515595220097	0.0181253315220678	0.01881508713118457	0.0003921149704126515	0.00040714366773430427
CENTERED_UNIT	ADJACENT_SHELL__A_VS_B	ADJACENT_SHELL_A	ADJACENT_SHELL_B	119	26	0.9225939452433557	0.2782194363387366	0.42446534152859594	0.017520925553066224	0.011027084405943133	0.00037903953351022923	0.00023861742218616975
CENTERED_UNIT	ADJACENT_SHELL__A_VS_B	ADJACENT_SHELL_A	ADJACENT_SHELL_B	119	27	0.9287726833814626	0.2668844630519683	0.3179591614060822	0.014065555213709502	0.01785078818543606	0.0003042876628075055	0.00038627699798002746
CENTERED_UNIT	ADJACENT_SHELL__A_VS_B	ADJACENT_SHELL_A	ADJACENT_SHELL_B	119	28	0.9307969785772533	0.2630646715595743	0.0158718608827705	0.029253897332132017	0.025888830667493035	0.000632865173962625	0.0005602139069473359
CENTERED_UNIT	ADJACENT_SHELL__A_VS_B	ADJACENT_SHELL_A	ADJACENT_SHELL_B	119	29	0.9300896810130707	0.2644055956044224	0.21239603002910062	0.009451028612109058	0.015957105896669488	0.00020445914603516642	0.00034529920461684715
CENTERED_UNIT	ADJACENT_SHELL__A_VS_B	ADJACENT_SHELL_A	ADJACENT_SHELL_B	119	30	0.930988397740099	0.2627005943272702	0.22072629412185765	0.024061976690533615	0.019999951288177942	0.0005205455837644239	0.0004327831949542254
CENTERED_UNIT	ADJACENT_SHELL__A_VS_B	ADJACENT_SHELL_A	ADJACENT_SHELL_B	119	31	0.9275712629200178	0.2691258759019322	0.10863843422927685	0.0020772356294326277	0.015926495232073512	4.493794700435678e-05	0.0003446368139423584
CENTERED_UNIT	ADJACENT_SHELL__A_VS_B	ADJACENT_SHELL_A	ADJACENT_SHELL_B	119	32	0.9289790572165664	0.2664975474248002	0.29234793655335717	0.008414383280052173	0.007252433953453319	0.00018203284430308504	0.00015693695911276291
CENTERED_UNIT	ADJACENT_SHELL__A_VS_B	ADJACENT_SHELL_A	ADJACENT_SHELL_B	119	33	0.9134090128056777	0.2942634656125737	0.2574131927228322	0.005421453949066513	0.013481701560412174	0.0001172852067419314	0.00029173340428001124
CENTERED_UNIT	ADJACENT_SHELL__A_VS_B	ADJACENT_SHELL_A	ADJACENT_SHELL_B	119	34	0.9172161436818572	0.2877218384449515	0.19243594282802526	0.0018157005627861822	0.009205632096091931	3.928001932479496e-05	0.00019920262868214155
CENTERED_UNIT	ADJACENT_SHELL__A_VS_B	ADJACENT_SHELL_A	ADJACENT_SHELL_B	119	35	0.9245936586335919	0.27460215105932456	0.32041872222805395	0.011100032311633146	0.006032928623159517	0.0002401329231499187	0.00013054782418420768
CENTERED_UNIT	ADJACENT_SHELL__A_VS_B	ADJACENT_SHELL_A	ADJACENT_SHELL_B	119	36	0.9248786865616915	0.2740826762827387	0.205845686761308	0.008655786375227792	0.0037940343294649015	0.0001872552462992672	8.209991490541391e-05
CENTERED_UNIT	ADJACENT_SHELL__A_VS_B	ADJACENT_SHELL_A	ADJACENT_SHELL_B	119	37	0.92603382054337	0.2719672396753513	0.31979735621292926	0.01364783589679408	0.006744428688427118	0.00029525091788542435	0.0001459441252561342
CENTERED_UNIT	ADJACENT_SHELL__A_VS_B	ADJACENT_SHELL_A	ADJACENT_SHELL_B	119	38	0.9273192693432195	0.26959363986707935	0.11004743747307441	0.003083124831230577	0.003230039500845716	6.669888495581948e-05	6.989551098710272e-05
CENTERED_UNIT	ADJACENT_SHELL__A_VS_B	ADJACENT_SHELL_A	ADJACENT_SHELL_B	119	39	0.9185784161955249	0.2853446754444089	0.16428518527031818	0.006679373665456956	0.003836128406850381	0.0001444984553257376	8.301079758892858e-05
CENTERED_UNIT	ADJACENT_SHELL__A_VS_B	ADJACENT_SHELL_A	ADJACENT_SHELL_B	119	40	0.9181511336181888	0.28609240881542314	0.03448111307422254	0.004607152368771905	0.0026169344406785644	9.966898605788795e-05	5.662840033475893e-05
CENTERED_UNIT	ADJACENT_SHELL__A_VS_B	ADJACENT_SHELL_A	ADJACENT_SHELL_B	119	41	0.9288326532410446	0.266772087668398	0.18120437494046263	0.00679329298100817	0.014928062547858889	0.000146962932678464	0.00032303151696963295
CENTERED_UNIT	ADJACENT_SHELL__A_VS_B	ADJACENT_SHELL_A	ADJACENT_SHELL_B	119	42	0.92637121886965	0.2713462384672947	0.11673900796793772	0.005744240352231811	0.0044233508075726125	0.00012426821727460317	9.571782787472138e-05
CENTERED_UNIT	ADJACENT_SHELL__A_VS_B	ADJACENT_SHELL_A	ADJACENT_SHELL_B	119	43	0.9176604310350441	0.2869487218388607	0.05568203440939608	0.0005395224791814313	0.0070567058561935014	1.1671777738443946e-05	0.000152701557233335
CENTERED_UNIT	ADJACENT_SHELL__A_VS_B	ADJACENT_SHELL_A	ADJACENT_SHELL_B	119	44	0.9188586064217752	0.28485328430303347	0.16530169830826866	0.0055569307509457655	0.0011117905145442974	0.00012021604870174917	2.4058271146325318e-05
CENTERED_UNIT	ADJACENT_SHELL__A_VS_B	ADJACENT_SHELL_A	ADJACENT_SHELL_B	119	45	0.9189749428094203	0.28464900700789336	0.12119394316623568	0.011289783321097896	0.004875815226181968	0.0002442379080088965	0.0001055088015559729
CENTERED_UNIT	ADJACENT_SHELL__A_VS_B	ADJACENT_SHELL_A	ADJACENT_SHELL_B	119	46	0.9198905871787078	0.2830360627575438	0.07051950011527248	0.0004647550964423097	0.004644212339284387	1.0054295043857768e-05	0.0001004970974819032
CENTERED_UNIT	ADJACENT_SHELL__A_VS_B	ADJACENT_SHELL_A	ADJACENT_SHELL_B	119	47	0.9298143328854614	0.2649257766140142	0.06796916243514631	0.00883452854198613	0.0064448187385092726	0.00019112207098849325	0.0001394608018971335
CENTERED_UNIT	ADJACENT_SHELL__A_VS_B	ADJACENT_SHELL_A	ADJACENT_SHELL_B	119	48	0.9350789644572064	0.2547960665763771	0.13998721823589674	0.01169288586438752	0.013523410190148244	0.00025295844046607297	0.0002926359461799512
CENTERED_UNIT	ADJACENT_SHELL__A_VS_B	ADJACENT_SHELL_A	ADJACENT_SHELL_B	119	49	0.9324133058829138	0.25997441050435366	0.12395812617206801	0.0014070521754320497	0.0029066914608805727	3.04395106631215e-05	6.289851405436417e-05
CENTERED_UNIT	ADJACENT_SHELL__A_VS_B	ADJACENT_SHELL_A	ADJACENT_SHELL_B	119	50	0.9267972874031335	0.2705599981461903	0.11738488217530076	0.003830362608257337	0.005717991862039112	8.286427859142438e-05	0.00012373284070138333
CENTERED_UNIT	ADJACENT_SHELL__A_VS_B	ADJACENT_SHELL_A	ADJACENT_SHELL_B	119	51	0.9298321614809392	0.26489212619302377	0.0733134984924342	0.0058783976535617954	0.004025056220599954	0.00012717051377481343	8.709904668874457e-05
CENTERED_UNIT	ADJACENT_SHELL__A_VS_B	ADJACENT_SHELL_A	ADJACENT_SHELL_B	119	52	0.935439854312822	0.25408688609839364	0.051663797292217574	0.0013124957915559288	0.003258146505751236	2.8393921945432623e-05	7.050372443764224e-05
CENTERED_UNIT	ADJACENT_SHELL__A_VS_B	ADJACENT_SHELL_A	ADJACENT_SHELL_B	119	53	0.9377168536756884	0.24956591579042128	0.20996048758462116	0.005072820164029712	0.0032204847622719357	0.00010974302600233408	6.968875396918151e-05
CENTERED_UNIT	ADJACENT_SHELL__A_VS_B	ADJACENT_SHELL_A	ADJACENT_SHELL_B	119	54	0.9359517728290185	0.25307751217953256	0.03559084861189632	0.004474249445721584	0.009178924112204528	9.679382619247071e-05	0.00019862468894463786
CENTERED_UNIT	ADJACENT_SHELL__A_VS_B	ADJACENT_SHELL_A	ADJACENT_SHELL_B	119	55	0.9355914588317226	0.2537883787100533	0.10890384312192856	0.002936367432995496	0.001993098430560891	6.352400383451564e-05	4.3129080376624186e-05
CENTERED_UNIT	ADJACENT_SHELL__A_VS_B	ADJACENT_SHELL_A	ADJACENT_SHELL_B	119	56	0.9383411554561196	0.2483119903344991	0.15322874177214754	0.004611611211574385	0.0021869635184765535	9.976544658394455e-05	4.732416820105387e-05
CENTERED_UNIT	ADJACENT_SHELL__A_VS_B	ADJACENT_SHELL_A	ADJACENT_SHELL_B	119	57	0.9388034533433436	0.24737935778204376	0.04802079733693774	0.00241692338274771	0.0006091009014077553	5.228659346516855e-05	1.3180463810257739e-05
CENTERED_UNIT	ADJACENT_SHELL__A_VS_B	ADJACENT_SHELL_A	ADJACENT_SHELL_B	119	58	0.9411083501068574	0.24267601837252595	0.19890274800117824	0.004401192186759689	0.006154854499796553	9.521333951826036e-05	0.00013318620413215097
CENTERED_UNIT	ADJACENT_SHELL__A_VS_B	ADJACENT_SHELL_A	ADJACENT_SHELL_B	119	59	0.9433069880208543	0.23810294407912236	0.35296951683992733	0.0041973137600865296	0.006696229535320869	9.08027287029276e-05	0.00014490113354206235
CENTERED_UNIT	ADJACENT_SHELL__A_VS_B	ADJACENT_SHELL_A	ADJACENT_SHELL_B	119	60	0.9396109412278602	0.24574185392834458	0.20195964681331036	0.0021670634853733772	0.003029629521304894	4.688124095357667e-05	6.555879686232099e-05
CENTERED_UNIT	ADJACENT_SHELL__A_VS_B	ADJACENT_SHELL_A	ADJACENT_SHELL_B	119	61	0.9371326107582401	0.2507337018467201	0.30261490156149856	0.0015330196800568963	0.004748449471359689	3.316463292026697e-05	0.00010275270692826625
CENTERED_UNIT	ADJACENT_SHELL__A_VS_B	ADJACENT_SHELL_A	ADJACENT_SHELL_B	119	62	0.9434021078218519	0.23790311510812157	0.34580462967219766	0.0028240677073210485	0.0011005126534804344	6.109456393397796e-05	2.3814227114760422e-05
CENTERED_UNIT	ADJACENT_SHELL__A_VS_B	ADJACENT_SHELL_A	ADJACENT_SHELL_B	119	63	0.9458480752627497	0.2327056611628739	0.30056918070449723	0.00657197619223035	0.0037434867388677906	0.00014217506846876497	8.100610485354709e-05
CENTERED_UNIT	ADJACENT_SHELL__A_VS_B	ADJACENT_SHELL_A	ADJACENT_SHELL_B	119	64	0.9452693950056859	0.233945730874308	0.2909596552706443	0.001643427983175183	0.0035312233116183422	3.55531546671839e-05	7.64128914555099e-05
CENTERED_UNIT	ADJACENT_SHELL__A_VS_B	ADJACENT_SHELL_A	ADJACENT_SHELL_B	119	65	0.9451704624017274	0.23415707889848766	0.1891247264309966	0.005669455960820746	0.004058268016093852	0.0001226503666223392	8.781772378734889e-05
CENTERED_UNIT	ADJACENT_SHELL__A_VS_B	ADJACENT_SHELL_A	ADJACENT_SHELL_B	119	66	0.9430302542744389	0.2386833587109942	0.18181173929631642	0.0014748056209370752	0.0054553347649209105	3.190525711014303e-05	0.000118049147974821
CENTERED_UNIT	ADJACENT_SHELL__A_VS_B	ADJACENT_SHELL_A	ADJACENT_SHELL_B	119	67	0.9421746722226656	0.24046897466686717	0.061512655702463184	0.0021176521314357766	0.00040929157184657616	4.581229876271511e-05	8.856747277994778e-06
CENTERED_UNIT	ADJACENT_SHELL__A_VS_B	ADJACENT_SHELL_A	ADJACENT_SHELL_B	119	68	0.9463046214610328	0.2317226327723885	0.06784779853536735	0.0030236294542657915	0.0016362160928017622	6.541178971290859e-05	3.540642764949347e-05
CENTERED_UNIT	ADJACENT_SHELL__A_VS_B	ADJACENT_SHELL_A	ADJACENT_SHELL_B	119	69	0.9484287410721816	0.22709306226262932	0.04471164380436929	0.0026918210066240456	0.004034323733646955	5.8233600476959764e-05	8.729958837247016e-05
CENTERED_UNIT	ADJACENT_SHELL__A_VS_B	ADJACENT_SHELL_A	ADJACENT_SHELL_B	119	70	0.9511669549763648	0.22098200158301393	0.06054364717256957	0.004958951131264738	0.0015912877577302642	0.00010727963644395865	3.4434213861767375e-05
CENTERED_UNIT	ADJACENT_SHELL__A_VS_B	ADJACENT_SHELL_A	ADJACENT_SHELL_B	119	71	0.95397486953665	0.21453468359067257	0.3925024818796174	0.0003354768376689632	0.0030604930575153233	7.2575494752488926e-06	6.622665947939798e-05
CENTERED_UNIT	ADJACENT_SHELL__A_VS_B	ADJACENT_SHELL_A	ADJACENT_SHELL_B	119	72	0.955163583307606	0.21174611375983746	0.3290900860649823	0.0031149508907427903	0.004750924854450972	6.738739508700186e-05	0.00010280627226887856
CENTERED_UNIT	ADJACENT_SHELL__A_VS_B	ADJACENT_SHELL_A	ADJACENT_SHELL_B	119	73	0.9527399250114477	0.2173938246329742	0.08605351330333823	0.005039855714880359	0.004937417770118413	0.00010902988848056625	0.00010684183209179636
CENTERED_UNIT	ADJACENT_SHELL__A_VS_B	ADJACENT_SHELL_A	ADJACENT_SHELL_B	119	74	0.9499333918802209	0.22375568846350954	0.01053740123940876	0.0027508152852215584	0.0024855966047367117	5.950985519145232e-05	5.378635299982928e-05
CENTERED_UNIT	ADJACENT_SHELL__A_VS_B	ADJACENT_SHELL_A	ADJACENT_SHELL_B	119	75	0.9515965151955732	0.22000791986750567	0.013508344829250295	0.0035194596877598794	0.0015755356289065547	7.61383497815904e-05	3.4093350199580096e-05
CENTERED_UNIT	ADJACENT_SHELL__A_VS_B	ADJACENT_SHELL_A	ADJACENT_SHELL_B	119	76	0.9488436422795731	0.2261777126960721	0.021496373225055057	0.004184772945150433	0.0016474718993808035	9.053142656030854e-05	3.564999443937579e-05
CENTERED_UNIT	ADJACENT_SHELL__A_VS_B	ADJACENT_SHELL_A	ADJACENT_SHELL_B	119	77	0.9533532070790425	0.21597868626546815	0.004735488436790011	0.002366609550500054	0.0037777127024016532	5.119812747936759e-05	8.174672774983022e-05
CENTERED_UNIT	ADJACENT_SHELL__A_VS_B	ADJACENT_SHELL_A	ADJACENT_SHELL_B	119	78	0.9525516508458021	0.21782641978005773	0.14268058692426816	0.003545479960654463	0.0011714179637475897	7.670126023229121e-05	2.5348562187605278e-05
CENTERED_UNIT	ADJACENT_SHELL__A_VS_B	ADJACENT_SHELL_A	ADJACENT_SHELL_B	119	79	0.9515710239264458	0.22006584485911082	0.15481543760357366	0.0013073808871249953	0.003455966603980107	2.8283268488023738e-05	7.478439557048923e-05
CENTERED_UNIT	ADJACENT_SHELL__A_VS_B	ADJACENT_SHELL_A	ADJACENT_SHELL_B	119	80	0.9496483765561564	0.22439167418566042	0.11445261524796921	0.001973468260949865	0.004030880298041578	4.26930921407159e-05	8.722507513784068e-05
CENTERED_UNIT	ADJACENT_SHELL__A_VS_B	ADJACENT_SHELL_A	ADJACENT_SHELL_B	119	81	0.9507323730748602	0.2219631206420106	0.07004433866574482	0.0013803696264451798	0.0021181710227334144	2.9862272840255627e-05	4.583555277056584e-05
CENTERED_UNIT	ADJACENT_SHELL__A_VS_B	ADJACENT_SHELL_A	ADJACENT_SHELL_B	119	82	0.947991086595567	0.22805462811447838	0.09879835186605107	0.003594136173138543	0.0012309968245739628	7.775386604506535e-05	2.663780181467439e-05
CENTERED_UNIT	ADJACENT_SHELL__A_VS_B	ADJACENT_SHELL_A	ADJACENT_SHELL_B	119	83	0.9490189918157029	0.2257897433106674	0.04272230732961131	0.0014840129407219654	0.001290810736291323	3.210444397305015e-05	2.7932127757910597e-05
CENTERED_UNIT	ADJACENT_SHELL__A_VS_B	ADJACENT_SHELL_A	ADJACENT_SHELL_B	119	84	0.9491543185447965	0.22548986996138767	0.2086815856185103	0.0020461265330642686	0.0032096068930188015	4.426494731951285e-05	6.945336544538804e-05
CENTERED_UNIT	ADJACENT_SHELL__A_VS_B	ADJACENT_SHELL_A	ADJACENT_SHELL_B	119	85	0.951168500262044	0.22097850514915693	0.021495044942504548	0.0035678954529495405	0.0027963403196054892	7.718618654039036e-05	6.0510602263993676e-05
CENTERED_UNIT	ADJACENT_SHELL__A_VS_B	ADJACENT_SHELL_A	ADJACENT_SHELL_B	119	86	0.9508838941661456	0.22162153738717363	0.048702636353542446	0.002212383574385579	0.0018591402536524138	4.7861674626775e-05	4.023033092682111e-05
