sample	cap	shell_id	z_lo	z_hi	replicate	random_ratio	theta_lo_deg	theta_hi_deg	dd_raw	dr_raw	rr_raw	dd_norm	dr_norm	rr_norm	w_null	sigma_proxy	z_proxy
CMASS	South	30	0.45	0.46	0	5	27.75	28.00	159061	1585351	3955755	0.0059476194733544324	0.0059271444913800266	0.0059159069785054202	0.0015614628717730698	0.0030104473134783577	0.51868134837706581
CMASS	South	30	0.45	0.46	0	5	28.00	28.25	158713	1581169	3945461	0.0059346070342478794	0.0059115092672164492	0.0059005121053556089	0.002050772026991836	0.0030139526816750535	0.68042608613619171
CMASS	South	30	0.45	0.46	0	5	28.25	28.50	158233	1578526	3940336	0.0059166588423767725	0.0059016278952737583	0.0058928475701999078	0.0010607133401469529	0.0030178782724793385	0.35147651574280486
CMASS	South	30	0.45	0.46	0	5	28.50	28.75	157889	1574722	3933034	0.0059037959715358126	0.0058874058979714516	0.0058819272900619704	0.0018550833964431546	0.0030212499041368649	0.61401190080405799
CMASS	South	30	0.45	0.46	0	5	28.75	29.00	157969	1572286	3927625	0.0059067873368476645	0.0058782984359765983	0.0058738380274947141	0.0040907652333461841	0.0030214283307503989	1.3539176791693768
CMASS	South	30	0.45	0.46	0	5	29.00	29.25	157582	1569510	3916758	0.0058923166071515841	0.0058679198175456823	0.0058575862219265185	0.0024008513838167235	0.0030248606181158084	0.7937064502866974
CMASS	South	30	0.45	0.46	0	5	29.25	29.50	156975	1565728	3908429	0.0058696196228479134	0.0058537800715421796	0.0058451300437193307	0.0012300023145952431	0.0030300198973174227	0.40593869224562024
CMASS	South	30	0.45	0.46	0	5	29.50	29.75	156299	1563597	3899476	0.0058443425859627711	0.0058458129116443838	0.0058317406616219666	-0.0026651692189115805	0.0030352334733014623	-0.87807717012709463
CMASS	South	30	0.45	0.46	0	5	29.75	30.00	156176	1557817	3884896	0.0058397433617958005	0.0058242032522313096	0.0058099359938034063	0.0002190817829912523	0.0030377846066479111	0.072118932498312111
CMASS	South	30	0.45	0.46	1	5	0.25	0.50	5716	57095	142562	0.00021373305153176412	0.00021346081387361071	0.00021320418748625478	7.3222158446053232e-05	0.015875159269286628	0.0046123731550659006
CMASS	South	30	0.45	0.46	1	5	0.50	0.75	9402	93859	234457	0.00035156020827530553	0.00035091021156604302	0.00035063491102443032	0.0010686219650949513	0.012379121150201322	0.086324542116430633
CMASS	South	30	0.45	0.46	1	5	0.75	1.00	12967	129656	323210	0.00048486292498467205	0.00048474429080649564	0.00048336671369251556	-0.0026045296462108691	0.010538674998256232	-0.247140143010561
CMASS	South	30	0.45	0.46	1	5	1.00	1.25	16259	164560	412757	0.00060795760756734659	0.00061523971505458234	0.00061728595849008892	-0.0084820721737075434	0.0093933153950658422	-0.9029902453997275
CMASS	South	30	0.45	0.46	1	5	1.25	1.50	19807	199179	500019	0.00074062465914794472	0.00074466961111361609	0.00074778794224751078	-0.0012391492018334279	0.0085187771368301895	-0.14546092495788798
CMASS	South	30	0.45	0.46	1	5	1.50	1.75	23265	232733	583951	0.00086992642475271036	0.00087011779657145182	0.00087330984755254536	0.0034359845715257855	0.0078665476032247755	0.43678431058082634
CMASS	South	30	0.45	0.46	1	5	1.75	2.00	26526	266835	667357	0.0009918619532770425	0.00099761478710858943	0.00099804510983477032	-0.0053329364103063279	0.0073612395066651121	-0.72446174390572526
CMASS	South	30	0.45	0.46	1	5	2.00	2.25	29922	299764	748811	0.0011188454107651236	0.0011207262879413091	0.0011198611189220825	-0.0024521310267967508	0.0069353808019588402	-0.35356833270123639
CMASS	South	30	0.45	0.46	1	5	2.25	2.50	33181	331905	831881	0.0012407061551566595	0.0012408916967986822	0.0012440938868019044	0.002424775487768246	0.0065872198777289911	0.36810301352870756
CMASS	South	30	0.45	0.46	1	5	2.50	2.75	36268	364851	910704	0.0013561354641277155	0.0013640667554532051	0.0013619751852561143	-0.0073590632421806322	0.0062955497698716561	-1.1689309927146612
CMASS	South	30	0.45	0.46	1	5	2.75	3.00	39589	395550	990197	0.001480314516635936	0.0014788409655435103	0.0014808584814770206	0.0023574616140591602	0.0060317446416590205	0.39084241029984063
CMASS	South	30	0.45	0.46	1	5	3.00	3.25	42653	426453	1065638	0.0015948838080798347	0.0015943778694954534	0.0015936819344879952	-0.00011921853348858493	0.0058106034007194794	-0.020517410201120089
CMASS	South	30	0.45	0.46	1	5	3.25	3.50	45477	456946	1144218	0.0017004790035881801	0.0017083819083333202	0.0017111998218118957	-0.0029715940837232602	0.0056228877181654629	-0.52848184645820739
CMASS	South	30	0.45	0.46	1	5	3.50	3.75	48324	487873	1217625	0.0018069342166236826	0.0018240085409748678	0.001820981389065466	-0.011038814773885812	0.0054510345013083815	-2.0250862054232508
CMASS	South	30	0.45	0.46	1	5	3.75	4.00	51444	515366	1291594	0.0019235974637858771	0.0019267964936121771	0.0019316034380278178	0.00083242479159304579	0.0052890759434636265	0.15738567577608284
CMASS	South	30	0.45	0.46	1	5	4.00	4.25	53945	545031	1362285	0.0020171150218476234	0.0020377048926586904	0.0020373231755286304	-0.01029369723617142	0.0051585358467513085	-1.9954687806723457
CMASS	South	30	0.45	0.46	1	5	4.25	4.50	56947	573646	1434632	0.0021293660051748377	0.0021446876615350079	0.0021455194925841434	-0.0067535276939304873	0.0050229644542499289	-1.3445302580662957
CMASS	South	30	0.45	0.46	1	5	4.50	4.75	60197	601998	1503432	0.0022508902209687903	0.0022506871535210773	0.0022484112035523842	-0.00092193212598520532	0.0048909926078854245	-0.18849591481672553
CMASS	South	30	0.45	0.46	1	5	4.75	5.00	62802	628332	1569966	0.0023482965539359433	0.002349141958189571	0.0023479140683425139	-0.00088303661903112326	0.0047881183672220107	-0.18442247064653228
CMASS	South	30	0.45	0.46	1	5	5.00	5.25	65493	656370	1638682	0.002448918604613336	0.0024539674998199819	0.0024506801557101538	-0.0034016023253994874	0.0046875556126868851	-0.72566655341496944
CMASS	South	30	0.45	0.46	1	5	5.25	5.50	68526	682098	1704316	0.0025623287419988925	0.0025501566550759631	0.0025488370533509898	0.0042578183582540601	0.0045873747199736987	0.92816013911295914
CMASS	South	30	0.45	0.46	1	5	5.50	5.75	70534	706857	1769049	0.0026374120113263561	0.0026427230144891647	0.0026456464883234769	-0.00090243701833698804	0.0045168228248108656	-0.19979464622342721
CMASS	South	30	0.45	0.46	1	5	5.75	6.00	72890	732398	1833819	0.0027255077197603722	0.0027382130337053113	0.002742511257500991	-0.0030654715185818408	0.004441410193992361	-0.69020229717316517
CMASS	South	30	0.45	0.46	1	5	6.00	6.25	75829	759473	1896575	0.0028354030029045037	0.0028394382116653429	0.0028363640513021961	-0.0025065079783119239	0.0043567927458181494	-0.5753103543237823
CMASS	South	30	0.45	0.46	1	5	6.25	6.50	78371	782914	1954982	0.0029304536356885738	0.0029270769705410991	0.0029237128327342021	4.284737008842588e-06	0.0042872431143216316	0.00099941545057926099
CMASS	South	30	0.45	0.46	1	5	6.50	6.75	80893	806867	2018545	0.0030247564271446807	0.0030166299414617508	0.0030187725104126074	0.0034017318623266782	0.0042207655628844149	0.8059513876439941
CMASS	South	30	0.45	0.46	1	5	6.75	7.00	83231	830847	2077215	0.0031121790783835306	0.0031062838571582073	0.0031065146133560186	0.0019719776616523551	0.0041605927547635271	0.47396555680548336
CMASS	South	30	0.45	0.46	1	5	7.00	7.25	85282	854692	2134540	0.0031888702065661144	0.0031954330489756388	0.0031922452431707628	-0.0030544796754760936	0.0041078385195035955	-0.74357345376984463
CMASS	South	30	0.45	0.46	1	5	7.25	7.50	87769	877156	2193503	0.0032818642756982865	0.0032794191024454133	0.0032804255331972216	0.0010521817885369026	0.0040508799613561824	0.25974153728925742
CMASS	South	30	0.45	0.46	1	5	7.50	7.75	90452	900966	2247459	0.0033821871898444943	0.0033684374399238384	0.0033611177593164425	0.0019130746893461022	0.0039925197082236394	0.47916474536258996
CMASS	South	30	0.45	0.46	1	5	7.75	8.00	92652	922252	2299947	0.0034644497359204007	0.0034480193102121941	0.0034396145634632597	0.0023333076457238994	0.0039452600856678391	0.59142048814480774
CMASS	South	30	0.45	0.46	1	5	8.00	8.25	95161	943527	2355233	0.003558266430513332	0.0035275600548511478	0.0035222958299253259	0.0072231726024277933	0.0038951900352839053	1.8543825941733094
CMASS	South	30	0.45	0.46	1	5	8.25	8.50	95838	963599	2408792	0.0035835808594648724	0.0036026031489236783	0.0036023943349798027	-0.0053384226196295636	0.0038730510845271225	-1.3783506860925783
CMASS	South	30	0.45	0.46	1	5	8.50	8.75	99099	984936	2461816	0.0037055163879892044	0.0036823756926774435	0.0036816927373399771	0.0060998409091901195	0.0038155341646164682	1.5986859627040626
CMASS	South	30	0.45	0.46	1	5	8.75	9.00	101053	1004833	2515324	0.003778580485731169	0.0037567645150549411	0.0037617149709226606	0.0071154850250076855	0.0037781108155158926	1.8833447118030291
CMASS	South	30	0.45	0.46	1	5	9.00	9.25	102502	1025737	2564795	0.0038327615899420727	0.003834918203700426	0.0038356997940812336	-0.00035848044721002286	0.0037477242431095234	-0.095652834615331292
CMASS	South	30	0.45	0.46	1	5	9.25	9.50	103932	1046597	2611028	0.0038862322448914117	0.0039129073897483024	0.0039048421265404586	-0.008896750992469225	0.0037184105561687397	-2.3926220244049605
CMASS	South	30	0.45	0.46	1	5	9.50	9.75	106795	1065195	2659146	0.0039932857309892848	0.0039824396468009591	0.0039768035124179268	0.0013100847927298518	0.003673550846026147	0.35662628547717862
CMASS	South	30	0.45	0.46	1	5	9.75	10.00	108801	1084229	2708745	0.0040682942161839519	0.0040536019750480965	0.0040509797620155103	0.0029795330543107611	0.0036399895846035641	0.81855537909053266
CMASS	South	30	0.45	0.46	1	5	10.00	10.25	110309	1101104	2753433	0.0041246814523123463	0.0041166924599262324	0.0041178115175351145	0.002211866656890563	0.0036140481629537997	0.61201914229133603
CMASS	South	30	0.45	0.46	1	5	10.25	10.50	112145	1119193	2798394	0.00419333328621933	0.0041843217210201945	0.0041850515497566703	0.0023276640251128316	0.0035844635098725057	0.64937584626035805
CMASS	South	30	0.45	0.46	1	5	10.50	10.75	113532	1139367	2841109	0.0042451960823135489	0.004259746162023543	0.0042489326461812114	-0.005969404004349586	0.0035596047372549022	-1.6769850713686469
CMASS	South	30	0.45	0.46	1	5	10.75	11.00	115744	1154069	2882291	0.0043279073331862327	0.0043147124617970755	0.004310521111894788	0.0020887315600948515	0.0035288383645083925	0.5919034379988769
CMASS	South	30	0.45	0.46	1	5	11.00	11.25	117905	1171026	2920213	0.0044087115886726116	0.0043781095196980275	0.0043672341854898112	0.0045169857920397648	0.003498521589547048	1.2911127390311681
CMASS	South	30	0.45	0.46	1	5	11.25	11.50	119198	1188451	2963947	0.0044570595305254059	0.0044432562870462657	0.0044326392158311641	0.00071879801375650026	0.0034774295239191001	0.20670383362547839
CMASS	South	30	0.45	0.46	1	5	11.50	11.75	120279	1204404	3003829	0.0044974803543017944	0.0045028996947654304	0.0044922835067735386	-0.0035695717848949538	0.0034594878868250442	-1.0318208653047025
CMASS	South	30	0.45	0.46	1	5	11.75	12.00	122377	1220293	3038771	0.0045759289096050908	0.0045623038259789833	0.0045445399335853447	-0.00091072117926486789	0.0034319749165671867	-0.26536358843083024
CMASS	South	30	0.45	0.46	1	5	12.00	12.25	123645	1235417	3077719	0.0046233420497979313	0.0046188478552113936	0.0046027874097305634	-0.0025128796671861852	0.0034132622893177536	-0.73621053824388694
CMASS	South	30	0.45	0.46	1	5	12.25	12.50	126156	1250933	3111899	0.0047172335285236592	0.0046768574530406774	0.0046539042510226345	0.0037437111992818491	0.0033831426848683534	1.1065779802980809
CMASS	South	30	0.45	0.46	1	5	12.50	12.75	126889	1265766	3151888	0.0047446419131934956	0.0047323135219116338	0.0047137085625038695	-0.0013315562561145176	0.0033702100383823049	-0.3950959260550011
CMASS	South	30	0.45	0.46	1	5	12.75	13.00	129090	1280288	3180308	0.0048269418513358	0.0047866068565131327	0.0047562112140404596	0.0020897626078196542	0.0033444379817180129	0.6248471699110888
CMASS	South	30	0.45	0.46	1	5	13.00	13.25	130203	1294750	3215192	0.0048685592212369287	0.0048406758693906203	0.004808380900747089	-0.00091748488488867437	0.003328774173774631	-0.27562244748141063
CMASS	South	30	0.45	0.46	1	5	13.25	13.50	132004	1307111	3246322	0.004935902332819978	0.0048868898832323173	0.0048549364089221078	0.0035137381503290576	0.0033081343383661158	1.062150986306224
CMASS	South	30	0.45	0.46	1	5	13.50	13.75	132970	1318880	3275201	0.0049720230689605802	0.0049308905893971043	0.004898125503704838	0.0017082849071304136	0.0032952533281609712	0.51840776323068927
CMASS	South	30	0.45	0.46	1	5	13.75	14.00	133852	1332669	3311719	0.0050050028715237392	0.0049824434602702677	0.0049527388685469634	-0.0014426725614809122	0.0032824368283764197	-0.43951266601968281
CMASS	South	30	0.45	0.46	1	5	14.00	14.25	134866	1344202	3341062	0.0050429184268514522	0.0050255618343206104	0.0049966218841711067	-0.0023182377788795983	0.0032695284841342677	-0.70904345691713411
CMASS	South	30	0.45	0.46	1	5	14.25	14.50	135887	1355260	3369907	0.0050810957266439524	0.005066904328055866	0.0050397601313059747	-0.0025701219550797283	0.0032568793296612352	-0.7891363771672375
CMASS	South	30	0.45	0.46	1	5	14.50	14.75	137563	1368170	3399482	0.005143764829927234	0.0051151708856722652	0.0050839901073508253	-0.00050881964989089206	0.0032383903910177228	-0.15712115849349043
CMASS	South	30	0.45	0.46	1	5	14.75	15.00	139085	1379667	3426877	0.005200675554985202	0.0051581546666882019	0.0051249598518562749	0.0018197359071398598	0.0032219418280129411	0.56479477416950763
CMASS	South	30	0.45	0.46	1	5	15.00	15.25	139559	1391111	3454815	0.0052183993944579198	0.0052009402968479284	0.0051667416632084654	-0.003239863171149277	0.003214075128542172	-1.0080234722511923
CMASS	South	30	0.45	0.46	1	5	15.25	15.50	141226	1400569	3481631	0.0052807319691436181	0.0052363008779428861	0.0052068455021812036	0.0028761589781713449	0.0031975073021248885	0.89950036275445155
CMASS	South	30	0.45	0.46	1	5	15.50	15.75	142665	1412899	3509756	0.0053345391526905409	0.0052823989922271778	0.0052489069755966358	0.0035527670655091759	0.0031820443848528061	1.1165045599052883
CMASS	South	30	0.45	0.46	1	5	15.75	16.00	143040	1422322	3535732	0.0053485611775898429	0.0053176287189831287	0.005287754578563366	0.00020014510341346252	0.0031758748431518148	0.063020463115868161
CMASS	South	30	0.45	0.46	1	5	16.00	16.25	144275	1434884	3559220	0.0053947403795915451	0.0053645942106002632	0.0053228813301218255	-0.0021730169751673013	0.0031622539413846979	-0.68717345774443839
CMASS	South	30	0.45	0.46	1	5	16.25	16.50	145510	1443599	3586843	0.0054409195815932464	0.0053971769410128831	0.0053641920529717635	0.0020054749033983459	0.0031499252654621523	0.63667380473679447
CMASS	South	30	0.45	0.46	1	5	16.50	16.75	145999	1455399	3610542	0.0054592043020619367	0.0054412935467350754	0.0053996343590507799	-0.0043981556487482322	0.0031424060719200115	-1.3996140371702366
CMASS	South	30	0.45	0.46	1	5	16.75	17.00	147621	1462492	3633234	0.0055198542337597184	0.0054678121132085943	0.0054335706774416423	0.0032760565456661193	0.0031280023232191545	1.047331877392788
CMASS	South	30	0.45	0.46	1	5	17.00	17.25	148320	1471396	3658073	0.0055459912881720185	0.0055011014570518491	0.0054707178752430976	0.0026516171446280862	0.0031199445225152953	0.8498924020900076
CMASS	South	30	0.45	0.46	1	5	17.25	17.50	149155	1482325	3684909	0.0055772136636144647	0.0055419616590804801	0.0055108516245969304	0.00075160253488732473	0.0031103497662246884	0.241645664114365
CMASS	South	30	0.45	0.46	1	5	17.50	17.75	150827	1491937	3703529	0.0056397331986321533	0.0055778979992670659	0.0055386981893967655	0.0040867707032891092	0.0030953519571513041	1.32029273564426
CMASS	South	30	0.45	0.46	1	5	17.75	18.00	150395	1497818	3724888	0.0056235798259481572	0.0055998852669155589	0.0055706409808876176	-0.00099624567700261997	0.0030964775303438481	-0.32173515462002783
CMASS	South	30	0.45	0.46	1	5	18.00	18.25	151838	1505834	3743430	0.0056775365777606722	0.005629854649243449	0.0055983708952011806	0.0028933728718901915	0.0030837374405459474	0.93826823057216779
CMASS	South	30	0.45	0.46	1	5	18.25	18.50	152704	1517092	3766762	0.0057099181072614606	0.0056719448820587411	0.0056332643457870967	-0.00012555971555886498	0.0030742023619865781	-0.04084302227837959
CMASS	South	30	0.45	0.46	1	5	18.50	18.75	152747	1523164	3788898	0.0057115259661165811	0.0056946462405286693	0.0056663691555835062	-0.0020114043127635851	0.0030719399235208471	-0.65476681277615978
CMASS	South	30	0.45	0.46	1	5	18.75	19.00	153615	1530906	3806778	0.0057439822797501656	0.005723591220316908	0.0056931090362828101	-0.001772515603781428	0.0030635440529588162	-0.57858335742536693
CMASS	South	30	0.45	0.46	1	5	19.00	19.25	154214	1537132	3825056	0.0057663801275226511	0.0057468683378784653	0.0057204441335659134	-0.0012083702780708889	0.0030574791112160395	-0.39521783603953664
CMASS	South	30	0.45	0.46	1	5	19.25	19.50	155781	1545361	3841546	0.0058249734955685356	0.0057776340623265946	0.0057451052427790862	0.0025779534174848709	0.0030443343947471578	0.84680363035446982
CMASS	South	30	0.45	0.46	1	5	19.50	19.75	155953	1549256	3860885	0.0058314049309890151	0.0057921962809103188	0.0057740270857793013	0.0036438095345095417	0.0030418876913671984	1.1978777338987834
CMASS	South	30	0.45	0.46	1	5	19.75	20.00	156191	1559980	3875612	0.0058403042427917721	0.0058322900503819117	0.0057960515948989131	-0.0048695672581621453	0.0030371988337154735	-1.6033086817056013
CMASS	South	30	0.45	0.46	1	5	20.00	20.25	157809	1564628	3890774	0.0059008046062239616	0.005849667506601975	0.0058187266548073505	0.0034709050666052814	0.003024948048776076	1.1474263394406539
CMASS	South	30	0.45	0.46	1	5	20.25	20.50	157949	1569792	3907748	0.0059060394955197009	0.0058689741296485349	0.0058441115952430319	0.0020880558604657461	0.0030224439903240152	0.69085014218639007
CMASS	South	30	0.45	0.46	1	5	20.50	20.75	157754	1576985	3922679	0.0058987480425720645	0.0058958665656620715	0.0058664411902498168	-0.0045247020538411566	0.0030216546893151518	-1.497425258366192
CMASS	South	30	0.45	0.46	1	5	20.75	21.00	158810	1580276	3937130	0.005938234064688499	0.005908170612224083	0.0058880529361103121	0.0016891451993662604	0.0030136403608189513	0.56049992604533549
CMASS	South	30	0.45	0.46	1	5	21.00	21.25	159525	1584241	3948417	0.0059649693921631688	0.0059229945394858206	0.0059049328596815116	0.0040496942880276863	0.0030077806381018776	1.3464061297313656
CMASS	South	30	0.45	0.46	1	5	21.25	21.50	160267	1588910	3955297	0.0059927143054305885	0.0059404505083092878	0.0059152220307783351	0.0045704657322542903	0.003001643261890148	1.522654537360395
CMASS	South	30	0.45	0.46	1	5	21.50	21.75	159411	1591444	3964000	0.0059607066965937806	0.0059499243624533587	0.0059282375331120071	-0.0018394160389193133	0.0030064603573962314	-0.61182115187188235
CMASS	South	30	0.45	0.46	1	5	21.75	22.00	159661	1596971	3975587	0.0059700547131933158	0.0059705881319301862	0.0059455661123996376	-0.0042982346481897421	0.0030032561121816647	-1.431191509360606
CMASS	South	30	0.45	0.46	1	5	22.00	22.25	160257	1599093	3978748	0.0059923403847666071	0.0059785216435693806	0.0059502934481317684	-0.0024216375824136684	0.002998788150719329	-0.8075387325486072
CMASS	South	30	0.45	0.46	1	5	22.25	22.50	160168	1598789	3984926	0.0059890124908571728	0.005977385080167724	0.0059595327648521434	-0.001044528970936238	0.0029993805515405969	-0.3482482309221242
CMASS	South	30	0.45	0.46	1	5	22.50	22.75	161435	1602391	3993613	0.0060363882389836152	0.0059908518609991931	0.0059725243388809388	0.0045556709897419797	0.0029901694010688114	1.5235494644930794
CMASS	South	30	0.45	0.46	1	5	22.75	23.00	161393	1605526	3992288	0.0060348177721948927	0.0060025726710787762	0.0059705427761333673	3.6044657709842578e-05	0.0029896377481954009	0.012056530170452853
CMASS	South	30	0.45	0.46	1	5	23.00	23.25	161595	1609953	3996271	0.0060423709696073172	0.0060191238756153983	0.0059764994285285197	-0.0032422580018100244	0.0029871538530389791	-1.0854004049746266
CMASS	South	30	0.45	0.46	1	5	23.25	23.50	161711	1611496	4000334	0.0060467084493095015	0.0060248926826178854	0.005982575722448054	-0.0034268172154160738	0.0029859698581341985	-1.1476395872118219
CMASS	South	30	0.45	0.46	1	5	23.50	23.75	161577	1610763	4008920	0.0060416979124121506	0.0060221522188895491	0.0059954162490523178	-0.0011992955978271538	0.0029869279529564936	-0.40151473912856789
CMASS	South	30	0.45	0.46	1	5	23.75	24.00	162250	1610492	4010015	0.0060668627730980987	0.006021139032436099	0.0059970538424172918	0.0036081968266055246	0.002982686184409479	1.2097138631162723
CMASS	South	30	0.45	0.46	1	5	24.00	24.25	162143	1611334	4012874	0.0060628618219934977	0.0060242870139630552	0.0060013295313948818	0.002602310934697013	0.0029831206135511996	0.87234519545595612
CMASS	South	30	0.45	0.46	1	5	24.25	24.50	162152	1611029	4014709	0.006063198350591081	0.0060231467118659985	0.0060040738088603862	0.0034940835818026224	0.0029831229195596935	1.1712838109662429
CMASS	South	30	0.45	0.46	1	5	24.50	24.75	161893	1610813	4012132	0.0060535138053939624	0.0060223391536595589	0.0060002198562562415	0.001509170421754536	0.0029848587014700586	0.50560866449432318
CMASS	South	30	0.45	0.46	1	5	24.75	25.00	161278	1610897	4011025	0.0060305176845591073	0.0060226532040731744	0.0059985643166626107	-0.0027047150064829864	0.0029887915889710735	-0.90495269608749007
CMASS	South	30	0.45	0.46	1	5	25.00	25.25	161649	1611435	4014591	0.0060443901411928163	0.0060246646221984741	0.0060038973376119239	-0.00017351489101615592	0.0029862340850288849	-0.058104919465641142
CMASS	South	30	0.45	0.46	1	5	25.25	25.50	161173	1610006	4012314	0.0060265915175873024	0.0060193220264716085	0.0060004920407242101	-0.0019265911117364188	0.0029896837108155205	-0.6444130209382205
CMASS	South	30	0.45	0.46	1	5	25.50	25.75	161509	1609475	4011783	0.006039155251897077	0.0060173367792141098	0.0059996979201061267	0.00069663733585278238	0.002987666918306714	0.23317101768747622
CMASS	South	30	0.45	0.46	1	5	25.75	26.00	161478	1607113	4008710	0.0060379960978387348	0.0060085059806788705	0.0059951021900508158	0.0026832447591144861	0.0029885089928591109	0.897854001954139
CMASS	South	30	0.45	0.46	1	5	26.00	26.25	160930	1604419	4007149	0.0060175052454525544	0.0059984339352707697	0.005992767684806318	0.0022368729145498438	0.0029927495930112667	0.74743069709989696
CMASS	South	30	0.45	0.46	1	5	26.25	26.50	160448	1603247	4001448	0.0059994822694486513	0.0059940521842617523	0.0059842417306750694	-0.000731983866448797	0.0029962301703119402	-0.24430161397533404
CMASS	South	30	0.45	0.46	1	5	26.50	26.75	160455	1601506	4000941	0.0059997440139134385	0.0059875431155700289	0.0059834835025143005	0.0013606263448809009	0.0029966426633011665	0.45405024814737355
CMASS	South	30	0.45	0.46	1	5	26.75	27.00	159843	1598208	3995408	0.0059768600692777767	0.0059752128981402156	0.0059752087955842531	0.00027498094841688824	0.0030015378234505034	0.091613354417361986
CMASS	South	30	0.45	0.46	1	5	27.00	27.25	160151	1597047	3990858	0.0059883768257284042	0.0059708722727806005	0.0059684041838850453	0.0025193441310237541	0.0029998837313879334	0.83981392500773633
CMASS	South	30	0.45	0.46	1	5	27.25	27.50	159694	1596317	3979115	0.0059712886513844541	0.0059681430251384646	0.0059508423036248696	-0.0023786708747067847	0.0030031743468243279	-0.79205220876439719
CMASS	South	30	0.45	0.46	1	5	27.50	27.75	159125	1593107	3974903	0.0059500125656039128	0.0059561418129038682	0.0059445431773661747	-0.0029822111319079462	0.0030077837380390214	-0.99149785743979457
CMASS	South	30	0.45	0.46	1	5	27.75	28.00	160296	1588464	3966675	0.0059937986753561346	0.0059387830501608048	0.0059322380465835194	0.0081707141954560566	0.0030014521595233502	2.7222536829484625
CMASS	South	30	0.45	0.46	1	5	28.00	28.25	158974	1585391	3959630	0.0059443663635777941	0.0059272940391960341	0.005921702114842658	0.0019386993478798223	0.0030109670436128406	0.64387929851055059
CMASS	South	30	0.45	0.46	1	5	28.25	28.50	158108	1584145	3948417	0.0059119848340770057	0.0059226356247274025	0.0059049328596815116	-0.0048016728335530867	0.0030171307709382822	-1.5914699090287818
CMASS	South	30	0.45	0.46	1	5	28.50	28.75	157910	1580990	3938093	0.0059045812049301743	0.0059108400407398157	0.0058894931209600562	-0.0046872888757022394	0.0030193892528581731	-1.5523963567351318
CMASS	South	30	0.45	0.46	1	5	28.75	29.00	158175	1574818	3930879	0.0059144901025256812	0.0058877648127298688	0.0058787044464989387	0.0030049007779941379	0.0030193515297560099	0.99521395517565336
CMASS	South	30	0.45	0.46	1	5	29.00	29.25	158235	1572610	3920303	0.0059167336265095695	0.0058795097732862586	0.0058628878369756813	0.0035139537861875346	0.0030196587451298881	1.1636923516125279
CMASS	South	30	0.45	0.46	1	5	29.25	29.50	156906	1566722	3909798	0.0058670395702664418	0.0058574963347699646	0.0058471774093053121	-0.00013266058371014391	0.0030301999246967405	-0.043779482214666231
CMASS	South	30	0.45	0.46	1	5	29.50	29.75	156857	1564520	3895980	0.005865207359012933	0.0058492637274987552	0.0058265123270064877	-0.0011684123530529562	0.0030312708600417366	-0.38545296906818438
CMASS	South	30	0.45	0.46	1	5	29.75	30.00	155466	1557142	3891272	0.0058131949946531218	0.0058216796328361842	0.0058194714232966257	-0.0018374259352516259	0.003042707463906801	-0.60387860385776038
CMASS	South	31	0.46	0.47	0	5	0.25	0.50	8044	80110	200838	0.00021311422943892777	0.00021221551554495869	0.00021281698048035381	0.0070491500536193543	0.0133875592391804	0.5265448262584802
CMASS	South	31	0.46	0.47	0	5	0.50	0.75	13373	131418	330423	0.00035429843240760583	0.00034813304983007592	0.00035013107649578242	0.023315294731728112	0.010403902698220915	2.2410143008849044
CMASS	South	31	0.46	0.47	0	5	0.75	1.00	18287	182111	457726	0.00048448780628414624	0.00048242141744361469	0.00048502706264427265	0.0096325223910569049	0.0088787946338846555	1.0848907749589967
CMASS	South	31	0.46	0.47	0	5	1.00	1.25	23034	232673	581132	0.00061025275495975415	0.00061636275931084973	0.00061579361226714552	-0.010846412274738284	0.0078947053198078609	-1.3738843738124809
CMASS	South	31	0.46	0.47	0	5	1.25	1.50	27890	280941	703160	0.00073890550211980308	0.0007442271770405223	0.00074509997109394434	-0.0059708509460353323	0.0071774063235826059	-0.83189535005383097
CMASS	South	31	0.46	0.47	0	5	1.50	1.75	32807	328264	823217	0.00086917435668857582	0.00086958824110411087	0.00087231776964566182	0.0026545878194783471	0.0066243007569807867	0.40073479705475373
CMASS	South	31	0.46	0.47	0	5	1.75	2.00	37440	376744	942243	0.00099191903905935554	0.00099801425775146576	0.00099844307421279857	-0.0056752381554100902	0.0061958040845585738	-0.91598089254535042
CMASS	South	31	0.46	0.47	0	5	2.00	2.25	41896	423026	1057092	0.0011099743605884284	0.0011206176592051143	0.0011201422416571474	-0.009926164509432036	0.0058540842244864033	-1.6955964637326155
CMASS	South	31	0.46	0.47	0	5	2.25	2.50	46788	470245	1171958	0.0012395808760552651	0.0012457032219128587	0.0012418594230663245	-0.0080251794357850299	0.0055436881889139389	-1.4476246069960221
CMASS	South	31	0.46	0.47	0	5	2.50	2.75	51492	515513	1284345	0.0013642066014755432	0.0013656204851470266	0.0013609497445455543	-0.0044708662442106036	0.0052875666105561799	-0.84554324767935729
CMASS	South	31	0.46	0.47	0	5	2.75	3.00	56101	559775	1395991	0.0014863154383084644	0.0014828728025737018	0.0014792548690872724	-0.00011850408968067967	0.0050682402663728013	-0.023381703205142199
CMASS	South	31	0.46	0.47	0	5	3.00	3.25	60113	602757	1504726	0.0015926076173871538	0.0015967343340822953	0.0015944753670634087	-0.0040048807563511177	0.0048924516401591686	-0.81858361633612897
