curve_id	kind	bin_start	bin_end	theta_deg	value
CMASS_North_f1_g10_W3_OFFICIAL_OBS_r20	LINEAR_SIGN_CROSSING	67	68	17.134292118914388	0
CMASS_North_f1_g10_W3_OFFICIAL_OBS_r20	LINEAR_SIGN_CROSSING	68	69	17.510179918201157	0
CMASS_North_f1_g10_W3_OFFICIAL_OBS_r20	LINEAR_SIGN_CROSSING	70	71	18.040662344108551	0
CMASS_North_f1_g10_W3_OFFICIAL_OBS_r20	LINEAR_SIGN_CROSSING	76	77	19.612257323785467	0
CMASS_North_f1_g10_W3_OFFICIAL_OBS_r20	LINEAR_SIGN_CROSSING	78	79	19.975277635294468	0
CMASS_North_f1_g10_W3_OFFICIAL_OBS_r20	LINEAR_SIGN_CROSSING	81	82	20.780739377091383	0
CMASS_North_f1_g10_W3_OFFICIAL_OBS_r20	LINEAR_SIGN_CROSSING	86	87	21.963718965976419	0
CMASS_North_f1_g10_W3_OFFICIAL_OBS_r20	LINEAR_SIGN_CROSSING	106	107	27.037705028019506	0
CMASS_North_f1_g10_W3_OFFICIAL_OBS_r20	LINEAR_SIGN_CROSSING	108	109	27.508031869901888	0
CMASS_North_f1_g10_W3_OFFICIAL_OBS_r20	LINEAR_SIGN_CROSSING	110	111	27.884278548853992	0
CMASS_North_f1_g10_W3_OFFICIAL_OBS_r20	LINEAR_SIGN_CROSSING	113	114	28.839650608629153	0
CMASS_North_f1_g10_W3_OFFICIAL_OBS_r20	LINEAR_SIGN_CROSSING	114	115	28.902199218808267	0
CMASS_North_f1_g11_W0_UNIT_r5	STRICT_MIN	8	8	2.375	0.027610426681582163
CMASS_North_f1_g11_W0_UNIT_r5	STRICT_MAX	9	9	2.625	0.02774496123811665
CMASS_North_f1_g11_W0_UNIT_r5	STRICT_MIN	10	10	2.875	0.024643984336491932
CMASS_North_f1_g11_W0_UNIT_r5	STRICT_MAX	11	11	3.125	0.032098594790898195
CMASS_North_f1_g11_W0_UNIT_r5	STRICT_MIN	17	17	4.625	0.0071719745311031253
CMASS_North_f1_g11_W0_UNIT_r5	STRICT_MAX	18	18	4.875	0.0084059875192178234
CMASS_North_f1_g11_W0_UNIT_r5	STRICT_MIN	19	19	5.125	0.0039967981271394224
CMASS_North_f1_g11_W0_UNIT_r5	STRICT_MAX	20	20	5.375	0.0085145142234634083
CMASS_North_f1_g11_W0_UNIT_r5	STRICT_MIN	21	21	5.625	0.0068429005344629451
CMASS_North_f1_g11_W0_UNIT_r5	STRICT_MAX	23	23	6.125	0.0086292118393964355
CMASS_North_f1_g11_W0_UNIT_r5	STRICT_MIN	24	24	6.375	0.0076926740940154413
CMASS_North_f1_g11_W0_UNIT_r5	STRICT_MAX	26	26	6.875	0.011714763050655507
CMASS_North_f1_g11_W0_UNIT_r5	STRICT_MIN	27	27	7.125	0.00963417407009628
CMASS_North_f1_g11_W0_UNIT_r5	STRICT_MAX	28	28	7.375	0.011004556339253718
CMASS_North_f1_g11_W0_UNIT_r5	STRICT_MIN	31	31	8.125	0.00087057897621776884
CMASS_North_f1_g11_W0_UNIT_r5	STRICT_MAX	36	36	9.375	0.010316945171504237
CMASS_North_f1_g11_W0_UNIT_r5	STRICT_MIN	38	38	9.875	0.0047349876431322683
CMASS_North_f1_g11_W0_UNIT_r5	STRICT_MAX	39	39	10.125	0.005200838901896274
CMASS_North_f1_g11_W0_UNIT_r5	STRICT_MIN	41	41	10.625	-0.0029962020226883294
CMASS_North_f1_g11_W0_UNIT_r5	STRICT_MAX	43	43	11.125	0.0045132833710637282
CMASS_North_f1_g11_W0_UNIT_r5	STRICT_MIN	44	44	11.375	0.00044244674512566569
CMASS_North_f1_g11_W0_UNIT_r5	STRICT_MAX	45	45	11.625	0.0022705099429733621
CMASS_North_f1_g11_W0_UNIT_r5	STRICT_MIN	47	47	12.125	-0.0025473102361255992
CMASS_North_f1_g11_W0_UNIT_r5	STRICT_MAX	48	48	12.375	-0.0010958586091996435
CMASS_North_f1_g11_W0_UNIT_r5	STRICT_MIN	49	49	12.625	-0.0054372422840722242
CMASS_North_f1_g11_W0_UNIT_r5	STRICT_MAX	50	50	12.875	-0.0028748436867856424
CMASS_North_f1_g11_W0_UNIT_r5	STRICT_MIN	52	52	13.375	-0.0090407205508891541
CMASS_North_f1_g11_W0_UNIT_r5	STRICT_MAX	54	54	13.875	0.00094163816690017485
CMASS_North_f1_g11_W0_UNIT_r5	STRICT_MIN	58	58	14.875	-0.0022389101040730828
CMASS_North_f1_g11_W0_UNIT_r5	STRICT_MAX	60	60	15.375	0.0017693132681031801
CMASS_North_f1_g11_W0_UNIT_r5	STRICT_MIN	65	65	16.625	-0.0041931355326910004
CMASS_North_f1_g11_W0_UNIT_r5	STRICT_MAX	66	66	16.875	-0.0011825295187089461
CMASS_North_f1_g11_W0_UNIT_r5	STRICT_MIN	71	71	18.125	-0.0088168331619095965
CMASS_North_f1_g11_W0_UNIT_r5	STRICT_MAX	73	73	18.625	-0.0052671933808988557
CMASS_North_f1_g11_W0_UNIT_r5	STRICT_MIN	75	75	19.125	-0.0079781305144741039
CMASS_North_f1_g11_W0_UNIT_r5	STRICT_MAX	77	77	19.625	-0.0038130666809281558
CMASS_North_f1_g11_W0_UNIT_r5	STRICT_MIN	78	78	19.875	-0.0056501412552501101
CMASS_North_f1_g11_W0_UNIT_r5	STRICT_MAX	81	81	20.625	0.0034805301905655121
CMASS_North_f1_g11_W0_UNIT_r5	STRICT_MIN	86	86	21.875	-0.0045851882006831806
CMASS_North_f1_g11_W0_UNIT_r5	STRICT_MAX	87	87	22.125	-0.001915172070866329
CMASS_North_f1_g11_W0_UNIT_r5	STRICT_MIN	89	89	22.625	-0.0044884496199796772
CMASS_North_f1_g11_W0_UNIT_r5	STRICT_MAX	90	90	22.875	-0.002950255239353855
CMASS_North_f1_g11_W0_UNIT_r5	STRICT_MIN	91	91	23.125	-0.0034506652933326931
CMASS_North_f1_g11_W0_UNIT_r5	STRICT_MAX	93	93	23.625	0.0023675419722742229
CMASS_North_f1_g11_W0_UNIT_r5	STRICT_MIN	95	95	24.125	-0.0017665263672467717
CMASS_North_f1_g11_W0_UNIT_r5	STRICT_MAX	96	96	24.375	-0.00033618217853772581
CMASS_North_f1_g11_W0_UNIT_r5	STRICT_MIN	98	98	24.875	-0.0026704493137206832
CMASS_North_f1_g11_W0_UNIT_r5	STRICT_MAX	102	102	25.875	0.0029714890651016939
CMASS_North_f1_g11_W0_UNIT_r5	STRICT_MIN	103	103	26.125	0.0021792353906693904
CMASS_North_f1_g11_W0_UNIT_r5	STRICT_MAX	104	104	26.375	0.0024345564121222561
CMASS_North_f1_g11_W0_UNIT_r5	STRICT_MIN	108	108	27.375	-0.0049255767746310261
CMASS_North_f1_g11_W0_UNIT_r5	STRICT_MAX	111	111	28.125	-0.0014622172963525287
CMASS_North_f1_g11_W0_UNIT_r5	STRICT_MIN	112	112	28.375	-0.0016711133897035636
CMASS_North_f1_g11_W0_UNIT_r5	STRICT_MAX	113	113	28.625	0.001682028722828538
CMASS_North_f1_g11_W0_UNIT_r5	STRICT_MIN	114	114	28.875	-0.00068812598707763723
CMASS_North_f1_g11_W0_UNIT_r5	STRICT_MAX	115	115	29.125	0.0022200239364158292
CMASS_North_f1_g11_W0_UNIT_r5	STRICT_MIN	117	117	29.625	1.707882596115733e-05
CMASS_North_f1_g11_W0_UNIT_r5	LINEAR_SIGN_CROSSING	40	41	10.514188972711569	0
CMASS_North_f1_g11_W0_UNIT_r5	LINEAR_SIGN_CROSSING	41	42	10.761135524450022	0
CMASS_North_f1_g11_W0_UNIT_r5	LINEAR_SIGN_CROSSING	45	46	11.820979185593872	0
CMASS_North_f1_g11_W0_UNIT_r5	LINEAR_SIGN_CROSSING	53	54	13.791754523048134	0
CMASS_North_f1_g11_W0_UNIT_r5	LINEAR_SIGN_CROSSING	55	56	14.200913306343789	0
CMASS_North_f1_g11_W0_UNIT_r5	LINEAR_SIGN_CROSSING	58	59	15.038204081478192	0
CMASS_North_f1_g11_W0_UNIT_r5	LINEAR_SIGN_CROSSING	60	61	15.548435193443487	0
CMASS_North_f1_g11_W0_UNIT_r5	LINEAR_SIGN_CROSSING	80	81	20.452661150436505	0
CMASS_North_f1_g11_W0_UNIT_r5	LINEAR_SIGN_CROSSING	81	82	20.788962236910162	0
CMASS_North_f1_g11_W0_UNIT_r5	LINEAR_SIGN_CROSSING	92	93	23.400348459246029	0
CMASS_North_f1_g11_W0_UNIT_r5	LINEAR_SIGN_CROSSING	93	94	23.771741639794374	0
CMASS_North_f1_g11_W0_UNIT_r5	LINEAR_SIGN_CROSSING	100	101	25.546750556434404	0
CMASS_North_f1_g11_W0_UNIT_r5	LINEAR_SIGN_CROSSING	106	107	26.885641041448494	0
CMASS_North_f1_g11_W0_UNIT_r5	LINEAR_SIGN_CROSSING	112	113	28.499593093106455	0
CMASS_North_f1_g11_W0_UNIT_r5	LINEAR_SIGN_CROSSING	113	114	28.802417608626815	0
CMASS_North_f1_g11_W0_UNIT_r5	LINEAR_SIGN_CROSSING	114	115	28.934154961503069	0
CMASS_North_f1_g11_W1_SPECTRO_r5	STRICT_MIN	8	8	2.375	0.025079009121410853
CMASS_North_f1_g11_W1_SPECTRO_r5	STRICT_MAX	9	9	2.625	0.026181834426673642
CMASS_North_f1_g11_W1_SPECTRO_r5	STRICT_MIN	10	10	2.875	0.024445316318706795
CMASS_North_f1_g11_W1_SPECTRO_r5	STRICT_MAX	11	11	3.125	0.030918677475966116
CMASS_North_f1_g11_W1_SPECTRO_r5	STRICT_MIN	17	17	4.625	0.0067177639737290139
CMASS_North_f1_g11_W1_SPECTRO_r5	STRICT_MAX	18	18	4.875	0.0078979167297724886
CMASS_North_f1_g11_W1_SPECTRO_r5	STRICT_MIN	19	19	5.125	0.0048241825036417904
CMASS_North_f1_g11_W1_SPECTRO_r5	STRICT_MAX	20	20	5.375	0.009445813176892276
CMASS_North_f1_g11_W1_SPECTRO_r5	STRICT_MIN	22	22	5.875	0.0076442251819736542
CMASS_North_f1_g11_W1_SPECTRO_r5	STRICT_MAX	23	23	6.125	0.010670141035501821
CMASS_North_f1_g11_W1_SPECTRO_r5	STRICT_MIN	24	24	6.375	0.0091070311853312779
CMASS_North_f1_g11_W1_SPECTRO_r5	STRICT_MAX	26	26	6.875	0.0120746388892982
CMASS_North_f1_g11_W1_SPECTRO_r5	STRICT_MIN	27	27	7.125	0.0093195670956670133
CMASS_North_f1_g11_W1_SPECTRO_r5	STRICT_MAX	28	28	7.375	0.01061219100882306
CMASS_North_f1_g11_W1_SPECTRO_r5	STRICT_MIN	32	32	8.375	0.00063472793476671431
CMASS_North_f1_g11_W1_SPECTRO_r5	STRICT_MAX	36	36	9.375	0.0087819376241426838
CMASS_North_f1_g11_W1_SPECTRO_r5	STRICT_MIN	38	38	9.875	0.003110843850632121
CMASS_North_f1_g11_W1_SPECTRO_r5	STRICT_MAX	39	39	10.125	0.0057109186592084809
CMASS_North_f1_g11_W1_SPECTRO_r5	STRICT_MIN	41	41	10.625	-0.0027993139886092885
CMASS_North_f1_g11_W1_SPECTRO_r5	STRICT_MAX	43	43	11.125	0.0049384125807126677
CMASS_North_f1_g11_W1_SPECTRO_r5	STRICT_MIN	44	44	11.375	0.0017836393747056379
CMASS_North_f1_g11_W1_SPECTRO_r5	STRICT_MAX	45	45	11.625	0.003636585486548972
CMASS_North_f1_g11_W1_SPECTRO_r5	STRICT_MIN	47	47	12.125	-0.0021637642795384743
CMASS_North_f1_g11_W1_SPECTRO_r5	STRICT_MAX	48	48	12.375	-0.0017433013908410943
CMASS_North_f1_g11_W1_SPECTRO_r5	STRICT_MIN	49	49	12.625	-0.0063422825100158666
CMASS_North_f1_g11_W1_SPECTRO_r5	STRICT_MAX	50	50	12.875	-0.0025663933488596696
CMASS_North_f1_g11_W1_SPECTRO_r5	STRICT_MIN	52	52	13.375	-0.0091443456417296693
CMASS_North_f1_g11_W1_SPECTRO_r5	STRICT_MAX	55	55	14.125	0.00072808856702095352
CMASS_North_f1_g11_W1_SPECTRO_r5	STRICT_MIN	57	57	14.625	-0.0020573742287347823
CMASS_North_f1_g11_W1_SPECTRO_r5	STRICT_MAX	60	60	15.375	0.0026602635239197491
CMASS_North_f1_g11_W1_SPECTRO_r5	STRICT_MIN	65	65	16.625	-0.0052152049075722684
CMASS_North_f1_g11_W1_SPECTRO_r5	STRICT_MAX	66	66	16.875	-0.00054800558911758995
CMASS_North_f1_g11_W1_SPECTRO_r5	STRICT_MIN	71	71	18.125	-0.0092054884736161927
CMASS_North_f1_g11_W1_SPECTRO_r5	STRICT_MAX	73	73	18.625	-0.0059863651664272812
CMASS_North_f1_g11_W1_SPECTRO_r5	STRICT_MIN	75	75	19.125	-0.0091918273906873814
CMASS_North_f1_g11_W1_SPECTRO_r5	STRICT_MAX	77	77	19.625	-0.0037378208254166905
CMASS_North_f1_g11_W1_SPECTRO_r5	STRICT_MIN	78	78	19.875	-0.0056359041850799528
CMASS_North_f1_g11_W1_SPECTRO_r5	STRICT_MAX	79	79	20.125	-0.0013597396777992384
CMASS_North_f1_g11_W1_SPECTRO_r5	STRICT_MIN	80	80	20.375	-0.0014592051298087305
CMASS_North_f1_g11_W1_SPECTRO_r5	STRICT_MAX	81	81	20.625	0.0042309624608766402
CMASS_North_f1_g11_W1_SPECTRO_r5	STRICT_MIN	86	86	21.875	-0.0047622275544789774
CMASS_North_f1_g11_W1_SPECTRO_r5	STRICT_MAX	87	87	22.125	-0.0029515014187329698
CMASS_North_f1_g11_W1_SPECTRO_r5	STRICT_MIN	89	89	22.625	-0.004724849679339586
CMASS_North_f1_g11_W1_SPECTRO_r5	STRICT_MAX	90	90	22.875	-0.0029687062498153583
CMASS_North_f1_g11_W1_SPECTRO_r5	STRICT_MIN	91	91	23.125	-0.0040428345789390221
CMASS_North_f1_g11_W1_SPECTRO_r5	STRICT_MAX	93	93	23.625	0.0026456478961952704
CMASS_North_f1_g11_W1_SPECTRO_r5	STRICT_MIN	95	95	24.125	-0.0020012474654448071
CMASS_North_f1_g11_W1_SPECTRO_r5	STRICT_MAX	96	96	24.375	6.1741228246271889e-05
CMASS_North_f1_g11_W1_SPECTRO_r5	STRICT_MIN	98	98	24.875	-0.0029508391354947038
CMASS_North_f1_g11_W1_SPECTRO_r5	STRICT_MAX	99	99	25.125	-0.0013038009135385926
CMASS_North_f1_g11_W1_SPECTRO_r5	STRICT_MIN	100	100	25.375	-0.0016963643409001177
CMASS_North_f1_g11_W1_SPECTRO_r5	STRICT_MAX	102	102	25.875	0.003842017917592738
CMASS_North_f1_g11_W1_SPECTRO_r5	STRICT_MIN	103	103	26.125	0.0021483004038680758
CMASS_North_f1_g11_W1_SPECTRO_r5	STRICT_MAX	104	104	26.375	0.0029032425630159623
CMASS_North_f1_g11_W1_SPECTRO_r5	STRICT_MIN	108	108	27.375	-0.0045628784777291959
CMASS_North_f1_g11_W1_SPECTRO_r5	STRICT_MAX	111	111	28.125	-0.0012447448740280425
CMASS_North_f1_g11_W1_SPECTRO_r5	STRICT_MIN	112	112	28.375	-0.0020338503914742682
CMASS_North_f1_g11_W1_SPECTRO_r5	STRICT_MAX	113	113	28.625	0.002069534422949769
CMASS_North_f1_g11_W1_SPECTRO_r5	STRICT_MIN	114	114	28.875	-0.00055527456269403354
CMASS_North_f1_g11_W1_SPECTRO_r5	STRICT_MAX	115	115	29.125	0.0019087209980132639
CMASS_North_f1_g11_W1_SPECTRO_r5	STRICT_MIN	117	117	29.625	0.00042739807520862687
CMASS_North_f1_g11_W1_SPECTRO_r5	LINEAR_SIGN_CROSSING	40	41	10.526679597493349	0
CMASS_North_f1_g11_W1_SPECTRO_r5	LINEAR_SIGN_CROSSING	41	42	10.751649939649068	0
CMASS_North_f1_g11_W1_SPECTRO_r5	LINEAR_SIGN_CROSSING	46	47	11.940762558875891	0
CMASS_North_f1_g11_W1_SPECTRO_r5	LINEAR_SIGN_CROSSING	53	54	13.852261015663002	0
CMASS_North_f1_g11_W1_SPECTRO_r5	LINEAR_SIGN_CROSSING	55	56	14.198532958826073	0
CMASS_North_f1_g11_W1_SPECTRO_r5	LINEAR_SIGN_CROSSING	58	59	15.01048069692942	0
CMASS_North_f1_g11_W1_SPECTRO_r5	LINEAR_SIGN_CROSSING	60	61	15.560165768943902	0
CMASS_North_f1_g11_W1_SPECTRO_r5	LINEAR_SIGN_CROSSING	80	81	20.439110815127723	0
CMASS_North_f1_g11_W1_SPECTRO_r5	LINEAR_SIGN_CROSSING	81	82	20.820729416545753	0
CMASS_North_f1_g11_W1_SPECTRO_r5	LINEAR_SIGN_CROSSING	92	93	23.433022908084794	0
CMASS_North_f1_g11_W1_SPECTRO_r5	LINEAR_SIGN_CROSSING	93	94	23.782822187161589	0
CMASS_North_f1_g11_W1_SPECTRO_r5	LINEAR_SIGN_CROSSING	95	96	24.367517987563978	0
CMASS_North_f1_g11_W1_SPECTRO_r5	LINEAR_SIGN_CROSSING	96	97	24.402024004793095	0
CMASS_North_f1_g11_W1_SPECTRO_r5	LINEAR_SIGN_CROSSING	100	101	25.526873586854464	0
CMASS_North_f1_g11_W1_SPECTRO_r5	LINEAR_SIGN_CROSSING	105	106	26.834595374545245	0
CMASS_North_f1_g11_W1_SPECTRO_r5	LINEAR_SIGN_CROSSING	112	113	28.498912969624794	0
CMASS_North_f1_g11_W1_SPECTRO_r5	LINEAR_SIGN_CROSSING	113	114	28.82211285985656	0
CMASS_North_f1_g11_W1_SPECTRO_r5	LINEAR_SIGN_CROSSING	114	115	28.931338835543055	0
CMASS_North_f1_g11_W2_IMAGING_r5	STRICT_MIN	10	10	2.875	0.02226190502136962
CMASS_North_f1_g11_W2_IMAGING_r5	STRICT_MAX	11	11	3.125	0.029476435949163892
CMASS_North_f1_g11_W2_IMAGING_r5	STRICT_MIN	17	17	4.625	0.0054051931150702337
CMASS_North_f1_g11_W2_IMAGING_r5	STRICT_MAX	18	18	4.875	0.0066690365926861438
CMASS_North_f1_g11_W2_IMAGING_r5	STRICT_MIN	19	19	5.125	0.0021455673537662022
CMASS_North_f1_g11_W2_IMAGING_r5	STRICT_MAX	20	20	5.375	0.0066674471866241805
CMASS_North_f1_g11_W2_IMAGING_r5	STRICT_MIN	21	21	5.625	0.0049150668699611683
CMASS_North_f1_g11_W2_IMAGING_r5	STRICT_MAX	23	23	6.125	0.0063365616128826614
CMASS_North_f1_g11_W2_IMAGING_r5	STRICT_MIN	24	24	6.375	0.0059799082428612562
CMASS_North_f1_g11_W2_IMAGING_r5	STRICT_MAX	26	26	6.875	0.0099454061039848368
CMASS_North_f1_g11_W2_IMAGING_r5	STRICT_MIN	27	27	7.125	0.0079317722118806347
CMASS_North_f1_g11_W2_IMAGING_r5	STRICT_MAX	28	28	7.375	0.0093089219602669315
CMASS_North_f1_g11_W2_IMAGING_r5	STRICT_MIN	31	31	8.125	-0.0010193083953633497
CMASS_North_f1_g11_W2_IMAGING_r5	STRICT_MAX	36	36	9.375	0.0085506560070214947
CMASS_North_f1_g11_W2_IMAGING_r5	STRICT_MIN	38	38	9.875	0.0031420732376723805
CMASS_North_f1_g11_W2_IMAGING_r5	STRICT_MAX	39	39	10.125	0.003491743472363083
CMASS_North_f1_g11_W2_IMAGING_r5	STRICT_MIN	41	41	10.625	-0.0042514162311506482
CMASS_North_f1_g11_W2_IMAGING_r5	STRICT_MAX	43	43	11.125	0.0033373358605343316
CMASS_North_f1_g11_W2_IMAGING_r5	STRICT_MIN	44	44	11.375	-0.00050412301037459678
CMASS_North_f1_g11_W2_IMAGING_r5	STRICT_MAX	45	45	11.625	0.0011777986415515529
CMASS_North_f1_g11_W2_IMAGING_r5	STRICT_MIN	47	47	12.125	-0.0034544909008092143
CMASS_North_f1_g11_W2_IMAGING_r5	STRICT_MAX	48	48	12.375	-0.0020939533288213898
CMASS_North_f1_g11_W2_IMAGING_r5	STRICT_MIN	49	49	12.625	-0.0063722888723081227
CMASS_North_f1_g11_W2_IMAGING_r5	STRICT_MAX	50	50	12.875	-0.0037261597955108861
CMASS_North_f1_g11_W2_IMAGING_r5	STRICT_MIN	52	52	13.375	-0.010031043768426874
CMASS_North_f1_g11_W2_IMAGING_r5	STRICT_MAX	55	55	14.125	0.00012226072371861077
CMASS_North_f1_g11_W2_IMAGING_r5	STRICT_MIN	58	58	14.875	-0.0028377740572625241
CMASS_North_f1_g11_W2_IMAGING_r5	STRICT_MAX	60	60	15.375	0.00096441621262323418
CMASS_North_f1_g11_W2_IMAGING_r5	STRICT_MIN	65	65	16.625	-0.0045923086401577886
CMASS_North_f1_g11_W2_IMAGING_r5	STRICT_MAX	66	66	16.875	-0.0018071898937106125
CMASS_North_f1_g11_W2_IMAGING_r5	STRICT_MIN	71	71	18.125	-0.0094381768802907842
CMASS_North_f1_g11_W2_IMAGING_r5	STRICT_MAX	73	73	18.625	-0.0055852299396657763
CMASS_North_f1_g11_W2_IMAGING_r5	STRICT_MIN	75	75	19.125	-0.0080292296321776199
CMASS_North_f1_g11_W2_IMAGING_r5	STRICT_MAX	77	77	19.625	-0.0041320407519323992
CMASS_North_f1_g11_W2_IMAGING_r5	STRICT_MIN	78	78	19.875	-0.0059514245340938155
CMASS_North_f1_g11_W2_IMAGING_r5	STRICT_MAX	81	81	20.625	0.0032311041683272487
CMASS_North_f1_g11_W2_IMAGING_r5	STRICT_MIN	86	86	21.875	-0.0047429124263594826
CMASS_North_f1_g11_W2_IMAGING_r5	STRICT_MAX	87	87	22.125	-0.0021005227532122856
CMASS_North_f1_g11_W2_IMAGING_r5	STRICT_MIN	89	89	22.625	-0.0042866892935006558
CMASS_North_f1_g11_W2_IMAGING_r5	STRICT_MAX	90	90	22.875	-0.00267926220991749
CMASS_North_f1_g11_W2_IMAGING_r5	STRICT_MIN	91	91	23.125	-0.0030394480941575239
CMASS_North_f1_g11_W2_IMAGING_r5	STRICT_MAX	93	93	23.625	0.0026524879234121929
CMASS_North_f1_g11_W2_IMAGING_r5	STRICT_MIN	95	95	24.125	-0.0014504552022992871
CMASS_North_f1_g11_W2_IMAGING_r5	STRICT_MAX	96	96	24.375	-0.00014152939871889093
CMASS_North_f1_g11_W2_IMAGING_r5	STRICT_MIN	98	98	24.875	-0.0023999035797423818
CMASS_North_f1_g11_W2_IMAGING_r5	STRICT_MAX	102	102	25.875	0.0031679523303892237
CMASS_North_f1_g11_W2_IMAGING_r5	STRICT_MIN	103	103	26.125	0.0023053599993412381
CMASS_North_f1_g11_W2_IMAGING_r5	STRICT_MAX	104	104	26.375	0.0025309936218321115
CMASS_North_f1_g11_W2_IMAGING_r5	STRICT_MIN	108	108	27.375	-0.0044576085482444803
CMASS_North_f1_g11_W2_IMAGING_r5	STRICT_MAX	111	111	28.125	-0.0010514448007493526
CMASS_North_f1_g11_W2_IMAGING_r5	STRICT_MIN	112	112	28.375	-0.0012473842934127338
CMASS_North_f1_g11_W2_IMAGING_r5	STRICT_MAX	113	113	28.625	0.0021867943819739093
CMASS_North_f1_g11_W2_IMAGING_r5	STRICT_MIN	114	114	28.875	-5.4104341030892161e-05
CMASS_North_f1_g11_W2_IMAGING_r5	STRICT_MAX	115	115	29.125	0.002825965202412955
CMASS_North_f1_g11_W2_IMAGING_r5	STRICT_MIN	117	117	29.625	0.00066959232360912528
CMASS_North_f1_g11_W2_IMAGING_r5	LINEAR_SIGN_CROSSING	30	31	8.0738805258027977	0
CMASS_North_f1_g11_W2_IMAGING_r5	LINEAR_SIGN_CROSSING	32	33	8.4006110519169273	0
CMASS_North_f1_g11_W2_IMAGING_r5	LINEAR_SIGN_CROSSING	40	41	10.461239020932769	0
CMASS_North_f1_g11_W2_IMAGING_r5	LINEAR_SIGN_CROSSING	41	42	10.820237592866846	0
CMASS_North_f1_g11_W2_IMAGING_r5	LINEAR_SIGN_CROSSING	43	44	11.342191955757206	0
CMASS_North_f1_g11_W2_IMAGING_r5	LINEAR_SIGN_CROSSING	44	45	11.449932594184347	0
CMASS_North_f1_g11_W2_IMAGING_r5	LINEAR_SIGN_CROSSING	45	46	11.730180487655304	0
CMASS_North_f1_g11_W2_IMAGING_r5	LINEAR_SIGN_CROSSING	53	54	13.864711115875512	0
CMASS_North_f1_g11_W2_IMAGING_r5	LINEAR_SIGN_CROSSING	55	56	14.139117045437166	0
CMASS_North_f1_g11_W2_IMAGING_r5	LINEAR_SIGN_CROSSING	58	59	15.092251674744444	0
CMASS_North_f1_g11_W2_IMAGING_r5	LINEAR_SIGN_CROSSING	60	61	15.469164590007876	0
CMASS_North_f1_g11_W2_IMAGING_r5	LINEAR_SIGN_CROSSING	80	81	20.467039595706087	0
CMASS_North_f1_g11_W2_IMAGING_r5	LINEAR_SIGN_CROSSING	81	82	20.777036331361295	0
CMASS_North_f1_g11_W2_IMAGING_r5	LINEAR_SIGN_CROSSING	91	92	23.372892373472006	0
CMASS_North_f1_g11_W2_IMAGING_r5	LINEAR_SIGN_CROSSING	93	94	23.792091439390369	0
CMASS_North_f1_g11_W2_IMAGING_r5	LINEAR_SIGN_CROSSING	100	101	25.513846288562949	0
CMASS_North_f1_g11_W2_IMAGING_r5	LINEAR_SIGN_CROSSING	106	107	26.933179531161805	0
CMASS_North_f1_g11_W2_IMAGING_r5	LINEAR_SIGN_CROSSING	112	113	28.465806595355168	0
CMASS_North_f1_g11_W2_IMAGING_r5	LINEAR_SIGN_CROSSING	113	114	28.868963990822582	0
CMASS_North_f1_g11_W2_IMAGING_r5	LINEAR_SIGN_CROSSING	114	115	28.879696443975984	0
CMASS_North_f1_g11_W3_OFFICIAL_OBS_r5	STRICT_MIN	8	8	2.375	0.023180266501692793
CMASS_North_f1_g11_W3_OFFICIAL_OBS_r5	STRICT_MAX	9	9	2.625	0.023775053954613785
CMASS_North_f1_g11_W3_OFFICIAL_OBS_r5	STRICT_MIN	10	10	2.875	0.021934116158917299
CMASS_North_f1_g11_W3_OFFICIAL_OBS_r5	STRICT_MAX	11	11	3.125	0.028248211372938183
CMASS_North_f1_g11_W3_OFFICIAL_OBS_r5	STRICT_MIN	17	17	4.625	0.0048814559342106722
CMASS_North_f1_g11_W3_OFFICIAL_OBS_r5	STRICT_MAX	18	18	4.875	0.0061342226386962018
CMASS_North_f1_g11_W3_OFFICIAL_OBS_r5	STRICT_MIN	19	19	5.125	0.002839639398171175
CMASS_North_f1_g11_W3_OFFICIAL_OBS_r5	STRICT_MAX	20	20	5.375	0.0074751100584249898
CMASS_North_f1_g11_W3_OFFICIAL_OBS_r5	STRICT_MIN	22	22	5.875	0.0057474834733554437
CMASS_North_f1_g11_W3_OFFICIAL_OBS_r5	STRICT_MAX	23	23	6.125	0.0082828485644244731
CMASS_North_f1_g11_W3_OFFICIAL_OBS_r5	STRICT_MIN	24	24	6.375	0.0072412909915467337
CMASS_North_f1_g11_W3_OFFICIAL_OBS_r5	STRICT_MAX	26	26	6.875	0.010413434406688878
CMASS_North_f1_g11_W3_OFFICIAL_OBS_r5	STRICT_MIN	27	27	7.125	0.0076321066271468228
CMASS_North_f1_g11_W3_OFFICIAL_OBS_r5	STRICT_MAX	28	28	7.375	0.0089546080680639809
CMASS_North_f1_g11_W3_OFFICIAL_OBS_r5	STRICT_MIN	31	31	8.125	-0.0011846241087518727
CMASS_North_f1_g11_W3_OFFICIAL_OBS_r5	STRICT_MAX	36	36	9.375	0.007080529235722114
CMASS_North_f1_g11_W3_OFFICIAL_OBS_r5	STRICT_MIN	38	38	9.875	0.001596611328698812
CMASS_North_f1_g11_W3_OFFICIAL_OBS_r5	STRICT_MAX	39	39	10.125	0.0040388440953865552
CMASS_North_f1_g11_W3_OFFICIAL_OBS_r5	STRICT_MIN	41	41	10.625	-0.0039860728746781036
