surface	grouping	group_key	metric	count	min	q25	median	q75	q90	q95	max
RELATION	relation_type_sample_factor	RANDOM_DENSITY|CMASS|4	raw_rms_difference	112	0.00022041184334752089	0.00040840898446862486	0.00054332207911735541	0.00082659365379683712	0.0015245595394558038	0.0016459135765537866	0.0025083913025423709
RELATION	relation_type_sample_factor	RANDOM_DENSITY|CMASS|4	raw_max_abs_difference	112	0.00072323316455618833	0.0015911196906122781	0.002524116021834534	0.0040164252737793782	0.0055321655353561417	0.006309180577959447	0.0098223085774897384
RELATION	relation_type_sample_factor	RANDOM_DENSITY|CMASS|4	raw_relative_l2	112	0.0052617079929887425	0.0092762136719073355	0.01248293493452474	0.017866005075498841	0.028785323474069442	0.031068366021279843	0.047077578880669983
RELATION	relation_type_sample_factor	RANDOM_DENSITY|CMASS|4	centered_rms_difference	112	0.0002203924527557874	0.00040157952855700242	0.00053034558731870278	0.00080711259136782604	0.0015214704441853957	0.001644025787502542	0.0024965039343771639
RELATION	relation_type_sample_factor	RANDOM_DENSITY|CMASS|4	centered_relative_l2	112	0.0053963072862791006	0.0093510927145736729	0.012378169500575031	0.01779094185534251	0.029489455086839887	0.031746174972144499	0.047951441676773336
RELATION	relation_type_sample_factor	RANDOM_DENSITY|CMASS|4	centered_cosine	112	0.99780441141570664	0.99971260683343532	0.99988961847804547	0.99994309347957144	0.99997029217476752	0.99997173581783838	0.9999799878366652
RELATION	relation_type_sample_factor	RANDOM_DENSITY|CMASS|4	difference_rms_difference	112	0.00017119379812147314	0.00033850201860830296	0.00056504066302641789	0.00097175295934304998	0.0015529945493553512	0.0017024269776924029	0.0028748696662443947
RELATION	relation_type_sample_factor	RANDOM_DENSITY|CMASS|4	difference_relative_l2	112	0.010202044659647504	0.020012581234465508	0.030038789972051463	0.047935265295049212	0.072572189300002268	0.07554231506016014	0.10305361355571678
RELATION	relation_type_sample_factor	RANDOM_DENSITY|CMASS|4	difference_cosine	112	0.99129179412586621	0.99791660500083923	0.99911387676221342	0.9996447415275389	0.99981167410458127	0.99986665760479798	0.99989703218526449
RELATION	relation_type_sample_factor	RANDOM_DENSITY|LOWZ|1	raw_rms_difference	448	0.0013500059259816792	0.002648847882288973	0.0036606258832697965	0.005043551616593929	0.0071702052644743207	0.0076417605430184783	0.011657614351644844
RELATION	relation_type_sample_factor	RANDOM_DENSITY|LOWZ|1	raw_max_abs_difference	448	0.0045502081450456977	0.011035454924535663	0.015761305844672863	0.022676697503787785	0.030939352579480772	0.036421426469318119	0.082257317923166484
RELATION	relation_type_sample_factor	RANDOM_DENSITY|LOWZ|1	raw_relative_l2	448	0.0066861213542932776	0.011765397572487813	0.015741941318041273	0.020901995919526704	0.025879599373772735	0.032087679801460239	0.047155297928406947
RELATION	relation_type_sample_factor	RANDOM_DENSITY|LOWZ|1	centered_rms_difference	448	0.001317822809144765	0.002639140111631833	0.0036568704420626595	0.0049338483750632402	0.007019010341344248	0.0076096518560602152	0.011428371525346337
RELATION	relation_type_sample_factor	RANDOM_DENSITY|LOWZ|1	centered_relative_l2	448	0.0067197323140387811	0.011795113124402411	0.015906590820820916	0.0210648609135165	0.025988130228010938	0.032498600964103522	0.047634462629393505
RELATION	relation_type_sample_factor	RANDOM_DENSITY|LOWZ|1	centered_cosine	448	0.99824510924345478	0.99958789342557275	0.99978222546832718	0.99988111667395263	0.99993037146094699	0.99993676456731895	0.99995497255847621
RELATION	relation_type_sample_factor	RANDOM_DENSITY|LOWZ|1	difference_rms_difference	448	0.0014322122459104409	0.0028208795323911898	0.003943784072483034	0.0051421187359013366	0.0072958780925608327	0.0081986130350147676	0.010427836844410589
RELATION	relation_type_sample_factor	RANDOM_DENSITY|LOWZ|1	difference_relative_l2	448	0.018552710173602129	0.034913853607982291	0.046419601735038993	0.060851268471918143	0.080928577941125457	0.09382884498274266	0.119359598488485
RELATION	relation_type_sample_factor	RANDOM_DENSITY|LOWZ|1	difference_cosine	448	0.98589277632947503	0.99643075991597241	0.99797995920085358	0.99886194122506966	0.99928313281194336	0.99944909246711322	0.99965590056634934
RELATION	relation_type_sample_factor	RANDOM_DENSITY|LOWZ|2	raw_rms_difference	224	0.00063559120752544498	0.0013688479052798293	0.0018012804513775804	0.0024651316633009755	0.0034471167246066885	0.003588626514977085	0.0044702318633305085
RELATION	relation_type_sample_factor	RANDOM_DENSITY|LOWZ|2	raw_max_abs_difference	224	0.0019863937793380693	0.0047884405654222625	0.0076766687450277246	0.011505176674431655	0.015322444449922035	0.018994121823827592	0.021220793994307985
RELATION	relation_type_sample_factor	RANDOM_DENSITY|LOWZ|2	raw_relative_l2	224	0.005631119749761597	0.0098185269570677681	0.012709987420844657	0.018809569252343492	0.022824679176129924	0.024517981131011741	0.028804133288829175
RELATION	relation_type_sample_factor	RANDOM_DENSITY|LOWZ|2	centered_rms_difference	224	0.00063515613871583689	0.0013381730220402271	0.0017910255219243726	0.0024104651412447465	0.0033803652936153761	0.003548077077016037	0.0044152570753660603
RELATION	relation_type_sample_factor	RANDOM_DENSITY|LOWZ|2	centered_relative_l2	224	0.0057615409866590955	0.010053040407979488	0.012884063427002884	0.019233590030147518	0.022810991332363726	0.025205647268363548	0.028408919189928647
RELATION	relation_type_sample_factor	RANDOM_DENSITY|LOWZ|2	centered_cosine	224	0.99919296287708381	0.99967057328382369	0.99985085307746213	0.99991359139649716	0.99995117195498473	0.99996233960670677	0.99996819557690708
RELATION	relation_type_sample_factor	RANDOM_DENSITY|LOWZ|2	difference_rms_difference	224	0.00070285305402963344	0.0014262723206047655	0.0019606754615286975	0.0025326900412158126	0.0038815734442012137	0.0043342334250475682	0.0046255626247136148
RELATION	relation_type_sample_factor	RANDOM_DENSITY|LOWZ|2	difference_relative_l2	224	0.016707378439762159	0.031627604060137531	0.040277815350707971	0.057437301604218303	0.07352980887606235	0.083435529389551455	0.0952660101695883
RELATION	relation_type_sample_factor	RANDOM_DENSITY|LOWZ|2	difference_cosine	224	0.99143905453738412	0.99676434240019474	0.99842970689369182	0.99902007687541028	0.99940415585151998	0.99956812911339465	0.999730952946841
RELATION	relation_type_sample_factor	RANDOM_DENSITY|LOWZ|4	raw_rms_difference	112	0.00038665633680321816	0.00068975896695062477	0.001000303803091187	0.0014144937433440848	0.0017582593779472372	0.0018013383702540524	0.0021302151581674175
RELATION	relation_type_sample_factor	RANDOM_DENSITY|LOWZ|4	raw_max_abs_difference	112	0.0012411576206814781	0.0024709868344813691	0.0042668558308545865	0.0055085911858751609	0.0079918358030164824	0.008477470508377544	0.0091410870753458884
RELATION	relation_type_sample_factor	RANDOM_DENSITY|LOWZ|4	raw_relative_l2	112	0.006012625537663777	0.00869155525137549	0.012844668991855945	0.01773205165191968	0.020635008767126685	0.024625339566516601	0.029676715508574238
RELATION	relation_type_sample_factor	RANDOM_DENSITY|LOWZ|4	centered_rms_difference	112	0.00038659319679545999	0.00067521399646475579	0.00099661858840641962	0.0013752666243493571	0.0017288134279546787	0.0017725198296601494	0.002106603137543156
RELATION	relation_type_sample_factor	RANDOM_DENSITY|LOWZ|4	centered_relative_l2	112	0.0061617483253885849	0.0089230240618054808	0.013291882418833334	0.018063526786534466	0.021010175847400187	0.024913797678776176	0.02942205027792015
RELATION	relation_type_sample_factor	RANDOM_DENSITY|LOWZ|4	centered_cosine	112	0.99929122427776407	0.99973418881462517	0.99983098123866077	0.99992863297564527	0.99995186151547333	0.99996197534058506	0.99997068216444762
RELATION	relation_type_sample_factor	RANDOM_DENSITY|LOWZ|4	difference_rms_difference	112	0.00041220887805174097	0.00069947852078685094	0.00097475468863036322	0.0014191385188850251	0.0017348126145803446	0.0020243009083973111	0.0023017096610561394
RELATION	relation_type_sample_factor	RANDOM_DENSITY|LOWZ|4	difference_relative_l2	112	0.018576378266982715	0.028814506598192149	0.040048247821350622	0.059498197198583173	0.073054584299804048	0.073909888898438567	0.083270482499948617
RELATION	relation_type_sample_factor	RANDOM_DENSITY|LOWZ|4	difference_cosine	112	0.99309546554925032	0.9965422660294696	0.99845534839808903	0.99917138350882739	0.99954682154294183	0.99960907993211345	0.99966403382438074
RELATION	relation_type_sample_factor	WEIGHT_LANE|CMASS|1	raw_rms_difference	486	0.00028442583141049648	0.0019434399927633214	0.0025031413052008962	0.0035981247178153947	0.0056102008269677418	0.0066079292668272307	0.011167353546190152
RELATION	relation_type_sample_factor	WEIGHT_LANE|CMASS|1	raw_max_abs_difference	486	0.00098961530576413548	0.008559667747511393	0.013208084326199021	0.021425337530015798	0.030635917044777528	0.034680286800687216	0.060049061991968689
RELATION	relation_type_sample_factor	WEIGHT_LANE|CMASS|1	raw_relative_l2	486	0.0021400215669449994	0.015800173803931707	0.021300459860195652	0.031898057705408364	0.052375984042401735	0.057907140311124136	0.10173699587497222
RELATION	relation_type_sample_factor	WEIGHT_LANE|CMASS|1	centered_rms_difference	486	0.00018654890104528982	0.0016530272191060667	0.0023221749768488238	0.0031181215823259979	0.0047417473355160569	0.0058681861949905958	0.010024787428598097
RELATION	relation_type_sample_factor	WEIGHT_LANE|CMASS|1	centered_relative_l2	486	0.0014262518102349916	0.01470570432354497	0.02002400862146534	0.027841944948294957	0.044650058252057201	0.056966035400353235	0.091057969112653431
RELATION	relation_type_sample_factor	WEIGHT_LANE|CMASS|1	centered_cosine	486	0.99198075272198438	0.99945571320905091	0.99978964115883628	0.99991568673479048	0.99995393055162785	0.99998949081532784	0.99999812743195804
RELATION	relation_type_sample_factor	WEIGHT_LANE|CMASS|1	difference_rms_difference	486	0.0001272927942284155	0.001088946909784587	0.0019553114955030274	0.002797485389434346	0.0047296108091223442	0.007022999970121329	0.011621779232725964
RELATION	relation_type_sample_factor	WEIGHT_LANE|CMASS|1	difference_relative_l2	486	0.0024789752810817178	0.019730425946856072	0.035530275302294689	0.049246376242524731	0.083596522715351007	0.11110168222738617	0.18985456446434454
RELATION	relation_type_sample_factor	WEIGHT_LANE|CMASS|1	difference_cosine	486	0.96602975053933904	0.9980620995691788	0.99920090002607131	0.99977614817580229	0.9999653866717948	0.99998594442434607	0.99999453017534656
RELATION	relation_type_sample_factor	WEIGHT_LANE|CMASS|2	raw_rms_difference	252	0.00021833710470136385	0.0012882374032408433	0.0016618755005236574	0.0027036696552488579	0.0043685250721203529	0.005658239353918783	0.010890328768139593
RELATION	relation_type_sample_factor	WEIGHT_LANE|CMASS|2	raw_max_abs_difference	252	0.0005473056951365296	0.00589174607647662	0.010420843646861359	0.014224373356026415	0.020487881898843527	0.030149751899893516	0.047175660074041281
RELATION	relation_type_sample_factor	WEIGHT_LANE|CMASS|2	raw_relative_l2	252	0.0023735025807732875	0.017175354634629821	0.021405767441320136	0.037442801129438583	0.05880086402029739	0.071757475274939878	0.10173699587497184
RELATION	relation_type_sample_factor	WEIGHT_LANE|CMASS|2	centered_rms_difference	252	0.00013335775021352909	0.0011751275036927696	0.0015213750507397949	0.0020991874291909672	0.0036944221044232246	0.0043561470856454789	0.0094193099482671704
RELATION	relation_type_sample_factor	WEIGHT_LANE|CMASS|2	centered_relative_l2	252	0.0014932755048012395	0.014817009448482897	0.019358046994990195	0.030486408041331247	0.048367682827692979	0.056285372197108399	0.089550296347187058
RELATION	relation_type_sample_factor	WEIGHT_LANE|CMASS|2	centered_cosine	252	0.9919807527219846	0.99942212304727063	0.99981425474328889	0.99993318612268189	0.99995543774848961	0.99998642877904909	0.99999780444849939
RELATION	relation_type_sample_factor	WEIGHT_LANE|CMASS|2	difference_rms_difference	252	8.2982563884889871e-05	0.00063627919355616666	0.0010846223536915248	0.0015141297187246923	0.0035245844700151096	0.004322367518116022	0.011621779232725848
RELATION	relation_type_sample_factor	WEIGHT_LANE|CMASS|2	difference_relative_l2	252	0.0025966589940309309	0.019867668756799767	0.033613484538343383	0.046565858344754636	0.086868439247387685	0.11493133851577998	0.15419135486889377
RELATION	relation_type_sample_factor	WEIGHT_LANE|CMASS|2	difference_cosine	252	0.97665721725192944	0.99821907448443026	0.99923480120328789	0.99978460387560331	0.99997604367741166	0.99998814096565725	0.99999517854729003
RELATION	relation_type_sample_factor	WEIGHT_LANE|CMASS|4	raw_rms_difference	126	0.00027045074104791724	0.00077772528002307336	0.0010267412591507135	0.0021713170278267069	0.0032134613931915864	0.0038418760392383796	0.005724444126668767
RELATION	relation_type_sample_factor	WEIGHT_LANE|CMASS|4	raw_max_abs_difference	126	0.00086884150469487831	0.0036941918589754458	0.0066673834064933934	0.0077854862079326514	0.0098193690420921749	0.010797616506039016	0.022268068196906132
RELATION	relation_type_sample_factor	WEIGHT_LANE|CMASS|4	raw_relative_l2	126	0.0049296021647846642	0.017407264092691842	0.021646096890781383	0.048567729715640794	0.080520655441719213	0.095786009038010739	0.10576867602938277
RELATION	relation_type_sample_factor	WEIGHT_LANE|CMASS|4	centered_rms_difference	126	0.00017187389523654913	0.00064965936254566235	0.00088117526458895393	0.0013303339905150237	0.0023946884391990077	0.0027774575517587846	0.0039708960464220179
RELATION	relation_type_sample_factor	WEIGHT_LANE|CMASS|4	centered_relative_l2	126	0.0032384051913101788	0.015310844824311555	0.019379379426200521	0.032804222803455817	0.062760082498227662	0.066072960754545162	0.075429416888634748
RELATION	relation_type_sample_factor	WEIGHT_LANE|CMASS|4	centered_cosine	126	0.99530379309128192	0.99911678103545787	0.99979881210120691	0.99991169328970153	0.99995654321115024	0.99996335172001882	0.99999361957279098
RELATION	relation_type_sample_factor	WEIGHT_LANE|CMASS|4	difference_rms_difference	126	5.7137664563212747e-05	0.00032807748505399314	0.00052730027947586234	0.0007440210027576295	0.0017390594489884472	0.0019051783286847175	0.0035872568799158399
RELATION	relation_type_sample_factor	WEIGHT_LANE|CMASS|4	difference_relative_l2	126	0.0028025417456132946	0.019378664543112809	0.030795486758885528	0.040322445143624826	0.072236784636831974	0.10095336982118328	0.12238277149191058
RELATION	relation_type_sample_factor	WEIGHT_LANE|CMASS|4	difference_cosine	126	0.98573388172461895	0.99882516556524192	0.99939540798030335	0.99980013210213747	0.9999664455484627	0.99998927481647537	0.99999264879288774
RELATION	relation_type_sample_factor	WEIGHT_LANE|LOWZ|1	raw_rms_difference	504	0	0	0.0015028869172876722	0.0032463100421775341	0.0044007057420802119	0.0057139437859357435	0.0077845491658425133
RELATION	relation_type_sample_factor	WEIGHT_LANE|LOWZ|1	raw_max_abs_difference	504	0	0	0.0076945612464829338	0.017330386895483552	0.025675693946912714	0.039954840697285519	0.073305717125964787
RELATION	relation_type_sample_factor	WEIGHT_LANE|LOWZ|1	raw_relative_l2	504	0	0	0.006609370839587664	0.013513261747324869	0.019001334622756046	0.023550406935693279	0.035989931577648231
RELATION	relation_type_sample_factor	WEIGHT_LANE|LOWZ|1	centered_rms_difference	504	0	0	0.0014362848080225366	0.0032244151926083785	0.0043829811894005831	0.0055980318446586441	0.0076934750017652615
RELATION	relation_type_sample_factor	WEIGHT_LANE|LOWZ|1	centered_relative_l2	504	0	0	0.0067175584750650092	0.013816773699875421	0.019326095811226508	0.023966055137926545	0.036089699525179042
RELATION	relation_type_sample_factor	WEIGHT_LANE|LOWZ|1	centered_cosine	504	0.99964436180976401	0.99985044583417526	0.99996826779031878	1	1	1.0000000000000002	1.0000000000000002
RELATION	relation_type_sample_factor	WEIGHT_LANE|LOWZ|1	difference_rms_difference	504	0	0	0.0015020260753148237	0.0029373034906173068	0.0043287593769655436	0.005148771832612779	0.0067194938311124731
RELATION	relation_type_sample_factor	WEIGHT_LANE|LOWZ|1	difference_relative_l2	504	0	0	0.018439958256575205	0.037858188156202253	0.049793965911019991	0.056580488515215854	0.073041547884909089
RELATION	relation_type_sample_factor	WEIGHT_LANE|LOWZ|1	difference_cosine	504	0.99589341573160373	0.99875125720511526	0.99969601129013153	0.99999999999999989	1	1.0000000000000002	1.0000000000000002
RELATION	relation_type_sample_factor	WEIGHT_LANE|LOWZ|2	raw_rms_difference	252	0	0	0.00080405954089136987	0.0019087502283084688	0.0021451321150196892	0.002449490076773757	0.003066958866294601
RELATION	relation_type_sample_factor	WEIGHT_LANE|LOWZ|2	raw_max_abs_difference	252	0	0	0.0046375215822884175	0.011533060249921179	0.013697340131292824	0.015297725501735693	0.024128939828884421
RELATION	relation_type_sample_factor	WEIGHT_LANE|LOWZ|2	raw_relative_l2	252	0	0	0.0067588025515598685	0.013158667816451319	0.016379887848416371	0.020246429560762683	0.021219086988817353
RELATION	relation_type_sample_factor	WEIGHT_LANE|LOWZ|2	centered_rms_difference	252	0	0	0.00079340094564736997	0.0018969161710256316	0.0020888182699966757	0.002406701718198461	0.0030450146527486615
RELATION	relation_type_sample_factor	WEIGHT_LANE|LOWZ|2	centered_relative_l2	252	0	0	0.006863375496221096	0.013322010867710829	0.015534608366251035	0.020508946340566575	0.02231656354261732
RELATION	relation_type_sample_factor	WEIGHT_LANE|LOWZ|2	centered_cosine	252	0.99980481507546581	0.99990203208966877	0.99997370744831438	0.99999999999999989	1	1.0000000000000002	1.0000000000000002
RELATION	relation_type_sample_factor	WEIGHT_LANE|LOWZ|2	difference_rms_difference	252	0	0	0.00080727718118975473	0.0015011644707767478	0.0020930164629285038	0.0022819754278852948	0.0027639819892708111
RELATION	relation_type_sample_factor	WEIGHT_LANE|LOWZ|2	difference_relative_l2	252	0	0	0.016493583591589256	0.035136007310501025	0.042381972187541382	0.045810199039832647	0.053392823770265115
RELATION	relation_type_sample_factor	WEIGHT_LANE|LOWZ|2	difference_cosine	252	0.99747053817139364	0.99897973906729565	0.99975988556047035	0.99999999999999989	1.0000000000000002	1.0000000000000002	1.0000000000000002
RELATION	relation_type_sample_factor	WEIGHT_LANE|LOWZ|4	raw_rms_difference	126	0	0	0.00056656535094634652	0.0011297865486113226	0.0012130567666948228	0.0016911300155810697	0.0017314735096832954
RELATION	relation_type_sample_factor	WEIGHT_LANE|LOWZ|4	raw_max_abs_difference	126	0	0	0.0029849200422734645	0.0072395305040965086	0.009364939117535942	0.01207831232214801	0.013804659833439259
RELATION	relation_type_sample_factor	WEIGHT_LANE|LOWZ|4	raw_relative_l2	126	0	0	0.0087055647846698281	0.014374853478200134	0.019397702173436875	0.019835611869555195	0.020930842276354989
RELATION	relation_type_sample_factor	WEIGHT_LANE|LOWZ|4	centered_rms_difference	126	0	0	0.00056654898807343009	0.0010752852442485708	0.0012092326220417159	0.0015924538823890954	0.0017118368619049476
RELATION	relation_type_sample_factor	WEIGHT_LANE|LOWZ|4	centered_relative_l2	126	0	0	0.0089177193483708159	0.014162912735529557	0.019329994256647935	0.020301823680814315	0.021834830933251476
RELATION	relation_type_sample_factor	WEIGHT_LANE|LOWZ|4	centered_cosine	126	0.99974112286613304	0.99990567537163955	0.99997228179190645	1	1	1.0000000000000002	1.0000000000000002
RELATION	relation_type_sample_factor	WEIGHT_LANE|LOWZ|4	difference_rms_difference	126	0	0	0.00040964233071522061	0.0007886277295639652	0.0010393790830525022	0.0011336330923315528	0.0014041064626700941
RELATION	relation_type_sample_factor	WEIGHT_LANE|LOWZ|4	difference_relative_l2	126	0	0	0.016259752709549626	0.030980108341771	0.040803223437033638	0.047445953837397963	0.048826006811613212
RELATION	relation_type_sample_factor	WEIGHT_LANE|LOWZ|4	difference_cosine	126	0.99842249992254517	0.99922819783861017	0.99978959572142412	1	1	1.0000000000000002	1.0000000000000002
CAP_COVARIANCE	nside	n16	rank	388	119	119	119	119	119	119	119
CAP_COVARIANCE	nside	n16	positive_condition	388	195.15451714225952	899.37483455851782	1384.0127374185131	1801.6884378155205	2241.4998954289326	2758.6935915871527	3899.2081765944063
CAP_COVARIANCE	nside	n16	difference_rms	388	0.0030292394608461785	0.0093604926205754432	0.013783525088016956	0.024765147478439772	0.034658493304329609	0.036555063794709713	0.05369546447239764
CAP_COVARIANCE	nside	n16	covariance_rms_scale	388	0.0043801437596332655	0.013073767710258647	0.018158874411495125	0.02891449081674511	0.04108359677836218	0.046445551854738837	0.068903861949206752
CAP_COVARIANCE	nside	n16	difference_to_covariance_rms	388	0.5014186198070536	0.68525454199924163	0.77860722240238345	0.86823512237481915	0.96356834292902738	1.034550559168032	1.4624930748284191
CAP_COVARIANCE	nside	n16	range_fraction	388	0.99999999999999845	0.99999999999999967	1	1	1	1	1
CAP_COVARIANCE	nside	n16	unresolved_fraction	388	0	0	0	3.3306690738754696e-16	7.7715611723760958e-16	8.8817841970012523e-16	1.5543122344752192e-15
CAP_COVARIANCE	nside	n16	range_quadratic_per_rank	388	0.5663533851452428	0.72294529060004131	0.82163172193133138	0.88243471545159236	0.9880329342265014	1.0337388646608268	1.1636880724886312
CAP_COVARIANCE	nside	n16	diagonal_standardized_rms	388	0.53016026207611144	0.70446110356211	0.77800327094973176	0.86747242754053411	0.98573935665102075	1.0102078115392616	1.1971424424365249
CAP_COVARIANCE	nside	n4	rank	388	68	69	70	75	75	75	75
CAP_COVARIANCE	nside	n4	positive_condition	388	18520.363522420499	292286.07104606426	750151.87879003887	15320305.59433048	33664680.27443698	54563963.464087054	142084014.69372371
CAP_COVARIANCE	nside	n4	difference_rms	388	0.0030292394608461785	0.0093604926205754432	0.013783525088016956	0.024765147478439772	0.034658493304329609	0.036555063794709713	0.05369546447239764
CAP_COVARIANCE	nside	n4	covariance_rms_scale	388	0.0043934603786549642	0.013159444748856743	0.018282020803060961	0.02860443603427958	0.042267137823450054	0.047198716741001324	0.074725508872328109
CAP_COVARIANCE	nside	n4	difference_to_covariance_rms	388	0.48194167487817124	0.6605205517111028	0.76110160732757137	0.85231035292579427	0.96437655814754242	1.0351976479832656	1.3541771350749769
CAP_COVARIANCE	nside	n4	range_fraction	388	0.71584873529679716	0.8834210238080642	0.92365912089585045	0.94585908665434837	0.96180696755939843	0.96522538776459543	0.98063196807797015
CAP_COVARIANCE	nside	n4	unresolved_fraction	388	0.019368031922029849	0.054140913345651576	0.076340879104149606	0.11657897619193583	0.15740722576105695	0.2006425317345823	0.28415126470320284
CAP_COVARIANCE	nside	n4	range_quadratic_per_rank	388	6.082804962105584	25.798361889589035	54.37077604464681	476.48795269470747	1667.8451636499824	2461.7218483745824	8607.1439316623055
CAP_COVARIANCE	nside	n4	diagonal_standardized_rms	388	0.44036364735097688	0.68127864523138515	0.76894466971834241	0.85841167054383216	0.93259343158191654	0.97629328620110767	1.1200901857152772
CAP_COVARIANCE	nside	n8	rank	388	119	119	119	119	119	119	119
CAP_COVARIANCE	nside	n8	positive_condition	388	1118.9798390241051	5533.3494235039443	9246.3038459220552	13401.821822046059	18498.839638528101	22147.493688190425	28162.318514161223
CAP_COVARIANCE	nside	n8	difference_rms	388	0.0030292394608461785	0.0093604926205754432	0.013783525088016956	0.024765147478439772	0.034658493304329609	0.036555063794709713	0.05369546447239764
CAP_COVARIANCE	nside	n8	covariance_rms_scale	388	0.0044829915520309318	0.013263490321277936	0.018560753366054367	0.029181325958876261	0.042648835533049947	0.04889950247815858	0.073595849280227582
CAP_COVARIANCE	nside	n8	difference_to_covariance_rms	388	0.4879145814383869	0.6748263412190374	0.75459112319251265	0.83411161148018831	0.95934064853325807	1.0274997478205004	1.3772268917901331
CAP_COVARIANCE	nside	n8	range_fraction	388	0.99999999999999867	0.99999999999999967	1	1	1	1	1
CAP_COVARIANCE	nside	n8	unresolved_fraction	388	0	0	0	3.3306690738754696e-16	6.6613381477509392e-16	8.8817841970012523e-16	1.3322676295501878e-15
CAP_COVARIANCE	nside	n8	range_quadratic_per_rank	388	1.4915103779871799	2.1697864787942227	2.5263254792159842	2.9107351180671532	3.3373936878468156	3.6954567391448743	5.0973140738017522
CAP_COVARIANCE	nside	n8	diagonal_standardized_rms	388	0.48663080271114845	0.675800411070967	0.74606177322583045	0.83366475826227104	0.90814170609169642	0.96324053906939888	1.1117248500452148
CAP_COVARIANCE	nside_sample_factor_lane	n16|CMASS|f1|W0_UNIT	rank	27	119	119	119	119	119	119	119
CAP_COVARIANCE	nside_sample_factor_lane	n16|CMASS|f1|W0_UNIT	positive_condition	27	196.7884764128514	497.12689613514289	1128.2586818089253	1433.3029348853775	1784.6794117003062	1806.8461609100943	2292.2452436912108
CAP_COVARIANCE	nside_sample_factor_lane	n16|CMASS|f1|W0_UNIT	difference_rms	27	0.008727901150709207	0.011097775149332047	0.012667708985430626	0.016264556759848739	0.018265701679770086	0.02198070569099677	0.02426424321483419
CAP_COVARIANCE	nside_sample_factor_lane	n16|CMASS|f1|W0_UNIT	covariance_rms_scale	27	0.013234595973118157	0.015084133311538706	0.016292684075262406	0.019545168378293096	0.024748713185037196	0.02686057731063568	0.028439971473687809
CAP_COVARIANCE	nside_sample_factor_lane	n16|CMASS|f1|W0_UNIT	difference_to_covariance_rms	27	0.52122802975560789	0.69067801593365075	0.75215308205263565	0.85397660222943617	0.95293155854774136	0.96779371329211539	1.0344904046168668
CAP_COVARIANCE	nside_sample_factor_lane	n16|CMASS|f1|W0_UNIT	range_fraction	27	0.99999999999999922	0.99999999999999967	1	1	1	1	1
CAP_COVARIANCE	nside_sample_factor_lane	n16|CMASS|f1|W0_UNIT	unresolved_fraction	27	0	0	0	3.3306690738754696e-16	4.8849813083506911e-16	5.5511151231257827e-16	7.7715611723760958e-16
CAP_COVARIANCE	nside_sample_factor_lane	n16|CMASS|f1|W0_UNIT	range_quadratic_per_rank	27	0.5955967680282489	0.71191306026697521	0.8202001650839269	0.96295022885756199	1.0164474380959729	1.031571100884878	1.0743738013558228
CAP_COVARIANCE	nside_sample_factor_lane	n16|CMASS|f1|W0_UNIT	diagonal_standardized_rms	27	0.5450274265657199	0.68175263205894177	0.75773554682268796	0.83943343018295069	0.87888163171116251	0.9178092259814572	1.0054164894424999
CAP_COVARIANCE	nside_sample_factor_lane	n16|CMASS|f1|W1_SPECTRO	rank	27	119	119	119	119	119	119	119
CAP_COVARIANCE	nside_sample_factor_lane	n16|CMASS|f1|W1_SPECTRO	positive_condition	27	204.58866475158231	494.4617450134067	1053.5853245309079	1378.9871841762119	1669.0295382311383	1726.1776351835313	2371.3146965506476
CAP_COVARIANCE	nside_sample_factor_lane	n16|CMASS|f1|W1_SPECTRO	difference_rms	27	0.00864504343179078	0.011904020394659241	0.013193253043690531	0.016310600210287265	0.020452373776353845	0.022983424076467585	0.026857207659589852
CAP_COVARIANCE	nside_sample_factor_lane	n16|CMASS|f1|W1_SPECTRO	covariance_rms_scale	27	0.01367057866300703	0.015496922592251713	0.017097992916062107	0.020514617468612124	0.025793639044803512	0.028002641660231222	0.030994546667012079
CAP_COVARIANCE	nside_sample_factor_lane	n16|CMASS|f1|W1_SPECTRO	difference_to_covariance_rms	27	0.54587201504069138	0.70429466173893351	0.77257596533119155	0.86600429487340436	0.96672365410622507	1.0186802443810707	1.0442497069264416
CAP_COVARIANCE	nside_sample_factor_lane	n16|CMASS|f1|W1_SPECTRO	range_fraction	27	0.99999999999999845	0.99999999999999967	1	1	1	1	1
CAP_COVARIANCE	nside_sample_factor_lane	n16|CMASS|f1|W1_SPECTRO	unresolved_fraction	27	0	0	0	3.3306690738754696e-16	5.1070259132757296e-16	8.5487172896137046e-16	1.5543122344752192e-15
CAP_COVARIANCE	nside_sample_factor_lane	n16|CMASS|f1|W1_SPECTRO	range_quadratic_per_rank	27	0.56643628882764352	0.74047499944867146	0.78741419274082158	0.93089768873300871	1.0361734353395944	1.0825465827035752	1.1636880724886312
CAP_COVARIANCE	nside_sample_factor_lane	n16|CMASS|f1|W1_SPECTRO	diagonal_standardized_rms	27	0.54047225192245929	0.69520617312146049	0.74072436657498775	0.82652746051507853	0.91787406647504022	0.95553581345427285	1.0173295502446067
CAP_COVARIANCE	nside_sample_factor_lane	n16|CMASS|f1|W2_IMAGING	rank	27	119	119	119	119	119	119	119
