selection_key	integer_counts_exact	label	max_weight_abs_difference	max_weight_relative_difference
CMASS_North_f1_g26	True	CMASS_North_f1_g26/DR/W3_OFFICIAL_OBS	4.6140048652887344e-05	6.915588096378116e-11
CMASS_North_f2_g00	True	CMASS_North_f2_g00/RR/RANDOM_UNIT	0.0	0.0
CMASS_North_f2_g00	True	CMASS_North_f2_g00/DD/W0_UNIT	0.0	0.0
CMASS_North_f2_g00	True	CMASS_North_f2_g00/DR/W0_UNIT	0.0	0.0
CMASS_North_f2_g00	True	CMASS_North_f2_g00/DD/W1_SPECTRO	1.8835649825632572e-05	4.207187862463e-11
CMASS_North_f2_g00	True	CMASS_North_f2_g00/DR/W1_SPECTRO	0.00022208690643310547	9.687608377091632e-12
CMASS_North_f2_g00	True	CMASS_North_f2_g00/DD/W2_IMAGING	7.916241884231567e-09	9.180092743459826e-15
CMASS_North_f2_g00	True	CMASS_North_f2_g00/DR/W2_IMAGING	0.0	0.0
CMASS_North_f2_g00	True	CMASS_North_f2_g00/DD/W3_OFFICIAL_OBS	8.197303395718336e-05	1.934733816542089e-10
CMASS_North_f2_g00	True	CMASS_North_f2_g00/DR/W3_OFFICIAL_OBS	0.0014922469854354858	3.9740506064864865e-11
CMASS_North_f2_g01	True	CMASS_North_f2_g01/RR/RANDOM_UNIT	0.0	0.0
CMASS_North_f2_g01	True	CMASS_North_f2_g01/DD/W0_UNIT	0.0	0.0
CMASS_North_f2_g01	True	CMASS_North_f2_g01/DR/W0_UNIT	0.0	0.0
CMASS_North_f2_g01	True	CMASS_North_f2_g01/DD/W1_SPECTRO	6.515486165881157e-05	2.733221174141655e-11
CMASS_North_f2_g01	True	CMASS_North_f2_g01/DR/W1_SPECTRO	0.0010558515787124634	1.0445051116325863e-11
CMASS_North_f2_g01	True	CMASS_North_f2_g01/DD/W2_IMAGING	3.259629011154175e-08	1.0545416051127047e-14
CMASS_North_f2_g01	True	CMASS_North_f2_g01/DR/W2_IMAGING	0.0	0.0
CMASS_North_f2_g01	True	CMASS_North_f2_g01/DD/W3_OFFICIAL_OBS	0.0003170003183186054	1.5060054758488366e-10
CMASS_North_f2_g01	True	CMASS_North_f2_g01/DR/W3_OFFICIAL_OBS	0.00483432412147522	4.320929150279563e-11
CMASS_North_f2_g02	True	CMASS_North_f2_g02/RR/RANDOM_UNIT	0.0	0.0
CMASS_North_f2_g02	True	CMASS_North_f2_g02/DD/W0_UNIT	0.0	0.0
CMASS_North_f2_g02	True	CMASS_North_f2_g02/DR/W0_UNIT	0.0	0.0
CMASS_North_f2_g02	True	CMASS_North_f2_g02/DD/W1_SPECTRO	0.00010488089174032211	2.3122756090948364e-11
CMASS_North_f2_g02	True	CMASS_North_f2_g02/DR/W1_SPECTRO	0.0013303756713867188	6.684482588573172e-12
CMASS_North_f2_g02	True	CMASS_North_f2_g02/DD/W2_IMAGING	5.494803190231323e-08	1.0087568264430502e-14
CMASS_North_f2_g02	True	CMASS_North_f2_g02/DR/W2_IMAGING	0.0	0.0
CMASS_North_f2_g02	True	CMASS_North_f2_g02/DD/W3_OFFICIAL_OBS	0.0007176008075475693	1.135977289604826e-10
CMASS_North_f2_g02	True	CMASS_North_f2_g02/DR/W3_OFFICIAL_OBS	0.011053860187530518	4.8196618519777354e-11
CMASS_North_f2_g03	True	CMASS_North_f2_g03/RR/RANDOM_UNIT	0.0	0.0
CMASS_North_f2_g03	True	CMASS_North_f2_g03/DD/W0_UNIT	0.0	0.0
CMASS_North_f2_g03	True	CMASS_North_f2_g03/DR/W0_UNIT	0.0	0.0
CMASS_North_f2_g03	True	CMASS_North_f2_g03/DD/W1_SPECTRO	0.00013696029782295227	2.210849494214129e-11
CMASS_North_f2_g03	True	CMASS_North_f2_g03/DR/W1_SPECTRO	0.002056121826171875	6.08951467742164e-12
CMASS_North_f2_g03	True	CMASS_North_f2_g03/DD/W2_IMAGING	4.190951585769653e-08	1.0041430841449275e-14
CMASS_North_f2_g03	True	CMASS_North_f2_g03/DR/W2_IMAGING	0.0	0.0
CMASS_North_f2_g03	True	CMASS_North_f2_g03/DD/W3_OFFICIAL_OBS	0.00041679851710796356	9.233025495758084e-11
CMASS_North_f2_g03	True	CMASS_North_f2_g03/DR/W3_OFFICIAL_OBS	0.007252514362335205	2.1479069381549467e-11
CMASS_North_f2_g04	True	CMASS_North_f2_g04/RR/RANDOM_UNIT	0.0	0.0
CMASS_North_f2_g04	True	CMASS_North_f2_g04/DD/W0_UNIT	0.0	0.0
CMASS_North_f2_g04	True	CMASS_North_f2_g04/DR/W0_UNIT	0.0	0.0
CMASS_North_f2_g04	True	CMASS_North_f2_g04/DD/W1_SPECTRO	7.971003651618958e-05	1.6271488144937348e-11
CMASS_North_f2_g04	True	CMASS_North_f2_g04/DR/W1_SPECTRO	0.0011321306228637695	4.4196149112527736e-12
CMASS_North_f2_g04	True	CMASS_North_f2_g04/DD/W2_IMAGING	8.940696716308594e-08	1.1240125535170607e-14
CMASS_North_f2_g04	True	CMASS_North_f2_g04/DR/W2_IMAGING	0.0	0.0
CMASS_North_f2_g04	True	CMASS_North_f2_g04/DD/W3_OFFICIAL_OBS	0.0014152582734823227	1.6755128306422714e-10
CMASS_North_f2_g04	True	CMASS_North_f2_g04/DR/W3_OFFICIAL_OBS	0.025220513343811035	7.375525270347005e-11
CMASS_North_f2_g05	True	CMASS_North_f2_g05/RR/RANDOM_UNIT	0.0	0.0
CMASS_North_f2_g05	True	CMASS_North_f2_g05/DD/W0_UNIT	0.0	0.0
CMASS_North_f2_g05	True	CMASS_North_f2_g05/DR/W0_UNIT	0.0	0.0
CMASS_North_f2_g05	True	CMASS_North_f2_g05/DD/W1_SPECTRO	0.00018724054098129272	3.595256251224856e-11
CMASS_North_f2_g05	True	CMASS_North_f2_g05/DR/W1_SPECTRO	0.0032152533531188965	1.084520530584661e-11
CMASS_North_f2_g05	True	CMASS_North_f2_g05/DD/W2_IMAGING	7.35744833946228e-08	1.09661085348778e-14
CMASS_North_f2_g05	True	CMASS_North_f2_g05/DR/W2_IMAGING	0.0	0.0
CMASS_North_f2_g05	True	CMASS_North_f2_g05/DD/W3_OFFICIAL_OBS	0.0007973946630954742	1.0778087120168851e-10
CMASS_North_f2_g05	True	CMASS_North_f2_g05/DR/W3_OFFICIAL_OBS	0.014371812343597412	5.527963416966149e-11
CMASS_North_f2_g06	True	CMASS_North_f2_g06/RR/RANDOM_UNIT	0.0	0.0
CMASS_North_f2_g06	True	CMASS_North_f2_g06/DD/W0_UNIT	0.0	0.0
CMASS_North_f2_g06	True	CMASS_North_f2_g06/DR/W0_UNIT	0.0	0.0
CMASS_North_f2_g06	True	CMASS_North_f2_g06/DD/W1_SPECTRO	9.56924632191658e-05	2.46435291729702e-11
CMASS_North_f2_g06	True	CMASS_North_f2_g06/DR/W1_SPECTRO	0.0013513565063476562	6.593114249917747e-12
CMASS_North_f2_g06	True	CMASS_North_f2_g06/DD/W2_IMAGING	7.450580596923828e-08	1.2513708788131398e-14
CMASS_North_f2_g06	True	CMASS_North_f2_g06/DR/W2_IMAGING	0.0	0.0
CMASS_North_f2_g06	True	CMASS_North_f2_g06/DD/W3_OFFICIAL_OBS	0.0005047228187322617	1.0033578919266494e-10
CMASS_North_f2_g06	True	CMASS_North_f2_g06/DR/W3_OFFICIAL_OBS	0.00805729627609253	3.461252699734781e-11
CMASS_North_f2_g07	True	CMASS_North_f2_g07/RR/RANDOM_UNIT	0.0	0.0
CMASS_North_f2_g07	True	CMASS_North_f2_g07/DD/W0_UNIT	0.0	0.0
CMASS_North_f2_g07	True	CMASS_North_f2_g07/DR/W0_UNIT	0.0	0.0
CMASS_North_f2_g07	True	CMASS_North_f2_g07/DD/W1_SPECTRO	0.0001191217452287674	2.8048183431762066e-11
CMASS_North_f2_g07	True	CMASS_North_f2_g07/DR/W1_SPECTRO	0.0019102096557617188	9.981627087693759e-12
CMASS_North_f2_g07	True	CMASS_North_f2_g07/DD/W2_IMAGING	3.166496753692627e-08	8.001651118629165e-15
CMASS_North_f2_g07	True	CMASS_North_f2_g07/DR/W2_IMAGING	0.0	0.0
CMASS_North_f2_g07	True	CMASS_North_f2_g07/DD/W3_OFFICIAL_OBS	0.0001555057242512703	1.0540219245993215e-10
CMASS_North_f2_g07	True	CMASS_North_f2_g07/DR/W3_OFFICIAL_OBS	0.0016421675682067871	9.523705763581861e-12
CMASS_North_f2_g08	True	CMASS_North_f2_g08/RR/RANDOM_UNIT	0.0	0.0
CMASS_North_f2_g08	True	CMASS_North_f2_g08/DD/W0_UNIT	0.0	0.0
CMASS_North_f2_g08	True	CMASS_North_f2_g08/DR/W0_UNIT	0.0	0.0
CMASS_North_f2_g08	True	CMASS_North_f2_g08/DD/W1_SPECTRO	0.0001679793931543827	4.3094330796053323e-11
CMASS_North_f2_g08	True	CMASS_North_f2_g08/DR/W1_SPECTRO	0.0023097991943359375	1.836990265682567e-11
CMASS_North_f2_g08	True	CMASS_North_f2_g08/DD/W2_IMAGING	3.166496753692627e-08	9.069044956941349e-15
CMASS_North_f2_g08	True	CMASS_North_f2_g08/DR/W2_IMAGING	0.0	0.0
CMASS_North_f2_g08	True	CMASS_North_f2_g08/DD/W3_OFFICIAL_OBS	0.0006593340076506138	2.130625994013967e-10
CMASS_North_f2_g08	True	CMASS_North_f2_g08/DR/W3_OFFICIAL_OBS	0.009916305541992188	7.139263424370254e-11
CMASS_North_f2_g09	True	CMASS_North_f2_g09/RR/RANDOM_UNIT	0.0	0.0
CMASS_North_f2_g09	True	CMASS_North_f2_g09/DD/W0_UNIT	0.0	0.0
CMASS_North_f2_g09	True	CMASS_North_f2_g09/DR/W0_UNIT	0.0	0.0
CMASS_North_f2_g09	True	CMASS_North_f2_g09/DD/W1_SPECTRO	2.401205711066723e-05	1.9809863556084292e-11
CMASS_North_f2_g09	True	CMASS_North_f2_g09/DR/W1_SPECTRO	0.0003184080123901367	4.989048932425044e-12
CMASS_North_f2_g09	True	CMASS_North_f2_g09/DD/W2_IMAGING	1.955777406692505e-08	9.815607303754148e-15
CMASS_North_f2_g09	True	CMASS_North_f2_g09/DR/W2_IMAGING	0.0	0.0
CMASS_North_f2_g09	True	CMASS_North_f2_g09/DD/W3_OFFICIAL_OBS	0.00011842558160424232	1.5432758178710898e-10
CMASS_North_f2_g09	True	CMASS_North_f2_g09/DR/W3_OFFICIAL_OBS	0.0012023448944091797	1.8537991800173616e-11
CMASS_North_f2_g10	True	CMASS_North_f2_g10/RR/RANDOM_UNIT	0.0	0.0
CMASS_North_f2_g10	True	CMASS_North_f2_g10/DD/W0_UNIT	0.0	0.0
CMASS_North_f2_g10	True	CMASS_North_f2_g10/DR/W0_UNIT	0.0	0.0
CMASS_North_f2_g10	True	CMASS_North_f2_g10/DD/W1_SPECTRO	2.0511681213974953e-05	2.8479267211813482e-11
CMASS_North_f2_g10	True	CMASS_North_f2_g10/DR/W1_SPECTRO	0.00029765814542770386	5.53521813212115e-12
CMASS_North_f2_g10	True	CMASS_North_f2_g10/DD/W2_IMAGING	1.3271346688270569e-08	9.454271440430321e-15
CMASS_North_f2_g10	True	CMASS_North_f2_g10/DR/W2_IMAGING	0.0	0.0
CMASS_North_f2_g10	True	CMASS_North_f2_g10/DD/W3_OFFICIAL_OBS	0.00044594891369342804	3.75901660009193e-10
CMASS_North_f2_g10	True	CMASS_North_f2_g10/DR/W3_OFFICIAL_OBS	0.007533326745033264	1.2508274264578767e-10
CMASS_North_f2_g11	True	CMASS_North_f2_g11/RR/RANDOM_UNIT	0.0	0.0
CMASS_North_f2_g11	True	CMASS_North_f2_g11/DD/W0_UNIT	0.0	0.0
CMASS_North_f2_g11	True	CMASS_North_f2_g11/DR/W0_UNIT	0.0	0.0
CMASS_North_f2_g11	True	CMASS_North_f2_g11/DD/W1_SPECTRO	2.629344817250967e-05	4.3964112778198716e-11
CMASS_North_f2_g11	True	CMASS_North_f2_g11/DR/W1_SPECTRO	0.00040924549102783203	2.051046683606697e-11
CMASS_North_f2_g11	True	CMASS_North_f2_g11/DD/W2_IMAGING	4.889443516731262e-09	6.1181683899424274e-15
CMASS_North_f2_g11	True	CMASS_North_f2_g11/DR/W2_IMAGING	0.0	0.0
CMASS_North_f2_g11	True	CMASS_North_f2_g11/DD/W3_OFFICIAL_OBS	7.027911487966776e-05	1.7911296360670242e-10
CMASS_North_f2_g11	True	CMASS_North_f2_g11/DR/W3_OFFICIAL_OBS	0.000809401273727417	4.817874320018939e-11
CMASS_North_f2_g12	True	CMASS_North_f2_g12/RR/RANDOM_UNIT	0.0	0.0
CMASS_North_f2_g12	True	CMASS_North_f2_g12/DD/W0_UNIT	0.0	0.0
CMASS_North_f2_g12	True	CMASS_North_f2_g12/DR/W0_UNIT	0.0	0.0
CMASS_North_f2_g12	True	CMASS_North_f2_g12/DD/W1_SPECTRO	6.794754881411791e-06	1.3894936855175094e-11
CMASS_North_f2_g12	True	CMASS_North_f2_g12/DR/W1_SPECTRO	9.78708267211914e-05	5.223512745074713e-12
CMASS_North_f2_g12	True	CMASS_North_f2_g12/DD/W2_IMAGING	3.899913281202316e-09	9.146771248753647e-15
CMASS_North_f2_g12	True	CMASS_North_f2_g12/DR/W2_IMAGING	0.0	0.0
CMASS_North_f2_g12	True	CMASS_North_f2_g12/DD/W3_OFFICIAL_OBS	7.989921141415834e-05	2.9794874448881167e-10
CMASS_North_f2_g12	True	CMASS_North_f2_g12/DR/W3_OFFICIAL_OBS	0.0011122822761535645	1.0770542297061051e-10
CMASS_North_f2_g13	True	CMASS_North_f2_g13/RR/RANDOM_UNIT	0.0	0.0
CMASS_North_f2_g13	True	CMASS_North_f2_g13/DD/W0_UNIT	0.0	0.0
CMASS_North_f2_g13	True	CMASS_North_f2_g13/DR/W0_UNIT	0.0	0.0
CMASS_North_f2_g13	True	CMASS_North_f2_g13/DD/W1_SPECTRO	2.9103830456733704e-11	4.726406170599681e-16
CMASS_North_f2_g13	True	CMASS_North_f2_g13/DR/W1_SPECTRO	4.656612873077393e-10	1.9996271256942218e-16
CMASS_North_f2_g13	True	CMASS_North_f2_g13/DD/W2_IMAGING	4.3655745685100555e-10	7.926585599355488e-15
CMASS_North_f2_g13	True	CMASS_North_f2_g13/DR/W2_IMAGING	0.0	0.0
CMASS_North_f2_g13	True	CMASS_North_f2_g13/DD/W3_OFFICIAL_OBS	1.1396376066841185e-05	2.3587854441789765e-10
CMASS_North_f2_g13	True	CMASS_North_f2_g13/DR/W3_OFFICIAL_OBS	4.6140048652887344e-05	6.915588096378116e-11
CMASS_North_f4_g00	True	CMASS_North_f4_g00/RR/RANDOM_UNIT	0.0	0.0
CMASS_North_f4_g00	True	CMASS_North_f4_g00/DD/W0_UNIT	0.0	0.0
CMASS_North_f4_g00	True	CMASS_North_f4_g00/DR/W0_UNIT	0.0	0.0
CMASS_North_f4_g00	True	CMASS_North_f4_g00/DD/W1_SPECTRO	0.00014239177107810974	2.6090296920867128e-11
CMASS_North_f4_g00	True	CMASS_North_f4_g00/DR/W1_SPECTRO	0.0020494461059570312	9.471065434677588e-12
CMASS_North_f4_g00	True	CMASS_North_f4_g00/DD/W2_IMAGING	5.4016709327697754e-08	1.0427280021151172e-14
CMASS_North_f4_g00	True	CMASS_North_f4_g00/DR/W2_IMAGING	0.0	0.0
CMASS_North_f4_g00	True	CMASS_North_f4_g00/DD/W3_OFFICIAL_OBS	0.0006699133664369583	1.203517127178859e-10
CMASS_North_f4_g00	True	CMASS_North_f4_g00/DR/W3_OFFICIAL_OBS	0.011501431465148926	3.808806110778692e-11
CMASS_North_f4_g01	True	CMASS_North_f4_g01/RR/RANDOM_UNIT	0.0	0.0
CMASS_North_f4_g01	True	CMASS_North_f4_g01/DD/W0_UNIT	0.0	0.0
CMASS_North_f4_g01	True	CMASS_North_f4_g01/DR/W0_UNIT	0.0	0.0
CMASS_North_f4_g01	True	CMASS_North_f4_g01/DD/W1_SPECTRO	0.0003670528531074524	1.9246476508085797e-11
CMASS_North_f4_g01	True	CMASS_North_f4_g01/DR/W1_SPECTRO	0.006665229797363281	5.84529726587272e-12
CMASS_North_f4_g01	True	CMASS_North_f4_g01/DD/W2_IMAGING	2.5331974029541016e-07	1.1251289044734338e-14
CMASS_North_f4_g01	True	CMASS_North_f4_g01/DR/W2_IMAGING	1.0251998901367188e-05	1.1670984625232128e-14
CMASS_North_f4_g01	True	CMASS_North_f4_g01/DD/W3_OFFICIAL_OBS	0.0009730421006679535	4.855549752517913e-11
CMASS_North_f4_g01	True	CMASS_North_f4_g01/DR/W3_OFFICIAL_OBS	0.01311182975769043	1.4087075282142214e-11
CMASS_North_f4_g02	True	CMASS_North_f4_g02/RR/RANDOM_UNIT	0.0	0.0
CMASS_North_f4_g02	True	CMASS_North_f4_g02/DD/W0_UNIT	0.0	0.0
CMASS_North_f4_g02	True	CMASS_North_f4_g02/DR/W0_UNIT	0.0	0.0
CMASS_North_f4_g02	True	CMASS_North_f4_g02/DD/W1_SPECTRO	0.0004921406507492065	2.287496753109881e-11
CMASS_North_f4_g02	True	CMASS_North_f4_g02/DR/W1_SPECTRO	0.008749961853027344	7.283525654987126e-12
CMASS_North_f4_g02	True	CMASS_North_f4_g02/DD/W2_IMAGING	3.0547380447387695e-07	1.0786203687098417e-14
CMASS_North_f4_g02	True	CMASS_North_f4_g02/DR/W2_IMAGING	1.8835067749023438e-05	1.520025639676163e-14
CMASS_North_f4_g02	True	CMASS_North_f4_g02/DD/W3_OFFICIAL_OBS	0.0014465823769569397	5.196352829978693e-11
CMASS_North_f4_g02	True	CMASS_North_f4_g02/DR/W3_OFFICIAL_OBS	0.02169966697692871	1.6989470982964202e-11
CMASS_North_f4_g03	True	CMASS_North_f4_g03/RR/RANDOM_UNIT	0.0	0.0
CMASS_North_f4_g03	True	CMASS_North_f4_g03/DD/W0_UNIT	0.0	0.0
CMASS_North_f4_g03	True	CMASS_North_f4_g03/DR/W0_UNIT	0.0	0.0
CMASS_North_f4_g03	True	CMASS_North_f4_g03/DD/W1_SPECTRO	0.00014737993478775024	6.5443331107648885e-12
CMASS_North_f4_g03	True	CMASS_North_f4_g03/DR/W1_SPECTRO	0.0021570920944213867	2.5071844676976604e-12
CMASS_North_f4_g03	True	CMASS_North_f4_g03/DD/W2_IMAGING	2.644956111907959e-07	1.2445869575007685e-14
CMASS_North_f4_g03	True	CMASS_North_f4_g03/DR/W2_IMAGING	8.58306884765625e-06	1.097132507735784e-14
CMASS_North_f4_g03	True	CMASS_North_f4_g03/DD/W3_OFFICIAL_OBS	0.000792626291513443	4.779713746543039e-11
CMASS_North_f4_g03	True	CMASS_North_f4_g03/DR/W3_OFFICIAL_OBS	0.012570500373840332	1.6985709054489097e-11
CMASS_North_f4_g04	True	CMASS_North_f4_g04/RR/RANDOM_UNIT	0.0	0.0
CMASS_North_f4_g04	True	CMASS_North_f4_g04/DD/W0_UNIT	0.0	0.0
CMASS_North_f4_g04	True	CMASS_North_f4_g04/DR/W0_UNIT	0.0	0.0
CMASS_North_f4_g04	True	CMASS_North_f4_g04/DD/W1_SPECTRO	0.00029929354786872864	3.058069517714083e-11
CMASS_North_f4_g04	True	CMASS_North_f4_g04/DR/W1_SPECTRO	0.004826486110687256	1.1629604298858092e-11
CMASS_North_f4_g04	True	CMASS_North_f4_g04/DD/W2_IMAGING	8.940696716308594e-08	9.852490229340934e-15
CMASS_North_f4_g04	True	CMASS_North_f4_g04/DR/W2_IMAGING	0.0	0.0
CMASS_North_f4_g04	True	CMASS_North_f4_g04/DD/W3_OFFICIAL_OBS	0.001123012974858284	1.2392480530937204e-10
CMASS_North_f4_g04	True	CMASS_North_f4_g04/DR/W3_OFFICIAL_OBS	0.01906418800354004	4.958960742122861e-11
CMASS_North_f4_g05	True	CMASS_North_f4_g05/RR/RANDOM_UNIT	0.0	0.0
CMASS_North_f4_g05	True	CMASS_North_f4_g05/DD/W0_UNIT	0.0	0.0
CMASS_North_f4_g05	True	CMASS_North_f4_g05/DR/W0_UNIT	0.0	0.0
CMASS_North_f4_g05	True	CMASS_North_f4_g05/DD/W1_SPECTRO	3.106333315372467e-05	1.043948769668978e-11
CMASS_North_f4_g05	True	CMASS_North_f4_g05/DR/W1_SPECTRO	0.0004350244998931885	5.590642226626279e-12
CMASS_North_f4_g05	True	CMASS_North_f4_g05/DD/W2_IMAGING	2.421438694000244e-08	8.048317176535433e-15
CMASS_North_f4_g05	True	CMASS_North_f4_g05/DR/W2_IMAGING	0.0	0.0
CMASS_North_f4_g05	True	CMASS_North_f4_g05/DD/W3_OFFICIAL_OBS	0.0007641641423106194	1.7868327827482612e-10
CMASS_North_f4_g05	True	CMASS_North_f4_g05/DR/W3_OFFICIAL_OBS	0.012038350105285645	6.372287429118101e-11
CMASS_North_f4_g06	True	CMASS_North_f4_g06/RR/RANDOM_UNIT	0.0	0.0
CMASS_North_f4_g06	True	CMASS_North_f4_g06/DD/W0_UNIT	0.0	0.0
CMASS_North_f4_g06	True	CMASS_North_f4_g06/DR/W0_UNIT	0.0	0.0
CMASS_North_f4_g06	True	CMASS_North_f4_g06/DD/W1_SPECTRO	9.522656910121441e-06	9.852009394993052e-12
CMASS_North_f4_g06	True	CMASS_North_f4_g06/DR/W1_SPECTRO	0.00013720989227294922	3.795036342098149e-12
CMASS_North_f4_g06	True	CMASS_North_f4_g06/DD/W2_IMAGING	8.96397978067398e-09	1.105473533960531e-14
CMASS_North_f4_g06	True	CMASS_North_f4_g06/DR/W2_IMAGING	0.0	0.0
CMASS_North_f4_g06	True	CMASS_North_f4_g06/DD/W3_OFFICIAL_OBS	0.00011526013258844614	2.5145560961354284e-10
CMASS_North_f4_g06	True	CMASS_North_f4_g06/DR/W3_OFFICIAL_OBS	0.001555323600769043	7.330863989207871e-11
CMASS_South_f1_g00	True	CMASS_South_f1_g00/RR/RANDOM_UNIT	0.0	0.0
CMASS_South_f1_g00	True	CMASS_South_f1_g00/DD/W0_UNIT	0.0	0.0
CMASS_South_f1_g00	True	CMASS_South_f1_g00/DR/W0_UNIT	0.0	0.0
CMASS_South_f1_g00	True	CMASS_South_f1_g00/DD/W1_SPECTRO	6.318114174064249e-06	3.5435401891754715e-10
CMASS_South_f1_g00	True	CMASS_South_f1_g00/DR/W1_SPECTRO	0.00010907649993896484	9.349659062545659e-11
CMASS_South_f1_g00	True	CMASS_South_f1_g00/DD/W2_IMAGING	1.8189894035458565e-10	5.166111248245628e-15
CMASS_South_f1_g00	True	CMASS_South_f1_g00/DR/W2_IMAGING	2.3283064365386963e-10	2.0804597261356563e-16
CMASS_South_f1_g00	True	CMASS_South_f1_g00/DD/W3_OFFICIAL_OBS	2.0466923160711303e-05	8.670449712771705e-10
CMASS_South_f1_g00	True	CMASS_South_f1_g00/DR/W3_OFFICIAL_OBS	0.0002781408838927746	2.359860332704522e-10
CMASS_South_f1_g01	True	CMASS_South_f1_g01/RR/RANDOM_UNIT	0.0	0.0
CMASS_South_f1_g01	True	CMASS_South_f1_g01/DD/W0_UNIT	0.0	0.0
CMASS_South_f1_g01	True	CMASS_South_f1_g01/DR/W0_UNIT	0.0	0.0
CMASS_South_f1_g01	True	CMASS_South_f1_g01/DD/W1_SPECTRO	2.9103830456733704e-11	3.41170134220995e-16
CMASS_South_f1_g01	True	CMASS_South_f1_g01/DR/W1_SPECTRO	4.656612873077393e-10	1.9262952834973962e-16
CMASS_South_f1_g01	True	CMASS_South_f1_g01/DD/W2_IMAGING	4.0745362639427185e-10	5.057990891845533e-15
CMASS_South_f1_g01	True	CMASS_South_f1_g01/DR/W2_IMAGING	4.656612873077393e-10	2.0132135699982796e-16
CMASS_South_f1_g01	True	CMASS_South_f1_g01/DD/W3_OFFICIAL_OBS	2.194804255850613e-05	2.7525206760676427e-10
CMASS_South_f1_g01	True	CMASS_South_f1_g01/DR/W3_OFFICIAL_OBS	0.0002653994597494602	7.864912018119812e-11
CMASS_South_f1_g02	True	CMASS_South_f1_g02/RR/RANDOM_UNIT	0.0	0.0
CMASS_South_f1_g02	True	CMASS_South_f1_g02/DD/W0_UNIT	0.0	0.0
CMASS_South_f1_g02	True	CMASS_South_f1_g02/DR/W0_UNIT	0.0	0.0
CMASS_South_f1_g02	True	CMASS_South_f1_g02/DD/W1_SPECTRO	1.9996921764686704e-05	1.3644271523983235e-10
CMASS_South_f1_g02	True	CMASS_South_f1_g02/DR/W1_SPECTRO	0.0003229379653930664	5.127660178146102e-11
CMASS_South_f1_g02	True	CMASS_South_f1_g02/DD/W2_IMAGING	7.275957614183426e-10	4.452298485509018e-15
CMASS_South_f1_g02	True	CMASS_South_f1_g02/DR/W2_IMAGING	9.313225746154785e-10	1.9518543624994898e-16
CMASS_South_f1_g02	True	CMASS_South_f1_g02/DD/W3_OFFICIAL_OBS	6.001553265377879e-05	4.923189644127967e-10
CMASS_South_f1_g02	True	CMASS_South_f1_g02/DR/W3_OFFICIAL_OBS	0.0009346920996904373	1.5351655123866793e-10
CMASS_South_f1_g03	True	CMASS_South_f1_g03/RR/RANDOM_UNIT	0.0	0.0
CMASS_South_f1_g03	True	CMASS_South_f1_g03/DD/W0_UNIT	0.0	0.0
CMASS_South_f1_g03	True	CMASS_South_f1_g03/DR/W0_UNIT	0.0	0.0
CMASS_South_f1_g03	True	CMASS_South_f1_g03/DD/W1_SPECTRO	1.3569806469604373e-05	5.239168935938508e-11
CMASS_South_f1_g03	True	CMASS_South_f1_g03/DR/W1_SPECTRO	0.00014412403106689453	1.623173501352712e-11
CMASS_South_f1_g03	True	CMASS_South_f1_g03/DD/W2_IMAGING	9.604264050722122e-10	4.054725048008353e-15
CMASS_South_f1_g03	True	CMASS_South_f1_g03/DR/W2_IMAGING	1.862645149230957e-09	2.0782933446645022e-16
CMASS_South_f1_g03	True	CMASS_South_f1_g03/DD/W3_OFFICIAL_OBS	4.375021671876311e-05	2.356506902635525e-10
CMASS_South_f1_g03	True	CMASS_South_f1_g03/DR/W3_OFFICIAL_OBS	0.0007228776812553406	7.804152953776212e-11
CMASS_South_f1_g04	True	CMASS_South_f1_g04/RR/RANDOM_UNIT	0.0	0.0
CMASS_South_f1_g04	True	CMASS_South_f1_g04/DD/W0_UNIT	0.0	0.0
CMASS_South_f1_g04	True	CMASS_South_f1_g04/DR/W0_UNIT	0.0	0.0
CMASS_South_f1_g04	True	CMASS_South_f1_g04/DD/W1_SPECTRO	1.860951306298375e-05	6.957077876652887e-11
CMASS_South_f1_g04	True	CMASS_South_f1_g04/DR/W1_SPECTRO	0.00017345137894153595	2.7385906897160704e-11
CMASS_South_f1_g04	True	CMASS_South_f1_g04/DD/W2_IMAGING	1.4551915228366852e-09	5.140696339037495e-15
CMASS_South_f1_g04	True	CMASS_South_f1_g04/DR/W2_IMAGING	1.862645149230957e-09	2.1073896222247636e-16
CMASS_South_f1_g04	True	CMASS_South_f1_g04/DD/W3_OFFICIAL_OBS	0.0002067297464236617	6.858700333279549e-10
CMASS_South_f1_g04	True	CMASS_South_f1_g04/DR/W3_OFFICIAL_OBS	0.0034831538796424866	2.872088838381762e-10
CMASS_South_f1_g05	True	CMASS_South_f1_g05/RR/RANDOM_UNIT	0.0	0.0
CMASS_South_f1_g05	True	CMASS_South_f1_g05/DD/W0_UNIT	0.0	0.0
CMASS_South_f1_g05	True	CMASS_South_f1_g05/DR/W0_UNIT	0.0	0.0
CMASS_South_f1_g05	True	CMASS_South_f1_g05/DD/W1_SPECTRO	2.8538925107568502e-05	9.432368546644083e-11
CMASS_South_f1_g05	True	CMASS_South_f1_g05/DR/W1_SPECTRO	0.00036287494003772736	2.2881321314811964e-11
CMASS_South_f1_g05	True	CMASS_South_f1_g05/DD/W2_IMAGING	2.3865140974521637e-09	6.359276305751317e-15
