summary_type	transform	nside	rank	metric	ownership_status	count	min	q25	median	q75	q90	q95	max
SUBSPACE	CENTERED_UNIT	4	102	projection_norm_to_trace_sd	OWNED	388	0.4765537258495285	0.6696458629054964	0.767933014383365	0.8620301609108889	0.9788347997830434	1.037230209315478	1.3422970184756753
SUBSPACE	CENTERED_UNIT	4	102	subspace_range_overlap	UNRESOLVED_NUMERICAL	388	0.5999474563581233	0.6108749923401001	0.6256485728568824	0.6593854250345221	0.6642212099996683	0.6658921588223319	0.6676737485153893
SUBSPACE	CENTERED_UNIT	4	103	covariance_trace_per_rank	OWNED	388	2.1376364681079154e-05	0.00018327562823943868	0.00034300903825245895	0.0008748542404360955	0.0018612213339507058	0.0023872988995886756	0.006038906862645099
SUBSPACE	CENTERED_UNIT	4	103	difference_projection_norm	OWNED	388	0.030757293759553085	0.09849373599949646	0.1457271271746155	0.269747363069287	0.3586351444434353	0.3858799147416589	0.5627896436402269
SUBSPACE	CENTERED_UNIT	4	103	projection_norm_to_trace_sd	OWNED	388	0.47656308694829996	0.6692808025672453	0.767544697749995	0.8613714057834333	0.9783103695968787	1.0369025300145092	1.3417895092580383
SUBSPACE	CENTERED_UNIT	4	103	subspace_range_overlap	UNRESOLVED_NUMERICAL	388	0.5991333142385561	0.6092744041095581	0.6233406289481164	0.6575650404055597	0.6630010224773782	0.6643716339247352	0.6669424289562038
SUBSPACE	CENTERED_UNIT	4	104	covariance_trace_per_rank	OWNED	388	2.118790191791311e-05	0.0001816552226956458	0.000340165638018893	0.000868015567183535	0.0018450585435014076	0.002366239569228157	0.005983881127229872
SUBSPACE	CENTERED_UNIT	4	104	difference_projection_norm	OWNED	388	0.030766966082470433	0.09849551857852049	0.14576437036557804	0.2697551457152799	0.3586369043463974	0.3859217075616177	0.5627901540636171
SUBSPACE	CENTERED_UNIT	4	104	projection_norm_to_trace_sd	OWNED	388	0.4766563873847025	0.669041597362509	0.7672057014790213	0.8609396205617534	0.9777562665679191	1.0360814891672143	1.3410354016110893
SUBSPACE	CENTERED_UNIT	4	104	subspace_range_overlap	UNRESOLVED_NUMERICAL	388	0.5976334214832077	0.6074506958352697	0.6207495655608775	0.6556768929456743	0.6604775747340107	0.6622595080569714	0.6642438658310721
SUBSPACE	CENTERED_UNIT	4	105	covariance_trace_per_rank	OWNED	388	2.1004289398882124e-05	0.00018000629371506054	0.00033744562843500804	0.0008614345385404137	0.0018290671345340588	0.002346033790972548	0.005932844049721308
SUBSPACE	CENTERED_UNIT	4	105	difference_projection_norm	OWNED	388	0.030779148520868885	0.09851395905803098	0.14577722240670565	0.26976883003952873	0.35863760758942637	0.3859951488964942	0.562790438627203
SUBSPACE	CENTERED_UNIT	4	105	projection_norm_to_trace_sd	OWNED	388	0.47656490759444553	0.6688520113315253	0.7667844828983394	0.8605753361956614	0.9773961649754841	1.035370744079553	1.3404539183976394
SUBSPACE	CENTERED_UNIT	4	105	subspace_range_overlap	UNRESOLVED_NUMERICAL	388	0.5960903236127889	0.6054341574331942	0.6190999992289137	0.6539218108730708	0.658431536720016	0.6597430762995703	0.6623672649532765
SUBSPACE	CENTERED_UNIT	4	106	covariance_trace_per_rank	OWNED	388	2.0844262462293434e-05	0.00017843835124436866	0.0003347958832163713	0.0008555029713745271	0.0018141714278731556	0.0023269853401922166	0.005882980083910566
SUBSPACE	CENTERED_UNIT	4	106	difference_projection_norm	OWNED	388	0.03078010115318262	0.09852127055015279	0.1458139286320536	0.2697688412908641	0.3586539890042296	0.3860299707895538	0.5627913050543435
SUBSPACE	CENTERED_UNIT	4	106	projection_norm_to_trace_sd	OWNED	388	0.47635845190367204	0.6686667257958276	0.7663864605604372	0.8594987832453511	0.9770254460428027	1.0347756788406262	1.3399806642834065
SUBSPACE	CENTERED_UNIT	4	106	subspace_range_overlap	UNRESOLVED_NUMERICAL	388	0.5940895507109583	0.6036748265987751	0.616764943418701	0.6524969762306863	0.6564379894669842	0.6576316425668919	0.659812056078777
SUBSPACE	CENTERED_UNIT	4	107	covariance_trace_per_rank	OWNED	388	2.0694326235902298e-05	0.00017688233146618407	0.0003322146277299679	0.0008494650494642025	0.0017990062898639333	0.002307435855225189	0.005835066674172292
SUBSPACE	CENTERED_UNIT	4	107	difference_projection_norm	OWNED	388	0.030782163911456065	0.09852276064699952	0.14581502693064388	0.2697864566695993	0.35865636669174783	0.38603468864302065	0.5627989488682344
SUBSPACE	CENTERED_UNIT	4	107	projection_norm_to_trace_sd	OWNED	388	0.4763679389897314	0.6684272894496188	0.7659869340882219	0.8590969958484929	0.9765840866251572	1.0342021361228133	1.3394960942852843
SUBSPACE	CENTERED_UNIT	4	107	subspace_range_overlap	UNRESOLVED_NUMERICAL	388	0.5918713414429602	0.601599249558004	0.6148802192979201	0.6507464839786914	0.6545588915840619	0.6557617668360811	0.658522659943089
SUBSPACE	CENTERED_UNIT	4	108	covariance_trace_per_rank	OWNED	388	2.0554571866063676e-05	0.00017561295881700332	0.00032957860857545736	0.000844209233031966	0.0017854479454822185	0.002287988448930495	0.0057849964754157395
SUBSPACE	CENTERED_UNIT	4	108	difference_projection_norm	OWNED	388	0.03078216997417846	0.09852670727729625	0.1458296314918955	0.26984107098561694	0.35866484189758174	0.38605975396197684	0.5628014519128807
SUBSPACE	CENTERED_UNIT	4	108	projection_norm_to_trace_sd	OWNED	388	0.47614837828793977	0.6680565821905806	0.765162592982261	0.8586491291452328	0.9761320361737904	1.033533888122652	1.338841481058337
SUBSPACE	CENTERED_UNIT	4	108	subspace_range_overlap	UNRESOLVED_NUMERICAL	388	0.5907413275732886	0.600361974184022	0.6127816403626543	0.6495743466444274	0.6527403223911914	0.6539227330710673	0.6563376943926107
SUBSPACE	CENTERED_UNIT	4	109	covariance_trace_per_rank	OWNED	388	2.0393303819153313e-05	0.0001741287020538255	0.00032691186505600213	0.0008371488931885224	0.0017724728944813982	0.0022691861558929807	0.0057363359096386166
SUBSPACE	CENTERED_UNIT	4	109	difference_projection_norm	OWNED	388	0.030795505298756687	0.09855865421729372	0.14584174007828427	0.2698460063011317	0.35866965251547983	0.3860970219704514	0.5628185785848222
SUBSPACE	CENTERED_UNIT	4	109	projection_norm_to_trace_sd	OWNED	388	0.4760820285367062	0.6677073599887748	0.7648015776118449	0.8583530263971871	0.9757153134183438	1.0328396617263569	1.3382340136451596
SUBSPACE	CENTERED_UNIT	4	109	subspace_range_overlap	UNRESOLVED_NUMERICAL	388	0.5894363724701167	0.5986407048300029	0.6116108089788792	0.6480372874999097	0.6513090056732803	0.652183503390552	0.6537279701784693
SUBSPACE	CENTERED_UNIT	4	110	covariance_trace_per_rank	OWNED	388	2.0233098096584327e-05	0.0001726395330372816	0.0003244224511270653	0.0008302949042912223	0.0017594219331146532	0.0022517733708771357	0.005687878299889435
SUBSPACE	CENTERED_UNIT	4	110	difference_projection_norm	OWNED	388	0.03081220583441504	0.09857783871341488	0.14584464768250255	0.26985524320900467	0.35866991533106124	0.38616795484126787	0.5628190362479226
SUBSPACE	CENTERED_UNIT	4	110	projection_norm_to_trace_sd	OWNED	388	0.4763327073655049	0.6669345672312132	0.7641511824712842	0.8575292959324703	0.9751949182104762	1.0321790166859868	1.3372787851639762
SUBSPACE	CENTERED_UNIT	4	110	subspace_range_overlap	UNRESOLVED_NUMERICAL	388	0.5871510935443355	0.5972351599817732	0.6091076058159473	0.646287862290343	0.649120003177618	0.6504329687522042	0.6521049730738159
SUBSPACE	CENTERED_UNIT	4	111	covariance_trace_per_rank	OWNED	388	2.0082977407392e-05	0.00017122853898036476	0.00032190602316012096	0.000823544142015278	0.0017450972816867064	0.002234156275167103	0.00563843997493971
SUBSPACE	CENTERED_UNIT	4	111	difference_projection_norm	OWNED	388	0.030812967390556598	0.09861153265408898	0.14584571045277492	0.2698608215599719	0.3586710408515021	0.38617236841412617	0.5628214077166179
SUBSPACE	CENTERED_UNIT	4	111	projection_norm_to_trace_sd	OWNED	388	0.47616622102161305	0.6659372669596355	0.7636894119285528	0.8569666338932973	0.9748321990486429	1.0313271027724746	1.336709805473785
SUBSPACE	CENTERED_UNIT	4	111	subspace_range_overlap	UNRESOLVED_NUMERICAL	388	0.5858923139779065	0.5956770322502073	0.6073969692070187	0.6449650582306874	0.6475659210703512	0.6488059547003329	0.6506356687465386
SUBSPACE	CENTERED_UNIT	4	112	covariance_trace_per_rank	OWNED	388	1.992062094946355e-05	0.00016986507094195674	0.00031948721667622007	0.000817572600061193	0.0017320620498579577	0.002217754119170405	0.005593351307231529
SUBSPACE	CENTERED_UNIT	4	112	difference_projection_norm	OWNED	388	0.030820467032182258	0.09861662738452286	0.14584921709669688	0.26987156974075976	0.35868213674981164	0.38620855124449227	0.5628214256687603
SUBSPACE	CENTERED_UNIT	4	112	projection_norm_to_trace_sd	OWNED	388	0.4760046819172894	0.665134970754133	0.762837843735453	0.8564194230416448	0.9739030852168357	1.0307389801487452	1.3360687049195694
SUBSPACE	CENTERED_UNIT	4	112	subspace_range_overlap	UNRESOLVED_NUMERICAL	388	0.5846244425633566	0.5944973007661493	0.6053699106982466	0.6442945219144496	0.6460184448479792	0.6470271776284168	0.6485599661713247
SUBSPACE	CENTERED_UNIT	4	113	covariance_trace_per_rank	OWNED	388	1.9769815227421613e-05	0.0001684584085805529	0.00031727770100591334	0.0008109467517121943	0.0017199087406105278	0.0022017865662611446	0.005546426569004235
SUBSPACE	CENTERED_UNIT	4	113	difference_projection_norm	OWNED	388	0.030820618092327605	0.09861753792858474	0.14587039431226134	0.26987169044057674	0.35868344277409836	0.3862099979262957	0.5628227350879086
SUBSPACE	CENTERED_UNIT	4	113	projection_norm_to_trace_sd	OWNED	388	0.4756906660738553	0.6645933430123179	0.7622954344445495	0.8556252105550308	0.9734256083292501	1.0298791585059952	1.335263476178939
SUBSPACE	CENTERED_UNIT	4	113	subspace_range_overlap	UNRESOLVED_NUMERICAL	388	0.5841456899815294	0.593254990732019	0.6039515511897446	0.6427596231279771	0.6446267747554248	0.6452473996953819	0.6462922643240776
SUBSPACE	CENTERED_UNIT	4	114	covariance_trace_per_rank	OWNED	388	1.9609169009153066e-05	0.0001671480231756014	0.00031480721157766593	0.0008043201451895523	0.0017072187532622446	0.002184688893355176	0.005504525251369054
SUBSPACE	CENTERED_UNIT	4	114	difference_projection_norm	OWNED	388	0.030829046441070273	0.09862789654480662	0.14587568890088687	0.2698925455416627	0.35868434423077283	0.38621036233347744	0.562876088112866
SUBSPACE	CENTERED_UNIT	4	114	projection_norm_to_trace_sd	OWNED	388	0.47571927578701145	0.6642935359298092	0.7610245821293475	0.8551613191612822	0.9729064124066907	1.0294587749561652	1.3347006133784578
SUBSPACE	CENTERED_UNIT	4	114	subspace_range_overlap	UNRESOLVED_NUMERICAL	388	0.5818774343747984	0.5915059440381466	0.6024151139161944	0.6409739893995468	0.6428149355369226	0.643260786705271	0.6441109654993022
SUBSPACE	CENTERED_UNIT	4	115	covariance_trace_per_rank	OWNED	388	1.945746387675606e-05	0.0001657727488552596	0.0003128104670979591	0.0007980187363030558	0.0016963526311817485	0.002167778284683037	0.005461968308027886
SUBSPACE	CENTERED_UNIT	4	115	difference_projection_norm	OWNED	388	0.030829099807053558	0.09863316258551293	0.14588224166566963	0.26989578547630305	0.35868904694595444	0.38621932973055556	0.5628813737915709
SUBSPACE	CENTERED_UNIT	4	115	projection_norm_to_trace_sd	OWNED	388	0.4757052832384594	0.6640243539543221	0.7601283078970515	0.8545649823321004	0.9724969495266139	1.028352013586468	1.3340765640443704
SUBSPACE	CENTERED_UNIT	4	115	subspace_range_overlap	UNRESOLVED_NUMERICAL	388	0.5798621254741851	0.5897226577318945	0.6002096095977517	0.6394817032153722	0.6407454979601359	0.6412701661308098	0.641963343114149
SUBSPACE	CENTERED_UNIT	4	116	covariance_trace_per_rank	OWNED	388	1.9298843809236074e-05	0.0001644705664811876	0.00031074421179024567	0.0007924858266684106	0.0016855095432967788	0.0021506412086884437	0.005416938188865358
SUBSPACE	CENTERED_UNIT	4	116	difference_projection_norm	OWNED	388	0.030830870915249924	0.09863863298569908	0.14588251719943796	0.2698958424841345	0.35869059377107626	0.38624295644619266	0.562881388950022
SUBSPACE	CENTERED_UNIT	4	116	projection_norm_to_trace_sd	OWNED	388	0.4756376484644868	0.6636122411526569	0.7590842766161768	0.8542441779192819	0.972102027179616	1.027805011071803	1.333610172463319
SUBSPACE	CENTERED_UNIT	4	116	subspace_range_overlap	UNRESOLVED_NUMERICAL	388	0.5785732237982881	0.5880068705751414	0.5976926673622899	0.637861089311392	0.6389509868514391	0.6392180736441284	0.6402372525893236
SUBSPACE	CENTERED_UNIT	4	117	covariance_trace_per_rank	OWNED	388	1.9164984752534008e-05	0.00016314120225105317	0.0003085882686902727	0.0007861521359841148	0.0016725636878332777	0.0021338740410174815	0.005372907856003218
SUBSPACE	CENTERED_UNIT	4	117	difference_projection_norm	OWNED	388	0.030844350192540337	0.09864361455693181	0.14588736433833063	0.2698963723517952	0.35869699030041924	0.38624961485106096	0.5628967244140598
SUBSPACE	CENTERED_UNIT	4	117	projection_norm_to_trace_sd	OWNED	388	0.475540825135805	0.6630406131721623	0.7584466414481753	0.853721744322077	0.971267703152718	1.0272475164184682	1.3329043610904414
SUBSPACE	CENTERED_UNIT	4	117	subspace_range_overlap	UNRESOLVED_NUMERICAL	388	0.5776895856185236	0.5867026659130904	0.5961539779087546	0.6365959130083904	0.637312772993164	0.637569045888756	0.6383383158832028
SUBSPACE	CENTERED_UNIT	4	118	covariance_trace_per_rank	OWNED	388	1.9020409657308443e-05	0.0001618834455552275	0.00030664760897973736	0.000780140093553468	0.0016599050997964703	0.002117573245812091	0.005329577701724908
SUBSPACE	CENTERED_UNIT	4	118	difference_projection_norm	OWNED	388	0.030849668089855852	0.09865740653008417	0.14589703653867792	0.26989990584769724	0.35869875591591455	0.3862544925670991	0.5628975072232536
SUBSPACE	CENTERED_UNIT	4	118	projection_norm_to_trace_sd	OWNED	388	0.4756405989048286	0.6627874817054505	0.7575161826755787	0.8533115872470551	0.9705843837254517	1.0266929501316617	1.332503233224391
SUBSPACE	CENTERED_UNIT	4	118	subspace_range_overlap	UNRESOLVED_NUMERICAL	388	0.5762711864406774	0.5847457627118645	0.593220338983051	0.6355932203389828	0.6355932203389831	0.6355932203389832	0.6355932203389836
SUBSPACE	CENTERED_UNIT	4	119	covariance_trace_per_rank	OWNED	388	1.8860574282036942e-05	0.00016052308046652812	0.00030407073831604213	0.0007735842944479768	0.0016459563174452394	0.002099778512654006	0.005284791334483522
SUBSPACE	CENTERED_UNIT	4	119	difference_projection_norm	OWNED	388	0.030849668089855852	0.09865740653008417	0.14589703653867792	0.26989990584769724	0.35869875591591455	0.3862544925670991	0.5628975072232536
SUBSPACE	CENTERED_UNIT	4	119	projection_norm_to_trace_sd	OWNED	388	0.4756405989048286	0.6627874817054505	0.7575161826755787	0.8533115872470551	0.9705843837254517	1.0266929501316617	1.332503233224391
SUBSPACE	CENTERED_UNIT	4	119	subspace_range_overlap	UNRESOLVED_NUMERICAL	388	0.571428571428571	0.5798319327731094	0.5882352941176474	0.6302521008403359	0.6302521008403362	0.6302521008403363	0.6302521008403366
SUBSPACE	CENTERED_UNIT	8	1	covariance_trace_per_rank	OWNED	388	0.0003036112823635464	0.003261008425798503	0.007197382745805136	0.020482904934287206	0.04149231055032076	0.0654734971852021	0.1741416159229729
SUBSPACE	CENTERED_UNIT	8	1	difference_projection_norm	OWNED	388	0.0006100834536846538	0.017609505832071142	0.04342197560466245	0.08676732970933879	0.18470689908325494	0.24146061597285848	0.4025669597774394
SUBSPACE	CENTERED_UNIT	8	1	projection_norm_to_trace_sd	OWNED	388	0.010392622852691874	0.28007831500959335	0.5396090542768193	0.9288717745346596	1.3014550833020315	1.5650354928762775	2.123829053607804
SUBSPACE	CENTERED_UNIT	8	1	subspace_range_overlap	UNRESOLVED_NUMERICAL	388	0.9999999999999972	0.9999999999999991	0.9999999999999999	1.0000000000000004	1.000000000000001	1.0000000000000016	1.000000000000003
SUBSPACE	CENTERED_UNIT	8	2	covariance_trace_per_rank	OWNED	388	0.0002676719982988543	0.0026526801877095616	0.0053666001249309024	0.01544666986598054	0.03645305105919859	0.04996112552004974	0.14811931438333453
SUBSPACE	CENTERED_UNIT	8	2	difference_projection_norm	OWNED	388	0.002147886189584485	0.032322467021292205	0.06790883176124561	0.12535595811006922	0.21649589896746402	0.2731210934080064	0.47357393349999877
SUBSPACE	CENTERED_UNIT	8	2	projection_norm_to_trace_sd	OWNED	388	0.009139998506428732	0.39633780532256035	0.6879384437195534	0.9356854828136894	1.2419690763030438	1.5060109553401506	2.1248127655076297
SUBSPACE	CENTERED_UNIT	8	2	subspace_range_overlap	UNRESOLVED_NUMERICAL	388	0.999999999999998	0.9999999999999993	0.9999999999999999	1.0000000000000004	1.0000000000000009	1.000000000000001	1.0000000000000024
SUBSPACE	CENTERED_UNIT	8	3	covariance_trace_per_rank	OWNED	388	0.00024812499850753047	0.002259178584785395	0.004485067814969904	0.01255146384939718	0.028183178321971675	0.03998797573462584	0.1241488199635727
SUBSPACE	CENTERED_UNIT	8	3	difference_projection_norm	OWNED	388	0.003397930648902325	0.046588223480048235	0.0840486769409102	0.1714923593160238	0.26246585003614653	0.30281162036902215	0.4741943466443372
SUBSPACE	CENTERED_UNIT	8	3	projection_norm_to_trace_sd	OWNED	388	0.0348911010013073	0.5547547470173075	0.7401584971599313	0.9215183336588124	1.2230817802123652	1.386202987511174	1.8653329193578456
SUBSPACE	CENTERED_UNIT	8	3	subspace_range_overlap	UNRESOLVED_NUMERICAL	388	0.9999999999999986	0.9999999999999997	1.0000000000000002	1.0000000000000007	1.000000000000001	1.0000000000000013	1.000000000000002
SUBSPACE	CENTERED_UNIT	8	4	covariance_trace_per_rank	OWNED	388	0.00021966838705566688	0.0018582268054253043	0.0037386328564016323	0.010346592965529394	0.023670161020476043	0.03380187493544709	0.09884293048641084
SUBSPACE	CENTERED_UNIT	8	4	difference_projection_norm	OWNED	388	0.006429434573097752	0.05308828572819235	0.09992744981928209	0.1909011204205324	0.2704939061716039	0.3108889857420741	0.4839406090132753
SUBSPACE	CENTERED_UNIT	8	4	projection_norm_to_trace_sd	OWNED	388	0.06316468280955986	0.5974330321579884	0.7818046428737799	0.9404458670666752	1.219307193431198	1.3601168263746686	1.8126497535917565
SUBSPACE	CENTERED_UNIT	8	4	subspace_range_overlap	UNRESOLVED_NUMERICAL	388	0.9999999999999991	1.0	1.0000000000000004	1.0000000000000009	1.000000000000001	1.0000000000000013	1.0000000000000018
SUBSPACE	CENTERED_UNIT	8	5	covariance_trace_per_rank	OWNED	388	0.00018683697512046014	0.001605664971985844	0.0032499510782259947	0.008768338646924752	0.020412473985213397	0.028737608206363025	0.08195720492201376
SUBSPACE	CENTERED_UNIT	8	5	difference_projection_norm	OWNED	388	0.006545038763962924	0.06133785109206105	0.10560777011414607	0.19473494567830588	0.2772895228851773	0.3267990444966176	0.49175333809036514
SUBSPACE	CENTERED_UNIT	8	5	projection_norm_to_trace_sd	OWNED	388	0.06184609803596749	0.619610097089741	0.8001988095143575	0.9498547240191743	1.205534639717287	1.3138856767587372	1.7581882244235498
SUBSPACE	CENTERED_UNIT	8	5	subspace_range_overlap	UNRESOLVED_NUMERICAL	388	0.9999999999999993	1.0	1.0000000000000004	1.0000000000000007	1.000000000000001	1.0000000000000013	1.0000000000000018
SUBSPACE	CENTERED_UNIT	8	6	covariance_trace_per_rank	OWNED	388	0.00017162646367758895	0.0014665875391647017	0.002893834660621107	0.007880743539351169	0.01804111696456832	0.025576271264388942	0.07143310819438757
SUBSPACE	CENTERED_UNIT	8	6	difference_projection_norm	OWNED	388	0.006865660411516523	0.06368907671525606	0.10912668591584343	0.20241669009878194	0.2872378451534698	0.330109043428618	0.5070993666777932
SUBSPACE	CENTERED_UNIT	8	6	projection_norm_to_trace_sd	OWNED	388	0.061267973172993054	0.6338784898130153	0.7948266936611571	0.9517813221456605	1.1613134763603306	1.305396280285718	1.676941063907492
SUBSPACE	CENTERED_UNIT	8	6	subspace_range_overlap	UNRESOLVED_NUMERICAL	388	0.9999999999999992	1.0	1.0000000000000004	1.0000000000000007	1.000000000000001	1.000000000000001	1.0000000000000016
SUBSPACE	CENTERED_UNIT	8	7	covariance_trace_per_rank	OWNED	388	0.00016647963917020909	0.0013310882230607736	0.002686141236640478	0.007154905145117749	0.016351487862910716	0.023318297661881083	0.0655553415446254
SUBSPACE	CENTERED_UNIT	8	7	difference_projection_norm	OWNED	388	0.013792240421541117	0.06749516629815622	0.11218682210643807	0.21099126067381388	0.2909092849223682	0.33129779353418914	0.5123816734275931
SUBSPACE	CENTERED_UNIT	8	7	projection_norm_to_trace_sd	OWNED	388	0.16687433732370938	0.6426764663460436	0.7909821078325622	0.952865514649522	1.1843017502053104	1.2883382348602725	1.64791191881935
SUBSPACE	CENTERED_UNIT	8	7	subspace_range_overlap	UNRESOLVED_NUMERICAL	388	0.9999999999999993	1.0	1.0000000000000002	1.0000000000000004	1.0000000000000009	1.000000000000001	1.0000000000000013
SUBSPACE	CENTERED_UNIT	8	8	covariance_trace_per_rank	OWNED	388	0.00015769308144047606	0.0012435652908685964	0.0024693886263267646	0.006589701530307928	0.015043694695756848	0.021305115132596867	0.05874208232711731
SUBSPACE	CENTERED_UNIT	8	8	difference_projection_norm	OWNED	388	0.014220838361146975	0.07059923865406197	0.11362198411628183	0.2195262312474829	0.2997767115070797	0.33619671662976264	0.51842328026788
SUBSPACE	CENTERED_UNIT	8	8	projection_norm_to_trace_sd	OWNED	388	0.23742913006578023	0.6347858424367132	0.7803091941530447	0.9410046113039916	1.1633992470215349	1.2697754639634102	1.6093572827379112
SUBSPACE	CENTERED_UNIT	8	8	subspace_range_overlap	UNRESOLVED_NUMERICAL	388	0.9999999999999992	0.9999999999999998	1.0	1.0000000000000004	1.0000000000000007	1.0000000000000009	1.000000000000001
SUBSPACE	CENTERED_UNIT	8	9	covariance_trace_per_rank	OWNED	388	0.00015246224735457757	0.0011653987671356157	0.0022640762706640566	0.006060351555714368	0.013909332830598479	0.019698036127349897	0.0532374280364582
SUBSPACE	CENTERED_UNIT	8	9	difference_projection_norm	OWNED	388	0.017973240684325008	0.07202117906793112	0.11908373326940562	0.22071623244032199	0.3029272309189435	0.33898550466216254	0.5229274244686802
SUBSPACE	CENTERED_UNIT	8	9	projection_norm_to_trace_sd	OWNED	388	0.3313932863325326	0.6449070706095013	0.7841338119796826	0.9335613175588374	1.1513851994666133	1.2521968284158722	1.5813738775438717
SUBSPACE	CENTERED_UNIT	8	9	subspace_range_overlap	UNRESOLVED_NUMERICAL	388	0.9999999999999992	0.9999999999999998	1.0	1.0000000000000002	1.0000000000000004	1.0000000000000009	1.0000000000000009
SUBSPACE	CENTERED_UNIT	8	10	covariance_trace_per_rank	OWNED	388	0.00014202807436198485	0.0010960476104815119	0.0020950391437686107	0.00569455778269915	0.01323914890503212	0.01845172076465531	0.04903350688516393
SUBSPACE	CENTERED_UNIT	8	10	difference_projection_norm	OWNED	388	0.01857638709983644	0.07443176112472791	0.11961967099997275	0.2308738936170522	0.304022224274524	0.34869788205564806	0.5243468714391258
SUBSPACE	CENTERED_UNIT	8	10	projection_norm_to_trace_sd	OWNED	388	0.36776169315217044	0.6603418498738682	0.7918749175902811	0.9338163124403568	1.1427533036342112	1.2350379300589205	1.5546919460945716
SUBSPACE	CENTERED_UNIT	8	10	subspace_range_overlap	UNRESOLVED_NUMERICAL	388	0.9999999999999993	0.9999999999999998	1.0	1.0000000000000004	1.0000000000000004	1.0000000000000007	1.000000000000001
SUBSPACE	CENTERED_UNIT	8	11	covariance_trace_per_rank	OWNED	388	0.00013368382012865772	0.0010394033355537726	0.001950510945565917	0.005297053740301837	0.012261535958966967	0.01713380855470584	0.04502888305995127
SUBSPACE	CENTERED_UNIT	8	11	difference_projection_norm	OWNED	388	0.021094002690500796	0.0762730757015118	0.12328071279778263	0.2310865154548316	0.31170332776656806	0.3528265043264275	0.5250235068443287
SUBSPACE	CENTERED_UNIT	8	11	projection_norm_to_trace_sd	OWNED	388	0.3637669041547851	0.6779970835628205	0.8016797992428307	0.9337697842846452	1.1320243069350326	1.220117416597045	1.557618168413079
SUBSPACE	CENTERED_UNIT	8	11	subspace_range_overlap	UNRESOLVED_NUMERICAL	388	0.9999999999999992	0.9999999999999999	1.0	1.0000000000000002	1.0000000000000004	1.0000000000000007	1.0000000000000009
SUBSPACE	CENTERED_UNIT	8	12	covariance_trace_per_rank	OWNED	388	0.00012714346310149793	0.0009949399576860767	0.0018577566004667123	0.005027191945265345	0.011474200093751613	0.016090803313586	0.04192712545061766
SUBSPACE	CENTERED_UNIT	8	12	difference_projection_norm	OWNED	388	0.02115144892264098	0.07953925493236647	0.12547163655793017	0.23597026686719239	0.31523196709717755	0.3542545745278723	0.5276845082579555
SUBSPACE	CENTERED_UNIT	8	12	projection_norm_to_trace_sd	OWNED	388	0.36594843054404586	0.6828807300476194	0.8022070728441435	0.9345415196050492	1.1231533981823278	1.2131855528209434	1.5374437470067537
SUBSPACE	CENTERED_UNIT	8	12	subspace_range_overlap	UNRESOLVED_NUMERICAL	388	0.9999999999999991	0.9999999999999997	1.0	1.0000000000000002	1.0000000000000002	1.0000000000000007	1.0000000000000009
SUBSPACE	CENTERED_UNIT	8	13	covariance_trace_per_rank	OWNED	388	0.00012048846162241801	0.0009519414231001262	0.001778100671840645	0.004737155701197136	0.010791579931482729	0.015118980304506775	0.03908924276147889
SUBSPACE	CENTERED_UNIT	8	13	difference_projection_norm	OWNED	388	0.023144906214006503	0.08033142344068621	0.12674805336725492	0.23701207434562194	0.3206136881074443	0.35481259684853195	0.5300622634501065
SUBSPACE	CENTERED_UNIT	8	13	projection_norm_to_trace_sd	OWNED	388	0.40880491297055244	0.681342595650242	0.8035624830919292	0.9331874795210382	1.1102927059082328	1.1974927605971204	1.5260513601787207
SUBSPACE	CENTERED_UNIT	8	13	subspace_range_overlap	UNRESOLVED_NUMERICAL	388	0.999999999999999	0.9999999999999996	0.9999999999999999	1.0000000000000002	1.0000000000000002	1.0000000000000004	1.0000000000000009
SUBSPACE	CENTERED_UNIT	8	14	covariance_trace_per_rank	OWNED	388	0.00011326991180208313	0.0008964542040865083	0.001682028203885778	0.00445596451095544	0.010151604801601854	0.014229820645539185	0.03652177093538548
SUBSPACE	CENTERED_UNIT	8	14	difference_projection_norm	OWNED	388	0.025819764271342308	0.08256971258671517	0.12824920290544004	0.24013030769123808	0.32854815283640454	0.35595196681132124	0.5351823916782013
SUBSPACE	CENTERED_UNIT	8	14	projection_norm_to_trace_sd	OWNED	388	0.40652068629633076	0.6935737095862322	0.8034897023835577	0.9345706945114026	1.103830465874111	1.1913980445742876	1.5134786891904173
SUBSPACE	CENTERED_UNIT	8	14	subspace_range_overlap	UNRESOLVED_NUMERICAL	388	0.999999999999999	0.9999999999999997	0.9999999999999999	1.0	1.0000000000000002	1.0000000000000004	1.0000000000000007
SUBSPACE	CENTERED_UNIT	8	15	covariance_trace_per_rank	OWNED	388	0.00010750002660554714	0.0008545927736410789	0.0016105258913874415	0.004238779359010099	0.00959618288820908	0.013471116278952942	0.034318182460591706
SUBSPACE	CENTERED_UNIT	8	15	difference_projection_norm	OWNED	388	0.025892529573324684	0.08340952619020944	0.1287013993015848	0.2418228842222675	0.3293769240949089	0.36083294219616696	0.53592830274398
SUBSPACE	CENTERED_UNIT	8	15	projection_norm_to_trace_sd	OWNED	388	0.41530828376546297	0.6886031115548822	0.8030456792652523	0.931902785781827	1.0955054924321541	1.1899271210170776	1.5048886176252365
