path	blob	sha256	size_bytes	matched_tokens	source_class	initial_disposition
archive/h1_types_verifier_results.md	96e03cec9f89603a27af353a239ab22bff849c6a	c80e0183040cab5217a306169a94bbda81ac7e1bcad7852cef1f130694c2e97e	6762	LAPSE_TIME;ANGULAR;ACTION;BOUNDARY;CARRIER	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_COUNTEREXAMPLE_ONLY
archive/hopf_spinor_results.md	62b9c7f57b1f9ccb3270ed47ea9e502cda3c54f3	975be2fba6ed74a88a2dcfa5aeb2e8de1c5f62d33a34d62f40094c0352f7336d	20085	LAPSE_TIME;ANGULAR;ACTION;BOUNDARY;CARRIER	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_COUNTEREXAMPLE_ONLY
archive/horizon_cmb_correspondence.md	0d9d921ff0dc4f3baa090f167b7b47d2b77be9a0	db91efbcf8024a455ba8b5e1ef5692356b80e899892f06492d1399e9b29c65b4	4382	ACTION;BOUNDARY	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_COUNTEREXAMPLE_ONLY
archive/infrastructure_audit_2026-06-16.md	8c644efbd03ebee7914157080e5269970f89527b	52c4cf93991ec14df1fecb0554c61987b29c841286b17bf882e1fdf1524b2541	11136	LAPSE_TIME;ANGULAR;ACTION;BOUNDARY;CARRIER	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_COUNTEREXAMPLE_ONLY
archive/infrastructure_audit_3d_2026-06-16.md	b3658b1ad5838f7b1354be12df9831df28f50972	8f369433e7a7fdf8113551f25ac0fedc55dddd385b3dbe7f9275090ab8ce1f37	8480	C2_BACH;CSN;LAPSE_TIME;ANGULAR;ACTION;BOUNDARY;CARRIER	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_COUNTEREXAMPLE_ONLY
archive/jfnk_solver_results.md	0c70bc462eac95f06ec653f22d1b22456ba4ac08	ddf1b952c592608ae090931074fa40f1ec8ec01960c52dfb1cb79715bece041f	3554	ANGULAR;ACTION;BOUNDARY;CARRIER	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_COUNTEREXAMPLE_ONLY
archive/lepton_soliton_spectrum_contract.md	39b2084f2551d717e112b34a3a55af908eb937e1	04cfb0be3f05f1e23542afdbb2135d975f44074b465839810cb393eeea08ca4d	3509	C2_BACH;LAPSE_TIME;ANGULAR;BOUNDARY;CARRIER	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_COUNTEREXAMPLE_ONLY
archive/lepton_soliton_spectrum_results.md	e78e192d5521310e25f8cc2169ebe9fd287b702d	12849aafa98f06d9be3c470e8d6117809b0d8792ecc2bbcc3d811dc8e2f46e35	20293	C2_BACH;LAPSE_TIME;ANGULAR;ACTION;BOUNDARY;CARRIER	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_COUNTEREXAMPLE_ONLY
archive/lepton_soliton_spectrum_verifier_results.md	222feba9a33d27fc526434b6f6fc75bdc485450a	c0e292580b262f180e1c6a55412fa90d5b75953962e2a81696f4f15546ed3d7e	12748	C2_BACH;LAPSE_TIME;ANGULAR;ACTION;BOUNDARY;CARRIER	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_COUNTEREXAMPLE_ONLY
archive/macro_contamination_map.md	3bf702e674afdb5d35bb1fcf62e2b50c223b9916	70b4929b986b2b99b07da22c9f6abf649c3d1c1d395ab2e4fb6704c7c96ed189	4338	LAPSE_TIME;ANGULAR;CARRIER	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_COUNTEREXAMPLE_ONLY
archive/mass_as_cost_ladder_results.md	db55eeffb394cd5e735500671922548cb7c03b21	fc2fd67be3fbfe8a32d349162316a91196e965cd5edaaee11048730ac2f1572b	14998	C2_BACH;LAPSE_TIME;ANGULAR;ACTION;BOUNDARY;CARRIER	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_COUNTEREXAMPLE_ONLY
archive/mass_audit_results.md	220bbd4444676f3748f8c55323846c2c6885ed26	537494e124acc8dc081f01e70f3bdd90fd5b95bcdbc2a7c57c12b2e42ae001d0	7102	C2_BACH;LAPSE_TIME;ANGULAR;ACTION;BOUNDARY	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_COUNTEREXAMPLE_ONLY
archive/micro_mass_shape_results.md	f69fdaa87520b97275a34267ec14829cd2788d32	5c5f3d3d2496444cd127e1e87855db27ebf1e5adf38dd6c1ec55f2f47de0c079	16015	LAPSE_TIME;ANGULAR;ACTION;BOUNDARY;CARRIER	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_COUNTEREXAMPLE_ONLY
archive/monodromy_depth_results.md	942723bc2b4ecf688518f0d2e80b244869dafb72	a750382aa094f93789e113e022a704529bc84143da8676ea9c2c5b089e852c5f	17841	C2_BACH;LAPSE_TIME;ANGULAR;ACTION;BOUNDARY;BOOTSTRAP;CARRIER	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_COUNTEREXAMPLE_ONLY
archive/monodromy_depth_verifier_results.md	0d10bc929e589200d63703adf53a367e240d683f	0fc9bf5f0cee3fcf8faf0529ca890175a2261328a05e09d3dca24a4744b30c40	10476	LAPSE_TIME;ANGULAR;ACTION;BOUNDARY;SCALE;CARRIER	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_COUNTEREXAMPLE_ONLY
archive/n3_direction_distribution_results.md	815f4a09ece0a7e653c4fa5e18878a72fa31d1ae	31f858d1542a2e6d8d8a38ef98c2c0e654566b6c8f1d146d4b21c5ce6bed199e	18785	C2_BACH;LAPSE_TIME;ANGULAR;ACTION;BOUNDARY;CARRIER	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_COUNTEREXAMPLE_ONLY
archive/n3_direction_distribution_verifier_results.md	75834f6e4a45328337e7ae5f5af65921038f81cd	6b3f430787c8026dcb6d792c36bf1b77e221de4187a16a5b1b188cc659e84013	9571	LAPSE_TIME;ANGULAR;ACTION;CARRIER	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_COUNTEREXAMPLE_ONLY
archive/native_action_chat_2026-07-14_15/README.md	9244f8b205e140c9cd3b89ca1a9c8a0108018886	fd8a82af291f52383d0bf545d3b362b070f14ba26c8b038dfe4bb65af2095d94	2197	CSN;ANGULAR;ACTION;BOUNDARY;BOOTSTRAP;SCALE;CARRIER	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_COUNTEREXAMPLE_ONLY
archive/native_action_chat_2026-07-14_15/UDT_BOOTSTRAP_BACKGROUND_CARRIER_COUPLING_DERIVATION_RESULTS.md	66e89199b50426d422e6748f8b6049f72f5f24e0	337ff3cb44e0f44e8fe435d873ee38974c995d6626a3c47cb61c032d9bf074c1	8271	C2_BACH;CSN;LAPSE_TIME;ANGULAR;ACTION;BOUNDARY;BOOTSTRAP;CARRIER	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_COUNTEREXAMPLE_ONLY
archive/native_action_chat_2026-07-14_15/UDT_BOOTSTRAP_BACKGROUND_CARRIER_COUPLING_MAP.md	04410dbc72b3a28753ca2974c975bd9045534c21	e83cd1f13b5058ccb91be1951eca3675d13be1d309328d9e6961a845fa861975	4237	C2_BACH;CSN;LAPSE_TIME;ANGULAR;ACTION;BOUNDARY;BOOTSTRAP;CARRIER	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_COUNTEREXAMPLE_ONLY
archive/native_action_chat_2026-07-14_15/UDT_BOOTSTRAP_BACKGROUND_CARRIER_COUPLING_VERIFY_DISPATCH.md	5042367b98e3e62f32ca066d0c73db6f0ac7925f	94cc7fc02c3ab7e807b62e066d77d2027b1ed1da0fe0a81dd3cde5b565994942	3020	C2_BACH;CSN;ANGULAR;ACTION;BOUNDARY;BOOTSTRAP;CARRIER	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_COUNTEREXAMPLE_ONLY
archive/native_action_chat_2026-07-14_15/UDT_COMMON_SCALE_MATTER_EMERGENCE_DERIVATION_RESULTS.md	de7c1ff9f58836881983e742ea2eeb8982b36c98	a7e9b2a73b0f12e561e8dde5df73c8ee2c6f3dd3ee85a5f75311e955ff9d7aef	9035	C2_BACH;CSN;LAPSE_TIME;ANGULAR;ACTION;BOUNDARY;BOOTSTRAP;SCALE;CARRIER	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_COUNTEREXAMPLE_ONLY
archive/native_action_chat_2026-07-14_15/UDT_COMMON_SCALE_MATTER_EMERGENCE_MAP.md	2b8cf1848133c15fce1c7fbf75d3b7ecd051d6ef	ad9fdf4d669579f11989c144a571ac83f2fda896d3cc1ef1deb3b339a74ad76b	3899	C2_BACH;CSN;LAPSE_TIME;ANGULAR;ACTION;BOUNDARY;SCALE;CARRIER	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_COUNTEREXAMPLE_ONLY
archive/native_action_chat_2026-07-14_15/UDT_COMMON_SCALE_MATTER_EMERGENCE_VERIFY_DISPATCH.md	e213efc0dc40c34f98c5ba75e6e5b556e0321437	66dc5f62b9b8ce083cca52fbe567f3c0e89cb1fd5e86055a6db3757522333704	3988	C2_BACH;CSN;LAPSE_TIME;ANGULAR;ACTION;BOUNDARY;BOOTSTRAP;CARRIER	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_COUNTEREXAMPLE_ONLY
archive/native_action_chat_2026-07-14_15/UDT_CSN_BOUNDARY_CHARGE_SELECTION_DERIVATION_RESULTS.md	930e92e465d623c3eb56616e4fc72c6ece642f38	2acb71701c1003e9d97ffb145388d4f2856e55a411fca40b740ae515fd779d9b	10236	C2_BACH;CSN;LAPSE_TIME;ANGULAR;ACTION;BOUNDARY;CARRIER	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_COUNTEREXAMPLE_ONLY
archive/native_action_chat_2026-07-14_15/UDT_CSN_BOUNDARY_CHARGE_SELECTION_MAP.md	52eea523cf57894551e24edec28e196d0d831c8d	97f40ed9d67c830b4f9a9771a94cd088d7ee37e749e60e4f7f5d64cf90ad50f9	4410	C2_BACH;CSN;LAPSE_TIME;ANGULAR;ACTION;BOUNDARY;CARRIER	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_COUNTEREXAMPLE_ONLY
archive/native_action_chat_2026-07-14_15/UDT_CSN_BOUNDARY_CHARGE_SELECTION_VERIFY_DISPATCH.md	5fcf56cb20310089ad897f6d86bef0896c947276	50ff497ffae49ac4419de1d699c94009d43b88a522acc7123d1e2a08daa5f35e	4083	CSN;LAPSE_TIME;ANGULAR;ACTION;BOUNDARY;CARRIER	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_COUNTEREXAMPLE_ONLY
archive/native_action_chat_2026-07-14_15/UDT_CSN_DIMENSIONLESS_ACTION_REFERENCE_BRANCH_DERIVATION_RESULTS.md	972512e039bc401ae919df6f3138dab0983f4c68	91617d4b4f2003050ae604ecaa681794265a8e55ebd2b290135fceb285a01e68	10928	CSN;LAPSE_TIME;ANGULAR;ACTION;BOUNDARY;BOOTSTRAP;CARRIER	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_COUNTEREXAMPLE_ONLY
archive/native_action_chat_2026-07-14_15/UDT_CSN_DIMENSIONLESS_ACTION_REFERENCE_BRANCH_MAP.md	d6445a9b22f558c2bba0bac75cb882327c659152	83f713e3751b26ce4f5377b0e95a4921a8b8856016964c24c2db26fc31dfac65	4582	C2_BACH;CSN;LAPSE_TIME;ANGULAR;ACTION;BOUNDARY;CARRIER	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_COUNTEREXAMPLE_ONLY
archive/native_action_chat_2026-07-14_15/UDT_CSN_DIMENSIONLESS_ACTION_REFERENCE_BRANCH_VERIFY_DISPATCH.md	4827afc06eeefc9a0d28f3351f7c5ea530c920cb	b6bdb5416bd40d3264c2c7cf94cae7c03b9c072e066adb7e7e8ef7be3afca637	4455	CSN;LAPSE_TIME;ANGULAR;ACTION;BOUNDARY;BOOTSTRAP;CARRIER	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_COUNTEREXAMPLE_ONLY
archive/native_action_chat_2026-07-14_15/UDT_CSN_GLOBAL_SCALE_SELECTION_DERIVATION_RESULTS.md	f6499125ce7ba9307d838a6f68a69d44c8f1ca02	0910e8d1c55b1ee4e7d808a9dd709c74393e6a61722134dbaaea36e9ad32d8e8	12843	C2_BACH;CSN;LAPSE_TIME;ANGULAR;ACTION;BOUNDARY;BOOTSTRAP;SCALE;CARRIER	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_COUNTEREXAMPLE_ONLY
archive/native_action_chat_2026-07-14_15/UDT_CSN_GLOBAL_SCALE_SELECTION_MAP.md	f65de00f2a562fe920f9342138979779f2248688	7c6a5f6799c7ab2fe3612a97bd98f0613fead60ea4482e70a40a08f66074a44a	4261	C2_BACH;CSN;ANGULAR;ACTION;BOUNDARY;BOOTSTRAP;SCALE;CARRIER	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_COUNTEREXAMPLE_ONLY
archive/native_action_chat_2026-07-14_15/UDT_CSN_GLOBAL_SCALE_SELECTION_VERIFY_DISPATCH.md	3e5ac6f12576fdf7d95f7a9f4b78e7b3a7a8da35	0d45308724ecc4e363e6e34e267085eb3aa8cc943048769e6bfbf6503f2beb53	4141	C2_BACH;CSN;ANGULAR;ACTION;BOUNDARY;BOOTSTRAP;SCALE;CARRIER	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_COUNTEREXAMPLE_ONLY
archive/native_action_chat_2026-07-14_15/UDT_CSN_ONE_MASS_GLOBAL_CALIBRATION_DERIVATION_RESULTS.md	7cce6e64abbe47d6b99b68a0a8d6669000771de3	a105efbcae390083c1c39eabd05fc14728b4a2f22447ee8304f3ce7fc1820909	10369	C2_BACH;CSN;LAPSE_TIME;ANGULAR;ACTION;BOUNDARY;CARRIER	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_COUNTEREXAMPLE_ONLY
archive/native_action_chat_2026-07-14_15/UDT_CSN_ONE_MASS_GLOBAL_CALIBRATION_MAP.md	d519d1d5709bd401bfe33e862541942c957a5429	08f47a0bb8dcbe1dbf9989f88e94bb3cf7d9a3621c58db098cd9d582ebfad86d	4417	CSN;LAPSE_TIME;ANGULAR;ACTION;BOUNDARY;SCALE;CARRIER	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_COUNTEREXAMPLE_ONLY
archive/native_action_chat_2026-07-14_15/UDT_CSN_ONE_MASS_GLOBAL_CALIBRATION_VERIFY_DISPATCH.md	7eecf240a9bc5ef17db042d24e5a093afa9a60a5	c5cc87876d690bbcf1d9bdc68383c3c7daad4f4588586395b42a4cbd8c12c496	4367	C2_BACH;CSN;LAPSE_TIME;ANGULAR;ACTION;BOUNDARY;CARRIER	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_COUNTEREXAMPLE_ONLY
archive/native_action_chat_2026-07-14_15/UDT_DEEP_POSITIONAL_RELATIVITY_POSTULATE_DERIVATION_RESULTS.md	d7213bb98c28e31e6095289f41655dc3510fd901	5b7f8eb98de778bdb010364fa23d00d994a7d585c7a79b710da43837f816d7ec	10146	C2_BACH;LAPSE_TIME;ANGULAR;ACTION;BOUNDARY;CARRIER	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_COUNTEREXAMPLE_ONLY
archive/native_action_chat_2026-07-14_15/UDT_DEEP_POSITIONAL_RELATIVITY_POSTULATE_MAP.md	e3a1eb992a7e1eb1465425de2c8e2f727ad44ee5	bb03dea73c20d200bb90973b2749ab54486001544c631b11311ff7dc7920e1e6	5380	C2_BACH;LAPSE_TIME;ANGULAR;ACTION;BOUNDARY	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_COUNTEREXAMPLE_ONLY
archive/native_action_chat_2026-07-14_15/UDT_DEEP_POSITIONAL_RELATIVITY_POSTULATE_VERIFY_DISPATCH.md	a94398608be4b7b07ce3730e4e9077a7afd5e11b	bf5fc7108280f8f8b715c58ed8aecbbbff9923455f7219e52353b07805fbfa6b	3629	LAPSE_TIME;ANGULAR;ACTION	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_COUNTEREXAMPLE_ONLY
archive/native_action_chat_2026-07-14_15/UDT_DILATION_SUBSTRATE_ACTION_DERIVATION_RESULTS.md	da6f2ee7b1bac56c3f8909e77a2ca9f9b119bc98	d7c133fa8dcd6d2fccd49fd85de2ce1cf7a3192be7999df8a60ff5efe32d7838	19922	C2_BACH;LAPSE_TIME;ANGULAR;ACTION;BOUNDARY;CARRIER	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_COUNTEREXAMPLE_ONLY
archive/native_action_chat_2026-07-14_15/UDT_DILATION_SUBSTRATE_ACTION_MAP.md	9006317c47a86baf4dd154acf7774030cb5e8978	16040edfdca72f92c9e4e3d5cd00945082bdd913fa678558a1f7f33809200a95	6755	C2_BACH;LAPSE_TIME;ANGULAR;ACTION;BOUNDARY;CARRIER	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_COUNTEREXAMPLE_ONLY
archive/native_action_chat_2026-07-14_15/UDT_DILATION_SUBSTRATE_ACTION_VERIFY_DISPATCH.md	3ec79e4cdc3d290c1187df2e2f73aa9ab0bd2eed	a0b341d9fe2204fa33ec8f9059c40e992c0eee6bd47281230f7aa2520f1d4ca7	5546	LAPSE_TIME;ANGULAR;ACTION;BOUNDARY;SCALE;CARRIER	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_COUNTEREXAMPLE_ONLY
archive/native_action_chat_2026-07-14_15/UDT_ELECTRON_CALIBRATION_BRIDGE_DERIVATION_RESULTS.md	9f79f056119bf884969081a3543958acec0def5d	c4f31901b57eb3c6fedcd850e9cd2bc6fc9aa0f0796e5de168f3f35669225fcf	9945	C2_BACH;CSN;LAPSE_TIME;ANGULAR;ACTION;BOUNDARY;SCALE;CARRIER	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_COUNTEREXAMPLE_ONLY
archive/native_action_chat_2026-07-14_15/UDT_ELECTRON_CALIBRATION_BRIDGE_MAP.md	19f7b1d491603c8a14c5a75c9497502b1099b0f5	21272e9d3f71fd7ba8cb1253ca985db7b629fa6f1b96c16676b23debd3de3ac7	4502	C2_BACH;CSN;LAPSE_TIME;ANGULAR;ACTION;BOUNDARY;CARRIER	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_COUNTEREXAMPLE_ONLY
archive/native_action_chat_2026-07-14_15/UDT_ELECTRON_CALIBRATION_BRIDGE_VERIFY_DISPATCH.md	6f0c87a93f0d6962747b11fc80fd71c2874ff686	abf0dd4b1a86d143157f4c3aceb16aee6e770d0cf0b6dc6af731fd8eac279751	4204	C2_BACH;CSN;ANGULAR;ACTION;BOUNDARY;BOOTSTRAP;CARRIER	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_COUNTEREXAMPLE_ONLY
archive/native_action_chat_2026-07-14_15/UDT_FINITE_CELL_BOUNDARY_DERIVATION_RESULTS.md	ced16f07266ae352d3d42b8f14735f3344ed31a4	757b007426a67b8657cbd44d8b20aa809ce00f6a6b04456b791d5dad5e3594a4	15004	LAPSE_TIME;ANGULAR;ACTION;BOUNDARY;SCALE;CARRIER	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_COUNTEREXAMPLE_ONLY
archive/native_action_chat_2026-07-14_15/UDT_FINITE_CELL_BOUNDARY_MAP.md	e8848166666a4536cb7497a236bfb704dd6de77a	6b6c8ffa57cabdc0d4a6028b107fda22a1224b4aaaffed0fe74cee9ffaaa5cae	6967	LAPSE_TIME;ANGULAR;ACTION;BOUNDARY;SCALE;CARRIER	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_COUNTEREXAMPLE_ONLY
archive/native_action_chat_2026-07-14_15/UDT_FINITE_CELL_BOUNDARY_VERIFY_DISPATCH.md	6cb7712448c8f26c92a3a8d527b67a921edeb4ec	a6fd7b8b7319c2c8e123fbca8bf7d9de6e603384daeaacc7a71cb9fa2973a7b1	5426	C2_BACH;LAPSE_TIME;ANGULAR;ACTION;BOUNDARY;SCALE;CARRIER	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_COUNTEREXAMPLE_ONLY
archive/native_action_chat_2026-07-14_15/UDT_FOUNDING_TO_DYNAMICS_DERIVATION_RESULTS.md	7ff8f9caa726b63ab841e5c8437cb1d6b027a343	8af8653b8b887fe1f8c9eb9e0b7ebe2e54b68fd6ed5081023d0e2a38c8b14e99	16691	C2_BACH;LAPSE_TIME;ANGULAR;ACTION;BOUNDARY;SCALE;CARRIER	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_COUNTEREXAMPLE_ONLY
archive/native_action_chat_2026-07-14_15/UDT_FOUNDING_TO_DYNAMICS_MAP.md	0aa901ec43e5563e03bb3ebb8ea18d9e8419b93a	a2b67b1f4d55502e7989946a09e2ab50488522cc2a4e14cdd6b421790dc383b5	8313	C2_BACH;LAPSE_TIME;ANGULAR;ACTION;BOUNDARY;CARRIER	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_COUNTEREXAMPLE_ONLY
archive/native_action_chat_2026-07-14_15/UDT_FOUNDING_TO_DYNAMICS_VERIFY_DISPATCH.md	24af7ccc385d78e4916a48788c057c7a2f8e22ed	92474cea4f37905fdafb92fbd86a1f18089120047e010e6464828834da6401d4	5615	LAPSE_TIME;ANGULAR;ACTION;BOUNDARY;SCALE;CARRIER	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_COUNTEREXAMPLE_ONLY
archive/native_action_chat_2026-07-14_15/UDT_GLOBAL_BOOTSTRAP_ACTION_MAP.md	ec35b0ab525bef4d3e03f4d1a360304f6dd2ea29	ba1c2fce78fc259644deb599299080b320a3ebbedf2a81540c0d28980cd9bbcf	5440	C2_BACH;LAPSE_TIME;ANGULAR;ACTION;BOUNDARY;BOOTSTRAP;CARRIER	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_COUNTEREXAMPLE_ONLY
archive/native_action_chat_2026-07-14_15/UDT_GLOBAL_BOOTSTRAP_DERIVATION_RESULTS.md	af2ea25cefcc2554f7f7ff1152786223117bb871	514a97ede04db9c568875d488c67ec28c138af58b57401998cf17f434e234cbb	17496	C2_BACH;LAPSE_TIME;ANGULAR;ACTION;BOUNDARY;BOOTSTRAP;CARRIER	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_COUNTEREXAMPLE_ONLY
archive/native_action_chat_2026-07-14_15/UDT_GLOBAL_BOOTSTRAP_VERIFY_DISPATCH.md	e70f12a0c9294aec210f95c27f6e5f818f1b195c	fbbba360ad96b98a6149d0b11af23272f1991d3b32a958bf18e910aeb18373c3	5574	C2_BACH;LAPSE_TIME;ANGULAR;ACTION;BOUNDARY;BOOTSTRAP;SCALE;CARRIER	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_COUNTEREXAMPLE_ONLY
archive/native_action_chat_2026-07-14_15/UDT_MACRO_MICRO_MATCHING_CLOSURE_DERIVATION_RESULTS.md	8dacb5676ebbb836370bd7fb850c89d1c759067e	ce808049670d24364a4eb70c0ca33bade8bd1da1dc20c8a52142a87f5820bb3c	7800	C2_BACH;CSN;LAPSE_TIME;ANGULAR;ACTION;BOUNDARY;CARRIER	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_COUNTEREXAMPLE_ONLY
archive/native_action_chat_2026-07-14_15/UDT_MACRO_MICRO_MATCHING_CLOSURE_MAP.md	4b8babdd8d044e7c2d978a34d59c697873a00d1d	1d811c6e4ed10cea9ddfa9c6e97c54c19a2cfcdd8010082af8672eef8198330e	3761	C2_BACH;CSN;LAPSE_TIME;ANGULAR;ACTION;BOUNDARY;CARRIER	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_COUNTEREXAMPLE_ONLY
archive/native_action_chat_2026-07-14_15/UDT_MACRO_MICRO_MATCHING_CLOSURE_VERIFY_DISPATCH.md	6b97178903b96b682f53cb34fd6f986a06db343e	861e6f3ddcdd233a1a59f8250ddfc8d1ee86ac8b6d91c015533df852d04cba4e	2888	C2_BACH;CSN;ACTION;CARRIER	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_COUNTEREXAMPLE_ONLY
archive/native_action_chat_2026-07-14_15/UDT_MUTUAL_DILATION_RESISTANCE_DERIVATION_RESULTS.md	39b7220052445ecd2a46fd55b50ecfc7e0d7a752	8b9b80ae22e1584ec8dab6fdc08e2b1b72238022de49e9916c2b38cf572f9f1e	16526	C2_BACH;LAPSE_TIME;ANGULAR;ACTION;BOUNDARY;CARRIER	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_COUNTEREXAMPLE_ONLY
archive/native_action_chat_2026-07-14_15/UDT_MUTUAL_DILATION_RESISTANCE_MAP.md	7c0d7e888e1687ff3c7ab4c1efe3e7bca6927fd8	81993551051ad7dea41d42d13960e81202977fbfbefdc17069cc2b794ae80f9f	8859	LAPSE_TIME;ANGULAR;ACTION;CARRIER	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_COUNTEREXAMPLE_ONLY
archive/native_action_chat_2026-07-14_15/UDT_MUTUAL_DILATION_RESISTANCE_VERIFY_DISPATCH.md	11c8bf0142baec9496f5f99cf6c579c6f98348ed	6c4b365c3a43097f7d13ce5d935c346dd0fcec7e5c4a9ebd6fd42d361b7beed0	6996	C2_BACH;LAPSE_TIME;ANGULAR;ACTION;BOUNDARY;SCALE;CARRIER	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_COUNTEREXAMPLE_ONLY
archive/native_action_chat_2026-07-14_15/UDT_NATIVE_ACTION_NONCOLD_DERIVATION_RESULTS.md	1bb4f2bed9ab477c527a1700162270a70bf2872e	00c852b38a40877de5830b6bb3544ee5abbb19f363cb19b9b6ed497ccfcbb739	18980	C2_BACH;LAPSE_TIME;ANGULAR;ACTION;BOUNDARY;SCALE;CARRIER	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_COUNTEREXAMPLE_ONLY
archive/native_action_chat_2026-07-14_15/UDT_NATIVE_ACTION_NONCOLD_MAP.md	f07a92807087d460ee71564f72fb3a200295843e	c82afb14ef299d6d7efa885cf857353d7a3d2452119f2ab59e61f7eee857d359	7991	C2_BACH;LAPSE_TIME;ANGULAR;ACTION;BOUNDARY;CARRIER	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_COUNTEREXAMPLE_ONLY
archive/native_action_chat_2026-07-14_15/UDT_QUADRATIC_DILATION_COST_DERIVATION_MAP.md	8185ca7449c3251708a30df995ad5b75b786d955	b14cdb8d5b58e4e0da6f726e7c88c14dcbf7c25ef0a7ed02c6088069b030e09f	5020	LAPSE_TIME;ACTION;BOUNDARY	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_COUNTEREXAMPLE_ONLY
archive/native_action_chat_2026-07-14_15/UDT_QUADRATIC_DILATION_COST_DERIVATION_RESULTS.md	71580f340025621f0a2cd6eb157aae77f7b55eb2	eb0934cfeeeb35bb21add50dcef2a757770db12681ba51843679b8538c2eda13	12858	LAPSE_TIME;ANGULAR;ACTION;BOUNDARY;CARRIER	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_COUNTEREXAMPLE_ONLY
archive/native_action_chat_2026-07-14_15/UDT_QUADRATIC_DILATION_COST_VERIFY_DISPATCH.md	9b2aa16578c1a57e5e39297390dfb7620264b643	abb0d0b28e88e2c482e1e9aef698888e70b3990a31ca5651fddd72a74004b8b9	3453	LAPSE_TIME;ACTION;BOUNDARY	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_COUNTEREXAMPLE_ONLY
