path	family	git_blob	sha256	dependency_hits	audit_disposition	effective_owner	routing_basis
projective_transport_section_selector_2026-07-19/AUDIT_REPORT.md	projective_transport_section_selector_2026-07-19	daba994184a43c0c5702bc0b45fea309afc1b41a	e111efd8413a7289279bf868cd0fc79359a4378160815597d94388876d53508f	SHEAR;TRANSVERSE_RESPONSE	HISTORICAL_FAMILY_WITH_NAMED_LATER_OWNER	angular_toric_closure_selector_2026-07-19/STATUS_LEDGER.tsv:T02-T18	Preserve the historical package; use the named later owner for current effective status and screen-scope regrade.
projective_transport_section_selector_2026-07-19/STATUS_LEDGER.tsv	projective_transport_section_selector_2026-07-19	0a77a24b7a24d8a07376de4792faece8b3cef232	788f1ccfbaf4fc6fdd76903fc0cd1b2961d2d64d68bfb9f15d81d95f175d9c2b	SHEAR;PARALLEL_PAIR_SCREEN	HISTORICAL_FAMILY_WITH_NAMED_LATER_OWNER	angular_toric_closure_selector_2026-07-19/STATUS_LEDGER.tsv:T02-T18	Preserve the historical package; use the named later owner for current effective status and screen-scope regrade.
reciprocal_metric_null_line_selector_2026-07-19/AUDIT_REPORT.md	reciprocal_metric_null_line_selector_2026-07-19	44c3cb3dcec6cf41ae54386d3d950d0845d80a36	12b6b33c51dcd0ad838cfe8e664cd46eb975358e305b6b713fed4df12d4a4d71	PARALLEL_PAIR_SCREEN	HISTORICAL_FAMILY_WITH_NAMED_LATER_OWNER	null_section_hopfion_metric_audit_2026-07-19/STATUS_LEDGER.tsv:N03-N06	Preserve the historical package; use the named later owner for current effective status and screen-scope regrade.
reciprocity_offshell_constraint_selector_2026-07-18/DERIVATION_RESULT.json	reciprocity_offshell_constraint_selector_2026-07-18	7817105e5e0f8a6b4a16eb61ed4cd03647c70e08	6d097463fb53a90c59d1daf818ab1360478aa3fd4b04c668dfea4d539b6dd21b	EQUAL_WEIGHT_OR_LAMBDA	HISTORICAL_SCOPED_FAMILY_WITH_EXPLICIT_CURRENT_AUTHORITY_ROUTE	CURRENT_SCIENTIFIC_PREMISES.tsv:G10-G11-G16;native_action_final_adjudication_2026-07-18/FINAL_STATUS_LEDGER.tsv	The historical package retains its exact scope; the named current owner controls any effective reuse under the general-screen correction.
reciprocity_offshell_constraint_selector_2026-07-18/STATUS_LEDGER.tsv	reciprocity_offshell_constraint_selector_2026-07-18	700d13babb1db42e0536e1d978859e2fac5b1bc6	3b2879d8a61c6feac8c14e7a2ec21d575e81e5ff0f941754588527ffb3eef076	EQUAL_WEIGHT_OR_LAMBDA;PARALLEL_PAIR_SCREEN	HISTORICAL_SCOPED_FAMILY_WITH_EXPLICIT_CURRENT_AUTHORITY_ROUTE	CURRENT_SCIENTIFIC_PREMISES.tsv:G10-G11-G16;native_action_final_adjudication_2026-07-18/FINAL_STATUS_LEDGER.tsv	The historical package retains its exact scope; the named current owner controls any effective reuse under the general-screen correction.
rung2_weld_postjuly_regrade_2026-07-19/AUDIT_REPORT.md	rung2_weld_postjuly_regrade_2026-07-19	e5423d8965a3a3cb917421b147d6af5751355a17	9046a0f9a5884cdd0a0394105d4b8228260aa5890a7278297998f82ba89e0106	SHEAR;ROUND_OR_DIAGONAL_SCREEN	HISTORICAL_SCOPED_FAMILY_WITH_EXPLICIT_CURRENT_AUTHORITY_ROUTE	CURRENT_SCIENTIFIC_PREMISES.tsv:G10-G11-G16;native_action_final_adjudication_2026-07-18/FINAL_STATUS_LEDGER.tsv	The historical package retains its exact scope; the named current owner controls any effective reuse under the general-screen correction.
rung2_weld_postjuly_regrade_2026-07-19/DERIVATION_RESULT.json	rung2_weld_postjuly_regrade_2026-07-19	0b7f03d7db692412643bb323716317d4de031d4a	15eed3d3960b4457d2706f40fae938a038d24cdfe19a18c6c8b792f4227ca51a	EQUAL_WEIGHT_OR_LAMBDA	HISTORICAL_SCOPED_FAMILY_WITH_EXPLICIT_CURRENT_AUTHORITY_ROUTE	CURRENT_SCIENTIFIC_PREMISES.tsv:G10-G11-G16;native_action_final_adjudication_2026-07-18/FINAL_STATUS_LEDGER.tsv	The historical package retains its exact scope; the named current owner controls any effective reuse under the general-screen correction.
rung2_weld_postjuly_regrade_2026-07-19/STATUS_LEDGER.tsv	rung2_weld_postjuly_regrade_2026-07-19	35d03f8b5caf046612a654d7163abf8e5662f06d	5f801ac404276c19ea77431cccf6f3402a05da096334a072a8f826d1b50dc8f9	ROUND_OR_DIAGONAL_SCREEN	HISTORICAL_SCOPED_FAMILY_WITH_EXPLICIT_CURRENT_AUTHORITY_ROUTE	CURRENT_SCIENTIFIC_PREMISES.tsv:G10-G11-G16;native_action_final_adjudication_2026-07-18/FINAL_STATUS_LEDGER.tsv	The historical package retains its exact scope; the named current owner controls any effective reuse under the general-screen correction.
scale_breaking_closure_census_2026-07-20/AUDIT_REPORT.md	scale_breaking_closure_census_2026-07-20	675ac9480e0e2c288bac1e7f0672cb6a16b737d7	f3cca19566a1ae3653e28e4e015039623c8be2ec7454b2e12a9859bcca45c67b	EQUAL_WEIGHT_OR_LAMBDA	CURRENT_COMPARISON_FAMILY_EXPLICIT_ROW_REVIEW	scale_breaking_closure_census_2026-07-20/STATUS_LEDGER.tsv	Every row of the named status ledger has an explicit dependency decision in this audit.
scale_breaking_closure_census_2026-07-20/DERIVATION_RESULT.json	scale_breaking_closure_census_2026-07-20	9512cc98d34bc8e5fe7ab8164401757142c1bef3	4e58c749497cd0d9cefd8e3f1b676bf0e1b68e5baf39504500b2340c14095004	EQUAL_WEIGHT_OR_LAMBDA	CURRENT_COMPARISON_FAMILY_EXPLICIT_ROW_REVIEW	scale_breaking_closure_census_2026-07-20/STATUS_LEDGER.tsv	Every row of the named status ledger has an explicit dependency decision in this audit.
transverse_reciprocal_realization_selector_2026-07-19/AUDIT_REPORT.md	transverse_reciprocal_realization_selector_2026-07-19	266ccc71080fcebffbf9e3bcdf63303997a929f6	567994f42ecf608b4d5015d46cb6746067f24d29219a1c5ac9c460c8fd156745	EQUAL_WEIGHT_OR_LAMBDA;SHEAR;ROUND_OR_DIAGONAL_SCREEN	HISTORICAL_FAMILY_WITH_NAMED_LATER_OWNER	null_section_hopfion_metric_audit_2026-07-19/STATUS_LEDGER.tsv:N02-N22	Preserve the historical package; use the named later owner for current effective status and screen-scope regrade.
transverse_reciprocal_realization_selector_2026-07-19/DERIVATION_RESULT.json	transverse_reciprocal_realization_selector_2026-07-19	1b965ae7f11b1931f4c499e19efb101e9dae411f	fac08f193a32491ff5a4df89805aec3c28b9e89da68b5dd2b6c49f81df1cee1e	SHEAR;ROUND_OR_DIAGONAL_SCREEN	HISTORICAL_FAMILY_WITH_NAMED_LATER_OWNER	null_section_hopfion_metric_audit_2026-07-19/STATUS_LEDGER.tsv:N02-N22	Preserve the historical package; use the named later owner for current effective status and screen-scope regrade.
transverse_reciprocal_realization_selector_2026-07-19/STATUS_LEDGER.tsv	transverse_reciprocal_realization_selector_2026-07-19	a7725b33d03034730e7dcf3a0ff43311c9eb8104	e3460c54543dbaac2dfb4d6b33e4f23318a8abe00a25645c285214e04138cada	SHEAR;ROUND_OR_DIAGONAL_SCREEN	HISTORICAL_FAMILY_WITH_NAMED_LATER_OWNER	null_section_hopfion_metric_audit_2026-07-19/STATUS_LEDGER.tsv:N02-N22	Preserve the historical package; use the named later owner for current effective status and screen-scope regrade.
udt_amplitude_volume_metric_atlas_2026-07-21/AUDIT_REPORT.md	udt_amplitude_volume_metric_atlas_2026-07-21	c8b6330ac82a0060559a51796ff874655c943c12	b6a5d34a90e03e6d6e02c91d9d929406ca95dd756e8a295e9854d99360e69f78	SHEAR	HISTORICAL_SCOPED_FAMILY_WITH_EXPLICIT_CURRENT_AUTHORITY_ROUTE	udt_general_screen_complete_cell_atlas_2026-07-28/STATUS_LEDGER.tsv;udt_global_functional_dof_constraint_rank_audit_2026-07-26/STATUS_LEDGER.tsv	The historical package retains its exact scope; the named current owner controls any effective reuse under the general-screen correction.
udt_angular_bulk_jacobi_selector_audit_2026-07-23/AUDIT_REPORT.md	udt_angular_bulk_jacobi_selector_audit_2026-07-23	2877409b78c4dd08f916be248810310b252b0590	bf4c74e911fbade7260de12b6f33394b4047105c510fa4c01b08417cbdb18502	EQUAL_WEIGHT_OR_LAMBDA;SHEAR;PARALLEL_PAIR_SCREEN;ROUND_OR_DIAGONAL_SCREEN;TRANSVERSE_RESPONSE;BLOCK_SCREEN	HISTORICAL_SCOPED_FAMILY_WITH_EXPLICIT_CURRENT_AUTHORITY_ROUTE	CURRENT_SCIENTIFIC_PREMISES.tsv:G09-G13-G15;null_section_hopfion_metric_audit_2026-07-19/STATUS_LEDGER.tsv;angular_toric_closure_selector_2026-07-19/STATUS_LEDGER.tsv	The historical package retains its exact scope; the named current owner controls any effective reuse under the general-screen correction.
udt_angular_generator_branch_census_2026-07-23/AUDIT_REPORT.md	udt_angular_generator_branch_census_2026-07-23	4866539211f63fbd7cd9248177912da10e66c7f7	cb7c23006f3cc64b0496f05933ef746b5bf381c8a65c8ea20e87f1a8967a60cb	SHEAR;ROUND_OR_DIAGONAL_SCREEN	HISTORICAL_SCOPED_FAMILY_WITH_EXPLICIT_CURRENT_AUTHORITY_ROUTE	udt_general_screen_complete_cell_atlas_2026-07-28/STATUS_LEDGER.tsv;udt_global_functional_dof_constraint_rank_audit_2026-07-26/STATUS_LEDGER.tsv	The historical package retains its exact scope; the named current owner controls any effective reuse under the general-screen correction.
udt_bootstrap_clock_angular_closure_audit_2026-07-24/AUDIT_REPORT.md	udt_bootstrap_clock_angular_closure_audit_2026-07-24	8bc8f4e138856b566b96eb428beda01505654cc3	d1950defd5397be0d75bbcbb4c747e8e4969852c1ed73840d9402824de169551	EQUAL_WEIGHT_OR_LAMBDA;PARALLEL_PAIR_SCREEN;ROUND_OR_DIAGONAL_SCREEN	CURRENT_COMPARISON_FAMILY_EXPLICIT_ROW_REVIEW	udt_bootstrap_clock_angular_closure_audit_2026-07-24/STATUS_LEDGER.tsv	Every row of the named status ledger has an explicit dependency decision in this audit.
udt_bootstrap_clock_angular_closure_audit_2026-07-24/DERIVATION_RESULT.json	udt_bootstrap_clock_angular_closure_audit_2026-07-24	7d6ae32f92c224312eca945e71895e9a095bfb31	e5029087b0e5ca1ba595c629080db922a54dd1b76f1f6d8bc84a16db4b8dc314	SHEAR	CURRENT_COMPARISON_FAMILY_EXPLICIT_ROW_REVIEW	udt_bootstrap_clock_angular_closure_audit_2026-07-24/STATUS_LEDGER.tsv	Every row of the named status ledger has an explicit dependency decision in this audit.
udt_bootstrap_clock_angular_closure_audit_2026-07-24/NEXT_STEP.md	udt_bootstrap_clock_angular_closure_audit_2026-07-24	130e44ff666c589cd7d049e519af962acc41451c	c523dd0e9a60e046b29a8c91a9ef1b12279fab7457cb4701f5fa21ab0b9a5fda	SHEAR	CURRENT_COMPARISON_FAMILY_EXPLICIT_ROW_REVIEW	udt_bootstrap_clock_angular_closure_audit_2026-07-24/STATUS_LEDGER.tsv	Every row of the named status ledger has an explicit dependency decision in this audit.
udt_bootstrap_clock_angular_closure_audit_2026-07-24/STATUS_LEDGER.tsv	udt_bootstrap_clock_angular_closure_audit_2026-07-24	2a052fec6615b064a399fc71fbed504b62710cfb	2d3184b2f94cda0892445f4644e38c909a9ef29c961492ee51fa6846c1c1b78a	SHEAR	CURRENT_EXACT_ROW_ADJUDICATED	udt_bootstrap_clock_angular_closure_audit_2026-07-24/STATUS_LEDGER.tsv	Every row of the named status ledger has an explicit dependency decision in this audit.
udt_bootstrap_substrate_micro_closure_audit_2026-07-23/AUDIT_REPORT.md	udt_bootstrap_substrate_micro_closure_audit_2026-07-23	61361fa19b5b9846b512b4f2818cb566b9ec7fd1	ed33cd7a8fe21fe8619f2a6ba3b632d5b76e79da1cd3b8be18540fb88a4f9856	EQUAL_WEIGHT_OR_LAMBDA;SHEAR;ROUND_OR_DIAGONAL_SCREEN	HISTORICAL_FAMILY_WITH_NAMED_LATER_OWNER	udt_global_local_relational_closure_audit_2026-07-25/STATUS_LEDGER.tsv:S10-S19	Preserve the historical package; use the named later owner for current effective status and screen-scope regrade.
udt_bootstrap_substrate_micro_closure_audit_2026-07-23/NEXT_STEP.md	udt_bootstrap_substrate_micro_closure_audit_2026-07-23	85231737bdc185b4079f54a2dcc9e70d58ea5770	12ac83f65b01ead275ef00f7968c01f70779588f22ba78c70429c48249d89451	SHEAR	HISTORICAL_FAMILY_WITH_NAMED_LATER_OWNER	udt_global_local_relational_closure_audit_2026-07-25/STATUS_LEDGER.tsv:S10-S19	Preserve the historical package; use the named later owner for current effective status and screen-scope regrade.
udt_bootstrap_substrate_micro_closure_audit_2026-07-23/STATUS_LEDGER.tsv	udt_bootstrap_substrate_micro_closure_audit_2026-07-23	693b90f8f8c143555e013a9dbc0f614df9829f35	d2ac7d66f391f5981760566d0fee6abc3b971f6393dbc57a2e9cce8f4101bee6	SHEAR	HISTORICAL_FAMILY_WITH_NAMED_LATER_OWNER	udt_global_local_relational_closure_audit_2026-07-25/STATUS_LEDGER.tsv:S10-S19	Preserve the historical package; use the named later owner for current effective status and screen-scope regrade.
udt_bootstrap_to_local_response_map_audit_2026-07-25/AUDIT_REPORT.md	udt_bootstrap_to_local_response_map_audit_2026-07-25	f0ba8074128702ebb45e5b7eb79ee8bdb6bba37f	38b697ee11a2873b8ff8bd9ba4f9940d98a70c2053a6e4440d4b925c491fa92e	SHEAR	HISTORICAL_FAMILY_WITH_NAMED_LATER_OWNER	udt_global_local_relational_closure_audit_2026-07-25/STATUS_LEDGER.tsv:S12-S15	Preserve the historical package; use the named later owner for current effective status and screen-scope regrade.
udt_bootstrap_to_local_response_map_audit_2026-07-25/NEXT_STEP.md	udt_bootstrap_to_local_response_map_audit_2026-07-25	317862059c41d7f68fcac22eebe11aa6c89b555d	e36e8b6188ca78e141b7f556832f57a5952fc8e85515fe95e525db43c501dea9	SHEAR	HISTORICAL_FAMILY_WITH_NAMED_LATER_OWNER	udt_global_local_relational_closure_audit_2026-07-25/STATUS_LEDGER.tsv:S12-S15	Preserve the historical package; use the named later owner for current effective status and screen-scope regrade.
udt_bootstrap_to_local_response_map_audit_2026-07-25/STATUS_LEDGER.tsv	udt_bootstrap_to_local_response_map_audit_2026-07-25	e340c769924d90979b6912e1e5a6c6dbd2266dfe	a35159fceedc12263cf04a10d1698bb3112a820d6582d012a59d1bb71446e659	SHEAR;TRANSVERSE_RESPONSE	HISTORICAL_FAMILY_WITH_NAMED_LATER_OWNER	udt_global_local_relational_closure_audit_2026-07-25/STATUS_LEDGER.tsv:S12-S15	Preserve the historical package; use the named later owner for current effective status and screen-scope regrade.
udt_calibrated_reciprocal_readout_descent_audit_2026-07-26/AUDIT_REPORT.md	udt_calibrated_reciprocal_readout_descent_audit_2026-07-26	00bdf630eafb812f46a1ad8e657d928ca597a912	57969ad46584e58ccb1eb61a45f61237874c8c8114f9d8e038d77bde5bea9a37	EQUAL_WEIGHT_OR_LAMBDA	HISTORICAL_SCOPED_FAMILY_WITH_EXPLICIT_CURRENT_AUTHORITY_ROUTE	udt_joint_selector_provenance_audit_2026-07-28/STATUS_LEDGER.tsv;udt_metric_natural_joint_selector_nogo_2026-07-28/STATUS_LEDGER.tsv;udt_global_reciprocal_bundle_assembly_audit_2026-07-26/STATUS_LEDGER.tsv	The historical package retains its exact scope; the named current owner controls any effective reuse under the general-screen correction.
udt_calibrated_reciprocal_readout_descent_audit_2026-07-26/STATUS_LEDGER.tsv	udt_calibrated_reciprocal_readout_descent_audit_2026-07-26	3af7fcb9112658b9e23f9cf8bf2838f8a48a2497	2dfe8e951e43dec660534b233a19343ea760f5909ef1f9e237dcc47901523519	EQUAL_WEIGHT_OR_LAMBDA	HISTORICAL_SCOPED_FAMILY_WITH_EXPLICIT_CURRENT_AUTHORITY_ROUTE	udt_joint_selector_provenance_audit_2026-07-28/STATUS_LEDGER.tsv;udt_metric_natural_joint_selector_nogo_2026-07-28/STATUS_LEDGER.tsv;udt_global_reciprocal_bundle_assembly_audit_2026-07-26/STATUS_LEDGER.tsv	The historical package retains its exact scope; the named current owner controls any effective reuse under the general-screen correction.
udt_canonical_geometry_evaluator_p01_2026-07-21/AUDIT_REPORT.md	udt_canonical_geometry_evaluator_p01_2026-07-21	5a14a4b1ec604f3abf8e8f2febee359c23a7be73	32d173e755f4b9b0bc6add8971562f5e7202fa75abd7b84964f1a0fe695c4f72	SHEAR;ROUND_OR_DIAGONAL_SCREEN;TRANSVERSE_RESPONSE	HISTORICAL_SCOPED_FAMILY_WITH_EXPLICIT_CURRENT_AUTHORITY_ROUTE	udt_general_screen_complete_cell_atlas_2026-07-28/STATUS_LEDGER.tsv;udt_global_functional_dof_constraint_rank_audit_2026-07-26/STATUS_LEDGER.tsv	The historical package retains its exact scope; the named current owner controls any effective reuse under the general-screen correction.
udt_center_free_observer_optical_correspondence_audit_2026-07-24/AUDIT_REPORT.md	udt_center_free_observer_optical_correspondence_audit_2026-07-24	8e2679dd714f03829dd65df9a6c9dc1025f726d5	fdcbf11804f83b3ab5a67b0a08962746f5144ce15a7b8ab076a3eb23a98e5cf8	TRANSVERSE_RESPONSE	HISTORICAL_SCOPED_FAMILY_WITH_EXPLICIT_CURRENT_AUTHORITY_ROUTE	CURRENT_SCIENTIFIC_PREMISES.tsv:G06-G14;udt_xmax_observer_separation_audit_2026-07-24/STATUS_LEDGER.tsv;udt_common_scale_neutrality_provenance_audit_2026-07-24/STATUS_LEDGER.tsv:S22	The historical package retains its exact scope; the named current owner controls any effective reuse under the general-screen correction.
udt_center_free_observer_optical_correspondence_audit_2026-07-24/DERIVATION_RESULT.json	udt_center_free_observer_optical_correspondence_audit_2026-07-24	64f47636dcca04410d6c713bf47a477084c547f4	25bfa6b56eff525d7c5fe37cd303b53a08992e3919d532ef64ec4326e1fbf843	ROUND_OR_DIAGONAL_SCREEN	HISTORICAL_SCOPED_FAMILY_WITH_EXPLICIT_CURRENT_AUTHORITY_ROUTE	CURRENT_SCIENTIFIC_PREMISES.tsv:G06-G14;udt_xmax_observer_separation_audit_2026-07-24/STATUS_LEDGER.tsv;udt_common_scale_neutrality_provenance_audit_2026-07-24/STATUS_LEDGER.tsv:S22	The historical package retains its exact scope; the named current owner controls any effective reuse under the general-screen correction.
udt_chart_coframe_invariance_atlas_2026-07-21/AUDIT_REPORT.md	udt_chart_coframe_invariance_atlas_2026-07-21	142bb3d8fb5ee7e4767bb02599e5042d6e90e1b2	2fe285e5d2c1180d4f40798b17984621436c3ee4f6b7c5b393cee0ca79709b10	SHEAR;BLOCK_SCREEN	HISTORICAL_SCOPED_FAMILY_WITH_EXPLICIT_CURRENT_AUTHORITY_ROUTE	udt_general_screen_complete_cell_atlas_2026-07-28/STATUS_LEDGER.tsv;udt_global_functional_dof_constraint_rank_audit_2026-07-26/STATUS_LEDGER.tsv	The historical package retains its exact scope; the named current owner controls any effective reuse under the general-screen correction.
udt_coframe_hopf_bridge_audit_2026-07-23/AUDIT_REPORT.md	udt_coframe_hopf_bridge_audit_2026-07-23	226bd5d784f3179c3c1e3b0bec8ffc176d4d0a89	6c0260a8539fd80f9191ed6a7948b5b84ab75d25af5af2955b7275e880f8e2a1	SHEAR;ROUND_OR_DIAGONAL_SCREEN;TRANSVERSE_RESPONSE	HISTORICAL_FAMILY_WITH_NAMED_LATER_OWNER	null_section_hopfion_metric_audit_2026-07-19/STATUS_LEDGER.tsv:N17-N22	Preserve the historical package; use the named later owner for current effective status and screen-scope regrade.
udt_coframe_hopf_bridge_audit_2026-07-23/STATUS_LEDGER.tsv	udt_coframe_hopf_bridge_audit_2026-07-23	9f4ba562bd6925c10f1a757760b97659b76a91db	5fb7587d6adfd009763b99467446a880d8374ef02f238a24f239c986f9403cb4	SHEAR;ROUND_OR_DIAGONAL_SCREEN;TRANSVERSE_RESPONSE	HISTORICAL_FAMILY_WITH_NAMED_LATER_OWNER	null_section_hopfion_metric_audit_2026-07-19/STATUS_LEDGER.tsv:N17-N22	Preserve the historical package; use the named later owner for current effective status and screen-scope regrade.
udt_complete_coframe_physical_comparison_functor_audit_2026-07-27/STATUS_LEDGER.tsv	udt_complete_coframe_physical_comparison_functor_audit_2026-07-27	60c1bb548023012144473a91c07ba0298a125dad	437187d97362adfae16139d4e7fbaba2fc6d70d0ba161a9d492206ff3bbfc3fa	TRANSVERSE_RESPONSE	HISTORICAL_FAMILY_WITH_NAMED_LATER_OWNER	udt_joint_selector_provenance_audit_2026-07-28/STATUS_LEDGER.tsv	Preserve the historical package; use the named later owner for current effective status and screen-scope regrade.
udt_complete_connector_assembly_audit_2026-07-22/AUDIT_REPORT.md	udt_complete_connector_assembly_audit_2026-07-22	8da1c6a52cefeab224e7e939f72f7e44e9218217	419f797aaa0e9a98a8f9d187cc0d27202de9f85737b920016def07a2f0558cfe	EQUAL_WEIGHT_OR_LAMBDA;TRANSVERSE_RESPONSE	HISTORICAL_SCOPED_FAMILY_WITH_EXPLICIT_CURRENT_AUTHORITY_ROUTE	udt_joint_selector_provenance_audit_2026-07-28/STATUS_LEDGER.tsv;udt_metric_natural_joint_selector_nogo_2026-07-28/STATUS_LEDGER.tsv;udt_global_reciprocal_bundle_assembly_audit_2026-07-26/STATUS_LEDGER.tsv	The historical package retains its exact scope; the named current owner controls any effective reuse under the general-screen correction.
udt_complete_metric_intrinsic_object_audit_2026-07-23/AUDIT_REPORT.md	udt_complete_metric_intrinsic_object_audit_2026-07-23	43bc88afd8cabc055422d958490eadc2a18cad42	923e6e4e7d9b6478f8b281f7d48f4fd46cd194c292a01540c46509ee6fc89776	EQUAL_WEIGHT_OR_LAMBDA	HISTORICAL_SCOPED_FAMILY_WITH_EXPLICIT_CURRENT_AUTHORITY_ROUTE	udt_general_screen_complete_cell_atlas_2026-07-28/STATUS_LEDGER.tsv;udt_global_functional_dof_constraint_rank_audit_2026-07-26/STATUS_LEDGER.tsv	The historical package retains its exact scope; the named current owner controls any effective reuse under the general-screen correction.
udt_complete_metric_intrinsic_object_audit_2026-07-23/STATUS_LEDGER.tsv	udt_complete_metric_intrinsic_object_audit_2026-07-23	d4a76fc0f95bb518927db8d35dae25e74b0ace8b	d6a594e269af0a0516558ceea800847d17aa9378f3d6bf2a0fcf9837bf835717	EQUAL_WEIGHT_OR_LAMBDA;ROUND_OR_DIAGONAL_SCREEN	HISTORICAL_SCOPED_FAMILY_WITH_EXPLICIT_CURRENT_AUTHORITY_ROUTE	udt_general_screen_complete_cell_atlas_2026-07-28/STATUS_LEDGER.tsv;udt_global_functional_dof_constraint_rank_audit_2026-07-26/STATUS_LEDGER.tsv	The historical package retains its exact scope; the named current owner controls any effective reuse under the general-screen correction.
udt_complete_metric_realization_zoomout_2026-07-23/AUDIT_REPORT.md	udt_complete_metric_realization_zoomout_2026-07-23	e2ba9db32d9e2d6be923237a825d3472c3c26a8c	920201892b7902f8a84de8096b3c0c05ba9457404e3f7445915ac4ab016f1b6f	EQUAL_WEIGHT_OR_LAMBDA;ROUND_OR_DIAGONAL_SCREEN;TRANSVERSE_RESPONSE	HISTORICAL_SCOPED_FAMILY_WITH_EXPLICIT_CURRENT_AUTHORITY_ROUTE	udt_general_screen_complete_cell_atlas_2026-07-28/STATUS_LEDGER.tsv;udt_global_functional_dof_constraint_rank_audit_2026-07-26/STATUS_LEDGER.tsv	The historical package retains its exact scope; the named current owner controls any effective reuse under the general-screen correction.
udt_complete_metric_realization_zoomout_2026-07-23/STATUS_LEDGER.tsv	udt_complete_metric_realization_zoomout_2026-07-23	d145eede8b0baeeb11a9ec167763740d49550349	fa0fa555725f050bf9a68aa3f04eb2e659922a09f7c91265b911b1de004f742e	ROUND_OR_DIAGONAL_SCREEN;TRANSVERSE_RESPONSE	HISTORICAL_SCOPED_FAMILY_WITH_EXPLICIT_CURRENT_AUTHORITY_ROUTE	udt_general_screen_complete_cell_atlas_2026-07-28/STATUS_LEDGER.tsv;udt_global_functional_dof_constraint_rank_audit_2026-07-26/STATUS_LEDGER.tsv	The historical package retains its exact scope; the named current owner controls any effective reuse under the general-screen correction.
udt_complete_metric_solution_space_map_2026-07-21/AUDIT_REPORT.md	udt_complete_metric_solution_space_map_2026-07-21	8dad0a904c275b793e81c4578e400812efbb422c	890d074276533d6ffb035584406fe249ca68d50cd838f2aa9f6fa85d1b78cde4	SHEAR;ROUND_OR_DIAGONAL_SCREEN;TRANSVERSE_RESPONSE	HISTORICAL_SCOPED_FAMILY_WITH_EXPLICIT_CURRENT_AUTHORITY_ROUTE	udt_general_screen_complete_cell_atlas_2026-07-28/STATUS_LEDGER.tsv;udt_global_functional_dof_constraint_rank_audit_2026-07-26/STATUS_LEDGER.tsv	The historical package retains its exact scope; the named current owner controls any effective reuse under the general-screen correction.
udt_complete_nonultrastatic_reciprocal_branch_audit_2026-07-27/AUDIT_REPORT.md	udt_complete_nonultrastatic_reciprocal_branch_audit_2026-07-27	91f6f69cbe5267f6e12a0576c82153b53e223d84	1e007a15b7071ebe2be45ad2f81a19c4d39a3c0617fe5cf65064ab6e076a976d	EQUAL_WEIGHT_OR_LAMBDA;PARALLEL_PAIR_SCREEN	HISTORICAL_FAMILY_WITH_NAMED_LATER_OWNER	udt_native_global_coframe_definition_audit_2026-07-28/STATUS_LEDGER.tsv:S04-S12	Preserve the historical package; use the named later owner for current effective status and screen-scope regrade.
udt_complete_nonultrastatic_reciprocal_branch_audit_2026-07-27/STATUS_LEDGER.tsv	udt_complete_nonultrastatic_reciprocal_branch_audit_2026-07-27	a88cf660e6b950399f32e118dd34266121cbd678	27cfba2fff04b761c041b2e9c2a6bc38b560c97262262ea81a4144365a0e8944	EQUAL_WEIGHT_OR_LAMBDA	HISTORICAL_FAMILY_WITH_NAMED_LATER_OWNER	udt_native_global_coframe_definition_audit_2026-07-28/STATUS_LEDGER.tsv:S04-S12	Preserve the historical package; use the named later owner for current effective status and screen-scope regrade.
udt_complete_physical_comparison_map_audit_2026-07-27/AUDIT_REPORT.md	udt_complete_physical_comparison_map_audit_2026-07-27	ad62ca1a6b85d04941719adc164db22f2ad4b457	9be7ec15352a672eea3bd9e463264c72098359ce7b038fd2d7b781000310ea45	EQUAL_WEIGHT_OR_LAMBDA	HISTORICAL_FAMILY_WITH_NAMED_LATER_OWNER	udt_joint_selector_provenance_audit_2026-07-28/STATUS_LEDGER.tsv:stationary_hybrid_comparison-overall	Preserve the historical package; use the named later owner for current effective status and screen-scope regrade.
udt_complete_physical_comparison_map_audit_2026-07-27/NEXT_STEP.md	udt_complete_physical_comparison_map_audit_2026-07-27	fc41b4cc8a99eda08375a218e64a598b0b99575d	2f36918c72f97edcb5d2c60820f498d297cc3ccc74ceed7867f909f92118ac26	EQUAL_WEIGHT_OR_LAMBDA	HISTORICAL_FAMILY_WITH_NAMED_LATER_OWNER	udt_joint_selector_provenance_audit_2026-07-28/STATUS_LEDGER.tsv:stationary_hybrid_comparison-overall	Preserve the historical package; use the named later owner for current effective status and screen-scope regrade.
udt_complete_relational_configuration_variation_domain_audit_2026-07-26/AUDIT_REPORT.md	udt_complete_relational_configuration_variation_domain_audit_2026-07-26	14fd64b0b68acd3b2b06bf9d28701297524b6847	b3cbbd3af7901fda7758b174ba4d90f3f7deabdbbf36b1723c3af5181609cf6a	EQUAL_WEIGHT_OR_LAMBDA	HISTORICAL_FAMILY_WITH_NAMED_LATER_OWNER	udt_global_functional_dof_constraint_rank_audit_2026-07-26/STATUS_LEDGER.tsv:S09-S15	Preserve the historical package; use the named later owner for current effective status and screen-scope regrade.
