candidate_id	path	git_blob	sha256	size_bytes	matching_lines
X0120	c2_rigidity_three_route_zoomout_2026-07-20/COMPLETENESS_SCOPE.tsv	637ee4aa7ac139c9b5aecf5b072f5c5e510eea10	4ceafc7b8fd957444d9558df7156ee014b0895d596e5417a17fca9dee45e81cf	1752	1
X0121	c2_rigidity_three_route_zoomout_2026-07-20/COUNTERMODEL_LEDGER.tsv	d93ebaa19c58bbea8c84fbda1f366ed73d51b012	5b562006f18785c771f5b4fadcb3d3c7ad19a89cb6b3703cc1060a2f8bb8bf14	2572	2
X0122	c2_rigidity_three_route_zoomout_2026-07-20/DEPENDENCY_EDGES.tsv	53102e3bdc278122f0f8bed0058f8626d779199f	9760c01582cc107c8c44d3319dd0449f8e6963c55c492b31841acbbcd947bcbf	1988	1
X0123	c2_rigidity_three_route_zoomout_2026-07-20/DERIVATION_RESULT.json	5f03565bca5bc1ecb1c8c5706a18a8865ab2b134	f2e0054470e974829f268148d7f0449d721de1c8b8dbe78c94c6eb50c0082195	3036	1
X0124	c2_rigidity_three_route_zoomout_2026-07-20/PREREGISTRATION.md	dce3151e229ed7169957eed6346322048d0932e5	26245e0be3b2b7ec47850e9a582f1865464e68f01375ad44514120472a800eee	6475	3
X0125	c2_rigidity_three_route_zoomout_2026-07-20/REPOSITORY_GATES.json	aca6646994fa3d207f7d929842207cd95c4704a7	5daa2c179e2c81ef777050fc915fed67aaea27ebba5b86f4f876525016335446	12659	4
X0126	c2_rigidity_three_route_zoomout_2026-07-20/SCALE_HOMOGENEITY.tsv	4fbc50936b3801b89878739755feaff4b433fdb8	e7290a276da0e6f1b11f2449c3c4f553cebf0db0dd77aa2149ead615cf03e170	1585	3
X0127	c2_rigidity_three_route_zoomout_2026-07-20/SOURCE_ADJUDICATION.tsv	d62b8da7535caf1a253eaf7e376991654a88cd93	ffa8132152d87da39e73d127a6187b8643a8ff57ee23203b30777c8932605b05	8616	3
X0128	c2_rigidity_three_route_zoomout_2026-07-20/SOURCE_CENSUS.tsv	1867fb407c9fc108abcd3d34a9dca81850215276	2e4d2035271859591ad6f9f7ec56a6294a61c6437b1fc7bff20546d70f4cc84a	937179	85
X0129	c2_rigidity_three_route_zoomout_2026-07-20/STATUS_LEDGER.tsv	cfc730c4684753d90138f0879f7371fa390b97b8	e817b2c0e3cb01be1f2415cffe5c48709426c19205a3fa80a6f1fcaec1b6b80e	3485	1
X0130	c2_rigidity_three_route_zoomout_2026-07-20/derive_three_route_zoomout.py	1c61c6d1ef660a10293d02cd8d013c0e3cf0d0b5	5a4df859804046bfc6fe3bbfb03ef69607b905d5923ce03d2e5062feddd8d827	5650	1
X0131	c2_time_fiber_shift_jacobi_2026-07-20/AUDIT_REPORT.md	d202b9edd03e8f6caba648be14b78dcaac7485f0	93b37d3e840c3b7854acdd36bbfa14d87661d26c1f38b31972c4bec89d3af47c	6658	1
X0132	c2_time_fiber_shift_jacobi_2026-07-20/COMPLETENESS_SCOPE.tsv	884fd4db46e27e391c274c197622f2bb0313ec53	73b2dc09bbf2d60368d1b462bc8c4853ddf9c7d23ba42e7c35c2ca41a1690f93	1978	1
X0133	c2_time_fiber_shift_jacobi_2026-07-20/EQUATION_LEDGER.tsv	4dfee422cbd0fbc103d7941d52341f08ebe42d2a	30336c8251c74cb9e4d0b2e24627b68ef9783ed43e63fe5e7033a5d1dbc621b2	3065	1
X0134	c2_time_fiber_shift_jacobi_2026-07-20/PREREGISTRATION.md	1c63198ffdc7246ac997bafb47c17e7562189d42	b1c8376dec2b2884a31b0ec98c2e0ec3b3e1847ad86af198da9c448dbb09e728	6774	2
X0135	c2_time_fiber_shift_jacobi_2026-07-20/REPOSITORY_GATES.json	ea348b3920ef1c418b1f22e686f03eddb2e3374c	2cc94907df6875346c4712c29bf71631acea1d11b6769c912bb893d23567012a	12343	4
X0136	c2_time_fiber_shift_jacobi_2026-07-20/SOURCE_ADJUDICATION.tsv	f56ab8c6db2c339d40bfb0fa085343b6415c0a95	117de8acde87688164f867733da41eb11eaecde7d0bbdb2195b2295c5c56bf90	7677	3
X0137	c2_time_fiber_shift_jacobi_2026-07-20/SOURCE_CENSUS.tsv	3eb9f5945fb69db3f0e70771af2a9d5653cc803e	460cdd5cf1b3772f6518ea74589771d287680dbff1b68ac99ce727c46138764a	929865	85
X0138	c2_time_fiber_shift_jacobi_2026-07-20/STATUS_LEDGER.tsv	6a94e4b530a8baccc5ec3cb2b336b33be6bcdef8	beb80a2763599034d5655df6ad1e8b24411ff4a5baf178a237f479cdc03f5eec	2468	1
X0139	c2_transverse_coframe_closure_2026-07-20/COMPLETENESS_MAP.tsv	0bc303a9e8b4e596a9cf748fafaaf4887583c9ea	ffaf91175f4f61ae53b5e22029ebf30543d34d74f9c556dda8f1e015e3a6da44	2246	1
X0140	c2_transverse_coframe_closure_2026-07-20/REPOSITORY_GATES.json	ea2aba8a3f31355f8674284ece50f18b68cce16a	104aa5ac451aea84d81c8f312b7b61c1428bc4b02e2ea74ae9ff705eb2087cd1	14861	4
X0141	c2_variable_lapse_selector_2026-07-20/AUDIT_REPORT.md	f96e329f07810b1001fd78c2cd8dc6d0215e6d9d	f469c03d09c54b0aae957ac657fe15090e25069d86b15470f71f0d50b5c9622b	6486	1
X0142	c2_variable_lapse_selector_2026-07-20/COMPLETENESS_SCOPE.tsv	39e72b0d5f7c4a3d7c71a9e6e63feefc873b8c3b	8ddfc991142c08e0e1d94dd26ec9e04f0555c8e0b2dbe557b91f53f8bc988fa1	2097	2
X0143	c2_variable_lapse_selector_2026-07-20/EQUATION_LEDGER.tsv	134b50a3514e755c65f4e6c05393368824bba8d6	a2e93143d1fb1e4d864d18369db75e307396c76276b073795b209b12ea451249	3617	1
X0144	c2_variable_lapse_selector_2026-07-20/PREREGISTRATION.md	f524f51cfb690cad885e1a30c9a00dd1cf2aa0ee	6783240b32927eb9da05dacbb7ca6bf782adfed461687a110316b4997c9df177	6510	2
X0145	c2_variable_lapse_selector_2026-07-20/REPOSITORY_GATES.json	43e55ac02a0244a462095d71ad11d16da119cf21	6e54c5d0aa6a8dae15a519a2160bc0c6fea8ac847ad47f142b244f16f07ef967	12113	4
X0146	c2_variable_lapse_selector_2026-07-20/SOURCE_ADJUDICATION.tsv	3f628f74a05ed38bbfa4c05120ffc29381a26cbd	e46088d1e46226ad5a728752f2059ed610181a7d7917e57a3312d65ed5fdea41	6613	3
X0147	c2_variable_lapse_selector_2026-07-20/SOURCE_CENSUS.tsv	e5f1844c7b1fe7cde8c0ffa6d2fe1633be2ead2a	537421924e80e423f2e4b3d612c74263311113626d461dcd3e63159b83505572	922217	85
X0148	c2_variable_lapse_selector_2026-07-20/STATUS_LEDGER.tsv	3909570f622bca77685a12affdefa586112c4631	946e4e2fc28051ef5e159df93269206c99eae7a1f4e60bb43c9f5b13f183a13e	2623	2
X0149	c2_variable_lapse_selector_2026-07-20/build_source_adjudication.py	1b71d9dbec6c21140f984fed5560c3e43fc5561a	e62fcac97e136b21056e2577178e8d709653acc108322e99881d4f0b605b7e33	8739	3
X0150	clock_curvature_selector_audit_2026-07-19/AUDIT_REPORT.md	494058b3301577656f5ff952e58df305849ccbc7	4b41149cabf6ceb735c6a5b43847c0434572ecf19b8cd386d29ad12a7536de0a	6271	1
X0151	clock_curvature_selector_audit_2026-07-19/LAY_DECISION_TREE.md	9a9253f6040d574008f054738c6cbfca807e3a77	738e5a5b3a0329f61011327e1fbbe9e3af29745b1292f0317ff785cbb9a009c0	2088	1
X0152	clock_curvature_selector_audit_2026-07-19/REPOSITORY_GATES.json	574ae7075bc1c3c1fc20ea368298dc9feac590f4	120d5e6da6e37263d4925e1edda1d26acf20f64688ef5f0681294c7b6da1e797	10833	4
X0153	clock_curvature_selector_audit_2026-07-19/STATUS_LEDGER.tsv	01eb120e0edbfc6f715b27d212adcb4168776fba	2e5c5f93db6519d6a1cd3cbc62ec38cad99b1b84e09ba6f5caed5289dfee0fe3	1767	1
X0154	codex_rehearsal_transcript.txt	f13302b9007eb82749f7c97f67750c00caf1d21b	9fbdee8aa123a12ee08860d65a0b3712a5f0e23897a97762ba9596573eb0a669	303199	10
X0155	complete_coframe_seal_involution_2026-07-20/AUDIT_REPORT.md	7edfacda8ae312857d614b0479c9de5d3e949504	30a63dbbc5f566a0ce763d5091fd0ab3c80aee48516c4b0f216d186e046c50ea	4043	1
X0156	complete_coframe_seal_involution_2026-07-20/COMPLETENESS_SCOPE.tsv	8a6d7880ac334503ea741519c0650faf630e804a	2b9600b8ca753b0c9bda9e4aaf0f87e5cbd87c4462c8128673029a1ca69d534a	2203	1
X0157	complete_coframe_seal_involution_2026-07-20/PREREGISTRATION.md	8945e39c9805953099b7b670d89c1480c90c4725	c2ddaa7dd53a529c5b4363896ef1c7ede3936562d387a099cc72cde5fa7231b7	9488	1
X0158	complete_coframe_seal_involution_2026-07-20/REPOSITORY_GATES.json	f092a1f2fbef083d780d93cfdab6050a08022b4b	4c01af009300f4f2ca26b001fbc7d577da4244cc13767b0a142529d7490a0aba	13633	4
X0159	complete_coframe_seal_involution_2026-07-20/SOURCE_ADJUDICATION.tsv	aee99b9853d4d15ff259124f79f2ad17e9a52d8d	0bec4b1b78f92f6510be471c3bed51192fe9174b12be1f41a9912fb3aeff9d27	14974	4
X0160	complete_coframe_seal_involution_2026-07-20/SOURCE_CENSUS.tsv	8bfb6aad14d7d9901fa1a0cb2e7ccd8eda220083	a8e6ec27927670a242c26885a06e69825af4920cf4425cfb72461e1b7eb3bab5	961074	85
X0161	complete_coframe_seal_involution_2026-07-20/STATUS_LEDGER.tsv	7a5b39ce8145c2532b733966c2dfdbd1fa376008	166c2678bc04eab622cc189654f7f54d1349571ba55108bf98fc2286b5effe6f	3470	1
X0162	cosine_native_reconciliation_results.md	b0231f35994ac42465a84e0d46b4dbc83a4b915d	4f632b5b4558902b887daa028b4d738b14eab37fcb3e2d644bcb325c023018ed	6416	1
X0163	derive_xmax_boost.py	96052ed1abdd9945c4899e1e430d30cca9e3ea14	c1c3898b41a0357e1323ecf7b420b3b17d37e59200a1aaf304937cca4a5412e9	4952	8
X0164	derived_background_and_phi_coupling_DESIGN.md	3383677ae40d99f368e5b303be5942f6e1449bde	de41d149af9ee7447af05a4ff958549a95c85f83acdae003cf2186593cec6c18	13979	6
X0165	external.md	f1fd10e237821192017de3db3acd7e3b8e66cb13	d42473d640b71deef9cb31a13411ba83fd11b603b4c5cc4901dac28534059925	23280	3
X0166	finite_cell_seal_boundary_phase_join_2026-07-20/AUDIT_REPORT.md	bd8afdb4394e1adc570455763f5700103e38be98	783f8d369d73ab6faa2bd97b0e38654173173f886197cac38b688b6a459b7051	7349	2
X0167	finite_cell_seal_boundary_phase_join_2026-07-20/CATCH_PROOFS.tsv	0a058c85de9049034ce24491fe76584c68e44899	f5566002c78f800a62e4e3b127930085aec72bee62e6e02687f5781e644279ed	1771	3
X0168	finite_cell_seal_boundary_phase_join_2026-07-20/CLAUSE_TO_BOUNDARY_SLOT.tsv	651f28e0b15ee5cb288954c81e52819a89c42a69	21a3136277f3abb211f4923d394630cf8e702c75475848e9ea8546f8174aeb0b	4168	3
X0169	finite_cell_seal_boundary_phase_join_2026-07-20/COMPLETENESS_SCOPE.tsv	5199720637576e5b968cfd2953e29030ca2af24e	1418dea2fd156a678333aa8e3d872c6fcfa2a7e2310dcd6884449454b446e213	1930	1
X0170	finite_cell_seal_boundary_phase_join_2026-07-20/DERIVATION_RESULT.json	0ea8c243c705755072155b8b8e71c0a52351903a	aa8139f6fe65bd7681786f17ad9d19bd166267d22b0dcfe7af0cbe5747e4e9ee	3580	1
X0171	finite_cell_seal_boundary_phase_join_2026-07-20/PREREGISTRATION.md	f753b46d4f600cea300c25cd66fd3248ff368e31	5a5129d99faaf9a42ff64ff8b0241307177c8af370021500edc7aad60aca9a5a	9201	3
X0172	finite_cell_seal_boundary_phase_join_2026-07-20/REPOSITORY_GATES.json	f39f2d4a839e5935de07b6efa80ff69b8a7baef6	05e1a2fcfd8750b547cce4370d3207a3e254b1dfb4913400a82c18b068e03665	13437	4
X0173	finite_cell_seal_boundary_phase_join_2026-07-20/SLOT_COVERAGE.tsv	2cc75fef13d814e2e813b2f6263639e3c265ca70	ce40fdaca951b629708df045af10cf410d48501716047cb4a13375964149127c	2603	1
X0174	finite_cell_seal_boundary_phase_join_2026-07-20/SOURCE_ADJUDICATION.tsv	7d9c5e76b325898cf7a3c11dc5222ff8aa50254a	7b62c0ab899c522269b1851db0fda959e1633a4ac4e20993a1baead0d33b3438	12537	4
X0175	finite_cell_seal_boundary_phase_join_2026-07-20/SOURCE_CENSUS.tsv	78048f589b53e457813a9a88ac022c109c83de64	fda3d2f39d80fe717a8e16b87138829c6bb5eedff77a6b378fa9312cd622777d	952686	85
X0176	finite_cell_seal_boundary_phase_join_2026-07-20/STATUS_LEDGER.tsv	2daf5c3876842993e22a1785f75a6efc81625538	41faee26d3722d2b429c4a68b79b6affb3a55b98938b8b7edcd09f371c982dce	2807	1
X0177	finite_cell_seal_boundary_phase_join_2026-07-20/STRONGEST_JOIN_CHALLENGES.tsv	adc8ae0a1ad960026d731ac153796d6b531d8c3c	093f8cef94ef8f25cc8bf32e82316574032404d723ab9125c77f4c9452468399	2765	1
X0178	finite_cell_seal_boundary_phase_join_2026-07-20/VERIFICATION_RESULT.json	95d8d781283ab3e2d3bee728bae49d6859436c39	44cbd94d4f844bdd3e408ebcd6377993523700caa1f1dd26daf10f4ba27b23e5	4444	4
X0179	finite_cell_seal_boundary_phase_join_2026-07-20/build_source_adjudication.py	07c7e8a0401aec8a236f72a8a8d29e5029c101b3	ebbcca3acc085a417f37800569a69025540be845a391ffd75fba41d2a8a37ac6	4547	1
X0180	finite_cell_seal_boundary_phase_join_2026-07-20/derive_seal_boundary_join.py	7ea51d9a5863d3bba558d42ca1079eb14bbaa46c	bbd15424889305ef1d7aa3e38800c6b8b09aa6c91bcf8e8d11e7ec213cfbbe53	5812	1
X0181	finite_cell_seal_boundary_phase_join_2026-07-20/verify_seal_boundary_join.py	8014f477ade731f43c8badc3d07358c9f9ee9c79	d756d6a6d715d4cfa0687b6c84527f231ac42a94130b22b414beb95306fa8eac	16265	6
X0182	grok/quarantine_free_DA/macro_native_FE_from_metric_CLEAN.md	29e24a3e5f99408680fe7d997fde84d2fe86f590	c45b54ab1f363087a29ee32b11ae5d8d704096fec3c334cdaa85e98d054dceb8	8697	1
X0183	hygiene_baseline_correction_2026-07-23/REPOSITORY_GATES.json	73d4d07dd26b6ddb6c03437a2f455aafbd12442d	adf24e546ea8a51b1beae40c91b8b5792a1e08775d846edd749bcc6421cd4ef0	28618	4
X0184	hygiene_baseline_correction_2026-07-23/verify_hygiene_correction.py	dfaf9a3db8f8b4ab1b4288daeec562576a4c0c52	dfa604bc25a31f25d085135093dcb0da69c8fad1dfb1a78967fdee554750f425	10434	1
X0185	legacy/root_oneoffs_2026-07-01/native_core_solver.py	278d4461c3403eddff97bf83700fb8bf2bf6f3f5	9eb764dc86bb227439d27de04bfbd35330dffaa0a67d451ea28da6e96591a742	5288	5
X0186	legacy/root_oneoffs_2026-07-01/native_core_spectrum.py	3098c84d7c45e5f308cba9c974b66485809e8a7b	6fd70e667975f2e8892884ae1d721cf79c6b1abddf8bb3d94d5a893f6b37a5d9	3928	4
X0187	legacy/root_oneoffs_2026-07-01/native_interface_audit.py	4127046e6da79c6e0090953f16295539fd5d6c05	639a9529d67bc654a916f2c4c46c2db8a642f54b663fdc8b3341c8858b8c863e	2217	2
X0188	legacy/root_oneoffs_2026-07-01/native_open_cell_resonance_scan.py	6afdf32e9724589798415ac937b1e0ec1c19b68d	5c026a0dd9c62b238910c2bc1a9240e06559f5eecec979b48d8b56bdf1ca0443	46769	1
X0189	legacy/root_oneoffs_2026-07-01/phase2b_ensemble_solve.py	da05c22ea6d693c5b2042267cd4c0f70331d7553	8221ea41254c6617b9a2e4bd3bc9a416a34f8d59b98ea8610f521925351e5465	18955	2
X0190	legacy/root_oneoffs_2026-07-01/verify_p1_boxcontrol.py	68ca4abe45abdcc5bb2bd9c188a66f6f96be0f51	3078881ba9d1f66e98ec44d086e995ec4691f5188111af696fca51e198f0c384	1398	2
X0191	legacy/root_oneoffs_2026-07-01/verify_winding_platonic_2026-06-16.py	233d64579166a2a41b69e8fe098b9e4d11b60b3c	3c7389dd26d4392f9458b5f012df103a5d1226b33ff37d1225396967990ee79f	3777	4
X0192	legacy/root_oneoffs_2026-07-01/w4b_coupled.py	120087636201330b6e48403978809512332f0571	0817a4fc9115cc2d18fdd6ed03774b33ca4f8533860e6c559c744a022c6e42f4	28722	2
X0193	legacy/root_oneoffs_2026-07-01/w4b_evolib.py	ba4537ddf57f884d635b7530fb5ac6fa4afd4ceb	c33074bce87517bebff7c2e2c4c20c870ebdb4a8a84b443d907c45476fc3b8f3	26673	8
X0194	legacy/root_oneoffs_2026-07-01/w4b_gates.py	05a9b46b2ec0e808bc4281936792661107255e49	3b9dcbf2950a7638642bd2706ddb20e9b100927ab05ac8b9a72f7ee613c5f22f	10970	2
X0195	legacy/root_oneoffs_2026-07-01/w4b_p3_core.py	ebe7fb4c3c6c243f8a555214357b2e64d4d16e3e	05ffc26120f1676dafe5ec90e1d9f0a4cb3985375a70452e248ba2cfb9d98fd9	10767	2
X0196	legacy/root_oneoffs_2026-07-01/w4b_p3f3.py	1532d0907f967112aea87a9da1d7f8b078956115	61052fc3dd74dc39e00cba7911644fe6f24b55790c2134b0d9affbac30bf097d	4738	3
X0197	legacy/root_oneoffs_2026-07-01/w4b_reval_representative.py	6f230f362d76059a5707b96c4dfc148b03cd9902	26401158e47c2e56b726ab3d2f66202a0902c8aca85ace3ce7efba95b783d170	3078	1
X0198	legacy/root_oneoffs_2026-07-01/w4b_revalidate.py	9003584e22a507909314169702d2c1ca59392c6e	9f16a62d2fd63e07eb894cfba8477583049abbaddf2cbc4e9aa6330d1b0fb6ab	4246	1
X0199	legacy/root_oneoffs_2026-07-01/w4b_verifier_dyn.py	809e644b8ac0bd8c37e38b8fbab2c6cd4fa0a853	6ce5b2cf77f17da128e2e92d7ead954abaf7f3f7cd65fcab701c78be06900d3c	10293	10
X0200	legacy/root_oneoffs_2026-07-01/w4b_verifier_lib.py	4af46c6fea128f5f878191fb348b9d5c108cd05a	6bfeff21ca5ffe47dcb83f1e918749dfd7d1b9618f995dff9cbaacdb126d434d	9801	3
X0201	legacy/root_oneoffs_2026-07-01/w4b_verifier_stiff.py	e05867530c169b618a51acc4ee800b2b26914a0f	0b4bdb035918c13fd42f5fcca9646958b35c138f07f0fa049ca108917722647c	4749	4
X0202	legacy/root_oneoffs_2026-07-01/w4b_verifier_trustwin.py	1405efabf071f584a655335ba1cbf330536f1652	051ad08a9091ab8835ec71b731a624e1acedb94ae0f5060e54526b03c655df05	9001	7
X0203	legacy/root_oneoffs_2026-07-01/w4b_verifier_trustwin2.py	dd9251dfc64713c6d9d499a929f5dc666714bb26	847ee4c52c667d8ff59375a3cf41729f619f324c7cb44bb8841d77ee4ebcbd55	9283	7
X0204	legacy/root_oneoffs_2026-07-01/w5_arm2_coupled.py	76f642a26c20056d7102fcb85e9e2c9c3b115681	4833f9268d201311d5e7bb1f2abe090c6b8a79e425f077ab7e148827c8856295	15626	3
X0205	legacy/root_oneoffs_2026-07-01/w5_arm2_gates.py	98adec66f13b30e4e45ba614faff91cab664509d	4a3d53267583759a94584d3ff164d0157a3c7874065c09d60b0b1f5d88ad733a	11958	1
X0206	legacy/root_oneoffs_2026-07-01/w5_arm2_lib.py	9992935335a41bf3320fe908f0e6b01516e9f5a0	e0206c5f2a3fc2012fc7a7d987f668204d01c1e9e28a0c37aec67a4f3d001016	28211	6
X0207	legacy/root_oneoffs_2026-07-01/w5_arm2_p3_evolve.py	080c854998f37079288b8b1211dce6fa30cb91d0	c8ae67c8ab209ec7ba5f02bf8eebe2875018fc45d32aee4e51c47e2f5b498f8e	10243	6
X0208	legacy/root_oneoffs_2026-07-01/w5_arm2_stiff.py	dbd8147f18af09435145320d9d43f18dd4680aaf	3128d5cbdc5125c45f5af0e79da3bee7a4ea62addd0c04970cd085d4347a9d8d	5450	6
X0209	legacy/root_oneoffs_2026-07-01/w5_arm2_verifier4_locus.py	2968cab4db5b5f873d63d0c51014c042c8185f5b	772c4442045647e3002265a8647074f97bbe4bc92040d9c0964e26b2960179d2	24342	12
X0210	legacy/root_oneoffs_2026-07-01/w5_arm2_verifier6_coupled_premise.py	302a84dc5879294a081025515a9b9822f8538f8f	01dff8d964094baa091b70921e791cf374bc44702e9ce82bfc183052c8e8a026	9623	3
X0211	legacy/root_oneoffs_2026-07-01/w8b_qstar.py	331d9ec62c8976ca0eb0cec311ec482a1d2698a4	011028ad4018c50f302e62a9163e5cb6df06aeea2ca4e25c1aabcc7e64a264cc	4926	1
X0212	legacy/root_oneoffs_2026-07-01/w8b_scan.py	a1cc6b63ca4100a7dad72268aec22019dd918c70	70bea4cba9d1c18178cdc6c38fc9530f0d4c88b171d9dcdacc594f56c53764fd	10123	1
X0213	legacy/root_oneoffs_2026-07-01/winding_catalog_map.py	07489945d4b1331cdf0ec88d2d66b86ca5106913	cfd5616a75599dec18bfccd0231ca5b2ad4929b70a8c79e21b1eeb229dbd8cb0	13137	3
X0214	luminosity_distance_n2_optics_results.md	2d189cc3239c4a277f6fdb47bae7125715d224ee	e0edaebac1fcc3efa22312a5e5dd2a9110807bdf0b4002f1ed961df84d1328f7	9125	3
X0215	macro_clean_restart_from_metric_MAP.md	4ec70640b27a165a9ef0e74cda00137ba1cbfd81	ac090d0878344a716ed469eef70b7af3d4b50b60780c80a5bf75d258b9d89ce4	11225	9
X0216	macro_edge_closure_MAP.md	e38d100dec8a0595d4a2ba74fc17d58c66ab542f	046d0c1269d33e54f852fedbe67e489c0b68e5ad05902da5278bf006333d628b	16564	1
X0217	macro_edge_phi_inf_CONTRACT.md	053e78d482696c8fefd387adba6a28d24728d84b	a4c399d6bd130fbac39628ae4ad31ba2e928ca81db4f8dbafc95b93ff3f3fcc6	3167	2
X0218	macro_edge_phi_inf_probe.py	5551ee202e0898e482eb872a339c53117c679ad8	bd52840b735821274dc0b940beaa72069655d3651df5578c11e80a97488a1af8	10688	1
X0219	macro_edge_phi_inf_results.md	8acc0de1825b48ef04f29bdadbc8dbad5145f9db	4475874f86395a8da849c736d90278e101369d7ab8c1bf2513a036818a9998de	5886	6
X0220	macro_hard_edge_asymptotics_HE1_results.md	f72611bdcbc25e06073c631063e7a6698d182a9f	e40cb19fa63b33bc4899d4511e6b7866604cdc956eebbf2b2129dc649c4802e4	5480	2
X0221	macro_native_edge_HARD_MAP.md	f3fc721370e13eceff14c7ec1fcfa49e51e01cf9	69a1b1da2d878bf319e75081e83bef6cca64df67aeefed54c498ff5345a4ff3e	7816	4
X0222	macro_native_matter_after_vacuum_MAP.md	cebc817c1da5560a1a409341c69b8ee2cc9790f9	194ddd246083eb1aba13213b771a75cd4d6dac3f3f7242dba683483f677ddacd	1668	1
X0223	macro_native_matter_edge_MAP.md	1e3ae10a03842ed9b0872b05141e867b501e5b70	7e02dc29f18816c7eab92dd3d93ed4914044f257588869d3cd13a38ad6346651	11291	7
X0224	macro_pathB_dilated_dust_results.md	51e5c4d4e13c65a6e64b821fb163d819ac6a6820	eebea05e7e10ac08a6289e883f8ccf1f2c3ba24ad408b3d3caf8affec8583491	3991	1
X0225	macro_pathB_dust_closure_window_results.md	12dc51d6ace467d9aaf1500e66f28aae57e755ec	408933e137d5c378c9c1421e039a9d6af4d30425191a9903a2c78932c6598ea9	4634	1
X0226	macro_pathB_vacuum_characterize_results.md	3a2cf37f0e63843106f7c64d12011a3d0fcce549	712c35155d1bcd42111840d03dc774b806fc0a614f106985856e503fff05d19b	5459	1
X0227	macro_pathB_vacuum_continue_results.md	5ededf07ba6690d483f1093c0c5a44fcd5d005b4	18ab3ad37edf2cda7ea92e4898d5e312baead7443e7ef18edc4c2c35748b7c58	3784	4
X0228	macro_pathB_vacuum_edge_shoot_results.md	eafce0921aaceea80ecece49a4a244222a983801	3be124688aaf025b80c6d379f73a96e7b8d11151061ff95c4e8650c7b53f816b	4382	2
X0229	macro_phase1_metric_only.md	da1d8ed1dd97fa7c711bf2688a8f254bfcd115b0	9275d494249bf8170773f0bd041d0cde6f83066bd6c2f30075b54f5420b010b3	5879	2
X0230	macro_phase2_fe_from_metric_results.md	e35d86f05124b4b10e9ddb7410fabdc712be0924	9737725e1e9d3c162b7577ad33a59e8d7751d60e92669efe5d0b31153447e0e4	7053	2
X0231	macro_phase3_pathA_areal.py	dd30e81fc8108bca0407e976ee7c5637f207ad94	924b1bc45060c5c45ed759685c2bc469d828d400cd5310b1c1422278ebdc0c6f	3303	1
X0232	macro_phase3_pathA_areal_results.md	c2b93b210065a9d6a9f134cbb0fb005d9d7ef5d5	f01f12b30c153780030f4cab556383aa4a71023da75574cbe35ae3579adf35f7	5910	4
X0233	macro_phase3_pathB_freeDA_EH_results.md	0820b4e33d624658aafe9916c3061c3b0bef24d9	a85c055abb07558614a2bfd39178ab9b98756dfe8ae10fa98f7777df84de43c3	2517	1
X0234	macro_xmax_limit_FRAME.md	7d536013d540f849a7e12b6c7fb073669dac4d8e	989065e12670867735d2526b2653030e6f5bd09722f1d912d2120fe141315cb7	9303	19
X0235	matter_bootstrap_dimensional_inventory_2026-07-20/AUDIT_REPORT.md	1f163e0aec673625400b7be963536aa23b651f84	521f6b1e80ea7d7cd1a3993fe4873f4b8dc5e4eee7f586924a5813bad78ac966	6791	8
X0236	matter_bootstrap_dimensional_inventory_2026-07-20/COMPLETENESS_SCOPE.tsv	d3c0948b5c4aa472a0f6192139c48ec2fc9174f2	cec279911d2c201754171c5f024cbe5093d15d91d8455021184b84ceb407cce4	1296	1
X0237	matter_bootstrap_dimensional_inventory_2026-07-20/DERIVATION_RESULT.json	8beeb0d64a51ce5e396cc6c2ccbb7305bcd62dd6	79e8e2d2545aa2c69e45775361d1ea8f299948ba8ccdc6d5b5a4cfbab8abe433	3757	9
X0238	matter_bootstrap_dimensional_inventory_2026-07-20/DIMENSIONAL_OBJECT_LEDGER.tsv	e1820ca6ebc79ef0b2a6e50cd82ffae8374d5053	b2f4e1c3957586ce1b19e7ee87fc9de68d42b74ca6f0e01d27db4c6aa3b132a9	4019	3
X0239	matter_bootstrap_dimensional_inventory_2026-07-20/LAY_DECISION_TREE.md	c0b6f03a99822e81361a688699c99d2acba7c2c0	c0dbbb5047dd6ee55f4e2b5fa63d00a17f4a3484f8ec68fb8aaec6180e619d1a	1944	5
X0240	matter_bootstrap_dimensional_inventory_2026-07-20/NEXT_SCIENTIFIC_DECISION.md	729523df7f5448b5fa56159ab9e398a437b86f81	e093fe4ec65d48fb6e57df703983ecb9d5067d7a907d6ef225ce4e3c7d958170	1260	6
X0241	matter_bootstrap_dimensional_inventory_2026-07-20/PREREGISTRATION.md	55ef26c5e4ebe89e66cea3e3847065dc754e54bc	b7f2094f4f72645046667520b87258843641df19c16aa492d3e4e6459b5863ed	8354	9
X0242	matter_bootstrap_dimensional_inventory_2026-07-20/REPOSITORY_GATES.json	424177d014b597c1fe7aa4c24583faa6be6091dd	1286e1e2722c8aa5823bbb9c6c84a0de86b23608daff2471f80e2b52f06f3a6f	12550	5
X0243	matter_bootstrap_dimensional_inventory_2026-07-20/SOURCE_ADJUDICATION.tsv	74bc5aaabd0a19cc6f3ec88b1ab0dc8cebdd7ea6	cec8c237a56829ed5fd8c45d52aa4848ac39ea4f8672eec3c404825c5dd11c4b	9717	3
