batch_id	original_path	current_path	introducing_commit	operator_provenance	imported_action_or_coupling	comparison_readout	role	scientific_lifecycle	scientific_family	runtime_import_modules	runtime_local_imports	runtime_file_io	introducing_commit_family_paths	result_evidence_companions	conceptual_operator_companions	frozen_or_manifest_bound_companions	current_control_frontier_companions	atomic_family_current_paths	standalone_move_safe	closure_ruling	execution_batch_status	adjudication_source	review_status	ruling_basis
B03_LEGACY_STANDALONE_ALGEBRA_B	homog_universe_numeric.py	homog_universe_numeric.py	70962d6005fb0b6058b54c7feee3679fbef4aa88	NATIVE_2026-07-01	NONE	NONE	NONE	HISTORICAL	SF08_HOMOGENEOUS_UNIVERSE_NEGATIVE	numpy;scipy	NONE	NONE	LIVE.md;NEGATIVES_REGISTRY.md;archive/udt_max_distance_invariance_FRAME.md;homog_universe_numeric.py;homog_universe_solve.py;udt_no_homogeneous_universe_results.md	udt_no_homogeneous_universe_results.md	archive/udt_max_distance_invariance_FRAME.md;homog_universe_solve.py;native_field_equations_constrained_two_player_results.md;udt_no_homogeneous_universe_results.md	native_field_equations_constrained_two_player_results.md;udt_no_homogeneous_universe_results.md	LIVE.md;NEGATIVES_REGISTRY.md	archive/udt_max_distance_invariance_FRAME.md;homog_universe_numeric.py;homog_universe_solve.py;native_field_equations_constrained_two_player_results.md;udt_no_homogeneous_universe_results.md	NO	BLOCKED_IMMUTABLE_FAMILY_COMPANION	WITHDRAWN_NO_EXECUTION_AUTHORITY	R1G_PROVENANCE+R1H_SCIENTIFIC_FAMILY_CLOSURE	R1H_SCIENTIFIC_FAMILY_REVIEWED	Runtime closure is NONE/NONE; scientific family SF08_HOMOGENEOUS_UNIVERSE_NEGATIVE contains immutable companion(s) native_field_equations_constrained_two_player_results.md;udt_no_homogeneous_universe_results.md. Moving only this script would split the recorded derivation/verifier from required frozen result or provenance evidence.
B03_LEGACY_STANDALONE_ALGEBRA_B	homog_universe_solve.py	homog_universe_solve.py	70962d6005fb0b6058b54c7feee3679fbef4aa88	NATIVE_2026-07-01	NONE	NONE	NONE	HISTORICAL	SF08_HOMOGENEOUS_UNIVERSE_NEGATIVE	sympy	NONE	NONE	LIVE.md;NEGATIVES_REGISTRY.md;archive/udt_max_distance_invariance_FRAME.md;homog_universe_numeric.py;homog_universe_solve.py;udt_no_homogeneous_universe_results.md	udt_no_homogeneous_universe_results.md	archive/udt_max_distance_invariance_FRAME.md;homog_universe_numeric.py;native_field_equations_constrained_two_player_results.md;udt_no_homogeneous_universe_results.md	native_field_equations_constrained_two_player_results.md;udt_no_homogeneous_universe_results.md	LIVE.md;NEGATIVES_REGISTRY.md	archive/udt_max_distance_invariance_FRAME.md;homog_universe_numeric.py;homog_universe_solve.py;native_field_equations_constrained_two_player_results.md;udt_no_homogeneous_universe_results.md	NO	BLOCKED_IMMUTABLE_FAMILY_COMPANION	WITHDRAWN_NO_EXECUTION_AUTHORITY	R1G_PROVENANCE+R1H_SCIENTIFIC_FAMILY_CLOSURE	R1H_SCIENTIFIC_FAMILY_REVIEWED	Runtime closure is NONE/NONE; scientific family SF08_HOMOGENEOUS_UNIVERSE_NEGATIVE contains immutable companion(s) native_field_equations_constrained_two_player_results.md;udt_no_homogeneous_universe_results.md. Moving only this script would split the recorded derivation/verifier from required frozen result or provenance evidence.
B03_LEGACY_STANDALONE_ALGEBRA_B	verify_redshift_profile_derivation.py	verify_redshift_profile_derivation.py	2239a142d209e2f29c114a76b8b86bc3ba130aa2	OPEN	NONE	NONE	NONE	HISTORICAL	SF09_REDSHIFT_OPTICS_N2	sympy	NONE	NONE	LIVE.md;luminosity_distance_n2_optics_results.md;sne_native_background_n2.py;sne_test_derived_law.py;sne_test_derived_n.py;sne_test_transverse_geometry.py;udt_canonical_geometry.md;verify_luminosity_distance_n2.py;verify_redshift_profile_derivation.py;verify_sne_adversarial.py	luminosity_distance_n2_optics_results.md	luminosity_distance_n2_optics_results.md;sne_native_background_n2.py;sne_test_derived_law.py;sne_test_derived_n.py;sne_test_transverse_geometry.py;udt_canonical_geometry.md;verify_luminosity_distance_n2.py;verify_sne_adversarial.py	luminosity_distance_n2_optics_results.md;udt_canonical_geometry.md	LIVE.md	luminosity_distance_n2_optics_results.md;sne_native_background_n2.py;sne_test_derived_law.py;sne_test_derived_n.py;sne_test_transverse_geometry.py;udt_canonical_geometry.md;verify_luminosity_distance_n2.py;verify_redshift_profile_derivation.py;verify_sne_adversarial.py	NO	BLOCKED_IMMUTABLE_FAMILY_COMPANION	WITHDRAWN_NO_EXECUTION_AUTHORITY	R1G_PROVENANCE+R1H_SCIENTIFIC_FAMILY_CLOSURE	R1H_SCIENTIFIC_FAMILY_REVIEWED	Runtime closure is NONE/NONE; scientific family SF09_REDSHIFT_OPTICS_N2 contains immutable companion(s) luminosity_distance_n2_optics_results.md;udt_canonical_geometry.md. Moving only this script would split the recorded derivation/verifier from required frozen result or provenance evidence.
B03_LEGACY_STANDALONE_ALGEBRA_B	verify_universe_bv2_a_reduction.py	verify_universe_bv2_a_reduction.py	ef2423d5d9934e8d56e856ad617d996e922e68d4	NATIVE_2026-07-01	NONE	NONE	NONE	HISTORICAL	SF10_UNIVERSE_CELL_FOLD_JC_SIGMA	sympy	NONE	NONE	LIVE.md;derive_universe_einstein_d3.py;derive_universe_fold_d1.py;derive_universe_sigma_d3.py;flux_sealed_universe_cell_miniMAP.md;universe_cell_fold_jc_sigma_results.md;verify_universe_bv2_a_reduction.py;verify_universe_bv2_b_ident.py;verify_universe_bv2_c_folds.py;verify_universe_bv2_d_budget.py;verify_universe_bv2_e_sigma.py;verify_universe_bv2_f_einstein.py;verify_universe_bv2_g_transv_toy.py	universe_cell_fold_jc_sigma_results.md	derive_universe_einstein_d3.py;derive_universe_fold_d1.py;derive_universe_sigma_d3.py;flux_sealed_universe_cell_miniMAP.md;native_field_equations_constrained_two_player_results.md;universe_cell_fold_jc_sigma_results.md;verify_universe_bv2_b_ident.py;verify_universe_bv2_c_folds.py;verify_universe_bv2_d_budget.py;verify_universe_bv2_e_sigma.py;verify_universe_bv2_f_einstein.py;verify_universe_bv2_g_transv_toy.py	native_field_equations_constrained_two_player_results.md;universe_cell_fold_jc_sigma_results.md	LIVE.md	derive_universe_einstein_d3.py;derive_universe_fold_d1.py;derive_universe_sigma_d3.py;flux_sealed_universe_cell_miniMAP.md;native_field_equations_constrained_two_player_results.md;universe_cell_fold_jc_sigma_results.md;verify_universe_bv2_a_reduction.py;verify_universe_bv2_b_ident.py;verify_universe_bv2_c_folds.py;verify_universe_bv2_d_budget.py;verify_universe_bv2_e_sigma.py;verify_universe_bv2_f_einstein.py;verify_universe_bv2_g_transv_toy.py	NO	BLOCKED_IMMUTABLE_FAMILY_COMPANION	WITHDRAWN_NO_EXECUTION_AUTHORITY	R1G_PROVENANCE+R1H_SCIENTIFIC_FAMILY_CLOSURE	R1H_SCIENTIFIC_FAMILY_REVIEWED	Runtime closure is NONE/NONE; scientific family SF10_UNIVERSE_CELL_FOLD_JC_SIGMA contains immutable companion(s) native_field_equations_constrained_two_player_results.md;universe_cell_fold_jc_sigma_results.md. Moving only this script would split the recorded derivation/verifier from required frozen result or provenance evidence.
B03_LEGACY_STANDALONE_ALGEBRA_B	verify_universe_bv2_b_ident.py	verify_universe_bv2_b_ident.py	ef2423d5d9934e8d56e856ad617d996e922e68d4	NATIVE_2026-07-01	NONE	NONE	NONE	HISTORICAL	SF10_UNIVERSE_CELL_FOLD_JC_SIGMA	sympy	NONE	NONE	LIVE.md;derive_universe_einstein_d3.py;derive_universe_fold_d1.py;derive_universe_sigma_d3.py;flux_sealed_universe_cell_miniMAP.md;universe_cell_fold_jc_sigma_results.md;verify_universe_bv2_a_reduction.py;verify_universe_bv2_b_ident.py;verify_universe_bv2_c_folds.py;verify_universe_bv2_d_budget.py;verify_universe_bv2_e_sigma.py;verify_universe_bv2_f_einstein.py;verify_universe_bv2_g_transv_toy.py	universe_cell_fold_jc_sigma_results.md	derive_universe_einstein_d3.py;derive_universe_fold_d1.py;derive_universe_sigma_d3.py;flux_sealed_universe_cell_miniMAP.md;native_field_equations_constrained_two_player_results.md;universe_cell_fold_jc_sigma_results.md;verify_universe_bv2_a_reduction.py;verify_universe_bv2_c_folds.py;verify_universe_bv2_d_budget.py;verify_universe_bv2_e_sigma.py;verify_universe_bv2_f_einstein.py;verify_universe_bv2_g_transv_toy.py	native_field_equations_constrained_two_player_results.md;universe_cell_fold_jc_sigma_results.md	LIVE.md	derive_universe_einstein_d3.py;derive_universe_fold_d1.py;derive_universe_sigma_d3.py;flux_sealed_universe_cell_miniMAP.md;native_field_equations_constrained_two_player_results.md;universe_cell_fold_jc_sigma_results.md;verify_universe_bv2_a_reduction.py;verify_universe_bv2_b_ident.py;verify_universe_bv2_c_folds.py;verify_universe_bv2_d_budget.py;verify_universe_bv2_e_sigma.py;verify_universe_bv2_f_einstein.py;verify_universe_bv2_g_transv_toy.py	NO	BLOCKED_IMMUTABLE_FAMILY_COMPANION	WITHDRAWN_NO_EXECUTION_AUTHORITY	R1G_PROVENANCE+R1H_SCIENTIFIC_FAMILY_CLOSURE	R1H_SCIENTIFIC_FAMILY_REVIEWED	Runtime closure is NONE/NONE; scientific family SF10_UNIVERSE_CELL_FOLD_JC_SIGMA contains immutable companion(s) native_field_equations_constrained_two_player_results.md;universe_cell_fold_jc_sigma_results.md. Moving only this script would split the recorded derivation/verifier from required frozen result or provenance evidence.
B03_LEGACY_STANDALONE_ALGEBRA_B	verify_universe_bv2_c_folds.py	verify_universe_bv2_c_folds.py	ef2423d5d9934e8d56e856ad617d996e922e68d4	NATIVE_2026-07-01	NONE	NONE	NONE	HISTORICAL	SF10_UNIVERSE_CELL_FOLD_JC_SIGMA	sympy	NONE	NONE	LIVE.md;derive_universe_einstein_d3.py;derive_universe_fold_d1.py;derive_universe_sigma_d3.py;flux_sealed_universe_cell_miniMAP.md;universe_cell_fold_jc_sigma_results.md;verify_universe_bv2_a_reduction.py;verify_universe_bv2_b_ident.py;verify_universe_bv2_c_folds.py;verify_universe_bv2_d_budget.py;verify_universe_bv2_e_sigma.py;verify_universe_bv2_f_einstein.py;verify_universe_bv2_g_transv_toy.py	universe_cell_fold_jc_sigma_results.md	derive_universe_einstein_d3.py;derive_universe_fold_d1.py;derive_universe_sigma_d3.py;flux_sealed_universe_cell_miniMAP.md;native_field_equations_constrained_two_player_results.md;universe_cell_fold_jc_sigma_results.md;verify_universe_bv2_a_reduction.py;verify_universe_bv2_b_ident.py;verify_universe_bv2_d_budget.py;verify_universe_bv2_e_sigma.py;verify_universe_bv2_f_einstein.py;verify_universe_bv2_g_transv_toy.py	native_field_equations_constrained_two_player_results.md;universe_cell_fold_jc_sigma_results.md	LIVE.md	derive_universe_einstein_d3.py;derive_universe_fold_d1.py;derive_universe_sigma_d3.py;flux_sealed_universe_cell_miniMAP.md;native_field_equations_constrained_two_player_results.md;universe_cell_fold_jc_sigma_results.md;verify_universe_bv2_a_reduction.py;verify_universe_bv2_b_ident.py;verify_universe_bv2_c_folds.py;verify_universe_bv2_d_budget.py;verify_universe_bv2_e_sigma.py;verify_universe_bv2_f_einstein.py;verify_universe_bv2_g_transv_toy.py	NO	BLOCKED_IMMUTABLE_FAMILY_COMPANION	WITHDRAWN_NO_EXECUTION_AUTHORITY	R1G_PROVENANCE+R1H_SCIENTIFIC_FAMILY_CLOSURE	R1H_SCIENTIFIC_FAMILY_REVIEWED	Runtime closure is NONE/NONE; scientific family SF10_UNIVERSE_CELL_FOLD_JC_SIGMA contains immutable companion(s) native_field_equations_constrained_two_player_results.md;universe_cell_fold_jc_sigma_results.md. Moving only this script would split the recorded derivation/verifier from required frozen result or provenance evidence.
B03_LEGACY_STANDALONE_ALGEBRA_B	verify_universe_bv2_d_budget.py	verify_universe_bv2_d_budget.py	ef2423d5d9934e8d56e856ad617d996e922e68d4	NATIVE_2026-07-01	NONE	NONE	NONE	HISTORICAL	SF10_UNIVERSE_CELL_FOLD_JC_SIGMA	sympy	NONE	NONE	LIVE.md;derive_universe_einstein_d3.py;derive_universe_fold_d1.py;derive_universe_sigma_d3.py;flux_sealed_universe_cell_miniMAP.md;universe_cell_fold_jc_sigma_results.md;verify_universe_bv2_a_reduction.py;verify_universe_bv2_b_ident.py;verify_universe_bv2_c_folds.py;verify_universe_bv2_d_budget.py;verify_universe_bv2_e_sigma.py;verify_universe_bv2_f_einstein.py;verify_universe_bv2_g_transv_toy.py	universe_cell_fold_jc_sigma_results.md	derive_universe_einstein_d3.py;derive_universe_fold_d1.py;derive_universe_sigma_d3.py;flux_sealed_universe_cell_miniMAP.md;native_field_equations_constrained_two_player_results.md;universe_cell_fold_jc_sigma_results.md;verify_universe_bv2_a_reduction.py;verify_universe_bv2_b_ident.py;verify_universe_bv2_c_folds.py;verify_universe_bv2_e_sigma.py;verify_universe_bv2_f_einstein.py;verify_universe_bv2_g_transv_toy.py	native_field_equations_constrained_two_player_results.md;universe_cell_fold_jc_sigma_results.md	LIVE.md	derive_universe_einstein_d3.py;derive_universe_fold_d1.py;derive_universe_sigma_d3.py;flux_sealed_universe_cell_miniMAP.md;native_field_equations_constrained_two_player_results.md;universe_cell_fold_jc_sigma_results.md;verify_universe_bv2_a_reduction.py;verify_universe_bv2_b_ident.py;verify_universe_bv2_c_folds.py;verify_universe_bv2_d_budget.py;verify_universe_bv2_e_sigma.py;verify_universe_bv2_f_einstein.py;verify_universe_bv2_g_transv_toy.py	NO	BLOCKED_IMMUTABLE_FAMILY_COMPANION	WITHDRAWN_NO_EXECUTION_AUTHORITY	R1G_PROVENANCE+R1H_SCIENTIFIC_FAMILY_CLOSURE	R1H_SCIENTIFIC_FAMILY_REVIEWED	Runtime closure is NONE/NONE; scientific family SF10_UNIVERSE_CELL_FOLD_JC_SIGMA contains immutable companion(s) native_field_equations_constrained_two_player_results.md;universe_cell_fold_jc_sigma_results.md. Moving only this script would split the recorded derivation/verifier from required frozen result or provenance evidence.
B03_LEGACY_STANDALONE_ALGEBRA_B	verify_universe_bv2_e_sigma.py	verify_universe_bv2_e_sigma.py	ef2423d5d9934e8d56e856ad617d996e922e68d4	NATIVE_2026-07-01	NONE	NONE	NONE	HISTORICAL	SF10_UNIVERSE_CELL_FOLD_JC_SIGMA	sympy	NONE	NONE	LIVE.md;derive_universe_einstein_d3.py;derive_universe_fold_d1.py;derive_universe_sigma_d3.py;flux_sealed_universe_cell_miniMAP.md;universe_cell_fold_jc_sigma_results.md;verify_universe_bv2_a_reduction.py;verify_universe_bv2_b_ident.py;verify_universe_bv2_c_folds.py;verify_universe_bv2_d_budget.py;verify_universe_bv2_e_sigma.py;verify_universe_bv2_f_einstein.py;verify_universe_bv2_g_transv_toy.py	universe_cell_fold_jc_sigma_results.md	derive_universe_einstein_d3.py;derive_universe_fold_d1.py;derive_universe_sigma_d3.py;flux_sealed_universe_cell_miniMAP.md;native_field_equations_constrained_two_player_results.md;universe_cell_fold_jc_sigma_results.md;verify_universe_bv2_a_reduction.py;verify_universe_bv2_b_ident.py;verify_universe_bv2_c_folds.py;verify_universe_bv2_d_budget.py;verify_universe_bv2_f_einstein.py;verify_universe_bv2_g_transv_toy.py	native_field_equations_constrained_two_player_results.md;universe_cell_fold_jc_sigma_results.md	LIVE.md	derive_universe_einstein_d3.py;derive_universe_fold_d1.py;derive_universe_sigma_d3.py;flux_sealed_universe_cell_miniMAP.md;native_field_equations_constrained_two_player_results.md;universe_cell_fold_jc_sigma_results.md;verify_universe_bv2_a_reduction.py;verify_universe_bv2_b_ident.py;verify_universe_bv2_c_folds.py;verify_universe_bv2_d_budget.py;verify_universe_bv2_e_sigma.py;verify_universe_bv2_f_einstein.py;verify_universe_bv2_g_transv_toy.py	NO	BLOCKED_IMMUTABLE_FAMILY_COMPANION	WITHDRAWN_NO_EXECUTION_AUTHORITY	R1G_PROVENANCE+R1H_SCIENTIFIC_FAMILY_CLOSURE	R1H_SCIENTIFIC_FAMILY_REVIEWED	Runtime closure is NONE/NONE; scientific family SF10_UNIVERSE_CELL_FOLD_JC_SIGMA contains immutable companion(s) native_field_equations_constrained_two_player_results.md;universe_cell_fold_jc_sigma_results.md. Moving only this script would split the recorded derivation/verifier from required frozen result or provenance evidence.
B03_LEGACY_STANDALONE_ALGEBRA_B	verify_universe_bv2_f_einstein.py	verify_universe_bv2_f_einstein.py	ef2423d5d9934e8d56e856ad617d996e922e68d4	NATIVE_2026-07-01	NONE	GR_EINSTEIN_TENSOR;MISNER_SHARP	REFERENCE_ONLY	HISTORICAL	SF10_UNIVERSE_CELL_FOLD_JC_SIGMA	sympy	NONE	NONE	LIVE.md;derive_universe_einstein_d3.py;derive_universe_fold_d1.py;derive_universe_sigma_d3.py;flux_sealed_universe_cell_miniMAP.md;universe_cell_fold_jc_sigma_results.md;verify_universe_bv2_a_reduction.py;verify_universe_bv2_b_ident.py;verify_universe_bv2_c_folds.py;verify_universe_bv2_d_budget.py;verify_universe_bv2_e_sigma.py;verify_universe_bv2_f_einstein.py;verify_universe_bv2_g_transv_toy.py	universe_cell_fold_jc_sigma_results.md	derive_universe_einstein_d3.py;derive_universe_fold_d1.py;derive_universe_sigma_d3.py;flux_sealed_universe_cell_miniMAP.md;native_field_equations_constrained_two_player_results.md;universe_cell_fold_jc_sigma_results.md;verify_universe_bv2_a_reduction.py;verify_universe_bv2_b_ident.py;verify_universe_bv2_c_folds.py;verify_universe_bv2_d_budget.py;verify_universe_bv2_e_sigma.py;verify_universe_bv2_g_transv_toy.py	native_field_equations_constrained_two_player_results.md;universe_cell_fold_jc_sigma_results.md	LIVE.md	derive_universe_einstein_d3.py;derive_universe_fold_d1.py;derive_universe_sigma_d3.py;flux_sealed_universe_cell_miniMAP.md;native_field_equations_constrained_two_player_results.md;universe_cell_fold_jc_sigma_results.md;verify_universe_bv2_a_reduction.py;verify_universe_bv2_b_ident.py;verify_universe_bv2_c_folds.py;verify_universe_bv2_d_budget.py;verify_universe_bv2_e_sigma.py;verify_universe_bv2_f_einstein.py;verify_universe_bv2_g_transv_toy.py	NO	BLOCKED_IMMUTABLE_FAMILY_COMPANION	WITHDRAWN_NO_EXECUTION_AUTHORITY	R1G_PROVENANCE+R1H_SCIENTIFIC_FAMILY_CLOSURE	R1H_SCIENTIFIC_FAMILY_REVIEWED	Runtime closure is NONE/NONE; scientific family SF10_UNIVERSE_CELL_FOLD_JC_SIGMA contains immutable companion(s) native_field_equations_constrained_two_player_results.md;universe_cell_fold_jc_sigma_results.md. Moving only this script would split the recorded derivation/verifier from required frozen result or provenance evidence.
B03_LEGACY_STANDALONE_ALGEBRA_B	verify_universe_bv2_g_transv_toy.py	verify_universe_bv2_g_transv_toy.py	ef2423d5d9934e8d56e856ad617d996e922e68d4	NATIVE_2026-07-01	NONE	NONE	NONE	HISTORICAL	SF10_UNIVERSE_CELL_FOLD_JC_SIGMA	sympy	NONE	NONE	LIVE.md;derive_universe_einstein_d3.py;derive_universe_fold_d1.py;derive_universe_sigma_d3.py;flux_sealed_universe_cell_miniMAP.md;universe_cell_fold_jc_sigma_results.md;verify_universe_bv2_a_reduction.py;verify_universe_bv2_b_ident.py;verify_universe_bv2_c_folds.py;verify_universe_bv2_d_budget.py;verify_universe_bv2_e_sigma.py;verify_universe_bv2_f_einstein.py;verify_universe_bv2_g_transv_toy.py	universe_cell_fold_jc_sigma_results.md	derive_universe_einstein_d3.py;derive_universe_fold_d1.py;derive_universe_sigma_d3.py;flux_sealed_universe_cell_miniMAP.md;native_field_equations_constrained_two_player_results.md;universe_cell_fold_jc_sigma_results.md;verify_universe_bv2_a_reduction.py;verify_universe_bv2_b_ident.py;verify_universe_bv2_c_folds.py;verify_universe_bv2_d_budget.py;verify_universe_bv2_e_sigma.py;verify_universe_bv2_f_einstein.py	native_field_equations_constrained_two_player_results.md;universe_cell_fold_jc_sigma_results.md	LIVE.md	derive_universe_einstein_d3.py;derive_universe_fold_d1.py;derive_universe_sigma_d3.py;flux_sealed_universe_cell_miniMAP.md;native_field_equations_constrained_two_player_results.md;universe_cell_fold_jc_sigma_results.md;verify_universe_bv2_a_reduction.py;verify_universe_bv2_b_ident.py;verify_universe_bv2_c_folds.py;verify_universe_bv2_d_budget.py;verify_universe_bv2_e_sigma.py;verify_universe_bv2_f_einstein.py;verify_universe_bv2_g_transv_toy.py	NO	BLOCKED_IMMUTABLE_FAMILY_COMPANION	WITHDRAWN_NO_EXECUTION_AUTHORITY	R1G_PROVENANCE+R1H_SCIENTIFIC_FAMILY_CLOSURE	R1H_SCIENTIFIC_FAMILY_REVIEWED	Runtime closure is NONE/NONE; scientific family SF10_UNIVERSE_CELL_FOLD_JC_SIGMA contains immutable companion(s) native_field_equations_constrained_two_player_results.md;universe_cell_fold_jc_sigma_results.md. Moving only this script would split the recorded derivation/verifier from required frozen result or provenance evidence.
