active_remaining	crossed_vertices	degree_signed_area_estimate	directions_with_turns	face_maps_resolved	faces	initial_max_abs_hamiltonian	level	max_abs_hamiltonian	max_face_shear_ratio	max_face_smax	max_signed_area_ratio	maximum_turn_count	median_face_shear_ratio	min_face_smin	min_signed_area_ratio	missing_vertices	near_area_1e2	near_area_1e3	near_area_1e4	negative_faces	negative_intrinsic_face_maps	nonfinite_count	p95_face_shear_ratio	profile_id	steps	valid_faces	vertices
0	642	1.0	305	1280	1280	5.551115123125783e-16	3	1.1773360064637473e-11	1.0706080310942385	1.2770976184147147	1.6070258046087753	1	1.033489248239734	0.7539760338588058	0.5792211902877196	0	0	0	0	0	0	0	1.0644021657967702	G75_AM_S04_E50	1024	1280	642
0	2562	1.0	1249	5120	5120	5.551115123125783e-16	4	1.8651025168736624e-10	1.061361406163345	1.2762571113786898	1.6073553096644622	1	1.033129305940946	0.7537515796001036	0.5790658527814649	0	0	0	0	0	0	0	1.0555557464331409	G75_AM_S04_E50	512	5120	2562
0	2562	1.0000000000000002	1249	5120	5120	5.551115123125783e-16	4	1.1773360064637473e-11	1.0613743002260483	1.2761733202860617	1.607379344327169	1	1.0331488369970754	0.753744794206714	0.579068616206735	0	0	0	0	0	0	0	1.0555554119360482	G75_AM_S04_E50	1024	5120	2562
0	162	1.0	73	320	320	3.3306690738754696e-16	2	6.7877925502557446e-12	1.1001434923319866	1.2699635558980775	1.580659376939557	1	1.0412286516833964	0.7490896319182834	0.5689076260892655	0	0	0	0	0	0	0	1.0910610310214923	G75_A0_S04_E50	1024	320	162
0	642	1.0	305	1280	1280	3.3306690738754696e-16	3	6.7877925502557446e-12	1.079836635484825	1.2694139382188319	1.5833862551770645	1	1.0355889690251314	0.7475776671630446	0.567938001206909	0	0	0	0	0	0	0	1.0701969483607239	G75_A0_S04_E50	1024	1280	642
0	2562	1.0	1249	5120	5120	3.3306690738754696e-16	4	1.077179456743238e-10	1.0690825329497307	1.2685233647059304	1.5837179683654568	1	1.035033983964786	0.7474113511903036	0.5677027546585834	0	0	0	0	0	0	0	1.0610315176826606	G75_A0_S04_E50	512	5120	2562
0	2562	1.0	1249	5120	5120	3.3306690738754696e-16	4	6.7877925502557446e-12	1.069152206043003	1.2685202834992748	1.5837306299899256	1	1.0350059570017474	0.7473953968501161	0.5677150442292348	0	0	0	0	0	0	0	1.0609951951564855	G75_A0_S04_E50	1024	5120	2562
0	162	1.0	73	320	320	4.440892098500626e-16	2	2.748967720123119e-12	1.1100527674153304	1.2638345289455726	1.5576155734047696	1	1.0433061684530507	0.7428026375801262	0.558764139995743	0	0	0	0	0	0	0	1.095228766876549	G75_AP_S04_E50	1024	320	162
0	642	1.0	305	1280	1280	4.996003610813204e-16	3	2.748967720123119e-12	1.0895991351074588	1.262262928487594	1.5607705574319488	1	1.0385224057911504	0.7415283600767172	0.5579560251317418	0	0	0	0	0	0	0	1.0765104584720937	G75_AP_S04_E50	1024	1280	642
0	2562	1.0	1249	5120	5120	4.996003610813204e-16	4	4.3758996426390695e-11	1.0784103413233879	1.2619321949921039	1.5616560926342717	1	1.0381352164018582	0.7415311202909773	0.557514446451054	0	0	0	0	0	0	0	1.0669652154772813	G75_AP_S04_E50	512	5120	2562
0	2562	1.0	1249	5120	5120	4.996003610813204e-16	4	2.748967720123119e-12	1.0783462271029314	1.2618838836110808	1.5616144242588479	1	1.0381509566154146	0.7415136404672951	0.5575211356170612	0	0	0	0	0	0	0	1.0670046407103249	G75_AP_S04_E50	1024	5120	2562
0	162	1.0	73	320	320	4.440892098500626e-16	2	2.8704844057259038e-11	1.158680636074149	1.3062084097774411	1.6369887756325545	1	1.0791655704160923	0.7424479217841616	0.597514647803232	0	0	0	0	0	0	0	1.1435550605250406	G75_AM_S04_E100	1024	320	162
0	642	1.0	305	1280	1280	4.440892098500626e-16	3	2.8704844057259038e-11	1.1409252317860406	1.3078186095195976	1.6497402874181315	1	1.0761115566590127	0.7446105157680674	0.5964922857206496	0	0	0	0	0	0	0	1.1275183621147848	G75_AM_S04_E100	1024	1280	642
0	2562	1.0	1249	5120	5120	5.551115123125783e-16	4	4.5836456852299534e-10	1.1326158618930537	1.3082757336289257	1.6515674849667326	1	1.0771147654532016	0.7460163700074183	0.5959059816223424	0	0	0	0	0	0	0	1.1201961449389095	G75_AM_S04_E100	512	5120	2562
0	2562	1.0	1249	5120	5120	5.551115123125783e-16	4	2.8704844057259038e-11	1.1325317915501576	1.3082619909644944	1.6516005598020889	1	1.0770702263223377	0.7460960416616943	0.5959054573687833	0	0	0	0	0	0	0	1.120121571188763	G75_AM_S04_E100	1024	5120	2562
0	162	1.0	73	320	320	3.3306690738754696e-16	2	1.860755993732255e-11	1.1481871603138014	1.2994849968246125	1.6165695314148825	1	1.0693368752719765	0.7392830821544294	0.5818005263739642	0	0	0	0	0	0	0	1.1356132633558813	G75_A0_S04_E100	1024	320	162
0	642	1.0	305	1280	1280	3.3306690738754696e-16	3	1.860755993732255e-11	1.1299521423209578	1.2993447885127674	1.6266019388241044	1	1.072407003108406	0.7401568455816807	0.5798751474294758	0	0	0	0	0	0	0	1.119074707422131	G75_A0_S04_E100	1024	1280	642
0	2562	1.0	1249	5120	5120	4.440892098500626e-16	4	2.945664823172933e-10	1.1213758806280478	1.298880548652899	1.6284383004477951	1	1.0731658854009427	0.7402506448152866	0.5793081387136447	0	0	0	0	0	0	0	1.1102225178462122	G75_A0_S04_E100	512	5120	2562
0	2562	1.0000000000000002	1249	5120	5120	4.440892098500626e-16	4	1.860755993732255e-11	1.121420624026332	1.2988695715556022	1.6284464331674997	1	1.0731363415862336	0.7402377696028963	0.579321092073326	0	0	0	0	0	0	0	1.1102001136485757	G75_A0_S04_E100	1024	5120	2562
0	162	1.0	73	320	320	3.3306690738754696e-16	2	1.1534107002830751e-11	1.152234982215382	1.2936660414242804	1.5982129962103657	1	1.066630414779918	0.7337791220780117	0.5693272677817809	0	0	0	0	0	0	0	1.138814548727636	G75_AP_S04_E100	1024	320	162
0	642	1.0	305	1280	1280	4.440892098500626e-16	3	1.1534107002830751e-11	1.1334215511853591	1.293774747229791	1.6055180494711827	1	1.0709434673951908	0.7347196315882721	0.5665172232678876	0	0	0	0	0	0	0	1.1193861622930728	G75_AP_S04_E100	1024	1280	642
0	2562	1.0000000000000002	1249	5120	5120	4.440892098500626e-16	4	1.8298207393740995e-10	1.1226326127100412	1.292007163028099	1.6072666164496192	1	1.0709224568626232	0.7343376322573765	0.5659659758927422	0	0	0	0	0	0	0	1.1089890039592283	G75_AP_S04_E100	512	5120	2562
0	2562	1.0	1249	5120	5120	4.440892098500626e-16	4	1.1534107002830751e-11	1.1226211903683385	1.2919769420930618	1.607330542570094	1	1.0709757975184853	0.7343540765480948	0.5659624759817284	0	0	0	0	0	0	0	1.10906457860402	G75_AP_S04_E100	1024	5120	2562
0	162	1.0	73	320	320	5.551115123125783e-16	2	6.129319274350564e-12	1.072117501590929	1.2601023066838468	1.5813870260880423	1	1.0377916146753194	0.7570179692228014	0.5748971884473658	0	0	0	0	0	0	0	1.0652865902015567	G75_AM_S05_E05	1024	320	162
0	642	1.0	305	1280	1280	5.551115123125783e-16	3	6.169176280934607e-12	1.0492311020170608	1.260187865684559	1.5863284328738214	1	1.0232038092190385	0.7560906688404458	0.5721969634794624	0	0	0	0	0	0	0	1.0437394779537776	G75_AM_S05_E05	1024	1280	642
0	2562	1.0	1249	5120	5120	5.551115123125783e-16	4	1.0085077217780736e-10	1.0373816740194255	1.2600450469162232	1.5872457942207234	1	1.0185562182031358	0.7559380584524267	0.5716193204485838	0	0	0	0	0	0	0	1.0331463651031614	G75_AM_S05_E05	512	5120	2562
0	2562	1.0	1249	5120	5120	5.551115123125783e-16	4	6.1803895334833214e-12	1.0373736105172358	1.260056583548702	1.5872597054774984	1	1.0185590342746669	0.7559352534633765	0.5716177118449157	0	0	0	0	0	0	0	1.033149766315059	G75_AM_S05_E05	1024	5120	2562
0	162	1.0	73	320	320	2.220446049250313e-16	2	2.2792878695554464e-13	1.0809320447342508	1.250701122547958	1.5581245471831118	1	1.0389375131921794	0.7513227279274831	0.5663180235809848	0	0	0	0	0	0	0	1.0719930582431312	G75_A0_S05_E05	1024	320	162
0	642	1.0	305	1280	1280	3.3306690738754696e-16	3	2.2959412149248237e-13	1.0576780060762343	1.2504285035277525	1.5619057440676438	1	1.0270343943986093	0.7502075618066295	0.5633363988174811	0	0	0	0	0	0	0	1.051472117690695	G75_A0_S05_E05	1024	1280	642
0	2562	1.0	1249	5120	5120	3.3306690738754696e-16	4	3.777533841287095e-12	1.04565862527493	1.2502202287974882	1.5625616958514081	1	1.0235167959150289	0.7500068189327425	0.5626867303065577	0	0	0	0	0	0	0	1.040894928042654	G75_A0_S05_E05	512	5120	2562
0	2562	1.0000000000000002	1249	5120	5120	3.3306690738754696e-16	4	2.320366121466577e-13	1.0456521608286975	1.2502150236206808	1.5625555585675062	1	1.0235183453766332	0.7500089184361975	0.5626879308321138	0	0	0	0	0	0	0	1.040884129791571	G75_A0_S05_E05	1024	5120	2562
0	162	1.0	73	320	320	3.3306690738754696e-16	2	5.493938637357587e-13	1.0896780586786514	1.2415030233919564	1.535532658257436	1	1.0418124863740974	0.7457618358247985	0.5580027650866317	0	0	0	0	0	0	0	1.0797180751724735	G75_AP_S05_E05	1024	320	162
0	642	1.0	305	1280	1280	4.440892098500626e-16	3	5.493938637357587e-13	1.0660540626884414	1.2408886093379201	1.538221014961929	1	1.0314225042296683	0.7444739880831054	0.5547617404445665	0	0	0	0	0	0	0	1.058783734200114	G75_AP_S05_E05	1024	1280	642
0	2562	1.0000000000000002	1249	5120	5120	4.440892098500626e-16	4	8.837652831772402e-12	1.0538647955676097	1.240593791435747	1.5386047584819587	1	1.0293126736525513	0.7442261679262028	0.5540425967574865	0	0	0	0	0	0	0	1.0481871292032874	G75_AP_S05_E05	512	5120	2562
0	2562	1.0	1249	5120	5120	4.440892098500626e-16	4	5.512812428776215e-13	1.0538592188102676	1.2405887281510388	1.5385987121546136	1	1.0293176910852693	0.7442278448571947	0.5540435573372783	0	0	0	0	0	0	0	1.0481914879658885	G75_AP_S05_E05	1024	5120	2562
0	162	1.0	73	320	320	3.3306690738754696e-16	2	6.773803740145468e-12	1.074504083125061	1.262553254715826	1.5861022033158674	1	1.0379073384700392	0.7560396762072348	0.5744860685066364	0	0	0	0	0	0	0	1.066054144388659	G75_AM_S05_E20	1024	320	162
0	642	1.0	305	1280	1280	4.440892098500626e-16	3	6.773803740145468e-12	1.0517058855826076	1.261131350028588	1.5883811495205895	1	1.0235564189589137	0.7559991067311193	0.5728364712425091	0	0	0	0	0	0	0	1.0448231962942263	G75_AM_S05_E20	1024	1280	642
0	2562	1.0	1249	5120	5120	5.551115123125783e-16	4	1.0935352623420158e-10	1.0406313076195108	1.2610163413908926	1.5879321159008952	1	1.0191377096148093	0.7559516350579675	0.5728094969478905	0	0	0	0	0	0	0	1.0346273509842683	G75_AM_S05_E20	512	5120	2562
0	2562	1.0	1249	5120	5120	5.551115123125783e-16	4	6.773803740145468e-12	1.0406236339699138	1.26112015866609	1.5879198025585461	1	1.0191356411999255	0.7559679588708939	0.5727956576608616	0	0	0	0	0	0	0	1.034585889375817	G75_AM_S05_E20	1024	5120	2562
0	162	1.0	73	320	320	3.3306690738754696e-16	2	2.0741186546047174e-12	1.0836998276150638	1.25320320136945	1.5627689993223925	1	1.0411614471395807	0.750197314438864	0.5655678781755509	0	0	0	0	0	0	0	1.0742064036852688	G75_A0_S05_E20	1024	320	162
0	642	1.0	305	1280	1280	3.3306690738754696e-16	3	2.0741186546047174e-12	1.060341819426656	1.2517486764342314	1.563940858030523	1	1.027449581962358	0.7499656148759569	0.5636099554469147	0	0	0	0	0	0	0	1.0529428853555842	G75_A0_S05_E20	1024	1280	642
0	2562	1.0000000000000002	1249	5120	5120	3.3306690738754696e-16	4	3.318767483051488e-11	1.0488856960021962	1.2516316743957228	1.5633401888998224	1	1.0247640509740155	0.7499841920342412	0.5634821629492569	0	0	0	0	0	0	0	1.0418937664220582	G75_A0_S05_E20	512	5120	2562
0	2562	1.0	1249	5120	5120	3.3306690738754696e-16	4	2.0741186546047174e-12	1.0488658559219162	1.2515804384846256	1.5633000965240789	1	1.0247295751363037	0.7499973827505484	0.563473374523675	0	0	0	0	0	0	0	1.0419134112935389	G75_A0_S05_E20	1024	5120	2562
0	162	1.0000000000000002	73	320	320	4.440892098500626e-16	2	1.2254086634300165e-12	1.092698031465341	1.244040860329686	1.5401315899819863	1	1.043825268357483	0.7445461049225565	0.5570521059217516	0	0	0	0	0	0	0	1.0814763445297633	G75_AP_S05_E20	1024	320	162
0	642	1.0	305	1280	1280	5.551115123125783e-16	3	1.2254086634300165e-12	1.0687789993717631	1.242961238125778	1.5402626312106866	1	1.0315969974329626	0.7441230184500193	0.5548050764256788	0	0	0	0	0	0	0	1.059351331790484	G75_AP_S05_E20	1024	1280	642
0	2562	1.0	1249	5120	5120	5.551115123125783e-16	4	1.9585055799353768e-11	1.0571768992658512	1.2424173660945703	1.5397155303110057	1	1.0302365435786587	0.7442070426865359	0.5545884332199678	0	0	0	0	0	0	0	1.0492192983913267	G75_AP_S05_E20	512	5120	2562
0	2562	1.0	1249	5120	5120	5.551115123125783e-16	4	1.2254086634300165e-12	1.057160691727111	1.2424647668177888	1.5396765065421514	1	1.0302315937456772	0.7442142063253139	0.5545823000765275	0	0	0	0	0	0	0	1.0492402009170103	G75_AP_S05_E20	1024	5120	2562
0	162	1.0	73	320	320	4.440892098500626e-16	2	4.543354581443282e-11	1.079369156343954	1.2662760609270731	1.5933030094908365	1	1.038340253767592	0.7566087499444359	0.5792266159370337	0	0	0	0	0	0	0	1.074073009678758	G75_AM_S05_E50	1024	320	162
0	642	1.0	305	1280	1280	4.440892098500626e-16	3	4.543354581443282e-11	1.0596074788589964	1.2663874222270652	1.5911068022470125	1	1.0264413403867767	0.7559792253835035	0.5791830832176488	0	0	0	0	0	0	0	1.0547625878033748	G75_AM_S05_E50	1024	1280	642
0	2562	1.0	1249	5120	5120	5.551115123125783e-16	4	7.249468803038894e-10	1.0505489645619184	1.2662196409134716	1.5926281006640384	1	1.0255676972509877	0.7562399742761284	0.578576720265223	0	0	0	0	0	0	0	1.0458055841737344	G75_AM_S05_E50	512	5120	2562
0	2562	1.0	1249	5120	5120	5.551115123125783e-16	4	4.543354581443282e-11	1.050564518080793	1.266248989741819	1.5926299218129516	1	1.0255490244877614	0.7561960608749726	0.5785805948814001	0	0	0	0	0	0	0	1.0457892281659473	G75_AM_S05_E50	1024	5120	2562
0	162	1.0	73	320	320	3.3306690738754696e-16	2	2.4363067119281823e-11	1.089464696396478	1.257445164013895	1.5698368956733668	1	1.0386518310358983	0.7500288478667182	0.5684140564672853	0	0	0	0	0	0	0	1.0808285890586888	G75_A0_S05_E50	1024	320	162
0	642	1.0	305	1280	1280	3.3306690738754696e-16	3	2.4363067119281823e-11	1.06953911431468	1.258267651057145	1.5681724804929917	1	1.029497719384573	0.7496181133818175	0.5684765776657311	0	0	0	0	0	0	0	1.0601941351306332	G75_A0_S05_E50	1024	1280	642
0	2562	1.0	1249	5120	5120	4.440892098500626e-16	4	3.901019507424053e-10	1.0586133872465973	1.2578437579500414	1.5688832020985959	1	1.0288701459693286	0.7497589483292644	0.567652797923994	0	0	0	0	0	0	0	1.051242220591935	G75_A0_S05_E50	512	5120	2562
0	2562	1.0	1249	5120	5120	4.440892098500626e-16	4	2.4365287565331073e-11	1.0586670457475345	1.2578718619700595	1.5689723234131625	1	1.0288360540841281	0.7497622853845739	0.5676404106858083	0	0	0	0	0	0	0	1.0512482502309997	G75_A0_S05_E50	1024	5120	2562
0	162	1.0	73	320	320	3.3306690738754696e-16	2	1.1784018205673874e-11	1.0987619644508382	1.2511978187237514	1.5472148603525757	1	1.0397668644705877	0.7438759348447661	0.5586936972851064	0	0	0	0	0	0	0	1.085502715726785	G75_AP_S05_E50	1024	320	162
0	642	1.0	305	1280	1280	4.440892098500626e-16	3	1.1784018205673874e-11	1.078676806358932	1.2508469241947084	1.5460792986993277	1	1.0335784266192247	0.7436733920701046	0.5584781314054277	0	0	0	0	0	0	0	1.0657323421475295	G75_AP_S05_E50	1024	1280	642
0	2562	1.0000000000000002	1249	5120	5120	4.440892098500626e-16	4	1.8771756371549486e-10	1.0673062804943079	1.250263365848385	1.5462873292218693	1	1.0333030013371864	0.7436692111003705	0.5577606048226206	0	0	0	0	0	0	0	1.0573055960188902	G75_AP_S05_E50	512	5120	2562
0	2562	1.0	1249	5120	5120	4.440892098500626e-16	4	1.1784018205673874e-11	1.0672631204625895	1.2502570932310162	1.5462009175619944	1	1.0332652631399917	0.7436766461518031	0.5577385070387693	0	0	0	0	0	0	0	1.057309067360019	G75_AP_S05_E50	1024	5120	2562
0	162	1.0	73	320	320	4.996003610813204e-16	2	6.997480372916698e-11	1.1200430616675516	1.2827933460991487	1.600326307625391	1	1.059631335822222	0.7545127077147487	0.5983545162950019	0	0	0	0	0	0	0	1.1104717524085037	G75_AM_S05_E100	1024	320	162
0	642	1.0	305	1280	1280	4.996003610813204e-16	3	6.997480372916698e-11	1.1056137311528333	1.2849682691610043	1.606562643372179	1	1.054352013537861	0.7553728834950765	0.5956722670445597	0	0	0	0	0	0	0	1.0933917759990006	G75_AM_S05_E100	1024	1280	642
0	2562	1.0	1249	5120	5120	5.551115123125783e-16	4	1.1065847127511574e-09	1.0985238303931075	1.2843583718793714	1.6086416250336588	1	1.054630041030407	0.7552835556938716	0.5951728307471411	0	0	0	0	0	0	0	1.086661874581162	G75_AM_S05_E100	512	5120	2562
0	2562	1.0	1249	5120	5120	5.551115123125783e-16	4	6.997480372916698e-11	1.0984831366477568	1.284371885090632	1.6086257480550843	1	1.0546121335023755	0.7552873790483186	0.5951422825851472	0	0	0	0	0	0	0	1.0866729405726019	G75_AM_S05_E100	1024	5120	2562
0	162	1.0	73	320	320	3.3306690738754696e-16	2	4.5340287080364305e-11	1.1196361216838668	1.2757443961144659	1.5768877025471357	1	1.0510703724171404	0.7479245640652858	0.5834976979771004	0	0	0	0	0	0	0	1.1088451417921679	G75_A0_S05_E100	1024	320	162
0	642	1.0	305	1280	1280	3.3306690738754696e-16	3	4.5340287080364305e-11	1.1027100640498926	1.2755564069267973	1.5847035605410946	1	1.051127179681683	0.7480343328490442	0.580262693432704	0	0	0	0	0	0	0	1.0900739589280943	G75_A0_S05_E100	1024	1280	642
0	2562	1.0	1249	5120	5120	3.3306690738754696e-16	4	7.183514894038012e-10	1.0939557100439015	1.2748062641099853	1.5861765910672425	1	1.0515328810842388	0.748186301454915	0.5795472400400009	0	0	0	0	0	0	0	1.0818852235665746	G75_A0_S05_E100	512	5120	2562
0	2562	1.0	1249	5120	5120	3.3306690738754696e-16	4	4.5340287080364305e-11	1.0939391707249404	1.2748010958729332	1.5861948601812317	1	1.0515134389578327	0.7481828771867685	0.5795416571680627	0	0	0	0	0	0	0	1.081886962631112	G75_A0_S05_E100	1024	5120	2562
0	162	1.0	73	320	320	4.440892098500626e-16	2	2.7808644276205996e-11	1.1247408076175032	1.26971792164051	1.5580493347922446	1	1.0515334765213995	0.7421934341037738	0.5703202751917954	0	0	0	0	0	0	0	1.1125308330466723	G75_AP_S05_E100	1024	320	162
0	642	1.0	305	1280	1280	4.440892098500626e-16	3	2.7808644276205996e-11	1.1070856043296506	1.2686633444898663	1.5640860909752545	1	1.0509156696687123	0.7416609935522824	0.5674954155848371	0	0	0	0	0	0	0	1.0945920480926856	G75_AP_S05_E100	1024	1280	642
0	2562	1.0000000000000002	1249	5120	5120	4.440892098500626e-16	4	4.413604481889877e-10	1.0968226348093004	1.267661322759674	1.5650573891762702	1	1.0511268297270786	0.7417850826830803	0.5668326959944346	0	0	0	0	0	0	0	1.0860350726188728	G75_AP_S05_E100	512	5120	2562
0	2562	1.0	1249	5120	5120	4.440892098500626e-16	4	2.7808644276205996e-11	1.0968312996118261	1.2676010448335422	1.565094577906701	1	1.0511441543865758	0.7417840645061359	0.566805509364253	0	0	0	0	0	0	0	1.086048426078021	G75_AP_S05_E100	1024	5120	2562
0	162	1.0	73	320	320	4.440892098500626e-16	2	6.158074050688356e-12	1.0717954880316731	1.2599099758782335	1.581045179903516	1	1.038005663781147	0.7570832459993911	0.574969512678441	0	0	0	0	0	0	0	1.065260820449018	G75_AM_S06_E05	1024	320	162
0	642	1.0	305	1280	1280	4.440892098500626e-16	3	6.18605167090891e-12	1.0489338641043693	1.2600878727948635	1.5861466585291293	1	1.0232229419769692	0.7561215348342535	0.5722277310239087	0	0	0	0	0	0	0	1.0439096743733522	G75_AM_S06_E05	1024	1280	642
0	2562	1.0	1249	5120	5120	4.996003610813204e-16	4	1.0099787672857019e-10	1.0370973565571857	1.2599950072177621	1.5871519331355108	1	1.0184914019840436	0.7559517578794617	0.5716294365874285	0	0	0	0	0	0	0	1.0330733488520727	G75_AM_S06_E05	512	5120	2562
0	2562	1.0	1249	5120	5120	4.996003610813204e-16	4	6.191713808334498e-12	1.0370888073293814	1.2600069735606507	1.5871663420721347	1	1.0184790840231286	0.7559485973584804	0.5716275906143002	0	0	0	0	0	0	0	1.0330630773179292	G75_AM_S06_E05	1024	5120	2562
0	162	1.0	73	320	320	2.220446049250313e-16	2	3.1963320878958257e-13	1.0806044482247708	1.2505108023671556	1.5577892709987087	1	1.0392273564462924	0.751387693756684	0.5663903399653054	0	0	0	0	0	0	0	1.0716217973595255	G75_A0_S06_E05	1024	320	162
0	642	1.0	305	1280	1280	2.220446049250313e-16	3	3.1963320878958257e-13	1.0573754216434166	1.2503296279230383	1.561728873226868	1	1.0269005556108857	0.7502382170819386	0.563367888080233	0	0	0	0	0	0	0	1.051639006094293	G75_A0_S06_E05	1024	1280	642
0	2562	1.0	1249	5120	5120	3.3306690738754696e-16	4	5.2334803157805254e-12	1.045369047644645	1.2501714987673478	1.5624720907426495	1	1.0235408492180555	0.7500201119744185	0.5626979278373965	0	0	0	0	0	0	0	1.0408085786708159	G75_A0_S06_E05	512	5120	2562
0	2562	1.0000000000000002	1249	5120	5120	3.3306690738754696e-16	4	3.1963320878958257e-13	1.0453621206388943	1.2501659631981554	1.562465578333871	1	1.023536037284392	0.750022480725551	0.5626993059173524	0	0	0	0	0	0	0	1.040813949730488	G75_A0_S06_E05	1024	5120	2562
0	162	1.0	73	320	320	3.3306690738754696e-16	2	5.950240300478526e-13	1.0893455939613974	1.2413148873543796	1.535203349240213	1	1.0418885706364087	0.7458264253299992	0.5580745205356551	0	0	0	0	0	0	0	1.079333936182341	G75_AP_S06_E05	1024	320	162
0	642	1.0	305	1280	1280	3.885780586188048e-16	3	5.950240300478526e-13	1.065746961554352	1.240790647247371	1.538047640902374	1	1.0311826752060997	0.7445050595986374	0.554793978642927	0	0	0	0	0	0	0	1.0586362248608168	G75_AP_S06_E05	1024	1280	642
0	2562	1.0	1249	5120	5120	3.885780586188048e-16	4	9.581724302876182e-12	1.0535708658300618	1.2405449912219397	1.5385170664198917	1	1.0293317383050653	0.7442400637719061	0.5540549867470888	0	0	0	0	0	0	0	1.0481691152615311	G75_AP_S06_E05	512	5120	2562
0	2562	1.0	1249	5120	5120	3.885780586188048e-16	4	5.969669203409467e-13	1.0535648381787044	1.24053968511475	1.5385107375066005	1	1.0293328103232313	0.7442419538687108	0.554056086534233	0	0	0	0	0	0	0	1.0481582675628052	G75_AP_S06_E05	1024	5120	2562
0	162	1.0	73	320	320	4.440892098500626e-16	2	9.132916645171463e-12	1.0734126325328213	1.2618040234138443	1.5847055276876658	1	1.0383281422188955	0.7562504494724185	0.5746458890729277	0	0	0	0	0	0	0	1.0656603019819113	G75_AM_S06_E20	1024	320	162
0	642	1.0	305	1280	1280	4.440892098500626e-16	3	9.132916645171463e-12	1.0504069395215045	1.2607594078398787	1.5876267464197054	1	1.0235764664903053	0.7560717363583989	0.5728292048919791	0	0	0	0	0	0	0	1.0447606659330273	G75_AM_S06_E20	1024	1280	642
0	2562	1.0	1249	5120	5120	4.996003610813204e-16	4	1.4686818428089055e-10	1.0392301978053433	1.2604618488431458	1.587522786546139	1	1.0188438761577512	0.7560942714422593	0.5727190985156044	0	0	0	0	0	0	0	1.0341657503658634	G75_AM_S06_E20	512	5120	2562
0	2562	1.0000000000000002	1249	5120	5120	4.996003610813204e-16	4	9.132916645171463e-12	1.0392237440056773	1.2605665123328254	1.587524385974983	1	1.0187968149119386	0.7561143147233456	0.5727065524350807	0	0	0	0	0	0	0	1.0341776548738275	G75_AM_S06_E20	1024	5120	2562
0	162	1.0	73	320	320	2.220446049250313e-16	2	2.8942404028953206e-12	1.0824766892034474	1.2524564302909629	1.5614143303622783	1	1.0416634637922448	0.750417439820744	0.5657551254140668	0	0	0	0	0	0	0	1.0739992992195528	G75_A0_S06_E20	1024	320	162
0	642	1.0	305	1280	1280	3.3306690738754696e-16	3	2.8942404028953206e-12	1.0589757281748269	1.2510800165597546	1.5632175108822541	1	1.0271066775928497	0.750049938974511	0.5636349595316327	0	0	0	0	0	0	0	1.0522553440969449	G75_A0_S06_E20	1024	1280	642
0	2562	1.0	1249	5120	5120	3.3306690738754696e-16	4	4.634093109245896e-11	1.047506975924823	1.2510778128024094	1.5627676906282317	1	1.024303066143699	0.750137785551556	0.5634260765471308	0	0	0	0	0	0	0	1.0419620305797412	G75_A0_S06_E20	512	5120	2562
0	2562	1.0	1249	5120	5120	3.3306690738754696e-16	4	2.8942404028953206e-12	1.0475271431655964	1.2510227080761918	1.562823766749042	1	1.0242981623396812	0.7501536816049458	0.5634181205803426	0	0	0	0	0	0	0	1.0419550844645706	G75_A0_S06_E20	1024	5120	2562
0	162	1.0000000000000002	73	320	320	3.885780586188048e-16	2	1.6652235146352723e-12	1.0914271182050903	1.2432980950589778	1.538809459195891	1	1.0429752235410887	0.7447706222704096	0.5572545375660021	0	0	0	0	0	0	0	1.0813682641248255	G75_AP_S06_E20	1024	320	162
0	642	1.0	305	1280	1280	4.440892098500626e-16	3	1.6652235146352723e-12	1.0673794524968425	1.2418847206277706	1.5395619962065925	1	1.031051338127345	0.7442145403631097	0.5548506391961626	0	0	0	0	0	0	0	1.0599390267755813	G75_AP_S06_E20	1024	1280	642
0	2562	1.0	1249	5120	5120	5.551115123125783e-16	4	2.6630364580171317e-11	1.0557650190859154	1.2416545481171584	1.5389952721762288	1	1.0298694589402237	0.7443447129044226	0.5545548894386594	0	0	0	0	0	0	0	1.0490280589958096	G75_AP_S06_E20	512	5120	2562
0	2562	1.0	1249	5120	5120	5.551115123125783e-16	4	1.6652235146352723e-12	1.0557868293366937	1.2416158770810553	1.53895479296062	1	1.0298470266324449	0.7443389143435631	0.554549357153899	0	0	0	0	0	0	0	1.049046554142453	G75_AP_S06_E20	1024	5120	2562
0	162	1.0000000000000002	73	320	320	5.551115123125783e-16	2	6.249212258779835e-11	1.076009768809328	1.2644711128621953	1.5896481958753437	1	1.0377410989664364	0.7569259080771317	0.5790407337677862	0	0	0	0	0	0	0	1.0712653218866357	G75_AM_S06_E50	1024	320	162
0	642	1.0	305	1280	1280	5.551115123125783e-16	3	6.249212258779835e-11	1.0563664913600614	1.263837499197372	1.588033280556396	1	1.0254590903315006	0.7566541399935881	0.579199932426316	0	0	0	0	0	0	0	1.0514758316226265	G75_AM_S06_E50	1024	1280	642
0	2562	1.0	1249	5120	5120	5.551115123125783e-16	4	9.904075337630047e-10	1.0470117175331448	1.2633854841719254	1.5890822999034886	1	1.0232555687745606	0.7568159132615118	0.5784553262198832	0	0	0	0	0	0	0	1.0424097981859208	G75_AM_S06_E50	512	5120	2562
