sheet_id	chart	bank_pair	carrier_id	mask_id	endpoint_route	derived_class	resolution_u	resolution_lambda	covered_boxes	minimum_positive_s_lower	maximum_negative_s_upper	maximum_partial_lambda_s_upper	root_envelope_minimum	root_envelope_maximum	partition_status	dphi_status	arithmetic	status
R06_1_MD_B0B1_J2	J2_EVALUATED_COFIELD_JOIN	B0-B1	R06_1	MD	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	16	64	1024	8.2779551677055873e-05					CLOSED_DOMAIN_EXACT_COVER	NOT_APPLICABLE	INDEPENDENT_FULL_MATRIX_BINARY64_DIRECTED_INTERVAL	PASS
R06_1_MD_B0B2_J1	J1_GENERATOR_COEFFICIENT_JOIN	B0-B2	R06_1	MD	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	16	64	1024	0.00010514186524013433					CLOSED_DOMAIN_EXACT_COVER	NOT_APPLICABLE	INDEPENDENT_FULL_MATRIX_BINARY64_DIRECTED_INTERVAL	PASS
R06_1_MD_B0B2_J2	J2_EVALUATED_COFIELD_JOIN	B0-B2	R06_1	MD	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	16	64	1024	0.00011034861551418038					CLOSED_DOMAIN_EXACT_COVER	NOT_APPLICABLE	INDEPENDENT_FULL_MATRIX_BINARY64_DIRECTED_INTERVAL	PASS
R06_1_MD_B0B3_J1	J1_GENERATOR_COEFFICIENT_JOIN	B0-B3	R06_1	MD	CROSS_SECTOR	FORCED_SINGLE_REGULAR_NULL_GRAPH	32	128	4096	0.00012417269341210121	-0.00048469597792824532	-0.0025821050559629187	0.72734028289319241	0.98205142379331567	CLOSED_DOMAIN_EXACT_COVER	NONZERO_COMPONENT_EVERY_ROOT_BOX	INDEPENDENT_FULL_MATRIX_BINARY64_DIRECTED_INTERVAL	PASS
R06_1_MD_B0B3_J2	J2_EVALUATED_COFIELD_JOIN	B0-B3	R06_1	MD	CROSS_SECTOR	FORCED_SINGLE_REGULAR_NULL_GRAPH	16	64	1024	9.6694575756928834e-06	-0.00037647999376789538	-0.0021940999236076471	0.71337925193868512	0.9713769377174325	CLOSED_DOMAIN_EXACT_COVER	NONZERO_COMPONENT_EVERY_ROOT_BOX	INDEPENDENT_FULL_MATRIX_BINARY64_DIRECTED_INTERVAL	PASS
R06_1_MD_B1B2_J1	J1_GENERATOR_COEFFICIENT_JOIN	B1-B2	R06_1	MD	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	16	64	1024	0.00011075134232157913					CLOSED_DOMAIN_EXACT_COVER	NOT_APPLICABLE	INDEPENDENT_FULL_MATRIX_BINARY64_DIRECTED_INTERVAL	PASS
R06_1_MD_B1B2_J2	J2_EVALUATED_COFIELD_JOIN	B1-B2	R06_1	MD	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	32	128	4096	2.1728658129756983e-05					CLOSED_DOMAIN_EXACT_COVER	NOT_APPLICABLE	INDEPENDENT_FULL_MATRIX_BINARY64_DIRECTED_INTERVAL	PASS
R06_1_MD_B1B3_J1	J1_GENERATOR_COEFFICIENT_JOIN	B1-B3	R06_1	MD	CROSS_SECTOR	FORCED_SINGLE_REGULAR_NULL_GRAPH	16	64	1024	0.00024760785442773939	-0.00012053644443246319	-0.0012062539503127231	0.17126624269782628	0.50809143771980014	CLOSED_DOMAIN_EXACT_COVER	NONZERO_COMPONENT_EVERY_ROOT_BOX	INDEPENDENT_FULL_MATRIX_BINARY64_DIRECTED_INTERVAL	PASS
R06_1_MD_B1B3_J2	J2_EVALUATED_COFIELD_JOIN	B1-B3	R06_1	MD	CROSS_SECTOR	FORCED_SINGLE_REGULAR_NULL_GRAPH	16	64	1024	0.0003001706698578048	-0.00018450576421883574	-0.0016589915543490474	0.14742413319429101	0.50772280333426512	CLOSED_DOMAIN_EXACT_COVER	NONZERO_COMPONENT_EVERY_ROOT_BOX	INDEPENDENT_FULL_MATRIX_BINARY64_DIRECTED_INTERVAL	PASS
R06_1_MD_B2B3_J1	J1_GENERATOR_COEFFICIENT_JOIN	B2-B3	R06_1	MD	CROSS_SECTOR	FORCED_SINGLE_REGULAR_NULL_GRAPH	16	64	1024	4.6393292549845827e-05	-0.00012126515688749387	-0.0014840722771533844	0.56806870837357548	0.82825712584276057	CLOSED_DOMAIN_EXACT_COVER	NONZERO_COMPONENT_EVERY_ROOT_BOX	INDEPENDENT_FULL_MATRIX_BINARY64_DIRECTED_INTERVAL	PASS
R06_1_MD_B2B3_J2	J2_EVALUATED_COFIELD_JOIN	B2-B3	R06_1	MD	CROSS_SECTOR	FORCED_SINGLE_REGULAR_NULL_GRAPH	16	64	1024	7.1411577883036492e-05	-4.9405678856376541e-05	-0.0012608179621564838	0.43469940172676463	0.75478223899369501	CLOSED_DOMAIN_EXACT_COVER	NONZERO_COMPONENT_EVERY_ROOT_BOX	INDEPENDENT_FULL_MATRIX_BINARY64_DIRECTED_INTERVAL	PASS
R06_1_ME_B0B1_J1	J1_GENERATOR_COEFFICIENT_JOIN	B0-B1	R06_1	ME	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	16	64	1024	3.2132726488150017e-05					CLOSED_DOMAIN_EXACT_COVER	NOT_APPLICABLE	INDEPENDENT_FULL_MATRIX_BINARY64_DIRECTED_INTERVAL	PASS
R06_1_ME_B0B1_J2	J2_EVALUATED_COFIELD_JOIN	B0-B1	R06_1	ME	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	16	64	1024	6.9944066223504267e-05					CLOSED_DOMAIN_EXACT_COVER	NOT_APPLICABLE	INDEPENDENT_FULL_MATRIX_BINARY64_DIRECTED_INTERVAL	PASS
R06_1_ME_B0B2_J1	J1_GENERATOR_COEFFICIENT_JOIN	B0-B2	R06_1	ME	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	16	64	1024	0.00010055686887227582					CLOSED_DOMAIN_EXACT_COVER	NOT_APPLICABLE	INDEPENDENT_FULL_MATRIX_BINARY64_DIRECTED_INTERVAL	PASS
R06_1_ME_B0B2_J2	J2_EVALUATED_COFIELD_JOIN	B0-B2	R06_1	ME	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	16	64	1024	0.00011087290592375591					CLOSED_DOMAIN_EXACT_COVER	NOT_APPLICABLE	INDEPENDENT_FULL_MATRIX_BINARY64_DIRECTED_INTERVAL	PASS
R06_1_ME_B0B3_J1	J1_GENERATOR_COEFFICIENT_JOIN	B0-B3	R06_1	ME	CROSS_SECTOR	FORCED_SINGLE_REGULAR_NULL_GRAPH	32	128	4096	0.00011609080661539715	-0.00048467117703954356	-0.0025811429432613898	0.72690479882805381	0.98238588765530743	CLOSED_DOMAIN_EXACT_COVER	NONZERO_COMPONENT_EVERY_ROOT_BOX	INDEPENDENT_FULL_MATRIX_BINARY64_DIRECTED_INTERVAL	PASS
R06_1_ME_B0B3_J2	J2_EVALUATED_COFIELD_JOIN	B0-B3	R06_1	ME	CROSS_SECTOR	FORCED_SINGLE_REGULAR_NULL_GRAPH	32	128	4096	0.00014738764295329948	-0.00042308483037508564	-0.0023384122296559798	0.71263105251519299	0.97219365106937861	CLOSED_DOMAIN_EXACT_COVER	NONZERO_COMPONENT_EVERY_ROOT_BOX	INDEPENDENT_FULL_MATRIX_BINARY64_DIRECTED_INTERVAL	PASS
R06_1_ME_B1B2_J1	J1_GENERATOR_COEFFICIENT_JOIN	B1-B2	R06_1	ME	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	16	64	1024	0.00010628129521295328					CLOSED_DOMAIN_EXACT_COVER	NOT_APPLICABLE	INDEPENDENT_FULL_MATRIX_BINARY64_DIRECTED_INTERVAL	PASS
R06_1_ME_B1B2_J2	J2_EVALUATED_COFIELD_JOIN	B1-B2	R06_1	ME	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	32	128	4096	1.9312532063410973e-05					CLOSED_DOMAIN_EXACT_COVER	NOT_APPLICABLE	INDEPENDENT_FULL_MATRIX_BINARY64_DIRECTED_INTERVAL	PASS
R06_1_ME_B1B3_J1	J1_GENERATOR_COEFFICIENT_JOIN	B1-B3	R06_1	ME	CROSS_SECTOR	FORCED_SINGLE_REGULAR_NULL_GRAPH	16	64	1024	0.00024209964838515754	-0.00011655616898124169	-0.0011866082775740577	0.17141983231939203	0.50835710344217566	CLOSED_DOMAIN_EXACT_COVER	NONZERO_COMPONENT_EVERY_ROOT_BOX	INDEPENDENT_FULL_MATRIX_BINARY64_DIRECTED_INTERVAL	PASS
R06_1_ME_B1B3_J2	J2_EVALUATED_COFIELD_JOIN	B1-B3	R06_1	ME	CROSS_SECTOR	FORCED_SINGLE_REGULAR_NULL_GRAPH	16	64	1024	0.00029770081014017589	-0.00018303061721888208	-0.0016485624198606121	0.14503021969693228	0.50696199279927134	CLOSED_DOMAIN_EXACT_COVER	NONZERO_COMPONENT_EVERY_ROOT_BOX	INDEPENDENT_FULL_MATRIX_BINARY64_DIRECTED_INTERVAL	PASS
R06_1_ME_B2B3_J1	J1_GENERATOR_COEFFICIENT_JOIN	B2-B3	R06_1	ME	CROSS_SECTOR	FORCED_SINGLE_REGULAR_NULL_GRAPH	16	64	1024	4.2360795460403866e-05	-0.00011295943780736591	-0.0014278886858485654	0.56159586794532668	0.83476654210415691	CLOSED_DOMAIN_EXACT_COVER	NONZERO_COMPONENT_EVERY_ROOT_BOX	INDEPENDENT_FULL_MATRIX_BINARY64_DIRECTED_INTERVAL	PASS
R06_1_ME_B2B3_J2	J2_EVALUATED_COFIELD_JOIN	B2-B3	R06_1	ME	CROSS_SECTOR	FORCED_SINGLE_REGULAR_NULL_GRAPH	16	64	1024	7.4323660066035168e-05	-4.6016683230967321e-05	-0.0012446812510859232	0.42538953668583884	0.76757912331972544	CLOSED_DOMAIN_EXACT_COVER	NONZERO_COMPONENT_EVERY_ROOT_BOX	INDEPENDENT_FULL_MATRIX_BINARY64_DIRECTED_INTERVAL	PASS
R06_1_MF_B0B1_J1	J1_GENERATOR_COEFFICIENT_JOIN	B0-B1	R06_1	MF	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	16	64	1024	3.2765767186731734e-05					CLOSED_DOMAIN_EXACT_COVER	NOT_APPLICABLE	INDEPENDENT_FULL_MATRIX_BINARY64_DIRECTED_INTERVAL	PASS
R06_1_MF_B0B1_J2	J2_EVALUATED_COFIELD_JOIN	B0-B1	R06_1	MF	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	16	64	1024	7.3249378919777692e-05					CLOSED_DOMAIN_EXACT_COVER	NOT_APPLICABLE	INDEPENDENT_FULL_MATRIX_BINARY64_DIRECTED_INTERVAL	PASS
R06_1_MF_B0B2_J1	J1_GENERATOR_COEFFICIENT_JOIN	B0-B2	R06_1	MF	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	16	64	1024	9.0678659396393297e-05					CLOSED_DOMAIN_EXACT_COVER	NOT_APPLICABLE	INDEPENDENT_FULL_MATRIX_BINARY64_DIRECTED_INTERVAL	PASS
R06_1_MF_B0B2_J2	J2_EVALUATED_COFIELD_JOIN	B0-B2	R06_1	MF	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	16	64	1024	0.00010829463642686905					CLOSED_DOMAIN_EXACT_COVER	NOT_APPLICABLE	INDEPENDENT_FULL_MATRIX_BINARY64_DIRECTED_INTERVAL	PASS
R06_1_MF_B0B3_J1	J1_GENERATOR_COEFFICIENT_JOIN	B0-B3	R06_1	MF	CROSS_SECTOR	FORCED_SINGLE_REGULAR_NULL_GRAPH	32	128	4096	0.00010598407064964132	-0.00048001040421237826	-0.002558606681421579	0.72638928543077619	0.98124557548278124	CLOSED_DOMAIN_EXACT_COVER	NONZERO_COMPONENT_EVERY_ROOT_BOX	INDEPENDENT_FULL_MATRIX_BINARY64_DIRECTED_INTERVAL	PASS
R06_1_MF_B0B3_J2	J2_EVALUATED_COFIELD_JOIN	B0-B3	R06_1	MF	CROSS_SECTOR	FORCED_SINGLE_REGULAR_NULL_GRAPH	32	128	4096	0.00014529801986624925	-0.00041932247974130741	-0.0023189513799914559	0.7118686000237352	0.96983837430324271	CLOSED_DOMAIN_EXACT_COVER	NONZERO_COMPONENT_EVERY_ROOT_BOX	INDEPENDENT_FULL_MATRIX_BINARY64_DIRECTED_INTERVAL	PASS
R06_1_MF_B1B2_J1	J1_GENERATOR_COEFFICIENT_JOIN	B1-B2	R06_1	MF	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	16	64	1024	0.00010429656918734226					CLOSED_DOMAIN_EXACT_COVER	NOT_APPLICABLE	INDEPENDENT_FULL_MATRIX_BINARY64_DIRECTED_INTERVAL	PASS
R06_1_MF_B1B2_J2	J2_EVALUATED_COFIELD_JOIN	B1-B2	R06_1	MF	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	32	128	4096	1.9372869614703232e-05					CLOSED_DOMAIN_EXACT_COVER	NOT_APPLICABLE	INDEPENDENT_FULL_MATRIX_BINARY64_DIRECTED_INTERVAL	PASS
R06_1_MF_B1B3_J1	J1_GENERATOR_COEFFICIENT_JOIN	B1-B3	R06_1	MF	CROSS_SECTOR	FORCED_SINGLE_REGULAR_NULL_GRAPH	16	64	1024	0.00024068606342627865	-0.00011498324390291945	-0.0011688801051851522	0.17125455589517755	0.50763510706094594	CLOSED_DOMAIN_EXACT_COVER	NONZERO_COMPONENT_EVERY_ROOT_BOX	INDEPENDENT_FULL_MATRIX_BINARY64_DIRECTED_INTERVAL	PASS
R06_1_MF_B1B3_J2	J2_EVALUATED_COFIELD_JOIN	B1-B3	R06_1	MF	CROSS_SECTOR	FORCED_SINGLE_REGULAR_NULL_GRAPH	16	64	1024	0.00029294916746298654	-0.00017916891744918558	-0.0016062803101486594	0.14745646152653499	0.50640207883391097	CLOSED_DOMAIN_EXACT_COVER	NONZERO_COMPONENT_EVERY_ROOT_BOX	INDEPENDENT_FULL_MATRIX_BINARY64_DIRECTED_INTERVAL	PASS
R06_1_MF_B2B3_J1	J1_GENERATOR_COEFFICIENT_JOIN	B2-B3	R06_1	MF	CROSS_SECTOR	FORCED_SINGLE_REGULAR_NULL_GRAPH	16	64	1024	3.5592174940180778e-05	-0.00011132472575897572	-0.0014023840664586658	0.56725795261325873	0.82503502742930823	CLOSED_DOMAIN_EXACT_COVER	NONZERO_COMPONENT_EVERY_ROOT_BOX	INDEPENDENT_FULL_MATRIX_BINARY64_DIRECTED_INTERVAL	PASS
R06_1_MF_B2B3_J2	J2_EVALUATED_COFIELD_JOIN	B2-B3	R06_1	MF	CROSS_SECTOR	FORCED_SINGLE_REGULAR_NULL_GRAPH	16	64	1024	6.384232269894675e-05	-4.0518412286090326e-05	-0.0012022476779126553	0.43292496978010359	0.75221948401132688	CLOSED_DOMAIN_EXACT_COVER	NONZERO_COMPONENT_EVERY_ROOT_BOX	INDEPENDENT_FULL_MATRIX_BINARY64_DIRECTED_INTERVAL	PASS
R06_3_M8_B0B1_J1	J1_GENERATOR_COEFFICIENT_JOIN	B0-B1	R06_3	M8	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	16	64	1024	0.00032717619738338241					CLOSED_DOMAIN_EXACT_COVER	NOT_APPLICABLE	INDEPENDENT_FULL_MATRIX_BINARY64_DIRECTED_INTERVAL	PASS
R06_3_M8_B0B1_J2	J2_EVALUATED_COFIELD_JOIN	B0-B1	R06_3	M8	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	16	64	1024	0.00084553507474749087					CLOSED_DOMAIN_EXACT_COVER	NOT_APPLICABLE	INDEPENDENT_FULL_MATRIX_BINARY64_DIRECTED_INTERVAL	PASS
R06_3_M8_B0B2_J1	J1_GENERATOR_COEFFICIENT_JOIN	B0-B2	R06_3	M8	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	16	64	1024	0.0011470310749186747					CLOSED_DOMAIN_EXACT_COVER	NOT_APPLICABLE	INDEPENDENT_FULL_MATRIX_BINARY64_DIRECTED_INTERVAL	PASS
R06_3_M8_B0B2_J2	J2_EVALUATED_COFIELD_JOIN	B0-B2	R06_3	M8	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	16	64	1024	0.0010535712248943923					CLOSED_DOMAIN_EXACT_COVER	NOT_APPLICABLE	INDEPENDENT_FULL_MATRIX_BINARY64_DIRECTED_INTERVAL	PASS
R06_3_M8_B0B3_J1	J1_GENERATOR_COEFFICIENT_JOIN	B0-B3	R06_3	M8	CROSS_SECTOR	FORCED_SINGLE_REGULAR_NULL_GRAPH	32	128	4096	0.0013893791477249564	-0.0044569696398933777	-0.023564613618048302	0.72624917337155581	0.98153895138654657	CLOSED_DOMAIN_EXACT_COVER	NONZERO_COMPONENT_EVERY_ROOT_BOX	INDEPENDENT_FULL_MATRIX_BINARY64_DIRECTED_INTERVAL	PASS
R06_3_M8_B0B3_J2	J2_EVALUATED_COFIELD_JOIN	B0-B3	R06_3	M8	CROSS_SECTOR	FORCED_SINGLE_REGULAR_NULL_GRAPH	16	64	1024	0.00030286996654542805	-0.0035257759369922161	-0.020269534082051802	0.71214346463307876	0.97004877749382856	CLOSED_DOMAIN_EXACT_COVER	NONZERO_COMPONENT_EVERY_ROOT_BOX	INDEPENDENT_FULL_MATRIX_BINARY64_DIRECTED_INTERVAL	PASS
R06_3_M8_B1B2_J1	J1_GENERATOR_COEFFICIENT_JOIN	B1-B2	R06_3	M8	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	16	64	1024	0.0010730731212648722					CLOSED_DOMAIN_EXACT_COVER	NOT_APPLICABLE	INDEPENDENT_FULL_MATRIX_BINARY64_DIRECTED_INTERVAL	PASS
R06_3_M8_B1B2_J2	J2_EVALUATED_COFIELD_JOIN	B1-B2	R06_3	M8	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	32	128	4096	0.00022791821219031772					CLOSED_DOMAIN_EXACT_COVER	NOT_APPLICABLE	INDEPENDENT_FULL_MATRIX_BINARY64_DIRECTED_INTERVAL	PASS
R06_3_M8_B1B3_J1	J1_GENERATOR_COEFFICIENT_JOIN	B1-B3	R06_3	M8	CROSS_SECTOR	FORCED_SINGLE_REGULAR_NULL_GRAPH	16	64	1024	0.0022899522229110647	-0.0011137521112592917	-0.011047817640076127	0.17113059288874796	0.50697918929980024	CLOSED_DOMAIN_EXACT_COVER	NONZERO_COMPONENT_EVERY_ROOT_BOX	INDEPENDENT_FULL_MATRIX_BINARY64_DIRECTED_INTERVAL	PASS
R06_3_M8_B1B3_J2	J2_EVALUATED_COFIELD_JOIN	B1-B3	R06_3	M8	CROSS_SECTOR	FORCED_SINGLE_REGULAR_NULL_GRAPH	16	64	1024	0.0028114453960083386	-0.001739730270466376	-0.015582243038213751	0.14563725420019499	0.50539175709865924	CLOSED_DOMAIN_EXACT_COVER	NONZERO_COMPONENT_EVERY_ROOT_BOX	INDEPENDENT_FULL_MATRIX_BINARY64_DIRECTED_INTERVAL	PASS
R06_3_M8_B2B3_J1	J1_GENERATOR_COEFFICIENT_JOIN	B2-B3	R06_3	M8	CROSS_SECTOR	FORCED_SINGLE_REGULAR_NULL_GRAPH	16	64	1024	0.00056007781118201574	-0.0011766025652895059	-0.014004725478605245	0.55881647934034173	0.83621707040595983	CLOSED_DOMAIN_EXACT_COVER	NONZERO_COMPONENT_EVERY_ROOT_BOX	INDEPENDENT_FULL_MATRIX_BINARY64_DIRECTED_INTERVAL	PASS
R06_3_M8_B2B3_J2	J2_EVALUATED_COFIELD_JOIN	B2-B3	R06_3	M8	CROSS_SECTOR	FORCED_SINGLE_REGULAR_NULL_GRAPH	16	64	1024	0.00081638193484124817	-0.00055977680183336197	-0.012081749637176073	0.42421718953196391	0.76779143313092846	CLOSED_DOMAIN_EXACT_COVER	NONZERO_COMPONENT_EVERY_ROOT_BOX	INDEPENDENT_FULL_MATRIX_BINARY64_DIRECTED_INTERVAL	PASS
R06_3_M9_B0B1_J1	J1_GENERATOR_COEFFICIENT_JOIN	B0-B1	R06_3	M9	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	16	64	1024	0.00034455024470701268					CLOSED_DOMAIN_EXACT_COVER	NOT_APPLICABLE	INDEPENDENT_FULL_MATRIX_BINARY64_DIRECTED_INTERVAL	PASS
R06_3_M9_B0B1_J2	J2_EVALUATED_COFIELD_JOIN	B0-B1	R06_3	M9	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	16	64	1024	0.00092308467863785708					CLOSED_DOMAIN_EXACT_COVER	NOT_APPLICABLE	INDEPENDENT_FULL_MATRIX_BINARY64_DIRECTED_INTERVAL	PASS
R06_3_M9_B0B2_J1	J1_GENERATOR_COEFFICIENT_JOIN	B0-B2	R06_3	M9	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	16	64	1024	0.00088468461690356399					CLOSED_DOMAIN_EXACT_COVER	NOT_APPLICABLE	INDEPENDENT_FULL_MATRIX_BINARY64_DIRECTED_INTERVAL	PASS
R06_3_M9_B0B2_J2	J2_EVALUATED_COFIELD_JOIN	B0-B2	R06_3	M9	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	16	64	1024	0.00098323375455127782					CLOSED_DOMAIN_EXACT_COVER	NOT_APPLICABLE	INDEPENDENT_FULL_MATRIX_BINARY64_DIRECTED_INTERVAL	PASS
R06_3_M9_B0B3_J1	J1_GENERATOR_COEFFICIENT_JOIN	B0-B3	R06_3	M9	CROSS_SECTOR	FORCED_SINGLE_REGULAR_NULL_GRAPH	32	128	4096	0.0011180969765980759	-0.0043310346426412042	-0.022945236759819642	0.72456072611510358	0.98012847463633912	CLOSED_DOMAIN_EXACT_COVER	NONZERO_COMPONENT_EVERY_ROOT_BOX	INDEPENDENT_FULL_MATRIX_BINARY64_DIRECTED_INTERVAL	PASS
R06_3_M9_B0B3_J2	J2_EVALUATED_COFIELD_JOIN	B0-B3	R06_3	M9	CROSS_SECTOR	FORCED_SINGLE_REGULAR_NULL_GRAPH	16	64	1024	0.00018804578129824934	-0.0033072866716204927	-0.019184815806115932	0.709312352661846	0.9643459325853484	CLOSED_DOMAIN_EXACT_COVER	NONZERO_COMPONENT_EVERY_ROOT_BOX	INDEPENDENT_FULL_MATRIX_BINARY64_DIRECTED_INTERVAL	PASS
R06_3_M9_B1B2_J1	J1_GENERATOR_COEFFICIENT_JOIN	B1-B2	R06_3	M9	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	16	64	1024	0.001016592328873369					CLOSED_DOMAIN_EXACT_COVER	NOT_APPLICABLE	INDEPENDENT_FULL_MATRIX_BINARY64_DIRECTED_INTERVAL	PASS
R06_3_M9_B1B2_J2	J2_EVALUATED_COFIELD_JOIN	B1-B2	R06_3	M9	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	32	128	4096	0.00022696364869534018					CLOSED_DOMAIN_EXACT_COVER	NOT_APPLICABLE	INDEPENDENT_FULL_MATRIX_BINARY64_DIRECTED_INTERVAL	PASS
R06_3_M9_B1B3_J1	J1_GENERATOR_COEFFICIENT_JOIN	B1-B3	R06_3	M9	CROSS_SECTOR	FORCED_SINGLE_REGULAR_NULL_GRAPH	16	64	1024	0.0022515111744721879	-0.0010712199504299743	-0.010559924981449326	0.17065085559580981	0.50486618934023064	CLOSED_DOMAIN_EXACT_COVER	NONZERO_COMPONENT_EVERY_ROOT_BOX	INDEPENDENT_FULL_MATRIX_BINARY64_DIRECTED_INTERVAL	PASS
R06_3_M9_B1B3_J2	J2_EVALUATED_COFIELD_JOIN	B1-B3	R06_3	M9	CROSS_SECTOR	FORCED_SINGLE_REGULAR_NULL_GRAPH	16	64	1024	0.0026829466153333106	-0.0016332956987842972	-0.014414797572604722	0.15281920950487202	0.50379965115561254	CLOSED_DOMAIN_EXACT_COVER	NONZERO_COMPONENT_EVERY_ROOT_BOX	INDEPENDENT_FULL_MATRIX_BINARY64_DIRECTED_INTERVAL	PASS
R06_3_M9_B2B3_J1	J1_GENERATOR_COEFFICIENT_JOIN	B2-B3	R06_3	M9	CROSS_SECTOR	FORCED_SINGLE_REGULAR_NULL_GRAPH	16	64	1024	0.00038774125379600704	-0.0011389101458461088	-0.013306330733906987	0.55665332938703405	0.83152408788454035	CLOSED_DOMAIN_EXACT_COVER	NONZERO_COMPONENT_EVERY_ROOT_BOX	INDEPENDENT_FULL_MATRIX_BINARY64_DIRECTED_INTERVAL	PASS
R06_3_M9_B2B3_J2	J2_EVALUATED_COFIELD_JOIN	B2-B3	R06_3	M9	CROSS_SECTOR	FORCED_SINGLE_REGULAR_NULL_GRAPH	16	64	1024	0.00058127394130546683	-0.00044592077356247415	-0.010862094312288312	0.44124380994247575	0.71966097577966803	CLOSED_DOMAIN_EXACT_COVER	NONZERO_COMPONENT_EVERY_ROOT_BOX	INDEPENDENT_FULL_MATRIX_BINARY64_DIRECTED_INTERVAL	PASS
R06_3_MA_B0B1_J1	J1_GENERATOR_COEFFICIENT_JOIN	B0-B1	R06_3	MA	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	16	64	1024	0.0002079482258462713					CLOSED_DOMAIN_EXACT_COVER	NOT_APPLICABLE	INDEPENDENT_FULL_MATRIX_BINARY64_DIRECTED_INTERVAL	PASS
R06_3_MA_B0B1_J2	J2_EVALUATED_COFIELD_JOIN	B0-B1	R06_3	MA	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	16	64	1024	0.00059023282403983127					CLOSED_DOMAIN_EXACT_COVER	NOT_APPLICABLE	INDEPENDENT_FULL_MATRIX_BINARY64_DIRECTED_INTERVAL	PASS
R06_3_MA_B0B2_J1	J1_GENERATOR_COEFFICIENT_JOIN	B0-B2	R06_3	MA	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	16	64	1024	0.00076642840631347645					CLOSED_DOMAIN_EXACT_COVER	NOT_APPLICABLE	INDEPENDENT_FULL_MATRIX_BINARY64_DIRECTED_INTERVAL	PASS
R06_3_MA_B0B2_J2	J2_EVALUATED_COFIELD_JOIN	B0-B2	R06_3	MA	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	16	64	1024	0.0009910925480721821					CLOSED_DOMAIN_EXACT_COVER	NOT_APPLICABLE	INDEPENDENT_FULL_MATRIX_BINARY64_DIRECTED_INTERVAL	PASS
R06_3_MA_B0B3_J1	J1_GENERATOR_COEFFICIENT_JOIN	B0-B3	R06_3	MA	CROSS_SECTOR	FORCED_SINGLE_REGULAR_NULL_GRAPH	32	128	4096	0.00090453005537335441	-0.0043309119239130726	-0.02281785772015682	0.72343504849716866	0.97997924462509622	CLOSED_DOMAIN_EXACT_COVER	NONZERO_COMPONENT_EVERY_ROOT_BOX	INDEPENDENT_FULL_MATRIX_BINARY64_DIRECTED_INTERVAL	PASS
R06_3_MA_B0B3_J2	J2_EVALUATED_COFIELD_JOIN	B0-B3	R06_3	MA	CROSS_SECTOR	FORCED_SINGLE_REGULAR_NULL_GRAPH	32	128	4096	0.0012803860469464321	-0.0037404450870669064	-0.020656652178476644	0.707512099314069	0.96527016499359564	CLOSED_DOMAIN_EXACT_COVER	NONZERO_COMPONENT_EVERY_ROOT_BOX	INDEPENDENT_FULL_MATRIX_BINARY64_DIRECTED_INTERVAL	PASS
