source_row	zCMB	source_x	affine_over_R	det_D_dimensionless	dA_over_R	dL_over_R	model_shape_mag
672	0.057599999999999998	0.69261544581464762	0.44611666057954807	0.1990190996910047	0.44611556764027493	0.49898818541812889	-1.5095486853946314
673	0.057599999999999998	0.69261544581464762	0.44611666057954807	0.1990190996910047	0.44611556764027493	0.49898818541812889	-1.5095486853946314
674	0.057079999999999999	0.69011006356072047	0.44359138353832617	0.19677238770414379	0.44359033770376899	0.49567588404608887	-1.5240110508291509
675	0.058369999999999998	0.69630204924765671	0.44983254484407686	0.20234826961708288	0.44983137909341414	0.50387729539275605	-1.4883760521166933
676	0.058369999999999998	0.69630204924765671	0.44983254484407686	0.20234826961708288	0.44983137909341414	0.50387729539275605	-1.4883760521166933
677	0.059339999999999997	0.7009072813834627	0.45447436486846399	0.20654580044407753	0.45447310200283308	0.51001027661454412	-1.4621053642943991
678	0.060789999999999997	0.70771227575037376	0.4613334475183184	0.21282723977611565	0.46133202769384618	0.51912559311410567	-1.4236377984468205
679	0.0613	0.71008368028477342	0.46372370777027888	0.21503830587899242	0.4637222292267133	0.52231709891345124	-1.4103287829133806
680	0.0613	0.71008368028477342	0.46372370777027888	0.21503830587899242	0.4637222292267133	0.52231709891345124	-1.4103287829133806
681	0.060670000000000002	0.70715264408923617	0.46076936661005535	0.21230711326735868	0.46076796033074902	0.51837356187722072	-1.4267857824430161
682	0.061159999999999999	0.70943383602027676	0.46306869603240403	0.21443126301449431	0.46306723379493642	0.52144174193660897	-1.4139710303271356
683	0.061159999999999999	0.70943383602027676	0.46306869603240403	0.21443126301449431	0.46306723379493642	0.52144174193660897	-1.4139710303271356
684	0.061420000000000002	0.71064001228322526	0.46428446387326	0.21555867738274628	0.46428297123925005	0.52306696012122322	-1.4072135580563707
685	0.063700000000000007	0.72109356253027523	0.47482118479266094	0.22545346613682082	0.47481940370715769	0.53723806568567822	-1.3491661161711761
686	0.064189999999999997	0.72331175933217118	0.47705704069483795	0.22758165645396283	0.47705519225133985	0.5402651751039963	-1.3369651285043109
687	0.063979999999999995	0.72236231280545204	0.47610003512897825	0.22666951108260316	0.47609821579439171	0.5389686231583426	-1.3421825858087493
688	0.064850000000000005	0.72628401518692576	0.48005296498061106	0.23044898435445671	0.48005102265744287	0.54433250567304714	-1.3206786516470759
689	0.066030000000000005	0.73155432899004202	0.48536526535305058	0.23557738336147416	0.48536314586242962	0.55157636724328329	-1.2919717490627638
690	0.066519999999999996	0.73372662049906423	0.48755486984654389	0.23770760910210031	0.48755267315655271	0.55457405768729862	-1.2802022503033086
691	0.067229999999999998	0.73685758752635522	0.49071079812749985	0.24079481791017249	0.4907084856716587	0.55890708864125715	-1.2633019108732448
692	0.067309999999999995	0.73720914837069407	0.49106516232978564	0.2411427094258865	0.49106283653508792	0.55939454260401567	-1.2614088743820111
693	0.067580000000000001	0.73839384810257758	0.49225930977930765	0.24231689351985827	0.49225693851875596	0.56103855153045745	-1.2550364767700037
694	0.068409999999999999	0.74201826792344416	0.49591264218182524	0.24592685382878146	0.49591012676570889	0.56608137404711867	-1.2356056730389193
695	0.069080000000000003	0.74492502511986114	0.49884259676945603	0.2488413057310194	0.49883996003830666	0.57014017635267611	-1.2200917713564288
696	0.069099999999999995	0.74501153585033109	0.4989297980355904	0.24892830860455159	0.49892715761376588	0.57026117317743408	-1.2196309839894284
697	0.070760000000000003	0.75214051212841893	0.50611570664143923	0.25615011109994301	0.50611274544309093	0.58027191635770514	-1.1818422382166096
698	0.070279999999999995	0.75008948664272523	0.50404829572623133	0.25406179576949589	0.50404543026347925	0.5773836766476329	-1.1926774916258824
699	0.070279999999999995	0.75008948664272523	0.50404829572623133	0.25406179576949589	0.50404543026347925	0.5773836766476329	-1.1926774916258824
700	0.070459999999999995	0.75085960119057005	0.50482456207177295	0.25484490941216276	0.50482166099738901	0.57846737293925987	-1.1886056567853418
701	0.071129999999999999	0.75371582662073	0.50770360948300897	0.25775987161078051	0.50770057278949421	0.58249475559467279	-1.173539901952185
702	0.070680000000000007	0.75179925450426188	0.50577172240863955	0.2558020561300734	0.50576877733809689	0.57979090176665227	-1.1836430199615087
703	0.070610000000000006	0.75150046416749716	0.50547054488299514	0.25549750866905324	0.5054676138676476	0.57936989662471172	-1.1852203698709523
704	0.070739999999999997	0.75205521940985476	0.50602973243128391	0.25606309729154186	0.5060267752713703	0.58015167610977381	-1.1822922435138572
705	0.070940000000000003	0.75290749699873749	0.50688882012813086	0.25693323693869052	0.50688582238872149	0.58135367745747701	-1.1777978799080655
706	0.071489999999999998	0.75524384992191718	0.50924384604950867	0.25932612563280572	0.5092407344594555	0.58465461245388273	-1.165503098676792
707	0.071340000000000001	0.75460773673435211	0.50860264816196521	0.25867352052187281	0.50859956795289629	0.58375501871171687	-1.1688468632688955
708	0.071929999999999994	0.75710516287274277	0.51112004003109113	0.26124041895989486	0.51111683494079396	0.58729058293448599	-1.1557348145522637
709	0.071959999999999996	0.75723182062594985	0.51124771055684237	0.26137093777022535	0.51124449901219016	0.58747015484258058	-1.1550709594633943
710	0.073010000000000005	0.76164492152803009	0.51569611188642384	0.26593892776254802	0.51569266793561064	0.59374299049786183	-1.1320075222549109
711	0.073980000000000004	0.76568778192507025	0.51977133356633021	0.27015842390455286	0.51976766338870373	0.59951719628403632	-1.1109917763856527
712	0.074779999999999999	0.76899793040107023	0.52310799504227457	0.27363793046962315	0.52310412966217645	0.60426480690576245	-1.0938634941863441
713	0.07467	0.76854406799821873	0.52265049646090866	0.2731595295291237	0.52264665839276514	0.60361278371723071	-1.0962078550930723
714	0.074899999999999994	0.7694925889578863	0.52360661695862631	0.2741598100776772	0.52360272161026555	0.60497582581174414	-1.0913098947237712
715	0.074899999999999994	0.7694925889578863	0.52360661695862631	0.2741598100776772	0.52360272161026555	0.60497582581174414	-1.0913098947237712
716	0.075139999999999998	0.7704804572892	0.52460240146197701	0.27520352915866586	0.52459844563119495	0.60639699314681428	-1.0862148042199224
717	0.075289999999999996	0.77109689693246852	0.52522378159783412	0.27585582527992986	0.5252197875936605	0.60728463574647273	-1.083038531773425
718	0.075569999999999998	0.77224557904327007	0.52638167138883696	0.27707338342048266	0.52637760535615752	0.60894036696515741	-1.077126176950808
719	0.078549999999999995	0.78431214155158591	0.53854508255983913	0.2900255309885309	0.53854018511948665	0.6264676963443141	-1.0155065919134991
720	0.078329999999999997	0.78343107166166248	0.53765693292307326	0.28906978177256953	0.53765210105845351	0.62517949147358687	-1.0199763855574471
721	0.078490000000000004	0.78407200141039013	0.53830301266449532	0.28976488018187013	0.53829813317702502	0.6261164567200852	-1.0167244057765705
722	0.078490000000000004	0.78407200141039013	0.53830301266449532	0.28976488018187013	0.53829813317702502	0.6261164567200852	-1.0167244057765705
723	0.078689999999999996	0.78487202712536641	0.53910946773431512	0.2906336923290096	0.53910452820302812	0.62728699668028953	-1.0126685752937901
724	0.078909999999999994	0.78575060161462562	0.5399951041163179	0.29158930579898568	0.53999009787123475	0.62857373903281555	-1.0082188358999971
725	0.079009999999999997	0.78614945161994598	0.54039716048549458	0.29202364733980257	0.54039212368409162	0.6291583281861588	-1.0062002512715433
726	0.079659999999999995	0.7887343691720835	0.54300286513246043	0.29484642199785899	0.5429976261438525	0.63295371644807519	-0.99314022895033793
727	0.080240000000000006	0.79102985912738211	0.54531682491334488	0.29736452319598133	0.54531140020724056	0.6363339380415296	-0.98157456807857946
728	0.081409999999999996	0.79562910834709677	0.54995311035550076	0.30244202769373801	0.54994729537814624	0.64313453816209132	-0.95849083468264762
729	0.082210000000000005	0.79875012484398122	0.55309928310860357	0.30591207561247002	0.55309318890442871	0.64777084254712358	-0.94289302171780098
730	0.082549999999999998	0.80007078296249279	0.55443059208883627	0.30738638880605079	0.55442437609294448	0.6497379668828358	-0.93630877433117876
731	0.082820000000000005	0.80111710575035533	0.55548535586027015	0.30855696588055598	0.55547904180135899	0.65129870568805737	-0.93109892444582498
732	0.083659999999999998	0.80435865154529507	0.55875306696075988	0.31219758429974775	0.55874644007791918	0.65614655830737778	-0.91499572419485942
733	0.085440000000000002	0.81116024034718637	0.56560963340365245	0.3199059659787421	0.56560230372474807	0.66638131858256888	-0.88138593248283825
734	0.086559999999999998	0.81539385016995414	0.56987751882870952	0.32475149554814836	0.56986971804803632	0.67279538863358157	-0.86058496935818851
735	0.088480000000000003	0.82257073871369446	0.57711261561342531	0.33304897222341684	0.57710395270125892	0.68374624788766736	-0.82552521938874401
736	0.090149999999999994	0.82873215214395168	0.58332411259751116	0.34025597054013307	0.58331464111586728	0.69322688212198624	-0.79562302226842863
737	0.090660000000000004	0.83059906565779751	0.58520622299139358	0.34245493571702501	0.5851964932542103	0.69611418926141377	-0.78659756848144091
738	0.091810000000000003	0.83478391339727831	0.58942517394757399	0.34740985572324146	0.58941484179077253	0.70261141759631807	-0.76642398550968904
739	0.092840000000000006	0.83850321920705162	0.59317483507793889	0.35184345869336348	0.59316393913770882	0.70841525689256868	-0.74856047066149212
740	0.099680000000000005	0.8625390592913007	0.61740802283791285	0.38117380970052928	0.61739275157757501	0.74661064813277289	-0.63452910237050408
741	0.10142	0.86847746418827731	0.62339554187141644	0.38860133646913847	0.62337896697686113	0.75623724291618677	-0.60670969229463201
742	0.10237	0.87169084677718423	0.62663556749216165	0.39265042557854213	0.62661824548806599	0.76147878422455784	-0.59171096080291097
743	0.10231	0.87148849219479452	0.62643153371024007	0.39239482468909692	0.62641425964699826	0.7611480340495248	-0.592654350059167
744	0.10298	0.87374358863970558	0.62870535464519484	0.39524802218397048	0.62868753938977551	0.76483918116669269	-0.58214936066403222
745	0.10338	0.87508519204280011	0.63005810926206751	0.39695035715338595	0.63003996472714807	0.76704053232613323	-0.57590843122981505
746	0.10351	0.87552045681463453	0.63049699378325019	0.39750344314038455	0.63047874122795333	0.7677556012867256	-0.57388503203408825
747	0.10485	0.87998558286132034	0.63499930746226918	0.40319948903794461	0.63497991231057427	0.77511586587513581	-0.55316686715190411
748	0.10638	0.88503661893174812	0.64009253560913726	0.40969186982973305	0.64007176928039333	0.7834969419202209	-0.52981347147003222
749	0.10684	0.88654552903002615	0.64161407659163194	0.41164142850078861	0.64159288376725987	0.78601209638133696	-0.52285385153806407
750	0.10693999999999999	0.88687296466296128	0.64194425480873252	0.41206509733649549	0.64192296838210694	0.78655858894468744	-0.52134461118128284
751	0.10728	0.88798468014492105	0.64306528643886407	0.41350517359268224	0.64304367938164375	0.78841591990690274	-0.51622307456370853
752	0.10750999999999999	0.88873535476583909	0.64382225563672402	0.41447899313158343	0.64380042958325479	0.78967170090192129	-0.51276712658881807
753	0.1081	0.89065597368680482	0.64575899404877191	0.41697575452174407	0.64573659840661357	0.79289067703382987	-0.50393344319720668
754	0.10886	0.89311940527865863	0.6482431323322374	0.42018915051709693	0.64821998620614663	0.79703217229019674	-0.49262073953071062
755	0.10988000000000001	0.89640703989867931	0.65155845818533697	0.42449691098423742	0.65153427460436597	0.80258182039137826	-0.47755340936230067
756	0.11243	0.90453475132971373	0.65975491999826108	0.43524101580325142	0.65972798622102691	0.81641371604518109	-0.44044853795292965
757	0.11365	0.90837802603670881	0.66363085691029899	0.44036831174042329	0.66360252541745446	0.82301068367494812	-0.42297263541519525
758	0.11627999999999999	0.91656595896781945	0.67188872680530309	0.45139208822126614	0.67185719332404725	0.83718850911373821	-0.3858837061504139
759	0.11635	0.91678210307427732	0.67210672386684611	0.45168494210628918	0.67207510153723826	0.83756507505868338	-0.38490720121103672
760	0.11741	0.92004399104143486	0.67539661929590555	0.45611602998700085	0.67536362797162897	0.84326247571032398	-0.37018612444374926
761	0.11771	0.92096338946815615	0.67632392707900368	0.45736889475474479	0.6762905401931516	0.84487330019853635	-0.36604207152543611
762	0.11797000000000001	0.92175886184645461	0.67712624817892109	0.45845427460915844	0.67709251554655248	0.84626876664544937	-0.3624584369686028
763	0.11878	0.92422913211908331	0.6796178193883371	0.46183304306893996	0.67958299203919159	0.85061275230464284	-0.35134055336025238
764	0.11992	0.92768563508172952	0.68310421283550271	0.46658161802414272	0.68306779899519687	0.8567178456816289	-0.33581093262348732
765	0.12042	0.92919427286730738	0.68462592875384609	0.46866182771198656	0.68458880191833882	0.85939237503267352	-0.32904251958548564
766	0.12067	0.92994691807826468	0.68538510594416602	0.46970135837058324	0.68534761863639915	0.86072893017609464	-0.32566799804095037
767	0.12189999999999999	0.93363380390433759	0.6891040620021156	0.47481024633226576	0.6890647620741216	0.86729798469695651	-0.30915831379962661
768	0.12207999999999999	0.93417111350441839	0.68964605564881365	0.4755571040835273	0.68960648494886367	0.86825837276802476	-0.30675510009510565
769	0.12262000000000001	0.93577964389170387	0.69126862450146997	0.477796470008303	0.69122823293634572	0.87113812051589101	-0.29956490680855719
770	0.12303	0.93699754525316958	0.69249717120384258	0.47949551657293527	0.69245614776167252	0.87332318748897697	-0.29412504396416406
771	0.12336	0.93797569188432306	0.69348387772146958	0.48086227923952635	0.69344234024144091	0.87508102471510096	-0.28975866655962879
772	0.12356	0.93856759296888048	0.69408096305305189	0.48169028850441142	0.69403911165323484	0.8761460031238707	-0.28711757950501621
773	0.12363	0.93877459555424259	0.6942897794948425	0.48198003251562754	0.69424781779680633	0.87651867853445342	-0.28619412347551931
774	0.12377000000000001	0.93918834787287886	0.69470715855186482	0.48255942831497006	0.69466497559252982	0.8772639253729847	-0.28434864611481397
775	0.12384000000000001	0.93939509773677909	0.6949157212996252	0.48284908007412536	0.69487342737661606	0.87763649689976053	-0.28342662365376475
776	0.12454999999999999	0.94148739018099603	0.6970263835168109	0.48578523466104945	0.6969829514852206	0.88141349387415102	-0.27410152502893237
777	0.12542	0.94403948627153822	0.6996009452912475	0.48937871889029932	0.69955608702254846	0.88603687654184304	-0.26274101276929268
778	0.12608	0.94596703516511238	0.70154550601063081	0.4921016076873152	0.70149954218610522	0.88954082019586755	-0.25417058877690291
779	0.12687999999999999	0.94829368191114072	0.70389273841337041	0.49539835673608024	0.70384540684448615	0.89378409677971071	-0.24383688533433728
780	0.12694	0.94846775089925317	0.70406834982673094	0.49564544797281562	0.70402091444275694	0.89410217078627052	-0.24306425348493438
781	0.12705	0.94878672226390981	0.70439014843599224	0.49609838868382305	0.70434252227437122	0.89468524463694177	-0.2416486254305682
782	0.12716	0.94910549309601622	0.70471174582339702	0.49655125184830767	0.70466392830079483	0.89526823862725902	-0.24023411335359018
783	0.129	0.9544081468650274	0.71006158129084107	0.50411487494167473	0.71001047523376348	0.90500846216243946	-0.2167367998122666
784	0.12903999999999999	0.95452280778653176	0.71017726589674934	0.50427905871605572	0.71012608649172704	0.90521996473623512	-0.2162293809707499
785	0.12928999999999999	0.95523885092489769	0.7108997051992022	0.50530497230330917	0.71084806555501656	0.9065416264397208	-0.21306124621516359
786	0.12939999999999999	0.95555358939900958	0.71121725697477367	0.50575624583065992	0.71116541383187348	0.90712303264031213	-0.21166902901532758
787	0.13153000000000001	0.96160979274706881	0.71732781958481973	0.51447899928771168	0.71727191447017613	0.91836636947464734	-0.18492014247336647
788	0.13269	0.96487775246293128	0.72062529598576919	0.5192169161440312	0.72056707955889243	0.92447793348766449	-0.17051725312931212
789	0.13349	0.96711926403903936	0.72288713080713451	0.52247927475778433	0.72282727864807672	0.92868818409187492	-0.16065040021473043
790	0.13353000000000001	0.96723107885455462	0.72299996110533071	0.52264228156187431	0.72294002625520348	0.92889859895010118	-0.1601584608175341
791	0.13463	0.9702963191410281	0.72609310286541184	0.52712080949430207	0.7260308598773898	0.93468141053996423	-0.14668197356433607
792	0.13514000000000001	0.97171118188744232	0.72752088642834878	0.52919448813206982	0.72745755074235763	0.93736020357286765	-0.14046744383575291
793	0.13599	0.97406049950932538	0.72989171840901834	0.53264676294487157	0.72982652935123671	0.94182163523588935	-0.1301566864996157
794	0.13639999999999999	0.97518979662076943	0.73103138434277748	0.53431025046030478	0.7309652867683285	0.94397219692044188	-0.12520398455759155
795	0.13686999999999999	0.97648125008980435	0.73233471737265188	0.53621578905923761	0.73226756657606895	0.94643634921226882	-0.11954294186280662
796	0.13696	0.97672817236686826	0.7325839136699317	0.53658051031198639	0.73251655975273788	0.94690807190073856	-0.11846090648379434
797	0.13729	0.97763251952545971	0.7334965967851006	0.53791735597742107	0.73342849411338051	0.94863734934252497	-0.11449890245804629
798	0.13811000000000001	0.97987267587215199	0.73575745281544802	0.54123604225075927	0.73568746234441107	0.95293182959924627	-0.10469083305087841
799	0.13818	0.98006344755088959	0.73594999065425148	0.54151913482207337	0.73587983721669759	0.9532982670026785	-0.10385598239713248
800	0.13824	0.98022690857647876	0.73611496542355648	0.54176175928595305	0.73604467207225477	0.95361233573698678	-0.10314069810805369
801	0.13833999999999999	0.98049922564607428	0.73638980517985253	0.54216607940531925	0.73631927817035947	0.95413574170758275	-0.10194917636985348
802	0.13868	0.98142400247837092	0.73732315712662844	0.54354026273424982	0.73725183128578919	0.95591493141516459	-0.097903773247226336
803	0.13864000000000001	0.98131529341779034	0.73721343938905737	0.54337863464050784	0.73714220788156459	0.9557056462229101	-0.098379241054837155
804	0.13958999999999999	0.98389080497712056	0.73981289596040223	0.54721437757213676	0.73973939841821101	0.96067393814485869	-0.087119954961569476
805	0.14069999999999999	0.98688345963452828	0.74283350116705205	0.55168838804446219	0.74275728743948533	0.96647317533817956	-0.074050977004235477
806	0.14083999999999999	0.98725964829008506	0.74321321319055555	0.55225208291578787	0.74313665157613362	0.96720417206066323	-0.072409194012806252
807	0.14108000000000001	0.98790388800963569	0.74386349202293056	0.55321810654598791	0.74378633124438898	0.96845708309964096	-0.069598100774851457
808	0.14119999999999999	0.98822569806059635	0.74418832119107869	0.55370097123620554	0.74411085950697264	0.96908343184651047	-0.068194156899150454
809	0.14310999999999999	0.9933202413365515	0.74933088303596063	0.56137333230759079	0.74924851171529916	0.97904338397860391	-0.045990315217977307
810	0.14335000000000001	0.99395674744029527	0.74997341862608269	0.56233563330377689	0.74989041419648572	0.98029366091855918	-0.043219028618834351
811	0.14344000000000001	0.99419522890357881	0.75021416092942417	0.56269639435123087	0.7501309181411141	0.98076244478258912	-0.042180862252050921
812	0.14388000000000001	0.99535950661667216	0.7513894900069642	0.56445931493426438	0.75130507447658335	0.98305373044773048	-0.037113722135122366
813	0.14410000000000001	0.99594063199624616	0.75197614009848046	0.56534027671278597	0.75189113355111858	0.98419903476942439	-0.034585326130287065
814	0.14532999999999999	0.99917727824959524	0.75524366400141441	0.57025952033329186	0.75515529550768024	0.99059822438618317	-0.020512274055183754
815	0.14624000000000001	1.0015584622963158	0.75764768292031826	0.5738922498487693	0.75755676344995382	0.99532817880674751	-0.010168502073152929
816	0.14656	1.0023931130747297	0.75849036201168152	0.57516833404035816	0.75839853246189648	0.99699058457689327	-0.006544715390609206
817	0.14741000000000001	1.0046034056928137	0.76072197681989917	0.57855449282898541	0.76062769659603202	1.0014041719262814	0.0030469818532412639
818	0.14729	1.0042919568405733	0.76040751800382411	0.57807675012665927	0.76031358670397264	1.0007812676490899	0.0016958387786835079
819	0.14759	1.0050702149484005	0.76119330090379322	0.5792709198039887	0.76109849546822039	1.0023384118325127	0.0050718690255717718
820	0.14757000000000001	1.0050183688059366	0.76114095312033025	0.57919132789523664	0.76104620614995289	1.0022346142888834	0.0048469897126896767
821	0.14812	1.0064421788183899	0.76257855774505512	0.58137909476087757	0.76248219307789578	1.0050884222597116	0.011021351619608072
822	0.14792	1.0059248996386638	0.76205626245690206	0.58058378592133353	0.76196048842530772	1.0040508235117001	0.008778483427662449
823	0.14818999999999999	1.0066230999022288	0.76276123444082189	0.58165738728292915	0.76266466240604669	1.0054515416081009	0.011805721658635207
824	0.14882000000000001	1.0082484433444656	0.76440237794623089	0.5841604889785027	0.76430392448194506	1.0087186834931128	0.018850324537860175
825	0.14923	1.0093033676936309	0.7654675846408503	0.58578801018676874	0.76536789205372913	1.0108440244908528	0.023420740720438531
826	0.15035999999999999	1.0121993349167955	0.76839189159662458	0.59026756224345012	0.76828872323069408	1.0166980791056466	0.03596001512657214
827	0.15067	1.0129908689603606	0.7691912007446009	0.59149491070711557	0.7690870631515756	1.018303149425458	0.039385434815449934
828	0.15185999999999999	1.016017698542613	0.77224788055736604	0.59620011601102041	0.77213995882289399	1.0244609815825234	0.052477110874463308
829	0.15271999999999999	1.018193742495743	0.77444550245047961	0.59959435534024697	0.77433478246831133	1.0289077170519181	0.061882122731635042
830	0.15304000000000001	1.0190010066971571	0.77526079719448382	0.60085600669769867	0.77514902225165627	1.0305615875086032	0.065369754064299568
831	0.15317	1.0193285833511654	0.77559163652625973	0.60136834768985825	0.77547943086187543	1.0312333605604971	0.066784770335077945
832	0.15325	1.0195300616310532	0.77579512268894057	0.60168357560218033	0.77568265134794678	1.03164672737449	0.067655024160163821
833	0.15339	1.0198824520172998	0.77615102702309291	0.60223511653276196	0.77603808961465415	1.0323700608074351	0.069177006603151694
834	0.15493000000000001	1.0237423200372939	0.78004956315939755	0.60829299341156784	0.77993140301668062	1.0403218788231234	0.085838660766654737
835	0.15509000000000001	1.0241416280034326	0.78045289033797227	0.60892142841025321	0.78033417739469368	1.0411475387951434	0.087561384077162449
836	0.15518000000000001	1.0243660974512512	0.78067962075338848	0.60927484404472354	0.78056059601079242	1.0416119314792822	0.088529730093005576
837	0.15590999999999999	1.0261830464581985	0.78251491322779343	0.61213933340143301	0.7823933367567959	1.0453775880001033	0.096365924799567612
838	0.15654000000000001	1.0277457576570421	0.78409346204063213	0.61460841321825177	0.78396965069972691	1.0486258661725261	0.1031028306757034
839	0.15837999999999999	1.0322818086492713	0.78867581160034039	0.62180368550578358	0.78854529705387477	1.0581049525295241	0.12264373567836573
840	0.15906000000000001	1.0339476954298354	0.79035882696377269	0.62445676417214613	0.79022576784874976	1.0616051671062414	0.12981511842407178
841	0.15922	1.0343388533814042	0.79075401674409629	0.62508054347173758	0.79062035356531113	1.0624285221790939	0.1314986067063007
842	0.15934999999999999	1.0346564411477797	0.79107488082734545	0.62558723100435665	0.79094072534189097	1.0630974355786891	0.13286535269613686
843	0.16009000000000001	1.0364603655652094	0.79289746309844633	0.62846917775564182	0.79276047943602856	1.0669040359385862	0.1406267900154729
844	0.15991	1.0360221798419129	0.79245473769039609	0.62776851989920368	0.79231844601725865	1.0659782712870742	0.13874176099357652
845	0.16036	1.0371169150349717	0.79356082369627723	0.62951973502339953	0.79342279714122121	1.0682924853809943	0.14345086737889401
846	0.16045000000000001	1.0373355707368388	0.79378175020799902	0.62986980622101907	0.79364337470996316	1.0687552494057071	0.14439130432948696
847	0.16059999999999999	1.0376997815399984	0.79414974618353862	0.63045313090888444	0.79401078765271471	1.0695264647257892	0.14595767685271674
848	0.16134000000000001	1.0394926261559601	0.79596127352257384	0.63332853627848762	0.79581941185075877	1.0733300729472786	0.15366648874812625
849	0.16220000000000001	1.0415680362267927	0.7980584161303137	0.6366653534831852	0.79791312401989301	1.0777483101656857	0.162586752914744
850	0.16356999999999999	1.0448562382959152	0.80138128701670208	0.64197015873947949	0.80123040302991466	1.0847819526084717	0.17671225638083243
851	0.16431000000000001	1.0466232400558526	0.80316704154451402	0.64482999273342656	0.80301307133410138	1.0885787939411651	0.18429934894974076
852	0.16455	1.0471949591346672	0.80374484681706981	0.64575667218990807	0.80358986565903634	1.0898098541718899	0.18675365260429261
853	0.16478000000000001	1.0477422325179939	0.80429795479107269	0.64664435645972029	0.80414200018387316	1.0909894619307356	0.18910277838884693
854	0.16592999999999999	1.0504694801645424	0.80705440558436048	0.65107714515829307	0.80689351537752063	1.0968852068489283	0.20080589703178064
855	0.16594999999999999	1.0505167766359269	0.80710221039451702	0.65115415406004407	0.80694123333737511	1.0969877081007744	0.20100880636073021
856	0.16816999999999999	1.0557384988441136	0.81238046208078973	0.6596844767963036	0.81220962614112346	1.1083584331723391	0.22340115022804441
857	0.16935	1.0584914882714263	0.81516358782960852	0.66420435263126765	0.81498733280417779	1.1143969084745922	0.2351994930563496
858	0.1696	1.0590727626194296	0.81575125543729077	0.66516068218285995	0.8155738361318734	1.1156757776621158	0.23769002126000116
859	0.17029	1.0606734978882197	0.81736965195572064	0.66779784480815152	0.81718898965181341	1.1192046211083393	0.24454747327709775
860	0.17136999999999999	1.0631684991700459	0.81989234514078535	0.67191877718287107	0.81970651893398472	1.1247256074342957	0.25523291573810786
861	0.17155999999999999	1.0636061167377666	0.82033484069916374	0.6726428974776969	0.82014809484488649	1.1256965915509904	0.25710675554583107
862	0.17238999999999999	1.0655132178396567	0.82226327358730855	0.67580314718597578	0.82207247076275203	1.1299372234872793	0.26527157914099347
863	0.17274	1.0663151831855293	0.82307424554011432	0.67713431283372927	0.82288171254058706	1.13172494255168	0.26870443793935489
864	0.17282	1.0664983041296046	0.82325942609293967	0.6774384568387144	0.82306649600060533	1.1321335229230403	0.26948825108548796
865	0.17315	1.067252950269227	0.82402257191698991	0.67869256931569677	0.82382799740946944	1.133818756256032	0.27271818526769959
866	0.17357	1.0682117185403301	0.82499216691121524	0.68028759132744787	0.82479548454598606	1.1359632272497717	0.27682136435301585
867	0.1736	1.0682801296960289	0.82506135179156681	0.6804014734211844	0.82486451822174067	1.136116387939397	0.27711412188670798
868	0.17383000000000001	1.0688042955945298	0.82559145131011491	0.68127435662622504	0.82539345564780497	1.1372905502785484	0.27935715309032094
869	0.17399999999999999	1.0691913595355429	0.82598290294984822	0.68191928913373445	0.82578404509516556	1.1381583305375842	0.28101340737690139
870	0.17405000000000001	1.0693051432187433	0.82609797745478009	0.68210893601227451	0.82589886548673408	1.1384135473191495	0.28150027643412434
871	0.17430999999999999	1.0698963891756967	0.82669593805964481	0.68309481289347107	0.8264955008307493	1.139740581874364	0.28403006071177117
872	0.17427000000000001	1.0698054750845831	0.826603990685576	0.68294317084990519	0.82640375776608443	1.1395364328099151	0.28364107415225359
873	0.17427999999999999	1.0698282052026724	0.82662697911550753	0.6829810824286221	0.82642669513310263	1.1395874704195734	0.2837383279795529
874	0.17483000000000001	1.0710767261785179	0.82788971643755915	0.68506512295447697	0.82768660914290315	1.1423941878677111	0.28907992443902236
875	0.17654	1.0749380967554054	0.83179540563228693	0.69153083876047938	0.83158333242103843	1.1511162105868589	0.30559584955188435
876	0.17696999999999999	1.0759042639980052	0.83277274652641586	0.69315344529730993	0.83255837350741357	1.1533084644896172	0.3097273973104791
877	0.17729	1.0766220232651842	0.83349882890938831	0.69436011228520678	0.83328273250152418	1.1549396534028513	0.31279646279089435
878	0.17768999999999999	1.077517728311995	0.83440494738439086	0.69586742108328059	0.83418668239386351	1.1569783357510328	0.31662613463831391
879	0.17780000000000001	1.0777637568262126	0.83465384146598098	0.69628173136157412	0.83443497731193783	1.1575389146722288	0.3176780012289071
880	0.17838999999999999	1.0790812329588073	0.83598670143201526	0.69850247139466104	0.83576460286055487	1.1605452282234348	0.32331035121135193
881	0.1789	1.0802171825473232	0.83713596814532765	0.70042009799051985	0.83691104544659933	1.1631433312682307	0.32816617529051023
882	0.17896000000000001	1.0803506483031264	0.83727100180924363	0.70064557943875994	0.83704574512911778	1.1634489557896168	0.32873667079448893
883	0.17916000000000001	1.0807952680587987	0.83772084974598793	0.70139699926498633	0.83749447715491609	1.1644676518750963	0.33063714315438081
884	0.17954999999999999	1.0816611011532373	0.83859688590633985	0.70286144933681305	0.83836832558059649	1.1664538791462415	0.33433785869099086
885	0.17959	1.0817498168322903	0.83868664866419884	0.70301158815763476	0.83845786307818404	1.1666575776665156	0.33471703107597628
886	0.17979000000000001	1.0821931508533211	0.83913521979436234	0.70376211151760337	0.8389053054532456	1.1676760228394407	0.33661181229615222
887	0.1799	1.0824368111197833	0.83938176169376599	0.70417477806978834	0.83915122479192528	1.1682361341027381	0.33765317523799476
888	0.18037	1.0834765213281687	0.84043379418979181	0.70593702011512871	0.84020058326278779	1.1706290703078706	0.34209652387600609
