scope	identity	point	petrov	owner_class	metric_negative_eigenvalues	scalar_curvature	weyl_norm	weyl_I	weyl_det	discriminant_abs	weyl_trace_defect	weyl_symmetry_defect	registered_weyl_residual	registered_projector_defect	weyl_principal_gap	ricci_block_residual	ricci_spectral_gap	riemann_pair_antisym_defect	riemann_last_pair_antisym_defect	frame_eigenvalue_defect	frame_classification_same
G85	G75_AM_S10_E100:A03_RADIAL_SHIFT_TIMELIVE	CMINUS	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	1	4.1078071117013168	0.53142000650334664	0.046708530323899995-7.3653415595094854e-21j	0.0039087918861930833+2.0885060717967213e-21j	4.9101211004887462e-06	8.3266726846886827e-17	1.1797534657076405e-16	0.21735588730235988	1.000013734128772	0.015785452634573038	0.26333363224084338	0.23735460420711804	3.0771046033537543e-16	6.2285993307934149e-17	2.4251434194155763e-15	TRUE
G85	G75_AM_S10_E100:A03_RADIAL_SHIFT_TIMELIVE	CPLUS	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	1	4.1073980440040385	0.5313812762132164	0.046703312867670932-6.8965265262891915e-21j	0.0039075461689894045+2.1379454491698173e-21j	4.7838025448764324e-06	4.9960036108132044e-16	6.6733725443713297e-16	0.21733209848287349	1.0000229600126871	0.01558352094004023	0.26333288582275721	0.23735600628661555	8.4729157130409241e-16	3.5270265000640748e-16	5.7119639525975193e-16	TRUE
G85	G75_AM_S10_E100:A04_LAPSE_LIFT_TIMELIVE	C0	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	1	4.1054870266801373	0.53101019247741033	0.046569076567983661-7.1122269269291821e-21j	0.0039082958662192968+3.8047721308347459e-21j	8.4454740382850705e-06	5.5511151231257827e-17	3.9252311467094379e-17	0.2172749820958047	0.99999999999999944	0.020737592667730165	0.26340026040044184	0.23705525770192198	6.398754403767785e-16	5.40786660040059e-17	6.6803072646725278e-16	TRUE
G85	G75_AM_S10_E100:A04_LAPSE_LIFT_TIMELIVE	CMINUS	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	1	4.1058609485589228	0.53106987354837076	0.046587860018069992-7.2333747293962714e-21j	0.0039085967188642714+3.5765926158745857e-21j	8.0199503719956787e-06	1.1102230246251565e-16	2.7476618027125014e-16	0.21728983556217185	0.99999999999999956	0.020203439759260151	0.26339189648211958	0.23709323438971933	5.8317168217879375e-16	1.2533503507521489e-16	2.9275225451776116e-16	TRUE
G85	G75_AM_S10_E100:A04_LAPSE_LIFT_TIMELIVE	CPLUS	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	1	4.1051132118564437	0.53095052722254021	0.046550301548005407-6.9911614090729216e-21j	0.0039079948885536678+4.0327473488570669e-21j	8.8703626696473668e-06	1.3877787807814457e-16	1.1775693440544702e-16	0.21726013167507435	0.99999999999999933	0.021258070439189397	0.26340862196144849	0.23701728333153221	4.9655093216205187e-16	4.4841461605857509e-16	8.6235126240791308e-16	TRUE
G85	G75_AM_S10_E100:A05_SHIFT_SUPPORTED_TAPER	C0	D	WEYL_AND_RICCI_AGREE_ON_SPLIT	1	-5.0555555555555562	1.0319609564503205	0.53247170781893016+0j	0.14955223892445271+0j	7.7715611723760958e-16	4.9960036108132044e-16	3.0484447105272307e-16	0	0	1.2247448713915889	1.0507812760008788e-33	0.74596333341132193	1.4774386793355771e-32	8.8839523367130311e-16	2.1728473802621118e-16	TRUE
G85	G75_AM_S10_E100:A05_SHIFT_SUPPORTED_TAPER	CMINUS	D	WEYL_AND_RICCI_AGREE_ON_SPLIT	1	-6.8025954988216863	1.3885739915555602	0.9640688650122704+0j	0.36434280676036623+0j	4.4408920985006262e-15	7.7715611723760958e-16	1.1224079736859431e-15	0	0	1.2247448713915885	8.1404844433059263e-34	0.74092516185611201	1.4357483994617989e-15	8.8991145241087413e-16	1.6060955595815678e-16	TRUE
G85	G75_AM_S10_E100:A05_SHIFT_SUPPORTED_TAPER	CPLUS	D	WEYL_AND_RICCI_AGREE_ON_SPLIT	1	-3.8679464061474533	0.78954125395777119	0.31168769585060485+0j	0.066977294611429303+0j	2.9143354396410359e-16	7.2164496600635175e-16	1.7019555259185245e-16	0	0	0.96698660153686444	1.3050888833481411e-33	0.74894088336982634	2.1710969429855927e-15	1.962615573354719e-17	2.2204460492503131e-16	TRUE
G85	G75_AM_S10_E20:A03_RADIAL_SHIFT_TIMELIVE	C0	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	1	4.0601007991488887	0.52490456043111489	0.044058918147881009-1.7732160564059021e-19j	0.0041173475699371404+5.1613176091638226e-20j	0.00011561225721352019	3.3306690738754696e-16	1.9628551358302349e-16	0.21627622001998467	1.000142515793782	0.077787039322704504	0.26536206652717337	0.23307431197770098	5.5886362905553028e-16	4.5617849756284571e-16	6.6671180517864989e-16	TRUE
G85	G75_AM_S10_E20:A03_RADIAL_SHIFT_TIMELIVE	CMINUS	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	1	4.0648069805667113	0.52537857468569527	0.044114084416600599-1.8296003291367228e-19j	0.0041324073979838597+5.1113423094874061e-20j	0.00011768006721863029	4.996003610820955e-16	3.141772262900601e-16	0.21654189195627546	1.000108594139951	0.07833713111437976	0.26536265363822764	0.23306083801910024	8.7023928928101634e-16	3.5484815796980732e-16	1.675077073511422e-16	TRUE
G85	G75_AM_S10_E20:A03_RADIAL_SHIFT_TIMELIVE	CPLUS	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	1	4.0547672544530187	0.52436724931398038	0.043996404477250395-1.7143644949159729e-19j	0.0041003160929378541+5.2155350618280872e-20j	0.00011328751003297392	6.938893903908531e-16	8.6338663691129389e-17	0.21597511402853972	1.0001809365647731	0.077159919986665479	0.26536137093247281	0.23308978954283704	1.0557269325426536e-15	6.386487102527229e-16	6.2342013343919537e-16	TRUE
G85	G75_AM_S10_E20:A04_LAPSE_LIFT_TIMELIVE	C0	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	1	4.0092900779510003	0.51562759156938787	0.040882727897363892-1.7173553866786224e-19j	0.0040974201578237715+8.7652474518116942e-20j	0.00017997385559756512	6.3837823915946501e-16	3.1401849173675503e-16	0.21453808367800312	0.99999999999999933	0.10098476920134875	0.26695071619797411	0.22559916094394372	1.2394209097451492e-16	4.6366682831626557e-17	1.9292121753525021e-16	TRUE
G85	G75_AM_S10_E20:A04_LAPSE_LIFT_TIMELIVE	CMINUS	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	1	4.0180916534996269	0.51703536728052224	0.04130184035719723-1.753576677891501e-19j	0.004108165232499161+8.3197288709525784e-20j	0.00017386192396790916	8.3266726846886741e-17	3.5327080699777478e-16	0.21489642290212174	1.0000000000000002	0.098665330718597621	0.26675293670966366	0.22654220097443703	6.4440041161587093e-16	4.446178400387602e-16	3.3794621717392118e-16	TRUE
G85	G75_AM_S10_E20:A04_LAPSE_LIFT_TIMELIVE	CPLUS	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	1	4.0005496843554891	0.51422887221135816	0.040468209991654666-1.6816616674480353e-19j	0.0040866519977621604+9.2005219971362781e-20j	0.0001858242945808826	1.3877787807814457e-16	7.8504623634418935e-17	0.21418153108546495	0.99999999999999989	0.10322396879198122	0.26714707871851451	0.22465760742882226	3.4703980409405587e-16	8.950819210518423e-17	1.3877787807814457e-16	TRUE
G85	G75_AM_S10_E20:A05_SHIFT_SUPPORTED_TAPER	C0	D	WEYL_AND_RICCI_AGREE_ON_SPLIT	1	-5.0555555555555562	1.0319609564503205	0.53247170781893016+0j	0.14955223892445271+0j	7.7715611723760958e-16	4.9960036108132044e-16	3.0484447105272307e-16	0	0	1.2247448713915889	1.0507812760008788e-33	0.74596333341132193	1.4774386793355771e-32	8.8839523367130311e-16	2.1728473802621118e-16	TRUE
G85	G75_AM_S10_E20:A05_SHIFT_SUPPORTED_TAPER	CMINUS	D	WEYL_AND_RICCI_AGREE_ON_SPLIT	1	-6.8025954988216863	1.3885739915555602	0.9640688650122704+0j	0.36434280676036623+0j	4.4408920985006262e-15	7.7715611723760958e-16	1.1224079736859431e-15	0	0	1.2247448713915885	8.1404844433059263e-34	0.74092516185611201	1.4357483994617989e-15	8.8991145241087413e-16	1.6060955595815678e-16	TRUE
G85	G75_AM_S10_E20:A05_SHIFT_SUPPORTED_TAPER	CPLUS	D	WEYL_AND_RICCI_AGREE_ON_SPLIT	1	-3.8679464061474533	0.78954125395777119	0.31168769585060485+0j	0.066977294611429303+0j	2.9143354396410359e-16	7.2164496600635175e-16	1.7019555259185245e-16	0	0	0.96698660153686444	1.3050888833481411e-33	0.74894088336982634	2.1710969429855927e-15	1.962615573354719e-17	2.2204460492503131e-16	TRUE
G85	G75_AM_S10_E50:A03_RADIAL_SHIFT_TIMELIVE	C0	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	1	4.1016492139569838	0.53059682764026139	0.046370855707356606-2.8559585826225395e-20j	0.0039352402174372535+8.4231642575622903e-21j	1.9288229475517915e-05	4.9960036108132044e-16	7.9307888213164709e-17	0.21720544934394229	1.00006299343256	0.0313489175154643	0.26358110479243518	0.2368253881327573	6.5201125358925735e-16	4.2693178176861658e-16	5.2075231466780368e-16	TRUE
G85	G75_AM_S10_E50:A03_RADIAL_SHIFT_TIMELIVE	CMINUS	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	1	4.1024134976867774	0.53067010502157141	0.046380504756562635-2.9430904296167774e-20j	0.0039375828397689066+8.3268218148933384e-21j	1.9537164902595132e-05	3.8857805861881781e-16	3.5339057266883719e-16	0.21724988345779236	1.0000479299210439	0.031541323264755047	0.26358251214503076	0.23682281485778986	4.1707159809961628e-16	2.6668978735769767e-16	1.3916764352120123e-16	TRUE
G85	G75_AM_S10_E50:A03_RADIAL_SHIFT_TIMELIVE	CPLUS	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	1	4.100780996244187	0.53051358594873699	0.046359894804338796-2.7562871840392655e-20j	0.0039325799386258718+8.5263074618200198e-21j	1.9005861560068837e-05	4.9960036108132094e-16	7.9323343956241535e-17	0.21715497195092553	1.0000801080097468	0.031128966939808704	0.26357950423947996	0.23682831652943223	4.4442353160548043e-16	5.4013497480723065e-16	6.3973440831511295e-16	TRUE
G85	G75_AM_S10_E50:A04_LAPSE_LIFT_TIMELIVE	C0	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	1	4.0931840810238675	0.52904203456403398	0.045827975531692086-2.8324427430138646e-20j	0.0039351165125342041+1.5062634255516305e-20j	3.3106563762108372e-05	6.3837823915946501e-16	3.1401849173675503e-16	0.216927132507824	0.99999999999999911	0.04133715976259511	0.2638480195776608	0.23562582471417337	7.9375582479592569e-16	3.2650463675016304e-16	6.5093519249411023e-16	TRUE
G85	G75_AM_S10_E50:A04_LAPSE_LIFT_TIMELIVE	CMINUS	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	1	4.0946684607856403	0.52927901679113465	0.045902047746821648-2.8821502898415137e-20j	0.0039363913174173155+1.4176856853947967e-20j	3.1507679432176002e-05	3.0531133177191805e-16	2.7476618027005176e-16	0.2169862795902929	0.99999999999999989	0.040287107143496211	0.26381479213833348	0.23577760844276532	2.8181620106207529e-16	4.4645647238709599e-17	1.1825674952695858e-15	TRUE
G85	G75_AM_S10_E50:A04_LAPSE_LIFT_TIMELIVE	CPLUS	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	1	4.0917013949089203	0.52880530261503644	0.045754035897200229-2.7828673366210299e-20j	0.0039338399040279+1.594523121567483e-20j	3.4695787480465662e-05	4.7184478546569153e-16	7.8504623288854187e-17	0.21686803376672401	0.99999999999999967	0.042359163255665688	0.26388120948304311	0.23547407819263952	1.7056833824858557e-16	4.4541449481062709e-16	3.106463057497271e-16	TRUE
G85	G75_AM_S10_E50:A05_SHIFT_SUPPORTED_TAPER	C0	D	WEYL_AND_RICCI_AGREE_ON_SPLIT	1	-5.0555555555555562	1.0319609564503205	0.53247170781893016+0j	0.14955223892445271+0j	7.7715611723760958e-16	4.9960036108132044e-16	3.0484447105272307e-16	0	0	1.2247448713915889	1.0507812760008788e-33	0.74596333341132193	1.4774386793355771e-32	8.8839523367130311e-16	2.1728473802621118e-16	TRUE
G85	G75_AM_S10_E50:A05_SHIFT_SUPPORTED_TAPER	CMINUS	D	WEYL_AND_RICCI_AGREE_ON_SPLIT	1	-6.8025954988216863	1.3885739915555602	0.9640688650122704+0j	0.36434280676036623+0j	4.4408920985006262e-15	7.7715611723760958e-16	1.1224079736859431e-15	0	0	1.2247448713915885	8.1404844433059263e-34	0.74092516185611201	1.4357483994617989e-15	8.8991145241087413e-16	1.6060955595815678e-16	TRUE
G85	G75_AM_S10_E50:A05_SHIFT_SUPPORTED_TAPER	CPLUS	D	WEYL_AND_RICCI_AGREE_ON_SPLIT	1	-3.8679464061474533	0.78954125395777119	0.31168769585060485+0j	0.066977294611429303+0j	2.9143354396410359e-16	7.2164496600635175e-16	1.7019555259185245e-16	0	0	0.96698660153686444	1.3050888833481411e-33	0.74894088336982634	2.1710969429855927e-15	1.962615573354719e-17	2.2204460492503131e-16	TRUE
G85	G75_AM_S11_E05:A03_RADIAL_SHIFT_TIMELIVE	C0	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	1	1.8841681070709884	0.2169744840973413	-0.008444641234592723+3.7305902783729846e-18j	0.0016203999175892986-3.4661668975513964e-19j	7.3302604969192076e-05	1.3877787807814457e-16	9.4003767225816526e-17	0.13586289667418647	1.0360437026093909	0.18678435045598357	0.34505610129525494	0.04329034593564695	4.3380769010930828e-16	3.2024954265818896e-16	5.7219584981527968e-17	TRUE
G85	G75_AM_S11_E05:A03_RADIAL_SHIFT_TIMELIVE	CMINUS	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	1	1.9534980147758572	0.22054599492877541	-0.0094493031334648217+4.0780528865508654e-18j	0.0017241402673900327-3.832067177511214e-19j	8.3636698636149092e-05	6.9388976194207878e-17	2.0913874479006739e-16	0.13769282604455615	1.0295426334740312	0.18984400285990816	0.34284423685739257	0.049911943530331716	2.6836313907736979e-16	2.963960967431427e-16	8.4415287680803243e-17	TRUE
G85	G75_AM_S11_E05:A03_RADIAL_SHIFT_TIMELIVE	CPLUS	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	1	1.8129680969634554	0.21313677420394794	-0.0074328170669937538+3.3395698678127151e-18j	0.0015091824410187141-3.1364593106602135e-19j	6.3138610814009999e-05	2.0816689041198222e-16	2.2058650781669592e-16	0.1337436811284243	1.0423627436532705	0.18332060950191903	0.3466825521810164	0.028231111796698776	5.9523361031716976e-16	3.950815080059553e-16	5.5511151231257827e-17	TRUE
G85	G75_AM_S11_E05:A04_LAPSE_LIFT_TIMELIVE	C0	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	1	1.8056825869313049	0.1463682069204208	-0.0082173175323572364-1.7088270301504167e-18j	0.0003991096054999151+1.1190510801653272e-19j	6.5202635856019596e-06	3.4694469519536142e-17	5.887846720064156e-17	0.097286030679915203	1	0.11461157589247284	0.27249770530914147	0.01663248029773021	1.6038089161324096e-16	2.9013773109988335e-17	1.962615573354719e-17	TRUE
G85	G75_AM_S11_E05:A04_LAPSE_LIFT_TIMELIVE	CMINUS	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	1	1.8303691453565356	0.15239974089296077	-0.0087087641719706139-1.907721076664456e-18j	0.00046334275370879969+1.2878652441157471e-19j	8.4385160440385992e-06	2.0816681711721685e-17	9.8756474646372276e-17	0.10080080526486727	1	0.12010586690352999	0.27897244610231292	0.018719193472860413	1.8654274677830877e-16	2.7559790027696003e-17	2.9642967751672169e-17	TRUE
G85	G75_AM_S11_E05:A04_LAPSE_LIFT_TIMELIVE	CPLUS	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	1	1.784408158034162	0.14100035345652584	-0.0077747216702718381-1.542213963989897e-18j	0.00034735023413520939+9.823724641344688e-20j	5.1374215414075332e-06	6.9388939039072284e-18	7.867543295592852e-17	0.09411501343490436	1	0.10977707675691399	0.26619745684513563	0.014882395412027294	2.6863883493325169e-16	6.3410502694941766e-17	2.7755575615628914e-17	TRUE
G85	G75_AM_S11_E05:A05_SHIFT_SUPPORTED_TAPER	C0	D	WEYL_AND_RICCI_AGREE_ON_SPLIT	1	-5.0555555555555562	1.0319609564503205	0.53247170781893016+0j	0.14955223892445271+0j	7.7715611723760958e-16	4.9960036108132044e-16	3.0484447105272307e-16	0	0	1.2247448713915889	1.0507812760008788e-33	0.74596333341132193	1.4774386793355771e-32	8.8839523367130311e-16	2.1728473802621118e-16	TRUE
G85	G75_AM_S11_E05:A05_SHIFT_SUPPORTED_TAPER	CMINUS	D	WEYL_AND_RICCI_AGREE_ON_SPLIT	1	-6.8025954988216863	1.3885739915555602	0.9640688650122704+0j	0.36434280676036623+0j	4.4408920985006262e-15	7.7715611723760958e-16	1.1224079736859431e-15	0	0	1.2247448713915885	8.1404844433059263e-34	0.74092516185611201	1.4357483994617989e-15	8.8991145241087413e-16	1.6060955595815678e-16	TRUE
G85	G75_AM_S11_E05:A05_SHIFT_SUPPORTED_TAPER	CPLUS	D	WEYL_AND_RICCI_AGREE_ON_SPLIT	1	-3.8679464061474533	0.78954125395777119	0.31168769585060485+0j	0.066977294611429303+0j	2.9143354396410359e-16	7.2164496600635175e-16	1.7019555259185245e-16	0	0	0.96698660153686444	1.3050888833481411e-33	0.74894088336982634	2.1710969429855927e-15	1.962615573354719e-17	2.2204460492503131e-16	TRUE
G85	G75_AM_S11_E100:A03_RADIAL_SHIFT_TIMELIVE	C0	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	1	3.5083069729597374	0.37585369138624924	0.029836612359113758-1.2668626870259397e-20j	0.0020159374722642392+2.9897967367017673e-21j	3.4830986669508781e-06	5.5511151231257827e-17	2.7486376453765923e-16	0.14277465175867574	1.0000720915268009	0.020750472068017289	0.21099105428068854	0.13319986200972025	2.6092283770056906e-16	4.2789660950479383e-16	3.9313978087012995e-16	TRUE
G85	G75_AM_S11_E100:A03_RADIAL_SHIFT_TIMELIVE	CMINUS	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	1	3.5087407583034325	0.37587667706261185	0.02984048458516781-1.3061180780614836e-20j	0.0020168209581858812+2.9589289144202069e-21j	3.5379254446496548e-06	1.6653345369377348e-16	2.1206192567744917e-18	0.14279437787531735	1.0000548513720997	0.020908913908395381	0.2109923484267647	0.13319748645701135	8.7314329028441386e-16	2.1561756313911808e-16	8.831770080096235e-16	TRUE
G85	G75_AM_S11_E100:A03_RADIAL_SHIFT_TIMELIVE	CPLUS	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	1	3.5078141261251794	0.37582757663303101	0.029832213033173252-1.2226257406928602e-20j	0.0020149339407816514+3.0268494540579021e-21j	3.4208704626258933e-06	4.440892098500635e-16	1.5704972788403729e-16	0.14275223958859173	1.0000916799076687	0.020569008290999936	0.2109895829402347	0.13320256416376752	8.0781543866251041e-16	6.0631408800238394e-16	1.0001775324933936e-15	TRUE
G85	G75_AM_S11_E100:A04_LAPSE_LIFT_TIMELIVE	C0	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	1	3.5039549075677989	0.37503316183884411	0.02962625626990115-1.2583046024484514e-20j	0.0020103461832626968+4.8017548066600173e-21j	5.1066327015124942e-06	5.8286708792820718e-16	4.7102773760513248e-16	0.14265111280589277	0.99999999999999922	0.025244477651052252	0.21109799310714253	0.13230784234522519	3.2374221686209523e-16	1.6778074013355768e-16	2.5196522588921348e-16	TRUE
G85	G75_AM_S11_E100:A04_LAPSE_LIFT_TIMELIVE	CMINUS	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	1	3.504740723286059	0.37515000592475306	0.029655088216735653-1.2801060462095552e-20j	0.0020115286243117658+4.5555717010133092e-21j	4.9310642715135372e-06	5.5511151231257827e-17	7.8504623174048918e-17	0.14267739003769214	0.99999999999999967	0.024789080718880738	0.21108506822099424	0.13242047309724772	3.5763652685228915e-16	1.6295514442062737e-16	2.1677797545656835e-16	TRUE
G85	G75_AM_S11_E100:A04_LAPSE_LIFT_TIMELIVE	CPLUS	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	1	3.5031697054107864	0.37491640184035163	0.029597458459569945-1.2365426307718041e-20j	0.0020091649968574619+5.0473149165856926e-21j	5.2814628425609008e-06	2.7755575615628914e-16	7.8504622994109634e-17	0.14262485008736742	0.99999999999999967	0.025691238673199803	0.21111090364237045	0.13219523677229308	4.6187123915322992e-16	1.7992972787728251e-16	8.527661356678357e-16	TRUE
G85	G75_AM_S11_E100:A05_SHIFT_SUPPORTED_TAPER	C0	D	WEYL_AND_RICCI_AGREE_ON_SPLIT	1	-5.0555555555555562	1.0319609564503205	0.53247170781893016+0j	0.14955223892445271+0j	7.7715611723760958e-16	4.9960036108132044e-16	3.0484447105272307e-16	0	0	1.2247448713915889	1.0507812760008788e-33	0.74596333341132193	1.4774386793355771e-32	8.8839523367130311e-16	2.1728473802621118e-16	TRUE
G85	G75_AM_S11_E100:A05_SHIFT_SUPPORTED_TAPER	CMINUS	D	WEYL_AND_RICCI_AGREE_ON_SPLIT	1	-6.8025954988216863	1.3885739915555602	0.9640688650122704+0j	0.36434280676036623+0j	4.4408920985006262e-15	7.7715611723760958e-16	1.1224079736859431e-15	0	0	1.2247448713915885	8.1404844433059263e-34	0.74092516185611201	1.4357483994617989e-15	8.8991145241087413e-16	1.6060955595815678e-16	TRUE
G85	G75_AM_S11_E100:A05_SHIFT_SUPPORTED_TAPER	CPLUS	D	WEYL_AND_RICCI_AGREE_ON_SPLIT	1	-3.8679464061474533	0.78954125395777119	0.31168769585060485+0j	0.066977294611429303+0j	2.9143354396410359e-16	7.2164496600635175e-16	1.7019555259185245e-16	0	0	0.96698660153686444	1.3050888833481411e-33	0.74894088336982634	2.1710969429855927e-15	1.962615573354719e-17	2.2204460492503131e-16	TRUE
G85	G75_AM_S11_E20:A03_RADIAL_SHIFT_TIMELIVE	C0	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	1	3.3894290573292953	0.36059835900137233	0.025009882663128778-3.1035161037601413e-19j	0.0022482568266311066+6.988467250734505e-20j	7.3901637201885246e-05	3.8857805861880479e-16	2.9668336149769658e-17	0.14113234024647164	1.0001877980396392	0.1008893049244026	0.2164562846879387	0.11608891749944379	7.0284547631455111e-16	2.2579402997748693e-16	2.1942709178604381e-16	TRUE
G85	G75_AM_S11_E20:A03_RADIAL_SHIFT_TIMELIVE	CMINUS	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	1	3.3997432717129126	0.36132237056322652	0.025079733473873825-3.2177238947934017e-19j	0.0022711055305633283+7.0046163620652223e-20j	7.6163938626084703e-05	5.5511151232431849e-17	6.3845919768377224e-17	0.14154063570493625	1.0001441825209547	0.10192096841865347	0.21640917123081507	0.11603726840148243	4.767736208355239e-16	3.0021871299160294e-16	1.6657436755648724e-16	TRUE
G85	G75_AM_S11_E20:A03_RADIAL_SHIFT_TIMELIVE	CPLUS	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	1	3.3777954895548947	0.35978051946667972	0.02493110408282672-2.9799055439857998e-19j	0.0022226288903697119+6.9656178226302217e-20j	7.1397434668941771e-05	5.5511151714885842e-17	7.9317280023396157e-17	0.14067156433346556	1.0002363876980733	0.099717014809603932	0.21650937993513478	0.11614942922401372	3.7753864789432151e-16	2.505171530981664e-16	2.2218716573152392e-16	TRUE
G85	G75_AM_S11_E20:A04_LAPSE_LIFT_TIMELIVE	C0	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	1	3.2946157885077776	0.34310881387609476	0.020796371945629492-2.8696698512367388e-19j	0.0020695872587822872+9.5705389549058284e-20j	7.9669352798353288e-05	3.8857805861880479e-16	3.9252311467094378e-16	0.13795915543033183	1.0000000000000007	0.11723787480801272	0.21841427013304757	0.094163492939348101	5.3355856702881604e-16	1.646616583481064e-16	2.5814177514652363e-16	TRUE
G85	G75_AM_S11_E20:A04_LAPSE_LIFT_TIMELIVE	CMINUS	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	1	3.3111924236362289	0.34558197789708711	0.021317326265595415-2.9497683658297075e-19j	0.0021016933078314062+9.313963256798176e-20j	8.0513304731901489e-05	1.1555579666323415e-33	3.140184947132708e-16	0.13855707390464778	1.0000000000000004	0.11593859069890686	0.21816709790399658	0.096882525175726347	3.1049661230752941e-16	1.2038070112310417e-16	1.457167719820518e-16	TRUE
G85	G75_AM_S11_E20:A04_LAPSE_LIFT_TIMELIVE	CPLUS	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	1	3.2783388011378287	0.34067684512891722	0.020289920777274879-2.7921660652728973e-19j	0.002038304988983373+9.8072151902901753e-20j	7.876466497839908e-05	2.7755575615628914e-17	7.8506045920603292e-17	0.13736891137775903	1	0.1184793420295185	0.2186535827025054	0.091460796160758889	5.6207795081148053e-16	8.3352246382133478e-17	1.669040611847557e-16	TRUE
G85	G75_AM_S11_E20:A05_SHIFT_SUPPORTED_TAPER	C0	D	WEYL_AND_RICCI_AGREE_ON_SPLIT	1	-5.0555555555555562	1.0319609564503205	0.53247170781893016+0j	0.14955223892445271+0j	7.7715611723760958e-16	4.9960036108132044e-16	3.0484447105272307e-16	0	0	1.2247448713915889	1.0507812760008788e-33	0.74596333341132193	1.4774386793355771e-32	8.8839523367130311e-16	2.1728473802621118e-16	TRUE
G85	G75_AM_S11_E20:A05_SHIFT_SUPPORTED_TAPER	CMINUS	D	WEYL_AND_RICCI_AGREE_ON_SPLIT	1	-6.8025954988216863	1.3885739915555602	0.9640688650122704+0j	0.36434280676036623+0j	4.4408920985006262e-15	7.7715611723760958e-16	1.1224079736859431e-15	0	0	1.2247448713915885	8.1404844433059263e-34	0.74092516185611201	1.4357483994617989e-15	8.8991145241087413e-16	1.6060955595815678e-16	TRUE
G85	G75_AM_S11_E20:A05_SHIFT_SUPPORTED_TAPER	CPLUS	D	WEYL_AND_RICCI_AGREE_ON_SPLIT	1	-3.8679464061474533	0.78954125395777119	0.31168769585060485+0j	0.066977294611429303+0j	2.9143354396410359e-16	7.2164496600635175e-16	1.7019555259185245e-16	0	0	0.96698660153686444	1.3050888833481411e-33	0.74894088336982634	2.1710969429855927e-15	1.962615573354719e-17	2.2204460492503131e-16	TRUE
G85	G75_AM_S11_E50:A03_RADIAL_SHIFT_TIMELIVE	C0	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	1	3.4932645656413133	0.37398173968098769	0.029208333565973306-5.054533178563142e-20j	0.0020487009572337949+1.1859333887203503e-20j	1.3650098811303289e-05	2.7755575615628914e-16	4.3390036438841487e-17	0.14253040978627979	1.0002160167656258	0.041356566456753341	0.21162202863531096	0.1311128444354919	5.4318465690718447e-16	4.5651379236404407e-16	2.7344877050525285e-16	TRUE
