path_id	event_id	direction	lambda	affine	t	x	y	z	phi	delta_phi	frequency_Q	clock_law_residual	killing_energy_drift	null_residual	screen_gram_residual	k_screen_residual	curvature_asymmetry	symplectic_residual	detM_residual	screen_leakage	pair_leakage	ray_transverse_mismatch	detB	D_A	WRL_W	lambda_complement
P01_plus_L0	P01	plus	0	0.06250000	0.063407846908897281	0.24019361421574878	-0.21691896608112107	0.19517256281083389	0.029405360051692652	0.0025219877236917557	1.0025251706099019	0	1.1404743707590706e-16	6.7892740041042288e-16	6.6613381477509392e-16	5.2041704279304213e-18	4.362746275354823e-12	2.1065895335750708e-13	1.1102230246251565e-16	0.00028214868030575864	0.00028349272047353575	0.023799034854609082	0.0039017015757265351	0.062463602007301298	0.0050312759641589766	0
P01_plus_L0	P01	plus	0	0.12500000	0.12718384331000862	0.23002559502776637	-0.23316369737859241	0.22444287562707668	0.032587491216064607	0.0057041188880637105	1.005720418350829	0	0	7.4831633944949516e-16	2.2204460492503131e-16	1.3877787807814457e-17	5.6719767771440388e-12	5.2578953877182933e-13	2.2204460492503131e-16	0.0011821955256646158	0.0011942542098161929	0.048772234910791537	0.015551489045436035	0.12470560951872227	0.011343410587064229	0
P01_plus_L0	P01	plus	0	0.18750000	0.1914200843916852	0.21947065223940554	-0.24867232520779553	0.25455215549961885	0.036479190030318992	0.0095958177023180956	1.009642005178327	0	0	2.3462135012586316e-16	2.2204460492503131e-16	2.9490299091605721e-17	6.1434607401267272e-12	8.9118686386809662e-13	3.3306690738754696e-16	0.0027889920884309615	0.0028343676899328049	0.074950502000764266	0.034779842507804262	0.18649354548563943	0.0190086484459705	0
P01_plus_L0	P01	plus	0	0.25000000	0.2562162639246241	0.20850019069032436	-0.26336892514962079	0.28557695155134766	0.041116133342111498	0.014232761014110602	1.0143345289970904	2.2204460492503131e-16	3.4214231122772119e-16	1.0343288725511712e-15	2.2204460492503131e-16	4.163336342344337e-17	5.7442939294105599e-12	1.2510301346251247e-12	6.6613381477509392e-16	0.0052025552014280047	0.0053216544323361169	0.10235322284874065	0.06129516055876711	0.24757859471038104	0.028064196056322488	0
P01_plus_L0.5	P01	plus	0.5	0.06250000	0.063407676841197927	0.24018863595789772	-0.21692731816384583	0.19516580423024951	0.029401344826017552	0.002517972498016656	1.0025211452531786	4.4408920985006262e-16	3.4214231122772119e-16	1.0852050594950535e-15	1.1102230246251565e-16	7.1557343384043293e-18	6.2961996727395331e-12	6.3473707422945491e-13	0	0.00027398734250170566	0.00027529263604023535	0.023452976923624805	0.0039021936373715396	0.062467540670107541	0.0050232858841436911	0.0012597791048925
P01_plus_L0.5	P01	plus	0.5	0.12500000	0.1271823483725098	0.23000597280198692	-0.23320180899885931	0.22441350545390062	0.032569393597614557	0.0056860212696136607	1.0057022173711283	4.4408920985006262e-16	4.5618974830362825e-16	1.0422435484103154e-15	2.2204460492503131e-16	9.1072982488782372e-18	2.1536661343191099e-12	7.6741579272505493e-13	1.1102230246251565e-16	0.0011445547830978527	0.0011562343567316446	0.047995198093704519	0.015559695981862014	0.12473851042024678	0.011307625279972644	0.0028470558221367348
P01_plus_L0.5	P01	plus	0.5	0.18750000	0.19141452255127883	0.21942744682836454	-0.24877060656342651	0.25448032093224121	0.036433191004469796	0.0095498186764688998	1.0095955636977725	4.4408920985006262e-16	4.5618974830362825e-16	7.0191248646711557e-16	3.3306690738754696e-16	6.9388939039072284e-18	1.1160627977346849e-11	3.6229525688376057e-13	0	0.0026905847613967427	0.0027344017764944855	0.073636863034766131	0.034823022434904344	0.18660927746203923	0.0189183950013877	0.0047863273839727771
P01_plus_L0.5	P01	plus	0.5	0.25000000	0.25620169286446109	0.20842592838303195	-0.26356993639596304	0.28543824305123128	0.041023654876881248	0.014140282548880351	1.0142407292339148	4.4408920985006262e-16	4.5618974830362825e-16	1.1514227071796057e-15	1.1102230246251565e-16	2.4286128663675299e-17	2.0383333909634871e-11	5.8432314573724202e-13	2.2204460492503131e-16	0.0049983001669558725	0.0051129300744513669	0.10037610620575985	0.061436615851288422	0.24786410763014563	0.027884413167887367	0.0070951937299246204
P01_plus_L1	P01	plus	1	0.06250000	0.063407511489159685	0.24018377510725583	-0.21693542108529376	0.19515923605144361	0.02939744258160943	0.0025140702536085337	1.0025172331782783	2.2204460492503131e-16	2.2809487415181413e-16	1.0408340855860843e-16	6.6613381477509392e-16	5.2041704279304213e-18	4.964098576643039e-12	2.0880920856660048e-13	2.2204460492503131e-16	0.00026606317159112849	0.00026733083111390619	0.02311195365912122	0.0039026740688057073	0.062471386000357856	0.0050155205692038463	0.0025172331782781221
P01_plus_L1	P01	plus	1	0.12500000	0.12718089705790134	0.22998672930724443	-0.23323864365842586	0.22438501381442311	0.032551840995320762	0.0056684686673198655	1.0056845648350052	4.4408920985006262e-16	4.5618974830362825e-16	8.0111698524953923e-16	8.8817841970012523e-16	1.0408340855860843e-17	2.1843360453743799e-11	6.2279416631462205e-13	0	0.0011081328969205142	0.0011194451090370378	0.047230566364179348	0.015567695427910162	0.12477057116127249	0.011272916422656709	0.0056845648350047906
P01_plus_L1	P01	plus	1	0.18750000	0.19140913253953934	0.21938479458430782	-0.2488651924051612	0.25441076334737228	0.036388684830555969	0.0095053125025550723	1.0095506314619203	4.4408920985006262e-16	4.5618974830362825e-16	1.0852863746579899e-15	6.6613381477509392e-16	1.3877787807814457e-17	3.8350600473080476e-11	2.4739150760553754e-12	0	0.0025957699071844091	0.0026380802831172854	0.072346334988408367	0.034865011972174564	0.18672175013151138	0.018831062737548976	0.0095506314619198118
P01_plus_L1	P01	plus	1	0.25000000	0.2561876007664195	0.20835186103123096	-0.26376247587235496	0.28530417043967748	0.040934424743406535	0.014051052415405638	1.0141502324358505	4.4408920985006262e-16	3.4214231122772119e-16	1.2941037130786981e-15	8.8817841970012523e-16	1.3877787807814457e-17	5.3742982286664187e-11	5.2606030194366172e-12	2.2204460492503131e-16	0.0048025065836730515	0.0049128265023543243	0.098437347871286149	0.061573740535137228	0.24814056608127827	0.027710913679833582	0.014150232435850008
P01_plus_L2	P01	plus	2	0.06250000	0.063407194412693282	0.24017439743872304	-0.21695091034706274	0.19514664958012579	0.029389964416669429	0.0025065920886685328	1.0025097362170852	2.2204460492503131e-16	2.2809487415181413e-16	3.7803419249138326e-16	2.2204460492503131e-16	1.2359904766334751e-17	5.8782020917469424e-11	2.7098266067675621e-12	2.2204460492503131e-16	0.00025089873458328731	0.00025209433864164702	0.022444721943422487	0.0039036034163504965	0.062478823743333203	0.0050006391418185858	0.0050257712100494345
P01_plus_L2	P01	plus	2	0.12500000	0.12717812024457961	0.22994938299935991	-0.23330866450639084	0.22433056274089927	0.032518305863112426	0.0056349335351115297	1.0056508396356563	4.4408920985006262e-16	4.5618974830362825e-16	7.5341208966017703e-16	2.2204460492503131e-16	2.9923979960599922e-17	8.7551035865551796e-11	7.2763024547594173e-12	2.2204460492503131e-16	0.0010387846264351542	0.0010493959830326603	0.045737755333789876	0.015583136841929189	0.12483243505567448	0.0112066000118205	0.011333611259899623
P01_plus_L2	P01	plus	2	0.18750000	0.19139884696785553	0.21930129638093754	-0.24904387839413342	0.25427820195476997	0.036303960479482165	0.0094205881514812691	1.0094651015630771	2.2204460492503131e-16	3.4214231122772119e-16	1.8431436932253575e-16	2.2204460492503131e-16	3.4694469519536142e-17	1.1238383834655252e-10	1.3467513099380441e-11	4.4408920985006262e-16	0.0024163698636558472	0.0024558165971945629	0.069833104874276325	0.034945827385794388	0.18693803087064545	0.018664790847662149	0.019019791273752862
P01_plus_L2	P01	plus	2	0.25000000	0.25616079135111186	0.20820497133082669	-0.26412369402627933	0.28504936600455433	0.040765266667973504	0.013881894339972608	1.0139786952431915	4.4408920985006262e-16	5.7023718537953527e-16	1.7303866672868651e-16	3.3306690738754696e-16	6.9388939039072284e-17	1.3187778646894799e-10	2.0941380126969477e-11	4.4408920985006262e-16	0.0044348067186772812	0.0045369659748185024	0.094672303546387115	0.061836629960259591	0.2486697206341367	0.027381916929301586	0.02815279440708407
P01_minus_L-2	P01	minus	-2	0.06250000	0.065024814602267056	0.25948999121573668	-0.18242902624668894	0.13887749621405646	0.024973748589838012	-0.0019096237381628842	0.99809219843317609	1.1102230246251565e-16	1.1404743707590706e-16	3.6830347799332586e-16	2.2204460492503131e-16	5.2041704279304213e-18	2.653580133404887e-10	1.5428916032855808e-11	0	0.00028517891232266492	0.00028401370716593796	0.023818384363528618	0.0038994810984401872	0.062445825308343771	0.0038265500958458709	0.0038265500958458709
P01_minus_L-2	P01	minus	-2	0.12500000	0.12984077624482784	0.26871028481253595	-0.16423170674450283	0.11175187894163925	0.023613013094797325	-0.0032703592332035715	0.9967349825667654	1.1102230246251565e-16	2.2809487415181413e-16	1.6664187391102203e-16	3.3306690738754696e-16	7.3725747729014302e-18	2.9713176363799221e-10	3.2819058841227841e-11	2.2204460492503131e-16	0.0010868932401556393	0.0010787208329627925	0.046330974456233937	0.015518826460772978	0.1245745819209239	0.0065621556782049506	0.0065621556782049506
P01_minus_L-2	P01	minus	-2	0.18750000	0.1945126103835326	0.2776852692760915	-0.14545437420299459	0.085211928382974256	0.022715140418619578	-0.0041682319093813182	0.99584044311189168	2.2204460492503131e-16	1.1404743707590706e-16	3.4022264172595129e-16	6.6613381477509392e-16	8.6736173798840355e-18	3.2345934264377263e-10	5.1613287820722058e-11	1.1102230246251565e-16	0.0023378785605610679	0.0023136726671360015	0.067635500595329259	0.034629229104521958	0.18608930411101535	0.0083713088941959057	0.0083713088941959057
P01_minus_L-2	P01	minus	-2	0.25000000	0.25909346561595703	0.28643831274116194	-0.12613099771939329	0.059183107124894246	0.022190279127160775	-0.0046930932008401212	0.99531790215358995	2.2204460492503131e-16	2.2809487415181413e-16	3.0878077872387166e-16	6.6613381477509392e-16	1.3877787807814457e-17	3.4389484315777707e-10	7.1213570330083565e-11	0	0.0039862878717485187	0.0039357935858217331	0.087814341533210785	0.060866774862886087	0.2467119268760351	0.0094303747945541083	0.0094303747945541083
P01_minus_L-1	P01	minus	-1	0.06250000	0.065024511611970412	0.25947866062875713	-0.18244316562220353	0.1388649199247351	0.024966746784536836	-0.0019166255434640601	0.99808521001039585	1.1102230246251565e-16	1.1404743707590706e-16	1.5715510490177387e-16	2.2204460492503131e-16	4.87890977618477e-18	9.2422486330789866e-11	5.1151194595777193e-12	0	0.00027131356988794556	0.00027020476463044719	0.023233601540366567	0.0039004958529052954	0.062453949858317974	0.0038406073903918259	0.001918463444202656
P01_minus_L-1	P01	minus	-1	0.12500000	0.1298385496504855	0.26866396898420641	-0.16428142666929954	0.11170557961999981	0.023587906937841123	-0.0032954653901597734	0.99670995869597723	1.1102230246251565e-16	1.1404743707590706e-16	1.7618285302889447e-16	2.2204460492503131e-16	1.2576745200831851e-17	1.1175013692188429e-10	1.1439218209436364e-11	2.2204460492503131e-16	0.001037157725882739	0.0010293522977215465	0.045269513166913411	0.01553421857085337	0.12463634530446314	0.0066126987620702682	0.0033009014059890429
P01_minus_L-1	P01	minus	-1	0.18750000	0.19450567458416268	0.27757875592442255	-0.14555317270188819	0.085115904239882773	0.0226641781860005	-0.0042191941420003966	0.99578969415272933	1.1102230246251565e-16	1.1404743707590706e-16	1.3010426069826053e-16	5.5511151231257827e-16	2.0816681711721685e-17	1.2883280553488419e-10	1.8761099088897207e-11	0	0.0022358074822367772	0.0022126119011032616	0.06617783645199618	0.034702922061945946	0.18628720316206893	0.0084740918385757258	0.0042281074728867107
P01_minus_L-1	P01	minus	-1	0.25000000	0.25907822333975433	0.28624454537232535	-0.1262865908551401	0.059025702322846242	0.022108040251373248	-0.0047753320766276489	0.99523605169395657	1.1102230246251565e-16	1.1404743707590706e-16	4.0332320816460765e-17	3.3306690738754696e-16	2.2551405187698492e-17	1.4325701735984353e-10	2.682730551341857e-11	0	0.0038180601731479234	0.0037695223969669428	0.08602150896302746	0.061086425820661761	0.24715668273518676	0.0095964172877456289	0.0047867521458200279
P01_minus_L0	P01	minus	0	0.06250000	0.065024223913312737	0.25946797721896447	-0.18245665442287662	0.13885296296208699	0.024960094071426537	-0.0019232782565743595	0.99807857005792089	1.1102230246251565e-16	1.1404743707590706e-16	6.7193429639789137e-17	1.1102230246251565e-16	1.3660947373317356e-17	4.1380787685341147e-13	5.8452945389743874e-14	2.2204460492503131e-16	0.00025812567648159595	0.00025707055784105208	0.022663162516657061	0.0039014588632699811	0.062461659145991159	0.0038539640063883773	0
P01_minus_L0	P01	minus	0	0.12500000	0.12983643208324439	0.26862046011722512	-0.16432916408187798	0.11166141794365576	0.023564004306828888	-0.0033193680211720082	0.99668613499033409	1.1102230246251565e-16	2.2809487415181413e-16	4.6880901938273212e-16	2.2204460492503131e-16	1.3010426069826053e-17	3.6605787845367388e-12	6.4349107146243933e-14	1.1102230246251565e-16	0.00098974425281714404	0.00098228979611028264	0.044232243310278523	0.015548836733147334	0.1246949747710281	0.0066608212961376534	0
P01_minus_L0	P01	minus	0	0.18750000	0.1944990702345929	0.27747899156705214	-0.14564864839312572	0.085024007491233566	0.022615586203809532	-0.0042677861241913646	0.99574130793324589	1.1102230246251565e-16	2.2809487415181413e-16	3.2027332175221801e-16	3.3306690738754696e-16	2.7755575615628914e-17	7.4772549263357746e-12	4.0141558318042518e-13	2.2204460492503131e-16	0.0021383984085719759	0.0021161742229702223	0.064751086887248302	0.034772891396442185	0.18647490822210419	0.0085721041113304697	0
P01_minus_L0	P01	minus	0	0.25000000	0.25906369569773763	0.28606350625952404	-0.12643799470458933	0.058874511377573401	0.022029541994687742	-0.0048538303333131548	0.99515793046513834	1.1102230246251565e-16	1.1404743707590706e-16	1.7911019889460533e-16	4.4408920985006262e-16	1.5612511283791264e-17	1.1741801975162502e-11	9.7285534818167718e-13	2.2204460492503131e-16	0.0036575109725429183	0.0036108666617259344	0.08426391333628884	0.061294725095963704	0.24757771526525504	0.0097549328480412978	0
P01_minus_L0.5	P01	minus	0.5	0.06250000	0.065024085555928021	0.25946286550935715	-0.18246316332958029	0.13884720728309108	0.024956893164936291	-0.0019264791630646053	0.99807537530686119	0	0	1.1397675338253865e-16	3.3306690738754696e-16	1.1600963245594897e-17	2.0164755282214841e-11	1.0511030875372777e-12	1.1102230246251565e-16	0.00025177527038222701	0.00025074601770324717	0.022383214035911415	0.0039019229706470132	0.062465374173593269	0.0038603905122962523	0.00096277581520454181
P01_minus_L0.5	P01	minus	0.5	0.12500000	0.12983541251507613	0.26859969838254533	-0.16435230653391181	0.11164010938555181	0.023552486377378942	-0.0033308859506219549	0.99667465529585864	0	0	1.6913553890773869e-17	4.4408920985006262e-16	1.0408340855860843e-17	2.5593527297473884e-11	2.4778099782749004e-12	1.1102230246251565e-16	0.00096687292251932332	0.00095958814288438308	0.04372252532327494	0.015555885110246262	0.12472323404340613	0.0066840108598718029	0.0016640568947451362
P01_minus_L0.5	P01	minus	0.5	0.18750000	0.19449588744056051	0.27743148880263802	-0.14569514797008451	0.0849795587636136	0.022592145393075472	-0.004291226934925424	0.99571796722326977	2.2204460492503131e-16	2.2809487415181413e-16	6.6678433607858523e-16	8.8817841970012523e-16	1.5612511283791264e-17	2.9358335207341213e-11	4.1677785135951566e-12	2.2204460492503131e-16	0.0020913696299943232	0.0020696168454347021	0.064049158176823925	0.03480662180578608	0.18656532852002827	0.0086193887153196425	0.0021433132842822999
P01_minus_L0.5	P01	minus	0.5	0.25000000	0.25905668961596978	0.28597746418874775	-0.1265120904230457	0.058801192479233017	0.021991645244704823	-0.0048917270832960734	0.9951202179284494	2.2204460492503131e-16	2.2809487415181413e-16	4.401860820291148e-16	6.6613381477509392e-16	2.2551405187698492e-17	3.1317837212441191e-11	5.9961592661569568e-12	2.2204460492503131e-16	0.0035799902160075056	0.0035342689434611509	0.083398249622179205	0.061395056599249084	0.24778025869558107	0.0098314686089293613	0.0024428748545526346
P01_minus_L1	P01	minus	1	0.06250000	0.065023950735427244	0.2594579007138883	-0.182469519661833	0.13884159527759163	0.024953773087530138	-0.0019295992404707585	0.99807226123929116	0	1.1404743707590706e-16	1.5761589082508021e-16	3.3306690738754696e-16	6.9388939039072284e-18	2.6166256661408482e-11	1.1407425502475087e-12	1.1102230246251565e-16	0.00024558183538071765	0.00024457781780352829	0.022106722880354639	0.0039023764670998813	0.062469004050808123	0.0038666547760879411	0.0019277387607088414
P01_minus_L1	P01	minus	1	0.12500000	0.12983441823135056	0.26857956831438412	-0.16437497421085728	0.11161930043951833	0.023541248119561292	-0.0033421242084396043	0.99666345447206128	1.1102230246251565e-16	1.1404743707590706e-16	2.9793875699901662e-16	5.5511151231257827e-16	1.3444106938820255e-17	4.0354553032528884e-11	3.2157381470849448e-12	1.1102230246251565e-16	0.00094454040383282472	0.00093742153110735094	0.0432186692436052	0.015562774207352961	0.12475084852357904	0.0067066378630689094	0.0033365455279388279
P01_minus_L1	P01	minus	1	0.18750000	0.19449278169650194	0.27738549630659742	-0.14574082793460871	0.084936084319208113	0.022569257225300173	-0.0043141151027007232	0.99569517732419	1.1102230246251565e-16	2.2809487415181413e-16	2.0990154059319366e-16	3.3306690738754696e-16	6.9388939039072284e-18	5.2064658140338338e-11	6.0627125291915923e-12	1.1102230246251565e-16	0.002045420978654869	0.0020241302320862958	0.063354778135418469	0.034839585759507394	0.18665365187830479	0.0086655606716836697	0.004304822675810116
P01_minus_L1	P01	minus	1	0.25000000	0.25904985004132525	0.28589425892146531	-0.12658510187375646	0.058729361543024813	0.021954623679513934	-0.0049287486484869622	0.99508337770237465	2.2204460492503131e-16	2.2809487415181413e-16	7.7628875549962117e-16	4.4408920985006262e-16	1.7347234759768071e-18	6.0808497126529915e-11	9.4759298303757267e-12	2.2204460492503131e-16	0.003504241462045594	0.0034594274598528803	0.082541288567334184	0.06149305718639754	0.24797793689438893	0.0099062424602340826	0.0049166222976255725
P01_minus_L2	P01	minus	2	0.06250000	0.065023691345918233	0.25944839361737898	-0.18248178756812575	0.13883078821463637	0.024947767317863728	-0.0019356050101371688	0.99806626706517954	0	1.1404743707590706e-16	6.4808184860321028e-17	2.2204460492503131e-16	1.214306433183765e-17	8.5523255144437371e-13	9.5781992255526347e-13	2.2204460492503131e-16	0.00023365032112814891	0.00023269494123843607	0.021563945036966441	0.0039032543632188305	0.062476030309382098	0.003878712832314557	0.0038637265465777393
P01_minus_L2	P01	minus	2	0.12500000	0.12983250303087426	0.26854111788725576	-0.16441891392140895	0.11157913688717395	0.023519583784692044	-0.0033637885433088523	0.99664186265511856	0	1.1404743707590706e-16	1.829049064983046e-16	4.4408920985006262e-16	2.2551405187698492e-17	3.1934864475058333e-11	8.7491867944921321e-14	4.4408920985006262e-16	0.00090143952406613877	0.00089464145689719266	0.04222829485812675	0.015576114766547874	0.12480430588143934	0.0067502580675002921	0.0067049976033358716
P01_minus_L2	P01	minus	2	0.18750000	0.19448679399293675	0.27729782747926773	-0.14582975120281702	0.084851982644749871	0.022525087849895646	-0.0043582844781052503	0.99565119906136756	1.1102230246251565e-16	1.1404743707590706e-16	1.8865117801247777e-17	6.6613381477509392e-16	4.0766001685454967e-17	5.9915392092158015e-11	2.918200001437916e-12	2.2204460492503131e-16	0.0019566575410698487	0.0019362633080100508	0.061988408987587076	0.03490340685463153	0.18682453493754916	0.0087546688630926184	0.0086786898076611774
P01_minus_L2	P01	minus	2	0.25000000	0.25903665490719624	0.28573594085834181	-0.12672784545627255	0.058590071790371213	0.021883128480037106	-0.0050002438479637909	0.99501223656094484	1.1102230246251565e-16	1.1404743707590706e-16	2.7408630920433552e-16	2.2204460492503131e-16	3.4694469519536142e-17	8.3355794489037294e-11	7.2896527361208655e-12	2.2204460492503131e-16	0.003357877055863147	0.003314830518569374	0.080853286849168177	0.061682656113159068	0.24835993258406047	0.010050659681641427	0.0099506490939862413
P02_plus_L-2	P02	plus	-2	0.06250000	0.063374855794260693	-0.32815877746801914	0.16492787794821323	0.22799274886165355	0.028944821932386459	0.0063656331732744528	1.0063859368752324	0	1.135576108783163e-16	3.6862873864507151e-16	5.5511151231257827e-16	3.4694469519536142e-18	4.1860903632340296e-11	2.9639099695173766e-12	2.2204460492503131e-16	6.4363290573917392e-05	6.518168154108168e-05	0.011410472210753907	0.0038982525619668459	0.062435987715153879	0.012650566608141123	0.012650566608141123
P02_plus_L-2	P02	plus	-2	0.12500000	0.12761274919293347	-0.32189194830196044	0.18686504870003506	0.25651283233988642	0.035903287305452038	0.013324098546340032	1.0134132599055383	0	1.135576108783163e-16	2.1662359406260379e-16	5.5511151231257827e-16	1.3877787807814457e-17	2.7635699284545012e-11	5.1256326100784059e-12	2.2204460492503131e-16	0.00030579444134489831	0.00031387483192167121	0.024993050463828267	0.01549304382939942	0.124471056191387	0.026296266919792255	0.026296266919792255
P02_plus_L-2	P02	plus	-2	0.18750000	0.19280412643319003	-0.31443550762724637	0.20858438061035495	0.2856428586964066	0.04345826186126011	0.020879073102148104	1.0210985658893308	0	1.135576108783163e-16	3.6385824908613529e-16	9.9920072216264089e-16	6.9388939039072284e-18	9.2101881676853736e-12	6.2576281441394831e-12	4.4408920985006262e-16	0.00081225697947082695	0.00084544095294733447	0.04089547073649983	0.034466816304832913	0.18565240721529283	0.040898285085528396	0.040898285085528396
P02_plus_L-2	P02	plus	-2	0.25000000	0.25904341141284049	-0.30566642233433761	0.22998077987448981	0.31546421868713326	0.051610311790566778	0.029031123031454772	1.0294566337877424	2.2204460492503131e-16	2.2711522175663261e-16	7.8105924505855739e-16	6.6613381477509392e-16	6.9388939039072284e-18	1.4077128351885904e-11	6.1472429002035777e-12	4.4408920985006262e-16	0.0016950139024276562	0.0017893595227727811	0.059246891727519138	0.060249250363897874	0.24545722715760046	0.056408789229112188	0.056408789229112188
P02_plus_L-1	P02	plus	-1	0.06250000	0.063374786322273474	-0.32816398356079479	0.16493621143223572	0.22798717589569734	0.028943082523812613	0.0063638937647006073	1.0063841863604275	0	1.135576108783163e-16	1.4094628242311558e-18	4.4408920985006262e-16	8.6736173798840355e-18	1.8721704742041823e-11	8.8512617539010573e-13	3.3306690738754696e-16	6.0744418712080219e-05	6.1517023586136056e-05	0.011085893553419792	0.0038994229206189574	0.062445359480260483	0.012647131794026878	0.0063436870798972977
P02_plus_L-1	P02	plus	-1	0.12500000	0.12761201182937504	-0.32192020938106075	0.18690725001458466	0.25648608837887621	0.035893477201279549	0.013314288442167543	1.0134033182646531	2.2204460492503131e-16	1.135576108783163e-16	1.4669255393728875e-16	6.6613381477509392e-16	3.4694469519536142e-18	2.796768372448355e-11	2.324458756636578e-12	0	0.00028463967610343474	0.00029217095859794155	0.024121235974240415	0.015512997960246463	0.12455118610533768	0.026277162462266856	0.013226045369187256
P02_plus_L-1	P02	plus	-1	0.18750000	0.19280088110474439	-0.31452069236986685	0.20870309654312202	0.28557239721510147	0.043428121835447336	0.02084893307633533	1.0210677904159866	0	1.135576108783163e-16	2.1835831753858059e-16	8.8817841970012523e-16	6.9388939039072284e-18	3.7401831631811433e-11	4.2967188065791119e-12	3.3306690738754696e-16	0.00074489895108040944	0.00077543161180325393	0.039196564526268469	0.034574720498333891	0.18594278823964616	0.040840468642067584	0.020633096659922634
P02_plus_L-1	P02	plus	-1	0.25000000	0.25903354239255172	-0.30586710901241754	0.23024155917639033	0.31532147054565196	0.05153921662566413	0.028960027866552124	1.0293834470002476	0	1.135576108783163e-16	8.6302492929846153e-16	1.1102230246251565e-15	1.3877787807814457e-17	4.6932457919979242e-11	6.7568812456497325e-12	2.2204460492503131e-16	0.0015299909376291438	0.0016157128003128709	0.056384881441601607	0.060614608124169175	0.24620034143796221	0.056274610144393167	0.028544705168782936
P02_plus_L0	P02	plus	0	0.06250000	0.063374720338401733	-0.32816887407193807	0.16494412237391945	0.22798187516972931	0.028941433637725594	0.0063622448786135877	1.0063825269489126	0	0	1.8262030342802715e-16	2.2204460492503131e-16	1.7347234759768071e-18	1.1702985802664045e-11	6.9909804773966486e-13	1.1102230246251565e-16	5.7330144144737909e-05	5.8059493112650682e-05	0.010770483595381035	0.0039006346453978463	0.062455061007078094	0.01264387572384329	0
P02_plus_L0	P02	plus	0	0.12500000	0.1276113161723825	-0.3219462472282798	0.18694702710166977	0.2564607409081251	0.035884256242641029	0.013305067483529023	1.0133939737576543	2.2204460492503131e-16	1.135576108783163e-16	1.459336124165489e-16	4.4408920985006262e-16	6.9388939039072284e-18	1.2150641603980716e-11	1.440523969931753e-12	0	0.00026497027598468677	0.00027198834580865203	0.023279121215703209	0.01553342015287661	0.12463314227313942	0.026259204980661477	0
P02_plus_L0	P02	plus	0	0.18750000	0.19279784024646365	-0.31459752169298849	0.20881420537664161	0.28550567914805608	0.04340002740059614	0.020820838641484134	1.0210391044964295	0	1.135576108783163e-16	1.5720931501039814e-16	4.4408920985006262e-16	1.3877787807814457e-17	1.1895068263712005e-11	2.175015970631989e-12	2.2204460492503131e-16	0.00068325967706283079	0.00071133764334281894	0.037564917827565242	0.034683571936616017	0.18623525964922974	0.040786573037983942	0
P02_plus_L0	P02	plus	0	0.25000000	0.25902435707837407	-0.30604399603772964	0.23048402870216689	0.31518583195909505	0.051473457502203467	0.028894268743091461	1.0293157578726813	0	0	2.7712207528729493e-16	4.4408920985006262e-16	6.9388939039072284e-18	1.0906664460463844e-11	2.8529889172678494e-12	2.2204460492503131e-16	0.0013815306789886734	0.0014593265958702446	0.053650273034103149	0.060976766778866404	0.246934741943831	0.056150484873354167	0
P02_plus_L0.5	P02	plus	0.5	0.06250000	0.06337468859969507	-0.32817120755255302	0.16494792588258156	0.22797932305802507	0.028940641672196028	0.0063614529130840217	1.0063817299289575	2.2204460492503131e-16	2.2711522175663261e-16	2.4936649967166602e-18	2.2204460492503131e-16	8.6736173798840355e-18	1.1282530465450691e-11	5.9291310991574259e-13	0	5.5696076357220328e-05	5.6404703267997634e-05	0.010616138422109319	0.0039012579810589875	0.062460051081142956	0.012642311818573004	0.0031857903344512106
P02_plus_L0.5	P02	plus	0.5	0.12500000	0.12761098325717657	-0.32195849327938902	0.18696604639189809	0.2564485735522008	0.035879855966788957	0.013300667207676951	1.0133895145544338	2.2204460492503131e-16	2.2711522175663261e-16	5.3115064430064862e-16	3.3306690738754696e-16	1.7347234759768071e-17	1.4917733714980841e-11	1.4039593533844037e-12	4.4408920985006262e-16	0.00025565945871883666	0.0002624337038949553	0.022868919864302211	0.015543854950937835	0.12467499729672279	0.026250635486740448	0.0066724961746167377
P02_plus_L0.5	P02	plus	0.5	0.18750000	0.19279639265229886	-0.31463308564025277	0.2088670340987738	0.28547369930703714	0.043386707409976716	0.02080751865086471	1.0210255043557126	0	0	2.0686577451023425e-16	7.7715611723760958e-16	2.0816681711721685e-17	1.8554324743291772e-11	2.4242721542351467e-12	0	0.00065442990077783155	0.00068135045479360138	0.036773678265389416	0.034738721082799191	0.18638326395575111	0.040761019269911269	0.010458066599357885
P02_plus_L0.5	P02	plus	0.5	0.25000000	0.25902000747848519	-0.30612447210796973	0.23059868195699096	0.31512074320950734	0.051442474668104164	0.028863285908992158	1.029283867247353	2.2204460492503131e-16	2.2711522175663261e-16	1.1405806854547507e-16	3.3306690738754696e-16	1.3877787807814457e-17	2.2104928998345486e-11	3.6343752883743265e-12	1.1102230246251565e-16	0.0013129815940323671	0.0013870642986071513	0.052329715915768522	0.061158365980786576	0.24730217544693492	0.056091996795362697	0.014536281878254398
