candidate_row_id	source_id	source_path	source_key	record_role	identity_relation	connector_relevance
SRC02:0068	SRC02	udt_global_metric_assembly_atlas_2026-07-22/MOTIF_COMPLETION_ATLAS.tsv	TRANSITION_OR_UNCERTAIN::FC08_MIRROR_DOUBLE	MOTIF_COMPLETION_CROSS_ROW	CROSS_PRODUCT_PRESENTATION_NOT_SOLVED_UNIVERSE	NO_COMPLETE_GLOBAL_CONNECTOR
SRC02:0069	SRC02	udt_global_metric_assembly_atlas_2026-07-22/MOTIF_COMPLETION_ATLAS.tsv	TRANSITION_OR_UNCERTAIN::FC09_NONORIENTABLE_GLUE	MOTIF_COMPLETION_CROSS_ROW	CROSS_PRODUCT_PRESENTATION_NOT_SOLVED_UNIVERSE	NO_COMPLETE_GLOBAL_CONNECTOR
SRC02:0070	SRC02	udt_global_metric_assembly_atlas_2026-07-22/MOTIF_COMPLETION_ATLAS.tsv	TRANSITION_OR_UNCERTAIN::FC10_STRATIFIED_PROJECTOR	MOTIF_COMPLETION_CROSS_ROW	CROSS_PRODUCT_PRESENTATION_NOT_SOLVED_UNIVERSE	NO_COMPLETE_GLOBAL_CONNECTOR
SRC02:0071	SRC02	udt_global_metric_assembly_atlas_2026-07-22/MOTIF_COMPLETION_ATLAS.tsv	TRANSITION_OR_UNCERTAIN::FC11_NONINTEGRABLE_DISTRIBUTION	MOTIF_COMPLETION_CROSS_ROW	CROSS_PRODUCT_PRESENTATION_NOT_SOLVED_UNIVERSE	NO_COMPLETE_GLOBAL_CONNECTOR
SRC02:0072	SRC02	udt_global_metric_assembly_atlas_2026-07-22/MOTIF_COMPLETION_ATLAS.tsv	TRANSITION_OR_UNCERTAIN::FC12_RECIPROCAL_TORIC_DIAGONAL	MOTIF_COMPLETION_CROSS_ROW	CROSS_PRODUCT_PRESENTATION_NOT_SOLVED_UNIVERSE	NO_COMPLETE_GLOBAL_CONNECTOR
SRC02:0073	SRC02	udt_global_metric_assembly_atlas_2026-07-22/MOTIF_COMPLETION_ATLAS.tsv	RECIPROCAL_TORIC_CONTROL::FC01_BOUNDARY_BOUNDARY	MOTIF_COMPLETION_CROSS_ROW	CROSS_PRODUCT_PRESENTATION_NOT_SOLVED_UNIVERSE	CONDITIONAL_COMPLETE_METRIC_FORM__GLOBAL_PREMISES_OPEN
SRC02:0074	SRC02	udt_global_metric_assembly_atlas_2026-07-22/MOTIF_COMPLETION_ATLAS.tsv	RECIPROCAL_TORIC_CONTROL::FC02_ONE_CAP_BOUNDARY	MOTIF_COMPLETION_CROSS_ROW	CROSS_PRODUCT_PRESENTATION_NOT_SOLVED_UNIVERSE	CONDITIONAL_COMPLETE_METRIC_FORM__GLOBAL_PREMISES_OPEN
SRC02:0075	SRC02	udt_global_metric_assembly_atlas_2026-07-22/MOTIF_COMPLETION_ATLAS.tsv	RECIPROCAL_TORIC_CONTROL::FC03_TWO_CAP_P0	MOTIF_COMPLETION_CROSS_ROW	CROSS_PRODUCT_PRESENTATION_NOT_SOLVED_UNIVERSE	CONDITIONAL_COMPLETE_METRIC_FORM__GLOBAL_PREMISES_OPEN
SRC02:0076	SRC02	udt_global_metric_assembly_atlas_2026-07-22/MOTIF_COMPLETION_ATLAS.tsv	RECIPROCAL_TORIC_CONTROL::FC04_TWO_CAP_P1	MOTIF_COMPLETION_CROSS_ROW	CROSS_PRODUCT_PRESENTATION_NOT_SOLVED_UNIVERSE	CONDITIONAL_COMPLETE_METRIC_FORM__GLOBAL_PREMISES_OPEN
SRC02:0077	SRC02	udt_global_metric_assembly_atlas_2026-07-22/MOTIF_COMPLETION_ATLAS.tsv	RECIPROCAL_TORIC_CONTROL::FC05_TWO_CAP_P_GT1	MOTIF_COMPLETION_CROSS_ROW	CROSS_PRODUCT_PRESENTATION_NOT_SOLVED_UNIVERSE	CONDITIONAL_COMPLETE_METRIC_FORM__GLOBAL_PREMISES_OPEN
SRC02:0078	SRC02	udt_global_metric_assembly_atlas_2026-07-22/MOTIF_COMPLETION_ATLAS.tsv	RECIPROCAL_TORIC_CONTROL::FC06_NONPRIMITIVE_CAP	MOTIF_COMPLETION_CROSS_ROW	CROSS_PRODUCT_PRESENTATION_NOT_SOLVED_UNIVERSE	CONDITIONAL_COMPLETE_METRIC_FORM__GLOBAL_PREMISES_OPEN
SRC02:0079	SRC02	udt_global_metric_assembly_atlas_2026-07-22/MOTIF_COMPLETION_ATLAS.tsv	RECIPROCAL_TORIC_CONTROL::FC07_PERIODIC_TORUS_BUNDLE	MOTIF_COMPLETION_CROSS_ROW	CROSS_PRODUCT_PRESENTATION_NOT_SOLVED_UNIVERSE	CONDITIONAL_COMPLETE_METRIC_FORM__GLOBAL_PREMISES_OPEN
SRC02:0080	SRC02	udt_global_metric_assembly_atlas_2026-07-22/MOTIF_COMPLETION_ATLAS.tsv	RECIPROCAL_TORIC_CONTROL::FC08_MIRROR_DOUBLE	MOTIF_COMPLETION_CROSS_ROW	CROSS_PRODUCT_PRESENTATION_NOT_SOLVED_UNIVERSE	CONDITIONAL_COMPLETE_METRIC_FORM__GLOBAL_PREMISES_OPEN
SRC02:0081	SRC02	udt_global_metric_assembly_atlas_2026-07-22/MOTIF_COMPLETION_ATLAS.tsv	RECIPROCAL_TORIC_CONTROL::FC09_NONORIENTABLE_GLUE	MOTIF_COMPLETION_CROSS_ROW	CROSS_PRODUCT_PRESENTATION_NOT_SOLVED_UNIVERSE	CONDITIONAL_COMPLETE_METRIC_FORM__GLOBAL_PREMISES_OPEN
SRC02:0082	SRC02	udt_global_metric_assembly_atlas_2026-07-22/MOTIF_COMPLETION_ATLAS.tsv	RECIPROCAL_TORIC_CONTROL::FC10_STRATIFIED_PROJECTOR	MOTIF_COMPLETION_CROSS_ROW	CROSS_PRODUCT_PRESENTATION_NOT_SOLVED_UNIVERSE	CONDITIONAL_COMPLETE_METRIC_FORM__GLOBAL_PREMISES_OPEN
SRC02:0083	SRC02	udt_global_metric_assembly_atlas_2026-07-22/MOTIF_COMPLETION_ATLAS.tsv	RECIPROCAL_TORIC_CONTROL::FC11_NONINTEGRABLE_DISTRIBUTION	MOTIF_COMPLETION_CROSS_ROW	CROSS_PRODUCT_PRESENTATION_NOT_SOLVED_UNIVERSE	CONDITIONAL_COMPLETE_METRIC_FORM__GLOBAL_PREMISES_OPEN
SRC02:0084	SRC02	udt_global_metric_assembly_atlas_2026-07-22/MOTIF_COMPLETION_ATLAS.tsv	RECIPROCAL_TORIC_CONTROL::FC12_RECIPROCAL_TORIC_DIAGONAL	MOTIF_COMPLETION_CROSS_ROW	CROSS_PRODUCT_PRESENTATION_NOT_SOLVED_UNIVERSE	CONDITIONAL_COMPLETE_METRIC_FORM__GLOBAL_PREMISES_OPEN
SRC03:0001	SRC03	udt_global_metric_assembly_atlas_2026-07-22/BUNDLE_HOLONOMY_ATLAS.tsv	FC01_BOUNDARY_BOUNDARY	COMPLETION_SUMMARY_OR_HOLONOMY_WITNESS	OVERLAP_SUMMARY_OF_SRC01_COMPLETION	NO_COMPLETE_GLOBAL_CONNECTOR
SRC03:0002	SRC03	udt_global_metric_assembly_atlas_2026-07-22/BUNDLE_HOLONOMY_ATLAS.tsv	FC02_ONE_CAP_BOUNDARY	COMPLETION_SUMMARY_OR_HOLONOMY_WITNESS	OVERLAP_SUMMARY_OF_SRC01_COMPLETION	NO_COMPLETE_GLOBAL_CONNECTOR
SRC03:0003	SRC03	udt_global_metric_assembly_atlas_2026-07-22/BUNDLE_HOLONOMY_ATLAS.tsv	FC03_TWO_CAP_P0	COMPLETION_SUMMARY_OR_HOLONOMY_WITNESS	OVERLAP_SUMMARY_OF_SRC01_COMPLETION	NO_COMPLETE_GLOBAL_CONNECTOR
SRC03:0004	SRC03	udt_global_metric_assembly_atlas_2026-07-22/BUNDLE_HOLONOMY_ATLAS.tsv	FC04_TWO_CAP_P1	COMPLETION_SUMMARY_OR_HOLONOMY_WITNESS	OVERLAP_SUMMARY_OF_SRC01_COMPLETION	NO_COMPLETE_GLOBAL_CONNECTOR
SRC03:0005	SRC03	udt_global_metric_assembly_atlas_2026-07-22/BUNDLE_HOLONOMY_ATLAS.tsv	FC05_TWO_CAP_P_GT1	COMPLETION_SUMMARY_OR_HOLONOMY_WITNESS	OVERLAP_SUMMARY_OF_SRC01_COMPLETION	NO_COMPLETE_GLOBAL_CONNECTOR
SRC03:0006	SRC03	udt_global_metric_assembly_atlas_2026-07-22/BUNDLE_HOLONOMY_ATLAS.tsv	FC06_NONPRIMITIVE_CAP	COMPLETION_SUMMARY_OR_HOLONOMY_WITNESS	OVERLAP_SUMMARY_OF_SRC01_COMPLETION	NO_COMPLETE_GLOBAL_CONNECTOR
SRC03:0007	SRC03	udt_global_metric_assembly_atlas_2026-07-22/BUNDLE_HOLONOMY_ATLAS.tsv	FC07_PERIODIC_TORUS_BUNDLE	COMPLETION_SUMMARY_OR_HOLONOMY_WITNESS	OVERLAP_SUMMARY_OF_SRC01_COMPLETION	NO_COMPLETE_GLOBAL_CONNECTOR
SRC03:0008	SRC03	udt_global_metric_assembly_atlas_2026-07-22/BUNDLE_HOLONOMY_ATLAS.tsv	FC08_MIRROR_DOUBLE	COMPLETION_SUMMARY_OR_HOLONOMY_WITNESS	OVERLAP_SUMMARY_OF_SRC01_COMPLETION	NO_COMPLETE_GLOBAL_CONNECTOR
SRC03:0009	SRC03	udt_global_metric_assembly_atlas_2026-07-22/BUNDLE_HOLONOMY_ATLAS.tsv	FC09_NONORIENTABLE_GLUE	COMPLETION_SUMMARY_OR_HOLONOMY_WITNESS	OVERLAP_SUMMARY_OF_SRC01_COMPLETION	NO_COMPLETE_GLOBAL_CONNECTOR
SRC03:0010	SRC03	udt_global_metric_assembly_atlas_2026-07-22/BUNDLE_HOLONOMY_ATLAS.tsv	FC10_STRATIFIED_PROJECTOR	COMPLETION_SUMMARY_OR_HOLONOMY_WITNESS	OVERLAP_SUMMARY_OF_SRC01_COMPLETION	NO_COMPLETE_GLOBAL_CONNECTOR
SRC03:0011	SRC03	udt_global_metric_assembly_atlas_2026-07-22/BUNDLE_HOLONOMY_ATLAS.tsv	FC11_NONINTEGRABLE_DISTRIBUTION	COMPLETION_SUMMARY_OR_HOLONOMY_WITNESS	OVERLAP_SUMMARY_OF_SRC01_COMPLETION	NO_COMPLETE_GLOBAL_CONNECTOR
SRC03:0012	SRC03	udt_global_metric_assembly_atlas_2026-07-22/BUNDLE_HOLONOMY_ATLAS.tsv	FC12_RECIPROCAL_TORIC_DIAGONAL	COMPLETION_SUMMARY_OR_HOLONOMY_WITNESS	OVERLAP_SUMMARY_OF_SRC01_COMPLETION	NO_COMPLETE_GLOBAL_CONNECTOR
SRC03:0013	SRC03	udt_global_metric_assembly_atlas_2026-07-22/BUNDLE_HOLONOMY_ATLAS.tsv	FC07::M_IDENTITY	COMPLETION_SUMMARY_OR_HOLONOMY_WITNESS	BOUNDED_OR_LOCAL_WITNESS_NOT_GLOBAL_UNIVERSE	NO_COMPLETE_GLOBAL_CONNECTOR
SRC03:0014	SRC03	udt_global_metric_assembly_atlas_2026-07-22/BUNDLE_HOLONOMY_ATLAS.tsv	FC07::M_MINUS_IDENTITY	COMPLETION_SUMMARY_OR_HOLONOMY_WITNESS	BOUNDED_OR_LOCAL_WITNESS_NOT_GLOBAL_UNIVERSE	NO_COMPLETE_GLOBAL_CONNECTOR
SRC03:0015	SRC03	udt_global_metric_assembly_atlas_2026-07-22/BUNDLE_HOLONOMY_ATLAS.tsv	FC07::M_ORDER4_ROTATION	COMPLETION_SUMMARY_OR_HOLONOMY_WITNESS	BOUNDED_OR_LOCAL_WITNESS_NOT_GLOBAL_UNIVERSE	NO_COMPLETE_GLOBAL_CONNECTOR
SRC03:0016	SRC03	udt_global_metric_assembly_atlas_2026-07-22/BUNDLE_HOLONOMY_ATLAS.tsv	FC07::M_ORDER6_ELLIPTIC	COMPLETION_SUMMARY_OR_HOLONOMY_WITNESS	BOUNDED_OR_LOCAL_WITNESS_NOT_GLOBAL_UNIVERSE	NO_COMPLETE_GLOBAL_CONNECTOR
SRC03:0017	SRC03	udt_global_metric_assembly_atlas_2026-07-22/BUNDLE_HOLONOMY_ATLAS.tsv	FC07::M_PARABOLIC	COMPLETION_SUMMARY_OR_HOLONOMY_WITNESS	BOUNDED_OR_LOCAL_WITNESS_NOT_GLOBAL_UNIVERSE	NO_COMPLETE_GLOBAL_CONNECTOR
SRC03:0018	SRC03	udt_global_metric_assembly_atlas_2026-07-22/BUNDLE_HOLONOMY_ATLAS.tsv	FC07::M_HYPERBOLIC	COMPLETION_SUMMARY_OR_HOLONOMY_WITNESS	BOUNDED_OR_LOCAL_WITNESS_NOT_GLOBAL_UNIVERSE	NO_COMPLETE_GLOBAL_CONNECTOR
SRC03:0019	SRC03	udt_global_metric_assembly_atlas_2026-07-22/BUNDLE_HOLONOMY_ATLAS.tsv	FC07::M_EXCHANGE	COMPLETION_SUMMARY_OR_HOLONOMY_WITNESS	BOUNDED_OR_LOCAL_WITNESS_NOT_GLOBAL_UNIVERSE	NO_COMPLETE_GLOBAL_CONNECTOR
SRC03:0020	SRC03	udt_global_metric_assembly_atlas_2026-07-22/BUNDLE_HOLONOMY_ATLAS.tsv	FC07::M_ORIENTATION_REVERSING_GLIDE	COMPLETION_SUMMARY_OR_HOLONOMY_WITNESS	BOUNDED_OR_LOCAL_WITNESS_NOT_GLOBAL_UNIVERSE	NO_COMPLETE_GLOBAL_CONNECTOR
SRC04:0001	SRC04	udt_global_metric_assembly_atlas_2026-07-22/SELECTOR_MATRIX.tsv	RECIPROCITY::FC01_BOUNDARY_BOUNDARY	SELECTOR_COMPLETION_CROSS_ROW	SELECTOR_APPLICATION_NOT_PHYSICAL_BRANCH	NO_COMPLETE_GLOBAL_CONNECTOR
SRC04:0002	SRC04	udt_global_metric_assembly_atlas_2026-07-22/SELECTOR_MATRIX.tsv	RECIPROCITY::FC02_ONE_CAP_BOUNDARY	SELECTOR_COMPLETION_CROSS_ROW	SELECTOR_APPLICATION_NOT_PHYSICAL_BRANCH	NO_COMPLETE_GLOBAL_CONNECTOR
SRC04:0003	SRC04	udt_global_metric_assembly_atlas_2026-07-22/SELECTOR_MATRIX.tsv	RECIPROCITY::FC03_TWO_CAP_P0	SELECTOR_COMPLETION_CROSS_ROW	SELECTOR_APPLICATION_NOT_PHYSICAL_BRANCH	NO_COMPLETE_GLOBAL_CONNECTOR
SRC04:0004	SRC04	udt_global_metric_assembly_atlas_2026-07-22/SELECTOR_MATRIX.tsv	RECIPROCITY::FC04_TWO_CAP_P1	SELECTOR_COMPLETION_CROSS_ROW	SELECTOR_APPLICATION_NOT_PHYSICAL_BRANCH	NO_COMPLETE_GLOBAL_CONNECTOR
SRC04:0005	SRC04	udt_global_metric_assembly_atlas_2026-07-22/SELECTOR_MATRIX.tsv	RECIPROCITY::FC05_TWO_CAP_P_GT1	SELECTOR_COMPLETION_CROSS_ROW	SELECTOR_APPLICATION_NOT_PHYSICAL_BRANCH	NO_COMPLETE_GLOBAL_CONNECTOR
SRC04:0006	SRC04	udt_global_metric_assembly_atlas_2026-07-22/SELECTOR_MATRIX.tsv	RECIPROCITY::FC06_NONPRIMITIVE_CAP	SELECTOR_COMPLETION_CROSS_ROW	SELECTOR_APPLICATION_NOT_PHYSICAL_BRANCH	NO_COMPLETE_GLOBAL_CONNECTOR
SRC04:0007	SRC04	udt_global_metric_assembly_atlas_2026-07-22/SELECTOR_MATRIX.tsv	RECIPROCITY::FC07_PERIODIC_TORUS_BUNDLE	SELECTOR_COMPLETION_CROSS_ROW	SELECTOR_APPLICATION_NOT_PHYSICAL_BRANCH	NO_COMPLETE_GLOBAL_CONNECTOR
SRC04:0008	SRC04	udt_global_metric_assembly_atlas_2026-07-22/SELECTOR_MATRIX.tsv	RECIPROCITY::FC08_MIRROR_DOUBLE	SELECTOR_COMPLETION_CROSS_ROW	SELECTOR_APPLICATION_NOT_PHYSICAL_BRANCH	NO_COMPLETE_GLOBAL_CONNECTOR
SRC04:0009	SRC04	udt_global_metric_assembly_atlas_2026-07-22/SELECTOR_MATRIX.tsv	RECIPROCITY::FC09_NONORIENTABLE_GLUE	SELECTOR_COMPLETION_CROSS_ROW	SELECTOR_APPLICATION_NOT_PHYSICAL_BRANCH	NO_COMPLETE_GLOBAL_CONNECTOR
SRC04:0010	SRC04	udt_global_metric_assembly_atlas_2026-07-22/SELECTOR_MATRIX.tsv	RECIPROCITY::FC10_STRATIFIED_PROJECTOR	SELECTOR_COMPLETION_CROSS_ROW	SELECTOR_APPLICATION_NOT_PHYSICAL_BRANCH	NO_COMPLETE_GLOBAL_CONNECTOR
SRC04:0011	SRC04	udt_global_metric_assembly_atlas_2026-07-22/SELECTOR_MATRIX.tsv	RECIPROCITY::FC11_NONINTEGRABLE_DISTRIBUTION	SELECTOR_COMPLETION_CROSS_ROW	SELECTOR_APPLICATION_NOT_PHYSICAL_BRANCH	NO_COMPLETE_GLOBAL_CONNECTOR
SRC04:0012	SRC04	udt_global_metric_assembly_atlas_2026-07-22/SELECTOR_MATRIX.tsv	RECIPROCITY::FC12_RECIPROCAL_TORIC_DIAGONAL	SELECTOR_COMPLETION_CROSS_ROW	SELECTOR_APPLICATION_NOT_PHYSICAL_BRANCH	NO_COMPLETE_GLOBAL_CONNECTOR
SRC04:0013	SRC04	udt_global_metric_assembly_atlas_2026-07-22/SELECTOR_MATRIX.tsv	CSN::FC01_BOUNDARY_BOUNDARY	SELECTOR_COMPLETION_CROSS_ROW	SELECTOR_APPLICATION_NOT_PHYSICAL_BRANCH	NO_COMPLETE_GLOBAL_CONNECTOR
SRC04:0014	SRC04	udt_global_metric_assembly_atlas_2026-07-22/SELECTOR_MATRIX.tsv	CSN::FC02_ONE_CAP_BOUNDARY	SELECTOR_COMPLETION_CROSS_ROW	SELECTOR_APPLICATION_NOT_PHYSICAL_BRANCH	NO_COMPLETE_GLOBAL_CONNECTOR
SRC04:0015	SRC04	udt_global_metric_assembly_atlas_2026-07-22/SELECTOR_MATRIX.tsv	CSN::FC03_TWO_CAP_P0	SELECTOR_COMPLETION_CROSS_ROW	SELECTOR_APPLICATION_NOT_PHYSICAL_BRANCH	NO_COMPLETE_GLOBAL_CONNECTOR
SRC04:0016	SRC04	udt_global_metric_assembly_atlas_2026-07-22/SELECTOR_MATRIX.tsv	CSN::FC04_TWO_CAP_P1	SELECTOR_COMPLETION_CROSS_ROW	SELECTOR_APPLICATION_NOT_PHYSICAL_BRANCH	NO_COMPLETE_GLOBAL_CONNECTOR
SRC04:0017	SRC04	udt_global_metric_assembly_atlas_2026-07-22/SELECTOR_MATRIX.tsv	CSN::FC05_TWO_CAP_P_GT1	SELECTOR_COMPLETION_CROSS_ROW	SELECTOR_APPLICATION_NOT_PHYSICAL_BRANCH	NO_COMPLETE_GLOBAL_CONNECTOR
SRC04:0018	SRC04	udt_global_metric_assembly_atlas_2026-07-22/SELECTOR_MATRIX.tsv	CSN::FC06_NONPRIMITIVE_CAP	SELECTOR_COMPLETION_CROSS_ROW	SELECTOR_APPLICATION_NOT_PHYSICAL_BRANCH	NO_COMPLETE_GLOBAL_CONNECTOR
SRC04:0019	SRC04	udt_global_metric_assembly_atlas_2026-07-22/SELECTOR_MATRIX.tsv	CSN::FC07_PERIODIC_TORUS_BUNDLE	SELECTOR_COMPLETION_CROSS_ROW	SELECTOR_APPLICATION_NOT_PHYSICAL_BRANCH	NO_COMPLETE_GLOBAL_CONNECTOR
SRC04:0020	SRC04	udt_global_metric_assembly_atlas_2026-07-22/SELECTOR_MATRIX.tsv	CSN::FC08_MIRROR_DOUBLE	SELECTOR_COMPLETION_CROSS_ROW	SELECTOR_APPLICATION_NOT_PHYSICAL_BRANCH	NO_COMPLETE_GLOBAL_CONNECTOR
SRC04:0021	SRC04	udt_global_metric_assembly_atlas_2026-07-22/SELECTOR_MATRIX.tsv	CSN::FC09_NONORIENTABLE_GLUE	SELECTOR_COMPLETION_CROSS_ROW	SELECTOR_APPLICATION_NOT_PHYSICAL_BRANCH	NO_COMPLETE_GLOBAL_CONNECTOR
SRC04:0022	SRC04	udt_global_metric_assembly_atlas_2026-07-22/SELECTOR_MATRIX.tsv	CSN::FC10_STRATIFIED_PROJECTOR	SELECTOR_COMPLETION_CROSS_ROW	SELECTOR_APPLICATION_NOT_PHYSICAL_BRANCH	NO_COMPLETE_GLOBAL_CONNECTOR
SRC04:0023	SRC04	udt_global_metric_assembly_atlas_2026-07-22/SELECTOR_MATRIX.tsv	CSN::FC11_NONINTEGRABLE_DISTRIBUTION	SELECTOR_COMPLETION_CROSS_ROW	SELECTOR_APPLICATION_NOT_PHYSICAL_BRANCH	NO_COMPLETE_GLOBAL_CONNECTOR
SRC04:0024	SRC04	udt_global_metric_assembly_atlas_2026-07-22/SELECTOR_MATRIX.tsv	CSN::FC12_RECIPROCAL_TORIC_DIAGONAL	SELECTOR_COMPLETION_CROSS_ROW	SELECTOR_APPLICATION_NOT_PHYSICAL_BRANCH	NO_COMPLETE_GLOBAL_CONNECTOR
SRC04:0025	SRC04	udt_global_metric_assembly_atlas_2026-07-22/SELECTOR_MATRIX.tsv	FINITE_CELL::FC01_BOUNDARY_BOUNDARY	SELECTOR_COMPLETION_CROSS_ROW	SELECTOR_APPLICATION_NOT_PHYSICAL_BRANCH	NO_COMPLETE_GLOBAL_CONNECTOR
SRC04:0026	SRC04	udt_global_metric_assembly_atlas_2026-07-22/SELECTOR_MATRIX.tsv	FINITE_CELL::FC02_ONE_CAP_BOUNDARY	SELECTOR_COMPLETION_CROSS_ROW	SELECTOR_APPLICATION_NOT_PHYSICAL_BRANCH	NO_COMPLETE_GLOBAL_CONNECTOR
SRC04:0027	SRC04	udt_global_metric_assembly_atlas_2026-07-22/SELECTOR_MATRIX.tsv	FINITE_CELL::FC03_TWO_CAP_P0	SELECTOR_COMPLETION_CROSS_ROW	SELECTOR_APPLICATION_NOT_PHYSICAL_BRANCH	NO_COMPLETE_GLOBAL_CONNECTOR
SRC04:0028	SRC04	udt_global_metric_assembly_atlas_2026-07-22/SELECTOR_MATRIX.tsv	FINITE_CELL::FC04_TWO_CAP_P1	SELECTOR_COMPLETION_CROSS_ROW	SELECTOR_APPLICATION_NOT_PHYSICAL_BRANCH	NO_COMPLETE_GLOBAL_CONNECTOR
SRC04:0029	SRC04	udt_global_metric_assembly_atlas_2026-07-22/SELECTOR_MATRIX.tsv	FINITE_CELL::FC05_TWO_CAP_P_GT1	SELECTOR_COMPLETION_CROSS_ROW	SELECTOR_APPLICATION_NOT_PHYSICAL_BRANCH	NO_COMPLETE_GLOBAL_CONNECTOR
SRC04:0030	SRC04	udt_global_metric_assembly_atlas_2026-07-22/SELECTOR_MATRIX.tsv	FINITE_CELL::FC06_NONPRIMITIVE_CAP	SELECTOR_COMPLETION_CROSS_ROW	SELECTOR_APPLICATION_NOT_PHYSICAL_BRANCH	NO_COMPLETE_GLOBAL_CONNECTOR
SRC04:0031	SRC04	udt_global_metric_assembly_atlas_2026-07-22/SELECTOR_MATRIX.tsv	FINITE_CELL::FC07_PERIODIC_TORUS_BUNDLE	SELECTOR_COMPLETION_CROSS_ROW	SELECTOR_APPLICATION_NOT_PHYSICAL_BRANCH	NO_COMPLETE_GLOBAL_CONNECTOR
SRC04:0032	SRC04	udt_global_metric_assembly_atlas_2026-07-22/SELECTOR_MATRIX.tsv	FINITE_CELL::FC08_MIRROR_DOUBLE	SELECTOR_COMPLETION_CROSS_ROW	SELECTOR_APPLICATION_NOT_PHYSICAL_BRANCH	NO_COMPLETE_GLOBAL_CONNECTOR
SRC04:0033	SRC04	udt_global_metric_assembly_atlas_2026-07-22/SELECTOR_MATRIX.tsv	FINITE_CELL::FC09_NONORIENTABLE_GLUE	SELECTOR_COMPLETION_CROSS_ROW	SELECTOR_APPLICATION_NOT_PHYSICAL_BRANCH	NO_COMPLETE_GLOBAL_CONNECTOR
SRC04:0034	SRC04	udt_global_metric_assembly_atlas_2026-07-22/SELECTOR_MATRIX.tsv	FINITE_CELL::FC10_STRATIFIED_PROJECTOR	SELECTOR_COMPLETION_CROSS_ROW	SELECTOR_APPLICATION_NOT_PHYSICAL_BRANCH	NO_COMPLETE_GLOBAL_CONNECTOR
SRC04:0035	SRC04	udt_global_metric_assembly_atlas_2026-07-22/SELECTOR_MATRIX.tsv	FINITE_CELL::FC11_NONINTEGRABLE_DISTRIBUTION	SELECTOR_COMPLETION_CROSS_ROW	SELECTOR_APPLICATION_NOT_PHYSICAL_BRANCH	NO_COMPLETE_GLOBAL_CONNECTOR
SRC04:0036	SRC04	udt_global_metric_assembly_atlas_2026-07-22/SELECTOR_MATRIX.tsv	FINITE_CELL::FC12_RECIPROCAL_TORIC_DIAGONAL	SELECTOR_COMPLETION_CROSS_ROW	SELECTOR_APPLICATION_NOT_PHYSICAL_BRANCH	NO_COMPLETE_GLOBAL_CONNECTOR
SRC04:0037	SRC04	udt_global_metric_assembly_atlas_2026-07-22/SELECTOR_MATRIX.tsv	STATIC_SEAL::FC01_BOUNDARY_BOUNDARY	SELECTOR_COMPLETION_CROSS_ROW	SELECTOR_APPLICATION_NOT_PHYSICAL_BRANCH	NO_COMPLETE_GLOBAL_CONNECTOR
SRC04:0038	SRC04	udt_global_metric_assembly_atlas_2026-07-22/SELECTOR_MATRIX.tsv	STATIC_SEAL::FC02_ONE_CAP_BOUNDARY	SELECTOR_COMPLETION_CROSS_ROW	SELECTOR_APPLICATION_NOT_PHYSICAL_BRANCH	NO_COMPLETE_GLOBAL_CONNECTOR
SRC04:0039	SRC04	udt_global_metric_assembly_atlas_2026-07-22/SELECTOR_MATRIX.tsv	STATIC_SEAL::FC03_TWO_CAP_P0	SELECTOR_COMPLETION_CROSS_ROW	SELECTOR_APPLICATION_NOT_PHYSICAL_BRANCH	NO_COMPLETE_GLOBAL_CONNECTOR
SRC04:0040	SRC04	udt_global_metric_assembly_atlas_2026-07-22/SELECTOR_MATRIX.tsv	STATIC_SEAL::FC04_TWO_CAP_P1	SELECTOR_COMPLETION_CROSS_ROW	SELECTOR_APPLICATION_NOT_PHYSICAL_BRANCH	NO_COMPLETE_GLOBAL_CONNECTOR
SRC04:0041	SRC04	udt_global_metric_assembly_atlas_2026-07-22/SELECTOR_MATRIX.tsv	STATIC_SEAL::FC05_TWO_CAP_P_GT1	SELECTOR_COMPLETION_CROSS_ROW	SELECTOR_APPLICATION_NOT_PHYSICAL_BRANCH	NO_COMPLETE_GLOBAL_CONNECTOR
SRC04:0042	SRC04	udt_global_metric_assembly_atlas_2026-07-22/SELECTOR_MATRIX.tsv	STATIC_SEAL::FC06_NONPRIMITIVE_CAP	SELECTOR_COMPLETION_CROSS_ROW	SELECTOR_APPLICATION_NOT_PHYSICAL_BRANCH	NO_COMPLETE_GLOBAL_CONNECTOR
SRC04:0043	SRC04	udt_global_metric_assembly_atlas_2026-07-22/SELECTOR_MATRIX.tsv	STATIC_SEAL::FC07_PERIODIC_TORUS_BUNDLE	SELECTOR_COMPLETION_CROSS_ROW	SELECTOR_APPLICATION_NOT_PHYSICAL_BRANCH	NO_COMPLETE_GLOBAL_CONNECTOR
SRC04:0044	SRC04	udt_global_metric_assembly_atlas_2026-07-22/SELECTOR_MATRIX.tsv	STATIC_SEAL::FC08_MIRROR_DOUBLE	SELECTOR_COMPLETION_CROSS_ROW	SELECTOR_APPLICATION_NOT_PHYSICAL_BRANCH	NO_COMPLETE_GLOBAL_CONNECTOR
SRC04:0045	SRC04	udt_global_metric_assembly_atlas_2026-07-22/SELECTOR_MATRIX.tsv	STATIC_SEAL::FC09_NONORIENTABLE_GLUE	SELECTOR_COMPLETION_CROSS_ROW	SELECTOR_APPLICATION_NOT_PHYSICAL_BRANCH	NO_COMPLETE_GLOBAL_CONNECTOR
