primary_class	positive_nodes	negative_nodes	numerically_zero_nodes	minimum_s	maximum_s	minimum_abs_node_s	transition_count_0_fibers	transition_count_1_fibers	transition_count_2_fibers	transition_count_3plus_fibers	base_positive_nodes	base_negative_nodes	base_positive_components	base_negative_components	apex_all_negative	sampled_null_components	sampled_positive_components	sampled_negative_components	all_root_min	all_root_max	rising_root_min	rising_root_max	falling_root_min	falling_root_max	level	sheet_id	group_id	carrier_id	mask_id	chart	u_nodes	simplex_denominator	simplex_nodes	t_nodes	total_nodes	fibers	zero_threshold	status	cross_resolution_status
ONE_OR_TWO_TRANSITION_FAMILIES__TWO_SAMPLED_NULL_COMPONENTS	14158	12167	0	-0.0077508862582243874	0.025666274813582336	1.5795937045626511e-07	0	378	27	0	378	27	1	1	True	2	1	2	0.0011967968815163746	0.8564994021292901	0.0011967968815163746	0.074701791028664505	0.10207840909028142	0.8564994021292901	L1	R13_3_M8_J1	R13_3_M8	R13_3	M8	J1_GENERATOR_COEFFICIENT_BARYCENTRIC	9	8	45	65	26325	405	1.4210854715202004e-14	OBSERVED_BOUNDED_LATTICE	QUALITATIVE_CLASS_REPRODUCED
ONE_OR_TWO_TRANSITION_FAMILIES__TWO_SAMPLED_NULL_COMPONENTS	14242	12083	0	-0.0074157353293651997	0.023163833588315412	1.7277598409755996e-07	0	375	30	0	375	30	1	1	True	2	1	2	0.00040724614384955564	0.85951798200814544	0.00040724614384955564	0.074845586167876177	0.10071674223980349	0.85951798200814544	L1	R13_3_M9_J1	R13_3_M9	R13_3	M9	J1_GENERATOR_COEFFICIENT_BARYCENTRIC	9	8	45	65	26325	405	1.4210854715202004e-14	OBSERVED_BOUNDED_LATTICE	QUALITATIVE_CLASS_REPRODUCED
ONE_OR_TWO_TRANSITION_FAMILIES__TWO_SAMPLED_NULL_COMPONENTS	14188	12137	0	-0.0075861757251944779	0.026079499035020832	1.8715372015001581e-08	0	377	28	0	377	28	1	1	True	2	1	2	0.0012205663804059448	0.86346828805513565	0.0012205663804059448	0.074895513876786404	0.097931789751235759	0.86346828805513565	L1	R13_3_MA_J1	R13_3_MA	R13_3	MA	J1_GENERATOR_COEFFICIENT_BARYCENTRIC	9	8	45	65	26325	405	1.4210854715202004e-14	OBSERVED_BOUNDED_LATTICE	QUALITATIVE_CLASS_REPRODUCED
ONE_OR_TWO_TRANSITION_FAMILIES__TWO_SAMPLED_NULL_COMPONENTS	14272	12053	0	-0.0072744932617658555	0.023577057809753908	9.7807780590229492e-08	0	374	31	0	374	31	1	1	True	2	1	2	0.0016667424935273881	0.86792034056307277	0.0016667424935273881	0.075038779867473732	0.096541731739501604	0.86792034056307277	L1	R13_3_MB_J1	R13_3_MB	R13_3	MB	J1_GENERATOR_COEFFICIENT_BARYCENTRIC	9	8	45	65	26325	405	1.4210854715202004e-14	OBSERVED_BOUNDED_LATTICE	QUALITATIVE_CLASS_REPRODUCED
ONE_OR_TWO_TRANSITION_FAMILIES__TWO_SAMPLED_NULL_COMPONENTS	14141	12184	0	-0.0081275740882551829	0.024588035578320407	2.8665268883824546e-07	0	378	27	0	378	27	1	1	True	2	1	2	0.0017548099650027628	0.85839944562285808	0.0017548099650027628	0.074651355335325034	0.1046243533556425	0.85839944562285808	L1	R13_3_MC_J1	R13_3_MC	R13_3	MC	J1_GENERATOR_COEFFICIENT_BARYCENTRIC	9	8	45	65	26325	405	1.4210854715202004e-14	OBSERVED_BOUNDED_LATTICE	QUALITATIVE_CLASS_REPRODUCED
ONE_OR_TWO_TRANSITION_FAMILIES__TWO_SAMPLED_NULL_COMPONENTS	14214	12111	0	-0.0077423525563553126	0.022233914535055861	2.6234600405592411e-08	0	376	29	0	376	29	1	1	True	2	1	2	0.0012636586849542279	0.86006264859274095	0.0012636586849542279	0.07479509440436552	0.10330078929107003	0.86006264859274095	L1	R13_3_MD_J1	R13_3_MD	R13_3	MD	J1_GENERATOR_COEFFICIENT_BARYCENTRIC	9	8	45	65	26325	405	1.4210854715202004e-14	OBSERVED_BOUNDED_LATTICE	QUALITATIVE_CLASS_REPRODUCED
ONE_OR_TWO_TRANSITION_FAMILIES__TWO_SAMPLED_NULL_COMPONENTS	14164	12161	0	-0.0079309273232767621	0.025001259799758903	1.3236469646068475e-07	0	377	28	0	377	28	1	1	True	2	1	2	0.0019008665567732848	0.86080119225493046	0.0019008665567732848	0.07484518210344096	0.10054870573352293	0.86080119225493046	L1	R13_3_ME_J1	R13_3_ME	R13_3	ME	J1_GENERATOR_COEFFICIENT_BARYCENTRIC	9	8	45	65	26325	405	1.4210854715202004e-14	OBSERVED_BOUNDED_LATTICE	QUALITATIVE_CLASS_REPRODUCED
ONE_OR_TWO_TRANSITION_FAMILIES__TWO_SAMPLED_NULL_COMPONENTS	14243	12082	0	-0.0075777300814237423	0.022647138756494357	1.2776062320373838e-07	0	374	31	0	374	31	1	1	True	2	1	2	0.0014756397232478858	0.86245529953100541	0.0014756397232478858	0.074988392598375725	0.099198367507756166	0.86245529953100541	L1	R13_3_MF_J1	R13_3_MF	R13_3	MF	J1_GENERATOR_COEFFICIENT_BARYCENTRIC	9	8	45	65	26325	405	1.4210854715202004e-14	OBSERVED_BOUNDED_LATTICE	QUALITATIVE_CLASS_REPRODUCED
ONE_OR_TWO_TRANSITION_FAMILIES__TWO_SAMPLED_NULL_COMPONENTS	14158	12167	0	-0.00086120958424715471	0.0028518083126202586	1.7551041161891937e-08	0	378	27	0	378	27	1	1	True	2	1	2	0.0011967968815164663	0.8564994021292901	0.0011967968815164663	0.074701791028664505	0.10207840909028144	0.8564994021292901	L1	R14_1_M8_J1	R14_1_M8	R14_1	M8	J1_GENERATOR_COEFFICIENT_BARYCENTRIC	9	8	45	65	26325	405	1.4210854715202004e-14	OBSERVED_BOUNDED_LATTICE	QUALITATIVE_CLASS_REPRODUCED
ONE_OR_TWO_TRANSITION_FAMILIES__TWO_SAMPLED_NULL_COMPONENTS	14142	12183	0	-0.00087491606672115388	0.002691826196080058	6.6021861785885936e-09	0	379	26	0	379	26	1	1	True	2	1	2	0.0024082942042548132	0.8560226609402477	0.0024082942042548132	0.07465316216223776	0.10257095565704788	0.8560226609402477	L1	R14_1_M9_J1	R14_1_M9	R14_1	M9	J1_GENERATOR_COEFFICIENT_BARYCENTRIC	9	8	45	65	26325	405	1.4210854715202004e-14	OBSERVED_BOUNDED_LATTICE	QUALITATIVE_CLASS_REPRODUCED
ONE_OR_TWO_TRANSITION_FAMILIES__TWO_SAMPLED_NULL_COMPONENTS	14163	12162	0	-0.00085509604823738432	0.0028666724375343579	1.9707758400149775e-09	0	378	27	0	378	27	1	1	True	2	1	2	0.0020955333108425632	0.85814549147971919	0.0020955333108425632	0.074766600233323405	0.1006958223206325	0.85814549147971919	L1	R14_1_MA_J1	R14_1_MA	R14_1	MA	J1_GENERATOR_COEFFICIENT_BARYCENTRIC	9	8	45	65	26325	405	1.4210854715202004e-14	OBSERVED_BOUNDED_LATTICE	QUALITATIVE_CLASS_REPRODUCED
ONE_OR_TWO_TRANSITION_FAMILIES__TWO_SAMPLED_NULL_COMPONENTS	14150	12175	0	-0.00086806010532029289	0.0027066903209941573	5.6196203745613753e-10	0	378	27	0	378	27	1	1	True	2	1	2	0.00061563872055658342	0.85695467828255478	0.00061563872055658342	0.074718026827334208	0.10119194078840157	0.85695467828255478	L1	R14_1_MB_J1	R14_1_MB	R14_1	MB	J1_GENERATOR_COEFFICIENT_BARYCENTRIC	9	8	45	65	26325	405	1.4210854715202004e-14	OBSERVED_BOUNDED_LATTICE	QUALITATIVE_CLASS_REPRODUCED
ONE_OR_TWO_TRANSITION_FAMILIES__TWO_SAMPLED_NULL_COMPONENTS	14181	12144	0	-0.00084796297654503587	0.002912479735440213	5.7420974514680651e-09	0	378	27	0	378	27	1	1	True	2	1	2	0.00094114603148487495	0.85907402862465643	0.00094114603148487495	0.07471999951831039	0.10117835542146886	0.85907402862465643	L1	R14_1_MC_J1	R14_1_MC	R14_1	MC	J1_GENERATOR_COEFFICIENT_BARYCENTRIC	9	8	45	65	26325	405	1.4210854715202004e-14	OBSERVED_BOUNDED_LATTICE	QUALITATIVE_CLASS_REPRODUCED
ONE_OR_TWO_TRANSITION_FAMILIES__TWO_SAMPLED_NULL_COMPONENTS	14171	12154	0	-0.00086051094752891068	0.0027491480620943582	9.1286354627004838e-09	0	379	26	0	379	26	1	1	True	2	1	2	0.0026479303142626499	0.85789211668851451	0.0026479303142626499	0.074671359564738291	0.10167447335597861	0.85789211668851451	L1	R14_1_MD_J1	R14_1_MD	R14_1	MD	J1_GENERATOR_COEFFICIENT_BARYCENTRIC	9	8	45	65	26325	405	1.4210854715202004e-14	OBSERVED_BOUNDED_LATTICE	QUALITATIVE_CLASS_REPRODUCED
ONE_OR_TWO_TRANSITION_FAMILIES__TWO_SAMPLED_NULL_COMPONENTS	14184	12141	0	-0.00084195958058992432	0.0029273438603543128	3.7053978088424054e-09	0	378	27	0	378	27	1	1	True	2	1	2	0.0018410289923574139	0.86169844951603369	0.0018410289923574139	0.074784802718466103	0.099787177881754424	0.86169844951603369	L1	R14_1_ME_J1	R14_1_ME	R14_1	ME	J1_GENERATOR_COEFFICIENT_BARYCENTRIC	9	8	45	65	26325	405	1.4210854715202004e-14	OBSERVED_BOUNDED_LATTICE	QUALITATIVE_CLASS_REPRODUCED
ONE_OR_TWO_TRANSITION_FAMILIES__TWO_SAMPLED_NULL_COMPONENTS	14173	12152	0	-0.00085450210071583903	0.0027640121870084575	2.4568713367331988e-09	0	378	27	0	378	27	1	1	True	2	1	2	0.0003621045187502425	0.86050924926450723	0.0003621045187502425	0.074736218222514486	0.10028690474760379	0.86050924926450723	L1	R14_1_MF_J1	R14_1_MF	R14_1	MF	J1_GENERATOR_COEFFICIENT_BARYCENTRIC	9	8	45	65	26325	405	1.4210854715202004e-14	OBSERVED_BOUNDED_LATTICE	QUALITATIVE_CLASS_REPRODUCED
ONE_OR_TWO_TRANSITION_FAMILIES__TWO_SAMPLED_NULL_COMPONENTS	14158	12167	0	-0.0077508862582243874	0.025666274813582336	1.5795937045626511e-07	0	378	27	0	378	27	1	1	True	2	1	2	0.0011967968815163746	0.8564994021292901	0.0011967968815163746	0.074701791028664505	0.10207840909028142	0.8564994021292901	L1	R14_3_M8_J1	R14_3_M8	R14_3	M8	J1_GENERATOR_COEFFICIENT_BARYCENTRIC	9	8	45	65	26325	405	1.4210854715202004e-14	OBSERVED_BOUNDED_LATTICE	QUALITATIVE_CLASS_REPRODUCED
ONE_OR_TWO_TRANSITION_FAMILIES__TWO_SAMPLED_NULL_COMPONENTS	14097	12228	0	-0.0081333058839074875	0.02152660598094213	6.0573772183054875e-09	0	380	25	0	380	25	1	1	True	2	1	2	0.00034616621889467769	0.8550761209381027	0.00034616621889467769	0.074555740074639262	0.10355022612862129	0.8550761209381027	L1	R14_3_M9_J1	R14_3_M9	R14_3	M9	J1_GENERATOR_COEFFICIENT_BARYCENTRIC	9	8	45	65	26325	405	1.4210854715202004e-14	OBSERVED_BOUNDED_LATTICE	QUALITATIVE_CLASS_REPRODUCED
ONE_OR_TWO_TRANSITION_FAMILIES__TWO_SAMPLED_NULL_COMPONENTS	14188	12137	0	-0.0075861757251944779	0.026079499035020832	1.8715372015001581e-08	0	377	28	0	377	28	1	1	True	2	1	2	0.0012205663804059448	0.86346828805513565	0.0012205663804059448	0.074895513876786404	0.097931789751235759	0.86346828805513565	L1	R14_3_MA_J1	R14_3_MA	R14_3	MA	J1_GENERATOR_COEFFICIENT_BARYCENTRIC	9	8	45	65	26325	405	1.4210854715202004e-14	OBSERVED_BOUNDED_LATTICE	QUALITATIVE_CLASS_REPRODUCED
ONE_OR_TWO_TRANSITION_FAMILIES__TWO_SAMPLED_NULL_COMPONENTS	14133	12192	0	-0.0079373839834565273	0.021939830202380627	1.2337094362352351e-07	0	379	26	0	379	26	1	1	True	2	1	2	0.00092352369880208021	0.85981952055081878	0.00092352369880208021	0.074749960066555265	0.099435125576754518	0.85981952055081878	L1	R14_3_MB_J1	R14_3_MB	R14_3	MB	J1_GENERATOR_COEFFICIENT_BARYCENTRIC	9	8	45	65	26325	405	1.4210854715202004e-14	OBSERVED_BOUNDED_LATTICE	QUALITATIVE_CLASS_REPRODUCED
ONE_OR_TWO_TRANSITION_FAMILIES__TWO_SAMPLED_NULL_COMPONENTS	14228	12097	0	-0.0074020330407038089	0.027324332830751849	1.8398897907232666e-07	0	378	27	0	378	27	1	1	True	2	1	2	0.00042066618830478023	0.86622826758422122	0.00042066618830478023	0.074756371853417741	0.099370107061743096	0.86622826758422122	L1	R14_3_MC_J1	R14_3_MC	R14_3	MC	J1_GENERATOR_COEFFICIENT_BARYCENTRIC	9	8	45	65	26325	405	1.4210854715202004e-14	OBSERVED_BOUNDED_LATTICE	QUALITATIVE_CLASS_REPRODUCED
ONE_OR_TWO_TRANSITION_FAMILIES__TWO_SAMPLED_NULL_COMPONENTS	14166	12159	0	-0.007729792772418499	0.022924082964034184	1.350203278285703e-07	0	381	24	0	381	24	1	1	True	2	1	2	0.0032661497562484275	0.86264350303812654	0.0032661497562484275	0.074610219952245704	0.10087415985619531	0.86264350303812654	L1	R14_3_MD_J1	R14_3_MD	R14_3	MD	J1_GENERATOR_COEFFICIENT_BARYCENTRIC	9	8	45	65	26325	405	1.4210854715202004e-14	OBSERVED_BOUNDED_LATTICE	QUALITATIVE_CLASS_REPRODUCED
ONE_OR_TWO_TRANSITION_FAMILIES__TWO_SAMPLED_NULL_COMPONENTS	14267	12058	0	-0.007263051179087392	0.027737557052190345	1.6201347122690377e-07	0	377	28	0	377	28	1	1	True	2	1	2	0.00026786539282996078	0.87479867181127768	0.00026786539282996078	0.074950040566276313	0.095146479221642793	0.87479867181127768	L1	R14_3_ME_J1	R14_3_ME	R14_3	ME	J1_GENERATOR_COEFFICIENT_BARYCENTRIC	9	8	45	65	26325	405	1.4210854715202004e-14	OBSERVED_BOUNDED_LATTICE	QUALITATIVE_CLASS_REPRODUCED
ONE_OR_TWO_TRANSITION_FAMILIES__TWO_SAMPLED_NULL_COMPONENTS	14215	12110	0	-0.0075682622194164217	0.02333730718547268	4.4633876624159633e-07	0	379	26	0	379	26	1	1	True	2	1	2	0.0017781298457853749	0.87062536267963897	0.0017781298457853749	0.07480438572698897	0.096683056018007821	0.87062536267963897	L1	R14_3_MF_J1	R14_3_MF	R14_3	MF	J1_GENERATOR_COEFFICIENT_BARYCENTRIC	9	8	45	65	26325	405	1.4210854715202004e-14	OBSERVED_BOUNDED_LATTICE	QUALITATIVE_CLASS_REPRODUCED
ONE_OR_TWO_TRANSITION_FAMILIES__TWO_SAMPLED_NULL_COMPONENTS	14158	12167	0	-0.00086120958424715471	0.0028518083126202586	1.7551041161891937e-08	0	378	27	0	378	27	1	1	True	2	1	2	0.0011967968815164663	0.8564994021292901	0.0011967968815164663	0.074701791028664505	0.10207840909028144	0.8564994021292901	L1	R15_1_M8_J1	R15_1_M8	R15_1	M8	J1_GENERATOR_COEFFICIENT_BARYCENTRIC	9	8	45	65	26325	405	1.4210854715202004e-14	OBSERVED_BOUNDED_LATTICE	QUALITATIVE_CLASS_REPRODUCED
ONE_OR_TWO_TRANSITION_FAMILIES__TWO_SAMPLED_NULL_COMPONENTS	14169	12156	0	-0.00084620565095823333	0.0027115992324687876	1.8151581771676348e-08	0	378	27	0	378	27	1	1	True	2	1	2	0.0023626275177274429	0.85770254186679096	0.0023626275177274429	0.074748293998802201	0.10163073667288064	0.85770254186679096	L1	R15_1_M9_J1	R15_1_M9	R15_1	M9	J1_GENERATOR_COEFFICIENT_BARYCENTRIC	9	8	45	65	26325	405	1.4210854715202004e-14	OBSERVED_BOUNDED_LATTICE	QUALITATIVE_CLASS_REPRODUCED
ONE_OR_TWO_TRANSITION_FAMILIES__TWO_SAMPLED_NULL_COMPONENTS	14192	12133	0	-0.00085039952408469518	0.0028573658139803061	1.3327653804629403e-08	0	378	27	0	378	27	1	1	True	2	1	2	0.0013737077956824766	0.86069657089908813	0.0013737077956824766	0.074745897020222801	0.10285498902009323	0.86069657089908813	L1	R15_1_MA_J1	R15_1_MA	R15_1	MA	J1_GENERATOR_COEFFICIENT_BARYCENTRIC	9	8	45	65	26325	405	1.4210854715202004e-14	OBSERVED_BOUNDED_LATTICE	QUALITATIVE_CLASS_REPRODUCED
ONE_OR_TWO_TRANSITION_FAMILIES__TWO_SAMPLED_NULL_COMPONENTS	14196	12129	0	-0.00083550573085043264	0.0027171567338288355	9.9013391665109967e-09	0	378	27	0	378	27	1	1	True	2	1	2	0.0025337237648595263	0.86292517982031991	0.0025337237648595263	0.074792363414115992	0.10240506155709113	0.86292517982031991	L1	R15_1_MB_J1	R15_1_MB	R15_1	MB	J1_GENERATOR_COEFFICIENT_BARYCENTRIC	9	8	45	65	26325	405	1.4210854715202004e-14	OBSERVED_BOUNDED_LATTICE	QUALITATIVE_CLASS_REPRODUCED
ONE_OR_TWO_TRANSITION_FAMILIES__TWO_SAMPLED_NULL_COMPONENTS	14132	12193	0	-0.00086677172864012904	0.0027957486637022544	8.0973971428670955e-10	0	379	26	0	379	26	1	1	True	2	1	2	0.0029478691840187266	0.85670466284969105	0.0029478691840187266	0.074689270908558661	0.10121049611571262	0.85670466284969105	L1	R15_1_MC_J1	R15_1_MC	R15_1	MC	J1_GENERATOR_COEFFICIENT_BARYCENTRIC	9	8	45	65	26325	405	1.4210854715202004e-14	OBSERVED_BOUNDED_LATTICE	QUALITATIVE_CLASS_REPRODUCED
ONE_OR_TWO_TRANSITION_FAMILIES__TWO_SAMPLED_NULL_COMPONENTS	14139	12186	0	-0.0008507797597934279	0.0026590928539940526	3.4017110502610327e-09	0	378	27	0	378	27	1	1	True	2	1	2	0.0010431536816955663	0.85655443605540993	0.0010431536816955663	0.074735798402947307	0.10076003336760334	0.85655443605540993	L1	R15_1_MD_J1	R15_1_MD	R15_1	MD	J1_GENERATOR_COEFFICIENT_BARYCENTRIC	9	8	45	65	26325	405	1.4210854715202004e-14	OBSERVED_BOUNDED_LATTICE	QUALITATIVE_CLASS_REPRODUCED
ONE_OR_TWO_TRANSITION_FAMILIES__TWO_SAMPLED_NULL_COMPONENTS	14165	12160	0	-0.00085500285191246028	0.0028013061650623023	3.6598644401287313e-08	0	378	27	0	378	27	1	1	True	2	1	2	5.4357426425928261e-05	0.85823888393677994	5.4357426425928261e-05	0.07473339576535587	0.1019842737568903	0.85823888393677994	L1	R15_1_ME_J1	R15_1_ME	R15_1	ME	J1_GENERATOR_COEFFICIENT_BARYCENTRIC	9	8	45	65	26325	405	1.4210854715202004e-14	OBSERVED_BOUNDED_LATTICE	QUALITATIVE_CLASS_REPRODUCED
ONE_OR_TWO_TRANSITION_FAMILIES__TWO_SAMPLED_NULL_COMPONENTS	14175	12150	0	-0.00084007983968562721	0.0026646503553541005	4.0122757903719899e-09	0	378	27	0	378	27	1	1	True	2	1	2	0.0012206719826075144	0.86046000150805424	0.0012206719826075144	0.074779886720898942	0.1015315588446665	0.86046000150805424	L1	R15_1_MF_J1	R15_1_MF	R15_1	MF	J1_GENERATOR_COEFFICIENT_BARYCENTRIC	9	8	45	65	26325	405	1.4210854715202004e-14	OBSERVED_BOUNDED_LATTICE	QUALITATIVE_CLASS_REPRODUCED
ONE_OR_TWO_TRANSITION_FAMILIES__TWO_SAMPLED_NULL_COMPONENTS	14158	12167	0	-0.0077508862582243874	0.025666274813582336	1.5795937045626511e-07	0	378	27	0	378	27	1	1	True	2	1	2	0.0011967968815163746	0.8564994021292901	0.0011967968815163746	0.074701791028664505	0.10207840909028142	0.8564994021292901	L1	R15_3_M8_J1	R15_3_M8	R15_3	M8	J1_GENERATOR_COEFFICIENT_BARYCENTRIC	9	8	45	65	26325	405	1.4210854715202004e-14	OBSERVED_BOUNDED_LATTICE	QUALITATIVE_CLASS_REPRODUCED
ONE_OR_TWO_TRANSITION_FAMILIES__TWO_SAMPLED_NULL_COMPONENTS	14176	12149	0	-0.0073627812780513672	0.022141929838112112	1.8202664310844763e-07	0	377	28	0	377	28	1	1	True	2	1	2	0.0020896418012468425	0.86222021979844454	0.0020896418012468425	0.074841137400142088	0.10073238114679141	0.86222021979844454	L1	R15_3_M9_J1	R15_3_M9	R15_3	M9	J1_GENERATOR_COEFFICIENT_BARYCENTRIC	9	8	45	65	26325	405	1.4210854715202004e-14	OBSERVED_BOUNDED_LATTICE	QUALITATIVE_CLASS_REPRODUCED
ONE_OR_TWO_TRANSITION_FAMILIES__TWO_SAMPLED_NULL_COMPONENTS	14269	12056	0	-0.0074496799453432861	0.025821052363159291	5.0783618951665317e-08	0	378	27	0	378	27	1	1	True	2	1	2	0.0017220072388866967	0.87193220091231349	0.0017220072388866967	0.074834125452991479	0.10447054982282998	0.87193220091231349	L1	R15_3_MA_J1	R15_3_MA	R15_3	MA	J1_GENERATOR_COEFFICIENT_BARYCENTRIC	9	8	45	65	26325	405	1.4210854715202004e-14	OBSERVED_BOUNDED_LATTICE	QUALITATIVE_CLASS_REPRODUCED
ONE_OR_TWO_TRANSITION_FAMILIES__TWO_SAMPLED_NULL_COMPONENTS	14301	12024	0	-0.007100224671904124	0.022296707387689074	4.7971768947340581e-08	0	377	28	0	377	28	1	1	True	2	1	2	0.0025222960096515268	0.87955246749535665	0.0025222960096515268	0.074973140689116452	0.10310408294601514	0.87955246749535665	L1	R15_3_MB_J1	R15_3_MB	R15_3	MB	J1_GENERATOR_COEFFICIENT_BARYCENTRIC	9	8	45	65	26325	405	1.4210854715202004e-14	OBSERVED_BOUNDED_LATTICE	QUALITATIVE_CLASS_REPRODUCED
ONE_OR_TWO_TRANSITION_FAMILIES__TWO_SAMPLED_NULL_COMPONENTS	14089	12236	0	-0.0079077562395540625	0.024172574367292622	9.4675704557698435e-08	0	379	26	0	379	26	1	1	True	2	1	2	0.00065828620950636344	0.85711702535541945	0.00065828620950636344	0.074664157938235817	0.099470532101937362	0.85711702535541945	L1	R15_3_MC_J1	R15_3_MC	R15_3	MC	J1_GENERATOR_COEFFICIENT_BARYCENTRIC	9	8	45	65	26325	405	1.4210854715202004e-14	OBSERVED_BOUNDED_LATTICE	QUALITATIVE_CLASS_REPRODUCED
ONE_OR_TWO_TRANSITION_FAMILIES__TWO_SAMPLED_NULL_COMPONENTS	14111	12214	0	-0.0074738090610557894	0.020913393469980113	5.5283413405738942e-08	0	378	27	0	378	27	1	1	True	2	1	2	0.00068246884024995315	0.85668688468768106	0.00068246884024995315	0.074803725438820162	0.098099243318405818	0.85668688468768106	L1	R15_3_MD_J1	R15_3_MD	R15_3	MD	J1_GENERATOR_COEFFICIENT_BARYCENTRIC	9	8	45	65	26325	405	1.4210854715202004e-14	OBSERVED_BOUNDED_LATTICE	QUALITATIVE_CLASS_REPRODUCED
ONE_OR_TWO_TRANSITION_FAMILIES__TWO_SAMPLED_NULL_COMPONENTS	14202	12123	0	-0.0075667679799410886	0.024327351916869577	2.0419869313912761e-07	0	379	26	0	379	26	1	1	True	2	1	2	0.00014381343038847585	0.86444598387063043	0.00014381343038847585	0.074796662485513921	0.10183765473546506	0.86444598387063043	L1	R15_3_ME_J1	R15_3_ME	R15_3	ME	J1_GENERATOR_COEFFICIENT_BARYCENTRIC	9	8	45	65	26325	405	1.4210854715202004e-14	OBSERVED_BOUNDED_LATTICE	QUALITATIVE_CLASS_REPRODUCED
ONE_OR_TWO_TRANSITION_FAMILIES__TWO_SAMPLED_NULL_COMPONENTS	14232	12093	0	-0.0071827130911386776	0.021068171019557075	2.9285948237093475e-07	0	378	27	0	378	27	1	1	True	2	1	2	0.0012139290133060001	0.87170232488724597	0.0012139290133060001	0.074935899856127669	0.10044600565106522	0.87170232488724597	L1	R15_3_MF_J1	R15_3_MF	R15_3	MF	J1_GENERATOR_COEFFICIENT_BARYCENTRIC	9	8	45	65	26325	405	1.4210854715202004e-14	OBSERVED_BOUNDED_LATTICE	QUALITATIVE_CLASS_REPRODUCED
ONE_OR_TWO_TRANSITION_FAMILIES__TWO_SAMPLED_NULL_COMPONENTS	14158	12167	0	-0.01205872649909439	0.039931251461621443	2.4575110288524611e-07	0	378	27	0	378	27	1	1	True	2	1	2	0.0011967968815165021	0.8564994021292901	0.0011967968815165021	0.074701791028664505	0.10207840909028142	0.8564994021292901	L1	V001_M8_J1	V001_M8	V001	M8	J1_GENERATOR_COEFFICIENT_BARYCENTRIC	9	8	45	65	26325	405	1.4210854715202004e-14	OBSERVED_BOUNDED_LATTICE	QUALITATIVE_CLASS_REPRODUCED
ONE_OR_TWO_TRANSITION_FAMILIES__TWO_SAMPLED_NULL_COMPONENTS	14160	12165	0	-0.012035118258497152	0.035415992102584642	5.5195283325207983e-08	0	378	27	0	378	27	1	1	True	2	1	2	0.00095748003753471061	0.85625737440152472	0.00095748003753471061	0.074700083537923234	0.10213230320675358	0.85625737440152472	L1	V001_M9_J1	V001_M9	V001	M9	J1_GENERATOR_COEFFICIENT_BARYCENTRIC	9	8	45	65	26325	405	1.4210854715202004e-14	OBSERVED_BOUNDED_LATTICE	QUALITATIVE_CLASS_REPRODUCED
ONE_OR_TWO_TRANSITION_FAMILIES__TWO_SAMPLED_NULL_COMPONENTS	14139	12186	0	-0.012168602436782196	0.03979038433338155	3.7925068948900829e-07	0	378	27	0	378	27	1	1	True	2	1	2	0.0010954087139396613	0.85800553798023826	0.0010954087139396613	0.07475360725432463	0.098723687668615182	0.85800553798023826	L1	V001_MA_J1	V001_MA	V001	MA	J1_GENERATOR_COEFFICIENT_BARYCENTRIC	9	8	45	65	26325	405	1.4210854715202004e-14	OBSERVED_BOUNDED_LATTICE	QUALITATIVE_CLASS_REPRODUCED
ONE_OR_TWO_TRANSITION_FAMILIES__TWO_SAMPLED_NULL_COMPONENTS	14140	12185	0	-0.012146536386169847	0.035275124974344756	2.0621544945839503e-07	0	378	27	0	378	27	1	1	True	2	1	2	0.00085185371272363821	0.85761674079038619	0.00085185371272363821	0.07475189123396353	0.098779745085647686	0.85761674079038619	L1	V001_MB_J1	V001_MB	V001	MB	J1_GENERATOR_COEFFICIENT_BARYCENTRIC	9	8	45	65	26325	405	1.4210854715202004e-14	OBSERVED_BOUNDED_LATTICE	QUALITATIVE_CLASS_REPRODUCED
ONE_OR_TWO_TRANSITION_FAMILIES__TWO_SAMPLED_NULL_COMPONENTS	14167	12158	0	-0.01187082586783152	0.041888123548995931	9.8658756808567803e-08	0	375	30	0	375	30	1	1	True	2	1	2	0.00058980192830418118	0.86298617302744751	0.00058980192830418118	0.074739618527943225	0.10531178331276914	0.86298617302744751	L1	V001_MC_J1	V001_MC	V001	MC	J1_GENERATOR_COEFFICIENT_BARYCENTRIC	9	8	45	65	26325	405	1.4210854715202004e-14	OBSERVED_BOUNDED_LATTICE	QUALITATIVE_CLASS_REPRODUCED
ONE_OR_TWO_TRANSITION_FAMILIES__TWO_SAMPLED_NULL_COMPONENTS	14161	12164	0	-0.011851214915302142	0.037073200965293984	1.8256172967551654e-07	0	376	29	0	376	29	1	1	True	2	1	2	0.00081687677468094528	0.86375139814640933	0.00081687677468094528	0.07473780858991852	0.10535942910271373	0.86375139814640933	L1	V001_MD_J1	V001_MD	V001	MD	J1_GENERATOR_COEFFICIENT_BARYCENTRIC	9	8	45	65	26325	405	1.4210854715202004e-14	OBSERVED_BOUNDED_LATTICE	QUALITATIVE_CLASS_REPRODUCED
