completion_id	direction_id	sector	aligned_local_B_effect	nonaligned_local_B_effect	global_observer_rest_distance_effect	global_descent_status	unresolved_requirement	selection_status	xmax_consequence	evidence
FC06_NONPRIMITIVE_CAP	D05_MIX_DEPTH_TO_ANGULAR_2	BASE_ANGULAR_MIXING	NONE_EXACT	POSSIBLE_IF_DPHI_HAS_ANGULAR_COMPONENT	POSSIBLE_IF_GLOBAL_EXTENSION_DESCENDS	REGULAR_COMPLEMENT_ONLY__SINGULAR_DESCENT_BLOCKED	singular_stratum_resolution_or_admissible_completion	NOT_SELECTED	DOES_NOT_SELECT_FINITE_OR_NUMERICAL_XMAX	udt_angular_generator_branch_census_2026-07-23/BRANCH_GENERATOR_ATLAS.tsv:FC06_NONPRIMITIVE_CAP;udt_two_observer_separation_selector_audit_2026-07-24/COMPLETION_DESCENT_ATLAS.tsv:FC06_NONPRIMITIVE_CAP
FC06_NONPRIMITIVE_CAP	D06_MIX_CLOCK_TO_ANGULAR_3	BASE_ANGULAR_MIXING	NONE_EXACT	NONE_IN_FIXED_FOUNDED_REST_SLICE	NO_EFFECT_IN_FIXED_FOUNDED_REST_SLICE__OTHER_OBSERVER_COMPARISON_OPEN	REGULAR_COMPLEMENT_ONLY__SINGULAR_DESCENT_BLOCKED	singular_stratum_resolution_or_admissible_completion	NOT_SELECTED	DOES_NOT_SELECT_FINITE_OR_NUMERICAL_XMAX	udt_angular_generator_branch_census_2026-07-23/BRANCH_GENERATOR_ATLAS.tsv:FC06_NONPRIMITIVE_CAP;udt_two_observer_separation_selector_audit_2026-07-24/COMPLETION_DESCENT_ATLAS.tsv:FC06_NONPRIMITIVE_CAP
FC06_NONPRIMITIVE_CAP	D07_MIX_DEPTH_TO_ANGULAR_3	BASE_ANGULAR_MIXING	NONE_EXACT	POSSIBLE_IF_DPHI_HAS_ANGULAR_COMPONENT	POSSIBLE_IF_GLOBAL_EXTENSION_DESCENDS	REGULAR_COMPLEMENT_ONLY__SINGULAR_DESCENT_BLOCKED	singular_stratum_resolution_or_admissible_completion	NOT_SELECTED	DOES_NOT_SELECT_FINITE_OR_NUMERICAL_XMAX	udt_angular_generator_branch_census_2026-07-23/BRANCH_GENERATOR_ATLAS.tsv:FC06_NONPRIMITIVE_CAP;udt_two_observer_separation_selector_audit_2026-07-24/COMPLETION_DESCENT_ATLAS.tsv:FC06_NONPRIMITIVE_CAP
FC07_PERIODIC_TORUS_BUNDLE	D01_ANGULAR_TRACE	ANGULAR	NONE_EXACT	POSSIBLE_IF_DPHI_HAS_ANGULAR_COMPONENT	POSSIBLE_IF_GLOBAL_EXTENSION_DESCENDS	OPEN_MONODROMY_DESCENT	GL2Z_monodromy_centralizer_and_periodic_profile	NOT_SELECTED	DOES_NOT_SELECT_FINITE_OR_NUMERICAL_XMAX	udt_angular_generator_branch_census_2026-07-23/BRANCH_GENERATOR_ATLAS.tsv:FC07_PERIODIC_TORUS_BUNDLE;udt_two_observer_separation_selector_audit_2026-07-24/COMPLETION_DESCENT_ATLAS.tsv:FC07_PERIODIC_TORUS_BUNDLE
FC07_PERIODIC_TORUS_BUNDLE	D02_ANGULAR_RECIPROCAL	ANGULAR	NONE_EXACT	POSSIBLE_IF_DPHI_HAS_ANGULAR_COMPONENT	POSSIBLE_IF_GLOBAL_EXTENSION_DESCENDS	OPEN_MONODROMY_DESCENT	GL2Z_monodromy_centralizer_and_periodic_profile	NOT_SELECTED	DOES_NOT_SELECT_FINITE_OR_NUMERICAL_XMAX	udt_angular_generator_branch_census_2026-07-23/BRANCH_GENERATOR_ATLAS.tsv:FC07_PERIODIC_TORUS_BUNDLE;udt_two_observer_separation_selector_audit_2026-07-24/COMPLETION_DESCENT_ATLAS.tsv:FC07_PERIODIC_TORUS_BUNDLE
FC07_PERIODIC_TORUS_BUNDLE	D03_ANGULAR_SHEAR	ANGULAR	NONE_EXACT	POSSIBLE_IF_DPHI_HAS_ANGULAR_COMPONENT	POSSIBLE_IF_GLOBAL_EXTENSION_DESCENDS	OPEN_MONODROMY_DESCENT	GL2Z_monodromy_centralizer_and_periodic_profile	NOT_SELECTED	DOES_NOT_SELECT_FINITE_OR_NUMERICAL_XMAX	udt_angular_generator_branch_census_2026-07-23/BRANCH_GENERATOR_ATLAS.tsv:FC07_PERIODIC_TORUS_BUNDLE;udt_two_observer_separation_selector_audit_2026-07-24/COMPLETION_DESCENT_ATLAS.tsv:FC07_PERIODIC_TORUS_BUNDLE
FC07_PERIODIC_TORUS_BUNDLE	D04_MIX_CLOCK_TO_ANGULAR_2	BASE_ANGULAR_MIXING	NONE_EXACT	NONE_IN_FIXED_FOUNDED_REST_SLICE	NO_EFFECT_IN_FIXED_FOUNDED_REST_SLICE__OTHER_OBSERVER_COMPARISON_OPEN	OPEN_MONODROMY_DESCENT	GL2Z_equivariant_mixing_cocycle_and_periodic_profile	NOT_SELECTED	DOES_NOT_SELECT_FINITE_OR_NUMERICAL_XMAX	udt_angular_generator_branch_census_2026-07-23/BRANCH_GENERATOR_ATLAS.tsv:FC07_PERIODIC_TORUS_BUNDLE;udt_two_observer_separation_selector_audit_2026-07-24/COMPLETION_DESCENT_ATLAS.tsv:FC07_PERIODIC_TORUS_BUNDLE
FC07_PERIODIC_TORUS_BUNDLE	D05_MIX_DEPTH_TO_ANGULAR_2	BASE_ANGULAR_MIXING	NONE_EXACT	POSSIBLE_IF_DPHI_HAS_ANGULAR_COMPONENT	POSSIBLE_IF_GLOBAL_EXTENSION_DESCENDS	OPEN_MONODROMY_DESCENT	GL2Z_equivariant_mixing_cocycle_and_periodic_profile	NOT_SELECTED	DOES_NOT_SELECT_FINITE_OR_NUMERICAL_XMAX	udt_angular_generator_branch_census_2026-07-23/BRANCH_GENERATOR_ATLAS.tsv:FC07_PERIODIC_TORUS_BUNDLE;udt_two_observer_separation_selector_audit_2026-07-24/COMPLETION_DESCENT_ATLAS.tsv:FC07_PERIODIC_TORUS_BUNDLE
FC07_PERIODIC_TORUS_BUNDLE	D06_MIX_CLOCK_TO_ANGULAR_3	BASE_ANGULAR_MIXING	NONE_EXACT	NONE_IN_FIXED_FOUNDED_REST_SLICE	NO_EFFECT_IN_FIXED_FOUNDED_REST_SLICE__OTHER_OBSERVER_COMPARISON_OPEN	OPEN_MONODROMY_DESCENT	GL2Z_equivariant_mixing_cocycle_and_periodic_profile	NOT_SELECTED	DOES_NOT_SELECT_FINITE_OR_NUMERICAL_XMAX	udt_angular_generator_branch_census_2026-07-23/BRANCH_GENERATOR_ATLAS.tsv:FC07_PERIODIC_TORUS_BUNDLE;udt_two_observer_separation_selector_audit_2026-07-24/COMPLETION_DESCENT_ATLAS.tsv:FC07_PERIODIC_TORUS_BUNDLE
FC07_PERIODIC_TORUS_BUNDLE	D07_MIX_DEPTH_TO_ANGULAR_3	BASE_ANGULAR_MIXING	NONE_EXACT	POSSIBLE_IF_DPHI_HAS_ANGULAR_COMPONENT	POSSIBLE_IF_GLOBAL_EXTENSION_DESCENDS	OPEN_MONODROMY_DESCENT	GL2Z_equivariant_mixing_cocycle_and_periodic_profile	NOT_SELECTED	DOES_NOT_SELECT_FINITE_OR_NUMERICAL_XMAX	udt_angular_generator_branch_census_2026-07-23/BRANCH_GENERATOR_ATLAS.tsv:FC07_PERIODIC_TORUS_BUNDLE;udt_two_observer_separation_selector_audit_2026-07-24/COMPLETION_DESCENT_ATLAS.tsv:FC07_PERIODIC_TORUS_BUNDLE
FC08_MIRROR_DOUBLE	D01_ANGULAR_TRACE	ANGULAR	NONE_EXACT	POSSIBLE_IF_DPHI_HAS_ANGULAR_COMPONENT	POSSIBLE_IF_GLOBAL_EXTENSION_DESCENDS	OPEN_LIFT_PARITY_DESCENT	chosen_mirror_lift_and_direction_parity	NOT_SELECTED	DOES_NOT_SELECT_FINITE_OR_NUMERICAL_XMAX	udt_angular_generator_branch_census_2026-07-23/BRANCH_GENERATOR_ATLAS.tsv:FC08_MIRROR_DOUBLE;udt_two_observer_separation_selector_audit_2026-07-24/COMPLETION_DESCENT_ATLAS.tsv:FC08_MIRROR_DOUBLE
FC08_MIRROR_DOUBLE	D02_ANGULAR_RECIPROCAL	ANGULAR	NONE_EXACT	POSSIBLE_IF_DPHI_HAS_ANGULAR_COMPONENT	POSSIBLE_IF_GLOBAL_EXTENSION_DESCENDS	OPEN_LIFT_PARITY_DESCENT	chosen_mirror_lift_and_direction_parity	NOT_SELECTED	DOES_NOT_SELECT_FINITE_OR_NUMERICAL_XMAX	udt_angular_generator_branch_census_2026-07-23/BRANCH_GENERATOR_ATLAS.tsv:FC08_MIRROR_DOUBLE;udt_two_observer_separation_selector_audit_2026-07-24/COMPLETION_DESCENT_ATLAS.tsv:FC08_MIRROR_DOUBLE
FC08_MIRROR_DOUBLE	D03_ANGULAR_SHEAR	ANGULAR	NONE_EXACT	POSSIBLE_IF_DPHI_HAS_ANGULAR_COMPONENT	POSSIBLE_IF_GLOBAL_EXTENSION_DESCENDS	OPEN_LIFT_PARITY_DESCENT	chosen_mirror_lift_and_direction_parity	NOT_SELECTED	DOES_NOT_SELECT_FINITE_OR_NUMERICAL_XMAX	udt_angular_generator_branch_census_2026-07-23/BRANCH_GENERATOR_ATLAS.tsv:FC08_MIRROR_DOUBLE;udt_two_observer_separation_selector_audit_2026-07-24/COMPLETION_DESCENT_ATLAS.tsv:FC08_MIRROR_DOUBLE
FC08_MIRROR_DOUBLE	D04_MIX_CLOCK_TO_ANGULAR_2	BASE_ANGULAR_MIXING	NONE_EXACT	NONE_IN_FIXED_FOUNDED_REST_SLICE	NO_EFFECT_IN_FIXED_FOUNDED_REST_SLICE__OTHER_OBSERVER_COMPARISON_OPEN	OPEN_LIFT_PARITY_DESCENT	chosen_mirror_lift_and_direction_parity	NOT_SELECTED	DOES_NOT_SELECT_FINITE_OR_NUMERICAL_XMAX	udt_angular_generator_branch_census_2026-07-23/BRANCH_GENERATOR_ATLAS.tsv:FC08_MIRROR_DOUBLE;udt_two_observer_separation_selector_audit_2026-07-24/COMPLETION_DESCENT_ATLAS.tsv:FC08_MIRROR_DOUBLE
FC08_MIRROR_DOUBLE	D05_MIX_DEPTH_TO_ANGULAR_2	BASE_ANGULAR_MIXING	NONE_EXACT	POSSIBLE_IF_DPHI_HAS_ANGULAR_COMPONENT	POSSIBLE_IF_GLOBAL_EXTENSION_DESCENDS	OPEN_LIFT_PARITY_DESCENT	chosen_mirror_lift_and_direction_parity	NOT_SELECTED	DOES_NOT_SELECT_FINITE_OR_NUMERICAL_XMAX	udt_angular_generator_branch_census_2026-07-23/BRANCH_GENERATOR_ATLAS.tsv:FC08_MIRROR_DOUBLE;udt_two_observer_separation_selector_audit_2026-07-24/COMPLETION_DESCENT_ATLAS.tsv:FC08_MIRROR_DOUBLE
FC08_MIRROR_DOUBLE	D06_MIX_CLOCK_TO_ANGULAR_3	BASE_ANGULAR_MIXING	NONE_EXACT	NONE_IN_FIXED_FOUNDED_REST_SLICE	NO_EFFECT_IN_FIXED_FOUNDED_REST_SLICE__OTHER_OBSERVER_COMPARISON_OPEN	OPEN_LIFT_PARITY_DESCENT	chosen_mirror_lift_and_direction_parity	NOT_SELECTED	DOES_NOT_SELECT_FINITE_OR_NUMERICAL_XMAX	udt_angular_generator_branch_census_2026-07-23/BRANCH_GENERATOR_ATLAS.tsv:FC08_MIRROR_DOUBLE;udt_two_observer_separation_selector_audit_2026-07-24/COMPLETION_DESCENT_ATLAS.tsv:FC08_MIRROR_DOUBLE
FC08_MIRROR_DOUBLE	D07_MIX_DEPTH_TO_ANGULAR_3	BASE_ANGULAR_MIXING	NONE_EXACT	POSSIBLE_IF_DPHI_HAS_ANGULAR_COMPONENT	POSSIBLE_IF_GLOBAL_EXTENSION_DESCENDS	OPEN_LIFT_PARITY_DESCENT	chosen_mirror_lift_and_direction_parity	NOT_SELECTED	DOES_NOT_SELECT_FINITE_OR_NUMERICAL_XMAX	udt_angular_generator_branch_census_2026-07-23/BRANCH_GENERATOR_ATLAS.tsv:FC08_MIRROR_DOUBLE;udt_two_observer_separation_selector_audit_2026-07-24/COMPLETION_DESCENT_ATLAS.tsv:FC08_MIRROR_DOUBLE
FC09_NONORIENTABLE_GLUE	D01_ANGULAR_TRACE	ANGULAR	NONE_EXACT	POSSIBLE_IF_DPHI_HAS_ANGULAR_COMPONENT	POSSIBLE_IF_GLOBAL_EXTENSION_DESCENDS	OPEN_NONORIENTABLE_DESCENT	signed_monomial_normalizer_data	NOT_SELECTED	DOES_NOT_SELECT_FINITE_OR_NUMERICAL_XMAX	udt_angular_generator_branch_census_2026-07-23/BRANCH_GENERATOR_ATLAS.tsv:FC09_NONORIENTABLE_GLUE;udt_two_observer_separation_selector_audit_2026-07-24/COMPLETION_DESCENT_ATLAS.tsv:FC09_NONORIENTABLE_GLUE
FC09_NONORIENTABLE_GLUE	D02_ANGULAR_RECIPROCAL	ANGULAR	NONE_EXACT	POSSIBLE_IF_DPHI_HAS_ANGULAR_COMPONENT	POSSIBLE_IF_GLOBAL_EXTENSION_DESCENDS	OPEN_NONORIENTABLE_DESCENT	signed_monomial_normalizer_data	NOT_SELECTED	DOES_NOT_SELECT_FINITE_OR_NUMERICAL_XMAX	udt_angular_generator_branch_census_2026-07-23/BRANCH_GENERATOR_ATLAS.tsv:FC09_NONORIENTABLE_GLUE;udt_two_observer_separation_selector_audit_2026-07-24/COMPLETION_DESCENT_ATLAS.tsv:FC09_NONORIENTABLE_GLUE
FC09_NONORIENTABLE_GLUE	D03_ANGULAR_SHEAR	ANGULAR	NONE_EXACT	POSSIBLE_IF_DPHI_HAS_ANGULAR_COMPONENT	POSSIBLE_IF_GLOBAL_EXTENSION_DESCENDS	OPEN_NONORIENTABLE_DESCENT	signed_monomial_normalizer_data	NOT_SELECTED	DOES_NOT_SELECT_FINITE_OR_NUMERICAL_XMAX	udt_angular_generator_branch_census_2026-07-23/BRANCH_GENERATOR_ATLAS.tsv:FC09_NONORIENTABLE_GLUE;udt_two_observer_separation_selector_audit_2026-07-24/COMPLETION_DESCENT_ATLAS.tsv:FC09_NONORIENTABLE_GLUE
FC09_NONORIENTABLE_GLUE	D04_MIX_CLOCK_TO_ANGULAR_2	BASE_ANGULAR_MIXING	NONE_EXACT	NONE_IN_FIXED_FOUNDED_REST_SLICE	NO_EFFECT_IN_FIXED_FOUNDED_REST_SLICE__OTHER_OBSERVER_COMPARISON_OPEN	OPEN_NONORIENTABLE_DESCENT	orientation_twisted_mixing_cocycle	NOT_SELECTED	DOES_NOT_SELECT_FINITE_OR_NUMERICAL_XMAX	udt_angular_generator_branch_census_2026-07-23/BRANCH_GENERATOR_ATLAS.tsv:FC09_NONORIENTABLE_GLUE;udt_two_observer_separation_selector_audit_2026-07-24/COMPLETION_DESCENT_ATLAS.tsv:FC09_NONORIENTABLE_GLUE
FC09_NONORIENTABLE_GLUE	D05_MIX_DEPTH_TO_ANGULAR_2	BASE_ANGULAR_MIXING	NONE_EXACT	POSSIBLE_IF_DPHI_HAS_ANGULAR_COMPONENT	POSSIBLE_IF_GLOBAL_EXTENSION_DESCENDS	OPEN_NONORIENTABLE_DESCENT	orientation_twisted_mixing_cocycle	NOT_SELECTED	DOES_NOT_SELECT_FINITE_OR_NUMERICAL_XMAX	udt_angular_generator_branch_census_2026-07-23/BRANCH_GENERATOR_ATLAS.tsv:FC09_NONORIENTABLE_GLUE;udt_two_observer_separation_selector_audit_2026-07-24/COMPLETION_DESCENT_ATLAS.tsv:FC09_NONORIENTABLE_GLUE
FC09_NONORIENTABLE_GLUE	D06_MIX_CLOCK_TO_ANGULAR_3	BASE_ANGULAR_MIXING	NONE_EXACT	NONE_IN_FIXED_FOUNDED_REST_SLICE	NO_EFFECT_IN_FIXED_FOUNDED_REST_SLICE__OTHER_OBSERVER_COMPARISON_OPEN	OPEN_NONORIENTABLE_DESCENT	orientation_twisted_mixing_cocycle	NOT_SELECTED	DOES_NOT_SELECT_FINITE_OR_NUMERICAL_XMAX	udt_angular_generator_branch_census_2026-07-23/BRANCH_GENERATOR_ATLAS.tsv:FC09_NONORIENTABLE_GLUE;udt_two_observer_separation_selector_audit_2026-07-24/COMPLETION_DESCENT_ATLAS.tsv:FC09_NONORIENTABLE_GLUE
FC09_NONORIENTABLE_GLUE	D07_MIX_DEPTH_TO_ANGULAR_3	BASE_ANGULAR_MIXING	NONE_EXACT	POSSIBLE_IF_DPHI_HAS_ANGULAR_COMPONENT	POSSIBLE_IF_GLOBAL_EXTENSION_DESCENDS	OPEN_NONORIENTABLE_DESCENT	orientation_twisted_mixing_cocycle	NOT_SELECTED	DOES_NOT_SELECT_FINITE_OR_NUMERICAL_XMAX	udt_angular_generator_branch_census_2026-07-23/BRANCH_GENERATOR_ATLAS.tsv:FC09_NONORIENTABLE_GLUE;udt_two_observer_separation_selector_audit_2026-07-24/COMPLETION_DESCENT_ATLAS.tsv:FC09_NONORIENTABLE_GLUE
FC10_STRATIFIED_PROJECTOR	D01_ANGULAR_TRACE	ANGULAR	NONE_EXACT	POSSIBLE_IF_DPHI_HAS_ANGULAR_COMPONENT	POSSIBLE_IF_GLOBAL_EXTENSION_DESCENDS	STRATUM_LOCAL_ONLY__TRANSITION_OPEN	rank_transition_extension_data	NOT_SELECTED	DOES_NOT_SELECT_FINITE_OR_NUMERICAL_XMAX	udt_angular_generator_branch_census_2026-07-23/BRANCH_GENERATOR_ATLAS.tsv:FC10_STRATIFIED_PROJECTOR;udt_two_observer_separation_selector_audit_2026-07-24/COMPLETION_DESCENT_ATLAS.tsv:FC10_STRATIFIED_PROJECTOR
FC10_STRATIFIED_PROJECTOR	D02_ANGULAR_RECIPROCAL	ANGULAR	NONE_EXACT	POSSIBLE_IF_DPHI_HAS_ANGULAR_COMPONENT	POSSIBLE_IF_GLOBAL_EXTENSION_DESCENDS	STRATUM_LOCAL_ONLY__TRANSITION_OPEN	rank_transition_extension_data	NOT_SELECTED	DOES_NOT_SELECT_FINITE_OR_NUMERICAL_XMAX	udt_angular_generator_branch_census_2026-07-23/BRANCH_GENERATOR_ATLAS.tsv:FC10_STRATIFIED_PROJECTOR;udt_two_observer_separation_selector_audit_2026-07-24/COMPLETION_DESCENT_ATLAS.tsv:FC10_STRATIFIED_PROJECTOR
FC10_STRATIFIED_PROJECTOR	D03_ANGULAR_SHEAR	ANGULAR	NONE_EXACT	POSSIBLE_IF_DPHI_HAS_ANGULAR_COMPONENT	POSSIBLE_IF_GLOBAL_EXTENSION_DESCENDS	STRATUM_LOCAL_ONLY__TRANSITION_OPEN	rank_transition_extension_data	NOT_SELECTED	DOES_NOT_SELECT_FINITE_OR_NUMERICAL_XMAX	udt_angular_generator_branch_census_2026-07-23/BRANCH_GENERATOR_ATLAS.tsv:FC10_STRATIFIED_PROJECTOR;udt_two_observer_separation_selector_audit_2026-07-24/COMPLETION_DESCENT_ATLAS.tsv:FC10_STRATIFIED_PROJECTOR
FC10_STRATIFIED_PROJECTOR	D04_MIX_CLOCK_TO_ANGULAR_2	BASE_ANGULAR_MIXING	NONE_EXACT	NONE_IN_FIXED_FOUNDED_REST_SLICE	NO_EFFECT_IN_FIXED_FOUNDED_REST_SLICE__OTHER_OBSERVER_COMPARISON_OPEN	STRATUM_LOCAL_ONLY__TRANSITION_OPEN	rank_transition_extension_data	NOT_SELECTED	DOES_NOT_SELECT_FINITE_OR_NUMERICAL_XMAX	udt_angular_generator_branch_census_2026-07-23/BRANCH_GENERATOR_ATLAS.tsv:FC10_STRATIFIED_PROJECTOR;udt_two_observer_separation_selector_audit_2026-07-24/COMPLETION_DESCENT_ATLAS.tsv:FC10_STRATIFIED_PROJECTOR
FC10_STRATIFIED_PROJECTOR	D05_MIX_DEPTH_TO_ANGULAR_2	BASE_ANGULAR_MIXING	NONE_EXACT	POSSIBLE_IF_DPHI_HAS_ANGULAR_COMPONENT	POSSIBLE_IF_GLOBAL_EXTENSION_DESCENDS	STRATUM_LOCAL_ONLY__TRANSITION_OPEN	rank_transition_extension_data	NOT_SELECTED	DOES_NOT_SELECT_FINITE_OR_NUMERICAL_XMAX	udt_angular_generator_branch_census_2026-07-23/BRANCH_GENERATOR_ATLAS.tsv:FC10_STRATIFIED_PROJECTOR;udt_two_observer_separation_selector_audit_2026-07-24/COMPLETION_DESCENT_ATLAS.tsv:FC10_STRATIFIED_PROJECTOR
FC10_STRATIFIED_PROJECTOR	D06_MIX_CLOCK_TO_ANGULAR_3	BASE_ANGULAR_MIXING	NONE_EXACT	NONE_IN_FIXED_FOUNDED_REST_SLICE	NO_EFFECT_IN_FIXED_FOUNDED_REST_SLICE__OTHER_OBSERVER_COMPARISON_OPEN	STRATUM_LOCAL_ONLY__TRANSITION_OPEN	rank_transition_extension_data	NOT_SELECTED	DOES_NOT_SELECT_FINITE_OR_NUMERICAL_XMAX	udt_angular_generator_branch_census_2026-07-23/BRANCH_GENERATOR_ATLAS.tsv:FC10_STRATIFIED_PROJECTOR;udt_two_observer_separation_selector_audit_2026-07-24/COMPLETION_DESCENT_ATLAS.tsv:FC10_STRATIFIED_PROJECTOR
FC10_STRATIFIED_PROJECTOR	D07_MIX_DEPTH_TO_ANGULAR_3	BASE_ANGULAR_MIXING	NONE_EXACT	POSSIBLE_IF_DPHI_HAS_ANGULAR_COMPONENT	POSSIBLE_IF_GLOBAL_EXTENSION_DESCENDS	STRATUM_LOCAL_ONLY__TRANSITION_OPEN	rank_transition_extension_data	NOT_SELECTED	DOES_NOT_SELECT_FINITE_OR_NUMERICAL_XMAX	udt_angular_generator_branch_census_2026-07-23/BRANCH_GENERATOR_ATLAS.tsv:FC10_STRATIFIED_PROJECTOR;udt_two_observer_separation_selector_audit_2026-07-24/COMPLETION_DESCENT_ATLAS.tsv:FC10_STRATIFIED_PROJECTOR
FC11_NONINTEGRABLE_DISTRIBUTION	D01_ANGULAR_TRACE	ANGULAR	NONE_EXACT	POSSIBLE_IF_DPHI_HAS_ANGULAR_COMPONENT	POSSIBLE_IF_GLOBAL_EXTENSION_DESCENDS	INSUFFICIENT_COMPLETE_METRIC_DATA	coframe_connection_and_observer_quotient	NOT_SELECTED	DOES_NOT_SELECT_FINITE_OR_NUMERICAL_XMAX	udt_angular_generator_branch_census_2026-07-23/BRANCH_GENERATOR_ATLAS.tsv:FC11_NONINTEGRABLE_DISTRIBUTION;udt_two_observer_separation_selector_audit_2026-07-24/COMPLETION_DESCENT_ATLAS.tsv:FC11_NONINTEGRABLE_DISTRIBUTION
FC11_NONINTEGRABLE_DISTRIBUTION	D02_ANGULAR_RECIPROCAL	ANGULAR	NONE_EXACT	POSSIBLE_IF_DPHI_HAS_ANGULAR_COMPONENT	POSSIBLE_IF_GLOBAL_EXTENSION_DESCENDS	INSUFFICIENT_COMPLETE_METRIC_DATA	coframe_connection_and_observer_quotient	NOT_SELECTED	DOES_NOT_SELECT_FINITE_OR_NUMERICAL_XMAX	udt_angular_generator_branch_census_2026-07-23/BRANCH_GENERATOR_ATLAS.tsv:FC11_NONINTEGRABLE_DISTRIBUTION;udt_two_observer_separation_selector_audit_2026-07-24/COMPLETION_DESCENT_ATLAS.tsv:FC11_NONINTEGRABLE_DISTRIBUTION
FC11_NONINTEGRABLE_DISTRIBUTION	D03_ANGULAR_SHEAR	ANGULAR	NONE_EXACT	POSSIBLE_IF_DPHI_HAS_ANGULAR_COMPONENT	POSSIBLE_IF_GLOBAL_EXTENSION_DESCENDS	INSUFFICIENT_COMPLETE_METRIC_DATA	coframe_connection_and_observer_quotient	NOT_SELECTED	DOES_NOT_SELECT_FINITE_OR_NUMERICAL_XMAX	udt_angular_generator_branch_census_2026-07-23/BRANCH_GENERATOR_ATLAS.tsv:FC11_NONINTEGRABLE_DISTRIBUTION;udt_two_observer_separation_selector_audit_2026-07-24/COMPLETION_DESCENT_ATLAS.tsv:FC11_NONINTEGRABLE_DISTRIBUTION
FC11_NONINTEGRABLE_DISTRIBUTION	D04_MIX_CLOCK_TO_ANGULAR_2	BASE_ANGULAR_MIXING	NONE_EXACT	NONE_IN_FIXED_FOUNDED_REST_SLICE	NO_EFFECT_IN_FIXED_FOUNDED_REST_SLICE__OTHER_OBSERVER_COMPARISON_OPEN	INSUFFICIENT_COMPLETE_METRIC_DATA	coframe_connection_and_observer_quotient	NOT_SELECTED	DOES_NOT_SELECT_FINITE_OR_NUMERICAL_XMAX	udt_angular_generator_branch_census_2026-07-23/BRANCH_GENERATOR_ATLAS.tsv:FC11_NONINTEGRABLE_DISTRIBUTION;udt_two_observer_separation_selector_audit_2026-07-24/COMPLETION_DESCENT_ATLAS.tsv:FC11_NONINTEGRABLE_DISTRIBUTION
FC11_NONINTEGRABLE_DISTRIBUTION	D05_MIX_DEPTH_TO_ANGULAR_2	BASE_ANGULAR_MIXING	NONE_EXACT	POSSIBLE_IF_DPHI_HAS_ANGULAR_COMPONENT	POSSIBLE_IF_GLOBAL_EXTENSION_DESCENDS	INSUFFICIENT_COMPLETE_METRIC_DATA	coframe_connection_and_observer_quotient	NOT_SELECTED	DOES_NOT_SELECT_FINITE_OR_NUMERICAL_XMAX	udt_angular_generator_branch_census_2026-07-23/BRANCH_GENERATOR_ATLAS.tsv:FC11_NONINTEGRABLE_DISTRIBUTION;udt_two_observer_separation_selector_audit_2026-07-24/COMPLETION_DESCENT_ATLAS.tsv:FC11_NONINTEGRABLE_DISTRIBUTION
FC11_NONINTEGRABLE_DISTRIBUTION	D06_MIX_CLOCK_TO_ANGULAR_3	BASE_ANGULAR_MIXING	NONE_EXACT	NONE_IN_FIXED_FOUNDED_REST_SLICE	NO_EFFECT_IN_FIXED_FOUNDED_REST_SLICE__OTHER_OBSERVER_COMPARISON_OPEN	INSUFFICIENT_COMPLETE_METRIC_DATA	coframe_connection_and_observer_quotient	NOT_SELECTED	DOES_NOT_SELECT_FINITE_OR_NUMERICAL_XMAX	udt_angular_generator_branch_census_2026-07-23/BRANCH_GENERATOR_ATLAS.tsv:FC11_NONINTEGRABLE_DISTRIBUTION;udt_two_observer_separation_selector_audit_2026-07-24/COMPLETION_DESCENT_ATLAS.tsv:FC11_NONINTEGRABLE_DISTRIBUTION
FC11_NONINTEGRABLE_DISTRIBUTION	D07_MIX_DEPTH_TO_ANGULAR_3	BASE_ANGULAR_MIXING	NONE_EXACT	POSSIBLE_IF_DPHI_HAS_ANGULAR_COMPONENT	POSSIBLE_IF_GLOBAL_EXTENSION_DESCENDS	INSUFFICIENT_COMPLETE_METRIC_DATA	coframe_connection_and_observer_quotient	NOT_SELECTED	DOES_NOT_SELECT_FINITE_OR_NUMERICAL_XMAX	udt_angular_generator_branch_census_2026-07-23/BRANCH_GENERATOR_ATLAS.tsv:FC11_NONINTEGRABLE_DISTRIBUTION;udt_two_observer_separation_selector_audit_2026-07-24/COMPLETION_DESCENT_ATLAS.tsv:FC11_NONINTEGRABLE_DISTRIBUTION
FC12_RECIPROCAL_TORIC_DIAGONAL	D01_ANGULAR_TRACE	ANGULAR	NONE_EXACT	POSSIBLE_IF_DPHI_HAS_ANGULAR_COMPONENT	POSSIBLE_IF_GLOBAL_EXTENSION_DESCENDS	CONDITIONAL_REGULAR_INTERIOR__ENDPOINT_OPEN	fixed_integral_T2_basis_and_endpoint_completion	NOT_SELECTED	DOES_NOT_SELECT_FINITE_OR_NUMERICAL_XMAX	udt_angular_generator_branch_census_2026-07-23/BRANCH_GENERATOR_ATLAS.tsv:FC12_RECIPROCAL_TORIC_DIAGONAL;udt_two_observer_separation_selector_audit_2026-07-24/COMPLETION_DESCENT_ATLAS.tsv:FC12_RECIPROCAL_TORIC_DIAGONAL
