basis_count	alpha_index	log10_alpha	alpha	lambda	raw_chi2	edf	gcv
32	73	6.25	1778279.410038923	17238.027669657982	9120.411908288825	3.0018897572311274	3.824072096031735
32	74	6.5	3162277.6601683795	30654.029674634025	9127.958270002682	3.0010632190969244	3.827233539629499
32	75	6.75	5623413.251903491	54511.42980512382	9132.208021948956	3.0005980599568893	3.8290139133380756
32	76	7.0	10000000.0	96936.55323423374	9134.599771723122	3.000336366958199	3.830015902913928
32	77	7.25	17782794.100389227	172380.2766965798	9135.945365050722	3.0001891698470695	3.830579620020431
32	78	7.5	31622776.60168379	306540.2967463402	9136.702241916157	3.0001063833379193	3.8308967027434804
32	79	7.75	56234132.51903491	545114.2980512382	9137.1279264622	3.0000598254282695	3.8310750371781075
32	80	8.0	100000000.0	969365.5323423374	9137.367325895446	3.000033642842235	3.8311753301337816
32	81	8.25	177827941.00389227	1723802.766965798	9137.501956232147	3.000018918928604	3.831231731579609
32	82	8.5	316227766.01683795	3065402.967463402	9137.577666376505	3.000010638948547	3.831263449256843
32	83	8.75	562341325.1903491	5451142.980512382	9137.620241933691	3.0000059827372367	3.8312812856747396
32	84	9.0	1000000000.0	9693655.323423374	9137.644184123179	3.0000033643457025	3.83129131591096
32	85	9.25	1778279410.0389228	17238027.66965798	9137.65764786718	3.000001891912302	3.8312969563530164
32	86	9.5	3162277660.1683793	30654029.67463402	9137.665219106246	3.000001063901003	3.831300128214811
32	87	9.75	5623413251.903491	54511429.80512382	9137.669476732992	3.0000005982756677	3.831301911886346
32	88	10.0	10000000000.0	96936553.23423374	9137.6718709744	3.000000336435185	3.831302914919373
32	89	10.25	17782794100.38923	172380276.6965798	9137.673217355914	3.0000001891914247	3.8313034789665577
32	90	10.5	31622776601.683792	306540296.7463402	9137.673974482064	3.0000001063901616	3.831303796153677
32	91	10.75	56234132519.034904	545114298.0512382	9137.674400245452	3.0000000598275864	3.8313039745211293
32	92	11.0	100000000000.0	969365532.3423374	9137.674639669816	3.000000033643525	3.831304074824526
32	93	11.25	177827941003.89227	1723802766.965798	9137.674774308032	3.0000000189191445	3.8313041312292717
32	94	11.5	316227766016.83795	3065402967.4634023	9137.674850020681	3.000000010639017	3.8313041629479967
32	95	11.75	562341325190.3491	5451142980.5123825	9137.674892597022	3.0000000059827587	3.831304180784743
32	96	12.0	1000000000000.0	9693655323.423374	9137.674916539461	3.0000000033643524	3.8313041908150836
48	0	-12.0	1e-12	2.0251660872337047e-15	2075.012973797632	48.99999999370277	0.9045375722289987
48	1	-11.75	1.7782794100389228e-12	3.601311154836786e-15	2075.012973797636	48.99999998880175	0.9045375722252146
48	2	-11.5	3.1622776601683794e-12	6.404137475789752e-15	2075.0129737976335	48.9999999800864	0.9045375722184814
48	3	-11.25	5.6234132519034904e-12	1.1388345812255556e-14	2075.0129737976376	48.99999996458804	0.9045375722065114
48	4	-11.0	1e-11	2.0251660872337046e-14	2075.012973797633	48.999999937027646	0.9045375721852205
48	5	-10.75	1.7782794100389227e-11	3.601311154836786e-14	2075.012973797638	48.99999988801756	0.904537572147365
48	6	-10.5	3.1622776601683794e-11	6.404137475789752e-14	2075.0129737976376	48.99999980086395	0.9045375720800429
48	7	-10.25	5.6234132519034906e-11	1.1388345812255555e-13	2075.0129737976326	48.99999964588049	0.904537571960324
48	8	-10.0	1e-10	2.025166087233705e-13	2075.0129737976335	48.99999937027671	0.9045375717474347
48	9	-9.75	1.778279410038923e-10	3.601311154836786e-13	2075.012973797636	48.99999888017643	0.9045375713688583
48	10	-9.5	3.1622776601683795e-10	6.404137475789753e-13	2075.012973797638	48.99999800864206	0.9045375706956437
48	11	-9.25	5.623413251903491e-10	1.1388345812255557e-12	2075.012973797642	48.99999645881315	0.9045375694984821
48	12	-9.0	1e-09	2.025166087233705e-12	2075.0129737976654	48.999993702792906	0.9045375673696073
48	13	-8.75	1.7782794100389228e-09	3.6013111548367863e-12	2075.012973797738	48.99998880184603	0.9045375635839085
48	14	-8.5	3.1622776601683795e-09	6.404137475789752e-12	2075.012973797958	48.999980086678995	0.9045375568519838
48	15	-8.25	5.623413251903491e-09	1.1388345812255557e-11	2075.0129737986485	48.99996458894854	0.9045375448810815
48	16	-8.0	1e-08	2.0251660872337048e-11	2075.012973800845	48.99993703051252	0.9045375235945591
48	17	-7.75	1.7782794100389228e-08	3.6013111548367864e-11	2075.0129738077976	48.99988802662927	0.9045374857446022
48	18	-7.5	3.162277660168379e-08	6.404137475789751e-11	2075.0129738297737	48.999800892620485	0.9045374184476327
48	19	-7.25	5.6234132519034905e-08	1.1388345812255555e-10	2075.01297389924	48.99964597115707	0.9045372988090545
48	20	-7.0	1e-07	2.0251660872337048e-10	2075.0129741187925	48.999370563327886	0.904537086166442
48	21	-6.75	1.7782794100389227e-07	3.601311154836786e-10	2075.0129748123804	48.99888108242977	0.9045367083702694
48	22	-6.5	3.162277660168379e-07	6.404137475789751e-10	2075.012977001833	48.99801150497056	0.9045360376219431
48	23	-6.25	5.62341325190349e-07	1.1388345812255556e-09	2075.0129839037636	48.9964678546372	0.9045348482439471
48	24	-6.0	1e-06	2.0251660872337047e-09	2075.0130056082635	48.99373131832581	0.9045327438843049
48	25	-5.75	1.778279410038923e-06	3.6013111548367862e-09	2075.01307356874	48.98889168110144	0.9045290351787557
48	26	-5.5	3.162277660168379e-06	6.404137475789752e-09	2075.013284752423	48.98036870431607	0.9045225438021006
48	27	-5.25	5.623413251903491e-06	1.1388345812255558e-08	2075.013932302513	48.96546944808248	0.9045113175577185
48	28	-5.0	1e-05	2.025166087233705e-08	2075.0158724720727	48.93975332322468	0.9044923000771818
48	29	-4.75	1.778279410038923e-05	3.6013111548367865e-08	2075.02146093317	48.89631120313908	0.9044611826395325
48	30	-4.5	3.1622776601683795e-05	6.404137475789752e-08	2075.036543495542	48.82544015573419	0.9044130217088472
48	31	-4.25	5.623413251903491e-05	1.1388345812255556e-07	2075.0732910197453	48.71578156990869	0.9043443550426384
48	32	-4.0	0.0001	2.025166087233705e-07	2075.1504351313224	48.55783605917441	0.9042560193058281
48	33	-3.75	0.00017782794100389227	3.601311154836786e-07	2075.2838369906153	48.34769744885105	0.904151920992882
48	34	-3.5	0.00031622776601683794	6.404137475789752e-07	2075.469886209777	48.08404608501139	0.9040294806591732
48	35	-3.25	0.0005623413251903491	1.1388345812255558e-06	2075.6863522375857	47.75496693456418	0.9038698408646259
48	36	-3.0	0.001	2.025166087233705e-06	2075.923634759212	47.32504276684043	0.9036415473444835
48	37	-2.75	0.0017782794100389228	3.601311154836786e-06	2076.216618970504	46.73656034414743	0.9033153913678988
48	38	-2.5	0.0031622776601683794	6.404137475789752e-06	2076.644314911756	45.924863641822505	0.9028761258172827
48	39	-2.25	0.005623413251903491	1.1388345812255557e-05	2077.2975425334935	44.834337909315785	0.902320729791619
48	40	-2.0	0.01	2.025166087233705e-05	2078.259702059417	43.4207467614247	0.9016518273269951
48	41	-1.75	0.01778279410038923	3.601311154836786e-05	2079.6607528873483	41.644437121234475	0.9008958204336589
48	42	-1.5	0.03162277660168379	6.404137475789752e-05	2081.779334842152	39.477481348350686	0.9001522787540664
48	43	-1.25	0.05623413251903491	0.00011388345812255556	2085.046394660863	36.93329998722683	0.899617243364634
48	44	-1.0	0.1	0.00020251660872337048	2089.7911985593855	34.092017676948096	0.8994918181952152
48	45	-0.75	0.1778279410038923	0.00036013111548367863	2095.852898458035	31.087925837711442	0.8998056775297408
48	46	-0.5	0.31622776601683794	0.0006404137475789752	2102.528197339832	28.06608661022952	0.9003642741071894
48	47	-0.25	0.5623413251903491	0.0011388345812255556	2108.997868330924	25.14556567209256	0.9009064100404399
48	48	0.0	1.0	0.0020251660872337048	2114.7875663831232	22.406575385090633	0.9012915219148381
48	49	0.25	1.7782794100389228	0.003601311154836786	2119.921192883531	19.893552594894157	0.9015653037270328
48	50	0.5	3.1622776601683795	0.006404137475789752	2124.7937426924022	17.62441936706835	0.901910443014585
48	51	0.75	5.623413251903491	0.011388345812255557	2129.9254542355716	15.59992865777468	0.9025482936746299
48	52	1.0	10.0	0.020251660872337048	2135.825518630539	13.809943467097156	0.9036859647180339
48	53	1.25	17.78279410038923	0.036013111548367865	2143.1298105316237	12.237397256645936	0.9055779702275197
48	54	1.5	31.622776601683793	0.06404137475789752	2152.881089067244	10.861450065272459	0.9086468851063128
48	55	1.75	56.23413251903491	0.11388345812255556	2166.8389298530146	9.659820815307977	0.9136152209919547
48	56	2.0	100.0	0.20251660872337046	2187.884784632766	8.61066926494792	0.9216765823407698
48	57	2.25	177.82794100389228	0.3601311154836786	2220.579205783524	7.694322535335232	0.934730361803291
48	58	2.5	316.22776601683796	0.6404137475789753	2271.817677467307	6.894302999596893	0.9556569875971093
48	59	2.75	562.341325190349	1.1388345812255556	2351.290900245084	6.197315364849829	0.9885099277718352
48	60	3.0	1000.0	2.0251660872337047	2472.8446436629483	5.591847012770778	1.0390848439130145
48	61	3.25	1778.2794100389228	3.6013111548367864	2660.553710737095	5.066473392234948	1.1174675672475627
48	62	3.5	3162.2776601683795	6.404137475789752	2960.120273377924	4.610471781747208	1.2428143645480938
48	63	3.75	5623.413251903491	11.388345812255556	3443.9037493636492	4.216186083965317	1.4454544595920802
48	64	4.0	10000.0	20.251660872337048	4180.672679740049	3.880642664382915	1.7541934030594168
48	65	4.25	17782.794100389227	36.01311154836786	5154.104116714612	3.605840678121227	2.1621434750823103
48	66	4.5	31622.776601683792	64.04137475789751	6214.626503670653	3.394949730013855	2.6065714332093877
48	67	4.75	56234.13251903491	113.88345812255557	7165.954826490914	3.2454472334040045	3.0052062167467817
48	68	5.0	100000.0	202.51660872337047	7892.410492204161	3.147056001714093	3.3095891711442955
48	69	5.25	177827.94100389228	360.1311154836786	8386.221642421062	3.085930345374363	3.516483011336515
48	70	5.5	316227.7660168379	640.4137475789752	8697.176159512723	3.0494239278600173	3.646759937556721
48	71	5.75	562341.3251903491	1138.8345812255557	8883.94845919306	3.028156907251125	3.72500794247613
48	72	6.0	1000000.0	2025.1660872337047	8993.025615112314	3.015951721053505	3.7707050603242767
48	73	6.25	1778279.410038923	3601.3111548367865	9055.697959910358	3.0090081338683254	3.796961001600539
48	74	6.5	3162277.6601683795	6404.137475789752	9091.372972560403	3.0050777021242383	3.811906619263723
48	75	6.75	5623413.251903491	11388.345812255557	9111.572862523577	3.0028592314567586	3.8203690991312986
48	76	7.0	10000000.0	20251.66087233705	9122.976175638063	3.0016090781470317	3.8251463613480032
48	77	7.25	17782794.100389227	36013.11154836786	9129.402728049636	3.000905235631643	3.827838675521286
48	78	7.5	31622776.60168379	64041.374757897516	9133.021081173621	3.0005091730902445	3.829354533231202
48	79	7.75	56234132.51903491	113883.45812255556	9135.057235678796	3.0002863675680778	3.830207551059671
48	80	8.0	100000000.0	202516.60872337047	9136.20269413952	3.000161048494883	3.830687424442177
48	81	8.25	177827941.00389227	360131.1154836786	9136.846973434484	3.0000905680753394	3.8309573359845004
48	82	8.5	316227766.01683795	640413.7475789753	9137.209322800149	3.0000509313894943	3.8311091370318215
48	83	8.75	562341325.1903491	1138834.5812255556	9137.413100894455	3.0000286412102413	3.831194506926968
48	84	9.0	1000000000.0	2025166.0872337047	9137.527698188285	3.0000161062579296	3.8312425158106147
48	85	9.25	1778279410.0389228	3601311.154836786	9137.592142389718	3.000009057252947	3.831269513779241
48	86	9.5	3162277660.1683793	6404137.475789752	9137.628382472403	3.000005093279806	3.831284696039075
48	87	9.75	5623413251.903491	11388345.812255556	9137.648761909251	3.000002864165568	3.831293233710123
48	88	10.0	10000000000.0	20251660.872337047	9137.660222153305	3.000001610639879	3.8312980348140226
48	89	10.25	17782794100.38923	36013111.548367865	9137.666666736186	3.000000905729749	3.831300734679037
48	90	10.5	31622776601.683792	64041374.75789752	9137.670290795919	3.0000005093293893	3.8313022529265712
48	91	10.75	56234132519.034904	113883458.12255555	9137.672328755893	3.000000286417002	3.8313031067004983
48	92	11.0	100000000000.0	202516608.72337046	9137.67347478544	3.0000001610641287	3.831303586813042
48	93	11.25	177827941003.89227	360131115.4836786	9137.674119245348	3.0000000905730193	3.8313038568002207
48	94	11.5	316227766016.83795	640413747.5789752	9137.674481651833	3.000000050932953	3.831304008625189
48	95	11.75	562341325190.3491	1138834581.2255557	9137.674685447997	3.0000000286417046	3.8313040940026517
48	96	12.0	1000000000000.0	2025166087.2337048	9137.674800051007	3.0000000161064144	3.831304142013929
64	0	-12.0	1e-12	6.649563171769247e-16	2054.4885374547707	64.99999999510379	0.9079540661204116
64	1	-11.75	1.7782794100389228e-12	1.1824781274110366e-15	2054.488537454766	64.99999999129315	0.9079540661174345
64	2	-11.5	3.1622776601683794e-12	2.1027765067964284e-15	2054.4885374547707	64.99999998451682	0.9079540661121464
64	3	-11.25	5.6234132519034904e-12	3.739324165949659e-15	2054.4885374547653	64.99999997246657	0.9079540661027362
64	4	-11.0	1e-11	6.649563171769247e-15	2054.4885374547625	64.99999995103788	0.9079540660860058
64	5	-10.75	1.7782794100389227e-11	1.1824781274110365e-14	2054.48853745477	64.99999991293168	0.9079540660562594
64	6	-10.5	3.1622776601683794e-11	2.1027765067964284e-14	2054.4885374547694	64.99999984516819	0.9079540660033562
64	7	-10.25	5.6234132519034906e-11	3.739324165949659e-14	2054.4885374547684	64.9999997246658	0.9079540659092797
64	8	-10.0	1e-10	6.649563171769248e-14	2054.488537454772	64.99999951037891	0.9079540657419876
64	9	-9.75	1.778279410038923e-10	1.1824781274110366e-13	2054.4885374547694	64.99999912931699	0.9079540654444913
64	10	-9.5	3.1622776601683795e-10	2.1027765067964284e-13	2054.488537454765	64.99999845168277	0.9079540649154603
64	11	-9.25	5.623413251903491e-10	3.73932416594966e-13	2054.488537454769	64.99999724666066	0.9079540639747014
64	12	-9.0	1e-09	6.649563171769248e-13	2054.4885374547766	64.99999510379743	0.9079540623017717
64	13	-8.75	1.7782794100389228e-09	1.1824781274110366e-12	2054.488537454813	64.99999129319676	0.9079540593268516
64	14	-8.5	3.1622776601683795e-09	2.1027765067964286e-12	2054.4885374549062	64.99998451691212	0.907954054036648
64	15	-8.25	5.623413251903491e-09	3.73932416594966e-12	2054.4885374552064	64.99997246687346	0.9079540446293157
64	16	-8.0	1e-08	6.649563171769248e-12	2054.488537456162	64.99995103881861	0.9079540279008573
64	17	-7.75	1.7782794100389228e-08	1.1824781274110366e-11	2054.4885374591663	64.99991293463768	0.9079539981542549
64	18	-7.5	3.162277660168379e-08	2.1027765067964283e-11	2054.488537468689	64.99984517756462	0.9079539452605264
64	19	-7.25	5.6234132519034905e-08	3.739324165949659e-11	2054.488537498775	64.99972469543317	0.9079538512134518
64	20	-7.0	1e-07	6.649563171769247e-11	2054.488537593895	64.99951047260302	0.9079536840118143
64	21	-6.75	1.7782794100389227e-07	1.1824781274110366e-10	2054.4885378945482	64.99912961326422	0.90795338680807
64	22	-6.5	3.162277660168379e-07	2.1027765067964284e-10	2054.4885388444154	64.99845261926833	0.9079528586994818
64	23	-6.25	5.62341325190349e-07	3.739324165949659e-10	2054.4885418433455	64.99724962013273	0.9079519208460283
64	24	-6.0	1e-06	6.649563171769248e-10	2054.488551299644	64.99511314499773	0.9079502570872328
64	25	-5.75	1.778279410038923e-06	1.1824781274110367e-09	2054.4885810512974	64.9913226939153	0.9079473110563
64	26	-5.5	3.162277660168379e-06	2.1027765067964284e-09	2054.4886742894646	64.98460984121601	0.9079421116184517
64	27	-5.25	5.623413251903491e-06	3.73932416594966e-09	2054.488964468442	64.9727587991701	0.907932988001774
64	28	-5.0	1e-05	6.6495631717692485e-09	2054.48985667638	64.95195125726627	0.9079171386229553
64	29	-4.75	1.778279410038923e-05	1.1824781274110367e-08	2054.492542889406	64.91576178921134	0.9078900749486603
64	30	-4.5	3.1622776601683795e-05	2.1027765067964285e-08	2054.500347201999	64.85380896980655	0.9078451640559593
64	31	-4.25	5.623413251903491e-05	3.7393241659496594e-08	2054.5217347254916	64.75041844461086	0.9077739171150565
64	32	-4.0	0.0001	6.649563171769249e-08	2054.5752818616093	64.58431950188948	0.9076679531902049
64	33	-3.75	0.00017782794100389227	1.1824781274110365e-07	2054.6933073902223	64.33065462142045	0.9075221769893276
64	34	-3.5	0.00031622776601683794	2.1027765067964285e-07	2054.9160772343407	63.96445130329206	0.907334930288494
64	35	-3.25	0.0005623413251903491	3.73932416594966e-07	2055.2781744662007	63.4606566844739	0.9071020009883182
64	36	-3.0	0.001	6.649563171769248e-07	2055.812664208405	62.78774562325209	0.9068134888313362
64	37	-2.75	0.0017782794100389228	1.1824781274110366e-06	2056.582858557117	61.90104473348866	0.9064626344625936
64	38	-2.5	0.0031622776601683794	2.1027765067964284e-06	2057.702064745258	60.74224045237145	0.9060541290298929
64	39	-2.25	0.005623413251903491	3.7393241659496597e-06	2059.303692139363	59.2421761944614	0.905593066966434
64	40	-2.0	0.01	6.6495631717692475e-06	2061.4723356584977	57.322421236979395	0.9050558499892725
64	41	-1.75	0.01778279410038923	1.1824781274110367e-05	2064.1911742480365	54.90407801177184	0.9043741710041484
64	42	-1.5	0.03162277660168379	2.1027765067964284e-05	2067.3766458121836	51.93941722297567	0.9034752112700176
64	43	-1.25	0.05623413251903491	3.73932416594966e-05	2071.009181339172	48.45734704189287	0.9023740255691071
64	44	-1.0	0.1	6.649563171769249e-05	2075.2338250349926	44.58462486440848	0.9012324531395162
64	45	-0.75	0.1778279410038923	0.00011824781274110367	2080.331947679122	40.51651470014216	0.9003218836003185
64	46	-0.5	0.31622776601683794	0.00021027765067964285	2086.5279950237173	36.45570757891737	0.8998913204287575
64	47	-0.25	0.5623413251903491	0.00037393241659496593	2093.6656372245534	32.56170176652292	0.8999903730515542
64	48	0.0	1.0	0.0006649563171769248	2101.1141751126543	28.93377079839043	0.9004199065819284
64	49	0.25	1.7782794100389228	0.0011824781274110366	2108.1313417752212	25.620753868374244	0.9008981127637081
64	50	0.5	3.1622776601683795	0.0021027765067964284	2114.3068066621963	22.63788506835487	0.9012626497390246
64	51	0.75	5.623413251903491	0.00373932416594966	2119.717210357561	19.97946867385087	0.9015438865055708
64	52	1.0	10.0	0.006649563171769248	2124.7972196994374	17.62787494252124	0.9019145452266267
64	53	1.25	17.78279410038923	0.011824781274110366	2130.0935539701036	15.559820989011286	0.9025890453772019
64	54	1.5	31.622776601683793	0.021027765067964284	2136.1409551843285	13.74946783284758	0.9037734440937452
64	55	1.75	56.23413251903491	0.0373932416594966	2143.6124861799176	12.16982568967179	0.9057304670553219
64	56	2.0	100.0	0.06649563171769247	2153.6010623124043	10.793984998753853	0.9088992313894084
64	57	2.25	177.82794100389228	0.11824781274110366	2167.934141253115	9.59606475326316	0.9140280569551392
64	58	2.5	316.22776601683796	0.21027765067964285	2189.58867622543	8.552196459454198	0.9223490937330144
64	59	2.75	562.341325190349	0.37393241659496596	2223.2609909856988	7.641649974624927	0.9358178673765758
64	60	3.0	1000.0	0.6649563171769248	2276.01892174381	6.847446518063785	0.9573866394848346
64	61	3.25	1778.2794100389228	1.1824781274110365	2357.7565562852697	6.156047749280919	0.9911938601013749
64	62	3.5	3162.2776601683795	2.1027765067964284	2482.7296321687604	5.55574666519931	1.04320692253409
64	63	3.75	5623.413251903491	3.7393241659496597	2676.052141286595	5.034975555823436	1.123947436294767
64	64	4.0	10000.0	6.649563171769247	2985.2061117541093	4.583061356809719	1.2533179287090446
64	65	4.25	17782.794100389227	11.824781274110364	3483.8320898723564	4.192571753619816	1.462184008043772
64	66	4.5	31622.776601683792	21.027765067964282	4237.996602905803	3.8608474929288135	1.7782167983080746
64	67	4.75	56234.13251903491	37.393241659496596	5222.9369789751345	3.590127460901245	2.190989976874375
64	68	5.0	100000.0	66.49563171769248	6281.980298806801	3.38340135865744	2.634795829258184
64	69	5.25	177827.94100389228	118.24781274110366	7220.8583390731	3.23761258218941	3.0282113818269214
64	70	5.5	316227.7660168379	210.27765067964282	7931.402352199975	3.142081484202765	3.3259260897911016
64	71	5.75	562341.3251903491	373.932416594966	8411.45566666896	3.0829170782725237	3.527055158329856
64	72	6.0	1000000.0	664.9563171769248	8712.582512283841	3.0476533057300808	3.6532144638688417
64	73	6.25	1778279.410038923	1182.4781274110367	8893.031983061677	3.027135556695683	3.7288134420023096
64	74	6.5	3162277.6601683795	2102.7765067964287	8998.273295861669	3.0153689586764423	3.7729035302020026
64	75	6.75	5623413.251903491	3739.32416594966	9058.69438856352	3.0086777057128566	3.798216322187214
64	76	7.0	10000000.0	6649.563171769248	9093.072592701328	3.0048910194390386	3.8126186540527924
64	77	7.25	17782794.100389227	11824.781274110366	9112.533289949648	3.002753975348901	3.820771457580184
64	78	7.5	31622776.60168379	21027.765067964283	9123.517745155765	3.0015498004538474	3.825373244552886
64	79	7.75	56234132.51903491	37393.2416594966	9129.707744818514	3.0008718735010387	3.827966458087861
64	80	8.0	100000000.0	66495.63171769248	9133.192753529647	3.0004904033731754	3.8294264529730686
64	81	8.25	177827941.00389227	118247.81274110365	9135.153821243879	3.000275809791946	3.8302480142293174
64	82	8.5	316227766.01683795	210277.65067964286	9136.257023097764	3.000155110538911	3.8307101847959713
64	83	8.75	562341325.1903491	373932.41659496597	9136.87752956717	3.0000872286382894	3.830970137046284
64	84	9.0	1000000000.0	664956.3171769248	9137.226507267322	3.0000490533977944	3.831116336222285
64	85	9.25	1778279410.0389228	1182478.1274110365	9137.422764902041	3.0000275851099927	3.8311985555267474
64	86	9.5	3162277660.1683793	2102776.5067964285	9137.533132808245	3.000015512360291	3.831244792568031
64	87	9.75	5623413251.903491	3739324.16594966	9137.59519854825	3.0000087232769714	3.831270794113766
64	88	10.0	10000000000.0	6649563.171769247	9137.630101091558	3.0000049054704307	3.8312854160303353
64	89	10.25	17782794100.38923	11824781.274110368	9137.649728364557	3.0000027585523155	3.8312936385929444
64	90	10.5	31622776601.683792	21027765.067964282	9137.660765632529	3.0000015512490945	3.8312982624969782
64	91	10.75	56234132519.034904	37393241.65949659	9137.666972357492	3.000000872331829	3.831300862714772
64	92	11.0	100000000000.0	66495631.71769248	9137.670462659564	3.0000004905483495	3.8313023249264218
64	93	11.25	177827941003.89227	118247812.74110366	9137.672425401965	3.0000002758556445	3.8313031471890064
64	94	11.5	316227766016.83795	210277650.67964286	9137.673529133532	3.00000015512504	3.831303609581408
64	95	11.75	562341325190.3491	373932416.594966	9137.674149807535	3.000000087233224	3.8313038696038184
64	96	12.0	1000000000000.0	664956317.1769248	9137.674498838214	3.000000049054848	3.831304015825181
