profile_id	family	lapse_a	shape	epsilon	endpoint_x	affine	endpoint_psi	D00	D01	D10	D11	det_D	sigma_max	sigma_min	anisotropy_log	polar_rotation	area_ratio_vs_F01	area_log_vs_F01	x1_official_relative
G68_F02_AM_T20	F02	-0.25	TAPERED	0.2	0.45	0.20159003844772239	-0.00485385318598033	0.20159324772761084	2.129045620743209e-23	2.1286209506690132e-23	0.20157200229653927	0.04063555459391678	0.20159324772761084	0.20157200229653927	0.00010539316615201904	1.0558989324608568e-22	1.0000156013346653	1.5601212965715807e-05	nan
G68_F02_AM_T20	F02	-0.25	TAPERED	0.2	0.5	0.25198911771342447	-0.006188520384640379	0.25199573999955877	3.8090499622264575e-23	3.756822026643428e-23	0.2519593977204044	0.06349269487839646	0.25199573999955877	0.2519593977204044	0.00014422823182962498	1.4908275936132912e-22	1.0000099443347397	9.944285295095472e-06	nan
G68_F02_AM_T20	F02	-0.25	TAPERED	0.2	0.55	0.3023876538753714	-0.007314251310394573	0.30239923197708	5.920648089662985e-23	5.920731837454597e-23	0.3023442218527122	0.09142866048096807	0.30239923197708	0.3023442218527122	0.00018192879698387306	1.9579189400531781e-22	1.0000009740105862	9.74010111837511e-07	nan
G68_F02_AM_T20	F02	-0.25	TAPERED	0.2	0.6	0.35278532813671615	-0.008202440978406934	0.3528033588850223	8.449333296654892e-23	8.449610917520383e-23	0.35272686674507747	0.12444322335665296	0.3528033588850223	0.35272686674507747	0.00021683589863546053	2.394991630528691e-22	0.9999901876873908	-9.812360750268512e-06	nan
G68_F02_AM_T20	F02	-0.25	TAPERED	0.2	0.65	0.4031820711138384	-0.00884676571852342	0.4032078410565208	1.125068275664942e-22	1.1250764675317683e-22	0.4031079412032719	0.1625362826853102	0.4032078410565208	0.4031079412032719	0.0002477933731621902	2.79031395962872e-22	0.9999790829272045	-2.091729156051882e-05	nan
G68_F02_AM_T20	F02	-0.25	TAPERED	0.2	0.7	0.4535780241872893	-0.009255651023768395	0.4536124897249261	1.417839834428797e-22	1.417864142119577e-22	0.4534882047668846	0.2057079136251936	0.4536124897249261	0.4534882047668846	0.00027402681879517903	3.1257167168818034e-22	0.9999690245669179	-3.097591283069314e-05	nan
G68_F02_AM_T20	F02	-0.25	TAPERED	0.2	0.75	0.5039734699498502	-0.009447943631045643	0.5040171967547151	1.7074374602637882e-22	1.7074711112823543e-22	0.5038685103861501	0.2539583941378014	0.5040171967547151	0.5038685103861501	0.0002950460922110789	3.3877239155260643e-22	0.9999611769175986	-3.882383603680944e-05	nan
G68_F02_AM_T20	F02	-0.25	TAPERED	0.2	0.8	0.5543687460246491	-0.009450413406599668	0.5544219145589883	1.9775739831909965e-22	1.9776040384967444e-22	0.5542497571186114	0.30728821148555474	0.5544219145589881	0.5542497571186115	0.0003105652397521161	3.5669658550019945e-22	0.9999564733259328	-4.352762138031808e-05	nan
G68_F02_AM_T20	F02	-0.25	TAPERED	0.2	0.85	0.6047641551511449	-0.009296369147247234	0.6048266308296543	2.2117529586712624e-22	2.211784341190795e-22	0.6046328535675989	0.36569805171221054	0.6048266308296543	0.6046328535675989	0.0003204361389750115	3.6568898068473623e-22	0.9999556101505831	-4.439083467542644e-05	nan
G68_F02_AM_T20	F02	-0.25	TAPERED	0.2	0.9	0.6551598848303041	-0.009025005142382355	0.6552313423410202	2.3930833915649575e-22	2.393107896007521e-22	0.6550186927301362	0.42918877729602745	0.6552313423410202	0.6550186927301362	0.00032459394323084356	3.652309865790897e-22	0.9999590595284741	-4.094130960989756e-05	nan
G68_F02_AM_T20	F02	-0.25	TAPERED	0.2	0.95	0.7055559515862021	-0.008681272373921547	0.705636032520217	2.5037849588064326e-22	2.503788820605814e-22	0.7054081392227134	0.4977614006685843	0.7056360325202169	0.7054081392227135	0.0003230137001358902	3.5482723461036953e-22	0.9999670995574322	-3.2900983799194365e-05	nan
G68_F02_AM_T20	F02	-0.25	TAPERED	0.2	1.0	0.7559521880478527	-0.008316171316190748	0.7560406586613013	2.524800667268229e-22	2.524774601322063e-22	0.7558020304383468	0.5714170649101566	0.7560406586613013	0.7558020304383468	0.00031567864389152686	3.33946934255177e-22	0.9999798635927831	-2.013660995704471e-05	3.6403304238483144e-34
G68_F02_AM_S05	F02	-0.25	SIGN_CHANGING	0.05	0.3	0.05039527067385342	-8.839164960384337e-05	0.05039527175607513	2.907426728024541e-27	6.736559501667819e-27	0.050395236408658374	0.0025396816340259904	0.05039527175607513	0.050395236408658374	7.014036818438509e-07	1.3367443545645192e-25	0.999999643397731	-3.5660233262970583e-07	nan
G68_F02_AM_S05	F02	-0.25	SIGN_CHANGING	0.05	0.35	0.10079055481871606	-0.0002311360221956185	0.10079056769280424	3.6008958565225076e-26	3.563162887778049e-26	0.10079031782596548	0.010158713351617233	0.10079056769280424	0.10079031782596548	2.4790727366216437e-06	3.5352146230965563e-25	0.9999983455498173	-1.6544515513462308e-06	nan
G68_F02_AM_S05	F02	-0.25	SIGN_CHANGING	0.05	0.4	0.15118582752323503	-0.00031184427664582385	0.15118587218889315	1.132782575731434e-25	1.1339569507422728e-25	0.1511851231313646	0.02285705470260056	0.15118587218889315	0.1511851231313646	4.954559399971157e-06	7.500416105848142e-25	0.9999961432387695	-3.856768667814551e-06	nan
G68_F02_AM_S05	F02	-0.25	SIGN_CHANGING	0.05	0.45	0.20158109859415868	-0.0002634445722915819	0.2015811782918271	2.559959095918451e-25	2.5485747605005787e-25	0.20157959102049405	0.04063465147749581	0.2015811782918271	0.20157959102049405	7.874135847908842e-06	1.2642920247301225e-24	0.999993376203993	-6.623817944455098e-06	nan
G68_F02_AM_S05	F02	-0.25	SIGN_CHANGING	0.05	0.5	0.2519764754507614	-4.2913894465938506e-05	0.25197652553909167	5.682723880024821e-25	4.066649490621806e-25	0.25197373039859716	0.06349146511296232	0.25197652553909167	0.25197373039859716	1.1092922214445302e-05	1.6139001368962465e-24	0.9999905755291519	-9.424515258667274e-06	nan
G68_F02_AM_S05	F02	-0.25	SIGN_CHANGING	0.05	0.55	0.3023722189100256	0.000380265297435371	0.3023720309608886	8.655186776942566e-25	8.64955731045989e-25	0.30236762564209874	0.09142751306222306	0.3023720309608886	0.30236762564209874	1.4569306781246154e-05	2.8605679179297833e-24	0.9999884241180627	-1.1575948938380758e-05	nan
G68_F02_AM_S05	F02	-0.25	SIGN_CHANGING	0.05	0.6	0.3527687994900583	0.0010299448473326427	0.35276791973020033	1.5140635116749945e-24	1.5145285562011968e-24	0.3527614411212491	0.12444291974537058	0.35276791973020033	0.3527614411212491	1.836524264164844e-05	4.293271784349099e-24	0.9999877479538717	-1.2252121185243998e-05	nan
G68_F02_AM_S05	F02	-0.25	SIGN_CHANGING	0.05	0.65	0.40316695816586146	0.0019265317318142659	0.4031645585985573	2.701766109467043e-24	2.7016710584057505e-24	0.4031554262753065	0.16253797948089715	0.4031645585985573	0.4031554262753065	2.2651858871221265e-05	6.70116209568878e-24	0.9999895221969289	-1.0477857963624865e-05	nan
G68_F02_AM_S05	F02	-0.25	SIGN_CHANGING	0.05	0.7	0.45356777444319785	0.0030889174627924533	0.45356249424921913	4.943485141297254e-24	4.943426801165031e-24	0.453549922095777	0.20571323393229965	0.453562494249219	0.4535499220957771	2.771906373711289e-05	1.0899108422418996e-23	0.9999948871709057	-5.11284216487776e-06	nan
G68_F02_AM_S05	F02	-0.25	SIGN_CHANGING	0.05	0.75	0.5039727444694637	0.004535739930769395	0.5039624985554548	9.165476729660254e-24	9.165699111810724e-24	0.5039453693884185	0.253969567492439	0.5039624985554548	0.5039453693884185	3.3989549209399966e-05	1.818726420732306e-23	1.000005172001484	5.171988109223781e-06	nan
G68_F02_AM_S05	F02	-0.25	SIGN_CHANGING	0.05	0.8	0.5543838722658312	0.006286292534555834	0.5543656230047095	1.6935861822702213e-23	1.6936127078630484e-23	0.5543423192404175	0.30730832516358964	0.5543656230047095	0.5543423192404175	4.203769704796446e-05	3.055046412660874e-23	1.0000219258939183	2.192565354935242e-05	nan
G68_F02_AM_S05	F02	-0.25	SIGN_CHANGING	0.05	0.85	0.6048037778580467	0.008361254439462234	0.6047732650817126	3.078976418286295e-23	3.079038837006223e-23	0.604741446056979	0.3657314588621156	0.6047732650817125	0.6047414460569791	5.261453117972047e-05	5.0912284235815315e-23	1.0000469578261049	4.6956723620662444e-05	nan
G68_F02_AM_S05	F02	-0.25	SIGN_CHANGING	0.05	0.9	0.6552358270319587	0.01078334740050898	0.6551872501740299	5.468195490318636e-23	5.468330750388933e-23	0.6551435639896944	0.4292417101596215	0.6551872501740299	0.6551435639896944	6.667962605999301e-05	8.346210566424244e-23	1.000082386836404	8.238344279492083e-05	nan
G68_F02_AM_S05	F02	-0.25	SIGN_CHANGING	0.05	0.95	0.7056842889481818	0.013577988361667083	0.7056099337620225	9.460735735152779e-23	9.461013078625203e-23	0.7055496474640354	0.49784284001291634	0.7056099337620225	0.7055496474640354	8.544221195947932e-05	1.3408276479588324e-22	1.0001307053830992	0.00013069684189488833	nan
G68_F02_AM_S05	F02	-0.25	SIGN_CHANGING	0.05	1.0	0.7561545298924778	0.016773993105072976	0.7560443302965298	1.5944782214646207e-22	1.59453231155644e-22	0.7559608566690529	0.571539919610745	0.7560443302965298	0.7559608566690529	0.00011041447249171863	2.1090460541262771e-22	1.0001948593188128	0.00019484033620165614	3.744067088643891e-16
G68_F02_AM_S20	F02	-0.25	SIGN_CHANGING	0.2	0.3	0.05039538469422432	-0.00035336401516237407	0.05039540190544059	2.9934172755948117e-25	3.1733537216264837e-25	0.05039483666937728	0.0025396680479123036	0.05039540190544059	0.05039483666937728	1.1216087416862112e-05	6.2969112292839845e-24	0.9999942938654668	-5.706150813259701e-06	nan
G68_F02_AM_S20	F02	-0.25	SIGN_CHANGING	0.2	0.35	0.10079098482973341	-0.0009240613608351235	0.10079119065296782	2.2896413526464488e-24	2.2916287672155477e-24	0.10078719481146926	0.010158461367620615	0.10079119065296782	0.10078719481146926	3.9645535307615154e-05	2.273639940523979e-23	0.9999735408751502	-2.645947489859444e-05	nan
G68_F02_AM_S20	F02	-0.25	SIGN_CHANGING	0.2	0.4	0.15118640202771674	-0.0012467801029368065	0.15118711629362486	7.248122284413179e-24	7.24846986552116e-24	0.15117513646673902	0.022855732937701486	0.15118711629362486	0.15117513646673902	7.924155070771457e-05	4.7943700780982544e-23	0.9999383160244351	-6.168587809959963e-05	nan
G68_F02_AM_S20	F02	-0.25	SIGN_CHANGING	0.2	0.45	0.20158179312884256	-0.001053201711915931	0.20158306760185044	1.6334607177134706e-23	1.6339498313955536e-23	0.20155767982712378	0.04063061539826322	0.20158306760185044	0.20155767982712378	0.00012594993149235854	8.105590667083165e-23	0.9998940508166285	-0.00010595479638267341	nan
G68_F02_AM_S20	F02	-0.25	SIGN_CHANGING	0.2	0.5	0.2519788769051175	-0.00017106599158000246	0.2519796772892308	3.121652119093885e-23	3.116114522614889e-23	0.2519349661650895	0.06348249147215253	0.2519796772892308	0.2519349661650895	0.0001774551497539248	1.2366531127183352e-22	0.9998492406863978	-0.00015077067892981931	nan
G68_F02_AM_S20	F02	-0.25	SIGN_CHANGING	0.2	0.55	0.3023818276845735	0.0015218299028435078	0.3023788183550775	5.535166962131286e-23	5.535564018614384e-23	0.30230834545391827	0.0914116402772344	0.3023788183550775	0.30230834545391827	0.00023308879597962935	1.8306718865850185e-22	0.9998148155322492	-0.00018520161651154648	nan
G68_F02_AM_S20	F02	-0.25	SIGN_CHANGING	0.2	0.6	0.35279817662577334	0.0041207208022766085	0.3527840946114459	9.688636755961975e-23	9.689385827828182e-23	0.35268044838327384	0.12442005267005203	0.3527840946114459	0.35268044838327384	0.00029383823736278165	2.7465483778399953e-22	0.9998039946700619	-0.00019602454149323268	nan
G68_F02_AM_S20	F02	-0.25	SIGN_CHANGING	0.2	0.65	0.4032397808755215	0.0077063943760517515	0.403201373687849	1.7286500110464838e-22	1.7288276794955641e-22	0.40305526741764214	0.16251243749491665	0.403201373687849	0.40305526741764214	0.0003624311772635183	4.287752454023111e-22	0.9998323791191192	-0.00016763493083076658	nan
G68_F02_AM_S20	F02	-0.25	SIGN_CHANGING	0.2	0.7	0.45372390131833307	0.012352409818161492	0.453639393747091	3.1622741880411538e-22	3.162757978608044e-22	0.45343825676700056	0.20569745590151994	0.453639393747091	0.45343825676700056	0.0004434834950966969	6.971965006132859e-22	0.999918188410171	-8.18149365796579e-05	nan
G68_F02_AM_S20	F02	-0.25	SIGN_CHANGING	0.2	0.75	0.5042744243191892	0.01812946465881112	0.5041104708538112	5.8590728659058115e-22	5.860313743582151e-22	0.5038364560093573	0.2539892330721927	0.5041104708538112	0.5038364560093573	0.0005437088876435742	1.1625058558407933e-21	1.0000826052217642	8.260181014072191e-05	nan
G68_F02_AM_S20	F02	-0.25	SIGN_CHANGING	0.2	0.8	0.5549232632334002	0.02510812534456313	0.5546313347488085	1.0811500117570656e-21	1.0814429915621319e-21	0.5542586414481159	0.3074092101024298	0.5546313347488085	0.5542586414481159	0.0006721916920992879	1.9498411355570368e-21	1.0003502188250613	0.00035015751276327073	nan
G68_F02_AM_S20	F02	-0.25	SIGN_CHANGING	0.2	0.85	0.6057119790524957	0.03336055218705516	0.6052241244555454	1.961163890083137e-21	1.9618153095885353e-21	0.6047155084165307	0.36598841412608474	0.6052241244555454	0.6047155084165307	0.000840729661472586	3.241469119152129e-21	1.0007495698760205	0.0007492890888252862	nan
G68_F02_AM_S20	F02	-0.25	SIGN_CHANGING	0.2	0.9	0.6566936653376606	0.042961557960450134	0.6559175808200592	3.4713996890528094e-21	3.4727712027831484e-21	0.6552198872012123	0.4297702433182113	0.6559175808200592	0.6552198872012123	0.0010642571076137435	5.29452373946331e-21	1.0013138065476155	0.0013129442589642232	nan
G68_F02_AM_S20	F02	-0.25	SIGN_CHANGING	0.2	0.95	0.7079351486249661	0.053989192067483795	0.7067484794322443	5.977970669962219e-21	5.980736506170284e-21	0.7057870022908811	0.4988138906721221	0.7067484794322443	0.7057870022908811	0.0013613495764087757	8.462326669559754e-21	1.0020814767966824	0.002079313525200941	nan
G68_F02_AM_S20	F02	-0.25	SIGN_CHANGING	0.2	1.0	0.7595195686309149	0.06652495042843086	0.7577633590998195	1.0011645430800803e-20	1.0017019783308864e-20	0.7564347732286092	0.5731985547016212	0.7577633590998195	0.7564347732286092	0.0017548380014321345	1.3219192592273824e-20	1.0030974707278462	0.003092683448482196	1.0369130834226727e-16
G68_F02_A0_P05	F02	0.0	PERSISTENT	0.05	0.3	0.05000018225606375	-0.00041658517951836905	0.05000018226221266	3.606698024579884e-26	4.3640293010002296e-26	0.05000013018076113	0.002500015622172417	0.05000018226221266	0.05000013018076113	1.0416257760396793e-06	8.728026786210976e-25	1.0000062488689687	6.248849444616434e-06	nan
G68_F02_A0_P05	F02	0.0	PERSISTENT	0.05	0.35	0.1000013092231335	-0.0014282434233781772	0.10000130922557016	3.191612799715535e-25	3.1845847254375576e-25	0.10000089260204993	0.010000220183930627	0.10000130922557016	0.10000089260204993	4.1661893359980055e-06	3.184543032585882e-24	1.0000220183930637	2.2018150662446862e-05	nan
G68_F02_A0_P05	F02	0.0	PERSISTENT	0.05	0.4	0.15000404192426778	-0.0028117590603025005	0.15000404192415276	1.0757957891496076e-24	1.0760845322909878e-24	0.15000263587582227	0.02250100168065026	0.15000404192415276	0.15000263587582227	9.37344688997258e-06	7.173703578168204e-24	1.0000445191400116	4.4518149064075485e-05	nan
G68_F02_A0_P05	F02	0.0	PERSISTENT	0.05	0.45	0.20000888635179798	-0.004443123040789518	0.20000888635241387	2.551435928391932e-24	2.5491356162729436e-24	0.20000555362377107	0.040002888044588444	0.20000888635241387	0.20000555362377107	1.6663041679718863e-05	1.2745111793589957e-23	1.0000722011147116	7.219850833659495e-05	nan
G68_F02_A0_P05	F02	0.0	PERSISTENT	0.05	0.5	0.25001627096333934	-0.006247925568238683	0.25001627096313467	5.094082330244256e-24	4.783103283878204e-24	0.2500097619706791	0.06250650839229008	0.25001627096313467	0.2500097619706791	2.6034614308893835e-05	1.9131168005395462e-23	1.0001041342766417	0.00010412885504428115	nan
G68_F02_A0_P05	F02	0.0	PERSISTENT	0.05	0.55	0.3000265819014853	-0.008178809997085094	0.30002658190127596	8.607095552512688e-24	8.605918706818979e-24	0.30001533477337433	0.09001257541002253	0.30002658190127596	0.30001533477337433	3.748780740270956e-05	2.8683854118135324e-23	1.0001397267780274	0.00013971701715040466	nan
G68_F02_A0_P05	F02	0.0	PERSISTENT	0.05	0.6	0.3500401805966966	-0.010204200615451084	0.3500401805968821	1.3665827932558904e-23	1.366673496829432e-23	0.35002232122794724	0.1225218765355705	0.350040180596882	0.3500223212279473	5.1022212708358136e-05	3.904333195403469e-23	1.000178583963841	0.00017856801962322803	nan
G68_F02_A0_P05	F02	0.0	PERSISTENT	0.05	0.65	0.4000574132439014	-0.012302232774446876	0.40005741324349414	2.039910205140965e-23	2.039886491777839e-23	0.40003075535287946	0.16003526920431402	0.40005741324349414	0.40003075535287946	6.663738240566365e-05	5.0989843563685354e-23	1.0002204325269624	0.00022040823528260244	nan
G68_F02_A0_P05	F02	0.0	PERSISTENT	0.05	0.7	0.4500786162168434	-0.014457284481981449	0.4500786162166358	2.904354163298193e-23	2.904334569021352e-23	0.45004066140352783	0.20255367812571934	0.4500786162166357	0.45004066140352794	8.433285248731192e-05	6.452949472328213e-23	1.000265077164046	0.0002650420373019468	nan
G68_F02_A0_P05	F02	0.0	PERSISTENT	0.05	0.75	0.500104119311272	-0.016657895580859738	0.500104119311415	3.9838313595052894e-23	3.9838535840199254e-23	0.5000520571245005	0.2500780936381097	0.500104119311415	0.5000520571245005	0.00010410811468858702	7.966048329106401e-23	1.000312374552439	0.0003123257736663268	nan
G68_F02_A0_P05	F02	0.0	PERSISTENT	0.05	0.8	0.5501342477708002	-0.018895467133622813	0.5501342477704306	5.302264536589896e-23	5.302256115944676e-23	0.5500649557836239	0.30260957067489913	0.5501342477704306	0.5500649557836239	0.00012596261963203418	9.638113128629091e-23	1.0003622171071045	0.0003621515223249585	nan
G68_F02_A0_P05	F02	0.0	PERSISTENT	0.05	0.85	0.6001693235977177	-0.021163419837104316	0.6001693235975768	6.883466406506549e-23	6.883460732527871e-23	0.6000793674818834	0.3601492280864636	0.6001693235975768	0.6000793674818834	0.00014989579498043694	1.1469197877803135e-22	1.000414522462399	0.0004144365716980497	nan
G68_F02_A0_P05	F02	0.0	PERSISTENT	0.05	0.9	0.6502096664216526	-0.023456633053544954	0.6502096664217681	8.751304444774005e-23	8.751313224566079e-23	0.6500953000324401	0.42269824817645213	0.650209666421768	0.6500953000324402	0.00017590702577190343	1.3459217351729448e-22	1.000469226453141	0.00046911640083375155	nan
G68_F02_A0_P05	F02	0.0	PERSISTENT	0.05	0.95	0.7002555940935893	-0.025771060939955168	0.7002555940932521	1.0929645080674418e-22	1.0929639709420473e-22	0.7001127595618732	0.4902578763792657	0.7002555940932521	0.7001127595618732	0.00020399565800150897	1.5608071969168715e-22	1.0005262783250322	0.0005261398891628617	nan
G68_F02_A0_P05	F02	0.0	PERSISTENT	0.05	1.0	0.7503074231016472	-0.02810346373320343	0.750307423101646	1.3442309325065373e-22	1.3442309287033415e-22	0.7501317509253996	0.5628294210235624	0.750307423101646	0.7501317509253996	0.0002341610111091596	1.7915735434770385e-22	1.000585637375222	0.0005854659565772088	2.0928438487892777e-16
G68_F02_A0_P20	F02	0.0	PERSISTENT	0.2	0.3	0.050002907513684	-0.0016614878099422913	0.050002907519212776	2.524706581820282e-24	2.5544468169994406e-24	0.050002074913711954	0.0025002491276790864	0.05000290751921276	0.05000207491371197	1.6651280377410603e-05	5.108596567145495e-23	1.0000996510716367	9.964610679846736e-05	nan
G68_F02_A0_P20	F02	0.0	PERSISTENT	0.2	0.35	0.10002087571865666	-0.005693360536955331	0.10002087572657369	2.0298829112701525e-23	2.0303772022203605e-23	0.10001421991910373	0.010003509861418883	0.10002087572657366	0.10001421991910375	6.654639727970579e-05	2.029953434691761e-22	1.0003509861418893	0.0003509245606624488	nan
G68_F02_A0_P20	F02	0.0	PERSISTENT	0.2	0.4	0.1500644211821774	-0.011202771773582856	0.15006442118667584	6.847119822374207e-23	6.846952016456556e-23	0.15004197263851324	0.022515961777705547	0.15006442118667584	0.15004197263851324	0.0001496039315812846	4.562675124664722e-22	1.0007094123424687	0.0007091608284772519	nan
G68_F02_A0_P20	F02	0.0	PERSISTENT	0.2	0.45	0.20014157554080175	-0.017693608650220682	0.20014157553905765	1.6219351809840955e-22	1.6219795627459776e-22	0.20008839676582083	0.04004600697579547	0.20014157553905765	0.20008839676582083	0.00026574108502435784	8.104161058877285e-22	1.0011501743948872	0.0011495134510697462	nan
G68_F02_A0_P20	F02	0.0	PERSISTENT	0.2	0.5	0.2502591229893545	-0.024867953338387455	0.25025912298335135	3.1661707433763605e-22	3.1656180478129623e-22	0.2501553194498827	0.06260365085514774	0.25025912298335135	0.2501553194498827	0.0004148702601498567	1.2649361230373835e-21	1.0016584136823643	0.0016570400329030458	nan
G68_F02_A0_P20	F02	0.0	PERSISTENT	0.2	0.55	0.30042316111617545	-0.032535935848370695	0.3004231611155469	5.467295874379397e-22	5.467286460529979e-22	0.3002438928610094	0.09020021939894203	0.3004231611155469	0.3002438928610094	0.0005968972617135159	1.8198618376254903e-21	1.002224659988244	0.0022221890961303913	nan
G68_F02_A0_P20	F02	0.0	PERSISTENT	0.2	0.6	0.3506393803247443	-0.04057069290270625	0.3506393803299966	8.676382490273995e-22	8.676422719894771e-22	0.3503548746992168	0.12284821616012698	0.3506393803299966	0.3503548746992168	0.0008117203368218885	2.4744575785324356e-21	1.0028425808989958	0.002838548405896582	nan
G68_F02_A0_P20	F02	0.0	PERSISTENT	0.2	0.65	0.40091321356323323	-0.0488841271557693	0.4009132135616299	1.2943075365590146e-21	1.2943068242120612e-21	0.40048877912502495	0.16056124343438757	0.4009132135616299	0.40048877912502495	0.0010592299000044016	3.228396521815052e-21	1.003507771464922	0.0035016335839316536	nan
G68_F02_A0_P20	F02	0.0	PERSISTENT	0.2	0.7	0.4512499212816694	-0.057413060758349364	0.4512499212776807	1.8416638177111225e-21	1.8416620865162336e-21	0.45064596295141285	0.20335395530592965	0.4512499212776807	0.45064596295141285	0.0013393085102347939	4.081246333077918e-21	1.0042170632391587	0.004208196347398719	nan
G68_F02_A0_P20	F02	0.0	PERSISTENT	0.2	0.75	0.5016546418437107	-0.06611093041084791	0.5016546418479936	2.5245852283596984e-21	2.52458626874174e-21	0.5008266773832891	0.25124202747063457	0.5016546418479936	0.5008266773832891	0.0016518305869296745	5.032518506041683e-21	1.0049681098825385	0.00495580954742493	nan
G68_F02_A0_P20	F02	0.0	PERSISTENT	0.2	0.8	0.5521324225509584	-0.07494259792298737	0.5521324225466815	3.3578933969366592e-21	3.357891285452259e-21	0.5510311003615374	0.3042421363411792	0.5521324225466814	0.5510311003615375	0.001996662377167248	6.08167741710252e-21	1.0057591284005922	0.0057426080189430725	nan
G68_F02_A0_P20	F02	0.0	PERSISTENT	0.2	0.85	0.6026882393292283	-0.08388099287643776	0.6026882393334994	4.3563416261042556e-21	4.3563415893003655e-21	0.6012593574225047	0.3623719435077606	0.6026882393334994	0.6012593574225047	0.0023736624180940302	7.22818416718726e-21	1.0065887319660016	0.006567121144876302	nan
G68_F02_A0_P20	F02	0.0	PERSISTENT	0.2	0.9	0.6533270093711144	-0.09290487544284538	0.6533270093670042	5.534621497479634e-21	5.5346176703470985e-21	0.6515115357386245	0.4256500832122196	0.6533270093670042	0.6515115357386245	0.0027826811319623715	8.471435576663946e-21	1.007455818253774	0.007428161027284614	nan
G68_F02_A0_P20	F02	0.0	PERSISTENT	0.2	0.95	0.7040535995197647	-0.10199730548320218	0.7040535995226228	6.907351077055319e-21	6.907348485659155e-21	0.7017876935904471	0.4940961517730338	0.7040535995226228	0.7017876935904471	0.003223561443851516	9.810827599408085e-21	1.0083594934143547	0.008324746360163083	nan
G68_F02_A0_P20	F02	0.0	PERSISTENT	0.2	1.0	0.7548728317083487	-0.11114457162109473	0.7548728317083475	8.48907676210272e-21	8.489070802252743e-21	0.752087867151545	0.5677306979701783	0.7548728317083473	0.7520878671515452	0.0036961384984498663	1.1245696554002595e-20	1.0092990186136503	0.00925604891864944	2.0837833112292388e-16
G68_F02_A0_T05	F02	0.0	TAPERED	0.05	0.3	0.05000002083321045	-0.00014270078903968453	0.05000002206613242	4.3720368624356145e-27	8.423527847557989e-27	0.04999999196610652	0.00250000070161177	0.05000002206613242	0.04999999196610652	6.02000433488881e-07	1.6847048260132023e-25	1.0000002806447101	2.8064467075705915e-07	nan
G68_F02_A0_T05	F02	0.0	TAPERED	0.05	0.35	0.10000011984798898	-0.00044521475079248855	0.10000013634053177	4.680167605507845e-26	4.633498933053752e-26	0.09999992717679404	0.010000006351722655	0.10000013634053177	0.09999992717679404	2.091636713051844e-06	4.633492615725279e-25	1.0000006351722666	6.351720648391385e-07	nan
G68_F02_A0_T05	F02	0.0	TAPERED	0.05	0.4	0.15000029192819136	-0.0007944903934893817	0.15000036211425283	1.43286529389344e-25	1.4328643439448354e-25	0.1499997474115075	0.022500016428772585	0.15000036211425283	0.1499997474115075	4.098016806076424e-06	9.552405899216737e-25	1.0000007301676705	7.3016740397617e-07	nan
G68_F02_A0_T05	F02	0.0	TAPERED	0.05	0.45	0.20000049892897379	-0.0011332771647207906	0.20000068525065395	3.0951902772798393e-25	3.084466941390842e-25	0.19999941453538547	0.04000001995680669	0.20000068525065395	0.19999941453538547	6.353574757500605e-06	1.5422281866310536e-24	1.0000004989201676	4.989200431635807e-07	nan
G68_F02_A0_T05	F02	0.0	TAPERED	0.05	0.5	0.25000070005697983	-0.0014322238958591777	0.2500010813371318	6.200142763134974e-25	4.719679853909885e-25	0.24999891508433375	0.062499999104193224	0.2500010813371317	0.2499989150843338	8.66501125383495e-06	1.8878637758951514e-24	0.999999985667092	-1.4332908074308717e-08	nan
G68_F02_A0_T05	F02	0.0	TAPERED	0.05	0.55	0.3000008651257276	-0.001677197132692226	0.3000015258794831	8.502418683312001e-25	8.502453641474468e-25	0.29999825764020843	0.08999993505324881	0.3000015258794831	0.29999825764020843	1.089413484634696e-05	2.8341367986541783e-24	0.9999992783694305	-7.216308298978115e-07	nan
G68_F02_A0_T05	F02	0.0	TAPERED	0.05	0.6	0.35000097919187484	-0.001862940605042494	0.3500019987195425	1.2074509138955413e-24	1.207867178633095e-24	0.34999746826964	0.12249981344115371	0.3500019987195425	0.34999746826964	1.2944152434996309e-05	3.451029374266408e-24	0.9999984770706427	-1.522930516947462e-06	nan
G68_F02_A0_T05	F02	0.0	TAPERED	0.05	0.65	0.4000010422753737	-0.001989661062987093	0.4000024855208192	1.6015341483108079e-24	1.601317916518042e-24	0.3999965858107429	0.1599996285241388	0.4000024855208192	0.3999965858107429	1.474929231246677e-05	4.0032699157683034e-24	0.9999976782758673	-2.3217268279312235e-06	nan
G68_F02_A0_T05	F02	0.0	TAPERED	0.05	0.7	0.45000106615307117	-0.0020610772722267595	0.4500029776103405	2.0113005180788122e-24	2.0113028356819226e-24	0.449995657618881	0.2024993858402198	0.4500029776103405	0.449995657618881	1.626667235512831e-05	4.469532282569735e-24	0.9999969671121964	-3.0328924027803223e-06	nan
G68_F02_A0_T05	F02	0.0	TAPERED	0.05	0.75	0.5000010695284909	-0.002083246813534912	0.5000034708900991	2.415564031751746e-24	2.4156644752639946e-24	0.49999473600282546	0.2499991034281915	0.5000034708900991	0.49999473600282546	1.7469805873014206e-05	4.831295412737161e-24	0.9999964137127663	-3.586293664480099e-06	nan
